,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
66,1,4:55.0,,Defensive rebound by M. Plumlee,14,11
67,1,4:46.0,,D. Lillard makes 2-pt layup from 2 ft,14,13
68,1,4:34.0,Shooting foul by A. Aminu (drawn by J. Crawford),,14,13
69,1,4:34.0,J. Crawford makes free throw 1 of 3,,15,13
70,1,4:34.0,J. Crawford makes free throw 2 of 3,,16,13
71,1,4:34.0,,G. Henderson enters the game for C. McCollum,16,13
72,1,4:34.0,,A. Crabbe enters the game for M. Harkless,16,13
73,1,4:34.0,J. Crawford makes free throw 3 of 3,,17,13
74,1,4:23.0,,D. Lillard makes 3-pt jump shot from 26 ft,17,16
75,1,4:08.0,Turnover by J. Crawford (bad pass; steal by M. Plumlee),,17,16
76,1,4:02.0,,A. Crabbe misses 3-pt jump shot from 25 ft,17,16
77,1,4:00.0,,Offensive rebound by G. Henderson,17,16
78,1,3:59.0,,G. Henderson makes 2-pt layup at rim,17,18
79,1,3:45.0,P. Prigioni misses 2-pt jump shot from 15 ft,,17,18
80,1,3:43.0,,Defensive rebound by A. Aminu,17,18
81,1,3:38.0,,Personal foul by J. Green,17,18
82,1,3:38.0,,A. Aminu makes free throw 1 of 2,17,19
83,1,3:38.0,,A. Aminu makes free throw 2 of 2,17,20
84,1,3:22.0,Turnover by Team (back court),,17,20
85,1,3:22.0,P. Pierce enters the game for J. Green,,17,20
86,1,3:16.0,,D. Lillard misses 3-pt jump shot from 25 ft,17,20
87,1,3:16.0,,Offensive rebound by M. Plumlee,17,20
88,1,3:11.0,,A. Aminu misses 2-pt layup from 2 ft,17,20
89,1,3:10.0,,Offensive rebound by G. Henderson,17,20
90,1,3:10.0,,G. Henderson makes 2-pt dunk at rim,17,22
91,1,2:52.0,P. Prigioni misses 2-pt jump shot from 12 ft,,17,22
92,1,2:51.0,Offensive rebound by P. Prigioni,,17,22
93,1,2:51.0,Turnover by P. Prigioni (step out of bounds),,17,22
94,1,2:51.0,,Portland full timeout,17,22
95,1,2:51.0,,E. Davis enters the game for M. Plumlee,17,22
96,1,2:37.0,,G. Henderson misses 2-pt jump shot from 16 ft,17,22
97,1,2:36.0,Defensive rebound by D. Jordan,,17,22
98,1,2:28.0,Personal foul by A. Crabbe,,17,22
99,1,2:28.0,C. Wilcox enters the game for P. Prigioni,,17,22
100,1,2:21.0,J. Crawford makes 2-pt jump shot from 14 ft,,19,22
101,1,1:54.0,,A. Aminu misses 3-pt jump shot from 23 ft,19,22
102,1,1:54.0,,Offensive rebound by E. Davis,19,22
103,1,1:50.0,,E. Davis misses 2-pt jump shot from 11 ft,19,22
104,1,1:49.0,,Offensive rebound by Team,19,22
105,1,1:35.0,,D. Lillard misses 2-pt layup from 3 ft,19,22
106,1,1:33.0,Defensive rebound by P. Pierce,,19,22
107,1,1:22.0,W. Johnson misses 3-pt jump shot from 24 ft,,19,22
108,1,1:21.0,,Defensive rebound by A. Aminu,19,22
109,1,1:10.0,,D. Lillard makes 2-pt layup from 1 ft,19,24
110,1,0:57.0,J. Crawford makes 2-pt layup from 1 ft,,21,24
111,1,0:44.0,,A. Aminu misses 3-pt jump shot from 26 ft,21,24
112,1,0:44.0,Defensive rebound by W. Johnson,,21,24
113,1,0:36.0,P. Pierce makes 3-pt jump shot from 27 ft (assist by C. Wilcox),,24,24
114,1,0:18.0,,D. Lillard misses 2-pt jump shot from 17 ft,24,24
115,1,0:17.0,Defensive rebound by D. Jordan,,24,24
116,1,0:01.0,J. Crawford misses 3-pt jump shot from 27 ft,,24,24
117,1,0:01.0,Offensive rebound by Team,,24,24
118,1,0:01.0,,Loose ball foul by E. Davis,24,24
119,1,0:01.0,D. Jordan misses free throw 1 of 2,,24,24
120,1,0:01.0,Offensive rebound by Team,,24,24
121,1,0:01.0,,M. Plumlee enters the game for D. Lillard,24,24
122,1,0:01.0,D. Jordan misses free throw 2 of 2,,24,24
123,1,0:00.0,,Defensive rebound by M. Plumlee,24,24
124,2,11:46.0,J. Crawford misses 2-pt jump shot from 17 ft,,24,24
125,2,11:45.0,,Defensive rebound by G. Henderson,24,24
126,2,11:25.0,,M. Harkless misses 2-pt jump shot from 8 ft,24,24
127,2,11:23.0,,Offensive rebound by E. Davis,24,24
128,2,11:23.0,,E. Davis misses 2-pt layup from 1 ft,24,24
129,2,11:22.0,Defensive rebound by C. Aldrich,,24,24
130,2,11:09.0,J. Green makes 2-pt hook shot at rim,,26,24
131,2,10:53.0,,Turnover by C. McCollum (bad pass; steal by J. Crawford),26,24
132,2,10:43.0,J. Crawford makes 2-pt jump shot from 10 ft,,28,24
133,2,10:26.0,,G. Henderson makes 2-pt dunk at rim (assist by E. Davis),28,26
134,2,10:05.0,J. Green misses 2-pt jump shot from 18 ft,,28,26
135,2,10:03.0,,Defensive rebound by E. Davis,28,26
136,2,9:55.0,,A. Crabbe misses 3-pt jump shot from 26 ft,28,26
137,2,9:54.0,Defensive rebound by C. Aldrich,,28,26
138,2,9:33.0,P. Pierce misses 2-pt jump shot from 18 ft,,28,26
139,2,9:32.0,,Defensive rebound by M. Harkless,28,26
140,2,9:23.0,,Turnover by C. McCollum (lost ball; steal by J. Green),28,26
141,2,9:05.0,J. Green makes 2-pt layup from 2 ft,,30,26
142,2,8:46.0,,C. McCollum makes 2-pt layup from 1 ft,30,28
143,2,8:46.0,,Shooting foul by C. Wilcox (drawn by C. McCollum),30,28
144,2,8:46.0,Official timeout,,30,28
145,2,8:46.0,J. Redick enters the game for C. Wilcox,,30,28
146,2,8:46.0,,C. McCollum makes free throw 1 of 1,30,29
147,2,8:19.0,J. Green makes 2-pt jump shot from 11 ft,,32,29
148,2,7:52.0,,A. Crabbe makes 2-pt jump shot from 14 ft (assist by G. Henderson),32,31
149,2,7:34.0,Turnover by J. Crawford (bad pass; steal by C. McCollum),,32,31
150,2,7:28.0,,C. McCollum misses 2-pt jump shot from 11 ft,32,31
151,2,7:27.0,,Offensive rebound by E. Davis,32,31
152,2,7:27.0,,E. Davis makes 2-pt dunk at rim,32,33
153,2,7:08.0,J. Crawford makes 2-pt jump shot from 12 ft,,34,33
154,2,6:48.0,,G. Henderson misses 3-pt jump shot from 25 ft,34,33
155,2,6:47.0,,Offensive rebound by A. Crabbe,34,33
156,2,6:35.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by C. McCollum),34,36
157,2,6:24.0,Personal foul by C. McCollum,,34,36
158,2,6:24.0,D. Jordan enters the game for C. Aldrich,,34,36
159,2,6:24.0,LA Clippers full timeout,,34,36
160,2,6:14.0,Turnover by D. Jordan (lost ball; steal by M. Harkless),,34,36
161,2,5:57.0,,Shooting foul by J. Green (drawn by A. Crabbe),34,36
162,2,5:57.0,,A. Crabbe misses free throw 1 of 2,34,36
163,2,5:57.0,,Offensive rebound by Team,34,36
164,2,5:57.0,,D. Lillard enters the game for C. McCollum,34,36
165,2,5:57.0,,A. Aminu enters the game for M. Harkless,34,36
166,2,5:57.0,,A. Crabbe makes free throw 2 of 2,34,37
167,2,5:43.0,Shooting foul by D. Lillard (drawn by P. Pierce),,34,37
168,2,5:43.0,P. Pierce misses free throw 1 of 2,,34,37
169,2,5:43.0,Offensive rebound by Team,,34,37
170,2,5:43.0,,M. Plumlee enters the game for E. Davis,34,37
171,2,5:43.0,P. Pierce misses free throw 2 of 2,,34,37
172,2,5:41.0,,Defensive rebound by Team,34,37
173,2,5:41.0,Loose ball foul by D. Jordan,,34,37
174,2,5:31.0,,Turnover by D. Lillard (bad pass; steal by J. Crawford),34,37
175,2,5:28.0,Shooting foul by G. Henderson (drawn by J. Crawford),,34,37
176,2,5:28.0,J. Crawford misses free throw 1 of 2,,34,37
177,2,5:28.0,Offensive rebound by Team,,34,37
178,2,5:28.0,J. Crawford makes free throw 2 of 2,,35,37
179,2,5:13.0,,G. Henderson misses 2-pt jump shot from 12 ft,35,37
180,2,5:12.0,Defensive rebound by D. Jordan,,35,37
181,2,5:03.0,Shooting foul by G. Henderson (drawn by J. Crawford),,35,37
182,2,5:03.0,J. Crawford makes free throw 1 of 2,,36,37
183,2,5:03.0,A. Rivers enters the game for P. Pierce,,36,37
184,2,5:03.0,J. Crawford makes free throw 2 of 2,,37,37
185,2,4:45.0,,Turnover by M. Plumlee (bad pass),37,37
186,2,4:43.0,Personal take foul by A. Crabbe,,37,37
187,2,4:43.0,D. Jordan makes free throw 1 of 2,,38,37
188,2,4:43.0,,C. McCollum enters the game for G. Henderson,38,37
189,2,4:43.0,D. Jordan misses free throw 2 of 2,,38,37
190,2,4:42.0,,Defensive rebound by M. Plumlee,38,37
191,2,4:19.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Lillard),38,40
192,2,4:06.0,Turnover by J. Crawford (lost ball),,38,40
193,2,3:51.0,,C. McCollum misses 2-pt jump shot from 16 ft,38,40
194,2,3:50.0,,Offensive rebound by M. Plumlee,38,40
195,2,3:47.0,,M. Plumlee makes 2-pt hook shot from 6 ft,38,42
196,2,3:30.0,J. Redick makes 2-pt jump shot from 19 ft (assist by A. Rivers),,40,42
197,2,3:16.0,,D. Lillard misses 2-pt layup at rim,40,42
198,2,3:15.0,Defensive rebound by A. Rivers,,40,42
199,2,3:02.0,J. Green misses 2-pt jump shot from 4 ft (block by M. Plumlee),,40,42
200,2,3:02.0,Offensive rebound by D. Jordan,,40,42
201,2,3:02.0,Turnover by D. Jordan (bad pass),,40,42
202,2,3:02.0,,Portland full timeout,40,42
203,2,2:39.0,,A. Aminu misses 3-pt jump shot from 26 ft,40,42
204,2,2:38.0,Defensive rebound by D. Jordan,,40,42
205,2,2:29.0,Personal take foul by A. Aminu,,40,42
206,2,2:29.0,D. Jordan misses free throw 1 of 2,,40,42
207,2,2:29.0,Offensive rebound by Team,,40,42
208,2,2:29.0,L. Mbah a Moute enters the game for J. Green,,40,42
209,2,2:29.0,D. Jordan misses free throw 2 of 2,,40,42
210,2,2:28.0,,Defensive rebound by M. Plumlee,40,42
211,2,2:19.0,,M. Plumlee misses 2-pt dunk at rim,40,42
212,2,2:16.0,,Offensive rebound by D. Lillard,40,42
213,2,2:16.0,,Turnover by A. Aminu (bad pass),40,42
214,2,2:16.0,LA Clippers full timeout,,40,42
215,2,2:16.0,,M. Harkless enters the game for A. Aminu,40,42
216,2,2:16.0,J. Green enters the game for L. Mbah a Moute,,40,42
217,2,2:16.0,C. Aldrich enters the game for D. Jordan,,40,42
218,2,1:58.0,J. Crawford makes 2-pt jump shot from 9 ft,,42,42
219,2,1:40.0,,M. Harkless misses 2-pt jump shot from 5 ft,42,42
220,2,1:39.0,Defensive rebound by A. Rivers,,42,42
221,2,1:32.0,J. Redick misses 2-pt layup from 3 ft,,42,42
222,2,1:32.0,,Defensive rebound by Team,42,42
223,2,1:32.0,L. Mbah a Moute enters the game for J. Redick,,42,42
224,2,1:18.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by M. Harkless),42,44
225,2,1:05.0,J. Crawford makes 2-pt jump shot from 17 ft,,44,44
226,2,0:58.0,,C. McCollum makes 2-pt jump shot from 16 ft,44,46
227,2,0:48.0,J. Crawford makes 2-pt jump shot from 22 ft,,46,46
228,2,0:31.0,,A. Crabbe misses 3-pt jump shot from 26 ft,46,46
229,2,0:31.0,,Offensive rebound by D. Lillard,46,46
230,2,0:28.0,,D. Lillard misses 2-pt layup from 1 ft,46,46
231,2,0:27.0,,Offensive rebound by A. Crabbe,46,46
232,2,0:26.0,,M. Plumlee makes 2-pt dunk at rim (assist by A. Crabbe),46,48
233,2,0:07.0,Personal foul by D. Lillard,,46,48
234,2,0:07.0,J. Crawford makes free throw 1 of 2,,47,48
235,2,0:07.0,D. Jordan enters the game for C. Aldrich,,47,48
236,2,0:07.0,P. Prigioni enters the game for J. Green,,47,48
237,2,0:07.0,J. Crawford makes free throw 2 of 2,,48,48
238,2,0:07.0,,Portland full timeout,48,48
239,2,0:07.0,,G. Henderson enters the game for M. Harkless,48,48
240,2,0:04.0,,Personal foul by P. Prigioni,48,48
241,2,0:04.0,,B. Roberts enters the game for M. Plumlee,48,48
242,2,0:04.0,J. Green enters the game for D. Jordan,,48,48
243,2,0:01.0,,C. McCollum makes 2-pt layup from 1 ft,48,50
244,2,0:00.0,A. Rivers misses 3-pt jump shot from 25 ft,,48,50
245,2,0:00.0,Offensive rebound by Team,,48,50
246,3,11:39.0,A. Rivers misses 2-pt jump shot from 8 ft,,48,50
247,3,11:37.0,,Defensive rebound by A. Aminu,48,50
248,3,11:26.0,,M. Harkless makes 3-pt jump shot from 23 ft (assist by A. Aminu),48,53
249,3,11:07.0,J. Green misses 2-pt jump shot from 16 ft,,48,53
250,3,11:07.0,Offensive rebound by Team,,48,53
251,3,11:07.0,,Loose ball foul by M. Plumlee,48,53
252,3,11:00.0,A. Rivers makes 2-pt jump shot from 8 ft (assist by J. Green),,50,53
253,3,10:39.0,,A. Aminu misses 2-pt jump shot from 16 ft,50,53
254,3,10:38.0,Defensive rebound by D. Jordan,,50,53
255,3,10:28.0,A. Rivers misses 2-pt jump shot from 7 ft,,50,53
256,3,10:26.0,Offensive rebound by D. Jordan,,50,53
257,3,10:26.0,D. Jordan makes 2-pt layup from 1 ft,,52,53
258,3,10:13.0,,Turnover by A. Aminu (lost ball; steal by A. Rivers),52,53
259,3,10:08.0,L. Mbah a Moute makes 2-pt layup at rim (assist by A. Rivers),,54,53
260,3,10:08.0,Shooting foul by A. Aminu (drawn by L. Mbah a Moute),,54,53
261,3,10:08.0,L. Mbah a Moute makes free throw 1 of 1,,55,53
262,3,9:43.0,,M. Harkless misses 2-pt jump shot from 18 ft,55,53
263,3,9:43.0,Defensive rebound by D. Jordan,,55,53
264,3,9:36.0,Personal foul by M. Harkless,,55,53
265,3,9:29.0,J. Redick makes 3-pt jump shot from 28 ft (assist by A. Rivers),,58,53
266,3,9:21.0,,Personal foul by D. Jordan,58,53
267,3,9:08.0,,A. Aminu makes 3-pt jump shot from 25 ft,58,56
268,3,8:49.0,J. Redick misses 2-pt jump shot from 17 ft,,58,56
269,3,8:48.0,,Defensive rebound by D. Lillard,58,56
270,3,8:40.0,,D. Lillard makes 3-pt jump shot from 27 ft,58,59
271,3,8:22.0,A. Rivers makes 2-pt jump shot from 11 ft,,60,59
272,3,8:11.0,,M. Harkless makes 3-pt jump shot from 24 ft (assist by D. Lillard),60,62
273,3,7:48.0,J. Green misses 2-pt jump shot from 6 ft,,60,62
274,3,7:47.0,,Defensive rebound by M. Plumlee,60,62
275,3,7:38.0,,D. Lillard makes 2-pt layup from 2 ft,60,64
276,3,7:19.0,Shooting foul by M. Harkless (drawn by A. Rivers),,60,64
277,3,7:19.0,A. Rivers makes free throw 1 of 2,,61,64
278,3,7:19.0,J. Crawford enters the game for L. Mbah a Moute,,61,64
279,3,7:19.0,A. Rivers makes free throw 2 of 2,,62,64
280,3,7:14.0,,Personal foul by A. Rivers,62,64
281,3,7:14.0,L. Mbah a Moute enters the game for J. Green,,62,64
282,3,7:05.0,,M. Harkless makes 3-pt jump shot from 26 ft (assist by M. Plumlee),62,67
283,3,6:53.0,Shooting foul by M. Plumlee (drawn by D. Jordan),,62,67
284,3,6:53.0,D. Jordan makes free throw 1 of 2,,63,67
285,3,6:53.0,D. Jordan makes free throw 2 of 2,,64,67
286,3,6:31.0,,M. Harkless makes 2-pt layup from 2 ft (assist by M. Plumlee),64,69
287,3,6:14.0,J. Crawford makes 2-pt jump shot from 6 ft,,66,69
288,3,6:04.0,,C. McCollum misses 2-pt jump shot from 19 ft,66,69
289,3,6:02.0,Defensive rebound by D. Jordan,,66,69
290,3,5:52.0,D. Jordan makes 2-pt layup from 2 ft (assist by A. Rivers),,68,69
291,3,5:33.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),68,72
292,3,5:15.0,J. Crawford misses 2-pt hook shot from 10 ft,,68,72
293,3,5:14.0,,Defensive rebound by M. Plumlee,68,72
294,3,5:05.0,,Personal foul by D. Jordan,68,72
295,3,5:05.0,,Portland full timeout,68,72
296,3,5:05.0,W. Johnson enters the game for L. Mbah a Moute,,68,72
297,3,5:05.0,P. Pierce enters the game for J. Redick,,68,72
298,3,4:54.0,,Turnover by A. Aminu (lost ball; steal by P. Pierce),68,72
299,3,4:38.0,A. Rivers makes 2-pt layup from 1 ft,,70,72
300,3,4:22.0,,C. McCollum misses 2-pt jump shot from 13 ft,70,72
301,3,4:21.0,Defensive rebound by P. Pierce,,70,72
302,3,4:07.0,P. Pierce misses 3-pt jump shot from 26 ft,,70,72
303,3,4:06.0,Offensive rebound by D. Jordan,,70,72
304,3,3:55.0,A. Rivers makes 2-pt layup from 1 ft,,72,72
305,3,3:33.0,,Turnover by C. McCollum (lost ball; steal by J. Crawford),72,72
306,3,3:24.0,W. Johnson misses 3-pt jump shot from 24 ft,,72,72
307,3,3:24.0,,Defensive rebound by A. Aminu,72,72
308,3,3:19.0,,Shooting foul by A. Rivers (drawn by D. Lillard),72,72
309,3,3:19.0,,D. Lillard makes free throw 1 of 3,72,73
310,3,3:19.0,,D. Lillard makes free throw 2 of 3,72,74
311,3,3:19.0,,G. Henderson enters the game for C. McCollum,72,74
312,3,3:19.0,,A. Crabbe enters the game for A. Aminu,72,74
313,3,3:19.0,,D. Lillard makes free throw 3 of 3,72,75
314,3,3:06.0,J. Crawford misses 2-pt jump shot from 15 ft,,72,75
315,3,3:04.0,Offensive rebound by W. Johnson,,72,75
316,3,3:00.0,D. Jordan makes 2-pt jump shot from 5 ft,,74,75
317,3,2:46.0,,M. Harkless misses 2-pt jump shot from 5 ft,74,75
318,3,2:45.0,Defensive rebound by W. Johnson,,74,75
319,3,2:31.0,A. Rivers makes 3-pt jump shot from 25 ft,,77,75
320,3,2:15.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by M. Plumlee),77,78
321,3,1:52.0,J. Crawford misses 2-pt jump shot from 18 ft,,77,78
322,3,1:49.0,Offensive rebound by D. Jordan,,77,78
323,3,1:43.0,A. Rivers misses 3-pt jump shot from 26 ft,,77,78
324,3,1:41.0,Offensive rebound by W. Johnson,,77,78
325,3,1:31.0,J. Crawford makes 2-pt jump shot from 14 ft (assist by A. Rivers),,79,78
326,3,1:15.0,,D. Lillard misses 3-pt jump shot from 32 ft,79,78
327,3,1:14.0,Defensive rebound by A. Rivers,,79,78
328,3,0:59.0,J. Crawford misses 2-pt jump shot from 11 ft,,79,78
329,3,0:59.0,Offensive rebound by D. Jordan,,79,78
330,3,0:59.0,D. Jordan makes 2-pt dunk at rim,,81,78
331,3,0:41.0,,M. Harkless misses 3-pt jump shot from 23 ft,81,78
332,3,0:40.0,Defensive rebound by D. Jordan,,81,78
333,3,0:29.0,A. Rivers misses 2-pt jump shot from 13 ft,,81,78
334,3,0:28.0,Offensive rebound by Team,,81,78
335,3,0:28.0,,Loose ball foul by G. Henderson,81,78
336,3,0:28.0,LA Clippers full timeout,,81,78
337,3,0:28.0,,E. Davis enters the game for M. Plumlee,81,78
338,3,0:28.0,L. Mbah a Moute enters the game for J. Crawford,,81,78
339,3,0:28.0,A. Rivers makes free throw 1 of 2,,82,78
340,3,0:28.0,A. Rivers misses free throw 2 of 2,,82,78
341,3,0:27.0,,Defensive rebound by M. Harkless,82,78
342,3,0:05.0,,D. Lillard misses 3-pt jump shot from 27 ft,82,78
343,3,0:05.0,,Offensive rebound by A. Crabbe,82,78
344,3,0:05.0,,A. Crabbe makes 2-pt layup from 1 ft,82,80
345,3,0:00.0,A. Rivers misses 3-pt jump shot from 30 ft,,82,80
346,3,0:00.0,Offensive rebound by Team,,82,80
347,4,11:39.0,,Shooting foul by C. Aldrich (drawn by C. McCollum),82,80
348,4,11:39.0,,C. McCollum makes free throw 1 of 2,82,81
349,4,11:39.0,,C. McCollum misses free throw 2 of 2,82,81
350,4,11:38.0,Defensive rebound by C. Aldrich,,82,81
351,4,11:23.0,Personal foul by A. Crabbe,,82,81
352,4,11:11.0,J. Crawford misses 2-pt jump shot from 22 ft,,82,81
353,4,11:10.0,,Defensive rebound by G. Henderson,82,81
354,4,10:56.0,,G. Henderson makes 2-pt jump shot from 21 ft (assist by C. McCollum),82,83
355,4,10:37.0,J. Crawford misses 2-pt jump shot from 19 ft,,82,83
356,4,10:36.0,,Defensive rebound by M. Harkless,82,83
357,4,10:27.0,,G. Henderson misses 2-pt jump shot from 14 ft,82,83
358,4,10:25.0,Defensive rebound by A. Rivers,,82,83
359,4,10:12.0,A. Rivers makes 2-pt layup from 2 ft,,84,83
360,4,10:03.0,,Shooting foul by J. Crawford (drawn by C. McCollum),84,83
361,4,10:03.0,,C. McCollum makes free throw 1 of 2,84,84
362,4,10:03.0,,A. Aminu enters the game for M. Harkless,84,84
363,4,10:03.0,,C. McCollum makes free throw 2 of 2,84,85
364,4,9:51.0,Shooting foul by A. Aminu (drawn by J. Green),,84,85
365,4,9:51.0,J. Green misses free throw 1 of 2,,84,85
366,4,9:51.0,Offensive rebound by Team,,84,85
367,4,9:51.0,J. Green makes free throw 2 of 2,,85,85
368,4,9:34.0,,Personal foul by W. Johnson,85,85
369,4,9:25.0,,G. Henderson misses 2-pt jump shot from 15 ft,85,85
370,4,9:24.0,Defensive rebound by J. Green,,85,85
371,4,9:06.0,J. Green misses 2-pt jump shot from 17 ft,,85,85
372,4,9:04.0,Offensive rebound by C. Aldrich,,85,85
373,4,8:54.0,J. Crawford misses 3-pt jump shot from 28 ft,,85,85
374,4,8:53.0,,Defensive rebound by A. Crabbe,85,85
375,4,8:42.0,,C. McCollum misses 2-pt jump shot from 13 ft,85,85
376,4,8:42.0,,Offensive rebound by G. Henderson,85,85
377,4,8:38.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by C. McCollum),85,88
378,4,8:38.0,LA Clippers full timeout,,85,88
379,4,8:38.0,J. Redick enters the game for A. Rivers,,85,88
380,4,8:38.0,,D. Lillard enters the game for G. Henderson,85,88
381,4,8:26.0,J. Redick makes 2-pt jump shot from 18 ft (assist by J. Green),,87,88
382,4,8:03.0,,D. Lillard misses 3-pt jump shot from 26 ft,87,88
383,4,8:02.0,Defensive rebound by J. Redick,,87,88
384,4,7:53.0,J. Redick misses 2-pt jump shot from 18 ft,,87,88
385,4,7:51.0,,Defensive rebound by C. McCollum,87,88
386,4,7:45.0,,Turnover by C. McCollum (bad pass),87,88
387,4,7:32.0,W. Johnson misses 2-pt jump shot from 17 ft,,87,88
388,4,7:31.0,,Defensive rebound by D. Lillard,87,88
389,4,7:22.0,,A. Crabbe misses 3-pt jump shot from 25 ft,87,88
390,4,7:22.0,,Offensive rebound by E. Davis,87,88
391,4,7:22.0,,Personal foul by C. Aldrich,87,88
392,4,7:22.0,D. Jordan enters the game for C. Aldrich,,87,88
393,4,7:09.0,,E. Davis makes 2-pt jump shot from 7 ft (assist by C. McCollum),87,90
394,4,6:47.0,J. Green misses 2-pt jump shot from 21 ft,,87,90
