,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,SAN ANTONIO_ACTION,CLEVELAND_SCORE,SAN ANTONIO_SCORE
74,1,2:39.0,T. Mozgov enters the game for K. Love,,25,13
75,1,2:39.0,,D. West enters the game for L. Aldridge,25,13
76,1,2:39.0,T. Thompson makes free throw 1 of 1,,26,13
77,1,2:29.0,,M. Ginóbili misses 2-pt jump shot from 18 ft,26,13
78,1,2:28.0,Defensive rebound by T. Thompson,,26,13
79,1,2:19.0,M. Dellavedova makes 2-pt jump shot from 7 ft,,28,13
80,1,2:06.0,,K. Leonard makes 2-pt jump shot from 13 ft,28,15
81,1,1:54.0,Turnover by T. Thompson (bad pass),,28,15
82,1,1:54.0,,D. Green enters the game for K. Leonard,28,15
83,1,1:38.0,,M. Ginóbili makes 2-pt layup from 1 ft,28,17
84,1,1:23.0,I. Shumpert makes 2-pt jump shot from 18 ft,,30,17
85,1,1:04.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. West),30,20
86,1,0:46.0,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),,32,20
87,1,0:28.0,,Turnover by B. Diaw (lost ball; steal by I. Shumpert),32,20
88,1,0:18.0,Offensive foul by M. Dellavedova (drawn by P. Mills),,32,20
89,1,0:18.0,Turnover by M. Dellavedova (offensive foul),,32,20
90,1,0:18.0,J. Cunningham enters the game for M. Dellavedova,,32,20
91,1,0:01.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,32,20
92,1,0:00.0,,Offensive rebound by D. Green,32,20
93,1,0:00.0,,D. Green misses 2-pt dunk at rim,32,20
94,1,0:00.0,,Offensive rebound by B. Diaw,32,20
95,2,11:37.0,,D. West misses 2-pt jump shot from 5 ft (block by R. Jefferson),32,20
96,2,11:36.0,Defensive rebound by I. Shumpert,,32,20
97,2,11:29.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by K. Irving),,35,20
98,2,11:13.0,,Personal foul by T. Mozgov (drawn by M. Ginóbili),35,20
99,2,11:13.0,,M. Ginóbili makes free throw 1 of 2,35,21
100,2,11:13.0,,M. Ginóbili makes free throw 2 of 2,35,22
101,2,11:06.0,Personal foul by D. West (drawn by T. Mozgov),,35,22
102,2,11:06.0,Turnover by Team (back court),,35,22
103,2,10:59.0,,P. Mills misses 2-pt layup from 1 ft,35,22
104,2,10:59.0,Defensive rebound by K. Love,,35,22
105,2,10:49.0,K. Irving misses 2-pt jump shot from 8 ft,,35,22
106,2,10:49.0,,Defensive rebound by B. Diaw,35,22
107,2,10:32.0,,M. Ginóbili makes 2-pt jump shot from 7 ft,35,24
108,2,10:18.0,Offensive foul by T. Mozgov (drawn by D. Green),,35,24
109,2,10:18.0,Turnover by T. Mozgov (offensive foul),,35,24
110,2,10:18.0,,T. Parker enters the game for P. Mills,35,24
111,2,10:18.0,T. Thompson enters the game for T. Mozgov,,35,24
112,2,10:04.0,,B. Diaw makes 2-pt hook shot from 3 ft,35,26
113,2,9:54.0,K. Irving misses 2-pt jump shot from 20 ft,,35,26
114,2,9:54.0,,Defensive rebound by D. Green,35,26
115,2,9:39.0,,D. Green misses 2-pt jump shot from 13 ft,35,26
116,2,9:38.0,Defensive rebound by K. Irving,,35,26
117,2,9:25.0,K. Love misses 2-pt jump shot from 5 ft,,35,26
118,2,9:25.0,,Defensive rebound by D. West,35,26
119,2,9:17.0,,T. Parker misses 2-pt layup at rim,35,26
120,2,9:15.0,Defensive rebound by R. Jefferson,,35,26
121,2,9:08.0,K. Irving misses 2-pt layup from 1 ft (block by B. Diaw),,35,26
122,2,9:06.0,,Defensive rebound by T. Parker,35,26
123,2,9:00.0,,D. Green misses 3-pt jump shot from 26 ft,35,26
124,2,8:59.0,Defensive rebound by K. Love,,35,26
125,2,8:56.0,Cleveland full timeout,,35,26
126,2,8:56.0,,J. Simmons enters the game for D. Green,35,26
127,2,8:56.0,,K. Leonard enters the game for M. Ginóbili,35,26
128,2,8:56.0,L. James enters the game for K. Love,,35,26
129,2,8:48.0,K. Irving makes 2-pt layup from 1 ft,,37,26
130,2,8:31.0,,Turnover by B. Diaw (lost ball; steal by I. Shumpert),37,26
131,2,8:22.0,Turnover by L. James (offensive foul),,37,26
132,2,8:22.0,Offensive foul by L. James (drawn by T. Parker),,37,26
133,2,8:22.0,,T. Duncan enters the game for B. Diaw,37,26
134,2,8:12.0,,D. West misses 2-pt hook shot from 11 ft,37,26
135,2,8:10.0,,Offensive rebound by D. West,37,26
136,2,8:10.0,,D. West makes 2-pt layup at rim,37,28
137,2,8:10.0,,Shooting foul by T. Thompson (drawn by D. West),37,28
138,2,8:10.0,,D. West makes free throw 1 of 1,37,29
139,2,8:02.0,Personal foul by J. Simmons (drawn by I. Shumpert),,37,29
140,2,7:48.0,R. Jefferson misses 3-pt jump shot from 23 ft,,37,29
141,2,7:47.0,,Defensive rebound by K. Leonard,37,29
142,2,7:44.0,,Turnover by K. Leonard (bad pass),37,29
143,2,7:34.0,Turnover by L. James (lost ball),,37,29
144,2,7:34.0,K. Love enters the game for R. Jefferson,,37,29
145,2,7:19.0,,K. Leonard misses 2-pt jump shot from 16 ft,37,29
146,2,7:18.0,,Offensive rebound by D. West,37,29
147,2,7:15.0,,D. West makes 2-pt layup from 1 ft,37,31
148,2,6:58.0,K. Irving makes 2-pt jump shot from 17 ft (assist by I. Shumpert),,39,31
149,2,6:45.0,,K. Leonard misses 2-pt jump shot from 6 ft,39,31
150,2,6:44.0,Defensive rebound by L. James,,39,31
151,2,6:37.0,L. James makes 2-pt layup from 1 ft,,41,31
152,2,6:37.0,Shooting foul by T. Duncan (drawn by L. James),,41,31
153,2,6:37.0,J. Smith enters the game for I. Shumpert,,41,31
154,2,6:37.0,,L. Aldridge enters the game for D. West,41,31
155,2,6:37.0,M. Dellavedova enters the game for K. Irving,,41,31
156,2,6:37.0,L. James misses free throw 1 of 1,,41,31
157,2,6:35.0,,Defensive rebound by L. Aldridge,41,31
158,2,6:25.0,,Shooting foul by J. Smith (drawn by T. Duncan),41,31
159,2,6:25.0,,T. Duncan makes free throw 1 of 2,41,32
160,2,6:25.0,T. Mozgov enters the game for T. Thompson,,41,32
161,2,6:25.0,,T. Duncan misses free throw 2 of 2,41,32
162,2,6:23.0,Defensive rebound by K. Love,,41,32
163,2,6:08.0,J. Smith misses 3-pt jump shot from 23 ft,,41,32
164,2,6:08.0,,Defensive rebound by K. Leonard,41,32
165,2,6:01.0,,T. Parker makes 2-pt layup from 1 ft (assist by K. Leonard),41,34
166,2,5:49.0,L. James makes 2-pt layup at rim (assist by M. Dellavedova),,43,34
167,2,5:33.0,,T. Parker makes 2-pt layup at rim,43,36
168,2,5:18.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,43,36
169,2,5:17.0,Offensive rebound by L. James,,43,36
170,2,5:14.0,L. James makes 2-pt layup from 1 ft,,45,36
171,2,4:56.0,,K. Leonard misses 3-pt jump shot from 25 ft,45,36
172,2,4:55.0,,Offensive rebound by L. Aldridge,45,36
173,2,4:51.0,,T. Parker misses 3-pt jump shot from 23 ft,45,36
174,2,4:50.0,Defensive rebound by L. James,,45,36
175,2,4:26.0,J. Smith misses 2-pt jump shot from 16 ft,,45,36
176,2,4:26.0,,Defensive rebound by T. Parker,45,36
177,2,4:23.0,,Personal take foul by L. James (drawn by T. Parker),45,36
178,2,4:23.0,Official timeout,,45,36
179,2,4:23.0,,M. Ginóbili enters the game for J. Simmons,45,36
180,2,3:58.0,,T. Parker misses 2-pt jump shot from 14 ft,45,36
181,2,3:58.0,,Offensive rebound by T. Duncan,45,36
182,2,3:49.0,Offensive charge foul by M. Ginóbili (drawn by M. Dellavedova),,45,36
183,2,3:49.0,,Turnover by M. Ginóbili (offensive foul),45,36
184,2,3:40.0,Turnover by K. Love (bad pass; steal by K. Leonard),,45,36
185,2,3:34.0,,T. Parker makes 2-pt layup from 1 ft (assist by K. Leonard),45,38
186,2,3:19.0,K. Love makes 2-pt jump shot from 10 ft,,47,38
187,2,2:55.0,,T. Duncan misses 2-pt hook shot from 10 ft,47,38
188,2,2:54.0,Defensive rebound by M. Dellavedova,,47,38
189,2,2:44.0,Personal foul by M. Ginóbili (drawn by L. James),,47,38
190,2,2:44.0,,San Antonio full timeout,47,38
191,2,2:44.0,K. Irving enters the game for M. Dellavedova,,47,38
192,2,2:36.0,Turnover by K. Irving (bad pass; steal by M. Ginóbili),,47,38
193,2,2:23.0,,K. Leonard misses 2-pt jump shot from 17 ft,47,38
194,2,2:22.0,Defensive rebound by K. Love,,47,38
195,2,2:08.0,K. Love misses 3-pt jump shot from 25 ft,,47,38
196,2,2:07.0,,Defensive rebound by M. Ginóbili,47,38
197,2,1:54.0,,L. Aldridge misses 2-pt jump shot from 9 ft,47,38
198,2,1:53.0,Defensive rebound by K. Love,,47,38
199,2,1:33.0,L. James misses 2-pt jump shot from 17 ft,,47,38
200,2,1:31.0,,Defensive rebound by K. Leonard,47,38
201,2,1:16.0,,M. Ginóbili misses 2-pt jump shot from 14 ft,47,38
202,2,1:16.0,Defensive rebound by L. James,,47,38
203,2,1:09.0,L. James makes 3-pt jump shot from 26 ft,,50,38
204,2,0:55.0,,T. Parker makes 2-pt jump shot from 8 ft,50,40
205,2,0:41.0,Turnover by L. James (bad pass),,50,40
206,2,0:41.0,I. Shumpert enters the game for L. James,,50,40
207,2,0:41.0,T. Thompson enters the game for T. Mozgov,,50,40
208,2,0:33.0,,T. Parker makes 2-pt layup from 1 ft,50,42
209,2,0:16.0,J. Smith misses 3-pt jump shot from 24 ft,,50,42
210,2,0:15.0,,Defensive rebound by L. Aldridge,50,42
211,2,0:02.0,,T. Parker makes 2-pt jump shot from 12 ft,50,44
212,3,11:39.0,,D. Green misses 2-pt jump shot from 21 ft,50,44
213,3,11:38.0,,Offensive rebound by T. Duncan,50,44
214,3,11:19.0,,D. Green misses 3-pt jump shot from 25 ft,50,44
215,3,11:18.0,Defensive rebound by T. Thompson,,50,44
216,3,11:13.0,Turnover by L. James (bad pass; steal by T. Parker),,50,44
217,3,10:59.0,,K. Leonard misses 3-pt jump shot from 23 ft,50,44
218,3,10:58.0,Defensive rebound by K. Love,,50,44
219,3,10:44.0,J. Smith makes 2-pt layup from 1 ft (assist by L. James),,52,44
220,3,10:26.0,,T. Parker makes 2-pt jump shot from 4 ft (assist by K. Leonard),52,46
221,3,10:04.0,J. Smith makes 3-pt jump shot from 24 ft,,55,46
222,3,9:48.0,,T. Duncan makes 2-pt layup at rim (assist by K. Leonard),55,48
223,3,9:32.0,K. Irving misses 2-pt jump shot from 22 ft,,55,48
224,3,9:31.0,,Defensive rebound by K. Leonard,55,48
225,3,9:28.0,,Shooting foul by K. Love (drawn by K. Leonard),55,48
226,3,9:28.0,,K. Leonard makes free throw 1 of 2,55,49
227,3,9:28.0,,J. Simmons enters the game for D. Green,55,49
228,3,9:28.0,,K. Leonard makes free throw 2 of 2,55,50
229,3,9:13.0,L. James misses 2-pt jump shot from 12 ft,,55,50
230,3,9:12.0,,Defensive rebound by K. Leonard,55,50
231,3,8:49.0,,Shooting foul by J. Smith (drawn by K. Leonard),55,50
232,3,8:49.0,,K. Leonard makes free throw 1 of 2,55,51
233,3,8:49.0,,K. Leonard makes free throw 2 of 2,55,52
234,3,8:33.0,J. Smith misses 3-pt jump shot from 22 ft,,55,52
235,3,8:33.0,,Defensive rebound by J. Simmons,55,52
236,3,8:23.0,,L. Aldridge makes 2-pt jump shot from 15 ft (assist by T. Parker),55,54
237,3,8:07.0,T. Thompson misses 2-pt jump shot from 3 ft (block by T. Duncan),,55,54
238,3,8:05.0,,Defensive rebound by J. Simmons,55,54
239,3,8:04.0,,Personal foul by J. Smith (drawn by J. Simmons),55,54
240,3,7:51.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by L. Aldridge),55,57
241,3,7:50.0,Cleveland full timeout,,55,57
242,3,7:35.0,L. James makes 2-pt jump shot from 13 ft,,57,57
243,3,7:17.0,,T. Parker misses 2-pt jump shot from 9 ft,57,57
244,3,7:15.0,Defensive rebound by T. Thompson,,57,57
245,3,7:13.0,Shooting foul by J. Simmons (drawn by K. Irving),,57,57
246,3,7:13.0,K. Irving makes free throw 1 of 2,,58,57
247,3,7:13.0,K. Irving makes free throw 2 of 2,,59,57
248,3,6:57.0,,T. Duncan makes 2-pt jump shot from 7 ft,59,59
249,3,6:44.0,Turnover by T. Thompson (3 sec),,59,59
250,3,6:24.0,,J. Simmons makes 2-pt jump shot from 5 ft (assist by K. Leonard),59,61
251,3,6:06.0,Turnover by K. Irving (lost ball; steal by T. Parker),,59,61
252,3,5:55.0,,Turnover by K. Leonard (step out of bounds),59,61
253,3,5:33.0,Offensive foul by J. Smith (drawn by J. Simmons),,59,61
254,3,5:33.0,Turnover by J. Smith (offensive foul),,59,61
255,3,5:33.0,I. Shumpert enters the game for J. Smith,,59,61
256,3,5:13.0,,L. Aldridge misses 2-pt jump shot from 7 ft,59,61
257,3,5:13.0,Defensive rebound by Team,,59,61
258,3,5:13.0,,Loose ball foul by L. Aldridge (drawn by K. Love),59,61
259,3,5:13.0,,B. Diaw enters the game for L. Aldridge,59,61
260,3,5:13.0,,M. Ginóbili enters the game for J. Simmons,59,61
261,3,5:00.0,K. Love misses 2-pt jump shot from 17 ft,,59,61
262,3,5:00.0,,Defensive rebound by K. Leonard,59,61
263,3,4:46.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,59,61
264,3,4:46.0,Defensive rebound by K. Love,,59,61
265,3,4:34.0,K. Irving makes 3-pt jump shot from 23 ft (assist by L. James),,62,61
266,3,4:34.0,,San Antonio full timeout,62,61
267,3,4:34.0,,L. Aldridge enters the game for T. Duncan,62,61
268,3,4:34.0,M. Dellavedova enters the game for K. Irving,,62,61
269,3,4:34.0,,P. Mills enters the game for T. Parker,62,61
270,3,4:22.0,,M. Ginóbili misses 2-pt jump shot from 5 ft,62,61
271,3,4:21.0,Defensive rebound by T. Thompson,,62,61
272,3,4:14.0,Shooting foul by L. Aldridge (drawn by T. Thompson),,62,61
273,3,4:14.0,T. Thompson makes free throw 1 of 2,,63,61
274,3,4:14.0,R. Jefferson enters the game for K. Love,,63,61
275,3,4:14.0,,D. West enters the game for L. Aldridge,63,61
276,3,4:14.0,T. Thompson makes free throw 2 of 2,,64,61
277,3,3:55.0,,B. Diaw misses 2-pt jump shot from 14 ft,64,61
278,3,3:53.0,Defensive rebound by T. Thompson,,64,61
279,3,3:41.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,64,61
280,3,3:40.0,,Defensive rebound by K. Leonard,64,61
281,3,3:34.0,,K. Leonard makes 3-pt jump shot from 25 ft,64,64
282,3,3:09.0,L. James misses 3-pt jump shot from 24 ft,,64,64
283,3,3:08.0,Offensive rebound by T. Thompson,,64,64
284,3,3:07.0,T. Thompson makes 2-pt layup from 1 ft,,66,64
285,3,2:53.0,,Shooting foul by T. Thompson (drawn by D. West),66,64
286,3,2:53.0,,D. West makes free throw 1 of 2,66,65
287,3,2:53.0,,K. Anderson enters the game for B. Diaw,66,65
288,3,2:53.0,T. Mozgov enters the game for T. Thompson,,66,65
289,3,2:53.0,,D. West makes free throw 2 of 2,66,66
290,3,2:33.0,R. Jefferson misses 2-pt jump shot from 8 ft (block by K. Leonard),,66,66
291,3,2:31.0,,Defensive rebound by M. Ginóbili,66,66
292,3,2:17.0,,K. Leonard misses 2-pt jump shot from 18 ft,66,66
293,3,2:14.0,Defensive rebound by T. Mozgov,,66,66
294,3,2:01.0,M. Dellavedova misses 2-pt jump shot from 12 ft,,66,66
295,3,2:00.0,Offensive rebound by R. Jefferson,,66,66
296,3,1:49.0,I. Shumpert makes 2-pt jump shot from 19 ft,,68,66
297,3,1:40.0,,Personal foul by L. James (drawn by K. Leonard),68,66
298,3,1:40.0,,K. Leonard makes free throw 1 of 2,68,67
299,3,1:40.0,,T. Parker enters the game for P. Mills,68,67
300,3,1:40.0,K. Irving enters the game for L. James,,68,67
301,3,1:40.0,,K. Leonard makes free throw 2 of 2,68,68
302,3,1:24.0,K. Irving makes 2-pt jump shot from 16 ft,,70,68
303,3,1:08.0,,T. Parker misses 2-pt jump shot from 15 ft,70,68
304,3,1:07.0,,Offensive rebound by D. West,70,68
305,3,1:06.0,,D. West makes 2-pt layup from 1 ft,70,70
306,3,0:49.0,R. Jefferson misses 3-pt jump shot from 24 ft,,70,70
307,3,0:48.0,Offensive rebound by T. Mozgov,,70,70
308,3,0:35.0,,D. Green enters the game for K. Leonard,70,70
309,3,0:35.0,Turnover by I. Shumpert (bad pass),,70,70
310,3,0:13.0,,K. Anderson makes 2-pt jump shot from 15 ft (assist by M. Ginóbili),70,72
311,3,0:00.0,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by K. Irving),,73,72
312,4,11:48.0,Cleveland full timeout,,73,72
313,4,11:41.0,K. Irving makes 2-pt layup at rim,,75,72
314,4,11:22.0,,D. West makes 2-pt jump shot from 12 ft,75,74
315,4,11:04.0,K. Irving misses 3-pt jump shot from 24 ft,,75,74
316,4,11:03.0,,Defensive rebound by K. Anderson,75,74
317,4,10:53.0,,D. West makes 2-pt jump shot from 18 ft (assist by K. Anderson),75,76
318,4,10:31.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,75,76
319,4,10:30.0,,Defensive rebound by K. Anderson,75,76
320,4,10:30.0,,Personal foul by T. Mozgov (drawn by K. Anderson),75,76
321,4,10:21.0,Violation by T. Mozgov (def goaltending),,75,76
322,4,10:21.0,,T. Parker makes 2-pt layup from 1 ft,75,78
323,4,10:11.0,Offensive foul by I. Shumpert (drawn by K. Anderson),,75,78
324,4,10:11.0,Turnover by I. Shumpert (offensive foul),,75,78
325,4,9:54.0,,T. Parker misses 3-pt jump shot from 26 ft,75,78
326,4,9:53.0,Defensive rebound by K. Irving,,75,78
327,4,9:48.0,Turnover by K. Irving (lost ball; steal by T. Parker),,75,78
328,4,9:43.0,,Shooting foul by T. Mozgov (drawn by D. Green),75,78
329,4,9:43.0,,D. Green misses free throw 1 of 3,75,78
330,4,9:43.0,,Offensive rebound by Team,75,78
331,4,9:43.0,,D. Green makes free throw 2 of 3,75,79
332,4,9:43.0,T. Thompson enters the game for T. Mozgov,,75,79
333,4,9:43.0,,D. Green makes free throw 3 of 3,75,80
334,4,9:24.0,,P. Mills enters the game for T. Parker,75,80
335,4,9:24.0,,T. Duncan enters the game for K. Anderson,75,80
336,4,9:24.0,K. Love enters the game for R. Jefferson,,75,80
337,4,9:24.0,,K. Leonard enters the game for D. Green,75,80
338,4,9:24.0,L. James enters the game for K. Irving,,75,80
339,4,9:19.0,M. Dellavedova misses 2-pt jump shot from 9 ft,,75,80
340,4,9:18.0,,Defensive rebound by T. Duncan,75,80
341,4,9:11.0,,P. Mills makes 3-pt jump shot from 25 ft,75,83
342,4,8:48.0,K. Love misses 2-pt jump shot from 18 ft,,75,83
343,4,8:46.0,,Defensive rebound by P. Mills,75,83
344,4,8:40.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,75,83
345,4,8:39.0,,Offensive rebound by K. Leonard,75,83
346,4,8:20.0,,Personal foul by M. Dellavedova (drawn by P. Mills),75,83
347,4,8:12.0,,Turnover by T. Duncan (lost ball),75,83
348,4,7:52.0,L. James misses 3-pt jump shot from 25 ft,,75,83
349,4,7:50.0,,Defensive rebound by M. Ginóbili,75,83
350,4,7:44.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,75,83
351,4,7:43.0,Defensive rebound by L. James,,75,83
352,4,7:34.0,L. James misses 2-pt jump shot from 19 ft,,75,83
353,4,7:33.0,,Defensive rebound by D. West,75,83
354,4,7:30.0,,San Antonio full timeout,75,83
355,4,7:30.0,J. Smith enters the game for I. Shumpert,,75,83
356,4,7:20.0,,K. Leonard makes 2-pt layup at rim (assist by P. Mills),75,85
357,4,7:03.0,Shooting foul by T. Duncan (drawn by L. James),,75,85
358,4,7:03.0,L. James makes free throw 1 of 2,,76,85
359,4,7:03.0,L. James makes free throw 2 of 2,,77,85
360,4,6:47.0,,T. Duncan makes 2-pt jump shot from 7 ft (assist by P. Mills),77,87
361,4,6:23.0,Turnover by M. Dellavedova (lost ball; steal by T. Duncan),,77,87
362,4,6:16.0,,T. Parker enters the game for P. Mills,77,87
363,4,6:16.0,,San Antonio full timeout,77,87
364,4,6:16.0,K. Irving enters the game for M. Dellavedova,,77,87
365,4,6:16.0,,L. Aldridge enters the game for D. West,77,87
366,4,6:10.0,,T. Duncan misses 2-pt jump shot from 15 ft,77,87
367,4,6:10.0,Defensive rebound by L. James,,77,87
368,4,5:56.0,K. Love misses 3-pt jump shot from 24 ft,,77,87
369,4,5:55.0,,Defensive rebound by K. Leonard,77,87
370,4,5:43.0,,Turnover by K. Leonard (bad pass; steal by K. Irving),77,87
371,4,5:42.0,,D. Green enters the game for M. Ginóbili,77,87
372,4,5:28.0,T. Thompson makes 2-pt hook shot from 5 ft (assist by L. James),,79,87
373,4,5:11.0,,K. Leonard misses 2-pt jump shot from 14 ft,79,87
374,4,5:11.0,Defensive rebound by J. Smith,,79,87
375,4,4:53.0,K. Irving misses 3-pt jump shot from 24 ft,,79,87
376,4,4:52.0,,Defensive rebound by T. Parker,79,87
377,4,4:40.0,,D. Green misses 3-pt jump shot from 22 ft,79,87
378,4,4:37.0,,Offensive rebound by K. Leonard,79,87
379,4,4:36.0,,K. Leonard makes 2-pt dunk at rim,79,89
380,4,4:28.0,K. Irving misses 2-pt jump shot from 17 ft,,79,89
381,4,4:27.0,,Defensive rebound by T. Duncan,79,89
382,4,4:16.0,,Turnover by T. Parker (traveling),79,89
383,4,4:02.0,L. James makes 2-pt layup from 1 ft,,81,89
384,4,3:37.0,,L. Aldridge makes 2-pt layup at rim (assist by T. Duncan),81,91
385,4,3:23.0,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),,84,91
386,4,2:58.0,,T. Parker makes 2-pt jump shot from 16 ft,84,93
387,4,2:57.0,Cleveland full timeout,,84,93
388,4,2:57.0,,M. Ginóbili enters the game for D. Green,84,93
389,4,2:46.0,Offensive foul by K. Love (drawn by L. Aldridge),,84,93
390,4,2:46.0,Turnover by K. Love (offensive foul),,84,93
391,4,2:34.0,,M. Ginóbili misses 2-pt layup at rim (block by J. Smith),84,93
392,4,2:33.0,Defensive rebound by T. Thompson,,84,93
393,4,2:25.0,J. Smith makes 2-pt jump shot from 10 ft,,86,93
