,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
413,4,5:32.0,S. Curry misses 3-pt jump shot from 22 ft,,86,73
414,4,5:31.0,Offensive rebound by Team,,86,73
415,4,5:31.0,,Loose ball foul by Z. Randolph (drawn by F. Ezeli),86,73
416,4,5:17.0,D. Green misses 3-pt jump shot from 25 ft,,86,73
417,4,5:17.0,,Defensive rebound by Z. Randolph,86,73
418,4,5:02.0,,Personal foul by D. Green (drawn by M. Gasol),86,73
419,4,5:02.0,H. Barnes enters the game for D. Green,,86,73
420,4,4:49.0,,M. Conley misses 3-pt jump shot from 26 ft,86,73
421,4,4:48.0,Defensive rebound by K. Thompson,,86,73
422,4,4:38.0,S. Livingston makes 2-pt jump shot from 12 ft (assist by S. Curry),,88,73
423,4,4:21.0,A. Iguodala enters the game for S. Livingston,,88,73
424,4,4:18.0,,C. Lee misses 2-pt layup from 2 ft,88,73
425,4,4:18.0,Defensive rebound by Team,,88,73
426,4,4:18.0,,Loose ball foul by Z. Randolph (drawn by A. Iguodala),88,73
427,4,4:18.0,A. Iguodala makes free throw 1 of 2,,89,73
428,4,4:18.0,A. Iguodala makes free throw 2 of 2,,90,73
429,4,4:10.0,,Personal foul by H. Barnes (drawn by M. Gasol),90,73
430,4,3:57.0,,Shooting foul by H. Barnes (drawn by T. Allen),90,73
431,4,3:57.0,,T. Allen makes free throw 1 of 2,90,74
432,4,3:57.0,,T. Allen makes free throw 2 of 2,90,75
433,4,3:37.0,K. Thompson misses 3-pt jump shot from 24 ft,,90,75
434,4,3:35.0,Offensive rebound by H. Barnes,,90,75
435,4,3:35.0,H. Barnes makes 2-pt dunk at rim,,92,75
436,4,3:12.0,,M. Conley misses 2-pt jump shot from 17 ft,92,75
437,4,3:10.0,Defensive rebound by H. Barnes,,92,75
438,4,2:55.0,Personal foul by M. Conley (drawn by A. Iguodala),,92,75
439,4,2:55.0,Golden State full timeout,,92,75
440,4,2:55.0,,J. Green enters the game for Z. Randolph,92,75
441,4,2:55.0,A. Iguodala misses free throw 1 of 2,,92,75
442,4,2:55.0,Offensive rebound by Team,,92,75
443,4,2:55.0,A. Iguodala makes free throw 2 of 2,,93,75
444,4,2:40.0,,Turnover by C. Lee (bad pass; steal by S. Curry),93,75
445,4,2:37.0,,Violation by J. Green (def goaltending),93,75
446,4,2:37.0,S. Curry makes 2-pt layup at rim,,95,75
447,4,2:28.0,,M. Conley makes 2-pt layup at rim,95,77
448,4,2:06.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by H. Barnes),,98,77
449,4,1:54.0,,Shooting foul by S. Curry (drawn by M. Gasol),98,77
450,4,1:54.0,,M. Gasol makes free throw 1 of 2,98,78
451,4,1:54.0,,R. Smith enters the game for M. Conley,98,78
452,4,1:54.0,I. Clark enters the game for S. Curry,,98,78
453,4,1:54.0,J. McAdoo enters the game for H. Barnes,,98,78
454,4,1:54.0,,J. Green enters the game for T. Allen,98,78
455,4,1:54.0,,M. Gasol makes free throw 2 of 2,98,79
456,4,1:40.0,A. Iguodala makes 2-pt jump shot from 20 ft (assist by J. McAdoo),,100,79
457,4,1:21.0,,J. Green misses 3-pt jump shot from 22 ft,100,79
458,4,1:21.0,Defensive rebound by I. Clark,,100,79
459,4,1:13.0,Turnover by I. Clark (lost ball; steal by R. Smith),,100,79
460,4,1:09.0,,R. Smith makes 2-pt layup at rim,100,81
461,4,0:46.0,Turnover by I. Clark (bad pass),,100,81
462,4,0:32.0,,M. Gasol makes 3-pt jump shot from 24 ft (assist by C. Lee),100,84
463,4,0:13.0,A. Iguodala misses 3-pt jump shot from 24 ft,,100,84
464,4,0:12.0,,Defensive rebound by J. Green,100,84
