,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
32,1,7:46.0,,C. Lee makes 2-pt jump shot from 17 ft (assist by N. Batum),11,10
33,1,7:46.0,,Shooting foul by V. Oladipo (drawn by C. Lee),11,10
34,1,7:46.0,,C. Lee makes free throw 1 of 1,11,11
35,1,7:36.0,V. Oladipo misses 2-pt jump shot from 17 ft,,11,11
36,1,7:35.0,,Defensive rebound by C. Zeller,11,11
37,1,7:27.0,,N. Batum misses 3-pt jump shot from 24 ft,11,11
38,1,7:26.0,Defensive rebound by E. Fournier,,11,11
39,1,7:14.0,B. Jennings misses 2-pt jump shot from 13 ft,,11,11
40,1,7:13.0,Offensive rebound by D. Dedmon,,11,11
41,1,7:02.0,E. Fournier misses 3-pt jump shot from 25 ft,,11,11
42,1,7:01.0,,Defensive rebound by K. Walker,11,11
43,1,6:52.0,,Turnover by C. Zeller (lost ball; steal by E. Fournier),11,11
44,1,6:45.0,B. Jennings misses 3-pt jump shot from 25 ft,,11,11
45,1,6:42.0,,Defensive rebound by M. Williams,11,11
46,1,6:39.0,,N. Batum misses 2-pt layup from 2 ft (block by A. Nicholson),11,11
47,1,6:39.0,,Offensive rebound by Team,11,11
48,1,6:31.0,,K. Walker misses 3-pt jump shot from 24 ft,11,11
49,1,6:30.0,Defensive rebound by E. Fournier,,11,11
50,1,6:18.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by E. Fournier),,14,11
51,1,6:04.0,,C. Lee misses 2-pt layup from 1 ft,14,11
52,1,6:01.0,Defensive rebound by B. Jennings,,14,11
53,1,6:00.0,,A. Jefferson enters the game for C. Zeller,14,11
54,1,5:53.0,E. Fournier misses 3-pt jump shot from 25 ft,,14,11
55,1,5:52.0,,Defensive rebound by A. Jefferson,14,11
56,1,5:38.0,,M. Williams makes 2-pt jump shot from 23 ft (assist by A. Jefferson),14,13
57,1,5:33.0,Orlando full timeout,,14,13
58,1,5:33.0,,J. Lin enters the game for C. Lee,14,13
59,1,5:28.0,V. Oladipo makes 2-pt jump shot from 11 ft,,16,13
60,1,5:11.0,,M. Williams makes 2-pt jump shot from 22 ft (assist by N. Batum),16,15
61,1,4:54.0,A. Nicholson misses 2-pt hook shot from 7 ft,,16,15
62,1,4:50.0,,Defensive rebound by A. Jefferson,16,15
63,1,4:43.0,,A. Jefferson misses 2-pt layup at rim,16,15
64,1,4:42.0,,Offensive rebound by N. Batum,16,15
65,1,4:37.0,,J. Lin misses 3-pt jump shot from 25 ft,16,15
66,1,4:36.0,Defensive rebound by B. Jennings,,16,15
67,1,4:28.0,B. Jennings makes 2-pt jump shot from 13 ft,,18,15
68,1,4:16.0,,M. Williams misses 3-pt jump shot from 24 ft,18,15
69,1,4:14.0,Defensive rebound by B. Jennings,,18,15
70,1,4:07.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by B. Jennings),,21,15
71,1,3:46.0,,A. Jefferson makes 2-pt jump shot from 7 ft,21,17
72,1,3:35.0,B. Jennings misses 2-pt layup from 1 ft,,21,17
73,1,3:34.0,,Defensive rebound by J. Lin,21,17
74,1,3:29.0,,K. Walker misses 2-pt layup at rim (block by V. Oladipo),21,17
75,1,3:27.0,Defensive rebound by D. Dedmon,,21,17
76,1,3:25.0,V. Oladipo makes 2-pt layup at rim,,23,17
77,1,3:25.0,Shooting foul by J. Lin (drawn by V. Oladipo),,23,17
78,1,3:25.0,,T. Daniels enters the game for N. Batum,23,17
79,1,3:25.0,J. Smith enters the game for D. Dedmon,,23,17
80,1,3:25.0,M. Hezonja enters the game for E. Fournier,,23,17
81,1,3:25.0,V. Oladipo makes free throw 1 of 1,,24,17
82,1,3:12.0,,Shooting foul by A. Nicholson (drawn by J. Lin),24,17
83,1,3:12.0,,J. Lin misses free throw 1 of 2,24,17
84,1,3:12.0,,Offensive rebound by Team,24,17
85,1,3:12.0,,F. Kaminsky enters the game for M. Williams,24,17
86,1,3:12.0,,J. Lin makes free throw 2 of 2,24,18
87,1,2:55.0,A. Nicholson makes 2-pt hook shot from 7 ft,,26,18
88,1,2:42.0,,Personal foul by A. Nicholson,26,18
89,1,2:42.0,,Charlotte full timeout,26,18
90,1,2:42.0,D. Dedmon enters the game for A. Nicholson,,26,18
91,1,2:42.0,,F. Kaminsky makes free throw 1 of 2,26,19
92,1,2:42.0,,F. Kaminsky makes free throw 2 of 2,26,20
93,1,2:32.0,Def 3 sec tech foul by A. Jefferson,,26,20
94,1,2:32.0,V. Oladipo makes technical free throw,,27,20
95,1,2:22.0,J. Smith misses 2-pt jump shot from 7 ft,,27,20
96,1,2:21.0,,Defensive rebound by A. Jefferson,27,20
97,1,2:05.0,,A. Jefferson makes 2-pt hook shot from 8 ft,27,22
98,1,1:49.0,J. Smith misses 2-pt jump shot from 19 ft,,27,22
99,1,1:48.0,,Defensive rebound by J. Lin,27,22
100,1,1:30.0,,T. Daniels misses 3-pt jump shot from 27 ft,27,22
101,1,1:29.0,Defensive rebound by V. Oladipo,,27,22
102,1,1:17.0,Offensive foul by B. Jennings (drawn by K. Walker),,27,22
103,1,1:17.0,Turnover by B. Jennings (offensive foul),,27,22
104,1,1:17.0,C. Watson enters the game for B. Jennings,,27,22
105,1,1:03.0,,A. Jefferson makes 2-pt dunk at rim (assist by J. Lin),27,24
106,1,0:47.0,J. Smith makes 2-pt jump shot from 18 ft (assist by C. Watson),,29,24
107,1,0:37.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,29,24
108,1,0:35.0,Defensive rebound by C. Watson,,29,24
109,1,0:28.0,Personal foul by F. Kaminsky,,29,24
110,1,0:28.0,D. Dedmon misses free throw 1 of 2,,29,24
111,1,0:28.0,Offensive rebound by Team,,29,24
112,1,0:28.0,D. Dedmon makes free throw 2 of 2,,30,24
113,1,0:08.0,,K. Walker makes 2-pt jump shot from 12 ft,30,26
114,1,0:06.0,Turnover by J. Smith (bad pass; steal by F. Kaminsky),,30,26
115,1,0:02.0,,T. Daniels misses 3-pt jump shot from 25 ft,30,26
116,1,0:01.0,Defensive rebound by V. Oladipo,,30,26
117,1,0:00.0,V. Oladipo misses 3-pt jump shot from 76 ft,,30,26
118,1,0:00.0,Offensive rebound by Team,,30,26
119,2,11:30.0,,N. Batum misses 2-pt jump shot from 21 ft,30,26
120,2,11:29.0,Defensive rebound by J. Smith,,30,26
121,2,11:16.0,J. Smith misses 2-pt jump shot from 17 ft,,30,26
122,2,11:15.0,,Defensive rebound by N. Batum,30,26
123,2,11:00.0,,A. Jefferson misses 2-pt jump shot from 17 ft,30,26
124,2,10:59.0,Defensive rebound by M. Hezonja,,30,26
125,2,10:43.0,E. Fournier misses 2-pt jump shot from 19 ft,,30,26
126,2,10:41.0,,Defensive rebound by F. Kaminsky,30,26
127,2,10:35.0,,T. Daniels misses 3-pt jump shot from 28 ft,30,26
128,2,10:35.0,,Offensive rebound by A. Jefferson,30,26
129,2,10:35.0,,Shooting foul by C. Watson (drawn by A. Jefferson),30,26
130,2,10:35.0,,A. Jefferson misses free throw 1 of 2,30,26
131,2,10:35.0,,Offensive rebound by Team,30,26
132,2,10:35.0,,A. Jefferson makes free throw 2 of 2,30,27
133,2,10:18.0,Shooting foul by F. Kaminsky (drawn by J. Smith),,30,27
134,2,10:18.0,J. Smith makes free throw 1 of 2,,31,27
135,2,10:18.0,J. Smith makes free throw 2 of 2,,32,27
136,2,9:58.0,,A. Jefferson misses 2-pt hook shot from 10 ft,32,27
137,2,9:57.0,,Offensive rebound by F. Kaminsky,32,27
138,2,9:53.0,,J. Lin misses 3-pt jump shot from 24 ft,32,27
139,2,9:52.0,Defensive rebound by A. Gordon,,32,27
140,2,9:48.0,Shooting foul by A. Jefferson (drawn by E. Fournier),,32,27
141,2,9:48.0,,Charlotte full timeout,32,27
142,2,9:48.0,E. Fournier misses free throw 1 of 2,,32,27
143,2,9:48.0,Offensive rebound by Team,,32,27
144,2,9:48.0,E. Fournier makes free throw 2 of 2,,33,27
145,2,9:31.0,,A. Jefferson misses 2-pt layup at rim,33,27
146,2,9:30.0,,Offensive rebound by A. Jefferson,33,27
147,2,9:30.0,,A. Jefferson misses 2-pt layup at rim (block by J. Smith),33,27
148,2,9:27.0,,Offensive rebound by A. Jefferson,33,27
149,2,9:27.0,,A. Jefferson misses 2-pt layup at rim,33,27
150,2,9:26.0,Defensive rebound by J. Smith,,33,27
151,2,9:20.0,J. Smith makes 2-pt layup from 1 ft (assist by M. Hezonja),,35,27
152,2,9:08.0,,N. Batum makes 2-pt jump shot from 14 ft (assist by F. Kaminsky),35,29
153,2,8:38.0,J. Smith misses 2-pt jump shot from 16 ft,,35,29
154,2,8:37.0,,Defensive rebound by A. Jefferson,35,29
155,2,8:29.0,,Personal foul by C. Watson,35,29
156,2,8:29.0,,C. Zeller enters the game for A. Jefferson,35,29
157,2,8:22.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),35,31
158,2,8:01.0,Shooting foul by C. Zeller (drawn by J. Smith),,35,31
159,2,8:01.0,J. Smith makes free throw 1 of 2,,36,31
160,2,8:01.0,J. Smith makes free throw 2 of 2,,37,31
161,2,7:45.0,,J. Lin misses 3-pt jump shot from 25 ft,37,31
162,2,7:43.0,Defensive rebound by J. Smith,,37,31
163,2,7:29.0,J. Smith misses 2-pt jump shot from 20 ft,,37,31
164,2,7:28.0,,Defensive rebound by T. Daniels,37,31
165,2,7:18.0,,F. Kaminsky misses 2-pt layup from 1 ft,37,31
166,2,7:18.0,,Offensive rebound by Team,37,31
167,2,7:18.0,D. Dedmon enters the game for J. Smith,,37,31
168,2,7:18.0,,C. Lee enters the game for T. Daniels,37,31
169,2,7:13.0,,J. Lin makes 2-pt layup from 2 ft (assist by N. Batum),37,33
170,2,6:58.0,A. Gordon misses 2-pt layup from 2 ft,,37,33
171,2,6:57.0,,Defensive rebound by F. Kaminsky,37,33
172,2,6:46.0,,N. Batum makes 2-pt jump shot from 12 ft,37,35
173,2,6:32.0,E. Fournier misses 2-pt layup from 1 ft,,37,35
174,2,6:31.0,,Defensive rebound by F. Kaminsky,37,35
175,2,6:26.0,,N. Batum makes 3-pt jump shot from 24 ft,37,38
176,2,6:25.0,Orlando full timeout,,37,38
177,2,6:25.0,V. Oladipo enters the game for M. Hezonja,,37,38
178,2,6:25.0,,M. Williams enters the game for F. Kaminsky,37,38
179,2,6:18.0,Turnover by V. Oladipo (lost ball),,37,38
180,2,6:03.0,,M. Williams misses 2-pt jump shot from 23 ft,37,38
181,2,6:02.0,,Offensive rebound by C. Zeller,37,38
182,2,5:51.0,,C. Lee misses 3-pt jump shot from 25 ft,37,38
183,2,5:48.0,,Offensive rebound by M. Williams,37,38
184,2,5:48.0,,M. Williams makes 2-pt layup at rim,37,40
185,2,5:29.0,A. Gordon misses 2-pt jump shot from 17 ft,,37,40
186,2,5:27.0,,Defensive rebound by C. Zeller,37,40
187,2,5:17.0,,C. Lee misses 2-pt layup from 1 ft,37,40
188,2,5:16.0,,Offensive rebound by C. Zeller,37,40
189,2,5:16.0,,Shooting foul by E. Fournier (drawn by C. Zeller),37,40
190,2,5:16.0,,C. Zeller makes free throw 1 of 2,37,41
191,2,5:16.0,J. Smith enters the game for D. Dedmon,,37,41
192,2,5:16.0,A. Nicholson enters the game for A. Gordon,,37,41
193,2,5:16.0,,C. Zeller makes free throw 2 of 2,37,42
194,2,5:03.0,C. Watson misses 2-pt jump shot from 16 ft,,37,42
195,2,5:00.0,,Defensive rebound by C. Zeller,37,42
196,2,4:47.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by J. Lin),37,45
197,2,4:30.0,,K. Walker enters the game for J. Lin,37,45
198,2,4:30.0,B. Jennings enters the game for C. Watson,,37,45
199,2,4:21.0,Turnover by Team (shot clock),,37,45
200,2,4:09.0,,N. Batum makes 2-pt jump shot from 14 ft (assist by M. Williams),37,47
201,2,3:53.0,J. Smith misses 2-pt jump shot from 19 ft,,37,47
202,2,3:51.0,,Defensive rebound by K. Walker,37,47
203,2,3:45.0,,K. Walker misses 2-pt jump shot from 18 ft,37,47
204,2,3:42.0,Defensive rebound by A. Nicholson,,37,47
205,2,3:32.0,A. Nicholson misses 3-pt jump shot from 25 ft,,37,47
206,2,3:31.0,,Defensive rebound by C. Zeller,37,47
207,2,3:23.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),37,49
208,2,3:02.0,A. Nicholson makes 2-pt hook shot from 9 ft,,39,49
209,2,2:43.0,,N. Batum makes 2-pt jump shot from 17 ft,39,51
210,2,2:31.0,Shooting foul by M. Williams (drawn by A. Nicholson),,39,51
211,2,2:31.0,Official timeout,,39,51
212,2,2:31.0,A. Nicholson makes free throw 1 of 2,,40,51
213,2,2:31.0,A. Nicholson makes free throw 2 of 2,,41,51
214,2,2:18.0,,N. Batum makes 2-pt jump shot from 15 ft (assist by M. Williams),41,53
215,2,1:57.0,V. Oladipo makes 2-pt layup from 2 ft,,43,53
216,2,1:35.0,,Turnover by N. Batum (bad pass; steal by A. Nicholson),43,53
217,2,1:32.0,,Offensive charge foul by E. Fournier (drawn by K. Walker),43,53
218,2,1:32.0,Turnover by E. Fournier (offensive foul),,43,53
219,2,1:32.0,M. Hezonja enters the game for A. Nicholson,,43,53
220,2,1:32.0,C. Watson enters the game for E. Fournier,,43,53
221,2,1:19.0,,N. Batum misses 2-pt jump shot from 17 ft,43,53
222,2,1:19.0,,Offensive rebound by Team,43,53
223,2,1:19.0,Loose ball foul by B. Jennings,,43,53
224,2,1:11.0,,N. Batum misses 3-pt jump shot from 25 ft,43,53
225,2,1:10.0,Defensive rebound by B. Jennings,,43,53
226,2,1:02.0,B. Jennings misses 3-pt jump shot from 26 ft,,43,53
227,2,1:00.0,,Defensive rebound by C. Zeller,43,53
228,2,0:50.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by C. Lee),43,56
229,2,0:34.0,J. Smith misses 2-pt layup from 1 ft (block by C. Zeller),,43,56
230,2,0:33.0,,Defensive rebound by K. Walker,43,56
231,2,0:28.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),43,59
232,2,0:06.0,M. Hezonja misses 3-pt jump shot from 24 ft,,43,59
233,2,0:05.0,,Defensive rebound by N. Batum,43,59
234,2,0:01.0,,K. Walker makes 2-pt layup from 1 ft (assist by N. Batum),43,61
235,3,11:39.0,,M. Williams misses 2-pt jump shot from 12 ft,43,61
236,3,11:37.0,,Offensive rebound by M. Williams,43,61
237,3,11:37.0,,M. Williams makes 2-pt layup from 1 ft,43,63
238,3,11:24.0,B. Jennings makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,46,63
239,3,11:09.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by C. Lee),46,66
240,3,10:55.0,V. Oladipo makes 2-pt jump shot from 17 ft,,48,66
241,3,10:36.0,,C. Lee misses 3-pt jump shot from 25 ft,48,66
242,3,10:35.0,Defensive rebound by A. Gordon,,48,66
243,3,10:20.0,D. Dedmon misses 2-pt layup from 1 ft (block by M. Williams),,48,66
244,3,10:19.0,,Defensive rebound by C. Zeller,48,66
245,3,10:13.0,,K. Walker makes 3-pt jump shot from 26 ft,48,69
246,3,10:02.0,V. Oladipo misses 2-pt jump shot from 20 ft,,48,69
247,3,10:01.0,,Defensive rebound by N. Batum,48,69
248,3,9:48.0,,K. Walker misses 3-pt jump shot from 26 ft,48,69
249,3,9:47.0,Defensive rebound by D. Dedmon,,48,69
250,3,9:40.0,B. Jennings makes 2-pt layup from 1 ft,,50,69
251,3,9:40.0,Shooting foul by C. Zeller (drawn by B. Jennings),,50,69
252,3,9:40.0,B. Jennings makes free throw 1 of 1,,51,69
253,3,9:28.0,,M. Williams misses 3-pt jump shot from 25 ft,51,69
254,3,9:27.0,Defensive rebound by B. Jennings,,51,69
255,3,9:20.0,V. Oladipo misses 2-pt layup from 2 ft (block by C. Lee),,51,69
256,3,9:20.0,Offensive rebound by Team,,51,69
257,3,9:13.0,V. Oladipo misses 2-pt jump shot from 10 ft,,51,69
258,3,9:11.0,,Defensive rebound by C. Zeller,51,69
259,3,8:48.0,,M. Williams makes 3-pt jump shot from 22 ft (assist by C. Lee),51,72
260,3,8:33.0,B. Jennings misses 3-pt jump shot from 28 ft,,51,72
261,3,8:32.0,,Defensive rebound by C. Zeller,51,72
262,3,8:14.0,,C. Lee misses 3-pt jump shot from 23 ft,51,72
263,3,8:11.0,Defensive rebound by B. Jennings,,51,72
264,3,8:01.0,A. Gordon misses 2-pt jump shot from 18 ft,,51,72
265,3,8:00.0,,Defensive rebound by K. Walker,51,72
266,3,7:46.0,,M. Williams makes 2-pt jump shot from 9 ft,51,74
267,3,7:46.0,Orlando full timeout,,51,74
268,3,7:46.0,M. Hezonja enters the game for A. Gordon,,51,74
269,3,7:29.0,E. Fournier makes 2-pt jump shot from 10 ft,,53,74
270,3,7:10.0,,C. Zeller makes 2-pt layup from 1 ft,53,76
271,3,6:56.0,E. Fournier misses 3-pt jump shot from 23 ft,,53,76
272,3,6:55.0,,Defensive rebound by K. Walker,53,76
273,3,6:47.0,,Turnover by C. Lee (bad pass),53,76
274,3,6:37.0,E. Fournier makes 2-pt layup from 1 ft (assist by B. Jennings),,55,76
275,3,6:21.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by C. Lee),55,79
276,3,5:56.0,V. Oladipo makes 2-pt layup at rim (assist by B. Jennings),,57,79
277,3,5:56.0,Shooting foul by K. Walker (drawn by V. Oladipo),,57,79
278,3,5:56.0,J. Smith enters the game for D. Dedmon,,57,79
279,3,5:56.0,V. Oladipo misses free throw 1 of 1,,57,79
280,3,5:54.0,,Defensive rebound by N. Batum,57,79
281,3,5:32.0,,M. Williams misses 2-pt jump shot from 7 ft,57,79
282,3,5:31.0,Defensive rebound by M. Hezonja,,57,79
283,3,5:22.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by B. Jennings),,60,79
284,3,5:00.0,,C. Lee misses 3-pt jump shot from 23 ft (block by V. Oladipo),60,79
285,3,4:58.0,Defensive rebound by E. Fournier,,60,79
286,3,4:50.0,B. Jennings misses 3-pt jump shot from 25 ft,,60,79
287,3,4:46.0,,Defensive rebound by C. Lee,60,79
288,3,4:40.0,,N. Batum makes 2-pt layup from 1 ft (assist by C. Lee),60,81
289,3,4:17.0,E. Fournier makes 2-pt layup from 1 ft (assist by J. Smith),,62,81
290,3,4:00.0,,C. Zeller makes 2-pt hook shot from 6 ft (assist by N. Batum),62,83
291,3,3:42.0,E. Fournier misses 3-pt jump shot from 23 ft,,62,83
292,3,3:42.0,Offensive rebound by B. Jennings,,62,83
293,3,3:42.0,Shooting foul by C. Lee (drawn by B. Jennings),,62,83
294,3,3:42.0,B. Jennings makes free throw 1 of 2,,63,83
295,3,3:42.0,,A. Jefferson enters the game for C. Zeller,63,83
296,3,3:42.0,,J. Lin enters the game for C. Lee,63,83
297,3,3:42.0,B. Jennings makes free throw 2 of 2,,64,83
298,3,3:30.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by A. Jefferson),64,86
299,3,3:19.0,J. Smith misses 2-pt jump shot from 18 ft,,64,86
300,3,3:18.0,,Defensive rebound by Team,64,86
301,3,3:18.0,Loose ball foul by B. Jennings,,64,86
302,3,3:18.0,D. Marble enters the game for E. Fournier,,64,86
303,3,3:18.0,C. Watson enters the game for B. Jennings,,64,86
304,3,3:06.0,,K. Walker makes 3-pt jump shot from 25 ft,64,89
305,3,2:53.0,D. Marble misses 2-pt layup from 1 ft,,64,89
306,3,2:52.0,,Defensive rebound by M. Williams,64,89
307,3,2:45.0,,Turnover by J. Lin (bad pass),64,89
308,3,2:45.0,,Charlotte full timeout,64,89
309,3,2:45.0,,F. Kaminsky enters the game for M. Williams,64,89
310,3,2:33.0,J. Smith misses 2-pt jump shot from 16 ft,,64,89
311,3,2:32.0,,Defensive rebound by K. Walker,64,89
312,3,2:19.0,,Shooting foul by J. Smith (drawn by K. Walker),64,89
313,3,2:19.0,,K. Walker misses free throw 1 of 2,64,89
314,3,2:19.0,,Offensive rebound by Team,64,89
315,3,2:19.0,,K. Walker makes free throw 2 of 2,64,90
316,3,2:09.0,D. Marble misses 2-pt jump shot from 20 ft,,64,90
317,3,2:08.0,,Defensive rebound by F. Kaminsky,64,90
318,3,1:56.0,,Turnover by J. Lin (lost ball; steal by V. Oladipo),64,90
319,3,1:51.0,M. Hezonja makes 2-pt layup at rim (assist by C. Watson),,66,90
320,3,1:25.0,,A. Jefferson misses 2-pt jump shot from 4 ft,66,90
321,3,1:24.0,Defensive rebound by D. Marble,,66,90
322,3,1:16.0,V. Oladipo misses 3-pt jump shot from 24 ft,,66,90
323,3,1:15.0,,Defensive rebound by N. Batum,66,90
324,3,1:02.0,,F. Kaminsky misses 2-pt dunk at rim (block by J. Smith),66,90
325,3,1:00.0,Defensive rebound by J. Smith,,66,90
326,3,0:53.0,C. Watson makes 3-pt jump shot from 22 ft (assist by J. Smith),,69,90
327,3,0:33.0,,J. Lin misses 3-pt jump shot from 25 ft,69,90
328,3,0:33.0,Defensive rebound by Team,,69,90
329,3,0:33.0,,T. Daniels enters the game for K. Walker,69,90
330,3,0:21.0,M. Hezonja makes 2-pt jump shot from 19 ft (assist by C. Watson),,71,90
331,3,0:03.0,,J. Lin makes 2-pt jump shot from 16 ft,71,92
332,3,0:01.0,Turnover by M. Hezonja (bad pass; steal by F. Kaminsky),,71,92
333,3,0:00.0,,J. Lin misses 2-pt jump shot from 17 ft (block by V. Oladipo),71,92
334,3,0:00.0,,Offensive rebound by Team,71,92
335,4,11:48.0,M. Hezonja misses 2-pt jump shot from 17 ft,,71,92
336,4,11:47.0,,Defensive rebound by K. Walker,71,92
337,4,11:38.0,,K. Walker misses 2-pt layup from 2 ft (block by M. Hezonja),71,92
338,4,11:36.0,Defensive rebound by V. Oladipo,,71,92
339,4,11:31.0,C. Watson misses 2-pt jump shot from 9 ft,,71,92
340,4,11:30.0,,Defensive rebound by T. Daniels,71,92
341,4,11:19.0,,Shooting foul by C. Watson (drawn by F. Kaminsky),71,92
342,4,11:19.0,,F. Kaminsky makes free throw 1 of 2,71,93
343,4,11:19.0,,F. Kaminsky makes free throw 2 of 2,71,94
344,4,11:04.0,V. Oladipo makes 2-pt jump shot from 18 ft (assist by A. Nicholson),,73,94
345,4,10:45.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by A. Nicholson),73,94
346,4,10:43.0,Defensive rebound by A. Nicholson,,73,94
347,4,10:37.0,D. Marble makes 3-pt jump shot from 23 ft (assist by M. Hezonja),,76,94
348,4,10:12.0,,K. Walker misses 2-pt jump shot from 13 ft,76,94
349,4,10:10.0,Defensive rebound by C. Watson,,76,94
350,4,9:58.0,M. Hezonja misses 2-pt jump shot from 17 ft,,76,94
351,4,9:57.0,,Defensive rebound by T. Daniels,76,94
352,4,9:45.0,,Turnover by K. Walker (bad pass; steal by D. Marble),76,94
353,4,9:40.0,M. Hezonja misses 2-pt layup from 1 ft (block by J. Lin),,76,94
354,4,9:40.0,,Defensive rebound by K. Walker,76,94
355,4,9:40.0,,Personal foul by A. Nicholson,76,94
356,4,9:21.0,,T. Daniels makes 2-pt layup at rim (assist by A. Jefferson),76,96
357,4,9:02.0,D. Marble makes 3-pt jump shot from 23 ft (assist by M. Hezonja),,79,96
358,4,8:38.0,,T. Daniels misses 3-pt jump shot from 29 ft,79,96
359,4,8:38.0,Defensive rebound by Team,,79,96
360,4,8:38.0,Official timeout,,79,96
361,4,8:24.0,A. Nicholson misses 2-pt jump shot from 19 ft,,79,96
362,4,8:23.0,,Defensive rebound by F. Kaminsky,79,96
363,4,8:08.0,,A. Jefferson misses 2-pt jump shot from 16 ft,79,96
364,4,8:06.0,,Offensive rebound by T. Daniels,79,96
365,4,8:02.0,,T. Daniels misses 3-pt jump shot from 25 ft,79,96
366,4,8:01.0,,Offensive rebound by F. Kaminsky,79,96
367,4,7:58.0,,F. Kaminsky makes 2-pt layup from 1 ft,79,98
368,4,7:47.0,A. Nicholson makes 3-pt jump shot from 24 ft (assist by C. Watson),,82,98
369,4,7:26.0,,A. Jefferson misses 2-pt jump shot from 7 ft,82,98
370,4,7:25.0,Defensive rebound by V. Oladipo,,82,98
371,4,7:20.0,V. Oladipo misses 2-pt layup from 1 ft,,82,98
372,4,7:18.0,,Defensive rebound by A. Jefferson,82,98
373,4,7:06.0,,K. Walker makes 2-pt jump shot from 18 ft,82,100
374,4,6:48.0,V. Oladipo makes 2-pt layup at rim (assist by C. Watson),,84,100
375,4,6:32.0,,Turnover by F. Kaminsky (lost ball),84,100
376,4,6:32.0,,C. Zeller enters the game for A. Jefferson,84,100
377,4,6:12.0,A. Nicholson makes 2-pt hook shot from 7 ft,,86,100
378,4,5:59.0,,K. Walker misses 2-pt jump shot from 17 ft,86,100
379,4,5:58.0,Defensive rebound by A. Nicholson,,86,100
380,4,5:46.0,Shooting foul by K. Walker (drawn by C. Watson),,86,100
381,4,5:46.0,,Charlotte full timeout,86,100
382,4,5:46.0,,C. Lee enters the game for K. Walker,86,100
383,4,5:46.0,,N. Batum enters the game for T. Daniels,86,100
384,4,5:46.0,,M. Williams enters the game for F. Kaminsky,86,100
385,4,5:46.0,C. Watson makes free throw 1 of 2,,87,100
