,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
140,2,8:36.0,A. Miller makes 2-pt jump shot from 13 ft,,29,28
141,2,8:20.0,,E. Davis makes 2-pt jump shot from 3 ft (assist by C. McCollum),29,30
142,2,8:20.0,,Shooting foul by Z. LaVine (drawn by E. Davis),29,30
143,2,8:20.0,,A. Aminu enters the game for A. Crabbe,29,30
144,2,8:20.0,,E. Davis misses free throw 1 of 1,29,30
145,2,8:19.0,Defensive rebound by N. Bjelica,,29,30
146,2,7:56.0,T. Prince misses 2-pt jump shot from 3 ft (block by A. Aminu),,29,30
147,2,7:55.0,Offensive rebound by A. Miller,,29,30
148,2,7:55.0,Turnover by Team (shot clock),,29,30
149,2,7:31.0,,G. Henderson misses 3-pt jump shot from 22 ft,29,30
150,2,7:31.0,Defensive rebound by N. Peković,,29,30
151,2,7:30.0,Personal foul by M. Leonard (drawn by N. Peković),,29,30
152,2,7:30.0,A. Wiggins enters the game for N. Peković,,29,30
153,2,7:30.0,G. Dieng enters the game for N. Bjelica,,29,30
154,2,7:14.0,Offensive foul by A. Miller (drawn by G. Henderson),,29,30
155,2,7:14.0,Turnover by A. Miller (offensive foul),,29,30
156,2,7:04.0,,C. McCollum misses 3-pt jump shot from 25 ft,29,30
157,2,7:04.0,Defensive rebound by Team,,29,30
158,2,7:04.0,Minnesota full timeout,,29,30
159,2,7:04.0,K. Towns enters the game for A. Wiggins,,29,30
160,2,6:51.0,Turnover by A. Miller (bad pass; steal by C. McCollum),,29,30
161,2,6:39.0,,M. Leonard misses 3-pt jump shot from 24 ft,29,30
162,2,6:38.0,Defensive rebound by G. Dieng,,29,30
163,2,6:18.0,Z. LaVine misses 2-pt jump shot from 17 ft,,29,30
164,2,6:17.0,,Defensive rebound by A. Aminu,29,30
165,2,6:04.0,,M. Leonard misses 3-pt jump shot from 23 ft,29,30
166,2,6:04.0,,Offensive rebound by Team,29,30
167,2,6:04.0,Loose ball foul by G. Dieng (drawn by E. Davis),,29,30
168,2,6:04.0,R. Rubio enters the game for A. Miller,,29,30
169,2,6:04.0,A. Wiggins enters the game for Z. LaVine,,29,30
170,2,6:04.0,,M. Plumlee enters the game for E. Davis,29,30
171,2,5:56.0,,C. McCollum misses 2-pt jump shot from 8 ft,29,30
172,2,5:55.0,Defensive rebound by Team,,29,30
173,2,5:33.0,K. Towns misses 2-pt jump shot from 17 ft,,29,30
174,2,5:32.0,,Defensive rebound by A. Aminu,29,30
175,2,5:24.0,,C. McCollum makes 2-pt layup from 1 ft,29,32
176,2,5:09.0,A. Wiggins misses 3-pt jump shot from 22 ft,,29,32
177,2,5:08.0,,Defensive rebound by M. Leonard,29,32
178,2,5:04.0,,Turnover by M. Leonard (bad pass; steal by T. Prince),29,32
179,2,4:48.0,K. Towns makes 2-pt jump shot from 19 ft (assist by R. Rubio),,31,32
180,2,4:20.0,,C. McCollum makes 2-pt jump shot from 22 ft,31,34
181,2,4:01.0,T. Prince misses 2-pt jump shot from 20 ft,,31,34
182,2,4:00.0,,Defensive rebound by A. Aminu,31,34
183,2,3:51.0,,M. Leonard makes 3-pt jump shot from 22 ft (assist by A. Aminu),31,37
184,2,3:29.0,G. Dieng misses 2-pt layup at rim,,31,37
185,2,3:29.0,Offensive rebound by K. Towns,,31,37
186,2,3:29.0,K. Towns makes 2-pt dunk at rim,,33,37
187,2,3:26.0,,Portland full timeout,33,37
188,2,3:26.0,,D. Lillard enters the game for C. McCollum,33,37
189,2,3:26.0,,A. Crabbe enters the game for G. Henderson,33,37
190,2,3:13.0,,A. Crabbe makes 2-pt jump shot from 4 ft (assist by D. Lillard),33,39
191,2,2:59.0,K. Towns misses 2-pt jump shot from 19 ft,,33,39
192,2,2:59.0,,Defensive rebound by D. Lillard,33,39
193,2,2:42.0,,M. Leonard misses 2-pt jump shot from 18 ft (block by K. Towns),33,39
194,2,2:41.0,Defensive rebound by A. Wiggins,,33,39
195,2,2:37.0,A. Wiggins misses 2-pt layup from 1 ft (block by A. Aminu),,33,39
196,2,2:37.0,Offensive rebound by Team,,33,39
197,2,2:37.0,,N. Vonleh enters the game for M. Leonard,33,39
198,2,2:30.0,R. Rubio makes 2-pt jump shot from 18 ft,,35,39
199,2,2:30.0,Shooting foul by D. Lillard (drawn by R. Rubio),,35,39
200,2,2:30.0,R. Rubio misses free throw 1 of 1,,35,39
201,2,2:28.0,,Defensive rebound by N. Vonleh,35,39
202,2,2:22.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Lillard),35,41
203,2,2:04.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,37,41
204,2,1:47.0,,A. Crabbe makes 2-pt jump shot from 13 ft (assist by D. Lillard),37,43
205,2,1:26.0,K. Towns misses 2-pt jump shot from 7 ft (block by M. Plumlee),,37,43
206,2,1:26.0,,Defensive rebound by Team,37,43
207,2,1:21.0,,Personal foul by R. Rubio (drawn by D. Lillard),37,43
208,2,1:21.0,,D. Lillard makes free throw 1 of 2,37,44
209,2,1:21.0,,D. Lillard makes free throw 2 of 2,37,45
210,2,1:08.0,A. Wiggins misses 3-pt jump shot from 24 ft,,37,45
211,2,1:07.0,,Defensive rebound by M. Plumlee,37,45
212,2,0:55.0,,A. Aminu misses 2-pt jump shot from 19 ft,37,45
213,2,0:54.0,Defensive rebound by K. Towns,,37,45
214,2,0:44.0,,M. Leonard enters the game for N. Vonleh,37,45
215,2,0:32.0,A. Wiggins misses 2-pt layup from 1 ft,,37,45
216,2,0:31.0,Offensive rebound by K. Towns,,37,45
217,2,0:31.0,K. Towns makes 2-pt layup from 1 ft,,39,45
218,2,0:27.0,,D. Lillard makes 3-pt jump shot from 24 ft,39,48
219,2,0:05.0,R. Rubio misses 2-pt jump shot from 20 ft,,39,48
220,2,0:04.0,,Defensive rebound by A. Aminu,39,48
221,2,0:01.0,,Turnover by A. Aminu (bad pass; steal by R. Rubio),39,48
222,3,11:42.0,Shooting foul by D. Lillard (drawn by R. Rubio),,39,48
223,3,11:42.0,R. Rubio misses free throw 1 of 2,,39,48
224,3,11:42.0,Offensive rebound by Team,,39,48
225,3,11:42.0,R. Rubio misses free throw 2 of 2,,39,48
226,3,11:42.0,,Defensive rebound by N. Vonleh,39,48
227,3,11:32.0,,D. Lillard misses 3-pt jump shot from 25 ft,39,48
228,3,11:31.0,Defensive rebound by G. Dieng,,39,48
229,3,11:28.0,A. Wiggins makes 2-pt layup at rim (assist by G. Dieng),,41,48
230,3,11:13.0,,A. Aminu misses 3-pt jump shot from 24 ft,41,48
231,3,11:13.0,Defensive rebound by A. Wiggins,,41,48
232,3,10:52.0,K. Towns makes 2-pt jump shot from 12 ft (assist by R. Rubio),,43,48
233,3,10:31.0,,C. McCollum misses 2-pt jump shot from 8 ft (block by G. Dieng),43,48
234,3,10:30.0,Defensive rebound by G. Dieng,,43,48
235,3,10:19.0,G. Dieng makes 2-pt jump shot from 4 ft (assist by R. Rubio),,45,48
236,3,10:19.0,,Portland full timeout,45,48
237,3,9:54.0,,C. McCollum misses 2-pt jump shot from 11 ft,45,48
238,3,9:53.0,,Offensive rebound by N. Vonleh,45,48
239,3,9:53.0,,N. Vonleh misses 2-pt layup at rim,45,48
240,3,9:52.0,Defensive rebound by R. Rubio,,45,48
241,3,9:39.0,Turnover by G. Dieng (3 sec),,45,48
242,3,9:22.0,,C. McCollum makes 2-pt jump shot from 17 ft,45,50
243,3,9:20.0,Minnesota full timeout,,45,50
244,3,9:07.0,A. Wiggins misses 2-pt jump shot from 7 ft,,45,50
245,3,9:06.0,,Defensive rebound by N. Vonleh,45,50
246,3,8:59.0,,M. Plumlee misses 2-pt layup from 2 ft (block by K. Towns),45,50
247,3,8:58.0,Defensive rebound by R. Rubio,,45,50
248,3,8:51.0,K. Towns misses 2-pt jump shot from 8 ft,,45,50
249,3,8:50.0,Offensive rebound by K. Towns,,45,50
250,3,8:50.0,Shooting foul by M. Plumlee (drawn by K. Towns),,45,50
251,3,8:50.0,K. Towns misses free throw 1 of 2,,45,50
252,3,8:50.0,Offensive rebound by Team,,45,50
253,3,8:50.0,K. Towns misses free throw 2 of 2,,45,50
254,3,8:49.0,,Defensive rebound by N. Vonleh,45,50
255,3,8:25.0,,C. McCollum makes 2-pt jump shot from 17 ft,45,52
256,3,7:56.0,T. Prince makes 2-pt jump shot from 13 ft,,47,52
257,3,7:38.0,,C. McCollum misses 3-pt jump shot from 24 ft,47,52
258,3,7:37.0,Defensive rebound by G. Dieng,,47,52
259,3,7:26.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by R. Rubio),,49,52
260,3,7:03.0,,M. Plumlee misses 2-pt jump shot from 12 ft,49,52
261,3,7:02.0,,Offensive rebound by M. Plumlee,49,52
262,3,6:56.0,,D. Lillard makes 2-pt jump shot from 15 ft (assist by M. Plumlee),49,54
263,3,6:35.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,51,54
264,3,6:15.0,,C. McCollum makes 2-pt layup from 1 ft,51,56
265,3,5:54.0,Turnover by K. Towns (offensive goaltending),,51,56
266,3,5:40.0,,D. Lillard misses 2-pt jump shot from 3 ft (block by K. Towns),51,56
267,3,5:39.0,Defensive rebound by G. Dieng,,51,56
268,3,5:28.0,Shooting foul by C. McCollum (drawn by A. Wiggins),,51,56
269,3,5:28.0,A. Wiggins makes free throw 1 of 2,,52,56
270,3,5:28.0,S. Muhammad enters the game for T. Prince,,52,56
271,3,5:28.0,,M. Leonard enters the game for N. Vonleh,52,56
272,3,5:28.0,,A. Crabbe enters the game for C. McCollum,52,56
273,3,5:28.0,A. Wiggins makes free throw 2 of 2,,53,56
274,3,5:12.0,,Personal foul by G. Dieng (drawn by M. Plumlee),53,56
275,3,5:09.0,,Offensive foul by A. Crabbe (drawn by R. Rubio),53,56
276,3,5:09.0,,Turnover by A. Crabbe (offensive foul),53,56
277,3,4:57.0,K. Towns misses 2-pt layup from 2 ft (block by M. Leonard),,53,56
278,3,4:56.0,Offensive rebound by K. Towns,,53,56
279,3,4:56.0,Shooting foul by M. Leonard (drawn by K. Towns),,53,56
280,3,4:56.0,K. Towns makes free throw 1 of 2,,54,56
281,3,4:56.0,,E. Davis enters the game for M. Plumlee,54,56
282,3,4:56.0,K. Towns makes free throw 2 of 2,,55,56
283,3,4:39.0,,A. Aminu misses 2-pt jump shot from 5 ft,55,56
284,3,4:38.0,Defensive rebound by R. Rubio,,55,56
285,3,4:23.0,Turnover by A. Wiggins (lost ball; steal by D. Lillard),,55,56
286,3,4:17.0,,Turnover by A. Crabbe (traveling),55,56
287,3,4:05.0,G. Dieng makes 2-pt hook shot from 5 ft,,57,56
288,3,3:48.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),57,59
289,3,3:30.0,Personal foul by D. Lillard (drawn by A. Wiggins),,57,59
290,3,3:30.0,A. Wiggins misses free throw 1 of 2,,57,59
291,3,3:30.0,Offensive rebound by Team,,57,59
292,3,3:30.0,Z. LaVine enters the game for R. Rubio,,57,59
293,3,3:30.0,,G. Henderson enters the game for A. Aminu,57,59
294,3,3:30.0,,C. McCollum enters the game for D. Lillard,57,59
295,3,3:30.0,A. Wiggins makes free throw 2 of 2,,58,59
296,3,3:09.0,,M. Leonard misses 3-pt jump shot from 24 ft,58,59
297,3,3:08.0,Defensive rebound by G. Dieng,,58,59
298,3,2:55.0,K. Towns misses 2-pt jump shot from 15 ft,,58,59
299,3,2:55.0,,Defensive rebound by M. Leonard,58,59
300,3,2:47.0,,C. McCollum misses 3-pt jump shot from 24 ft,58,59
301,3,2:46.0,Defensive rebound by K. Towns,,58,59
302,3,2:24.0,G. Dieng makes 2-pt hook shot from 2 ft (assist by K. Towns),,60,59
303,3,2:06.0,,A. Crabbe misses 3-pt jump shot from 25 ft,60,59
304,3,2:06.0,Defensive rebound by K. Towns,,60,59
305,3,1:54.0,A. Wiggins misses 2-pt layup from 1 ft,,60,59
306,3,1:53.0,,Defensive rebound by E. Davis,60,59
307,3,1:48.0,,A. Crabbe makes 2-pt dunk from 1 ft (assist by E. Davis),60,61
308,3,1:25.0,S. Muhammad misses 3-pt jump shot from 25 ft,,60,61
309,3,1:24.0,Offensive rebound by A. Wiggins,,60,61
310,3,1:24.0,Shooting foul by E. Davis (drawn by A. Wiggins),,60,61
311,3,1:24.0,A. Wiggins makes free throw 1 of 2,,61,61
312,3,1:24.0,N. Bjelica enters the game for K. Towns,,61,61
313,3,1:24.0,A. Wiggins makes free throw 2 of 2,,62,61
314,3,0:59.0,,C. McCollum misses 2-pt layup from 2 ft,62,61
315,3,0:59.0,Defensive rebound by N. Bjelica,,62,61
316,3,0:54.0,Z. LaVine makes 2-pt layup at rim,,64,61
317,3,0:54.0,Shooting foul by A. Crabbe (drawn by Z. LaVine),,64,61
318,3,0:54.0,A. Miller enters the game for A. Wiggins,,64,61
319,3,0:54.0,Z. LaVine makes free throw 1 of 1,,65,61
320,3,0:34.0,,M. Leonard misses 2-pt layup at rim,65,61
321,3,0:34.0,Defensive rebound by G. Dieng,,65,61
322,3,0:11.0,S. Muhammad misses 3-pt jump shot from 23 ft,,65,61
323,3,0:10.0,,Defensive rebound by M. Leonard,65,61
324,3,0:08.0,,Personal foul by N. Bjelica (drawn by G. Henderson),65,61
325,3,0:00.0,,C. McCollum makes 2-pt layup at rim,65,63
326,4,11:50.0,,C. McCollum makes 2-pt jump shot from 9 ft,65,65
327,4,11:32.0,Z. LaVine makes 2-pt layup from 2 ft,,67,65
328,4,11:15.0,,Turnover by A. Crabbe (lost ball; steal by N. Bjelica),67,65
329,4,11:05.0,K. Towns makes 2-pt jump shot from 15 ft (assist by Z. LaVine),,69,65
330,4,10:47.0,,G. Henderson misses 3-pt jump shot from 24 ft,69,65
331,4,10:47.0,Defensive rebound by K. Towns,,69,65
332,4,10:39.0,Personal foul by G. Henderson (drawn by S. Muhammad),,69,65
333,4,10:36.0,Turnover by K. Towns (traveling),,69,65
334,4,10:19.0,,Shooting foul by N. Bjelica (drawn by E. Davis),69,65
335,4,10:19.0,,E. Davis makes free throw 1 of 2,69,66
336,4,10:19.0,,E. Davis makes free throw 2 of 2,69,67
337,4,10:05.0,,Offensive charge foul by Z. LaVine (drawn by M. Leonard),69,67
338,4,10:05.0,Turnover by Z. LaVine (offensive foul),,69,67
339,4,9:52.0,,Shooting foul by A. Miller (drawn by E. Davis),69,67
340,4,9:52.0,,E. Davis makes free throw 1 of 2,69,68
341,4,9:52.0,,E. Davis makes free throw 2 of 2,69,69
342,4,9:38.0,S. Muhammad misses 2-pt jump shot from 3 ft,,69,69
343,4,9:38.0,,Defensive rebound by E. Davis,69,69
344,4,9:31.0,,A. Crabbe misses 2-pt jump shot from 22 ft,69,69
345,4,9:30.0,,Offensive rebound by M. Leonard,69,69
346,4,9:26.0,,G. Henderson makes 3-pt jump shot from 22 ft (assist by M. Leonard),69,72
347,4,9:10.0,Personal foul by A. Crabbe (drawn by N. Bjelica),,69,72
348,4,9:10.0,G. Dieng enters the game for N. Bjelica,,69,72
349,4,9:10.0,,A. Aminu enters the game for A. Crabbe,69,72
350,4,8:56.0,K. Towns makes 3-pt jump shot from 24 ft (assist by A. Miller),,72,72
351,4,8:39.0,,G. Henderson makes 2-pt jump shot from 21 ft,72,74
352,4,8:26.0,Turnover by A. Miller (bad pass),,72,74
353,4,8:26.0,Official timeout,,72,74
354,4,8:26.0,,D. Lillard enters the game for C. McCollum,72,74
355,4,8:26.0,T. Prince enters the game for S. Muhammad,,72,74
356,4,8:12.0,,G. Henderson misses 2-pt jump shot from 14 ft,72,74
357,4,8:12.0,,Offensive rebound by A. Aminu,72,74
358,4,8:12.0,,A. Aminu misses 2-pt layup at rim,72,74
359,4,8:10.0,Defensive rebound by A. Miller,,72,74
360,4,8:02.0,Turnover by T. Prince (bad pass),,72,74
361,4,7:47.0,,D. Lillard makes 2-pt jump shot from 19 ft,72,76
362,4,7:29.0,A. Miller makes 2-pt jump shot from 17 ft,,74,76
363,4,7:14.0,,D. Lillard misses 3-pt jump shot from 27 ft,74,76
364,4,7:12.0,,Offensive rebound by E. Davis,74,76
365,4,7:07.0,,G. Henderson misses 3-pt jump shot from 22 ft,74,76
366,4,7:06.0,,Offensive rebound by D. Lillard,74,76
367,4,6:48.0,,A. Aminu makes 3-pt jump shot from 22 ft (assist by G. Henderson),74,79
368,4,6:34.0,Turnover by A. Miller (lost ball),,74,79
369,4,6:34.0,R. Rubio enters the game for A. Miller,,74,79
370,4,6:34.0,A. Wiggins enters the game for T. Prince,,74,79
371,4,6:12.0,,M. Leonard makes 2-pt dunk at rim (assist by A. Aminu),74,81
372,4,6:11.0,Minnesota full timeout,,74,81
373,4,5:55.0,Z. LaVine misses 3-pt jump shot from 24 ft,,74,81
374,4,5:55.0,,Defensive rebound by Team,74,81
375,4,5:42.0,,Turnover by M. Leonard (bad pass; steal by Z. LaVine),74,81
376,4,5:29.0,A. Wiggins misses 3-pt jump shot from 23 ft,,74,81
377,4,5:27.0,,Defensive rebound by E. Davis,74,81
378,4,5:08.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),74,84
379,4,4:50.0,Shooting foul by M. Leonard (drawn by A. Wiggins),,74,84
380,4,4:50.0,A. Wiggins makes free throw 1 of 2,,75,84
381,4,4:50.0,A. Wiggins makes free throw 2 of 2,,76,84
382,4,4:37.0,,Personal foul by Z. LaVine (drawn by D. Lillard),76,84
383,4,4:32.0,,Shooting foul by R. Rubio (drawn by D. Lillard),76,84
384,4,4:32.0,,D. Lillard makes free throw 1 of 2,76,85
385,4,4:32.0,,D. Lillard makes free throw 2 of 2,76,86
