,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
175,2,3:29.0,,R. Westbrook makes 2-pt jump shot from 13 ft,48,50
176,2,3:20.0,D. Williams misses 2-pt jump shot from 15 ft,,48,50
177,2,3:19.0,,Defensive rebound by Team,48,50
178,2,3:19.0,Loose ball foul by Z. Pachulia (drawn by S. Ibaka),,48,50
179,2,3:09.0,,Turnover by R. Westbrook (lost ball),48,50
180,2,2:51.0,Turnover by Z. Pachulia (traveling),,48,50
181,2,2:51.0,Dallas full timeout,,48,50
182,2,2:51.0,D. Nowitzki enters the game for D. Powell,,48,50
183,2,2:37.0,,Turnover by R. Westbrook (bad pass; steal by D. Harris),48,50
184,2,2:23.0,C. Parsons makes 2-pt hook shot from 2 ft,,50,50
185,2,1:59.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by R. Westbrook),50,52
186,2,1:43.0,D. Williams misses 2-pt jump shot from 17 ft,,50,52
187,2,1:43.0,,Defensive rebound by R. Westbrook,50,52
188,2,1:39.0,,R. Westbrook makes 2-pt layup from 1 ft,50,54
189,2,1:39.0,,Shooting foul by D. Williams (drawn by R. Westbrook),50,54
190,2,1:39.0,,R. Westbrook makes free throw 1 of 1,50,55
191,2,1:24.0,C. Parsons misses 2-pt jump shot from 14 ft,,50,55
192,2,1:23.0,Offensive rebound by Z. Pachulia,,50,55
193,2,1:22.0,Z. Pachulia misses 2-pt hook shot from 3 ft,,50,55
194,2,1:20.0,,Defensive rebound by S. Ibaka,50,55
195,2,1:16.0,,Shooting foul by D. Harris (drawn by R. Westbrook),50,55
196,2,1:16.0,,R. Westbrook makes 2-pt layup from 2 ft,50,57
197,2,1:16.0,,R. Westbrook makes free throw 1 of 1,50,58
198,2,1:07.0,D. Williams makes 2-pt dunk at rim,,52,58
199,2,0:55.0,,D. Waiters misses 2-pt jump shot from 18 ft,52,58
200,2,0:54.0,,Offensive rebound by S. Ibaka,52,58
201,2,0:54.0,,S. Ibaka misses 2-pt jump shot from 17 ft,52,58
202,2,0:53.0,Defensive rebound by D. Harris,,52,58
203,2,0:45.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,52,58
204,2,0:45.0,,Defensive rebound by S. Ibaka,52,58
205,2,0:39.0,,D. Waiters misses 3-pt jump shot from 25 ft,52,58
206,2,0:38.0,,Offensive rebound by S. Ibaka,52,58
207,2,0:27.0,,D. Waiters makes 2-pt layup from 2 ft (assist by S. Adams),52,60
208,2,0:03.0,D. Harris misses 2-pt jump shot from 3 ft,,52,60
209,2,0:03.0,,Defensive rebound by S. Ibaka,52,60
210,2,0:01.0,,Turnover by S. Ibaka (lost ball; steal by D. Harris),52,60
211,2,0:01.0,Dallas full timeout,,52,60
212,2,0:01.0,C. Villanueva enters the game for Z. Pachulia,,52,60
213,2,0:01.0,,N. Collison enters the game for S. Adams,52,60
214,2,0:00.0,C. Parsons misses 2-pt layup at rim (block by A. Roberson),,52,60
215,2,0:00.0,Offensive rebound by Team,,52,60
216,3,11:40.0,,D. Waiters misses 3-pt jump shot from 25 ft,52,60
217,3,11:38.0,Defensive rebound by W. Matthews,,52,60
218,3,11:25.0,Z. Pachulia makes 2-pt jump shot from 14 ft (assist by D. Williams),,54,60
219,3,11:05.0,,S. Ibaka misses 2-pt jump shot from 15 ft,54,60
220,3,11:05.0,Defensive rebound by Z. Pachulia,,54,60
221,3,10:46.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by Z. Pachulia),,57,60
222,3,10:28.0,,S. Ibaka misses 2-pt jump shot from 6 ft,57,60
223,3,10:27.0,Defensive rebound by Team,,57,60
224,3,10:27.0,,Loose ball foul by S. Adams (drawn by Z. Pachulia),57,60
225,3,10:19.0,C. Parsons makes 2-pt layup at rim (assist by Z. Pachulia),,59,60
226,3,10:18.0,,Oklahoma City full timeout,59,60
227,3,10:13.0,,Turnover by D. Waiters (discontinued dribble),59,60
228,3,10:05.0,D. Williams makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),,62,60
229,3,9:44.0,,A. Roberson makes 3-pt jump shot from 23 ft (assist by D. Waiters),62,63
230,3,9:25.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by D. Williams),,64,63
231,3,9:14.0,,Turnover by R. Westbrook (lost ball; steal by W. Matthews),64,63
232,3,9:12.0,Clear path foul by S. Ibaka,,64,63
233,3,9:12.0,D. Williams makes clear path free throw 1 of 2,,65,63
234,3,9:12.0,D. Williams makes clear path free throw 2 of 2,,66,63
235,3,9:07.0,Offensive foul by Z. Pachulia (drawn by R. Westbrook),,66,63
236,3,9:07.0,Turnover by Z. Pachulia (offensive foul),,66,63
237,3,8:55.0,,R. Westbrook makes 2-pt jump shot from 14 ft,66,65
238,3,8:40.0,Turnover by Z. Pachulia (traveling),,66,65
239,3,8:29.0,,S. Ibaka misses 3-pt jump shot from 22 ft,66,65
240,3,8:27.0,Defensive rebound by D. Williams,,66,65
241,3,8:21.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),,69,65
242,3,8:06.0,,S. Ibaka makes 2-pt layup from 3 ft (assist by R. Westbrook),69,67
243,3,7:34.0,D. Williams makes 2-pt layup from 3 ft,,71,67
244,3,7:15.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),71,69
245,3,6:55.0,Personal foul by S. Ibaka (drawn by D. Nowitzki),,71,69
246,3,6:55.0,D. Harris enters the game for W. Matthews,,71,69
247,3,6:55.0,D. Powell enters the game for D. Nowitzki,,71,69
248,3,6:45.0,D. Powell makes 2-pt jump shot from 18 ft (assist by D. Williams),,73,69
249,3,6:27.0,,D. Waiters misses 2-pt layup from 2 ft,73,69
250,3,6:26.0,Defensive rebound by D. Williams,,73,69
251,3,6:20.0,Shooting foul by A. Roberson (drawn by D. Williams),,73,69
252,3,6:20.0,D. Williams misses free throw 1 of 2,,73,69
253,3,6:20.0,Offensive rebound by Team,,73,69
254,3,6:20.0,,N. Collison enters the game for S. Ibaka,73,69
255,3,6:20.0,D. Williams makes free throw 2 of 2,,74,69
256,3,6:10.0,,R. Westbrook misses 3-pt jump shot from 24 ft,74,69
257,3,6:09.0,Defensive rebound by D. Williams,,74,69
258,3,6:01.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by D. Harris),,77,69
259,3,5:43.0,,Personal foul by D. Powell (drawn by R. Westbrook),77,69
260,3,5:43.0,,A. Morrow enters the game for A. Roberson,77,69
261,3,5:43.0,R. Felton enters the game for D. Williams,,77,69
262,3,5:40.0,,Personal foul by D. Harris (drawn by R. Westbrook),77,69
263,3,5:39.0,,Turnover by A. Morrow (bad pass; steal by D. Powell),77,69
264,3,5:36.0,Shooting foul by N. Collison (drawn by D. Powell),,77,69
265,3,5:36.0,D. Powell makes free throw 1 of 2,,78,69
266,3,5:36.0,D. Powell makes free throw 2 of 2,,79,69
267,3,5:27.0,,Shooting foul by Z. Pachulia (drawn by R. Westbrook),79,69
268,3,5:27.0,,R. Westbrook makes free throw 1 of 2,79,70
269,3,5:27.0,,E. Freedom enters the game for S. Adams,79,70
270,3,5:27.0,J. McGee enters the game for Z. Pachulia,,79,70
271,3,5:27.0,,A. Roberson enters the game for D. Waiters,79,70
272,3,5:27.0,,R. Westbrook misses free throw 2 of 2,79,70
273,3,5:27.0,Defensive rebound by D. Powell,,79,70
274,3,5:12.0,Turnover by D. Harris (bad pass; steal by A. Morrow),,79,70
275,3,5:09.0,,Shooting foul by C. Parsons (drawn by R. Westbrook),79,70
276,3,5:09.0,,R. Westbrook makes free throw 1 of 2,79,71
277,3,5:09.0,,R. Westbrook makes free throw 2 of 2,79,72
278,3,4:54.0,Shooting foul by E. Freedom (drawn by D. Powell),,79,72
279,3,4:54.0,D. Powell misses free throw 1 of 2,,79,72
280,3,4:54.0,Offensive rebound by Team,,79,72
281,3,4:54.0,D. Powell makes free throw 2 of 2,,80,72
282,3,4:36.0,,A. Roberson misses 2-pt layup from 2 ft,80,72
283,3,4:36.0,Defensive rebound by J. McGee,,80,72
284,3,4:31.0,D. Harris makes 2-pt layup from 2 ft,,82,72
285,3,4:19.0,,Personal foul by R. Felton (drawn by A. Morrow),82,72
286,3,4:19.0,,A. Morrow makes free throw 1 of 2,82,73
287,3,4:19.0,,A. Morrow makes free throw 2 of 2,82,74
288,3,4:02.0,D. Harris misses 3-pt jump shot from 24 ft,,82,74
289,3,4:01.0,,Defensive rebound by A. Morrow,82,74
290,3,3:52.0,,N. Collison makes 2-pt jump shot from 8 ft (assist by R. Westbrook),82,76
291,3,3:52.0,Dallas full timeout,,82,76
292,3,3:52.0,D. Nowitzki enters the game for D. Powell,,82,76
293,3,3:41.0,R. Felton misses 2-pt jump shot from 4 ft,,82,76
294,3,3:41.0,Offensive rebound by J. McGee,,82,76
295,3,3:41.0,Shooting foul by N. Collison (drawn by J. McGee),,82,76
296,3,3:41.0,J. McGee misses free throw 1 of 2,,82,76
297,3,3:41.0,Offensive rebound by Team,,82,76
298,3,3:41.0,J. McGee misses free throw 2 of 2,,82,76
299,3,3:40.0,,Defensive rebound by E. Freedom,82,76
300,3,3:22.0,,E. Freedom misses 2-pt layup from 2 ft,82,76
301,3,3:21.0,,Offensive rebound by N. Collison,82,76
302,3,3:21.0,,N. Collison misses 2-pt jump shot from 1 ft,82,76
303,3,3:20.0,Defensive rebound by Team,,82,76
304,3,3:06.0,C. Parsons misses 2-pt jump shot from 5 ft,,82,76
305,3,3:05.0,,Defensive rebound by A. Morrow,82,76
306,3,2:59.0,,R. Westbrook makes 2-pt jump shot from 14 ft,82,78
307,3,2:39.0,Shooting block foul by E. Freedom (drawn by D. Harris),,82,78
308,3,2:39.0,D. Harris misses free throw 1 of 2,,82,78
309,3,2:39.0,Offensive rebound by Team,,82,78
310,3,2:39.0,W. Matthews enters the game for C. Parsons,,82,78
311,3,2:39.0,D. Harris makes free throw 2 of 2,,83,78
312,3,2:26.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by R. Westbrook),83,81
313,3,2:10.0,W. Matthews misses 3-pt jump shot from 24 ft,,83,81
314,3,2:09.0,,Defensive rebound by R. Westbrook,83,81
315,3,1:56.0,Violation by J. McGee (kicked ball),,83,81
316,3,1:43.0,,A. Morrow misses 2-pt jump shot from 22 ft,83,81
317,3,1:42.0,Defensive rebound by J. McGee,,83,81
318,3,1:34.0,Turnover by J. McGee (lost ball),,83,81
319,3,1:18.0,,Shooting foul by J. McGee (drawn by E. Freedom),83,81
320,3,1:18.0,,E. Freedom makes free throw 1 of 2,83,82
321,3,1:18.0,,E. Freedom makes free throw 2 of 2,83,83
322,3,1:03.0,Turnover by D. Harris (step out of bounds),,83,83
323,3,0:54.0,,Turnover by R. Westbrook (bad pass; steal by R. Felton),83,83
324,3,0:49.0,R. Felton misses 2-pt layup from 2 ft (block by R. Westbrook),,83,83
325,3,0:48.0,,Defensive rebound by A. Roberson,83,83
326,3,0:43.0,,A. Morrow makes 2-pt jump shot from 4 ft,83,85
327,3,0:24.0,W. Matthews makes 2-pt jump shot from 4 ft,,85,85
328,3,0:02.0,D. Powell enters the game for D. Nowitzki,,85,85
329,3,0:00.0,,E. Freedom makes 2-pt jump shot from 11 ft (assist by R. Westbrook),85,87
330,4,11:49.0,Turnover by W. Matthews (lost ball; steal by A. Roberson),,85,87
331,4,11:38.0,,N. Collison makes 2-pt jump shot from 18 ft (assist by D. Augustin),85,89
332,4,11:19.0,Shooting foul by A. Roberson (drawn by D. Williams),,85,89
333,4,11:19.0,D. Williams makes free throw 1 of 2,,86,89
334,4,11:19.0,D. Williams misses free throw 2 of 2,,86,89
335,4,11:18.0,,Defensive rebound by A. Roberson,86,89
336,4,11:00.0,,E. Freedom makes 2-pt jump shot from 13 ft,86,91
337,4,10:43.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),,89,91
338,4,10:28.0,,Offensive foul by N. Collison (drawn by D. Nowitzki),89,91
339,4,10:28.0,,Turnover by N. Collison (offensive foul),89,91
340,4,10:13.0,D. Williams misses 2-pt layup from 2 ft,,89,91
341,4,10:13.0,Offensive rebound by Z. Pachulia,,89,91
342,4,10:05.0,W. Matthews misses 3-pt jump shot from 22 ft,,89,91
343,4,10:04.0,Offensive rebound by W. Matthews,,89,91
344,4,10:01.0,W. Matthews misses 2-pt jump shot from 16 ft,,89,91
345,4,10:00.0,,Defensive rebound by N. Collison,89,91
346,4,9:54.0,,A. Morrow misses 3-pt jump shot from 23 ft,89,91
347,4,9:52.0,Defensive rebound by Z. Pachulia,,89,91
348,4,9:32.0,J. Barea makes 2-pt layup from 2 ft (assist by Z. Pachulia),,91,91
349,4,9:17.0,,D. Augustin misses 2-pt layup at rim (block by Z. Pachulia),91,91
350,4,9:17.0,,Offensive rebound by Team,91,91
351,4,9:17.0,D. Powell enters the game for D. Nowitzki,,91,91
352,4,9:12.0,,A. Morrow makes 2-pt layup from 2 ft (assist by N. Collison),91,93
353,4,8:57.0,Z. Pachulia misses 2-pt layup from 2 ft,,91,93
354,4,8:56.0,Offensive rebound by Z. Pachulia,,91,93
355,4,8:55.0,Z. Pachulia misses 2-pt layup at rim (block by N. Collison),,91,93
356,4,8:54.0,,Defensive rebound by N. Collison,91,93
357,4,8:49.0,,Personal block foul by W. Matthews (drawn by A. Roberson),91,93
358,4,8:49.0,Official timeout,,91,93
359,4,8:49.0,C. Villanueva enters the game for D. Powell,,91,93
360,4,8:41.0,,D. Augustin misses 2-pt jump shot from 16 ft,91,93
361,4,8:40.0,,Offensive rebound by E. Freedom,91,93
362,4,8:39.0,,E. Freedom makes 2-pt layup from 1 ft,91,95
363,4,8:19.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by C. Villanueva),,93,95
364,4,7:56.0,,D. Augustin makes 3-pt jump shot from 24 ft,93,98
365,4,7:38.0,J. Barea makes 2-pt jump shot from 13 ft,,95,98
366,4,7:27.0,,A. Roberson misses 3-pt jump shot from 22 ft (block by D. Williams),95,98
367,4,7:26.0,,Offensive rebound by A. Roberson,95,98
368,4,7:20.0,,A. Morrow misses 2-pt jump shot from 15 ft,95,98
369,4,7:18.0,,Offensive rebound by A. Roberson,95,98
370,4,7:15.0,,D. Augustin misses 3-pt jump shot from 24 ft,95,98
371,4,7:14.0,Defensive rebound by Z. Pachulia,,95,98
372,4,7:00.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by W. Matthews),,98,98
373,4,6:46.0,,Personal foul by Z. Pachulia (drawn by E. Freedom),98,98
374,4,6:46.0,,R. Westbrook enters the game for A. Morrow,98,98
375,4,6:46.0,,S. Ibaka enters the game for N. Collison,98,98
376,4,6:33.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by A. Roberson),98,101
377,4,6:27.0,Dallas full timeout,,98,101
378,4,6:20.0,C. Villanueva makes 3-pt jump shot from 22 ft (assist by D. Williams),,101,101
379,4,5:59.0,,A. Roberson misses 3-pt jump shot from 24 ft,101,101
380,4,5:59.0,,Offensive rebound by E. Freedom,101,101
