,QUARTER,TIME_REMAINING,DALLAS_ACTION,DETROIT_ACTION,DALLAS_SCORE,DETROIT_SCORE
54,1,3:52.0,,M. Morris misses 2-pt layup at rim (block by D. Lee),19,15
55,1,3:51.0,Defensive rebound by D. Lee,,19,15
56,1,3:33.0,D. Harris misses 2-pt jump shot from 16 ft,,19,15
57,1,3:33.0,,Defensive rebound by A. Drummond,19,15
58,1,3:24.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),19,17
59,1,3:13.0,Turnover by D. Harris (bad pass),,19,17
60,1,3:13.0,,S. Johnson enters the game for T. Harris,19,17
61,1,2:58.0,,R. Jackson misses 2-pt layup at rim,19,17
62,1,2:58.0,,Offensive rebound by A. Drummond,19,17
63,1,2:55.0,,A. Drummond makes 2-pt layup at rim,19,19
64,1,2:54.0,Dallas full timeout,,19,19
65,1,2:54.0,,S. Blake enters the game for R. Jackson,19,19
66,1,2:36.0,D. Lee makes 2-pt jump shot from 13 ft,,21,19
67,1,2:20.0,,A. Drummond makes 2-pt layup at rim (assist by M. Morris),21,21
68,1,2:08.0,D. Lee misses 2-pt jump shot from 6 ft,,21,21
69,1,2:07.0,,Defensive rebound by A. Drummond,21,21
70,1,1:56.0,,A. Drummond misses 2-pt layup at rim,21,21
71,1,1:55.0,Defensive rebound by D. Lee,,21,21
72,1,1:49.0,Shooting foul by S. Johnson (drawn by J. Anderson),,21,21
73,1,1:49.0,J. Anderson makes free throw 1 of 2,,22,21
74,1,1:49.0,D. Nowitzki enters the game for Z. Pachulia,,22,21
75,1,1:49.0,J. Barea enters the game for W. Matthews,,22,21
76,1,1:49.0,J. Anderson makes free throw 2 of 2,,23,21
77,1,1:35.0,W. Matthews enters the game for J. Anderson,,23,21
78,1,1:26.0,,M. Morris makes 2-pt jump shot from 16 ft (assist by S. Blake),23,23
79,1,1:04.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,23,23
80,1,1:04.0,,Defensive rebound by A. Drummond,23,23
81,1,0:51.0,,M. Morris makes 2-pt jump shot from 16 ft,23,25
82,1,0:33.0,D. Lee makes 2-pt jump shot from 7 ft (assist by D. Harris),,25,25
83,1,0:18.0,,A. Drummond misses 2-pt layup at rim (block by D. Lee),25,25
84,1,0:18.0,,Offensive rebound by A. Drummond,25,25
85,1,0:18.0,,Shooting foul by D. Lee (drawn by A. Drummond),25,25
86,1,0:18.0,,A. Drummond misses free throw 1 of 2,25,25
87,1,0:18.0,,Offensive rebound by Team,25,25
88,1,0:18.0,,A. Tolliver enters the game for M. Morris,25,25
89,1,0:18.0,S. Mejri enters the game for D. Lee,,25,25
90,1,0:18.0,,A. Drummond misses free throw 2 of 2,25,25
91,1,0:17.0,,Offensive rebound by S. Johnson,25,25
92,1,0:01.0,,S. Johnson misses 3-pt jump shot from 23 ft,25,25
93,1,0:00.0,Defensive rebound by D. Harris,,25,25
94,2,11:43.0,C. Villanueva misses 2-pt jump shot from 5 ft (block by T. Harris),,25,25
95,2,11:42.0,,Defensive rebound by T. Harris,25,25
96,2,11:36.0,,Turnover by T. Harris (lost ball; steal by C. Villanueva),25,25
97,2,11:26.0,D. Harris misses 3-pt jump shot from 23 ft,,25,25
98,2,11:26.0,,Defensive rebound by S. Blake,25,25
99,2,11:11.0,,Offensive foul by A. Tolliver (drawn by J. Barea),25,25
100,2,11:11.0,,Turnover by A. Tolliver (offensive foul),25,25
101,2,10:59.0,S. Mejri makes 2-pt layup at rim (assist by D. Nowitzki),,27,25
102,2,10:44.0,,Personal foul by D. Harris,27,25
103,2,10:35.0,,Turnover by S. Johnson (bad pass),27,25
104,2,10:13.0,J. Barea makes 2-pt jump shot from 10 ft,,29,25
105,2,9:58.0,,A. Baynes misses 2-pt jump shot from 12 ft,29,25
106,2,9:58.0,Defensive rebound by S. Mejri,,29,25
107,2,9:42.0,C. Villanueva misses 3-pt jump shot from 24 ft,,29,25
108,2,9:42.0,,Defensive rebound by S. Johnson,29,25
109,2,9:33.0,,Offensive foul by A. Baynes (drawn by J. Barea),29,25
110,2,9:33.0,,Turnover by A. Baynes (offensive foul),29,25
111,2,9:15.0,J. Barea makes 2-pt jump shot from 15 ft,,31,25
112,2,9:07.0,,Detroit full timeout,31,25
113,2,9:07.0,,K. Caldwell-Pope enters the game for S. Johnson,31,25
114,2,8:55.0,,S. Blake misses 3-pt jump shot from 25 ft,31,25
115,2,8:55.0,Defensive rebound by Team,,31,25
116,2,8:54.0,W. Matthews enters the game for D. Harris,,31,25
117,2,8:39.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by C. Villanueva),,33,25
118,2,8:28.0,,Personal foul by S. Mejri,33,25
119,2,8:20.0,,S. Blake misses 2-pt jump shot from 5 ft,33,25
120,2,8:19.0,,Offensive rebound by A. Baynes,33,25
121,2,8:16.0,,A. Baynes misses 2-pt dunk at rim,33,25
122,2,8:16.0,Defensive rebound by W. Matthews,,33,25
123,2,8:02.0,J. Barea makes 2-pt jump shot from 15 ft,,35,25
124,2,7:43.0,,A. Tolliver misses 3-pt jump shot from 26 ft,35,25
125,2,7:43.0,Defensive rebound by C. Villanueva,,35,25
126,2,7:36.0,J. Barea misses 2-pt jump shot from 11 ft,,35,25
127,2,7:35.0,Offensive rebound by S. Mejri,,35,25
128,2,7:33.0,J. Barea makes 2-pt layup at rim (assist by S. Mejri),,37,25
129,2,7:14.0,,T. Harris misses 2-pt layup at rim,37,25
130,2,7:13.0,Defensive rebound by C. Villanueva,,37,25
131,2,7:06.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by J. Barea),,40,25
132,2,6:58.0,,Detroit full timeout,40,25
133,2,6:58.0,D. Harris enters the game for D. Nowitzki,,40,25
134,2,6:58.0,D. Lee enters the game for J. Barea,,40,25
135,2,6:58.0,,M. Morris enters the game for S. Blake,40,25
136,2,6:58.0,,A. Drummond enters the game for A. Tolliver,40,25
137,2,6:58.0,,R. Jackson enters the game for A. Baynes,40,25
138,2,6:51.0,,Turnover by R. Jackson (bad pass),40,25
139,2,6:35.0,C. Villanueva misses 3-pt jump shot from 27 ft,,40,25
140,2,6:33.0,,Defensive rebound by A. Drummond,40,25
141,2,6:27.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),40,28
142,2,6:23.0,Dallas full timeout,,40,28
143,2,6:23.0,J. Anderson enters the game for C. Villanueva,,40,28
144,2,6:18.0,Turnover by S. Mejri (illegal screen),,40,28
145,2,5:55.0,,A. Drummond misses 2-pt hook shot from 8 ft,40,28
146,2,5:52.0,Defensive rebound by W. Matthews,,40,28
147,2,5:37.0,J. Anderson misses 2-pt jump shot from 19 ft,,40,28
148,2,5:36.0,,Defensive rebound by R. Jackson,40,28
149,2,5:20.0,,M. Morris makes 2-pt jump shot from 14 ft,40,30
150,2,5:04.0,D. Harris misses 2-pt jump shot from 10 ft,,40,30
151,2,5:03.0,,Defensive rebound by T. Harris,40,30
152,2,4:58.0,,R. Jackson misses 2-pt layup at rim,40,30
153,2,4:58.0,,Offensive rebound by A. Drummond,40,30
154,2,4:57.0,,A. Drummond misses 2-pt layup at rim,40,30
155,2,4:52.0,,Offensive rebound by M. Morris,40,30
156,2,4:51.0,,M. Morris misses 2-pt layup from 1 ft,40,30
157,2,4:51.0,,Offensive rebound by M. Morris,40,30
158,2,4:47.0,,R. Jackson misses 3-pt jump shot from 24 ft,40,30
159,2,4:46.0,Defensive rebound by D. Lee,,40,30
160,2,4:25.0,D. Lee misses 2-pt hook shot from 9 ft,,40,30
161,2,4:24.0,,Defensive rebound by A. Drummond,40,30
162,2,4:17.0,,T. Harris misses 2-pt layup from 2 ft (block by S. Mejri),40,30
163,2,4:16.0,Defensive rebound by W. Matthews,,40,30
164,2,4:07.0,J. Anderson makes 2-pt dunk at rim (assist by D. Lee),,42,30
165,2,3:48.0,,M. Morris misses 2-pt jump shot from 12 ft,42,30
166,2,3:48.0,,Offensive rebound by A. Drummond,42,30
167,2,3:43.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by A. Drummond),42,33
168,2,3:41.0,Dallas full timeout,,42,33
169,2,3:41.0,J. Barea enters the game for D. Harris,,42,33
170,2,3:41.0,D. Nowitzki enters the game for D. Lee,,42,33
171,2,3:26.0,J. Barea misses 2-pt jump shot from 5 ft,,42,33
172,2,3:26.0,Offensive rebound by S. Mejri,,42,33
173,2,3:22.0,S. Mejri makes 2-pt dunk at rim,,44,33
174,2,3:05.0,,T. Harris makes 2-pt jump shot from 11 ft,44,35
175,2,2:50.0,J. Barea makes 2-pt jump shot from 8 ft,,46,35
176,2,2:50.0,Shooting foul by R. Jackson (drawn by J. Barea),,46,35
177,2,2:50.0,Official timeout,,46,35
178,2,2:50.0,J. Barea makes free throw 1 of 1,,47,35
179,2,2:35.0,,R. Jackson misses 2-pt jump shot from 5 ft,47,35
180,2,2:33.0,Defensive rebound by S. Mejri,,47,35
181,2,2:16.0,J. Barea makes 2-pt layup at rim (assist by D. Nowitzki),,49,35
182,2,1:53.0,,R. Jackson misses 3-pt jump shot from 26 ft,49,35
183,2,1:53.0,Defensive rebound by J. Anderson,,49,35
184,2,1:31.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,49,35
185,2,1:31.0,,Defensive rebound by M. Morris,49,35
186,2,1:24.0,,A. Drummond misses 2-pt layup at rim,49,35
187,2,1:23.0,Defensive rebound by J. Barea,,49,35
188,2,1:15.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,49,35
189,2,1:14.0,Offensive rebound by S. Mejri,,49,35
190,2,1:12.0,S. Mejri makes 2-pt dunk at rim,,51,35
191,2,0:57.0,,Shooting foul by W. Matthews (drawn by M. Morris),51,35
192,2,0:57.0,,M. Morris misses free throw 1 of 2,51,35
193,2,0:57.0,,Offensive rebound by Team,51,35
194,2,0:57.0,D. Harris enters the game for J. Anderson,,51,35
195,2,0:57.0,,M. Morris makes free throw 2 of 2,51,36
196,2,0:39.0,W. Matthews misses 3-pt jump shot from 25 ft,,51,36
197,2,0:38.0,,Defensive rebound by R. Jackson,51,36
198,2,0:36.0,,Turnover by R. Jackson (bad pass; steal by S. Mejri),51,36
199,2,0:12.0,D. Nowitzki misses 2-pt jump shot from 10 ft,,51,36
200,2,0:11.0,,Defensive rebound by M. Morris,51,36
201,2,0:02.0,,T. Harris misses 3-pt jump shot from 25 ft,51,36
202,2,0:00.0,Defensive rebound by D. Nowitzki,,51,36
203,3,11:38.0,Turnover by J. Barea (bad pass; steal by A. Drummond),,51,36
204,3,11:33.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft (block by J. Anderson),51,36
205,3,11:33.0,,Offensive rebound by R. Jackson,51,36
206,3,11:33.0,,Shooting foul by W. Matthews (drawn by R. Jackson),51,36
207,3,11:33.0,,R. Jackson makes free throw 1 of 2,51,37
208,3,11:33.0,,R. Jackson makes free throw 2 of 2,51,38
209,3,11:09.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,51,38
210,3,11:09.0,Offensive rebound by Z. Pachulia,,51,38
211,3,10:53.0,J. Anderson misses 3-pt jump shot from 23 ft,,51,38
212,3,10:52.0,Offensive rebound by Z. Pachulia,,51,38
213,3,10:47.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),,54,38
214,3,10:29.0,,T. Harris misses 3-pt jump shot from 25 ft,54,38
215,3,10:29.0,Defensive rebound by W. Matthews,,54,38
216,3,10:14.0,J. Barea misses 2-pt jump shot from 19 ft,,54,38
217,3,10:14.0,Offensive rebound by Team,,54,38
218,3,10:14.0,,Loose ball foul by A. Drummond,54,38
219,3,10:07.0,J. Anderson misses 3-pt jump shot from 26 ft,,54,38
220,3,10:06.0,,Defensive rebound by M. Morris,54,38
221,3,9:59.0,,R. Jackson misses 2-pt layup at rim,54,38
222,3,9:58.0,Defensive rebound by Z. Pachulia,,54,38
223,3,9:45.0,J. Barea misses 2-pt layup at rim,,54,38
224,3,9:44.0,,Defensive rebound by A. Drummond,54,38
225,3,9:38.0,,Shooting foul by J. Anderson (drawn by K. Caldwell-Pope),54,38
226,3,9:38.0,,K. Caldwell-Pope makes free throw 1 of 2,54,39
227,3,9:38.0,,K. Caldwell-Pope makes free throw 2 of 2,54,40
228,3,9:25.0,W. Matthews misses 2-pt jump shot from 6 ft,,54,40
229,3,9:24.0,,Defensive rebound by T. Harris,54,40
230,3,9:17.0,,R. Jackson makes 2-pt layup at rim,54,42
231,3,9:03.0,W. Matthews misses 2-pt jump shot from 6 ft,,54,42
232,3,9:03.0,Offensive rebound by Team,,54,42
233,3,9:03.0,Personal foul by R. Jackson,,54,42
234,3,8:43.0,J. Barea misses 2-pt jump shot from 8 ft,,54,42
235,3,8:42.0,,Defensive rebound by M. Morris,54,42
236,3,8:32.0,,A. Drummond makes 2-pt jump shot from 10 ft (assist by M. Morris),54,44
237,3,8:32.0,Dallas full timeout,,54,44
238,3,8:18.0,W. Matthews misses 2-pt jump shot from 11 ft,,54,44
239,3,8:18.0,,Defensive rebound by A. Drummond,54,44
240,3,8:10.0,,R. Jackson misses 2-pt jump shot from 12 ft,54,44
241,3,8:10.0,Defensive rebound by W. Matthews,,54,44
242,3,8:01.0,J. Barea misses 2-pt jump shot from 8 ft,,54,44
243,3,8:01.0,,Defensive rebound by R. Jackson,54,44
244,3,7:54.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Jackson),54,47
245,3,7:35.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),,56,47
246,3,7:18.0,,Offensive foul by R. Jackson (drawn by Z. Pachulia),56,47
247,3,7:18.0,,Turnover by R. Jackson (offensive foul),56,47
248,3,7:18.0,S. Mejri enters the game for Z. Pachulia,,56,47
249,3,7:06.0,W. Matthews misses 3-pt jump shot from 26 ft,,56,47
250,3,7:06.0,,Defensive rebound by K. Caldwell-Pope,56,47
251,3,6:58.0,,Shooting foul by S. Mejri (drawn by A. Drummond),56,47
252,3,6:58.0,,A. Drummond misses free throw 1 of 2,56,47
253,3,6:58.0,,Offensive rebound by Team,56,47
254,3,6:58.0,,A. Drummond misses free throw 2 of 2,56,47
255,3,6:57.0,Defensive rebound by J. Anderson,,56,47
256,3,6:38.0,D. Nowitzki makes 2-pt jump shot from 15 ft,,58,47
257,3,6:19.0,,R. Jackson makes 3-pt jump shot from 22 ft (assist by M. Morris),58,50
258,3,5:58.0,J. Barea misses 2-pt jump shot from 6 ft,,58,50
259,3,5:57.0,,Defensive rebound by R. Jackson,58,50
260,3,5:50.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),58,53
261,3,5:49.0,Dallas full timeout,,58,53
262,3,5:49.0,D. Harris enters the game for J. Barea,,58,53
263,3,5:33.0,D. Harris misses 3-pt jump shot from 22 ft,,58,53
264,3,5:32.0,,Defensive rebound by T. Harris,58,53
265,3,5:21.0,,T. Harris misses 3-pt jump shot from 25 ft,58,53
266,3,5:20.0,,Offensive rebound by A. Drummond,58,53
267,3,5:17.0,,A. Drummond makes 2-pt layup at rim,58,55
268,3,5:02.0,W. Matthews misses 2-pt jump shot from 5 ft,,58,55
269,3,5:02.0,,Defensive rebound by A. Drummond,58,55
270,3,4:55.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by R. Jackson),58,58
271,3,4:41.0,Turnover by D. Harris (lost ball),,58,58
272,3,4:25.0,,R. Jackson misses 2-pt jump shot from 16 ft,58,58
273,3,4:24.0,Defensive rebound by D. Nowitzki,,58,58
274,3,4:03.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,60,58
275,3,3:48.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,60,58
276,3,3:47.0,Defensive rebound by S. Mejri,,60,58
277,3,3:23.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,60,58
278,3,3:23.0,,Defensive rebound by A. Drummond,60,58
279,3,3:11.0,,A. Drummond misses 2-pt layup from 1 ft,60,58
280,3,3:10.0,Defensive rebound by D. Harris,,60,58
281,3,3:01.0,D. Harris makes 2-pt layup at rim,,62,58
282,3,3:01.0,,Detroit full timeout,62,58
283,3,3:01.0,,S. Blake enters the game for M. Morris,62,58
284,3,3:01.0,,S. Johnson enters the game for R. Jackson,62,58
285,3,3:01.0,D. Powell enters the game for D. Nowitzki,,62,58
286,3,3:01.0,D. Lee enters the game for S. Mejri,,62,58
287,3,3:00.0,,Personal take foul by D. Powell,62,58
288,3,3:00.0,,A. Baynes enters the game for A. Drummond,62,58
289,3,2:59.0,S. Mejri enters the game for D. Powell,,62,58
290,3,2:48.0,,T. Harris misses 2-pt jump shot from 12 ft,62,58
291,3,2:47.0,,Offensive rebound by A. Baynes,62,58
292,3,2:46.0,,A. Baynes misses 2-pt layup from 1 ft,62,58
293,3,2:45.0,Defensive rebound by D. Lee,,62,58
294,3,2:30.0,D. Harris misses 3-pt jump shot from 26 ft,,62,58
295,3,2:30.0,,Defensive rebound by S. Johnson,62,58
296,3,2:24.0,,Shooting foul by D. Lee (drawn by T. Harris),62,58
297,3,2:24.0,,T. Harris makes free throw 1 of 2,62,59
298,3,2:24.0,,T. Harris misses free throw 2 of 2,62,59
299,3,2:22.0,Defensive rebound by D. Lee,,62,59
300,3,2:03.0,W. Matthews makes 3-pt jump shot from 26 ft,,65,59
301,3,1:42.0,,T. Harris makes 2-pt layup at rim (assist by S. Blake),65,61
302,3,1:27.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Harris),,68,61
303,3,1:10.0,,S. Johnson misses 2-pt jump shot from 5 ft,68,61
304,3,1:09.0,Defensive rebound by J. Anderson,,68,61
305,3,0:53.0,W. Matthews misses 3-pt jump shot from 25 ft,,68,61
306,3,0:52.0,,Defensive rebound by T. Harris,68,61
307,3,0:41.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,68,61
308,3,0:40.0,Defensive rebound by S. Mejri,,68,61
309,3,0:30.0,D. Harris makes 3-pt jump shot from 25 ft,,71,61
310,3,0:14.0,,T. Harris misses 2-pt jump shot from 20 ft,71,61
311,3,0:14.0,Defensive rebound by Team,,71,61
312,3,0:14.0,Personal foul by A. Baynes,,71,61
313,4,11:50.0,,S. Blake makes 3-pt jump shot from 23 ft (assist by S. Johnson),71,64
314,4,11:30.0,D. Harris makes 2-pt jump shot from 18 ft,,73,64
315,4,11:14.0,,Personal foul by S. Mejri,73,64
316,4,11:14.0,J. Barea enters the game for W. Matthews,,73,64
317,4,11:14.0,D. Nowitzki enters the game for D. Lee,,73,64
318,4,11:02.0,,S. Blake misses 3-pt jump shot from 26 ft,73,64
319,4,11:02.0,Defensive rebound by Team,,73,64
320,4,10:39.0,D. Harris makes 2-pt layup from 1 ft,,75,64
321,4,10:39.0,,Detroit full timeout,75,64
322,4,10:27.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by S. Blake),75,66
323,4,10:12.0,J. Anderson misses 3-pt jump shot from 22 ft,,75,66
324,4,10:11.0,,Defensive rebound by A. Drummond,75,66
325,4,10:01.0,,Shooting foul by D. Harris (drawn by A. Drummond),75,66
326,4,10:01.0,,A. Drummond misses free throw 1 of 2,75,66
327,4,10:01.0,,Offensive rebound by Team,75,66
328,4,10:01.0,,A. Drummond makes free throw 2 of 2,75,67
329,4,9:38.0,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by J. Anderson),,77,67
330,4,9:20.0,,A. Drummond misses 2-pt layup from 1 ft (block by S. Mejri),77,67
331,4,9:19.0,Defensive rebound by D. Nowitzki,,77,67
332,4,9:18.0,Personal foul by K. Caldwell-Pope,,77,67
333,4,9:18.0,W. Matthews enters the game for D. Harris,,77,67
334,4,9:00.0,J. Anderson misses 2-pt jump shot from 5 ft (block by M. Morris),,77,67
335,4,8:59.0,Offensive rebound by J. Anderson,,77,67
336,4,8:56.0,J. Anderson misses 2-pt jump shot from 5 ft (block by M. Morris),,77,67
337,4,8:54.0,,Defensive rebound by M. Morris,77,67
338,4,8:48.0,,S. Johnson makes 3-pt jump shot from 22 ft (assist by S. Blake),77,70
339,4,8:27.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,77,70
340,4,8:27.0,,Defensive rebound by Team,77,70
341,4,8:19.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by S. Blake),77,73
342,4,8:19.0,Dallas full timeout,,77,73
343,4,8:03.0,Turnover by S. Mejri (bad pass),,77,73
344,4,7:50.0,,M. Morris makes 2-pt jump shot from 20 ft (assist by S. Blake),77,75
345,4,7:41.0,J. Barea makes 3-pt jump shot from 26 ft,,80,75
346,4,7:25.0,,S. Johnson misses 3-pt jump shot from 23 ft,80,75
347,4,7:25.0,Defensive rebound by W. Matthews,,80,75
348,4,7:16.0,Personal foul by K. Caldwell-Pope,,80,75
349,4,7:16.0,,Technical foul by S. Blake,80,75
350,4,7:16.0,,R. Jackson enters the game for S. Johnson,80,75
351,4,7:16.0,,T. Harris enters the game for S. Blake,80,75
352,4,7:16.0,Z. Pachulia enters the game for J. Anderson,,80,75
353,4,7:16.0,D. Harris enters the game for S. Mejri,,80,75
354,4,7:16.0,D. Nowitzki makes technical free throw,,81,75
355,4,7:03.0,Turnover by J. Barea (bad pass; steal by M. Morris),,81,75
356,4,7:01.0,,Shooting foul by W. Matthews (drawn by K. Caldwell-Pope),81,75
357,4,7:01.0,,K. Caldwell-Pope makes free throw 1 of 2,81,76
358,4,7:01.0,,K. Caldwell-Pope makes free throw 2 of 2,81,77
359,4,6:51.0,J. Barea makes 3-pt jump shot from 26 ft,,84,77
360,4,6:24.0,,T. Harris makes 2-pt jump shot from 16 ft (assist by M. Morris),84,79
361,4,6:06.0,J. Barea makes 2-pt jump shot from 10 ft,,86,79
362,4,6:06.0,,Detroit full timeout,86,79
363,4,5:40.0,,R. Jackson makes 2-pt jump shot from 20 ft,86,81
364,4,5:18.0,J. Barea misses 3-pt jump shot from 25 ft,,86,81
365,4,5:17.0,,Defensive rebound by A. Drummond,86,81
366,4,5:09.0,,Personal foul by J. Barea,86,81
367,4,4:56.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),86,83
368,4,4:33.0,W. Matthews makes 2-pt jump shot from 17 ft (assist by D. Harris),,88,83
369,4,4:33.0,,Personal take foul by D. Harris,88,83
370,4,4:33.0,,A. Drummond misses free throw 1 of 2,88,83
371,4,4:33.0,,Offensive rebound by Team,88,83
372,4,4:33.0,,A. Drummond misses free throw 2 of 2,88,83
373,4,4:32.0,Defensive rebound by Z. Pachulia,,88,83
374,4,4:31.0,Personal foul by M. Morris,,88,83
375,4,4:31.0,,A. Baynes enters the game for A. Drummond,88,83
376,4,4:13.0,W. Matthews misses 2-pt jump shot from 16 ft,,88,83
377,4,4:13.0,,Defensive rebound by M. Morris,88,83
378,4,4:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,88,83
379,4,4:05.0,Defensive rebound by J. Barea,,88,83
380,4,3:47.0,J. Barea makes 2-pt jump shot from 17 ft (assist by D. Nowitzki),,90,83
381,4,3:32.0,,R. Jackson misses 3-pt jump shot from 25 ft,90,83
382,4,3:32.0,,Offensive rebound by K. Caldwell-Pope,90,83
383,4,3:32.0,,Shooting foul by D. Harris (drawn by K. Caldwell-Pope),90,83
384,4,3:32.0,,K. Caldwell-Pope makes free throw 1 of 2,90,84
385,4,3:32.0,,K. Caldwell-Pope makes free throw 2 of 2,90,85
386,4,3:12.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,90,85
387,4,3:11.0,,Defensive rebound by M. Morris,90,85
388,4,2:59.0,,Turnover by T. Harris (bad pass; steal by D. Nowitzki),90,85
389,4,2:38.0,W. Matthews makes 2-pt layup at rim,,92,85
