,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
86,1,1:40.0,,Shooting foul by D. Gallinari (drawn by J. Green),28,20
87,1,1:40.0,,J. Green makes free throw 1 of 2,28,21
88,1,1:40.0,,J. Green makes free throw 2 of 2,28,22
89,1,1:20.0,J. Lauvergne misses 2-pt layup from 3 ft,,28,22
90,1,1:19.0,,Defensive rebound by J. Green,28,22
91,1,1:14.0,,Z. Randolph misses 2-pt layup at rim (block by J. Nurkić),28,22
92,1,1:14.0,,Offensive rebound by Team,28,22
93,1,1:14.0,,T. Allen enters the game for J. Green,28,22
94,1,1:14.0,M. Miller enters the game for D. Gallinari,,28,22
95,1,1:07.0,,Z. Randolph makes 2-pt jump shot from 12 ft,28,24
96,1,0:53.0,J. Nurkić misses 2-pt layup from 1 ft,,28,24
97,1,0:51.0,Offensive rebound by J. Lauvergne,,28,24
98,1,0:51.0,J. Lauvergne makes 2-pt hook shot from 3 ft,,30,24
99,1,0:45.0,,Shooting foul by J. Nurkić (drawn by M. Chalmers),30,24
100,1,0:45.0,,M. Chalmers makes free throw 1 of 2,30,25
101,1,0:45.0,,M. Chalmers makes free throw 2 of 2,30,26
102,1,0:29.0,W. Barton misses 2-pt layup at rim (block by T. Allen),,30,26
103,1,0:29.0,Offensive rebound by Team,,30,26
104,1,0:20.0,R. Foye misses 2-pt jump shot from 18 ft,,30,26
105,1,0:18.0,,Defensive rebound by T. Allen,30,26
106,1,0:13.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Chalmers),30,28
107,1,0:13.0,,Shooting foul by J. Nurkić (drawn by T. Allen),30,28
108,1,0:13.0,,J. Ennis enters the game for V. Carter,30,28
109,1,0:13.0,,T. Allen makes free throw 1 of 1,30,29
110,1,0:00.0,W. Barton misses 2-pt jump shot from 17 ft,,30,29
111,1,0:00.0,Offensive rebound by Team,,30,29
112,2,11:37.0,Turnover by J. Lauvergne (step out of bounds),,30,29
113,2,11:18.0,,Z. Randolph misses 2-pt jump shot from 20 ft,30,29
114,2,11:17.0,Defensive rebound by W. Barton,,30,29
115,2,11:09.0,W. Barton misses 2-pt jump shot from 18 ft,,30,29
116,2,11:07.0,,Defensive rebound by Z. Randolph,30,29
117,2,10:59.0,,V. Carter misses 3-pt jump shot from 25 ft,30,29
118,2,10:59.0,,Offensive rebound by J. Green,30,29
119,2,10:48.0,,Shooting foul by M. Miller (drawn by Z. Randolph),30,29
120,2,10:48.0,,Z. Randolph makes free throw 1 of 2,30,30
121,2,10:48.0,,Z. Randolph makes free throw 2 of 2,30,31
122,2,10:38.0,,Violation by J. Green (kicked ball),30,31
123,2,10:36.0,Offensive foul by J. Hickson (drawn by M. Chalmers),,30,31
124,2,10:36.0,Turnover by J. Hickson (offensive foul),,30,31
125,2,10:23.0,,M. Chalmers misses 2-pt jump shot from 20 ft,30,31
126,2,10:23.0,Defensive rebound by J. Hickson,,30,31
127,2,10:14.0,W. Barton makes 2-pt jump shot from 3 ft,,32,31
128,2,10:05.0,,Personal foul by W. Barton (drawn by V. Carter),32,31
129,2,9:54.0,,J. Green misses 2-pt jump shot from 20 ft,32,31
130,2,9:54.0,Defensive rebound by W. Barton,,32,31
131,2,9:38.0,J. Hickson misses 2-pt layup at rim,,32,31
132,2,9:37.0,Offensive rebound by W. Barton,,32,31
133,2,9:37.0,W. Barton makes 2-pt dunk at rim,,34,31
134,2,9:26.0,,Turnover by M. Chalmers (back court),34,31
135,2,9:10.0,W. Barton misses 2-pt jump shot from 17 ft,,34,31
136,2,9:08.0,,Defensive rebound by M. Chalmers,34,31
137,2,8:54.0,,Z. Randolph misses 2-pt layup from 1 ft,34,31
138,2,8:53.0,Defensive rebound by J. Lauvergne,,34,31
139,2,8:42.0,J. Lauvergne misses 2-pt layup from 2 ft,,34,31
140,2,8:42.0,Offensive rebound by J. Lauvergne,,34,31
141,2,8:40.0,J. Lauvergne misses 2-pt hook shot from 3 ft,,34,31
142,2,8:38.0,,Defensive rebound by Z. Randolph,34,31
143,2,8:30.0,,J. Green misses 2-pt jump shot from 18 ft,34,31
144,2,8:29.0,Defensive rebound by R. Foye,,34,31
145,2,8:23.0,W. Barton misses 2-pt jump shot from 16 ft,,34,31
146,2,8:21.0,,Defensive rebound by M. Chalmers,34,31
147,2,8:16.0,,Memphis full timeout,34,31
148,2,8:16.0,,M. Gasol enters the game for J. Green,34,31
149,2,8:08.0,,Personal foul by J. Lauvergne (drawn by V. Carter),34,31
150,2,7:59.0,,V. Carter misses 2-pt jump shot from 22 ft,34,31
151,2,7:59.0,Defensive rebound by J. Hickson,,34,31
152,2,7:41.0,R. Foye misses 3-pt jump shot from 23 ft,,34,31
153,2,7:37.0,Offensive rebound by J. Lauvergne,,34,31
154,2,7:37.0,J. Lauvergne misses 2-pt layup at rim,,34,31
155,2,7:36.0,,Defensive rebound by T. Allen,34,31
156,2,7:20.0,,Z. Randolph makes 2-pt jump shot from 7 ft,34,33
157,2,7:02.0,Turnover by R. Foye (bad pass; steal by V. Carter),,34,33
158,2,6:57.0,,T. Allen makes 2-pt layup at rim,34,35
159,2,6:39.0,M. Miller misses 3-pt jump shot from 24 ft,,34,35
160,2,6:38.0,Offensive rebound by W. Barton,,34,35
161,2,6:26.0,,M. Barnes enters the game for V. Carter,34,35
162,2,6:26.0,,J. Green enters the game for Z. Randolph,34,35
163,2,6:26.0,D. Gallinari enters the game for M. Miller,,34,35
164,2,6:13.0,R. Foye misses 3-pt jump shot from 27 ft,,34,35
165,2,6:13.0,Offensive rebound by J. Hickson,,34,35
166,2,6:13.0,Shooting foul by M. Gasol (drawn by J. Hickson),,34,35
167,2,6:13.0,J. Hickson misses free throw 1 of 2,,34,35
168,2,6:13.0,Offensive rebound by Team,,34,35
169,2,6:13.0,J. Nelson enters the game for R. Foye,,34,35
170,2,6:13.0,J. Hickson makes free throw 2 of 2,,35,35
171,2,5:53.0,,M. Gasol makes 2-pt hook shot from 7 ft,35,37
172,2,5:31.0,Denver full timeout,,35,37
173,2,5:31.0,,E. Williams enters the game for M. Chalmers,35,37
174,2,5:31.0,G. Harris enters the game for J. Lauvergne,,35,37
175,2,5:28.0,J. Hickson makes 2-pt layup at rim (assist by G. Harris),,37,37
176,2,5:01.0,,E. Williams misses 2-pt jump shot from 5 ft,37,37
177,2,5:01.0,,Offensive rebound by M. Gasol,37,37
178,2,5:01.0,,Turnover by Team (shot clock),37,37
179,2,4:45.0,J. Hickson misses 2-pt layup at rim,,37,37
180,2,4:45.0,,Defensive rebound by M. Barnes,37,37
181,2,4:34.0,,Def 3 sec tech foul by J. Hickson,37,37
182,2,4:34.0,,M. Gasol makes technical free throw,37,38
183,2,4:25.0,,Shooting foul by D. Gallinari (drawn by J. Green),37,38
184,2,4:25.0,,J. Green makes free throw 1 of 2,37,39
185,2,4:25.0,,J. Green misses free throw 2 of 2,37,39
186,2,4:24.0,Defensive rebound by J. Hickson,,37,39
187,2,4:09.0,Turnover by D. Gallinari (bad pass; steal by T. Allen),,37,39
188,2,4:04.0,,T. Allen makes 2-pt dunk at rim,37,41
189,2,3:48.0,G. Harris misses 3-pt jump shot from 26 ft,,37,41
190,2,3:47.0,,Defensive rebound by T. Allen,37,41
191,2,3:37.0,,E. Williams misses 3-pt jump shot from 23 ft,37,41
192,2,3:37.0,,Offensive rebound by M. Barnes,37,41
193,2,3:36.0,,Shooting foul by W. Barton (drawn by M. Barnes),37,41
194,2,3:36.0,,M. Barnes makes free throw 1 of 2,37,42
195,2,3:36.0,Denver full timeout,,37,42
196,2,3:36.0,,M. Barnes makes free throw 2 of 2,37,43
197,2,3:21.0,Turnover by G. Harris (bad pass; steal by T. Allen),,37,43
198,2,3:07.0,,J. Green misses 2-pt hook shot from 4 ft,37,43
199,2,3:05.0,Defensive rebound by W. Barton,,37,43
200,2,2:43.0,Turnover by Team (shot clock),,37,43
201,2,2:43.0,D. Arthur enters the game for W. Barton,,37,43
202,2,2:28.0,,M. Gasol misses 2-pt jump shot from 9 ft,37,43
203,2,2:26.0,Defensive rebound by D. Arthur,,37,43
204,2,2:17.0,D. Arthur misses 2-pt jump shot from 16 ft,,37,43
205,2,2:16.0,Offensive rebound by J. Hickson,,37,43
206,2,2:16.0,J. Hickson misses 2-pt layup at rim,,37,43
207,2,2:15.0,,Defensive rebound by M. Barnes,37,43
208,2,2:15.0,,Personal foul by J. Hickson,37,43
209,2,2:15.0,,M. Barnes makes free throw 1 of 2,37,44
210,2,2:15.0,,M. Barnes makes free throw 2 of 2,37,45
211,2,1:56.0,J. Hickson misses 2-pt hook shot from 1 ft,,37,45
212,2,1:54.0,,Defensive rebound by M. Gasol,37,45
213,2,1:38.0,,M. Gasol makes 2-pt jump shot from 5 ft (assist by J. Green),37,47
214,2,1:21.0,Turnover by G. Harris (lost ball),,37,47
215,2,1:21.0,N. Jokić enters the game for J. Hickson,,37,47
216,2,1:03.0,,T. Allen makes 2-pt dunk at rim (assist by M. Gasol),37,49
217,2,0:47.0,G. Harris misses 3-pt jump shot from 24 ft,,37,49
218,2,0:47.0,,Defensive rebound by T. Allen,37,49
219,2,0:41.0,,M. Barnes misses 3-pt jump shot from 25 ft,37,49
220,2,0:40.0,Defensive rebound by Team,,37,49
221,2,0:30.0,J. Nelson misses 3-pt jump shot from 25 ft,,37,49
222,2,0:29.0,,Defensive rebound by J. Green,37,49
223,2,0:21.0,,Memphis full timeout,37,49
224,2,0:21.0,,V. Carter enters the game for T. Allen,37,49
225,2,0:21.0,,M. Chalmers enters the game for E. Williams,37,49
226,2,0:21.0,W. Barton enters the game for D. Gallinari,,37,49
227,2,0:21.0,J. Hickson enters the game for N. Jokić,,37,49
228,2,0:09.0,,M. Gasol misses 2-pt layup from 2 ft,37,49
229,2,0:05.0,,Offensive rebound by M. Gasol,37,49
230,2,0:05.0,,M. Gasol misses 2-pt hook shot from 8 ft,37,49
231,2,0:02.0,Defensive rebound by W. Barton,,37,49
232,2,0:00.0,W. Barton misses 3-pt jump shot from 25 ft,,37,49
233,2,0:00.0,Offensive rebound by Team,,37,49
234,3,11:44.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by J. Nelson),,39,49
235,3,11:23.0,,M. Chalmers makes 2-pt jump shot from 18 ft (assist by M. Gasol),39,51
236,3,11:11.0,D. Gallinari misses 3-pt jump shot from 25 ft,,39,51
237,3,11:11.0,,Defensive rebound by J. Green,39,51
238,3,11:01.0,,Shooting foul by D. Arthur (drawn by J. Green),39,51
239,3,11:01.0,,J. Green misses free throw 1 of 2,39,51
240,3,11:01.0,,Offensive rebound by Team,39,51
241,3,11:01.0,,J. Green makes free throw 2 of 2,39,52
242,3,10:53.0,Turnover by D. Arthur (traveling),,39,52
243,3,10:38.0,,M. Barnes misses 2-pt jump shot from 20 ft,39,52
244,3,10:38.0,Defensive rebound by G. Harris,,39,52
245,3,10:27.0,D. Arthur misses 2-pt jump shot from 8 ft,,39,52
246,3,10:27.0,Offensive rebound by N. Jokić,,39,52
247,3,10:12.0,D. Gallinari makes 2-pt jump shot from 21 ft (assist by J. Nelson),,41,52
248,3,9:53.0,,M. Gasol misses 2-pt jump shot from 11 ft,41,52
249,3,9:50.0,Defensive rebound by D. Gallinari,,41,52
250,3,9:46.0,Personal foul by J. Green (drawn by D. Gallinari),,41,52
251,3,9:39.0,N. Jokić makes 2-pt hook shot from 4 ft (assist by D. Gallinari),,43,52
252,3,9:20.0,,Turnover by M. Barnes (bad pass),43,52
253,3,8:56.0,D. Gallinari misses 3-pt jump shot from 25 ft,,43,52
254,3,8:56.0,,Defensive rebound by T. Allen,43,52
255,3,8:44.0,,M. Chalmers misses 2-pt jump shot from 10 ft,43,52
256,3,8:42.0,Defensive rebound by G. Harris,,43,52
257,3,8:31.0,Personal foul by T. Allen (drawn by G. Harris),,43,52
258,3,8:18.0,G. Harris makes 2-pt dunk at rim,,45,52
259,3,7:56.0,,M. Chalmers misses 2-pt jump shot from 19 ft,45,52
260,3,7:56.0,Defensive rebound by D. Gallinari,,45,52
261,3,7:44.0,,Violation by M. Chalmers (kicked ball),45,52
262,3,7:37.0,D. Arthur misses 2-pt jump shot from 10 ft,,45,52
263,3,7:36.0,Offensive rebound by D. Gallinari,,45,52
264,3,7:36.0,D. Gallinari makes 2-pt layup at rim,,47,52
265,3,7:36.0,,Memphis full timeout,47,52
266,3,7:25.0,,Shooting foul by D. Arthur (drawn by J. Green),47,52
267,3,7:25.0,,J. Green makes free throw 1 of 2,47,53
268,3,7:25.0,,J. Green misses free throw 2 of 2,47,53
269,3,7:24.0,Defensive rebound by D. Arthur,,47,53
270,3,7:11.0,D. Arthur makes 2-pt jump shot from 17 ft (assist by N. Jokić),,49,53
271,3,6:48.0,,M. Chalmers misses 3-pt jump shot from 23 ft,49,53
272,3,6:48.0,Defensive rebound by D. Gallinari,,49,53
273,3,6:34.0,D. Gallinari misses 2-pt jump shot from 12 ft,,49,53
274,3,6:32.0,Offensive rebound by D. Arthur,,49,53
275,3,6:26.0,G. Harris misses 3-pt jump shot from 22 ft,,49,53
276,3,6:26.0,Offensive rebound by N. Jokić,,49,53
277,3,6:20.0,D. Arthur misses 3-pt jump shot from 24 ft,,49,53
278,3,6:19.0,,Defensive rebound by M. Barnes,49,53
279,3,6:08.0,,M. Gasol misses 2-pt jump shot from 19 ft,49,53
280,3,6:08.0,,Offensive rebound by Team,49,53
281,3,6:08.0,,Z. Randolph enters the game for J. Green,49,53
282,3,5:55.0,,M. Chalmers misses 2-pt jump shot from 15 ft (block by J. Nelson),49,53
283,3,5:53.0,Defensive rebound by D. Gallinari,,49,53
284,3,5:50.0,D. Gallinari misses 2-pt layup at rim (block by M. Barnes),,49,53
285,3,5:47.0,,Defensive rebound by M. Barnes,49,53
286,3,5:45.0,,Turnover by M. Chalmers (bad pass; steal by J. Nelson),49,53
287,3,5:42.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by J. Nelson),,52,53
288,3,5:42.0,,Memphis full timeout,52,53
289,3,5:42.0,,E. Williams enters the game for M. Chalmers,52,53
290,3,5:28.0,,E. Williams makes 2-pt jump shot from 17 ft (assist by Z. Randolph),52,55
291,3,5:14.0,Personal foul by M. Barnes (drawn by D. Gallinari),,52,55
292,3,5:03.0,D. Arthur makes 2-pt jump shot from 20 ft (assist by J. Nelson),,54,55
293,3,4:40.0,,M. Gasol misses 2-pt jump shot from 15 ft,54,55
294,3,4:39.0,Defensive rebound by G. Harris,,54,55
295,3,4:29.0,,J. Green enters the game for M. Gasol,54,55
296,3,4:17.0,G. Harris makes 2-pt layup from 1 ft (assist by D. Gallinari),,56,55
297,3,3:58.0,,Z. Randolph makes 2-pt jump shot from 14 ft,56,57
298,3,3:33.0,D. Gallinari misses 2-pt jump shot from 19 ft,,56,57
299,3,3:33.0,Offensive rebound by G. Harris,,56,57
300,3,3:32.0,Turnover by G. Harris (lost ball; steal by T. Allen),,56,57
301,3,3:19.0,,Z. Randolph makes 2-pt jump shot from 15 ft,56,59
302,3,3:05.0,G. Harris misses 2-pt layup at rim,,56,59
303,3,3:05.0,Offensive rebound by Team,,56,59
304,3,3:05.0,J. Lauvergne enters the game for N. Jokić,,56,59
305,3,3:05.0,,M. Chalmers enters the game for T. Allen,56,59
306,3,2:53.0,D. Arthur makes 2-pt jump shot from 18 ft (assist by J. Nelson),,58,59
307,3,2:41.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by M. Chalmers),58,62
308,3,2:30.0,D. Arthur makes 2-pt jump shot from 18 ft (assist by J. Nelson),,60,62
309,3,2:15.0,,Z. Randolph misses 2-pt jump shot from 12 ft,60,62
310,3,2:15.0,Defensive rebound by D. Arthur,,60,62
311,3,2:02.0,D. Arthur makes 2-pt jump shot from 19 ft (assist by J. Nelson),,62,62
312,3,1:56.0,,Turnover by J. Green (bad pass; steal by G. Harris),62,62
313,3,1:55.0,G. Harris makes 2-pt jump shot from 15 ft,,64,62
314,3,1:55.0,,Memphis full timeout,64,62
315,3,1:55.0,W. Barton enters the game for G. Harris,,64,62
316,3,1:55.0,,J. Green enters the game for J. Green,64,62
317,3,1:39.0,,Z. Randolph misses 2-pt layup at rim,64,62
318,3,1:38.0,Defensive rebound by J. Lauvergne,,64,62
319,3,1:31.0,J. Lauvergne makes 2-pt dunk at rim (assist by D. Arthur),,66,62
320,3,1:31.0,Shooting foul by E. Williams (drawn by J. Lauvergne),,66,62
321,3,1:31.0,J. Lauvergne misses free throw 1 of 1,,66,62
322,3,1:31.0,,Defensive rebound by J. Green,66,62
323,3,1:20.0,,Turnover by M. Chalmers (bad pass),66,62
324,3,1:20.0,,M. Gasol enters the game for E. Williams,66,62
325,3,1:01.0,J. Lauvergne misses 2-pt layup at rim (block by Z. Randolph),,66,62
326,3,0:59.0,,Defensive rebound by Z. Randolph,66,62
327,3,0:52.0,,J. Green makes 3-pt jump shot from 24 ft (assist by M. Barnes),66,65
328,3,0:34.0,J. Lauvergne misses 2-pt layup at rim (block by M. Gasol),,66,65
329,3,0:31.0,Offensive rebound by D. Arthur,,66,65
330,3,0:29.0,Turnover by D. Arthur (bad pass; steal by M. Gasol),,66,65
331,3,0:23.0,,Z. Randolph makes 2-pt jump shot from 5 ft (assist by M. Barnes),66,67
332,3,0:03.0,Turnover by J. Nelson (bad pass; steal by M. Gasol),,66,67
333,3,0:00.0,,J. Green misses 3-pt jump shot from 37 ft,66,67
334,3,0:00.0,,Offensive rebound by Team,66,67
335,4,11:42.0,,T. Allen misses 2-pt layup from 1 ft,66,67
336,4,11:38.0,Defensive rebound by J. Lauvergne,,66,67
337,4,11:27.0,Offensive foul by J. Lauvergne (drawn by M. Chalmers),,66,67
338,4,11:27.0,Turnover by J. Lauvergne (offensive foul),,66,67
339,4,11:13.0,,M. Chalmers misses 3-pt jump shot from 25 ft,66,67
340,4,11:12.0,,Offensive rebound by T. Allen,66,67
341,4,11:03.0,,M. Chalmers misses 3-pt jump shot from 24 ft,66,67
342,4,11:02.0,Defensive rebound by J. Nurkić,,66,67
343,4,10:51.0,J. Nurkić misses 2-pt jump shot from 15 ft,,66,67
344,4,10:51.0,,Defensive rebound by M. Chalmers,66,67
345,4,10:41.0,,M. Gasol makes 2-pt hook shot from 4 ft (assist by T. Allen),66,69
346,4,10:18.0,Personal foul by J. Green (drawn by W. Barton),,66,69
347,4,10:15.0,Shooting foul by T. Allen (drawn by J. Nurkić),,66,69
348,4,10:15.0,J. Nurkić makes free throw 1 of 2,,67,69
349,4,10:15.0,J. Nurkić makes free throw 2 of 2,,68,69
350,4,10:02.0,,J. Green misses 3-pt jump shot from 25 ft,68,69
351,4,10:01.0,,Offensive rebound by J. Green,68,69
352,4,9:55.0,,M. Gasol misses 2-pt jump shot from 20 ft,68,69
353,4,9:55.0,,Offensive rebound by Team,68,69
354,4,9:55.0,Personal foul by Z. Randolph (drawn by J. Nurkić),,68,69
355,4,9:55.0,,Personal foul by J. Nurkić,68,69
356,4,9:36.0,,Z. Randolph misses 2-pt hook shot from 4 ft,68,69
357,4,9:36.0,,Offensive rebound by Z. Randolph,68,69
358,4,9:36.0,,Shooting foul by J. Lauvergne (drawn by Z. Randolph),68,69
359,4,9:36.0,,Z. Randolph makes free throw 1 of 2,68,70
360,4,9:36.0,,Z. Randolph misses free throw 2 of 2,68,70
361,4,9:34.0,Defensive rebound by J. Nurkić,,68,70
362,4,9:29.0,Turnover by R. Foye (lost ball; steal by J. Green),,68,70
363,4,9:25.0,,Personal foul by M. Miller (drawn by J. Green),68,70
364,4,9:17.0,,J. Green misses 2-pt layup at rim,68,70
365,4,9:15.0,Defensive rebound by J. Nurkić,,68,70
366,4,8:59.0,W. Barton misses 2-pt jump shot from 8 ft,,68,70
367,4,8:57.0,,Defensive rebound by T. Allen,68,70
368,4,8:51.0,,Shooting foul by J. Nurkić (drawn by M. Gasol),68,70
369,4,8:51.0,,Memphis full timeout,68,70
370,4,8:51.0,,M. Gasol misses free throw 1 of 2,68,70
371,4,8:51.0,,Offensive rebound by Team,68,70
372,4,8:51.0,,M. Gasol makes free throw 2 of 2,68,71
373,4,8:38.0,J. Nurkić makes 2-pt layup at rim (assist by M. Miller),,70,71
374,4,8:38.0,Shooting foul by M. Gasol (drawn by J. Nurkić),,70,71
375,4,8:38.0,J. Nurkić misses free throw 1 of 1,,70,71
376,4,8:37.0,,Defensive rebound by J. Green,70,71
377,4,8:13.0,,M. Gasol misses 2-pt jump shot from 14 ft,70,71
378,4,8:13.0,Defensive rebound by W. Barton,,70,71
379,4,8:01.0,Personal foul by J. Green (drawn by W. Barton),,70,71
380,4,7:48.0,R. Foye misses 2-pt layup at rim,,70,71
381,4,7:46.0,,Defensive rebound by J. Green,70,71
382,4,7:35.0,,M. Chalmers misses 2-pt layup at rim,70,71
383,4,7:33.0,Defensive rebound by W. Barton,,70,71
384,4,7:28.0,W. Barton misses 2-pt layup at rim,,70,71
385,4,7:26.0,,Defensive rebound by M. Gasol,70,71
386,4,7:16.0,,Shooting foul by J. Lauvergne (drawn by Z. Randolph),70,71
387,4,7:16.0,,Z. Randolph makes free throw 1 of 2,70,72
388,4,7:16.0,,Z. Randolph misses free throw 2 of 2,70,72
389,4,7:15.0,Defensive rebound by Team,,70,72
390,4,7:02.0,R. Foye makes 2-pt layup from 1 ft (assist by M. Miller),,72,72
391,4,6:38.0,,Shooting foul by J. Lauvergne (drawn by Z. Randolph),72,72
392,4,6:38.0,,Z. Randolph makes free throw 1 of 2,72,73
393,4,6:38.0,D. Gallinari enters the game for M. Miller,,72,73
