,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
130,2,8:41.0,,N. Mirotić misses 2-pt jump shot from 9 ft,29,31
131,2,8:40.0,Defensive rebound by T. Johnson,,29,31
132,2,8:30.0,J. Winslow makes 2-pt layup from 2 ft (assist by D. Wade),,31,31
133,2,8:18.0,,D. Rose misses 2-pt jump shot from 15 ft,31,31
134,2,8:17.0,,Offensive rebound by T. Gibson,31,31
135,2,8:14.0,,D. McDermott misses 2-pt jump shot from 11 ft,31,31
136,2,8:12.0,,Offensive rebound by D. McDermott,31,31
137,2,8:11.0,,D. McDermott misses 2-pt layup from 1 ft,31,31
138,2,8:10.0,,Offensive rebound by N. Mirotić,31,31
139,2,8:08.0,,N. Mirotić makes 2-pt jump shot from 3 ft,31,33
140,2,7:46.0,D. Wade makes 2-pt jump shot from 6 ft (assist by J. Winslow),,33,33
141,2,7:30.0,,N. Mirotić misses 2-pt jump shot from 16 ft,33,33
142,2,7:29.0,Defensive rebound by J. Winslow,,33,33
143,2,7:18.0,D. Wade misses 2-pt jump shot from 13 ft,,33,33
144,2,7:17.0,,Defensive rebound by N. Mirotić,33,33
145,2,7:11.0,,D. Rose makes 2-pt layup from 1 ft,33,35
146,2,7:02.0,Miami full timeout,,33,35
147,2,7:02.0,,P. Gasol enters the game for T. Snell,33,35
148,2,7:02.0,,J. Butler enters the game for N. Mirotić,33,35
149,2,7:02.0,A. Stoudemire enters the game for C. Bosh,,33,35
150,2,7:02.0,L. Deng enters the game for G. Green,,33,35
151,2,6:51.0,Shooting foul by P. Gasol (drawn by A. Stoudemire),,33,35
152,2,6:51.0,A. Stoudemire makes free throw 1 of 2,,34,35
153,2,6:51.0,A. Stoudemire makes free throw 2 of 2,,35,35
154,2,6:37.0,,Turnover by J. Butler (bad pass; steal by L. Deng),35,35
155,2,6:32.0,D. Wade makes 2-pt jump shot from 4 ft,,37,35
156,2,6:18.0,,Turnover by P. Gasol (bad pass),37,35
157,2,6:06.0,D. Wade makes 2-pt jump shot from 11 ft,,39,35
158,2,5:49.0,,P. Gasol misses 2-pt jump shot from 17 ft,39,35
159,2,5:48.0,Defensive rebound by D. Wade,,39,35
160,2,5:28.0,L. Deng misses 2-pt jump shot from 18 ft,,39,35
161,2,5:26.0,,Defensive rebound by T. Gibson,39,35
162,2,5:19.0,,D. Rose misses 2-pt layup from 1 ft,39,35
163,2,5:18.0,Defensive rebound by A. Stoudemire,,39,35
164,2,5:09.0,Turnover by T. Johnson (step out of bounds),,39,35
165,2,4:57.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by P. Gasol),39,38
166,2,4:36.0,A. Stoudemire makes 2-pt jump shot from 18 ft (assist by J. Winslow),,41,38
167,2,4:30.0,,Chicago full timeout,41,38
168,2,4:30.0,,A. Brooks enters the game for D. Rose,41,38
169,2,4:30.0,B. Udrih enters the game for T. Johnson,,41,38
170,2,4:20.0,,Personal foul by J. Winslow (drawn by J. Butler),41,38
171,2,4:13.0,,D. McDermott misses 3-pt jump shot from 26 ft,41,38
172,2,4:11.0,Defensive rebound by A. Stoudemire,,41,38
173,2,4:00.0,D. Wade misses 2-pt layup from 1 ft,,41,38
174,2,3:59.0,,Defensive rebound by P. Gasol,41,38
175,2,3:48.0,,T. Gibson makes 2-pt dunk at rim (assist by A. Brooks),41,40
176,2,3:26.0,A. Stoudemire makes 2-pt jump shot from 18 ft (assist by B. Udrih),,43,40
177,2,3:06.0,,Turnover by T. Gibson (bad pass; steal by B. Udrih),43,40
178,2,2:52.0,B. Udrih misses 3-pt jump shot from 26 ft,,43,40
179,2,2:51.0,,Defensive rebound by P. Gasol,43,40
180,2,2:47.0,Violation by B. Udrih (kicked ball),,43,40
181,2,2:47.0,,Chicago full timeout,43,40
182,2,2:47.0,C. Bosh enters the game for D. Wade,,43,40
183,2,2:37.0,,A. Brooks makes 3-pt jump shot from 25 ft (assist by P. Gasol),43,43
184,2,2:18.0,B. Udrih misses 2-pt jump shot from 13 ft,,43,43
185,2,2:17.0,Offensive rebound by J. Winslow,,43,43
186,2,2:05.0,L. Deng makes 2-pt layup at rim (assist by C. Bosh),,45,43
187,2,1:43.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Butler),45,45
188,2,1:25.0,Turnover by B. Udrih (bad pass; steal by T. Gibson),,45,45
189,2,1:25.0,,Personal foul by B. Udrih (drawn by T. Gibson),45,45
190,2,1:10.0,,J. Butler makes 2-pt jump shot from 17 ft,45,47
191,2,0:52.0,J. Winslow misses 3-pt jump shot from 23 ft,,45,47
192,2,0:51.0,,Defensive rebound by J. Butler,45,47
193,2,0:49.0,,Turnover by J. Butler (lost ball; steal by B. Udrih),45,47
194,2,0:36.0,Personal foul by A. Brooks (drawn by L. Deng),,45,47
195,2,0:36.0,D. Wade enters the game for J. Winslow,,45,47
196,2,0:27.0,C. Bosh makes 2-pt jump shot from 20 ft (assist by D. Wade),,47,47
197,2,0:07.0,,J. Butler misses 2-pt layup from 2 ft (block by A. Stoudemire),47,47
198,2,0:04.0,Defensive rebound by A. Stoudemire,,47,47
199,2,0:02.0,C. Bosh makes 2-pt layup from 2 ft (assist by D. Wade),,49,47
200,3,11:36.0,,T. Snell makes 2-pt jump shot from 20 ft,49,49
201,3,11:18.0,Turnover by B. Udrih (bad pass),,49,49
202,3,11:01.0,,Personal foul by B. Udrih (drawn by A. Brooks),49,49
203,3,10:49.0,,P. Gasol makes 2-pt jump shot from 11 ft,49,51
204,3,10:28.0,C. Bosh misses 2-pt jump shot from 11 ft,,49,51
205,3,10:28.0,,Defensive rebound by P. Gasol,49,51
206,3,10:28.0,,Personal foul by A. Stoudemire (drawn by P. Gasol),49,51
207,3,10:20.0,,Offensive foul by T. Snell (drawn by C. Bosh),49,51
208,3,10:20.0,,Turnover by T. Snell (offensive foul),49,51
209,3,9:56.0,A. Stoudemire misses 2-pt layup from 2 ft (block by P. Gasol),,49,51
210,3,9:55.0,,Defensive rebound by J. Butler,49,51
211,3,9:48.0,,J. Butler misses 2-pt jump shot from 9 ft,49,51
212,3,9:47.0,Defensive rebound by A. Stoudemire,,49,51
213,3,9:35.0,D. Wade misses 2-pt layup from 2 ft,,49,51
214,3,9:34.0,,Defensive rebound by T. Snell,49,51
215,3,9:27.0,,P. Gasol misses 2-pt layup from 1 ft,49,51
216,3,9:26.0,Defensive rebound by C. Bosh,,49,51
217,3,9:20.0,L. Deng misses 3-pt jump shot from 23 ft,,49,51
218,3,9:18.0,,Defensive rebound by A. Brooks,49,51
219,3,9:11.0,,A. Brooks makes 2-pt jump shot from 14 ft,49,53
220,3,8:51.0,A. Stoudemire misses 2-pt jump shot from 11 ft,,49,53
221,3,8:50.0,,Defensive rebound by T. Snell,49,53
222,3,8:38.0,,Shooting foul by C. Bosh (drawn by T. Snell),49,53
223,3,8:38.0,,T. Snell makes free throw 1 of 2,49,54
224,3,8:38.0,,T. Snell makes free throw 2 of 2,49,55
225,3,8:27.0,D. Wade misses 2-pt jump shot from 6 ft,,49,55
226,3,8:25.0,Offensive rebound by C. Bosh,,49,55
227,3,8:21.0,L. Deng makes 2-pt layup from 3 ft (assist by C. Bosh),,51,55
228,3,8:08.0,,A. Brooks makes 2-pt layup from 2 ft,51,57
229,3,8:08.0,,Shooting foul by C. Bosh (drawn by A. Brooks),51,57
230,3,8:08.0,,A. Brooks makes free throw 1 of 1,51,58
231,3,7:49.0,B. Udrih misses 2-pt jump shot from 15 ft,,51,58
232,3,7:48.0,,Defensive rebound by J. Butler,51,58
233,3,7:35.0,,J. Butler misses 2-pt jump shot from 17 ft,51,58
234,3,7:34.0,Defensive rebound by B. Udrih,,51,58
235,3,7:24.0,C. Bosh misses 2-pt jump shot from 17 ft,,51,58
236,3,7:23.0,,Defensive rebound by T. Gibson,51,58
237,3,7:14.0,,T. Snell makes 2-pt jump shot from 18 ft,51,60
238,3,7:13.0,Miami full timeout,,51,60
239,3,7:13.0,J. Winslow enters the game for A. Stoudemire,,51,60
240,3,6:55.0,Turnover by L. Deng (bad pass; steal by A. Brooks),,51,60
241,3,6:42.0,,T. Snell misses 2-pt jump shot from 16 ft,51,60
242,3,6:41.0,Defensive rebound by B. Udrih,,51,60
243,3,6:33.0,Shooting foul by T. Snell (drawn by D. Wade),,51,60
244,3,6:33.0,D. Wade makes free throw 1 of 2,,52,60
245,3,6:33.0,T. Johnson enters the game for B. Udrih,,52,60
246,3,6:33.0,D. Wade makes free throw 2 of 2,,53,60
247,3,6:09.0,,T. Snell misses 2-pt jump shot from 6 ft,53,60
248,3,6:07.0,,Offensive rebound by P. Gasol,53,60
249,3,6:07.0,,P. Gasol misses 2-pt layup from 2 ft,53,60
250,3,6:06.0,,Offensive rebound by P. Gasol,53,60
251,3,6:06.0,,P. Gasol misses 2-pt layup from 2 ft (block by D. Wade),53,60
252,3,6:06.0,,Offensive rebound by Team,53,60
253,3,6:06.0,G. Green enters the game for D. Wade,,53,60
254,3,5:58.0,,T. Snell misses 2-pt jump shot from 20 ft,53,60
255,3,5:57.0,Defensive rebound by J. Winslow,,53,60
256,3,5:48.0,G. Green makes 2-pt jump shot from 19 ft (assist by T. Johnson),,55,60
257,3,5:36.0,,P. Gasol misses 2-pt layup from 1 ft,55,60
258,3,5:34.0,Defensive rebound by L. Deng,,55,60
259,3,5:21.0,,N. Mirotić enters the game for T. Gibson,55,60
260,3,5:17.0,Turnover by J. Winslow (bad pass; steal by A. Brooks),,55,60
261,3,5:07.0,,T. Snell misses 2-pt layup from 2 ft,55,60
262,3,5:05.0,Defensive rebound by T. Johnson,,55,60
263,3,4:51.0,G. Green misses 2-pt jump shot from 22 ft,,55,60
264,3,4:50.0,,Defensive rebound by N. Mirotić,55,60
265,3,4:36.0,,A. Brooks misses 2-pt layup from 1 ft (block by L. Deng),55,60
266,3,4:34.0,,Offensive rebound by J. Butler,55,60
267,3,4:34.0,,J. Butler makes 2-pt layup from 1 ft,55,62
268,3,4:16.0,T. Johnson makes 2-pt jump shot from 20 ft (assist by C. Bosh),,57,62
269,3,3:49.0,,J. Butler misses 2-pt jump shot from 18 ft,57,62
270,3,3:48.0,Defensive rebound by G. Green,,57,62
271,3,3:37.0,C. Bosh makes 2-pt layup at rim (assist by T. Johnson),,59,62
272,3,3:36.0,,Chicago full timeout,59,62
273,3,3:36.0,,D. McDermott enters the game for A. Brooks,59,62
274,3,3:16.0,,J. Butler makes 2-pt jump shot from 11 ft,59,64
275,3,3:04.0,T. Johnson misses 3-pt jump shot from 25 ft,,59,64
276,3,3:03.0,,Defensive rebound by D. McDermott,59,64
277,3,2:55.0,,Shooting foul by J. Winslow (drawn by N. Mirotić),59,64
278,3,2:55.0,,N. Mirotić makes free throw 1 of 2,59,65
279,3,2:55.0,D. Wade enters the game for L. Deng,,59,65
280,3,2:55.0,,N. Mirotić makes free throw 2 of 2,59,66
281,3,2:47.0,Shooting foul by J. Butler (drawn by C. Bosh),,59,66
282,3,2:47.0,C. Bosh misses free throw 1 of 2,,59,66
283,3,2:47.0,Offensive rebound by Team,,59,66
284,3,2:47.0,C. Bosh misses free throw 2 of 2,,59,66
285,3,2:46.0,,Defensive rebound by N. Mirotić,59,66
286,3,2:30.0,,J. Butler misses 2-pt jump shot from 14 ft,59,66
287,3,2:29.0,,Offensive rebound by N. Mirotić,59,66
288,3,2:29.0,,N. Mirotić makes 2-pt dunk at rim,59,68
289,3,2:03.0,Turnover by T. Johnson (bad pass),,59,68
290,3,1:45.0,,Offensive foul by D. McDermott (drawn by T. Johnson),59,68
291,3,1:45.0,,Turnover by D. McDermott (offensive foul),59,68
292,3,1:31.0,C. Bosh misses 2-pt jump shot from 18 ft,,59,68
293,3,1:31.0,Offensive rebound by Team,,59,68
294,3,1:15.0,D. Wade misses 2-pt jump shot from 15 ft,,59,68
295,3,1:14.0,,Defensive rebound by T. Snell,59,68
296,3,1:07.0,,Turnover by N. Mirotić (bad pass),59,68
297,3,1:07.0,A. Stoudemire enters the game for C. Bosh,,59,68
298,3,1:07.0,,B. Portis enters the game for P. Gasol,59,68
299,3,1:07.0,,A. Brooks enters the game for J. Butler,59,68
300,3,0:54.0,Personal foul by B. Portis (drawn by A. Stoudemire),,59,68
301,3,0:45.0,G. Green misses 2-pt hook shot from 6 ft,,59,68
302,3,0:43.0,,Defensive rebound by D. McDermott,59,68
303,3,0:36.0,,D. McDermott misses 3-pt jump shot from 25 ft,59,68
304,3,0:35.0,Defensive rebound by D. Wade,,59,68
305,3,0:26.0,D. Wade makes 2-pt dunk at rim,,61,68
306,3,0:01.0,,T. Snell misses 2-pt jump shot from 10 ft,61,68
307,3,0:00.0,Defensive rebound by J. Winslow,,61,68
308,4,11:43.0,D. Wade makes 2-pt jump shot from 7 ft,,63,68
309,4,11:19.0,,A. Brooks misses 3-pt jump shot from 24 ft,63,68
310,4,11:18.0,Defensive rebound by A. Stoudemire,,63,68
311,4,11:17.0,Turnover by A. Stoudemire (bad pass),,63,68
312,4,11:08.0,,A. Brooks misses 2-pt jump shot from 5 ft,63,68
313,4,11:07.0,,Offensive rebound by B. Portis,63,68
314,4,11:07.0,,B. Portis makes 2-pt layup from 2 ft,63,70
315,4,10:43.0,D. Wade makes 2-pt layup from 2 ft,,65,70
316,4,10:24.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by T. Snell),65,73
317,4,10:10.0,Personal foul by D. McDermott (drawn by D. Wade),,65,73
318,4,10:10.0,,J. Butler enters the game for T. Snell,65,73
319,4,9:53.0,D. Wade misses 2-pt jump shot from 17 ft,,65,73
320,4,9:52.0,Offensive rebound by A. Stoudemire,,65,73
321,4,9:52.0,A. Stoudemire makes 2-pt layup from 2 ft,,67,73
322,4,9:38.0,,N. Mirotić misses 2-pt layup at rim,67,73
323,4,9:37.0,Defensive rebound by G. Green,,67,73
324,4,9:21.0,A. Stoudemire misses 2-pt layup from 1 ft,,67,73
325,4,9:20.0,,Defensive rebound by B. Portis,67,73
326,4,9:05.0,,Turnover by D. McDermott (lost ball; steal by J. Winslow),67,73
327,4,9:04.0,Shooting foul by A. Brooks (drawn by J. Winslow),,67,73
328,4,9:04.0,J. Winslow makes free throw 1 of 2,,68,73
329,4,9:04.0,J. Winslow makes free throw 2 of 2,,69,73
330,4,8:48.0,,J. Butler misses 2-pt jump shot from 19 ft,69,73
331,4,8:47.0,Defensive rebound by D. Wade,,69,73
332,4,8:40.0,Personal foul by B. Portis (drawn by D. Wade),,69,73
333,4,8:40.0,Miami full timeout,,69,73
334,4,8:40.0,,T. Gibson enters the game for B. Portis,69,73
335,4,8:28.0,,Violation by N. Mirotić (kicked ball),69,73
336,4,8:22.0,Turnover by G. Green (traveling),,69,73
337,4,8:02.0,,Personal foul by D. Wade (drawn by J. Butler),69,73
338,4,7:57.0,,Personal foul by D. Wade (drawn by A. Brooks),69,73
339,4,7:49.0,,A. Brooks misses 3-pt jump shot from 25 ft,69,73
340,4,7:47.0,Defensive rebound by D. Wade,,69,73
341,4,7:36.0,D. Wade makes 2-pt jump shot from 7 ft,,71,73
342,4,7:21.0,,J. Butler misses 2-pt jump shot from 15 ft,71,73
343,4,7:20.0,,Offensive rebound by T. Gibson,71,73
344,4,7:18.0,,Turnover by T. Gibson (lost ball; steal by J. Winslow),71,73
345,4,7:13.0,G. Green makes 2-pt jump shot from 8 ft,,73,73
346,4,7:13.0,Shooting foul by A. Brooks (drawn by G. Green),,73,73
347,4,7:13.0,C. Bosh enters the game for A. Stoudemire,,73,73
348,4,7:13.0,,P. Gasol enters the game for N. Mirotić,73,73
349,4,7:13.0,B. Udrih enters the game for T. Johnson,,73,73
350,4,7:13.0,L. Deng enters the game for D. Wade,,73,73
351,4,7:13.0,G. Green makes free throw 1 of 1,,74,73
352,4,6:49.0,,P. Gasol misses 2-pt jump shot from 12 ft,74,73
353,4,6:47.0,Defensive rebound by J. Winslow,,74,73
354,4,6:37.0,C. Bosh misses 2-pt jump shot from 18 ft,,74,73
355,4,6:36.0,,Defensive rebound by T. Gibson,74,73
356,4,6:22.0,,D. McDermott misses 2-pt jump shot from 18 ft,74,73
357,4,6:21.0,Defensive rebound by J. Winslow,,74,73
358,4,6:08.0,Turnover by B. Udrih (bad pass; steal by A. Brooks),,74,73
359,4,6:04.0,,D. McDermott makes 2-pt layup from 2 ft (assist by A. Brooks),74,75
360,4,5:54.0,Miami full timeout,,74,75
361,4,5:46.0,C. Bosh makes 2-pt jump shot from 17 ft,,76,75
362,4,5:26.0,,Personal foul by C. Bosh (drawn by P. Gasol),76,75
363,4,5:17.0,,P. Gasol makes 2-pt jump shot from 7 ft (assist by A. Brooks),76,77
364,4,5:03.0,G. Green misses 3-pt jump shot from 25 ft,,76,77
365,4,5:02.0,,Defensive rebound by P. Gasol,76,77
366,4,4:51.0,,A. Brooks makes 2-pt jump shot from 11 ft,76,79
367,4,4:36.0,L. Deng makes 3-pt jump shot from 22 ft (assist by J. Winslow),,79,79
368,4,4:15.0,,Shooting foul by J. Winslow (drawn by J. Butler),79,79
369,4,4:15.0,,J. Butler makes free throw 1 of 2,79,80
370,4,4:15.0,D. Wade enters the game for B. Udrih,,79,80
371,4,4:15.0,T. Johnson enters the game for G. Green,,79,80
372,4,4:15.0,,J. Butler makes free throw 2 of 2,79,81
373,4,4:05.0,C. Bosh makes 2-pt jump shot from 21 ft (assist by T. Johnson),,81,81
374,4,3:49.0,,Personal foul by L. Deng (drawn by T. Gibson),81,81
375,4,3:49.0,,T. Gibson makes free throw 1 of 2,81,82
376,4,3:49.0,,T. Snell enters the game for D. McDermott,81,82
377,4,3:49.0,,T. Gibson misses free throw 2 of 2,81,82
378,4,3:46.0,Defensive rebound by J. Winslow,,81,82
379,4,3:31.0,Shooting foul by T. Gibson (drawn by D. Wade),,81,82
380,4,3:31.0,D. Wade misses free throw 1 of 2,,81,82
381,4,3:31.0,Offensive rebound by Team,,81,82
382,4,3:31.0,D. Wade makes free throw 2 of 2,,82,82
383,4,3:16.0,,A. Brooks misses 3-pt jump shot from 24 ft,82,82
384,4,3:15.0,Defensive rebound by D. Wade,,82,82
385,4,3:06.0,C. Bosh misses 3-pt jump shot from 24 ft,,82,82
386,4,3:05.0,,Defensive rebound by P. Gasol,82,82
387,4,2:59.0,,J. Butler misses 2-pt jump shot from 17 ft,82,82
388,4,2:57.0,Defensive rebound by L. Deng,,82,82
