,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
129,2,9:41.0,Turnover by O. Casspi (traveling),,35,39
130,2,9:31.0,,J. Crawford misses 2-pt jump shot from 13 ft,35,39
131,2,9:30.0,,Offensive rebound by J. Smith,35,39
132,2,9:30.0,,J. Smith misses 2-pt layup from 1 ft,35,39
133,2,9:27.0,,Offensive rebound by W. Johnson,35,39
134,2,9:27.0,,W. Johnson makes 2-pt layup from 2 ft,35,41
135,2,9:22.0,Sacramento full timeout,,35,41
136,2,9:17.0,R. Gay misses 3-pt jump shot from 24 ft,,35,41
137,2,9:16.0,,Defensive rebound by A. Rivers,35,41
138,2,8:58.0,,J. Smith misses 3-pt jump shot from 25 ft,35,41
139,2,8:55.0,Defensive rebound by M. Belinelli,,35,41
140,2,8:43.0,Shooting foul by W. Johnson (drawn by R. Gay),,35,41
141,2,8:43.0,R. Gay makes free throw 1 of 2,,36,41
142,2,8:43.0,R. Gay makes free throw 2 of 2,,37,41
143,2,8:27.0,,A. Rivers makes 2-pt jump shot from 20 ft,37,43
144,2,8:08.0,K. Koufos makes 2-pt layup from 1 ft (assist by M. Belinelli),,39,43
145,2,7:44.0,,A. Rivers misses 3-pt jump shot from 26 ft,39,43
146,2,7:43.0,Defensive rebound by D. Collison,,39,43
147,2,7:33.0,R. Gay makes 2-pt layup from 3 ft (assist by D. Collison),,41,43
148,2,7:21.0,,Shooting foul by R. Gay (drawn by J. Crawford),41,43
149,2,7:21.0,,J. Crawford misses free throw 1 of 2,41,43
150,2,7:21.0,,Offensive rebound by Team,41,43
151,2,7:21.0,,L. Mbah a Moute enters the game for W. Johnson,41,43
152,2,7:21.0,,J. Redick enters the game for A. Rivers,41,43
153,2,7:21.0,,C. Paul enters the game for P. Prigioni,41,43
154,2,7:21.0,B. McLemore enters the game for O. Casspi,,41,43
155,2,7:21.0,,J. Crawford makes free throw 2 of 2,41,44
156,2,7:12.0,D. Collison misses 3-pt jump shot from 27 ft,,41,44
157,2,7:10.0,Offensive rebound by K. Koufos,,41,44
158,2,7:09.0,K. Koufos misses 2-pt jump shot from 4 ft,,41,44
159,2,7:07.0,,Defensive rebound by J. Smith,41,44
160,2,6:57.0,,J. Crawford makes 2-pt jump shot from 11 ft (assist by J. Smith),41,46
161,2,6:43.0,M. Belinelli misses 2-pt jump shot from 19 ft,,41,46
162,2,6:41.0,,Defensive rebound by J. Smith,41,46
163,2,6:32.0,,Def 3 sec tech foul by R. Gay,41,46
164,2,6:32.0,,C. Paul makes technical free throw,41,47
165,2,6:32.0,D. Cousins enters the game for K. Koufos,,41,47
166,2,6:32.0,,C. Aldrich enters the game for J. Smith,41,47
167,2,6:19.0,,J. Crawford misses 3-pt jump shot from 26 ft,41,47
168,2,6:18.0,Defensive rebound by R. Gay,,41,47
169,2,6:06.0,D. Cousins makes 2-pt layup from 1 ft (assist by B. McLemore),,43,47
170,2,5:49.0,,C. Aldrich misses 2-pt layup from 1 ft (block by R. Gay),43,47
171,2,5:47.0,,Offensive rebound by C. Aldrich,43,47
172,2,5:46.0,,C. Aldrich misses 2-pt dunk at rim (block by D. Cousins),43,47
173,2,5:44.0,Defensive rebound by R. Gay,,43,47
174,2,5:36.0,D. Collison makes 2-pt layup from 2 ft,,45,47
175,2,5:17.0,,C. Aldrich misses 2-pt dunk at rim (block by R. Gay),45,47
176,2,5:15.0,,Offensive rebound by C. Aldrich,45,47
177,2,5:14.0,,C. Aldrich misses 2-pt layup from 1 ft,45,47
178,2,5:13.0,Defensive rebound by D. Cousins,,45,47
179,2,5:06.0,Personal foul by C. Aldrich (drawn by R. Gay),,45,47
180,2,5:06.0,Official timeout,,45,47
181,2,5:06.0,,P. Pierce enters the game for J. Crawford,45,47
182,2,4:56.0,Personal foul by C. Paul (drawn by D. Cousins),,45,47
183,2,4:50.0,D. Collison makes 3-pt jump shot from 26 ft (assist by D. Cousins),,48,47
184,2,4:36.0,,Personal foul by D. Collison (drawn by C. Paul),48,47
185,2,4:36.0,,A. Rivers enters the game for C. Paul,48,47
186,2,4:36.0,R. Rondo enters the game for M. Belinelli,,48,47
187,2,4:29.0,,P. Pierce misses 2-pt jump shot from 16 ft,48,47
188,2,4:28.0,,Offensive rebound by C. Aldrich,48,47
189,2,4:26.0,,Technical foul by Team,48,47
190,2,4:26.0,D. Collison makes technical free throw,,49,47
191,2,4:22.0,,J. Redick misses 2-pt jump shot from 20 ft,49,47
192,2,4:21.0,Defensive rebound by D. Cousins,,49,47
193,2,4:06.0,R. Gay makes 3-pt jump shot from 26 ft,,52,47
194,2,3:49.0,,A. Rivers misses 2-pt jump shot from 18 ft,52,47
195,2,3:48.0,Defensive rebound by D. Cousins,,52,47
196,2,3:38.0,D. Cousins misses 3-pt jump shot from 27 ft,,52,47
197,2,3:37.0,,Defensive rebound by L. Mbah a Moute,52,47
198,2,3:18.0,,L. Mbah a Moute misses 2-pt layup from 1 ft,52,47
199,2,3:17.0,Defensive rebound by R. Gay,,52,47
200,2,3:13.0,D. Collison makes 2-pt layup from 2 ft (assist by R. Rondo),,54,47
201,2,3:13.0,Shooting foul by A. Rivers (drawn by D. Collison),,54,47
202,2,3:13.0,D. Collison makes free throw 1 of 1,,55,47
203,2,2:49.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Redick),55,49
204,2,2:36.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Cousins),,58,49
205,2,2:14.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by A. Rivers),58,52
206,2,2:09.0,Turnover by R. Gay (lost ball),,58,52
207,2,2:09.0,,LA Clippers full timeout,58,52
208,2,2:09.0,,J. Crawford enters the game for P. Pierce,58,52
209,2,1:51.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Aldrich),58,55
210,2,1:40.0,Shooting foul by C. Aldrich (drawn by D. Cousins),,58,55
211,2,1:40.0,D. Cousins misses free throw 1 of 2,,58,55
212,2,1:40.0,Offensive rebound by Team,,58,55
213,2,1:40.0,O. Casspi enters the game for R. Gay,,58,55
214,2,1:40.0,,P. Prigioni enters the game for A. Rivers,58,55
215,2,1:40.0,,J. Smith enters the game for C. Aldrich,58,55
216,2,1:40.0,D. Cousins makes free throw 2 of 2,,59,55
217,2,1:25.0,,J. Crawford misses 3-pt jump shot from 23 ft,59,55
218,2,1:23.0,Defensive rebound by D. Collison,,59,55
219,2,1:01.0,O. Casspi makes 3-pt jump shot from 26 ft (assist by D. Cousins),,62,55
220,2,0:47.0,,J. Crawford misses 2-pt jump shot from 11 ft,62,55
221,2,0:47.0,Defensive rebound by D. Cousins,,62,55
222,2,0:47.0,,Loose ball foul by J. Smith (drawn by D. Cousins),62,55
223,2,0:47.0,D. Cousins makes free throw 1 of 2,,63,55
224,2,0:47.0,,LA Clippers full timeout,63,55
225,2,0:47.0,,A. Rivers enters the game for L. Mbah a Moute,63,55
226,2,0:47.0,D. Cousins makes free throw 2 of 2,,64,55
227,2,0:36.0,,J. Smith makes 2-pt layup from 2 ft (assist by P. Prigioni),64,57
228,2,0:26.0,R. Rondo misses 2-pt layup from 2 ft,,64,57
229,2,0:24.0,,Defensive rebound by J. Smith,64,57
230,2,0:24.0,,Turnover by J. Smith (traveling),64,57
231,2,0:18.0,D. Cousins misses 2-pt hook shot from 3 ft,,64,57
232,2,0:16.0,,Defensive rebound by J. Redick,64,57
233,2,0:00.0,,Shooting foul by D. Collison (drawn by J. Redick),64,57
234,2,0:00.0,,J. Redick makes free throw 1 of 3,64,58
235,2,0:00.0,,J. Redick makes free throw 2 of 3,64,59
236,2,0:00.0,,J. Redick makes free throw 3 of 3,64,60
237,3,11:47.0,D. Cousins makes 2-pt layup at rim,,66,60
238,3,11:20.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by P. Pierce),66,63
239,3,11:00.0,R. Gay makes 2-pt jump shot from 11 ft (assist by W. Cauley-Stein),,68,63
240,3,10:49.0,,Personal foul by D. Cousins (drawn by C. Aldrich),68,63
241,3,10:43.0,,C. Paul misses 2-pt jump shot from 14 ft,68,63
242,3,10:40.0,Defensive rebound by R. Rondo,,68,63
243,3,10:36.0,W. Cauley-Stein misses 2-pt layup at rim,,68,63
244,3,10:33.0,,Defensive rebound by C. Aldrich,68,63
245,3,10:26.0,,C. Aldrich makes 2-pt dunk at rim (assist by C. Paul),68,65
246,3,10:09.0,B. McLemore makes 2-pt layup from 1 ft,,70,65
247,3,9:53.0,,P. Pierce misses 3-pt jump shot from 24 ft,70,65
248,3,9:52.0,Defensive rebound by W. Cauley-Stein,,70,65
249,3,9:46.0,R. Gay makes 2-pt dunk at rim (assist by R. Rondo),,72,65
250,3,9:30.0,,C. Paul makes 2-pt layup at rim (assist by L. Mbah a Moute),72,67
251,3,9:19.0,R. Rondo makes 2-pt jump shot from 20 ft (assist by D. Cousins),,74,67
252,3,8:58.0,,C. Paul misses 2-pt jump shot from 19 ft,74,67
253,3,8:55.0,Defensive rebound by R. Rondo,,74,67
254,3,8:40.0,R. Rondo misses 3-pt jump shot from 23 ft,,74,67
255,3,8:39.0,,Defensive rebound by J. Redick,74,67
256,3,8:28.0,,Shooting foul by R. Gay (drawn by J. Redick),74,67
257,3,8:28.0,,J. Redick makes free throw 1 of 2,74,68
258,3,8:28.0,,J. Redick makes free throw 2 of 2,74,69
259,3,8:15.0,Turnover by R. Rondo (bad pass; steal by C. Paul),,74,69
260,3,8:08.0,,J. Redick misses 3-pt jump shot from 25 ft,74,69
261,3,8:05.0,,Offensive rebound by L. Mbah a Moute,74,69
262,3,7:56.0,,L. Mbah a Moute misses 2-pt layup at rim (block by W. Cauley-Stein),74,69
263,3,7:56.0,,Offensive rebound by L. Mbah a Moute,74,69
264,3,7:56.0,,L. Mbah a Moute misses 2-pt layup at rim (block by W. Cauley-Stein),74,69
265,3,7:54.0,,Offensive rebound by L. Mbah a Moute,74,69
266,3,7:44.0,,Shooting foul by D. Cousins (drawn by C. Aldrich),74,69
267,3,7:44.0,,C. Aldrich makes free throw 1 of 2,74,70
268,3,7:44.0,,C. Aldrich misses free throw 2 of 2,74,70
269,3,7:43.0,Defensive rebound by D. Cousins,,74,70
270,3,7:28.0,Shooting foul by J. Redick (drawn by B. McLemore),,74,70
271,3,7:28.0,B. McLemore makes free throw 1 of 2,,75,70
272,3,7:28.0,B. McLemore misses free throw 2 of 2,,75,70
273,3,7:27.0,,Defensive rebound by C. Aldrich,75,70
274,3,7:11.0,,C. Aldrich makes 2-pt hook shot from 2 ft (assist by C. Paul),75,72
275,3,6:52.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,75,72
276,3,6:51.0,,Defensive rebound by P. Pierce,75,72
277,3,6:46.0,,C. Paul misses 3-pt jump shot from 24 ft,75,72
278,3,6:46.0,Defensive rebound by Team,,75,72
279,3,6:33.0,D. Cousins misses 2-pt jump shot from 16 ft,,75,72
280,3,6:32.0,,Defensive rebound by C. Paul,75,72
281,3,6:15.0,,Turnover by P. Pierce (bad pass; steal by R. Rondo),75,72
282,3,6:09.0,B. McLemore makes 2-pt layup from 1 ft (assist by R. Rondo),,77,72
283,3,6:02.0,,P. Pierce misses 3-pt jump shot from 24 ft,77,72
284,3,6:02.0,Defensive rebound by W. Cauley-Stein,,77,72
285,3,6:02.0,Personal foul by C. Aldrich (drawn by W. Cauley-Stein),,77,72
286,3,5:47.0,R. Gay misses 3-pt jump shot from 24 ft,,77,72
287,3,5:47.0,,Defensive rebound by C. Paul,77,72
288,3,5:41.0,,P. Pierce makes 2-pt jump shot from 3 ft (assist by C. Paul),77,74
289,3,5:35.0,,Offensive charge foul by D. Cousins (drawn by C. Aldrich),77,74
290,3,5:35.0,Turnover by D. Cousins (offensive foul),,77,74
291,3,5:35.0,,LA Clippers full timeout,77,74
292,3,5:35.0,,J. Smith enters the game for C. Aldrich,77,74
293,3,5:35.0,O. Casspi enters the game for D. Cousins,,77,74
294,3,5:35.0,K. Koufos enters the game for W. Cauley-Stein,,77,74
295,3,5:10.0,,C. Paul misses 2-pt jump shot from 18 ft,77,74
296,3,5:07.0,Defensive rebound by K. Koufos,,77,74
297,3,4:58.0,Shooting foul by L. Mbah a Moute (drawn by R. Gay),,77,74
298,3,4:58.0,R. Gay makes free throw 1 of 2,,78,74
299,3,4:58.0,R. Gay makes free throw 2 of 2,,79,74
300,3,4:44.0,,L. Mbah a Moute misses 2-pt jump shot from 19 ft,79,74
301,3,4:43.0,Defensive rebound by R. Rondo,,79,74
302,3,4:31.0,O. Casspi makes 3-pt jump shot from 22 ft (assist by R. Gay),,82,74
303,3,4:07.0,,J. Redick misses 2-pt jump shot from 19 ft,82,74
304,3,4:07.0,Defensive rebound by K. Koufos,,82,74
305,3,3:57.0,B. McLemore misses 3-pt jump shot from 25 ft,,82,74
306,3,3:56.0,,Defensive rebound by C. Paul,82,74
307,3,3:51.0,,Offensive foul by C. Paul (drawn by B. McLemore),82,74
308,3,3:51.0,,Turnover by C. Paul (offensive foul),82,74
309,3,3:51.0,,J. Crawford enters the game for L. Mbah a Moute,82,74
310,3,3:51.0,,W. Johnson enters the game for P. Pierce,82,74
311,3,3:51.0,,A. Rivers enters the game for J. Redick,82,74
312,3,3:51.0,M. Belinelli enters the game for B. McLemore,,82,74
313,3,3:43.0,Offensive foul by M. Belinelli (drawn by A. Rivers),,82,74
314,3,3:43.0,Turnover by M. Belinelli (offensive foul),,82,74
315,3,3:28.0,,C. Paul misses 2-pt jump shot from 5 ft,82,74
316,3,3:25.0,Defensive rebound by K. Koufos,,82,74
317,3,3:22.0,Turnover by R. Rondo (step out of bounds),,82,74
318,3,3:13.0,,Personal foul by R. Gay (drawn by J. Crawford),82,74
319,3,3:13.0,D. Collison enters the game for R. Gay,,82,74
320,3,3:01.0,,J. Smith makes 2-pt hook shot from 9 ft (assist by A. Rivers),82,76
321,3,2:47.0,Personal foul by J. Crawford (drawn by K. Koufos),,82,76
322,3,2:47.0,Sacramento full timeout,,82,76
323,3,2:47.0,,P. Prigioni enters the game for C. Paul,82,76
324,3,2:47.0,K. Koufos misses free throw 1 of 2,,82,76
325,3,2:47.0,Offensive rebound by Team,,82,76
326,3,2:47.0,K. Koufos misses free throw 2 of 2,,82,76
327,3,2:44.0,,Defensive rebound by W. Johnson,82,76
328,3,2:25.0,,J. Smith misses 2-pt jump shot from 12 ft,82,76
329,3,2:24.0,,Offensive rebound by P. Prigioni,82,76
330,3,2:20.0,,W. Johnson misses 3-pt jump shot from 25 ft,82,76
331,3,2:18.0,Defensive rebound by D. Collison,,82,76
332,3,2:02.0,,Offensive charge foul by K. Koufos (drawn by W. Johnson),82,76
333,3,2:02.0,Turnover by K. Koufos (offensive foul),,82,76
334,3,1:47.0,,A. Rivers misses 3-pt jump shot from 23 ft,82,76
335,3,1:45.0,,Offensive rebound by P. Prigioni,82,76
336,3,1:41.0,,P. Prigioni misses 3-pt jump shot from 25 ft,82,76
337,3,1:40.0,Defensive rebound by K. Koufos,,82,76
338,3,1:26.0,R. Rondo misses 2-pt layup from 1 ft,,82,76
339,3,1:26.0,,Defensive rebound by J. Smith,82,76
340,3,1:15.0,,P. Prigioni makes 3-pt jump shot from 25 ft,82,79
341,3,0:56.0,M. Belinelli misses 2-pt jump shot from 17 ft,,82,79
342,3,0:55.0,,Defensive rebound by W. Johnson,82,79
343,3,0:45.0,,J. Smith misses 3-pt jump shot from 24 ft,82,79
344,3,0:45.0,,Offensive rebound by W. Johnson,82,79
345,3,0:33.0,,J. Crawford misses 2-pt jump shot from 16 ft,82,79
346,3,0:30.0,,Offensive rebound by J. Smith,82,79
347,3,0:24.0,,P. Prigioni misses 3-pt jump shot from 25 ft,82,79
348,3,0:23.0,Defensive rebound by O. Casspi,,82,79
349,3,0:03.0,D. Collison misses 2-pt jump shot from 13 ft (block by J. Crawford),,82,79
350,3,0:02.0,,Defensive rebound by J. Crawford,82,79
351,4,11:46.0,,Turnover by J. Smith (bad pass; steal by B. McLemore),82,79
352,4,11:37.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Collison),,85,79
353,4,11:19.0,,J. Crawford makes 2-pt jump shot from 9 ft,85,81
354,4,11:04.0,D. Collison misses 2-pt jump shot from 19 ft,,85,81
355,4,11:04.0,,Defensive rebound by Team,85,81
356,4,10:46.0,,A. Rivers misses 3-pt jump shot from 25 ft,85,81
357,4,10:44.0,Defensive rebound by K. Koufos,,85,81
358,4,10:36.0,O. Casspi makes 2-pt layup at rim (assist by M. Belinelli),,87,81
359,4,10:19.0,D. Cousins enters the game for K. Koufos,,87,81
360,4,10:15.0,,W. Johnson misses 2-pt jump shot from 19 ft,87,81
361,4,10:15.0,Defensive rebound by M. Belinelli,,87,81
362,4,9:57.0,D. Cousins makes 2-pt layup from 2 ft (assist by M. Belinelli),,89,81
363,4,9:40.0,,J. Crawford makes 2-pt jump shot from 14 ft,89,83
364,4,9:16.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Collison),,92,83
365,4,9:04.0,,Turnover by P. Prigioni (bad pass; steal by D. Collison),92,83
366,4,8:59.0,Official timeout,,92,83
367,4,8:59.0,,C. Paul enters the game for P. Prigioni,92,83
368,4,8:59.0,,C. Aldrich enters the game for J. Smith,92,83
369,4,8:57.0,B. McLemore misses 2-pt layup at rim,,92,83
370,4,8:56.0,,Defensive rebound by C. Aldrich,92,83
371,4,8:35.0,,J. Crawford misses 2-pt jump shot from 9 ft,92,83
372,4,8:34.0,Defensive rebound by D. Cousins,,92,83
373,4,8:26.0,B. McLemore misses 3-pt jump shot from 23 ft,,92,83
374,4,8:26.0,Offensive rebound by B. McLemore,,92,83
375,4,8:26.0,,Offensive charge foul by B. McLemore (drawn by J. Crawford),92,83
376,4,8:26.0,Turnover by B. McLemore (offensive foul),,92,83
377,4,8:02.0,,C. Paul misses 2-pt jump shot from 6 ft,92,83
378,4,8:01.0,Defensive rebound by M. Belinelli,,92,83
379,4,7:54.0,Turnover by D. Cousins (3 sec),,92,83
380,4,7:54.0,Violation by Team (delay of game),,92,83
381,4,7:54.0,,J. Redick enters the game for A. Rivers,92,83
