,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
122,2,10:35.0,,D. Howard makes 2-pt jump shot at rim (assist by T. Lawson),21,24
123,2,10:12.0,C. McCollum misses 3-pt jump shot from 24 ft,,21,24
124,2,10:12.0,,Defensive rebound by D. Howard,21,24
125,2,9:54.0,,Turnover by D. Howard (bad pass),21,24
126,2,9:41.0,C. McCollum misses 2-pt jump shot from 16 ft,,21,24
127,2,9:40.0,,Defensive rebound by M. Thornton,21,24
128,2,9:31.0,,D. Howard misses 2-pt dunk at rim,21,24
129,2,9:30.0,Defensive rebound by E. Davis,,21,24
130,2,9:21.0,A. Crabbe makes 3-pt jump shot from 22 ft (assist by M. Harkless),,24,24
131,2,9:06.0,,Personal foul by E. Davis (drawn by D. Howard),24,24
132,2,9:06.0,,J. Harden enters the game for M. Thornton,24,24
133,2,9:06.0,,T. Jones enters the game for M. Harrell,24,24
134,2,8:56.0,,J. Harden misses 3-pt jump shot from 25 ft,24,24
135,2,8:55.0,Defensive rebound by M. Harkless,,24,24
136,2,8:39.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. McCollum),,27,24
137,2,8:21.0,,C. Brewer misses 3-pt jump shot from 23 ft,27,24
138,2,8:20.0,Defensive rebound by C. McCollum,,27,24
139,2,8:12.0,G. Henderson misses 3-pt jump shot from 24 ft,,27,24
140,2,8:11.0,Offensive rebound by A. Crabbe,,27,24
141,2,8:01.0,C. McCollum misses 2-pt layup from 1 ft (block by D. Howard),,27,24
142,2,8:01.0,Offensive rebound by E. Davis,,27,24
143,2,8:01.0,Shooting foul by T. Jones (drawn by E. Davis),,27,24
144,2,8:01.0,Official timeout,,27,24
145,2,8:01.0,,T. Ariza enters the game for C. Brewer,27,24
146,2,8:01.0,E. Davis misses free throw 1 of 2,,27,24
147,2,8:01.0,Offensive rebound by Team,,27,24
148,2,8:01.0,E. Davis makes free throw 2 of 2,,28,24
149,2,7:47.0,,J. Harden misses 2-pt jump shot from 8 ft,28,24
150,2,7:46.0,,Offensive rebound by D. Howard,28,24
151,2,7:41.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by D. Howard),28,27
152,2,7:27.0,A. Crabbe misses 2-pt jump shot from 17 ft,,28,27
153,2,7:26.0,,Defensive rebound by D. Howard,28,27
154,2,7:14.0,,T. Ariza misses 2-pt jump shot from 15 ft,28,27
155,2,7:13.0,Defensive rebound by A. Crabbe,,28,27
156,2,7:00.0,G. Henderson makes 3-pt jump shot from 22 ft (assist by C. McCollum),,31,27
157,2,6:42.0,,Turnover by T. Lawson (bad pass; steal by M. Harkless),31,27
158,2,6:36.0,C. McCollum misses 3-pt jump shot from 24 ft,,31,27
159,2,6:35.0,,Defensive rebound by T. Ariza,31,27
160,2,6:17.0,,Shooting foul by M. Harkless (drawn by T. Jones),31,27
161,2,6:17.0,,T. Jones misses free throw 1 of 2,31,27
162,2,6:17.0,,Offensive rebound by Team,31,27
163,2,6:17.0,M. Plumlee enters the game for E. Davis,,31,27
164,2,6:17.0,A. Aminu enters the game for M. Harkless,,31,27
165,2,6:17.0,,C. Capela enters the game for D. Howard,31,27
166,2,6:17.0,,J. Terry enters the game for T. Lawson,31,27
167,2,6:17.0,Violation by G. Henderson (lane),,31,27
168,2,6:17.0,,T. Jones makes free throw 2 of 2,31,28
169,2,6:02.0,C. McCollum misses 2-pt jump shot from 9 ft,,31,28
170,2,6:01.0,,Defensive rebound by J. Harden,31,28
171,2,5:53.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),31,31
172,2,5:52.0,Portland full timeout,,31,31
173,2,5:52.0,D. Lillard enters the game for C. McCollum,,31,31
174,2,5:52.0,T. Frazier enters the game for G. Henderson,,31,31
175,2,5:33.0,Turnover by A. Aminu (traveling),,31,31
176,2,5:33.0,Violation by Team (delay of game),,31,31
177,2,5:16.0,,T. Ariza misses 2-pt layup from 1 ft,31,31
178,2,5:14.0,,Offensive rebound by C. Capela,31,31
179,2,5:14.0,,C. Capela misses 2-pt jump shot from 2 ft,31,31
180,2,5:12.0,,Offensive rebound by C. Capela,31,31
181,2,5:12.0,,C. Capela misses 2-pt layup from 2 ft (block by M. Plumlee),31,31
182,2,5:11.0,Defensive rebound by D. Lillard,,31,31
183,2,5:07.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by T. Frazier),,34,31
184,2,4:57.0,,Shooting foul by D. Lillard (drawn by J. Harden),34,31
185,2,4:57.0,,J. Harden makes free throw 1 of 2,34,32
186,2,4:57.0,,J. Harden makes free throw 2 of 2,34,33
187,2,4:42.0,D. Lillard misses 3-pt jump shot from 25 ft,,34,33
188,2,4:41.0,Offensive rebound by A. Aminu,,34,33
189,2,4:38.0,Shooting foul by J. Terry (drawn by M. Plumlee),,34,33
190,2,4:38.0,M. Plumlee misses free throw 1 of 2,,34,33
191,2,4:38.0,Offensive rebound by Team,,34,33
192,2,4:38.0,M. Plumlee makes free throw 2 of 2,,35,33
193,2,4:22.0,,J. Harden misses 2-pt jump shot from 15 ft,35,33
194,2,4:21.0,Defensive rebound by A. Aminu,,35,33
195,2,3:56.0,A. Crabbe makes 2-pt jump shot from 20 ft (assist by M. Plumlee),,37,33
196,2,3:42.0,,J. Harden misses 3-pt jump shot from 24 ft,37,33
197,2,3:41.0,,Offensive rebound by J. Terry,37,33
198,2,3:28.0,,T. Ariza misses 3-pt jump shot from 24 ft,37,33
199,2,3:26.0,Defensive rebound by T. Frazier,,37,33
200,2,3:19.0,M. Plumlee misses 2-pt jump shot from 4 ft,,37,33
201,2,3:18.0,,Defensive rebound by C. Capela,37,33
202,2,3:12.0,,C. Capela misses 2-pt layup from 1 ft,37,33
203,2,3:11.0,Defensive rebound by A. Aminu,,37,33
204,2,3:02.0,D. Lillard misses 3-pt jump shot from 24 ft,,37,33
205,2,3:01.0,,Defensive rebound by J. Harden,37,33
206,2,2:58.0,,Houston full timeout,37,33
207,2,2:58.0,,D. Howard enters the game for J. Terry,37,33
208,2,2:58.0,,T. Lawson enters the game for C. Capela,37,33
209,2,2:46.0,,J. Harden misses 3-pt jump shot from 25 ft,37,33
210,2,2:46.0,Defensive rebound by A. Aminu,,37,33
211,2,2:31.0,M. Plumlee misses 2-pt jump shot from 3 ft (block by T. Jones),,37,33
212,2,2:30.0,Offensive rebound by M. Plumlee,,37,33
213,2,2:29.0,M. Plumlee makes 2-pt dunk at rim,,39,33
214,2,2:18.0,,Turnover by J. Harden (bad pass; steal by T. Frazier),39,33
215,2,2:14.0,Turnover by T. Frazier (bad pass),,39,33
216,2,2:04.0,,T. Lawson misses 2-pt layup from 4 ft,39,33
217,2,2:03.0,,Offensive rebound by T. Ariza,39,33
218,2,1:49.0,,T. Lawson makes 2-pt jump shot from 12 ft,39,35
219,2,1:30.0,A. Crabbe makes 2-pt jump shot from 10 ft (assist by T. Frazier),,41,35
220,2,1:15.0,,T. Lawson misses 2-pt jump shot from 18 ft,41,35
221,2,1:14.0,,Offensive rebound by D. Howard,41,35
222,2,1:00.0,,D. Howard misses 2-pt layup from 3 ft (block by M. Plumlee),41,35
223,2,1:00.0,Defensive rebound by Team,,41,35
224,2,0:42.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by T. Frazier),,44,35
225,2,0:19.0,,T. Lawson misses 3-pt jump shot from 23 ft,44,35
226,2,0:18.0,Defensive rebound by A. Aminu,,44,35
227,2,0:02.0,Shooting foul by T. Ariza (drawn by D. Lillard),,44,35
228,2,0:02.0,D. Lillard makes free throw 1 of 2,,45,35
229,2,0:02.0,D. Lillard makes free throw 2 of 2,,46,35
230,2,0:02.0,,Technical foul by T. Jones,46,35
231,2,0:02.0,Technical foul by A. Aminu,,46,35
232,2,0:00.0,,T. Lawson misses 3-pt jump shot from 55 ft,46,35
233,2,0:00.0,,Offensive rebound by Team,46,35
234,3,11:40.0,,T. Jones misses 2-pt layup from 3 ft (block by A. Aminu),46,35
235,3,11:39.0,Defensive rebound by A. Aminu,,46,35
236,3,11:23.0,N. Vonleh makes 2-pt hook shot from 4 ft,,48,35
237,3,11:08.0,,T. Jones misses 3-pt jump shot from 24 ft,48,35
238,3,11:08.0,Defensive rebound by A. Aminu,,48,35
239,3,11:00.0,D. Lillard makes 3-pt jump shot from 25 ft,,51,35
240,3,10:59.0,,Houston full timeout,51,35
241,3,10:47.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by D. Howard),51,38
242,3,10:24.0,A. Aminu makes 2-pt jump shot from 15 ft (assist by C. McCollum),,53,38
243,3,10:16.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Terry),53,41
244,3,9:49.0,N. Vonleh misses 2-pt layup from 3 ft,,53,41
245,3,9:48.0,,Defensive rebound by J. Terry,53,41
246,3,9:41.0,,T. Ariza misses 3-pt jump shot from 25 ft,53,41
247,3,9:40.0,,Offensive rebound by T. Ariza,53,41
248,3,9:38.0,,T. Ariza misses 2-pt layup from 2 ft,53,41
249,3,9:37.0,Defensive rebound by A. Aminu,,53,41
250,3,9:34.0,Personal foul by J. Terry (drawn by D. Lillard),,53,41
251,3,9:28.0,M. Plumlee misses 2-pt jump shot from 9 ft,,53,41
252,3,9:27.0,,Defensive rebound by D. Howard,53,41
253,3,9:18.0,,J. Harden makes 2-pt jump shot from 18 ft,53,43
254,3,9:18.0,,Shooting foul by C. McCollum (drawn by J. Harden),53,43
255,3,9:18.0,,J. Harden makes free throw 1 of 1,53,44
256,3,8:54.0,M. Plumlee makes 2-pt layup from 3 ft (assist by C. McCollum),,55,44
257,3,8:36.0,,Turnover by J. Terry (bad pass; steal by D. Lillard),55,44
258,3,8:28.0,A. Aminu misses 3-pt jump shot from 24 ft,,55,44
259,3,8:27.0,,Defensive rebound by D. Howard,55,44
260,3,8:18.0,,Turnover by J. Harden (lost ball; steal by C. McCollum),55,44
261,3,8:12.0,A. Aminu misses 2-pt layup from 3 ft,,55,44
262,3,8:10.0,,Defensive rebound by D. Howard,55,44
263,3,7:59.0,,J. Harden misses 2-pt layup from 2 ft,55,44
264,3,7:58.0,Defensive rebound by N. Vonleh,,55,44
265,3,7:53.0,Shooting foul by J. Terry (drawn by C. McCollum),,55,44
266,3,7:53.0,C. McCollum makes free throw 1 of 2,,56,44
267,3,7:53.0,,C. Capela enters the game for D. Howard,56,44
268,3,7:53.0,,M. Thornton enters the game for T. Jones,56,44
269,3,7:53.0,C. McCollum makes free throw 2 of 2,,57,44
270,3,7:36.0,,J. Harden misses 3-pt jump shot from 24 ft,57,44
271,3,7:35.0,Defensive rebound by M. Plumlee,,57,44
272,3,7:25.0,D. Lillard makes 2-pt jump shot from 20 ft,,59,44
273,3,7:11.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by J. Harden),59,47
274,3,6:54.0,A. Aminu misses 2-pt jump shot from 12 ft,,59,47
275,3,6:53.0,,Defensive rebound by C. Capela,59,47
276,3,6:43.0,,Turnover by T. Ariza (bad pass; steal by A. Aminu),59,47
277,3,6:37.0,C. McCollum makes 2-pt layup from 2 ft,,61,47
278,3,6:29.0,,Houston full timeout,61,47
279,3,6:29.0,,T. Lawson enters the game for J. Terry,61,47
280,3,6:10.0,,M. Thornton misses 3-pt jump shot from 24 ft,61,47
281,3,6:09.0,Defensive rebound by A. Aminu,,61,47
282,3,5:50.0,D. Lillard makes 2-pt jump shot from 18 ft (assist by M. Plumlee),,63,47
283,3,5:41.0,,Personal foul by C. McCollum (drawn by J. Harden),63,47
284,3,5:26.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by M. Thornton),63,50
285,3,5:12.0,C. McCollum misses 2-pt jump shot from 10 ft,,63,50
286,3,5:12.0,,Defensive rebound by Team,63,50
287,3,5:12.0,Loose ball foul by N. Vonleh (drawn by T. Ariza),,63,50
288,3,5:12.0,M. Harkless enters the game for C. McCollum,,63,50
289,3,5:12.0,A. Crabbe enters the game for N. Vonleh,,63,50
290,3,5:04.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),63,52
291,3,4:47.0,M. Harkless makes 2-pt jump shot from 1 ft (assist by D. Lillard),,65,52
292,3,4:32.0,,Turnover by T. Ariza (bad pass; steal by A. Crabbe),65,52
293,3,4:27.0,A. Crabbe makes 2-pt layup from 1 ft,,67,52
294,3,4:00.0,,Turnover by Team (shot clock),67,52
295,3,4:00.0,,C. Brewer enters the game for T. Ariza,67,52
296,3,4:00.0,,D. Howard enters the game for C. Capela,67,52
297,3,3:46.0,A. Crabbe misses 3-pt jump shot from 23 ft,,67,52
298,3,3:45.0,,Defensive rebound by D. Howard,67,52
299,3,3:39.0,,J. Harden misses 3-pt jump shot from 24 ft,67,52
300,3,3:38.0,Defensive rebound by M. Harkless,,67,52
301,3,3:36.0,Turnover by M. Harkless (lost ball),,67,52
302,3,3:26.0,,C. Brewer misses 2-pt jump shot from 8 ft,67,52
303,3,3:25.0,Defensive rebound by D. Lillard,,67,52
304,3,3:21.0,Turnover by D. Lillard (traveling),,67,52
305,3,3:03.0,,Turnover by T. Lawson (traveling),67,52
306,3,3:03.0,Portland full timeout,,67,52
307,3,2:42.0,A. Aminu misses 2-pt layup from 4 ft (block by D. Howard),,67,52
308,3,2:42.0,Offensive rebound by Team,,67,52
309,3,2:38.0,A. Aminu makes 2-pt jump shot from 4 ft (assist by M. Plumlee),,69,52
310,3,2:20.0,,D. Howard makes 2-pt layup from 2 ft (assist by J. Harden),69,54
311,3,2:20.0,,Shooting foul by M. Plumlee (drawn by D. Howard),69,54
312,3,2:20.0,C. McCollum enters the game for D. Lillard,,69,54
313,3,2:20.0,E. Davis enters the game for M. Plumlee,,69,54
314,3,2:20.0,,D. Howard makes free throw 1 of 1,69,55
315,3,2:06.0,Turnover by C. McCollum (bad pass; steal by J. Harden),,69,55
316,3,2:02.0,,Shooting foul by A. Aminu (drawn by J. Harden),69,55
317,3,2:02.0,,J. Harden makes free throw 1 of 2,69,56
318,3,2:02.0,G. Henderson enters the game for A. Aminu,,69,56
319,3,2:02.0,,J. Harden makes free throw 2 of 2,69,57
320,3,1:43.0,C. McCollum makes 2-pt jump shot from 10 ft,,71,57
321,3,1:26.0,,Shooting foul by M. Harkless (drawn by C. Brewer),71,57
322,3,1:26.0,,C. Brewer misses free throw 1 of 2,71,57
323,3,1:26.0,,Offensive rebound by Team,71,57
324,3,1:26.0,,C. Brewer makes free throw 2 of 2,71,58
325,3,1:06.0,G. Henderson misses 2-pt jump shot from 15 ft,,71,58
326,3,1:06.0,,Defensive rebound by C. Brewer,71,58
327,3,1:00.0,,C. Brewer misses 2-pt layup from 3 ft,71,58
328,3,0:59.0,Defensive rebound by C. McCollum,,71,58
329,3,0:49.0,C. McCollum makes 2-pt jump shot from 13 ft,,73,58
330,3,0:49.0,Shooting foul by C. Brewer (drawn by C. McCollum),,73,58
331,3,0:49.0,C. McCollum makes free throw 1 of 1,,74,58
332,3,0:37.0,,Shooting foul by E. Davis (drawn by J. Harden),74,58
333,3,0:37.0,,J. Harden misses free throw 1 of 2,74,58
334,3,0:37.0,,Offensive rebound by Team,74,58
335,3,0:37.0,,T. Ariza enters the game for T. Lawson,74,58
336,3,0:37.0,,J. Harden makes free throw 2 of 2,74,59
337,3,0:30.0,C. McCollum misses 3-pt jump shot from 24 ft,,74,59
338,3,0:29.0,,Defensive rebound by T. Ariza,74,59
339,3,0:29.0,Loose ball foul by E. Davis (drawn by T. Ariza),,74,59
340,3,0:29.0,,T. Ariza makes free throw 1 of 2,74,60
341,3,0:29.0,,T. Ariza makes free throw 2 of 2,74,61
342,3,0:15.0,G. Henderson makes 2-pt jump shot from 21 ft,,76,61
343,3,0:02.0,,T. Ariza misses 3-pt jump shot from 24 ft,76,61
344,3,0:01.0,,Offensive rebound by Team,76,61
345,3,0:00.0,,M. Thornton misses 2-pt jump shot from 14 ft,76,61
346,3,0:00.0,,Offensive rebound by Team,76,61
347,4,11:44.0,Turnover by M. Harkless (step out of bounds),,76,61
348,4,11:22.0,,J. Harden makes 2-pt jump shot from 9 ft,76,63
349,4,11:02.0,M. Harkless misses 3-pt jump shot from 25 ft,,76,63
350,4,11:02.0,,Defensive rebound by D. Howard,76,63
351,4,10:54.0,,J. Harden misses 3-pt jump shot from 25 ft,76,63
352,4,10:53.0,Defensive rebound by M. Harkless,,76,63
353,4,10:33.0,E. Davis makes 2-pt dunk at rim (assist by M. Harkless),,78,63
354,4,10:11.0,,C. Brewer makes 3-pt jump shot from 24 ft (assist by J. Harden),78,66
355,4,9:42.0,C. McCollum makes 2-pt jump shot from 12 ft,,80,66
356,4,9:31.0,,J. Harden misses 2-pt jump shot from 10 ft,80,66
357,4,9:31.0,,Offensive rebound by Team,80,66
358,4,9:31.0,Loose ball foul by E. Davis (drawn by D. Howard),,80,66
359,4,9:20.0,,J. Terry makes 2-pt jump shot from 14 ft,80,68
360,4,8:52.0,M. Harkless misses 2-pt jump shot from 17 ft,,80,68
361,4,8:51.0,,Defensive rebound by D. Howard,80,68
362,4,8:47.0,,Turnover by J. Harden (bad pass; steal by M. Harkless),80,68
363,4,8:43.0,Flagrant foul type 1 by D. Howard (drawn by G. Henderson),,80,68
364,4,8:43.0,Portland full timeout,,80,68
365,4,8:43.0,D. Lillard enters the game for C. McCollum,,80,68
366,4,8:43.0,G. Henderson misses flagrant free throw 1 of 2,,80,68
367,4,8:43.0,Offensive rebound by Team,,80,68
368,4,8:43.0,G. Henderson makes flagrant free throw 2 of 2,,81,68
369,4,8:27.0,E. Davis misses 2-pt jump shot from 7 ft,,81,68
370,4,8:26.0,,Defensive rebound by T. Jones,81,68
371,4,8:19.0,,J. Harden makes 2-pt layup from 2 ft (assist by T. Jones),81,70
372,4,8:04.0,D. Lillard misses 2-pt jump shot from 11 ft,,81,70
373,4,8:03.0,,Defensive rebound by D. Howard,81,70
374,4,7:50.0,,C. Brewer makes 3-pt jump shot from 24 ft (assist by J. Harden),81,73
375,4,7:27.0,Shooting foul by J. Terry (drawn by D. Lillard),,81,73
376,4,7:27.0,D. Lillard makes free throw 1 of 2,,82,73
377,4,7:27.0,M. Plumlee enters the game for E. Davis,,82,73
378,4,7:27.0,C. McCollum enters the game for G. Henderson,,82,73
379,4,7:27.0,A. Aminu enters the game for M. Harkless,,82,73
380,4,7:27.0,,T. Ariza enters the game for J. Terry,82,73
381,4,7:27.0,D. Lillard makes free throw 2 of 2,,83,73
382,4,7:15.0,,J. Harden makes 2-pt jump shot from 10 ft,83,75
383,4,7:14.0,Portland full timeout,,83,75
384,4,6:56.0,A. Aminu misses 3-pt jump shot from 23 ft,,83,75
385,4,6:55.0,Offensive rebound by M. Plumlee,,83,75
386,4,6:51.0,C. McCollum misses 3-pt jump shot from 24 ft,,83,75
387,4,6:50.0,,Defensive rebound by D. Howard,83,75
388,4,6:37.0,,Shooting foul by A. Crabbe (drawn by J. Harden),83,75
389,4,6:37.0,,J. Harden makes free throw 1 of 2,83,76
390,4,6:37.0,,C. Capela enters the game for D. Howard,83,76
