,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
89,1,0:38.0,J. Bayless misses 3-pt jump shot from 24 ft,,25,23
90,1,0:37.0,,Defensive rebound by S. Karasev,25,23
91,1,0:29.0,,S. Kilpatrick misses 2-pt dunk at rim (block by M. Plumlee),25,23
92,1,0:28.0,,Offensive rebound by Team,25,23
93,1,0:28.0,,T. Robinson enters the game for B. Lopez,25,23
94,1,0:28.0,,C. McCullough enters the game for T. Young,25,23
95,1,0:28.0,T. Ennis enters the game for J. Bayless,,25,23
96,1,0:27.0,,Shooting foul by R. Vaughn (drawn by S. Karasev),25,23
97,1,0:27.0,,S. Karasev makes free throw 1 of 2,25,24
98,1,0:27.0,,S. Karasev makes free throw 2 of 2,25,25
99,1,0:04.0,J. Parker makes 2-pt jump shot from 18 ft,,27,25
100,2,11:45.0,R. Vaughn misses 2-pt jump shot from 10 ft,,27,25
101,2,11:44.0,Offensive rebound by M. Plumlee,,27,25
102,2,11:42.0,M. Plumlee makes 2-pt dunk at rim,,29,25
103,2,11:28.0,,S. Karasev misses 3-pt jump shot from 23 ft,29,25
104,2,11:27.0,Defensive rebound by J. O'Bryant,,29,25
105,2,11:22.0,Personal foul by S. Karasev,,29,25
106,2,11:11.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,31,25
107,2,10:51.0,,T. Robinson misses 2-pt layup from 1 ft,31,25
108,2,10:50.0,Defensive rebound by G. Antetokounmpo,,31,25
109,2,10:46.0,Shooting foul by S. Larkin (drawn by G. Antetokounmpo),,31,25
110,2,10:46.0,G. Antetokounmpo misses free throw 1 of 2,,31,25
111,2,10:46.0,Offensive rebound by Team,,31,25
112,2,10:46.0,G. Antetokounmpo misses free throw 2 of 2,,31,25
113,2,10:45.0,,Defensive rebound by T. Robinson,31,25
114,2,10:34.0,,S. Kilpatrick misses 2-pt jump shot from 6 ft,31,25
115,2,10:33.0,Defensive rebound by G. Antetokounmpo,,31,25
116,2,10:28.0,G. Antetokounmpo makes 2-pt dunk at rim,,33,25
117,2,10:08.0,,Personal foul by T. Ennis,33,25
118,2,10:01.0,,Turnover by S. Karasev (bad pass),33,25
119,2,9:54.0,Turnover by G. Antetokounmpo (palming),,33,25
120,2,9:36.0,,C. McCullough makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),33,28
121,2,9:17.0,T. Ennis misses 3-pt jump shot from 24 ft,,33,28
122,2,9:16.0,Offensive rebound by M. Plumlee,,33,28
123,2,8:56.0,J. O'Bryant misses 2-pt layup at rim (block by C. McCullough),,33,28
124,2,8:55.0,Offensive rebound by M. Plumlee,,33,28
125,2,8:51.0,G. Antetokounmpo makes 2-pt dunk at rim,,35,28
126,2,8:46.0,,Brooklyn full timeout,35,28
127,2,8:46.0,,W. Reed enters the game for T. Robinson,35,28
128,2,8:34.0,,S. Kilpatrick makes 2-pt jump shot from 21 ft,35,30
129,2,8:14.0,J. O'Bryant misses 2-pt jump shot from 19 ft,,35,30
130,2,8:13.0,Offensive rebound by G. Antetokounmpo,,35,30
131,2,8:11.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,37,30
132,2,7:44.0,,S. Kilpatrick makes 2-pt jump shot from 8 ft (assist by S. Larkin),37,32
133,2,7:33.0,T. Ennis misses 2-pt jump shot from 4 ft,,37,32
134,2,7:31.0,Offensive rebound by M. Plumlee,,37,32
135,2,7:30.0,M. Plumlee misses 2-pt layup at rim,,37,32
136,2,7:29.0,,Defensive rebound by W. Reed,37,32
137,2,7:22.0,,S. Kilpatrick makes 2-pt jump shot from 17 ft (assist by S. Larkin),37,34
138,2,6:58.0,M. Plumlee misses 2-pt layup from 1 ft (block by C. McCullough),,37,34
139,2,6:57.0,,Defensive rebound by S. Larkin,37,34
140,2,6:51.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,37,34
141,2,6:50.0,Defensive rebound by R. Vaughn,,37,34
142,2,6:36.0,M. Plumlee misses 2-pt layup from 1 ft (block by S. Karasev),,37,34
143,2,6:35.0,Offensive rebound by Team,,37,34
144,2,6:35.0,,M. Brown enters the game for S. Karasev,37,34
145,2,6:35.0,G. Monroe enters the game for M. Plumlee,,37,34
146,2,6:35.0,K. Middleton enters the game for R. Vaughn,,37,34
147,2,6:26.0,G. Monroe misses 2-pt jump shot from 18 ft,,37,34
148,2,6:25.0,,Defensive rebound by W. Reed,37,34
149,2,6:16.0,,Shooting block foul by J. O'Bryant (drawn by C. McCullough),37,34
150,2,6:16.0,,C. McCullough makes free throw 1 of 2,37,35
151,2,6:16.0,,C. McCullough misses free throw 2 of 2,37,35
152,2,6:15.0,Defensive rebound by T. Ennis,,37,35
153,2,5:59.0,J. O'Bryant makes 2-pt dunk at rim (assist by K. Middleton),,39,35
154,2,5:40.0,,M. Brown misses 2-pt jump shot from 18 ft,39,35
155,2,5:39.0,Defensive rebound by K. Middleton,,39,35
156,2,5:35.0,Turnover by G. Antetokounmpo (traveling),,39,35
157,2,5:35.0,Official timeout,,39,35
158,2,5:35.0,,T. Young enters the game for C. McCullough,39,35
159,2,5:35.0,J. Bayless enters the game for T. Ennis,,39,35
160,2,5:35.0,J. Parker enters the game for J. O'Bryant,,39,35
161,2,5:21.0,,S. Larkin makes 2-pt layup from 1 ft,39,37
162,2,5:01.0,G. Monroe misses 2-pt layup from 1 ft,,39,37
163,2,4:59.0,Offensive rebound by G. Antetokounmpo,,39,37
164,2,4:54.0,Turnover by Team (shot clock),,39,37
165,2,4:54.0,,B. Lopez enters the game for W. Reed,39,37
166,2,4:54.0,,B. Bogdanović enters the game for S. Kilpatrick,39,37
167,2,4:32.0,,Shooting foul by J. Parker (drawn by B. Lopez),39,37
168,2,4:32.0,,B. Lopez makes free throw 1 of 2,39,38
169,2,4:32.0,,B. Lopez makes free throw 2 of 2,39,39
170,2,4:20.0,K. Middleton misses 2-pt jump shot from 22 ft,,39,39
171,2,4:19.0,Offensive rebound by Team,,39,39
172,2,4:19.0,,Loose ball foul by M. Brown,39,39
173,2,4:12.0,J. Bayless makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,42,39
174,2,3:53.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by T. Young),42,42
175,2,3:39.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,42,42
176,2,3:38.0,,Defensive rebound by T. Young,42,42
177,2,3:28.0,,M. Brown misses 3-pt jump shot from 24 ft,42,42
178,2,3:27.0,Defensive rebound by G. Antetokounmpo,,42,42
179,2,3:21.0,Offensive foul by G. Monroe (drawn by S. Larkin),,42,42
180,2,3:21.0,Turnover by G. Monroe (offensive foul),,42,42
181,2,3:05.0,,Def 3 sec tech foul by J. Parker,42,42
182,2,3:05.0,,B. Bogdanović misses technical free throw,42,42
183,2,3:05.0,,Offensive rebound by Team,42,42
184,2,2:59.0,,Turnover by S. Larkin (lost ball; steal by K. Middleton),42,42
185,2,2:55.0,Shooting foul by B. Lopez (drawn by G. Antetokounmpo),,42,42
186,2,2:55.0,Milwaukee full timeout,,42,42
187,2,2:55.0,G. Antetokounmpo makes free throw 1 of 2,,43,42
188,2,2:55.0,G. Antetokounmpo makes free throw 2 of 2,,44,42
189,2,2:43.0,,M. Brown makes 3-pt jump shot from 24 ft,44,45
190,2,2:27.0,G. Monroe misses 2-pt jump shot from 5 ft,,44,45
191,2,2:26.0,,Defensive rebound by T. Young,44,45
192,2,2:19.0,,B. Lopez misses 2-pt layup from 2 ft (block by G. Antetokounmpo),44,45
193,2,2:18.0,,Offensive rebound by Team,44,45
194,2,2:07.0,,T. Young makes 2-pt hook shot from 4 ft (assist by B. Bogdanović),44,47
195,2,1:50.0,G. Monroe makes 2-pt dunk at rim (assist by G. Antetokounmpo),,46,47
196,2,1:19.0,,T. Young makes 2-pt layup from 1 ft,46,49
197,2,1:01.0,K. Middleton makes 2-pt layup from 1 ft,,48,49
198,2,0:47.0,,Turnover by B. Bogdanović (lost ball),48,49
199,2,0:35.0,,Loose ball foul by B. Lopez,48,49
200,2,0:35.0,,Violation by Team (delay of game),48,49
201,2,0:35.0,G. Monroe makes free throw 1 of 2,,49,49
202,2,0:35.0,G. Monroe makes free throw 2 of 2,,50,49
203,2,0:20.0,,B. Lopez makes 2-pt layup from 2 ft,50,51
204,2,0:00.0,G. Monroe misses 2-pt layup at rim,,50,51
205,2,0:00.0,Offensive rebound by Team,,50,51
206,3,11:50.0,G. Monroe misses 2-pt layup from 2 ft (block by B. Lopez),,50,51
207,3,11:49.0,,Defensive rebound by B. Bogdanović,50,51
208,3,11:34.0,,Turnover by B. Bogdanović (lost ball),50,51
209,3,11:22.0,G. Antetokounmpo makes 2-pt jump shot from 22 ft (assist by J. Bayless),,52,51
210,3,11:11.0,,T. Young makes 2-pt jump shot from 6 ft (assist by D. Sloan),52,53
211,3,10:59.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,55,53
212,3,10:42.0,,Turnover by T. Young (lost ball; steal by J. Bayless),55,53
213,3,10:38.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,57,53
214,3,10:19.0,,B. Lopez makes 2-pt layup from 2 ft,57,55
215,3,9:56.0,J. Bayless makes 3-pt jump shot from 23 ft (assist by K. Middleton),,60,55
216,3,9:32.0,,M. Brown misses 3-pt jump shot from 24 ft,60,55
217,3,9:31.0,Defensive rebound by G. Antetokounmpo,,60,55
218,3,9:20.0,J. Parker makes 2-pt layup at rim (assist by G. Monroe),,62,55
219,3,9:20.0,,Brooklyn full timeout,62,55
220,3,9:07.0,,B. Lopez misses 2-pt layup from 2 ft (block by G. Antetokounmpo),62,55
221,3,9:05.0,Defensive rebound by G. Monroe,,62,55
222,3,9:00.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,64,55
223,3,8:39.0,,D. Sloan makes 3-pt jump shot from 25 ft (assist by B. Lopez),64,58
224,3,8:17.0,J. Parker misses 3-pt jump shot from 23 ft,,64,58
225,3,8:16.0,,Defensive rebound by B. Bogdanović,64,58
226,3,7:54.0,,M. Brown makes 2-pt jump shot from 17 ft,64,60
227,3,7:30.0,Offensive foul by K. Middleton (drawn by M. Brown),,64,60
228,3,7:30.0,Turnover by K. Middleton (offensive foul),,64,60
229,3,7:12.0,,Shooting foul by G. Monroe (drawn by B. Lopez),64,60
230,3,7:12.0,,B. Lopez makes free throw 1 of 2,64,61
231,3,7:12.0,,B. Lopez makes free throw 2 of 2,64,62
232,3,7:06.0,Turnover by K. Middleton (lost ball),,64,62
233,3,6:54.0,,Personal foul by J. Bayless,64,62
234,3,6:46.0,,Turnover by D. Sloan (bad pass; steal by K. Middleton),64,62
235,3,6:42.0,K. Middleton makes 2-pt dunk at rim,,66,62
236,3,6:33.0,,Turnover by B. Bogdanović (bad pass; steal by G. Antetokounmpo),66,62
237,3,6:26.0,J. Parker misses 2-pt layup from 1 ft (block by B. Lopez),,66,62
238,3,6:25.0,Offensive rebound by J. Parker,,66,62
239,3,6:23.0,J. Parker makes 2-pt layup from 2 ft,,68,62
240,3,6:03.0,,S. Karasev enters the game for M. Brown,68,62
241,3,5:57.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Sloan),68,65
242,3,5:41.0,K. Middleton misses 2-pt layup from 2 ft,,68,65
243,3,5:40.0,Offensive rebound by G. Monroe,,68,65
244,3,5:39.0,G. Monroe makes 2-pt layup from 1 ft,,70,65
245,3,5:27.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,70,65
246,3,5:24.0,,Offensive rebound by T. Young,70,65
247,3,5:20.0,,D. Sloan misses 3-pt jump shot from 24 ft,70,65
248,3,5:19.0,,Offensive rebound by B. Lopez,70,65
249,3,5:09.0,,Turnover by B. Lopez (bad pass; steal by J. Bayless),70,65
250,3,5:05.0,K. Middleton makes 2-pt layup at rim (assist by G. Antetokounmpo),,72,65
251,3,5:05.0,,Brooklyn full timeout,72,65
252,3,4:46.0,,B. Lopez makes 2-pt jump shot from 14 ft (assist by B. Bogdanović),72,67
253,3,4:18.0,J. Parker misses 2-pt jump shot from 10 ft,,72,67
254,3,4:17.0,Offensive rebound by Team,,72,67
255,3,4:17.0,Turnover by Team (shot clock),,72,67
256,3,4:03.0,,B. Lopez makes 2-pt jump shot from 13 ft (assist by B. Bogdanović),72,69
257,3,3:44.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft (assist by G. Monroe),,74,69
258,3,3:21.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,74,69
259,3,3:20.0,Defensive rebound by K. Middleton,,74,69
260,3,3:14.0,J. Bayless misses 3-pt jump shot from 24 ft,,74,69
261,3,3:13.0,,Defensive rebound by B. Bogdanović,74,69
262,3,3:07.0,,T. Young makes 2-pt layup at rim (assist by B. Bogdanović),74,71
263,3,2:49.0,K. Middleton misses 2-pt jump shot from 20 ft,,74,71
264,3,2:48.0,,Defensive rebound by T. Young,74,71
265,3,2:40.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by T. Young),74,74
266,3,2:40.0,Milwaukee full timeout,,74,74
267,3,2:40.0,M. Plumlee enters the game for G. Monroe,,74,74
268,3,2:40.0,T. Ennis enters the game for J. Bayless,,74,74
269,3,2:18.0,J. Parker makes 2-pt dunk at rim (assist by K. Middleton),,76,74
270,3,2:02.0,,T. Young makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),76,77
271,3,1:49.0,J. Parker misses 2-pt layup from 2 ft,,76,77
272,3,1:48.0,Offensive rebound by Team,,76,77
273,3,1:48.0,,Loose ball foul by T. Young,76,77
274,3,1:48.0,,S. Kilpatrick enters the game for B. Bogdanović,76,77
275,3,1:35.0,J. Parker makes 2-pt jump shot from 20 ft (assist by T. Ennis),,78,77
276,3,1:14.0,,B. Lopez makes 2-pt layup from 1 ft,78,79
277,3,0:55.0,K. Middleton misses 2-pt jump shot from 10 ft,,78,79
278,3,0:54.0,,Defensive rebound by Team,78,79
279,3,0:54.0,,T. Robinson enters the game for B. Lopez,78,79
280,3,0:54.0,J. O'Bryant enters the game for G. Antetokounmpo,,78,79
281,3,0:33.0,,T. Young misses 2-pt hook shot from 5 ft,78,79
282,3,0:32.0,Defensive rebound by J. O'Bryant,,78,79
283,3,0:13.0,J. O'Bryant misses 2-pt layup at rim,,78,79
284,3,0:12.0,,Defensive rebound by D. Sloan,78,79
285,3,0:02.0,,Personal foul by J. Parker,78,79
286,3,0:01.0,,T. Young misses 2-pt jump shot from 20 ft,78,79
287,3,0:00.0,,Offensive rebound by Team,78,79
288,4,11:44.0,,S. Kilpatrick makes 3-pt jump shot from 26 ft,78,82
289,4,11:21.0,Personal foul by T. Robinson,,78,82
290,4,11:17.0,K. Middleton misses 2-pt jump shot from 13 ft,,78,82
291,4,11:16.0,Offensive rebound by M. Plumlee,,78,82
292,4,11:09.0,T. Ennis makes 2-pt layup from 1 ft,,80,82
293,4,10:48.0,,Turnover by S. Kilpatrick (lost ball; steal by K. Middleton),80,82
294,4,10:43.0,K. Middleton makes 2-pt dunk at rim,,82,82
295,4,10:26.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by S. Larkin),82,85
296,4,10:04.0,J. O'Bryant misses 2-pt layup from 2 ft (block by T. Robinson),,82,85
297,4,10:03.0,,Defensive rebound by T. Robinson,82,85
298,4,9:55.0,,Turnover by T. Robinson (step out of bounds),82,85
299,4,9:33.0,J. O'Bryant misses 2-pt jump shot from 6 ft,,82,85
300,4,9:32.0,,Defensive rebound by T. Robinson,82,85
301,4,9:18.0,,S. Karasev makes 3-pt jump shot from 24 ft (assist by S. Larkin),82,88
302,4,9:02.0,M. Plumlee makes 2-pt dunk at rim,,84,88
303,4,8:45.0,,T. Robinson makes 2-pt layup from 1 ft (assist by S. Larkin),84,90
304,4,8:45.0,,Shooting foul by J. O'Bryant (drawn by T. Robinson),84,90
305,4,8:45.0,Official timeout,,84,90
306,4,8:45.0,G. Antetokounmpo enters the game for J. O'Bryant,,84,90
307,4,8:45.0,,T. Robinson makes free throw 1 of 1,84,91
308,4,8:31.0,K. Middleton misses 3-pt jump shot from 25 ft,,84,91
309,4,8:30.0,,Defensive rebound by T. Robinson,84,91
310,4,8:20.0,,Offensive foul by T. Robinson (drawn by K. Middleton),84,91
311,4,8:20.0,,Turnover by T. Robinson (offensive foul),84,91
312,4,8:12.0,Shooting foul by C. McCullough (drawn by G. Antetokounmpo),,84,91
313,4,8:12.0,G. Antetokounmpo misses free throw 1 of 2,,84,91
314,4,8:12.0,Offensive rebound by Team,,84,91
315,4,8:12.0,G. Antetokounmpo misses free throw 2 of 2,,84,91
316,4,8:10.0,Offensive rebound by J. Bayless,,84,91
317,4,8:06.0,M. Plumlee makes 2-pt dunk at rim (assist by K. Middleton),,86,91
318,4,8:06.0,Shooting foul by C. McCullough (drawn by M. Plumlee),,86,91
319,4,8:06.0,,T. Young enters the game for C. McCullough,86,91
320,4,8:06.0,M. Plumlee makes free throw 1 of 1,,87,91
321,4,7:51.0,,Turnover by Team (back court),87,91
322,4,7:41.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,89,91
323,4,7:40.0,,Brooklyn full timeout,89,91
324,4,7:40.0,,B. Lopez enters the game for T. Robinson,89,91
325,4,7:40.0,,B. Bogdanović enters the game for S. Karasev,89,91
326,4,7:40.0,J. Parker enters the game for T. Ennis,,89,91
327,4,7:23.0,,Turnover by B. Bogdanović (bad pass; steal by K. Middleton),89,91
328,4,7:02.0,Turnover by G. Antetokounmpo (lost ball; steal by T. Young),,89,91
329,4,7:01.0,,Personal foul by G. Antetokounmpo,89,91
330,4,6:51.0,,S. Kilpatrick makes 3-pt jump shot from 23 ft (assist by T. Young),89,94
331,4,6:27.0,Turnover by J. Bayless (step out of bounds),,89,94
332,4,6:14.0,,Turnover by S. Larkin (lost ball),89,94
333,4,6:12.0,Personal foul by B. Bogdanović,,89,94
334,4,6:01.0,G. Antetokounmpo makes 2-pt jump shot from 7 ft,,91,94
335,4,5:43.0,,B. Bogdanović makes 2-pt jump shot from 8 ft,91,96
336,4,5:24.0,G. Antetokounmpo makes 2-pt layup at rim,,93,96
337,4,5:24.0,Shooting foul by B. Bogdanović (drawn by G. Antetokounmpo),,93,96
338,4,5:24.0,G. Antetokounmpo misses free throw 1 of 1,,93,96
339,4,5:23.0,,Defensive rebound by S. Larkin,93,96
340,4,5:17.0,,Turnover by S. Larkin (bad pass; steal by G. Antetokounmpo),93,96
341,4,5:10.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,95,96
342,4,4:53.0,,Def 3 sec tech foul by G. Antetokounmpo,95,96
343,4,4:53.0,,B. Bogdanović misses technical free throw,95,96
344,4,4:53.0,,Offensive rebound by Team,95,96
345,4,4:53.0,,D. Sloan enters the game for S. Larkin,95,96
346,4,4:46.0,,Turnover by B. Bogdanović (lost ball; steal by K. Middleton),95,96
347,4,4:43.0,Shooting foul by B. Bogdanović (drawn by M. Plumlee),,95,96
348,4,4:43.0,M. Plumlee makes free throw 1 of 2,,96,96
349,4,4:43.0,M. Plumlee misses free throw 2 of 2,,96,96
350,4,4:43.0,,Defensive rebound by B. Bogdanović,96,96
351,4,4:27.0,,B. Lopez misses 2-pt jump shot from 7 ft,96,96
352,4,4:26.0,Defensive rebound by G. Antetokounmpo,,96,96
353,4,4:22.0,Shooting foul by T. Young (drawn by G. Antetokounmpo),,96,96
354,4,4:22.0,G. Antetokounmpo misses free throw 1 of 2,,96,96
355,4,4:22.0,Offensive rebound by Team,,96,96
356,4,4:22.0,G. Antetokounmpo makes free throw 2 of 2,,97,96
357,4,4:09.0,,S. Kilpatrick makes 2-pt jump shot from 19 ft,97,98
358,4,3:52.0,K. Middleton misses 3-pt jump shot from 24 ft,,97,98
359,4,3:51.0,,Defensive rebound by S. Kilpatrick,97,98
360,4,3:38.0,,D. Sloan misses 3-pt jump shot from 25 ft,97,98
361,4,3:37.0,Defensive rebound by M. Plumlee,,97,98
362,4,3:20.0,M. Plumlee makes 2-pt dunk at rim (assist by G. Antetokounmpo),,99,98
363,4,3:02.0,,Turnover by B. Bogdanović (bad pass),99,98
364,4,3:02.0,G. Monroe enters the game for M. Plumlee,,99,98
365,4,2:44.0,J. Bayless misses 2-pt jump shot from 22 ft,,99,98
366,4,2:43.0,Offensive rebound by J. Parker,,99,98
367,4,2:31.0,J. Parker misses 2-pt hook shot from 6 ft,,99,98
368,4,2:30.0,,Defensive rebound by T. Young,99,98
369,4,2:18.0,,Turnover by B. Lopez (bad pass; steal by G. Antetokounmpo),99,98
370,4,2:14.0,Shooting foul by S. Kilpatrick (drawn by G. Antetokounmpo),,99,98
371,4,2:14.0,Milwaukee full timeout,,99,98
372,4,2:14.0,G. Antetokounmpo makes free throw 1 of 2,,100,98
373,4,2:14.0,G. Antetokounmpo misses free throw 2 of 2,,100,98
374,4,2:13.0,,Defensive rebound by B. Bogdanović,100,98
375,4,1:56.0,,Turnover by D. Sloan (bad pass; steal by J. Parker),100,98
