,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
183,2,4:23.0,,Offensive rebound by G. Monroe,44,40
184,2,4:22.0,,G. Monroe misses 2-pt layup from 2 ft,44,40
185,2,4:20.0,Defensive rebound by P. Millsap,,44,40
186,2,4:15.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by J. Teague),,47,40
187,2,3:56.0,,G. Monroe misses 2-pt jump shot from 5 ft,47,40
188,2,3:54.0,Defensive rebound by P. Millsap,,47,40
189,2,3:50.0,T. Sefolosha makes 2-pt layup at rim (assist by P. Millsap),,49,40
190,2,3:50.0,,Milwaukee full timeout,49,40
191,2,3:50.0,,J. Henson enters the game for G. Monroe,49,40
192,2,3:50.0,A. Horford enters the game for K. Korver,,49,40
193,2,3:34.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,49,40
194,2,3:33.0,Defensive rebound by T. Splitter,,49,40
195,2,3:12.0,P. Millsap misses 3-pt jump shot from 23 ft,,49,40
196,2,3:11.0,,Defensive rebound by K. Middleton,49,40
197,2,3:04.0,,K. Middleton misses 2-pt layup from 1 ft,49,40
198,2,3:02.0,Defensive rebound by T. Sefolosha,,49,40
199,2,3:00.0,Turnover by T. Sefolosha (lost ball; steal by M. Carter-Williams),,49,40
200,2,2:58.0,,M. Carter-Williams misses 2-pt layup from 1 ft,49,40
201,2,2:56.0,Defensive rebound by T. Splitter,,49,40
202,2,2:54.0,J. Teague misses 3-pt jump shot from 26 ft,,49,40
203,2,2:53.0,Offensive rebound by Team,,49,40
204,2,2:53.0,Atlanta full timeout,,49,40
205,2,2:53.0,K. Korver enters the game for T. Splitter,,49,40
206,2,2:50.0,J. Teague makes 2-pt layup from 1 ft (assist by P. Millsap),,51,40
207,2,2:45.0,,Turnover by G. Antetokounmpo (bad pass; steal by J. Teague),51,40
208,2,2:40.0,A. Horford misses 2-pt jump shot from 3 ft (block by J. Henson),,51,40
209,2,2:40.0,,Defensive rebound by Team,51,40
210,2,2:28.0,,Turnover by M. Carter-Williams (bad pass; steal by P. Millsap),51,40
211,2,2:15.0,K. Korver misses 3-pt jump shot from 26 ft,,51,40
212,2,2:14.0,,Defensive rebound by G. Antetokounmpo,51,40
213,2,2:02.0,,M. Carter-Williams misses 2-pt jump shot from 3 ft,51,40
214,2,2:00.0,,Offensive rebound by G. Antetokounmpo,51,40
215,2,1:54.0,,J. Parker misses 3-pt jump shot from 23 ft,51,40
216,2,1:53.0,Defensive rebound by J. Teague,,51,40
217,2,1:47.0,J. Teague misses 2-pt jump shot from 3 ft (block by M. Carter-Williams),,51,40
218,2,1:43.0,,Defensive rebound by M. Carter-Williams,51,40
219,2,1:22.0,,K. Middleton makes 2-pt jump shot from 15 ft,51,42
220,2,1:08.0,A. Horford misses 2-pt layup from 1 ft (block by J. Henson),,51,42
221,2,1:06.0,,Defensive rebound by M. Carter-Williams,51,42
222,2,1:04.0,,Personal foul by K. Korver (drawn by M. Carter-Williams),51,42
223,2,1:04.0,,M. Carter-Williams makes free throw 1 of 2,51,43
224,2,1:04.0,D. Schröder enters the game for K. Korver,,51,43
225,2,1:04.0,,M. Carter-Williams makes free throw 2 of 2,51,44
226,2,0:50.0,T. Sefolosha misses 2-pt jump shot from 4 ft (block by J. Henson),,51,44
227,2,0:48.0,,Defensive rebound by J. Henson,51,44
228,2,0:31.0,,K. Middleton misses 2-pt jump shot from 19 ft,51,44
229,2,0:30.0,,Offensive rebound by J. Parker,51,44
230,2,0:29.0,,J. Parker misses 2-pt layup at rim (block by P. Millsap),51,44
231,2,0:28.0,Defensive rebound by Team,,51,44
232,2,0:28.0,K. Korver enters the game for T. Sefolosha,,51,44
233,2,0:11.0,Personal take foul by J. Henson (drawn by D. Schröder),,51,44
234,2,0:11.0,Atlanta full timeout,,51,44
235,2,0:04.0,A. Horford misses 3-pt jump shot from 26 ft,,51,44
236,2,0:03.0,,Defensive rebound by G. Antetokounmpo,51,44
237,2,0:00.0,,Shooting foul by P. Millsap (drawn by G. Antetokounmpo),51,44
238,2,0:00.0,,G. Antetokounmpo makes free throw 1 of 3,51,45
239,2,0:00.0,,G. Antetokounmpo misses free throw 2 of 3,51,45
240,2,0:00.0,,Offensive rebound by Team,51,45
241,2,0:00.0,T. Splitter enters the game for K. Korver,,51,45
242,2,0:00.0,,G. Antetokounmpo makes free throw 3 of 3,51,46
243,3,11:40.0,,K. Middleton makes 2-pt jump shot from 17 ft,51,48
244,3,11:20.0,A. Horford misses 2-pt jump shot from 5 ft (block by G. Monroe),,51,48
245,3,11:18.0,Offensive rebound by A. Horford,,51,48
246,3,11:18.0,A. Horford misses 2-pt layup from 1 ft,,51,48
247,3,11:17.0,,Defensive rebound by G. Antetokounmpo,51,48
248,3,11:05.0,,Personal foul by P. Millsap (drawn by G. Antetokounmpo),51,48
249,3,10:54.0,,K. Middleton misses 2-pt jump shot from 6 ft,51,48
250,3,10:53.0,Defensive rebound by P. Millsap,,51,48
251,3,10:41.0,A. Horford makes 2-pt jump shot from 16 ft (assist by J. Teague),,53,48
252,3,10:25.0,,Turnover by K. Middleton (bad pass; steal by P. Millsap),53,48
253,3,10:21.0,K. Bazemore makes 2-pt layup from 1 ft (assist by J. Teague),,55,48
254,3,10:11.0,,J. Parker makes 2-pt jump shot from 15 ft (assist by M. Carter-Williams),55,50
255,3,10:05.0,Turnover by K. Korver (step out of bounds),,55,50
256,3,9:46.0,,G. Monroe misses 2-pt layup from 2 ft,55,50
257,3,9:43.0,Defensive rebound by P. Millsap,,55,50
258,3,9:36.0,A. Horford misses 2-pt layup at rim,,55,50
259,3,9:34.0,Offensive rebound by A. Horford,,55,50
260,3,9:34.0,A. Horford makes 2-pt layup at rim,,57,50
261,3,9:21.0,,M. Carter-Williams misses 2-pt jump shot from 14 ft,57,50
262,3,9:19.0,,Offensive rebound by G. Monroe,57,50
263,3,9:19.0,,G. Monroe misses 2-pt layup from 1 ft,57,50
264,3,9:18.0,Defensive rebound by J. Teague,,57,50
265,3,9:10.0,P. Millsap misses 3-pt jump shot from 23 ft,,57,50
266,3,9:09.0,,Defensive rebound by J. Parker,57,50
267,3,8:54.0,,K. Middleton makes 2-pt jump shot from 16 ft,57,52
268,3,8:49.0,K. Bazemore misses 2-pt layup from 2 ft,,57,52
269,3,8:47.0,,Defensive rebound by K. Middleton,57,52
270,3,8:39.0,,G. Monroe makes 2-pt layup from 2 ft (assist by M. Carter-Williams),57,54
271,3,8:24.0,K. Bazemore makes 2-pt layup from 1 ft (assist by J. Teague),,59,54
272,3,8:03.0,,J. Parker misses 2-pt layup at rim,59,54
273,3,8:01.0,,Offensive rebound by G. Monroe,59,54
274,3,8:01.0,,G. Monroe misses 2-pt layup at rim,59,54
275,3,8:00.0,Defensive rebound by J. Teague,,59,54
276,3,7:55.0,K. Bazemore misses 3-pt jump shot from 23 ft,,59,54
277,3,7:55.0,,Defensive rebound by Team,59,54
278,3,7:40.0,,G. Antetokounmpo makes 2-pt dunk at rim,59,56
279,3,7:28.0,Personal foul by G. Antetokounmpo (drawn by P. Millsap),,59,56
280,3,7:28.0,T. Sefolosha enters the game for K. Bazemore,,59,56
281,3,7:21.0,Turnover by P. Millsap (lost ball; steal by G. Antetokounmpo),,59,56
282,3,7:17.0,Violation by A. Horford (def goaltending),,59,56
283,3,7:17.0,,J. Parker makes 2-pt layup from 1 ft,59,58
284,3,6:58.0,P. Millsap makes 2-pt layup from 3 ft (assist by T. Sefolosha),,61,58
285,3,6:39.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by P. Millsap),61,58
286,3,6:36.0,Defensive rebound by K. Korver,,61,58
287,3,6:30.0,A. Horford makes 2-pt layup at rim (assist by K. Korver),,63,58
288,3,6:29.0,,Milwaukee full timeout,63,58
289,3,6:29.0,,J. Henson enters the game for G. Monroe,63,58
290,3,6:10.0,,G. Antetokounmpo makes 2-pt hook shot from 5 ft,63,60
291,3,5:57.0,Turnover by J. Teague (bad pass; steal by J. Parker),,63,60
292,3,5:53.0,,K. Middleton makes 2-pt dunk at rim (assist by J. Parker),63,62
293,3,5:35.0,P. Millsap makes 2-pt layup from 1 ft,,65,62
294,3,5:24.0,,J. Parker misses 2-pt jump shot from 14 ft,65,62
295,3,5:22.0,,Offensive rebound by J. Henson,65,62
296,3,5:19.0,,K. Middleton misses 3-pt jump shot from 26 ft,65,62
297,3,5:18.0,Defensive rebound by A. Horford,,65,62
298,3,5:05.0,Turnover by P. Millsap (bad pass),,65,62
299,3,5:05.0,T. Splitter enters the game for A. Horford,,65,62
300,3,5:05.0,,J. O'Bryant enters the game for J. Parker,65,62
301,3,4:41.0,,J. O'Bryant makes 2-pt jump shot from 7 ft (assist by M. Carter-Williams),65,64
302,3,4:30.0,J. Teague misses 3-pt jump shot from 27 ft,,65,64
303,3,4:29.0,,Defensive rebound by J. O'Bryant,65,64
304,3,4:13.0,,J. Henson makes 2-pt jump shot from 5 ft (assist by M. Carter-Williams),65,66
305,3,3:59.0,P. Millsap misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,65,66
306,3,3:55.0,,Defensive rebound by M. Carter-Williams,65,66
307,3,3:36.0,,Turnover by J. Henson (traveling),65,66
308,3,3:36.0,Atlanta full timeout,,65,66
309,3,3:36.0,D. Schröder enters the game for K. Korver,,65,66
310,3,3:36.0,K. Bazemore enters the game for J. Teague,,65,66
311,3,3:23.0,T. Splitter misses 2-pt layup from 1 ft,,65,66
312,3,3:22.0,,Defensive rebound by J. O'Bryant,65,66
313,3,3:11.0,,M. Carter-Williams misses 2-pt jump shot from 16 ft,65,66
314,3,3:10.0,Defensive rebound by P. Millsap,,65,66
315,3,2:57.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,65,66
316,3,2:55.0,,Defensive rebound by J. Henson,65,66
317,3,2:48.0,,M. Carter-Williams makes 3-pt jump shot from 24 ft (assist by K. Middleton),65,69
318,3,2:31.0,P. Millsap makes 2-pt layup at rim (assist by T. Sefolosha),,67,69
319,3,2:12.0,A. Horford enters the game for P. Millsap,,67,69
320,3,2:12.0,M. Scott enters the game for T. Splitter,,67,69
321,3,2:12.0,,R. Vaughn enters the game for K. Middleton,67,69
322,3,2:07.0,,J. Henson misses 2-pt hook shot from 5 ft,67,69
323,3,2:06.0,Defensive rebound by D. Schröder,,67,69
324,3,1:55.0,D. Schröder makes 3-pt jump shot from 22 ft (assist by K. Bazemore),,70,69
325,3,1:39.0,,M. Carter-Williams misses 2-pt jump shot from 11 ft,70,69
326,3,1:38.0,Defensive rebound by D. Schröder,,70,69
327,3,1:28.0,Personal foul by M. Carter-Williams (drawn by D. Schröder),,70,69
328,3,1:28.0,K. Korver enters the game for K. Bazemore,,70,69
329,3,1:22.0,Turnover by D. Schröder (bad pass),,70,69
330,3,1:08.0,,Loose ball foul by G. Antetokounmpo (drawn by T. Sefolosha),70,69
331,3,1:08.0,,Turnover by M. Carter-Williams (bad pass),70,69
332,3,1:08.0,T. Sefolosha makes free throw 1 of 2,,71,69
333,3,1:08.0,T. Sefolosha makes free throw 2 of 2,,72,69
334,3,0:58.0,,M. Carter-Williams misses 2-pt layup at rim,72,69
335,3,0:56.0,,Offensive rebound by M. Carter-Williams,72,69
336,3,0:56.0,,J. Henson misses 2-pt layup from 1 ft,72,69
337,3,0:56.0,,Offensive rebound by J. Henson,72,69
338,3,0:56.0,,Shooting foul by M. Scott (drawn by J. Henson),72,69
339,3,0:56.0,,J. Henson misses free throw 1 of 2,72,69
340,3,0:56.0,,Offensive rebound by Team,72,69
341,3,0:56.0,,J. Henson misses free throw 2 of 2,72,69
342,3,0:56.0,Defensive rebound by M. Scott,,72,69
343,3,0:43.0,Turnover by K. Korver (bad pass; steal by J. O'Bryant),,72,69
344,3,0:33.0,,M. Carter-Williams makes 2-pt layup at rim,72,71
345,3,0:31.0,Personal foul by M. Carter-Williams (drawn by D. Schröder),,72,71
346,3,0:31.0,D. Schröder makes free throw 1 of 2,,73,71
347,3,0:31.0,,K. Middleton enters the game for M. Carter-Williams,73,71
348,3,0:31.0,J. Holiday enters the game for K. Korver,,73,71
349,3,0:31.0,D. Schröder makes free throw 2 of 2,,74,71
350,3,0:08.0,,Personal foul by T. Sefolosha (drawn by G. Antetokounmpo),74,71
351,3,0:08.0,,G. Antetokounmpo makes free throw 1 of 2,74,72
352,3,0:08.0,K. Korver enters the game for T. Sefolosha,,74,72
353,3,0:08.0,T. Hardaway enters the game for J. Holiday,,74,72
354,3,0:08.0,,G. Antetokounmpo makes free throw 2 of 2,74,73
355,3,0:03.0,D. Schröder makes 2-pt layup from 1 ft,,76,73
356,3,0:03.0,,Violation by J. Henson (def goaltending),76,73
357,4,11:43.0,A. Horford misses 2-pt layup from 2 ft,,76,73
358,4,11:42.0,,Defensive rebound by K. Middleton,76,73
359,4,11:26.0,,Turnover by G. Antetokounmpo (traveling),76,73
360,4,11:12.0,D. Schröder makes 2-pt jump shot from 16 ft,,78,73
361,4,10:52.0,,J. O'Bryant misses 2-pt jump shot from 16 ft,78,73
362,4,10:51.0,Defensive rebound by T. Sefolosha,,78,73
363,4,10:38.0,Turnover by T. Sefolosha (bad pass; steal by K. Middleton),,78,73
364,4,10:33.0,,Personal foul by D. Schröder (drawn by G. Monroe),78,73
365,4,10:33.0,K. Bazemore enters the game for T. Sefolosha,,78,73
366,4,10:20.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),78,75
367,4,9:58.0,D. Schröder misses 2-pt layup at rim,,78,75
368,4,9:57.0,,Defensive rebound by G. Monroe,78,75
369,4,9:46.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,78,75
370,4,9:45.0,Defensive rebound by M. Scott,,78,75
371,4,9:37.0,A. Horford makes 2-pt dunk at rim (assist by K. Bazemore),,80,75
372,4,9:17.0,,K. Middleton misses 3-pt jump shot from 25 ft,80,75
373,4,9:15.0,,Offensive rebound by G. Antetokounmpo,80,75
374,4,9:06.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),80,77
375,4,8:53.0,K. Korver makes 3-pt jump shot from 26 ft (assist by K. Bazemore),,83,77
376,4,8:28.0,,J. O'Bryant makes 2-pt layup at rim (assist by G. Monroe),83,79
377,4,8:14.0,Turnover by K. Bazemore (traveling),,83,79
378,4,8:14.0,Official timeout,,83,79
