,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
54,1,4:31.0,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),,24,16
55,1,4:16.0,,J. Jack misses 2-pt jump shot from 18 ft,24,16
56,1,4:15.0,,Offensive rebound by T. Young,24,16
57,1,4:14.0,,T. Young misses 2-pt layup from 1 ft,24,16
58,1,4:13.0,,Offensive rebound by B. Lopez,24,16
59,1,4:12.0,,B. Lopez makes 2-pt layup from 1 ft,24,18
60,1,3:47.0,O. Porter misses 3-pt jump shot from 26 ft,,24,18
61,1,3:46.0,,Defensive rebound by J. Johnson,24,18
62,1,3:36.0,,J. Johnson misses 2-pt jump shot from 7 ft,24,18
63,1,3:35.0,Defensive rebound by O. Porter,,24,18
64,1,3:27.0,G. Temple misses 3-pt jump shot from 24 ft,,24,18
65,1,3:26.0,Offensive rebound by J. Dudley,,24,18
66,1,3:22.0,Shooting foul by B. Lopez (drawn by J. Dudley),,24,18
67,1,3:22.0,G. Temple makes free throw 1 of 2,,25,18
68,1,3:22.0,R. Sessions enters the game for J. Wall,,25,18
69,1,3:22.0,,D. Sloan enters the game for J. Jack,25,18
70,1,3:22.0,,W. Ellington enters the game for J. Johnson,25,18
71,1,3:22.0,G. Temple makes free throw 2 of 2,,26,18
72,1,3:10.0,,T. Young misses 2-pt jump shot from 4 ft,26,18
73,1,3:09.0,Defensive rebound by M. Gortat,,26,18
74,1,2:59.0,M. Gortat makes 2-pt jump shot from 16 ft (assist by G. Temple),,28,18
75,1,2:42.0,,B. Bogdanović makes 2-pt layup from 2 ft,28,20
76,1,2:32.0,M. Gortat makes 2-pt hook shot from 14 ft (assist by R. Sessions),,30,20
77,1,2:16.0,,W. Ellington misses 2-pt jump shot from 18 ft,30,20
78,1,2:15.0,Defensive rebound by O. Porter,,30,20
79,1,2:10.0,R. Sessions makes 2-pt hook shot from 5 ft,,32,20
80,1,2:04.0,,Brooklyn full timeout,32,20
81,1,2:04.0,Washington full timeout,,32,20
82,1,2:04.0,K. Humphries enters the game for J. Dudley,,32,20
83,1,2:04.0,,W. Reed enters the game for B. Lopez,32,20
84,1,1:56.0,,Personal foul by R. Sessions (drawn by D. Sloan),32,20
85,1,1:56.0,D. Blair enters the game for M. Gortat,,32,20
86,1,1:52.0,,Offensive foul by W. Reed (drawn by R. Sessions),32,20
87,1,1:52.0,,Turnover by W. Reed (offensive foul),32,20
88,1,1:45.0,Personal foul by D. Sloan (drawn by R. Sessions),,32,20
89,1,1:36.0,K. Humphries misses 3-pt jump shot from 24 ft,,32,20
90,1,1:35.0,,Defensive rebound by W. Ellington,32,20
91,1,1:27.0,,Personal foul by G. Temple (drawn by T. Young),32,20
92,1,1:27.0,,T. Young misses free throw 1 of 2,32,20
93,1,1:27.0,,Offensive rebound by Team,32,20
94,1,1:27.0,,T. Young misses free throw 2 of 2,32,20
95,1,1:26.0,,Offensive rebound by T. Young,32,20
96,1,1:16.0,,T. Young misses 2-pt layup from 1 ft,32,20
97,1,1:15.0,,Offensive rebound by W. Reed,32,20
98,1,1:14.0,,W. Reed makes 2-pt dunk at rim,32,22
99,1,1:00.0,Turnover by R. Sessions (bad pass; steal by T. Young),,32,22
100,1,0:59.0,,Turnover by D. Sloan (lost ball),32,22
101,1,0:42.0,D. Blair misses 2-pt hook shot from 13 ft,,32,22
102,1,0:41.0,,Defensive rebound by T. Young,32,22
103,1,0:23.0,,T. Young makes 2-pt hook shot from 7 ft,32,24
104,1,0:08.0,Personal foul by W. Reed (drawn by R. Sessions),,32,24
105,1,0:08.0,R. Sessions makes free throw 1 of 2,,33,24
106,1,0:08.0,,A. Bargnani enters the game for W. Reed,33,24
107,1,0:08.0,J. Eddie enters the game for G. Temple,,33,24
108,1,0:08.0,R. Sessions makes free throw 2 of 2,,34,24
109,1,0:02.0,,A. Bargnani makes 2-pt jump shot from 20 ft (assist by D. Sloan),34,26
110,1,0:00.0,K. Humphries misses 3-pt jump shot from 58 ft,,34,26
111,1,0:00.0,Offensive rebound by Team,,34,26
112,2,11:39.0,K. Humphries makes 2-pt jump shot from 21 ft (assist by R. Sessions),,36,26
113,2,11:20.0,,W. Ellington makes 2-pt jump shot from 21 ft (assist by A. Bargnani),36,28
114,2,11:08.0,D. Blair misses 2-pt layup from 2 ft,,36,28
115,2,11:07.0,,Defensive rebound by Team,36,28
116,2,11:07.0,Loose ball foul by D. Blair (drawn by W. Reed),,36,28
117,2,11:07.0,,J. Johnson enters the game for B. Bogdanović,36,28
118,2,10:41.0,,W. Ellington makes 2-pt jump shot from 17 ft,36,30
119,2,10:21.0,K. Humphries misses 2-pt layup from 2 ft (block by W. Reed),,36,30
120,2,10:20.0,,Defensive rebound by W. Reed,36,30
121,2,10:14.0,,W. Ellington makes 2-pt jump shot from 19 ft,36,32
122,2,10:07.0,Washington full timeout,,36,32
123,2,10:07.0,J. Wall enters the game for J. Eddie,,36,32
124,2,10:07.0,K. Oubre enters the game for D. Blair,,36,32
125,2,9:58.0,K. Humphries makes 2-pt jump shot from 7 ft (assist by J. Wall),,38,32
126,2,9:45.0,,W. Reed makes 2-pt layup from 2 ft (assist by S. Larkin),38,34
127,2,9:45.0,,Shooting foul by K. Humphries (drawn by W. Reed),38,34
128,2,9:45.0,,W. Reed makes free throw 1 of 1,38,35
129,2,9:32.0,O. Porter misses 3-pt jump shot from 23 ft,,38,35
130,2,9:31.0,,Defensive rebound by W. Ellington,38,35
131,2,9:21.0,,W. Ellington misses 2-pt jump shot from 18 ft,38,35
132,2,9:20.0,Defensive rebound by K. Humphries,,38,35
133,2,9:11.0,Personal foul by S. Larkin (drawn by J. Wall),,38,35
134,2,8:57.0,J. Wall misses 2-pt jump shot from 20 ft,,38,35
135,2,8:56.0,,Defensive rebound by A. Bargnani,38,35
136,2,8:49.0,,J. Johnson makes 2-pt jump shot from 6 ft (assist by S. Larkin),38,37
137,2,8:44.0,Shooting foul by W. Ellington (drawn by R. Sessions),,38,37
138,2,8:44.0,R. Sessions misses free throw 1 of 2,,38,37
139,2,8:44.0,Offensive rebound by Team,,38,37
140,2,8:44.0,R. Sessions makes free throw 2 of 2,,39,37
141,2,8:28.0,,W. Reed misses 2-pt jump shot from 18 ft,39,37
142,2,8:27.0,,Offensive rebound by W. Ellington,39,37
143,2,8:23.0,,W. Ellington misses 3-pt jump shot from 23 ft,39,37
144,2,8:22.0,Defensive rebound by K. Oubre,,39,37
145,2,8:19.0,,Offensive charge foul by J. Wall (drawn by W. Reed),39,37
146,2,8:19.0,Turnover by J. Wall (offensive foul),,39,37
147,2,7:56.0,,J. Johnson misses 2-pt jump shot from 19 ft,39,37
148,2,7:55.0,Defensive rebound by J. Wall,,39,37
149,2,7:49.0,O. Porter misses 2-pt layup at rim,,39,37
150,2,7:48.0,Offensive rebound by J. Wall,,39,37
151,2,7:47.0,J. Wall makes 2-pt layup from 1 ft,,41,37
152,2,7:33.0,,W. Ellington misses 3-pt jump shot from 24 ft,41,37
153,2,7:32.0,,Offensive rebound by A. Bargnani,41,37
154,2,7:28.0,,A. Bargnani misses 2-pt jump shot from 18 ft,41,37
155,2,7:27.0,Defensive rebound by K. Humphries,,41,37
156,2,7:22.0,J. Wall makes 2-pt jump shot from 13 ft,,43,37
157,2,7:08.0,,Turnover by W. Reed (offensive foul),43,37
158,2,7:08.0,,Offensive foul by W. Reed (drawn by K. Humphries),43,37
159,2,7:08.0,,T. Young enters the game for W. Reed,43,37
160,2,7:08.0,J. Dudley enters the game for R. Sessions,,43,37
161,2,7:08.0,G. Temple enters the game for O. Porter,,43,37
162,2,7:08.0,,B. Lopez enters the game for A. Bargnani,43,37
163,2,6:52.0,G. Temple misses 3-pt jump shot from 24 ft,,43,37
164,2,6:51.0,,Defensive rebound by T. Young,43,37
165,2,6:37.0,,W. Ellington misses 2-pt layup from 2 ft (block by G. Temple),43,37
166,2,6:36.0,,Offensive rebound by Team,43,37
167,2,6:36.0,M. Gortat enters the game for K. Humphries,,43,37
168,2,6:29.0,,J. Johnson misses 2-pt jump shot from 16 ft,43,37
169,2,6:28.0,Defensive rebound by M. Gortat,,43,37
170,2,6:08.0,J. Dudley misses 2-pt jump shot from 14 ft,,43,37
171,2,6:07.0,,Defensive rebound by B. Lopez,43,37
172,2,5:58.0,,S. Larkin misses 2-pt jump shot from 17 ft,43,37
173,2,5:57.0,Defensive rebound by Team,,43,37
174,2,5:57.0,Official timeout,,43,37
175,2,5:57.0,,J. Jack enters the game for S. Larkin,43,37
176,2,5:57.0,,B. Bogdanović enters the game for W. Ellington,43,37
177,2,5:48.0,M. Gortat makes 2-pt hook shot from 8 ft (assist by J. Wall),,45,37
178,2,5:33.0,,T. Young misses 2-pt layup from 2 ft,45,37
179,2,5:32.0,,Offensive rebound by T. Young,45,37
180,2,5:24.0,,J. Johnson misses 3-pt jump shot from 23 ft,45,37
181,2,5:23.0,,Offensive rebound by B. Lopez,45,37
182,2,5:21.0,,Offensive foul by B. Lopez (drawn by M. Gortat),45,37
183,2,5:21.0,,Turnover by B. Lopez (offensive foul),45,37
184,2,5:03.0,M. Gortat misses 2-pt jump shot from 11 ft,,45,37
185,2,5:02.0,,Defensive rebound by B. Lopez,45,37
186,2,4:51.0,,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Jack),45,39
187,2,4:30.0,J. Wall makes 3-pt jump shot from 27 ft (assist by J. Dudley),,48,39
188,2,4:17.0,,J. Jack makes 2-pt jump shot from 18 ft,48,41
189,2,3:57.0,J. Wall makes 2-pt jump shot from 16 ft,,50,41
190,2,3:45.0,,B. Lopez misses 2-pt layup from 2 ft (block by M. Gortat),50,41
191,2,3:43.0,Defensive rebound by M. Gortat,,50,41
192,2,3:37.0,J. Dudley misses 3-pt jump shot from 25 ft,,50,41
193,2,3:36.0,,Defensive rebound by T. Young,50,41
194,2,3:18.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by B. Lopez),50,44
195,2,2:59.0,J. Wall misses 3-pt jump shot from 26 ft,,50,44
196,2,2:58.0,,Defensive rebound by T. Young,50,44
197,2,2:56.0,,Brooklyn full timeout,50,44
198,2,2:48.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Jack),50,46
199,2,2:28.0,M. Gortat misses 2-pt jump shot from 13 ft,,50,46
200,2,2:27.0,,Defensive rebound by T. Young,50,46
201,2,2:20.0,,B. Lopez makes 2-pt layup from 1 ft (assist by J. Jack),50,48
202,2,2:05.0,Turnover by G. Temple (lost ball; steal by J. Jack),,50,48
203,2,1:50.0,,Turnover by T. Young (offensive foul),50,48
204,2,1:50.0,Offensive charge foul by T. Young (drawn by J. Dudley),,50,48
205,2,1:50.0,K. Humphries enters the game for J. Dudley,,50,48
206,2,1:26.0,Turnover by Team (shot clock),,50,48
207,2,1:14.0,,Personal foul by G. Temple (drawn by J. Johnson),50,48
208,2,1:14.0,O. Porter enters the game for G. Temple,,50,48
209,2,1:08.0,,Shooting foul by M. Gortat (drawn by T. Young),50,48
210,2,1:08.0,,T. Young misses free throw 1 of 2,50,48
211,2,1:08.0,,Offensive rebound by Team,50,48
212,2,1:08.0,,A. Bargnani enters the game for B. Lopez,50,48
213,2,1:08.0,,T. Young misses free throw 2 of 2,50,48
214,2,1:07.0,Defensive rebound by K. Humphries,,50,48
215,2,0:59.0,J. Wall misses 2-pt layup from 2 ft,,50,48
216,2,0:57.0,Offensive rebound by J. Wall,,50,48
217,2,0:43.0,,Offensive charge foul by K. Oubre (drawn by T. Young),50,48
218,2,0:43.0,Turnover by K. Oubre (offensive foul),,50,48
219,2,0:36.0,,Turnover by J. Jack (bad pass; steal by O. Porter),50,48
220,2,0:33.0,J. Wall makes 2-pt layup from 2 ft,,52,48
221,2,0:23.0,,T. Young makes 2-pt hook shot from 5 ft (assist by J. Jack),52,50
222,2,0:06.0,Personal foul by J. Jack (drawn by J. Wall),,52,50
223,2,0:06.0,Washington full timeout,,52,50
224,2,0:06.0,J. Eddie enters the game for M. Gortat,,52,50
225,2,0:01.0,J. Wall misses 2-pt jump shot from 19 ft,,52,50
226,2,0:00.0,Offensive rebound by Team,,52,50
227,3,11:41.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by J. Wall),,55,50
228,3,11:23.0,,J. Jack misses 2-pt jump shot from 3 ft,55,50
229,3,11:22.0,,Offensive rebound by B. Lopez,55,50
230,3,11:21.0,,Shooting foul by J. Dudley (drawn by B. Lopez),55,50
231,3,11:21.0,,B. Lopez makes free throw 1 of 2,55,51
232,3,11:21.0,,B. Lopez misses free throw 2 of 2,55,51
233,3,11:20.0,Defensive rebound by M. Gortat,,55,51
234,3,11:06.0,M. Gortat makes 2-pt layup from 1 ft (assist by G. Temple),,57,51
235,3,10:55.0,,J. Jack makes 2-pt jump shot from 20 ft,57,53
236,3,10:51.0,Shooting foul by B. Lopez (drawn by M. Gortat),,57,53
237,3,10:51.0,M. Gortat misses free throw 1 of 2,,57,53
238,3,10:51.0,Offensive rebound by Team,,57,53
239,3,10:51.0,M. Gortat makes free throw 2 of 2,,58,53
240,3,10:32.0,,J. Jack makes 2-pt jump shot from 17 ft,58,55
241,3,10:20.0,G. Temple makes 3-pt jump shot from 24 ft (assist by J. Wall),,61,55
242,3,10:20.0,,Brooklyn full timeout,61,55
243,3,10:10.0,,B. Bogdanović makes 2-pt jump shot from 7 ft (assist by J. Jack),61,57
244,3,9:56.0,Shooting foul by B. Bogdanović (drawn by M. Gortat),,61,57
245,3,9:56.0,M. Gortat makes free throw 1 of 2,,62,57
246,3,9:56.0,M. Gortat makes free throw 2 of 2,,63,57
247,3,9:43.0,,J. Jack misses 2-pt jump shot from 8 ft (block by J. Wall),63,57
248,3,9:42.0,,Offensive rebound by B. Lopez,63,57
249,3,9:42.0,,Personal foul by M. Gortat (drawn by B. Lopez),63,57
250,3,9:31.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Jack),63,60
251,3,9:07.0,Turnover by Team (shot clock),,63,60
252,3,8:54.0,,B. Lopez makes 2-pt layup at rim (assist by J. Jack),63,62
253,3,8:44.0,J. Wall misses 2-pt layup from 2 ft (block by B. Lopez),,63,62
254,3,8:42.0,,Defensive rebound by J. Jack,63,62
255,3,8:39.0,,Turnover by J. Johnson (lost ball),63,62
256,3,8:19.0,K. Oubre misses 3-pt jump shot from 23 ft,,63,62
257,3,8:18.0,,Defensive rebound by J. Johnson,63,62
258,3,8:09.0,,T. Young misses 2-pt layup from 1 ft,63,62
259,3,8:08.0,,Offensive rebound by B. Lopez,63,62
260,3,8:06.0,,B. Lopez misses 2-pt layup from 1 ft,63,62
261,3,8:05.0,,Offensive rebound by B. Lopez,63,62
262,3,8:04.0,,B. Lopez misses 2-pt layup at rim,63,62
263,3,8:03.0,Defensive rebound by J. Wall,,63,62
264,3,7:50.0,K. Oubre makes 2-pt layup from 1 ft (assist by M. Gortat),,65,62
265,3,7:32.0,,J. Johnson makes 2-pt jump shot from 18 ft,65,64
266,3,7:20.0,G. Temple misses 3-pt jump shot from 24 ft,,65,64
267,3,7:19.0,,Defensive rebound by B. Bogdanović,65,64
268,3,7:08.0,,J. Jack makes 2-pt jump shot from 17 ft (assist by B. Lopez),65,66
269,3,6:53.0,J. Wall misses 2-pt jump shot from 15 ft,,65,66
270,3,6:52.0,,Defensive rebound by B. Bogdanović,65,66
271,3,6:43.0,,B. Bogdanović misses 2-pt jump shot from 11 ft (block by K. Oubre),65,66
272,3,6:42.0,Defensive rebound by K. Oubre,,65,66
273,3,6:32.0,M. Gortat makes 2-pt layup from 2 ft (assist by K. Oubre),,67,66
274,3,6:13.0,,T. Young makes 2-pt layup from 2 ft (assist by B. Bogdanović),67,68
275,3,5:54.0,Offensive foul by M. Gortat (drawn by T. Young),,67,68
276,3,5:54.0,Turnover by M. Gortat (offensive foul),,67,68
277,3,5:54.0,,W. Reed enters the game for B. Lopez,67,68
278,3,5:54.0,K. Humphries enters the game for M. Gortat,,67,68
279,3,5:32.0,,J. Johnson misses 2-pt jump shot from 9 ft,67,68
280,3,5:31.0,Defensive rebound by K. Oubre,,67,68
281,3,5:21.0,K. Humphries misses 3-pt jump shot from 23 ft,,67,68
282,3,5:20.0,,Defensive rebound by W. Reed,67,68
283,3,5:15.0,,J. Jack makes 2-pt jump shot from 18 ft,67,70
284,3,5:15.0,Washington full timeout,,67,70
285,3,5:15.0,,A. Bargnani enters the game for W. Reed,67,70
286,3,4:54.0,Turnover by J. Wall (lost ball; steal by J. Jack),,67,70
287,3,4:47.0,,J. Johnson misses 3-pt jump shot from 23 ft,67,70
288,3,4:44.0,Defensive rebound by Team,,67,70
289,3,4:32.0,Turnover by J. Wall (lost ball; steal by T. Young),,67,70
290,3,4:22.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Jack),67,73
291,3,4:02.0,J. Dudley misses 2-pt jump shot from 8 ft,,67,73
292,3,4:01.0,,Defensive rebound by B. Bogdanović,67,73
293,3,3:50.0,,J. Jack misses 2-pt jump shot from 11 ft,67,73
294,3,3:49.0,Defensive rebound by K. Humphries,,67,73
295,3,3:35.0,J. Wall makes 2-pt jump shot from 13 ft,,69,73
296,3,3:13.0,,T. Young makes 2-pt layup from 2 ft,69,75
297,3,3:03.0,K. Humphries makes 2-pt dunk at rim (assist by J. Wall),,71,75
298,3,2:43.0,,A. Bargnani misses 2-pt jump shot from 17 ft,71,75
299,3,2:42.0,Defensive rebound by K. Oubre,,71,75
300,3,2:23.0,K. Oubre makes 2-pt jump shot from 11 ft (assist by K. Humphries),,73,75
301,3,2:08.0,,Offensive foul by B. Bogdanović (drawn by K. Oubre),73,75
302,3,2:08.0,,Turnover by B. Bogdanović (offensive foul),73,75
303,3,2:08.0,O. Porter enters the game for J. Dudley,,73,75
304,3,2:08.0,R. Sessions enters the game for J. Wall,,73,75
305,3,2:08.0,,S. Larkin enters the game for J. Jack,73,75
306,3,2:08.0,,W. Ellington enters the game for J. Johnson,73,75
307,3,1:53.0,K. Humphries makes 3-pt jump shot from 26 ft (assist by R. Sessions),,76,75
308,3,1:38.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,76,75
309,3,1:37.0,Defensive rebound by K. Humphries,,76,75
310,3,1:33.0,Turnover by R. Sessions (lost ball; steal by T. Young),,76,75
311,3,1:19.0,,A. Bargnani misses 2-pt layup from 3 ft,76,75
312,3,1:18.0,Defensive rebound by Team,,76,75
313,3,1:08.0,K. Humphries misses 2-pt jump shot from 17 ft,,76,75
314,3,1:07.0,,Defensive rebound by B. Bogdanović,76,75
315,3,0:58.0,,T. Young makes 2-pt layup from 1 ft (assist by B. Bogdanović),76,77
316,3,0:42.0,O. Porter makes 2-pt jump shot from 15 ft (assist by G. Temple),,78,77
317,3,0:24.0,,Turnover by B. Bogdanović (lost ball; steal by K. Oubre),78,77
318,3,0:20.0,Personal foul by T. Young (drawn by K. Humphries),,78,77
319,3,0:20.0,K. Humphries makes free throw 1 of 2,,79,77
320,3,0:20.0,J. Eddie enters the game for K. Oubre,,79,77
321,3,0:20.0,K. Humphries misses free throw 2 of 2,,79,77
322,3,0:19.0,,Defensive rebound by T. Young,79,77
323,3,0:09.0,,Personal foul by R. Sessions (drawn by S. Larkin),79,77
324,3,0:03.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,79,77
325,3,0:01.0,Defensive rebound by J. Eddie,,79,77
326,3,0:00.0,J. Eddie misses 3-pt jump shot from 71 ft,,79,77
327,3,0:00.0,Offensive rebound by Team,,79,77
328,4,11:36.0,,A. Bargnani misses 2-pt hook shot from 5 ft,79,77
329,4,11:35.0,Defensive rebound by K. Humphries,,79,77
330,4,11:30.0,Shooting foul by S. Larkin (drawn by R. Sessions),,79,77
331,4,11:30.0,R. Sessions misses free throw 1 of 2,,79,77
332,4,11:30.0,Offensive rebound by Team,,79,77
333,4,11:30.0,R. Sessions misses free throw 2 of 2,,79,77
334,4,11:29.0,,Defensive rebound by T. Young,79,77
335,4,11:08.0,,Turnover by T. Young (lost ball; steal by K. Humphries),79,77
336,4,11:01.0,O. Porter misses 2-pt layup from 2 ft (block by T. Young),,79,77
337,4,10:59.0,,Defensive rebound by S. Larkin,79,77
338,4,10:55.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,79,77
339,4,10:54.0,,Offensive rebound by A. Bargnani,79,77
340,4,10:51.0,,Turnover by Team (back court),79,77
341,4,10:51.0,,J. Johnson enters the game for T. Young,79,77
342,4,10:51.0,,B. Lopez enters the game for A. Bargnani,79,77
343,4,10:51.0,,J. Jack enters the game for B. Bogdanović,79,77
344,4,10:39.0,J. Eddie makes 3-pt jump shot from 24 ft (assist by R. Sessions),,82,77
345,4,10:19.0,,J. Johnson misses 3-pt jump shot from 23 ft,82,77
346,4,10:18.0,Defensive rebound by K. Humphries,,82,77
347,4,10:01.0,Personal foul by J. Jack (drawn by O. Porter),,82,77
348,4,10:01.0,O. Porter makes free throw 1 of 2,,83,77
349,4,10:01.0,M. Gortat enters the game for K. Humphries,,83,77
350,4,10:01.0,O. Porter makes free throw 2 of 2,,84,77
351,4,9:43.0,,Turnover by W. Ellington (bad pass; steal by G. Temple),84,77
352,4,9:39.0,G. Temple makes 2-pt layup from 1 ft,,86,77
353,4,9:38.0,,Brooklyn full timeout,86,77
354,4,9:22.0,,Shooting foul by O. Porter (drawn by J. Johnson),86,77
355,4,9:22.0,,J. Johnson misses free throw 1 of 2,86,77
356,4,9:22.0,,Offensive rebound by Team,86,77
357,4,9:22.0,,J. Johnson makes free throw 2 of 2,86,78
358,4,8:59.0,G. Temple misses 2-pt jump shot from 16 ft,,86,78
359,4,8:58.0,,Defensive rebound by S. Larkin,86,78
360,4,8:47.0,,B. Lopez makes 2-pt jump shot from 10 ft (assist by S. Larkin),86,80
361,4,8:29.0,J. Eddie makes 3-pt jump shot from 23 ft (assist by M. Gortat),,89,80
362,4,8:13.0,J. Wall enters the game for G. Temple,,89,80
363,4,8:08.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by J. Jack),89,82
364,4,7:53.0,M. Gortat misses 2-pt layup from 1 ft (block by B. Lopez),,89,82
365,4,7:52.0,Offensive rebound by J. Eddie,,89,82
366,4,7:48.0,J. Eddie misses 2-pt jump shot from 4 ft,,89,82
367,4,7:47.0,Offensive rebound by M. Gortat,,89,82
368,4,7:34.0,O. Porter misses 2-pt hook shot from 8 ft,,89,82
369,4,7:33.0,,Defensive rebound by J. Johnson,89,82
370,4,7:20.0,,B. Lopez misses 2-pt jump shot from 19 ft,89,82
371,4,7:19.0,Defensive rebound by R. Sessions,,89,82
372,4,7:16.0,Personal foul by J. Jack (drawn by J. Wall),,89,82
373,4,7:16.0,,T. Young enters the game for W. Ellington,89,82
374,4,7:08.0,Turnover by R. Sessions (lost ball; steal by S. Larkin),,89,82
375,4,7:04.0,,S. Larkin makes 2-pt layup from 1 ft,89,84
376,4,6:50.0,Shooting foul by T. Young (drawn by M. Gortat),,89,84
377,4,6:50.0,M. Gortat makes free throw 1 of 2,,90,84
378,4,6:50.0,M. Gortat makes free throw 2 of 2,,91,84
379,4,6:41.0,,Turnover by J. Jack (bad pass; steal by O. Porter),91,84
380,4,6:29.0,R. Sessions misses 3-pt jump shot from 23 ft,,91,84
381,4,6:29.0,,Defensive rebound by J. Jack,91,84
382,4,6:17.0,,J. Jack misses 2-pt jump shot from 7 ft,91,84
383,4,6:16.0,Defensive rebound by O. Porter,,91,84
384,4,6:08.0,R. Sessions makes 2-pt layup from 2 ft (assist by J. Eddie),,93,84
385,4,6:08.0,,Brooklyn full timeout,93,84
386,4,6:08.0,J. Dudley enters the game for O. Porter,,93,84
