,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
405,4,3:07.0,,K. Towns misses 2-pt jump shot from 5 ft,100,94
406,4,3:05.0,Defensive rebound by C. McCollum,,100,94
407,4,2:49.0,D. Lillard makes 2-pt layup at rim,,102,94
408,4,2:35.0,,Z. LaVine makes 2-pt layup at rim,102,96
409,4,2:25.0,Personal take foul by K. Towns (drawn by E. Davis),,102,96
410,4,2:25.0,E. Davis makes free throw 1 of 2,,103,96
411,4,2:25.0,E. Davis misses free throw 2 of 2,,103,96
412,4,2:24.0,,Defensive rebound by A. Wiggins,103,96
413,4,2:10.0,,Z. LaVine misses 2-pt jump shot from 3 ft (block by C. McCollum),103,96
414,4,2:08.0,,Offensive rebound by K. Towns,103,96
415,4,2:06.0,,A. Wiggins misses 3-pt jump shot from 24 ft,103,96
416,4,2:05.0,,Offensive rebound by K. Towns,103,96
417,4,2:05.0,,K. Towns makes 2-pt layup from 1 ft,103,98
418,4,2:05.0,Portland full timeout,,103,98
419,4,2:04.0,Personal take foul by K. Towns (drawn by E. Davis),,103,98
420,4,2:04.0,E. Davis makes free throw 1 of 2,,104,98
421,4,2:04.0,M. Plumlee enters the game for M. Leonard,,104,98
422,4,2:04.0,E. Davis makes free throw 2 of 2,,105,98
423,4,1:46.0,,Z. LaVine misses 2-pt jump shot from 3 ft (block by E. Davis),105,98
424,4,1:44.0,,Offensive rebound by G. Dieng,105,98
425,4,1:42.0,,G. Dieng makes 2-pt jump shot from 12 ft,105,100
426,4,1:22.0,C. McCollum misses 2-pt jump shot from 14 ft,,105,100
427,4,1:21.0,,Defensive rebound by K. Towns,105,100
428,4,1:13.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),105,103
429,4,1:13.0,Portland full timeout,,105,103
430,4,1:13.0,M. Leonard enters the game for M. Plumlee,,105,103
431,4,0:50.0,C. McCollum misses 2-pt jump shot from 17 ft,,105,103
432,4,0:49.0,Offensive rebound by Team,,105,103
433,4,0:49.0,Turnover by Team (shot clock),,105,103
434,4,0:40.0,,K. Towns misses 3-pt jump shot from 26 ft,105,103
435,4,0:38.0,Defensive rebound by E. Davis,,105,103
436,4,0:37.0,Portland full timeout,,105,103
437,4,0:37.0,A. Crabbe enters the game for E. Davis,,105,103
438,4,0:37.0,,T. Prince enters the game for K. Towns,105,103
439,4,0:19.0,D. Lillard makes 2-pt layup at rim,,107,103
440,4,0:19.0,,Minnesota full timeout,107,103
441,4,0:19.0,,K. Towns enters the game for T. Prince,107,103
442,4,0:19.0,E. Davis enters the game for M. Leonard,,107,103
443,4,0:17.0,,Personal take foul by A. Crabbe (drawn by A. Wiggins),107,103
444,4,0:13.0,,A. Wiggins misses 2-pt layup at rim,107,103
445,4,0:12.0,,Offensive rebound by Team,107,103
446,4,0:09.0,,Z. LaVine misses 2-pt layup from 1 ft (block by E. Davis),107,103
447,4,0:08.0,Defensive rebound by D. Lillard,,107,103
448,4,0:08.0,Personal take foul by R. Rubio (drawn by D. Lillard),,107,103
449,4,0:08.0,D. Lillard makes free throw 1 of 2,,108,103
450,4,0:08.0,D. Lillard makes free throw 2 of 2,,109,103
451,4,0:08.0,,Minnesota full timeout,109,103
452,4,0:06.0,,A. Wiggins misses 3-pt jump shot from 25 ft,109,103
453,4,0:04.0,Defensive rebound by D. Lillard,,109,103
