,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
68,1,2:18.0,Defensive rebound by C. McCullough,,14,15
69,1,2:07.0,S. Larkin misses 2-pt layup from 2 ft (block by C. Felício),,14,15
70,1,2:05.0,,Defensive rebound by E. Moore,14,15
71,1,1:53.0,,D. McDermott makes 2-pt layup from 2 ft,14,17
72,1,1:34.0,Turnover by M. Brown (lost ball),,14,17
73,1,1:34.0,T. Robinson enters the game for B. Lopez,,14,17
74,1,1:17.0,,Shooting foul by M. Brown (drawn by D. McDermott),14,17
75,1,1:17.0,,D. McDermott makes free throw 1 of 2,14,18
76,1,1:17.0,,J. Butler enters the game for J. Holiday,14,18
77,1,1:17.0,,D. McDermott makes free throw 2 of 2,14,19
78,1,1:03.0,M. Brown misses 3-pt jump shot from 25 ft,,14,19
79,1,1:03.0,,Defensive rebound by Team,14,19
80,1,0:40.0,,B. Portis makes 2-pt hook shot from 2 ft,14,21
81,1,0:36.0,Personal take foul by E. Moore,,14,21
82,1,0:36.0,,A. Brooks enters the game for E. Moore,14,21
83,1,0:28.0,M. Brown misses 3-pt jump shot from 25 ft,,14,21
84,1,0:27.0,,Defensive rebound by B. Portis,14,21
85,1,0:07.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by A. Brooks),14,24
86,1,0:00.0,M. Brown misses 2-pt layup from 3 ft,,14,24
87,1,0:00.0,Offensive rebound by Team,,14,24
88,2,11:43.0,S. Kilpatrick misses 2-pt jump shot from 7 ft,,14,24
89,2,11:41.0,Offensive rebound by T. Robinson,,14,24
90,2,11:40.0,T. Robinson makes 2-pt layup from 1 ft,,16,24
91,2,11:14.0,,D. McDermott misses 2-pt jump shot from 17 ft,16,24
92,2,11:13.0,Defensive rebound by M. Brown,,16,24
93,2,11:00.0,T. Robinson misses 2-pt jump shot from 5 ft,,16,24
94,2,10:58.0,,Defensive rebound by C. Felício,16,24
95,2,10:49.0,,B. Portis misses 2-pt jump shot from 5 ft,16,24
96,2,10:47.0,,Offensive rebound by C. Felício,16,24
97,2,10:38.0,,D. McDermott misses 3-pt jump shot from 25 ft,16,24
98,2,10:37.0,Defensive rebound by S. Larkin,,16,24
99,2,10:32.0,S. Larkin misses 2-pt jump shot from 19 ft,,16,24
100,2,10:30.0,,Defensive rebound by C. Felício,16,24
101,2,10:26.0,,Shooting foul by C. McCullough (drawn by J. Butler),16,24
102,2,10:26.0,,J. Butler makes free throw 1 of 2,16,25
103,2,10:26.0,,J. Butler makes free throw 2 of 2,16,26
104,2,10:09.0,Turnover by T. Robinson (bad pass),,16,26
105,2,9:49.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by C. Felício),16,29
106,2,9:29.0,C. McCullough misses 2-pt jump shot from 17 ft,,16,29
107,2,9:29.0,,Defensive rebound by Team,16,29
108,2,9:29.0,,J. Holiday enters the game for J. Butler,16,29
109,2,9:17.0,,B. Portis makes 2-pt jump shot from 21 ft,16,31
110,2,9:04.0,Shooting foul by J. Holiday (drawn by S. Kilpatrick),,16,31
111,2,9:04.0,S. Kilpatrick makes free throw 1 of 2,,17,31
112,2,9:04.0,S. Kilpatrick misses free throw 2 of 2,,17,31
113,2,9:02.0,Offensive rebound by T. Robinson,,17,31
114,2,8:52.0,C. McCullough makes 2-pt jump shot from 20 ft (assist by S. Larkin),,19,31
115,2,8:41.0,,A. Brooks makes 3-pt jump shot from 25 ft,19,34
116,2,8:24.0,T. Robinson misses 2-pt jump shot from 14 ft,,19,34
117,2,8:22.0,Offensive rebound by M. Brown,,19,34
118,2,8:22.0,M. Brown makes 2-pt layup from 1 ft,,21,34
119,2,8:10.0,,B. Portis misses 3-pt jump shot from 24 ft,21,34
120,2,8:09.0,Defensive rebound by T. Robinson,,21,34
121,2,7:55.0,M. Brown misses 2-pt jump shot from 20 ft,,21,34
122,2,7:54.0,,Defensive rebound by C. Felício,21,34
123,2,7:46.0,,D. McDermott misses 2-pt layup from 2 ft,21,34
124,2,7:44.0,,Offensive rebound by B. Portis,21,34
125,2,7:44.0,,B. Portis misses 2-pt layup from 1 ft,21,34
126,2,7:44.0,,Offensive rebound by B. Portis,21,34
127,2,7:44.0,,B. Portis misses 2-pt layup from 1 ft,21,34
128,2,7:44.0,,Offensive rebound by B. Portis,21,34
129,2,7:44.0,,B. Portis makes 2-pt layup from 1 ft,21,36
130,2,7:44.0,Brooklyn full timeout,,21,36
131,2,7:44.0,,D. Rose enters the game for A. Brooks,21,36
132,2,7:37.0,Brooklyn full timeout,,21,36
133,2,7:26.0,C. McCullough misses 2-pt layup from 1 ft,,21,36
134,2,7:24.0,,Defensive rebound by B. Portis,21,36
135,2,7:01.0,,B. Portis misses 3-pt jump shot from 23 ft,21,36
136,2,7:01.0,,Offensive rebound by Team,21,36
137,2,6:56.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by C. Felício),21,39
138,2,6:29.0,S. Larkin misses 2-pt jump shot from 22 ft,,21,39
139,2,6:28.0,,Defensive rebound by C. Felício,21,39
140,2,6:20.0,,D. Rose misses 2-pt jump shot from 19 ft,21,39
141,2,6:20.0,Defensive rebound by Team,,21,39
142,2,6:20.0,,Loose ball foul by B. Portis,21,39
143,2,6:20.0,T. Young enters the game for C. McCullough,,21,39
144,2,6:20.0,,J. Butler enters the game for J. Holiday,21,39
145,2,6:20.0,,T. Gibson enters the game for B. Portis,21,39
146,2,6:20.0,,N. Mirotić enters the game for C. Felício,21,39
147,2,6:08.0,Shooting foul by T. Gibson (drawn by T. Robinson),,21,39
148,2,6:08.0,T. Robinson makes free throw 1 of 2,,22,39
149,2,6:08.0,B. Bogdanović enters the game for M. Brown,,22,39
150,2,6:08.0,S. Karasev enters the game for S. Kilpatrick,,22,39
151,2,6:08.0,T. Robinson misses free throw 2 of 2,,22,39
152,2,6:06.0,,Defensive rebound by N. Mirotić,22,39
153,2,5:53.0,,D. Rose makes 2-pt layup from 1 ft,22,41
154,2,5:41.0,Shooting foul by N. Mirotić (drawn by T. Robinson),,22,41
155,2,5:41.0,Brooklyn full timeout,,22,41
156,2,5:41.0,D. Sloan enters the game for S. Larkin,,22,41
157,2,5:41.0,T. Robinson makes free throw 1 of 2,,23,41
158,2,5:41.0,T. Robinson misses free throw 2 of 2,,23,41
159,2,5:39.0,,Defensive rebound by J. Butler,23,41
160,2,5:30.0,,Shooting foul by B. Bogdanović (drawn by J. Butler),23,41
161,2,5:30.0,,J. Butler makes free throw 1 of 2,23,42
162,2,5:30.0,B. Lopez enters the game for T. Robinson,,23,42
163,2,5:30.0,,M. Dunleavy enters the game for D. McDermott,23,42
164,2,5:30.0,,J. Butler makes free throw 2 of 2,23,43
165,2,5:15.0,S. Karasev misses 2-pt jump shot from 16 ft,,23,43
166,2,5:13.0,,Defensive rebound by T. Gibson,23,43
167,2,5:05.0,,T. Gibson makes 2-pt layup from 3 ft (assist by J. Butler),23,45
168,2,4:52.0,Turnover by D. Sloan (bad pass; steal by T. Gibson),,23,45
169,2,4:43.0,,N. Mirotić misses 3-pt jump shot from 25 ft,23,45
170,2,4:42.0,,Offensive rebound by T. Gibson,23,45
171,2,4:42.0,,T. Gibson misses 2-pt dunk at rim,23,45
172,2,4:41.0,Defensive rebound by T. Young,,23,45
173,2,4:35.0,B. Bogdanović misses 2-pt layup from 1 ft (block by M. Dunleavy),,23,45
174,2,4:33.0,,Defensive rebound by M. Dunleavy,23,45
175,2,4:25.0,,T. Gibson makes 2-pt dunk at rim (assist by D. Rose),23,47
176,2,4:24.0,Brooklyn full timeout,,23,47
177,2,4:10.0,T. Young makes 2-pt layup from 2 ft (assist by B. Bogdanović),,25,47
178,2,3:55.0,,J. Butler makes 2-pt dunk at rim (assist by M. Dunleavy),25,49
179,2,3:40.0,B. Lopez makes 2-pt layup from 1 ft,,27,49
180,2,3:40.0,Shooting foul by N. Mirotić (drawn by B. Lopez),,27,49
181,2,3:40.0,B. Lopez makes free throw 1 of 1,,28,49
182,2,3:27.0,,N. Mirotić makes 2-pt jump shot from 14 ft (assist by T. Gibson),28,51
183,2,3:08.0,B. Bogdanović makes 2-pt dunk at rim (assist by B. Lopez),,30,51
184,2,2:48.0,,T. Gibson misses 2-pt jump shot from 17 ft,30,51
185,2,2:47.0,Defensive rebound by B. Lopez,,30,51
186,2,2:37.0,B. Bogdanović misses 2-pt jump shot from 1 ft,,30,51
187,2,2:36.0,Offensive rebound by B. Bogdanović,,30,51
188,2,2:36.0,B. Bogdanović misses 2-pt layup from 1 ft (block by T. Gibson),,30,51
189,2,2:33.0,Offensive rebound by T. Young,,30,51
190,2,2:20.0,Shooting foul by M. Dunleavy (drawn by B. Bogdanović),,30,51
191,2,2:20.0,B. Bogdanović makes free throw 1 of 2,,31,51
192,2,2:20.0,B. Bogdanović makes free throw 2 of 2,,32,51
193,2,2:09.0,,Personal foul by B. Bogdanović,32,51
194,2,2:09.0,S. Kilpatrick enters the game for B. Bogdanović,,32,51
195,2,1:59.0,,N. Mirotić misses 3-pt jump shot from 24 ft,32,51
196,2,1:58.0,Defensive rebound by S. Karasev,,32,51
197,2,1:48.0,S. Kilpatrick makes 3-pt jump shot from 22 ft (assist by S. Karasev),,35,51
198,2,1:47.0,,Chicago full timeout,35,51
199,2,1:47.0,,A. Brooks enters the game for D. Rose,35,51
200,2,1:36.0,,Turnover by N. Mirotić (bad pass; steal by S. Kilpatrick),35,51
201,2,1:30.0,S. Kilpatrick misses 2-pt jump shot from 6 ft,,35,51
202,2,1:29.0,,Defensive rebound by N. Mirotić,35,51
203,2,1:20.0,,A. Brooks makes 2-pt jump shot from 3 ft,35,53
204,2,1:02.0,D. Sloan misses 3-pt jump shot from 24 ft,,35,53
205,2,1:00.0,Offensive rebound by T. Young,,35,53
206,2,0:59.0,S. Karasev misses 3-pt jump shot from 24 ft,,35,53
207,2,0:58.0,,Defensive rebound by J. Butler,35,53
208,2,0:51.0,,Personal foul by D. Sloan,35,53
209,2,0:35.0,,A. Brooks makes 2-pt hook shot from 7 ft,35,55
210,2,0:21.0,Shooting foul by N. Mirotić (drawn by T. Young),,35,55
211,2,0:21.0,T. Young makes free throw 1 of 2,,36,55
212,2,0:21.0,,B. Portis enters the game for N. Mirotić,36,55
213,2,0:21.0,T. Robinson enters the game for B. Lopez,,36,55
214,2,0:21.0,,D. McDermott enters the game for T. Gibson,36,55
215,2,0:21.0,T. Young makes free throw 2 of 2,,37,55
216,2,0:01.0,,D. McDermott misses 2-pt jump shot from 21 ft,37,55
217,2,0:00.0,Defensive rebound by T. Young,,37,55
218,3,11:44.0,Personal foul by T. Gibson,,37,55
219,3,11:40.0,B. Lopez makes 2-pt layup from 1 ft (assist by S. Karasev),,39,55
220,3,11:22.0,,T. Gibson misses 2-pt layup from 2 ft (block by T. Young),39,55
221,3,11:20.0,Defensive rebound by T. Young,,39,55
222,3,11:15.0,S. Karasev misses 3-pt jump shot from 23 ft,,39,55
223,3,11:14.0,Offensive rebound by B. Lopez,,39,55
224,3,11:11.0,B. Lopez misses 2-pt layup from 1 ft (block by N. Mirotić),,39,55
225,3,11:09.0,,Defensive rebound by M. Dunleavy,39,55
226,3,11:03.0,,T. Gibson makes 2-pt layup from 1 ft (assist by M. Dunleavy),39,57
227,3,10:35.0,T. Young misses 2-pt layup from 1 ft,,39,57
228,3,10:34.0,Offensive rebound by T. Young,,39,57
229,3,10:33.0,T. Young makes 2-pt layup at rim,,41,57
230,3,10:11.0,,Turnover by N. Mirotić (bad pass),41,57
231,3,9:53.0,S. Karasev makes 3-pt jump shot from 22 ft (assist by D. Sloan),,44,57
232,3,9:31.0,,T. Gibson misses 2-pt jump shot from 6 ft,44,57
233,3,9:29.0,,Offensive rebound by T. Gibson,44,57
234,3,9:29.0,,T. Gibson makes 2-pt layup from 1 ft,44,59
235,3,9:11.0,Turnover by S. Karasev (bad pass; steal by J. Butler),,44,59
236,3,8:59.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,44,59
237,3,8:58.0,Defensive rebound by T. Young,,44,59
238,3,8:50.0,S. Karasev misses 3-pt jump shot from 22 ft,,44,59
239,3,8:48.0,Offensive rebound by T. Young,,44,59
240,3,8:42.0,T. Young makes 2-pt layup from 2 ft,,46,59
241,3,8:27.0,,Shooting foul by B. Bogdanović (drawn by J. Butler),46,59
242,3,8:27.0,,J. Butler makes free throw 1 of 2,46,60
243,3,8:27.0,,J. Butler makes free throw 2 of 2,46,61
244,3,8:16.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by D. Sloan),,48,61
245,3,8:04.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by J. Butler),48,64
246,3,7:43.0,B. Bogdanović makes 2-pt jump shot from 20 ft,,50,64
247,3,7:27.0,,D. Rose misses 2-pt layup from 2 ft,50,64
248,3,7:24.0,,Offensive rebound by T. Gibson,50,64
249,3,7:20.0,,N. Mirotić makes 2-pt jump shot from 19 ft (assist by T. Gibson),50,66
250,3,7:05.0,D. Sloan makes 2-pt layup from 1 ft,,52,66
251,3,6:43.0,,Turnover by T. Gibson (lost ball; steal by D. Sloan),52,66
252,3,6:35.0,D. Sloan makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,55,66
253,3,6:35.0,,Chicago full timeout,55,66
254,3,6:35.0,,D. McDermott enters the game for M. Dunleavy,55,66
255,3,6:35.0,,B. Portis enters the game for N. Mirotić,55,66
256,3,6:25.0,,Personal foul by D. Sloan,55,66
257,3,6:16.0,,D. McDermott misses 2-pt jump shot from 8 ft,55,66
258,3,6:14.0,,Offensive rebound by B. Portis,55,66
259,3,6:14.0,,B. Portis misses 2-pt layup from 1 ft,55,66
260,3,6:13.0,Defensive rebound by S. Karasev,,55,66
261,3,5:58.0,B. Bogdanović makes 2-pt jump shot from 19 ft,,57,66
262,3,5:39.0,,D. Rose makes 2-pt layup from 1 ft,57,68
263,3,5:39.0,,Shooting foul by D. Sloan (drawn by D. Rose),57,68
264,3,5:39.0,,J. Holiday enters the game for J. Butler,57,68
265,3,5:39.0,,D. Rose makes free throw 1 of 1,57,69
266,3,5:14.0,B. Bogdanović makes 2-pt jump shot from 21 ft,,59,69
267,3,5:06.0,,D. Rose makes 2-pt layup from 1 ft,59,71
268,3,4:54.0,Personal foul by D. Rose,,59,71
269,3,4:46.0,D. Sloan makes 2-pt jump shot from 12 ft,,61,71
270,3,4:25.0,,Turnover by B. Portis (bad pass; steal by B. Bogdanović),61,71
271,3,4:21.0,D. Sloan makes 2-pt layup from 2 ft (assist by B. Bogdanović),,63,71
272,3,4:07.0,,J. Holiday misses 3-pt jump shot from 25 ft,63,71
273,3,4:06.0,,Offensive rebound by B. Portis,63,71
274,3,3:59.0,,D. Rose misses 2-pt jump shot from 17 ft,63,71
275,3,3:57.0,Defensive rebound by T. Young,,63,71
276,3,3:48.0,Turnover by D. Sloan (bad pass; steal by D. Rose),,63,71
277,3,3:44.0,,B. Portis misses 2-pt dunk at rim (block by T. Young),63,71
278,3,3:41.0,Defensive rebound by B. Bogdanović,,63,71
279,3,3:34.0,,Offensive charge foul by B. Lopez (drawn by T. Gibson),63,71
280,3,3:34.0,Turnover by B. Lopez (offensive foul),,63,71
281,3,3:34.0,,A. Brooks enters the game for D. Rose,63,71
282,3,3:34.0,,C. Felício enters the game for T. Gibson,63,71
283,3,3:21.0,Violation by B. Bogdanović (kicked ball),,63,71
284,3,3:06.0,,J. Holiday misses 2-pt jump shot from 17 ft,63,71
285,3,3:04.0,Defensive rebound by T. Young,,63,71
286,3,2:50.0,B. Lopez misses 2-pt jump shot from 8 ft,,63,71
287,3,2:50.0,,Defensive rebound by Team,63,71
288,3,2:50.0,Loose ball foul by B. Lopez,,63,71
289,3,2:50.0,Brooklyn full timeout,,63,71
290,3,2:36.0,,J. Holiday misses 3-pt jump shot from 22 ft,63,71
291,3,2:35.0,Defensive rebound by S. Karasev,,63,71
292,3,2:18.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by B. Lopez),,66,71
293,3,1:56.0,,D. McDermott misses 3-pt jump shot from 25 ft,66,71
294,3,1:55.0,Defensive rebound by S. Karasev,,66,71
295,3,1:46.0,B. Bogdanović misses 2-pt layup from 1 ft (block by B. Portis),,66,71
296,3,1:45.0,,Defensive rebound by D. McDermott,66,71
297,3,1:40.0,,B. Portis makes 2-pt dunk at rim (assist by D. McDermott),66,73
298,3,1:27.0,T. Young makes 2-pt jump shot from 19 ft,,68,73
299,3,1:22.0,,Turnover by A. Brooks (bad pass; steal by T. Young),68,73
300,3,1:15.0,S. Karasev misses 3-pt jump shot from 25 ft,,68,73
301,3,1:14.0,,Defensive rebound by B. Portis,68,73
302,3,1:08.0,,Personal foul by S. Karasev,68,73
303,3,1:08.0,,D. McDermott makes free throw 1 of 2,68,74
304,3,1:08.0,T. Robinson enters the game for T. Young,,68,74
305,3,1:08.0,,J. Butler enters the game for J. Holiday,68,74
306,3,1:08.0,,D. McDermott makes free throw 2 of 2,68,75
307,3,0:57.0,Shooting foul by D. McDermott (drawn by S. Karasev),,68,75
308,3,0:57.0,S. Karasev makes free throw 1 of 2,,69,75
309,3,0:57.0,C. McCullough enters the game for B. Bogdanović,,69,75
310,3,0:57.0,S. Kilpatrick enters the game for B. Lopez,,69,75
311,3,0:57.0,S. Karasev makes free throw 2 of 2,,70,75
312,3,0:47.0,,J. Butler makes 2-pt layup from 2 ft (assist by A. Brooks),70,77
313,3,0:37.0,D. Sloan misses 2-pt jump shot from 16 ft,,70,77
314,3,0:36.0,Offensive rebound by C. McCullough,,70,77
315,3,0:33.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,70,77
316,3,0:32.0,Offensive rebound by C. McCullough,,70,77
317,3,0:27.0,S. Karasev makes 2-pt jump shot from 22 ft (assist by C. McCullough),,72,77
318,3,0:09.0,,Shooting foul by C. McCullough (drawn by J. Butler),72,77
319,3,0:09.0,,J. Butler makes free throw 1 of 2,72,78
320,3,0:09.0,M. Brown enters the game for S. Karasev,,72,78
321,3,0:09.0,,J. Butler makes free throw 2 of 2,72,79
322,3,0:03.0,D. Sloan makes 2-pt layup at rim,,74,79
323,3,0:00.0,,J. Butler misses 3-pt jump shot from 50 ft,74,79
324,3,0:00.0,,Offensive rebound by Team,74,79
325,4,11:50.0,,Personal foul by S. Kilpatrick,74,79
326,4,11:41.0,,D. McDermott makes 2-pt layup from 1 ft (assist by A. Brooks),74,81
327,4,11:20.0,S. Kilpatrick makes 2-pt layup from 3 ft (assist by S. Larkin),,76,81
328,4,11:01.0,,J. Butler makes 2-pt layup from 1 ft,76,83
329,4,10:40.0,T. Robinson makes 2-pt layup from 1 ft (assist by S. Larkin),,78,83
330,4,10:17.0,,C. Felício makes 2-pt layup from 1 ft (assist by J. Butler),78,85
331,4,10:01.0,T. Robinson misses 2-pt jump shot from 12 ft,,78,85
332,4,10:00.0,,Defensive rebound by B. Portis,78,85
333,4,9:49.0,,Turnover by J. Butler (bad pass; steal by C. McCullough),78,85
334,4,9:47.0,Shooting foul by A. Brooks (drawn by S. Kilpatrick),,78,85
335,4,9:47.0,S. Kilpatrick makes free throw 1 of 2,,79,85
336,4,9:47.0,,J. Holiday enters the game for J. Butler,79,85
337,4,9:47.0,S. Kilpatrick makes free throw 2 of 2,,80,85
338,4,9:35.0,,A. Brooks makes 2-pt layup from 2 ft,80,87
339,4,9:24.0,C. McCullough makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),,83,87
340,4,9:05.0,,J. Holiday misses 2-pt jump shot from 16 ft,83,87
341,4,9:04.0,,Offensive rebound by C. Felício,83,87
342,4,9:02.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by C. Felício),83,90
343,4,8:56.0,S. Larkin makes 2-pt layup from 2 ft,,85,90
344,4,8:56.0,Shooting foul by A. Brooks (drawn by S. Larkin),,85,90
345,4,8:56.0,Brooklyn full timeout,,85,90
346,4,8:56.0,S. Larkin misses free throw 1 of 1,,85,90
347,4,8:54.0,,Defensive rebound by C. Felício,85,90
348,4,8:37.0,,A. Brooks makes 3-pt jump shot from 25 ft,85,93
349,4,8:19.0,S. Kilpatrick makes 2-pt layup from 2 ft,,87,93
350,4,8:01.0,,A. Brooks misses 2-pt layup from 2 ft,87,93
351,4,8:00.0,,Offensive rebound by C. Felício,87,93
352,4,8:00.0,,C. Felício misses 2-pt layup from 2 ft,87,93
353,4,7:59.0,Defensive rebound by T. Robinson,,87,93
354,4,7:44.0,Turnover by T. Robinson (bad pass; steal by A. Brooks),,87,93
355,4,7:40.0,,J. Holiday misses 2-pt layup from 3 ft,87,93
356,4,7:38.0,,Offensive rebound by C. Felício,87,93
357,4,7:34.0,,A. Brooks misses 3-pt jump shot from 25 ft,87,93
358,4,7:33.0,,Offensive rebound by B. Portis,87,93
359,4,7:31.0,,B. Portis misses 2-pt layup from 1 ft,87,93
360,4,7:30.0,,Offensive rebound by Team,87,93
361,4,7:21.0,,D. McDermott makes 2-pt jump shot from 10 ft (assist by J. Holiday),87,95
362,4,7:09.0,M. Brown misses 2-pt jump shot from 20 ft,,87,95
363,4,7:08.0,Offensive rebound by T. Robinson,,87,95
364,4,7:08.0,T. Robinson misses 2-pt dunk at rim,,87,95
365,4,7:06.0,,Defensive rebound by D. McDermott,87,95
366,4,6:57.0,,D. McDermott misses 3-pt jump shot from 24 ft,87,95
367,4,6:55.0,Defensive rebound by T. Robinson,,87,95
368,4,6:42.0,Personal foul by B. Portis,,87,95
369,4,6:42.0,,J. Butler enters the game for J. Holiday,87,95
370,4,6:42.0,,D. Rose enters the game for A. Brooks,87,95
371,4,6:35.0,Turnover by T. Robinson (lost ball; steal by C. Felício),,87,95
372,4,6:29.0,,B. Portis makes 2-pt dunk at rim (assist by D. Rose),87,97
373,4,6:28.0,Brooklyn full timeout,,87,97
374,4,6:28.0,T. Young enters the game for C. McCullough,,87,97
375,4,6:19.0,Shooting foul by J. Butler (drawn by S. Kilpatrick),,87,97
376,4,6:19.0,S. Kilpatrick makes free throw 1 of 2,,88,97
377,4,6:19.0,S. Kilpatrick makes free throw 2 of 2,,89,97
378,4,6:09.0,,J. Butler misses 2-pt dunk at rim (block by T. Robinson),89,97
379,4,6:07.0,Defensive rebound by S. Kilpatrick,,89,97
380,4,6:00.0,S. Larkin misses 3-pt jump shot from 23 ft,,89,97
381,4,5:59.0,,Defensive rebound by C. Felício,89,97
382,4,5:43.0,,B. Portis misses 2-pt jump shot from 19 ft,89,97
383,4,5:42.0,Defensive rebound by S. Larkin,,89,97
384,4,5:32.0,M. Brown misses 2-pt layup from 1 ft (block by C. Felício),,89,97
385,4,5:30.0,,Defensive rebound by D. Rose,89,97
386,4,5:24.0,,Personal foul by T. Young,89,97
387,4,5:24.0,,C. Felício makes free throw 1 of 2,89,98
388,4,5:24.0,B. Bogdanović enters the game for M. Brown,,89,98
