,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
46,1,7:12.0,,Defensive rebound by E. Turner,4,7
47,1,7:10.0,Violation by D. Dedmon (kicked ball),,4,7
48,1,6:53.0,,J. Sullinger misses 2-pt jump shot from 19 ft,4,7
49,1,6:52.0,Defensive rebound by V. Oladipo,,4,7
50,1,6:30.0,A. Gordon misses 2-pt dunk at rim,,4,7
51,1,6:29.0,,Defensive rebound by I. Thomas,4,7
52,1,6:28.0,,A. Bradley makes 2-pt layup from 2 ft (assist by I. Thomas),4,9
53,1,6:28.0,Orlando full timeout,,4,9
54,1,6:28.0,J. Smith enters the game for D. Dedmon,,4,9
55,1,6:08.0,J. Smith misses 2-pt jump shot from 15 ft,,4,9
56,1,6:08.0,,Defensive rebound by A. Bradley,4,9
57,1,5:49.0,,E. Turner makes 3-pt jump shot from 25 ft (assist by I. Thomas),4,12
58,1,5:23.0,B. Jennings misses 2-pt jump shot from 11 ft,,4,12
59,1,5:22.0,,Defensive rebound by A. Johnson,4,12
60,1,5:12.0,,I. Thomas makes 2-pt jump shot from 13 ft,4,14
61,1,4:45.0,J. Smith misses 2-pt layup from 2 ft,,4,14
62,1,4:44.0,Offensive rebound by J. Smith,,4,14
63,1,4:43.0,J. Smith makes 2-pt layup from 2 ft,,6,14
64,1,4:35.0,,Turnover by A. Johnson (bad pass),6,14
65,1,4:35.0,,M. Smart enters the game for J. Sullinger,6,14
66,1,4:35.0,,K. Olynyk enters the game for A. Bradley,6,14
67,1,4:35.0,E. Payton enters the game for B. Jennings,,6,14
68,1,4:18.0,E. Fournier makes 2-pt layup from 1 ft,,8,14
69,1,4:05.0,,E. Turner misses 2-pt jump shot from 7 ft,8,14
70,1,4:04.0,Defensive rebound by V. Oladipo,,8,14
71,1,3:54.0,V. Oladipo makes 2-pt layup from 1 ft,,10,14
72,1,3:49.0,,Turnover by I. Thomas (lost ball; steal by V. Oladipo),10,14
73,1,3:36.0,Turnover by E. Fournier (lost ball; steal by K. Olynyk),,10,14
74,1,3:30.0,,I. Thomas makes 2-pt layup from 1 ft,10,16
75,1,3:12.0,Shooting foul by E. Turner (drawn by E. Fournier),,10,16
76,1,3:12.0,E. Fournier makes free throw 1 of 2,,11,16
77,1,3:12.0,E. İlyasova enters the game for A. Gordon,,11,16
78,1,3:12.0,E. Fournier misses free throw 2 of 2,,11,16
79,1,3:10.0,,Defensive rebound by Team,11,16
80,1,2:54.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by E. Turner),11,19
81,1,2:41.0,J. Smith misses 2-pt jump shot from 11 ft,,11,19
82,1,2:40.0,,Defensive rebound by A. Johnson,11,19
83,1,2:29.0,,Turnover by E. Turner (bad pass; steal by V. Oladipo),11,19
84,1,2:24.0,V. Oladipo makes 2-pt layup from 2 ft (assist by E. Payton),,13,19
85,1,2:24.0,,Boston full timeout,13,19
86,1,2:24.0,,J. Jerebko enters the game for A. Johnson,13,19
87,1,2:24.0,,T. Rozier enters the game for I. Thomas,13,19
88,1,2:24.0,M. Hezonja enters the game for E. Fournier,,13,19
89,1,2:06.0,,K. Olynyk misses 2-pt layup from 1 ft,13,19
90,1,2:06.0,,Offensive rebound by K. Olynyk,13,19
91,1,2:03.0,,M. Smart misses 3-pt jump shot from 25 ft,13,19
92,1,2:02.0,Defensive rebound by M. Hezonja,,13,19
93,1,1:46.0,J. Smith makes 2-pt jump shot from 20 ft (assist by E. Payton),,15,19
94,1,1:31.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by J. Jerebko),15,22
95,1,1:07.0,V. Oladipo misses 2-pt jump shot from 9 ft,,15,22
96,1,1:06.0,,Defensive rebound by K. Olynyk,15,22
97,1,0:49.0,,K. Olynyk misses 3-pt jump shot from 24 ft,15,22
98,1,0:48.0,Defensive rebound by M. Hezonja,,15,22
99,1,0:44.0,E. Payton makes 2-pt layup from 1 ft,,17,22
100,1,0:31.0,,E. Turner misses 2-pt jump shot from 14 ft,17,22
101,1,0:30.0,,Offensive rebound by K. Olynyk,17,22
102,1,0:27.0,,K. Olynyk misses 2-pt jump shot from 14 ft,17,22
103,1,0:26.0,Defensive rebound by M. Hezonja,,17,22
104,1,0:02.0,V. Oladipo misses 2-pt jump shot from 20 ft,,17,22
105,1,0:01.0,Offensive rebound by E. İlyasova,,17,22
106,1,0:01.0,E. İlyasova misses 2-pt layup from 2 ft,,17,22
107,1,0:00.0,Offensive rebound by Team,,17,22
108,2,11:48.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by E. Payton),,20,22
109,2,11:26.0,,J. Jerebko misses 2-pt layup from 2 ft (block by E. İlyasova),20,22
110,2,11:25.0,Defensive rebound by D. Marble,,20,22
111,2,11:22.0,Shooting foul by M. Smart (drawn by D. Marble),,20,22
112,2,11:22.0,D. Marble misses free throw 1 of 2,,20,22
113,2,11:22.0,Offensive rebound by Team,,20,22
114,2,11:22.0,D. Marble misses free throw 2 of 2,,20,22
115,2,11:22.0,,Defensive rebound by M. Smart,20,22
116,2,10:59.0,,A. Bradley misses 2-pt jump shot from 18 ft,20,22
117,2,10:58.0,Defensive rebound by M. Hezonja,,20,22
118,2,10:44.0,Turnover by M. Hezonja (traveling),,20,22
119,2,10:36.0,,Turnover by M. Smart (bad pass),20,22
120,2,10:23.0,M. Hezonja misses 2-pt jump shot from 3 ft,,20,22
121,2,10:22.0,Offensive rebound by M. Hezonja,,20,22
122,2,10:21.0,M. Hezonja misses 2-pt layup from 2 ft,,20,22
123,2,10:20.0,Offensive rebound by M. Hezonja,,20,22
124,2,10:18.0,Shooting foul by K. Olynyk (drawn by J. Smith),,20,22
125,2,10:18.0,J. Smith makes free throw 1 of 2,,21,22
126,2,10:18.0,,J. Sullinger enters the game for K. Olynyk,21,22
127,2,10:18.0,J. Smith makes free throw 2 of 2,,22,22
128,2,9:58.0,,M. Smart misses 2-pt layup from 2 ft (block by M. Hezonja),22,22
129,2,9:57.0,,Offensive rebound by Team,22,22
130,2,9:55.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by T. Rozier),22,25
131,2,9:30.0,D. Marble misses 2-pt layup from 2 ft,,22,25
132,2,9:29.0,,Defensive rebound by M. Smart,22,25
133,2,9:25.0,,Shooting foul by J. Smith (drawn by A. Bradley),22,25
134,2,9:25.0,,A. Bradley misses free throw 1 of 2,22,25
135,2,9:25.0,,Offensive rebound by Team,22,25
136,2,9:25.0,,A. Bradley makes free throw 2 of 2,22,26
137,2,9:09.0,Shooting foul by J. Sullinger (drawn by M. Hezonja),,22,26
138,2,9:09.0,M. Hezonja makes 2-pt layup at rim,,24,26
139,2,9:09.0,A. Nicholson enters the game for J. Smith,,24,26
140,2,9:09.0,M. Hezonja makes free throw 1 of 1,,25,26
141,2,8:51.0,,J. Jerebko misses 3-pt jump shot from 24 ft,25,26
142,2,8:49.0,Defensive rebound by E. İlyasova,,25,26
143,2,8:43.0,E. İlyasova makes 2-pt layup from 1 ft,,27,26
144,2,8:37.0,,M. Smart misses 3-pt jump shot from 25 ft,27,26
145,2,8:36.0,Defensive rebound by A. Nicholson,,27,26
146,2,8:21.0,A. Nicholson makes 3-pt jump shot from 24 ft (assist by M. Hezonja),,30,26
147,2,8:03.0,,M. Smart misses 2-pt layup from 1 ft,30,26
148,2,8:03.0,Defensive rebound by E. İlyasova,,30,26
149,2,7:53.0,A. Nicholson misses 2-pt layup from 2 ft,,30,26
150,2,7:53.0,Offensive rebound by E. İlyasova,,30,26
151,2,7:50.0,E. İlyasova misses 2-pt layup from 2 ft (block by J. Jerebko),,30,26
152,2,7:48.0,,Defensive rebound by A. Bradley,30,26
153,2,7:42.0,,A. Bradley makes 2-pt jump shot from 16 ft,30,28
154,2,7:26.0,E. Payton makes 2-pt layup from 2 ft,,32,28
155,2,7:16.0,,Boston full timeout,32,28
156,2,7:16.0,,I. Thomas enters the game for J. Sullinger,32,28
157,2,7:16.0,,A. Johnson enters the game for J. Jerebko,32,28
158,2,7:16.0,,K. Olynyk enters the game for T. Rozier,32,28
159,2,7:07.0,,M. Smart misses 2-pt layup from 2 ft (block by A. Nicholson),32,28
160,2,7:05.0,,Offensive rebound by A. Johnson,32,28
161,2,7:03.0,,A. Johnson makes 2-pt layup from 1 ft,32,30
162,2,6:45.0,A. Nicholson misses 2-pt hook shot from 4 ft,,32,30
163,2,6:44.0,,Defensive rebound by M. Smart,32,30
164,2,6:40.0,,M. Smart makes 2-pt layup from 2 ft,32,32
165,2,6:40.0,,Shooting foul by D. Marble (drawn by M. Smart),32,32
166,2,6:40.0,,M. Smart makes free throw 1 of 1,32,33
167,2,6:30.0,A. Nicholson makes 2-pt layup from 2 ft (assist by E. Payton),,34,33
168,2,6:30.0,Shooting foul by K. Olynyk (drawn by A. Nicholson),,34,33
169,2,6:30.0,A. Nicholson makes free throw 1 of 1,,35,33
170,2,6:13.0,,I. Thomas makes 2-pt layup from 1 ft (assist by K. Olynyk),35,35
171,2,6:00.0,Turnover by E. Payton (bad pass; steal by I. Thomas),,35,35
172,2,5:55.0,,A. Bradley makes 2-pt jump shot from 1 ft (assist by I. Thomas),35,37
173,2,5:27.0,E. Payton misses 2-pt jump shot from 6 ft,,35,37
174,2,5:25.0,Offensive rebound by E. İlyasova,,35,37
175,2,5:23.0,D. Marble misses 2-pt jump shot from 2 ft,,35,37
176,2,5:22.0,Offensive rebound by Team,,35,37
177,2,5:22.0,,Loose ball foul by M. Smart,35,37
178,2,5:22.0,Official timeout,,35,37
179,2,5:22.0,V. Oladipo enters the game for E. İlyasova,,35,37
180,2,5:22.0,A. Gordon enters the game for M. Hezonja,,35,37
181,2,5:22.0,E. Fournier enters the game for D. Marble,,35,37
182,2,5:22.0,A. Nicholson misses free throw 1 of 2,,35,37
183,2,5:22.0,Offensive rebound by Team,,35,37
184,2,5:22.0,A. Nicholson makes free throw 2 of 2,,36,37
185,2,5:06.0,,I. Thomas misses 2-pt jump shot from 17 ft,36,37
186,2,5:06.0,Defensive rebound by A. Gordon,,36,37
187,2,4:45.0,Turnover by V. Oladipo (lost ball; steal by M. Smart),,36,37
188,2,4:40.0,,A. Bradley makes 2-pt layup from 1 ft,36,39
189,2,4:16.0,V. Oladipo misses 3-pt jump shot from 23 ft,,36,39
190,2,4:16.0,,Defensive rebound by K. Olynyk,36,39
191,2,4:09.0,,I. Thomas misses 2-pt layup from 1 ft (block by E. Payton),36,39
192,2,4:09.0,,Offensive rebound by Team,36,39
193,2,4:09.0,,E. Turner enters the game for M. Smart,36,39
194,2,4:09.0,B. Jennings enters the game for E. Payton,,36,39
195,2,3:56.0,,A. Bradley misses 2-pt jump shot from 16 ft,36,39
196,2,3:56.0,Defensive rebound by A. Nicholson,,36,39
197,2,3:46.0,A. Gordon makes 2-pt layup from 1 ft (assist by E. Fournier),,38,39
198,2,3:27.0,,E. Turner misses 2-pt jump shot from 6 ft,38,39
199,2,3:26.0,Defensive rebound by A. Nicholson,,38,39
200,2,3:13.0,E. Fournier misses 3-pt jump shot from 24 ft,,38,39
201,2,3:13.0,,Defensive rebound by A. Bradley,38,39
202,2,3:04.0,,K. Olynyk makes 2-pt layup from 2 ft,38,41
203,2,3:04.0,,Shooting foul by A. Gordon (drawn by K. Olynyk),38,41
204,2,3:04.0,,K. Olynyk makes free throw 1 of 1,38,42
205,2,2:49.0,B. Jennings misses 3-pt jump shot from 26 ft,,38,42
206,2,2:49.0,,Defensive rebound by E. Turner,38,42
207,2,2:40.0,,A. Bradley makes 2-pt layup from 1 ft (assist by E. Turner),38,44
208,2,2:40.0,Orlando full timeout,,38,44
209,2,2:40.0,J. Smith enters the game for A. Nicholson,,38,44
210,2,2:26.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,41,44
211,2,2:11.0,,A. Bradley misses 2-pt layup from 1 ft,41,44
212,2,2:10.0,,Offensive rebound by A. Johnson,41,44
213,2,2:09.0,,A. Johnson makes 2-pt layup from 1 ft,41,46
214,2,1:53.0,V. Oladipo makes 2-pt jump shot from 6 ft (assist by J. Smith),,43,46
215,2,1:43.0,,I. Thomas misses 2-pt layup from 2 ft (block by B. Jennings),43,46
216,2,1:42.0,,Offensive rebound by Team,43,46
217,2,1:35.0,,I. Thomas makes 2-pt layup from 1 ft,43,48
218,2,1:35.0,,Violation by Team (jump ball),43,48
219,2,1:23.0,V. Oladipo misses 2-pt jump shot from 14 ft,,43,48
220,2,1:22.0,Offensive rebound by A. Gordon,,43,48
221,2,1:16.0,E. Fournier misses 3-pt jump shot from 24 ft,,43,48
222,2,1:15.0,,Defensive rebound by A. Bradley,43,48
223,2,1:10.0,,K. Olynyk makes 2-pt layup from 1 ft,43,50
224,2,1:10.0,,Shooting foul by E. Fournier (drawn by K. Olynyk),43,50
225,2,1:10.0,,K. Olynyk makes free throw 1 of 1,43,51
226,2,0:56.0,A. Gordon makes 2-pt jump shot from 14 ft (assist by J. Smith),,45,51
227,2,0:42.0,,Turnover by I. Thomas (bad pass; steal by V. Oladipo),45,51
228,2,0:38.0,Shooting foul by A. Bradley (drawn by V. Oladipo),,45,51
229,2,0:38.0,V. Oladipo makes free throw 1 of 2,,46,51
230,2,0:38.0,E. Payton enters the game for B. Jennings,,46,51
231,2,0:38.0,E. İlyasova enters the game for A. Gordon,,46,51
232,2,0:38.0,,M. Smart enters the game for A. Johnson,46,51
233,2,0:38.0,V. Oladipo makes free throw 2 of 2,,47,51
234,2,0:32.0,,Personal foul by E. Payton,47,51
235,2,0:32.0,,I. Thomas makes free throw 1 of 2,47,52
236,2,0:32.0,,I. Thomas makes free throw 2 of 2,47,53
237,2,0:23.0,V. Oladipo makes 2-pt layup from 1 ft,,49,53
238,2,0:01.0,,K. Olynyk makes 3-pt jump shot from 23 ft (assist by I. Thomas),49,56
239,3,11:41.0,Turnover by V. Oladipo (lost ball; steal by J. Sullinger),,49,56
240,3,11:36.0,,E. Turner makes 2-pt layup from 1 ft (assist by I. Thomas),49,58
241,3,11:18.0,A. Gordon makes 2-pt jump shot from 16 ft,,51,58
242,3,11:01.0,,A. Bradley misses 3-pt jump shot from 23 ft,51,58
243,3,11:01.0,Defensive rebound by D. Dedmon,,51,58
244,3,10:40.0,A. Gordon misses 2-pt jump shot from 21 ft,,51,58
245,3,10:39.0,,Defensive rebound by J. Sullinger,51,58
246,3,10:27.0,,Turnover by A. Bradley (bad pass; steal by V. Oladipo),51,58
247,3,10:17.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by B. Jennings),,54,58
248,3,10:03.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),54,60
249,3,10:03.0,,Shooting foul by A. Gordon (drawn by A. Johnson),54,60
250,3,10:03.0,,A. Johnson makes free throw 1 of 1,54,61
251,3,9:52.0,Personal foul by E. Turner,,54,61
252,3,9:37.0,V. Oladipo makes 2-pt layup from 1 ft,,56,61
253,3,9:26.0,,E. Turner makes 2-pt jump shot from 14 ft,56,63
254,3,9:13.0,E. Fournier makes 2-pt layup from 1 ft,,58,63
255,3,8:51.0,,J. Sullinger makes 2-pt hook shot from 7 ft (assist by E. Turner),58,65
256,3,8:42.0,D. Dedmon makes 2-pt dunk at rim (assist by E. Fournier),,60,65
257,3,8:28.0,,Shooting foul by B. Jennings (drawn by I. Thomas),60,65
258,3,8:28.0,,I. Thomas makes free throw 1 of 2,60,66
259,3,8:28.0,,I. Thomas makes free throw 2 of 2,60,67
260,3,8:14.0,D. Dedmon misses 2-pt layup from 2 ft (block by J. Sullinger),,60,67
261,3,8:13.0,Offensive rebound by B. Jennings,,60,67
262,3,8:09.0,E. Fournier misses 2-pt jump shot from 3 ft,,60,67
263,3,8:08.0,Offensive rebound by V. Oladipo,,60,67
264,3,8:04.0,Turnover by V. Oladipo (bad pass; steal by A. Bradley),,60,67
265,3,7:56.0,,Shooting foul by V. Oladipo (drawn by J. Sullinger),60,67
266,3,7:56.0,,J. Sullinger misses free throw 1 of 2,60,67
267,3,7:56.0,,Offensive rebound by Team,60,67
268,3,7:56.0,,J. Sullinger makes free throw 2 of 2,60,68
269,3,7:43.0,Shooting foul by J. Sullinger (drawn by D. Dedmon),,60,68
270,3,7:43.0,D. Dedmon makes free throw 1 of 2,,61,68
271,3,7:43.0,D. Dedmon makes free throw 2 of 2,,62,68
272,3,7:22.0,,J. Sullinger makes 2-pt jump shot from 12 ft,62,70
273,3,7:08.0,A. Gordon makes 2-pt jump shot from 18 ft,,64,70
274,3,6:45.0,,I. Thomas makes 2-pt layup from 2 ft,64,72
275,3,6:31.0,B. Jennings makes 2-pt jump shot from 17 ft,,66,72
276,3,6:18.0,,I. Thomas makes 2-pt jump shot from 4 ft (assist by J. Sullinger),66,74
277,3,6:08.0,B. Jennings misses 3-pt jump shot from 25 ft,,66,74
278,3,6:07.0,,Defensive rebound by J. Sullinger,66,74
279,3,6:02.0,,Shooting foul by B. Jennings (drawn by I. Thomas),66,74
280,3,6:02.0,,I. Thomas makes free throw 1 of 3,66,75
281,3,6:02.0,,I. Thomas misses free throw 2 of 3,66,75
282,3,6:02.0,,Offensive rebound by Team,66,75
283,3,6:02.0,E. Payton enters the game for B. Jennings,,66,75
284,3,6:02.0,,K. Olynyk enters the game for A. Johnson,66,75
285,3,6:02.0,,M. Smart enters the game for A. Bradley,66,75
286,3,6:02.0,,I. Thomas makes free throw 3 of 3,66,76
287,3,5:50.0,V. Oladipo makes 2-pt jump shot from 16 ft (assist by E. Payton),,68,76
288,3,5:35.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by I. Thomas),68,79
289,3,5:13.0,E. Fournier misses 3-pt jump shot from 25 ft,,68,79
290,3,5:12.0,,Defensive rebound by J. Sullinger,68,79
291,3,5:02.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),68,81
292,3,4:47.0,D. Dedmon misses 2-pt jump shot from 5 ft,,68,81
293,3,4:45.0,,Defensive rebound by E. Turner,68,81
294,3,4:27.0,,E. Turner misses 2-pt jump shot from 14 ft,68,81
295,3,4:27.0,Defensive rebound by D. Dedmon,,68,81
296,3,4:23.0,Shooting foul by K. Olynyk (drawn by E. Fournier),,68,81
297,3,4:23.0,,Boston full timeout,68,81
298,3,4:23.0,,A. Johnson enters the game for J. Sullinger,68,81
299,3,4:23.0,E. Fournier misses free throw 1 of 2,,68,81
300,3,4:23.0,Offensive rebound by Team,,68,81
301,3,4:23.0,E. Fournier makes free throw 2 of 2,,69,81
302,3,4:07.0,,M. Smart misses 3-pt jump shot from 24 ft,69,81
303,3,4:04.0,Defensive rebound by Team,,69,81
304,3,3:50.0,E. Fournier makes 3-pt jump shot from 24 ft,,72,81
305,3,3:28.0,,A. Johnson makes 2-pt hook shot from 3 ft (assist by K. Olynyk),72,83
306,3,3:11.0,E. Fournier makes 2-pt jump shot from 7 ft,,74,83
307,3,2:54.0,,K. Olynyk misses 3-pt jump shot from 24 ft,74,83
308,3,2:53.0,Defensive rebound by D. Dedmon,,74,83
309,3,2:45.0,A. Gordon misses 2-pt jump shot from 15 ft,,74,83
310,3,2:45.0,,Defensive rebound by A. Johnson,74,83
311,3,2:40.0,,Turnover by I. Thomas (lost ball; steal by E. Fournier),74,83
312,3,2:39.0,Personal foul by I. Thomas,,74,83
313,3,2:39.0,Orlando full timeout,,74,83
314,3,2:39.0,J. Smith enters the game for A. Gordon,,74,83
315,3,2:39.0,A. Nicholson enters the game for D. Dedmon,,74,83
316,3,2:39.0,M. Hezonja enters the game for V. Oladipo,,74,83
317,3,2:39.0,,T. Rozier enters the game for I. Thomas,74,83
318,3,2:26.0,A. Nicholson makes 2-pt hook shot from 7 ft,,76,83
319,3,2:03.0,,A. Johnson makes 2-pt layup from 1 ft (assist by M. Smart),76,85
320,3,1:39.0,A. Nicholson makes 2-pt hook shot from 12 ft,,78,85
321,3,1:23.0,,E. Turner makes 2-pt jump shot from 7 ft,78,87
322,3,1:05.0,E. Fournier misses 2-pt jump shot from 5 ft,,78,87
323,3,1:04.0,,Defensive rebound by A. Johnson,78,87
324,3,0:44.0,,E. Turner makes 2-pt jump shot from 17 ft,78,89
325,3,0:34.0,E. Payton misses 2-pt layup from 2 ft,,78,89
326,3,0:33.0,,Defensive rebound by K. Olynyk,78,89
327,3,0:11.0,,T. Rozier misses 2-pt jump shot from 6 ft,78,89
328,3,0:09.0,,Offensive rebound by Team,78,89
329,3,0:09.0,,Turnover by Team (shot clock),78,89
330,3,0:09.0,,J. Jerebko enters the game for A. Johnson,78,89
331,3,0:09.0,V. Oladipo enters the game for E. Fournier,,78,89
332,3,0:03.0,Turnover by V. Oladipo (bad pass; steal by T. Rozier),,78,89
333,3,0:02.0,,Personal foul by V. Oladipo,78,89
334,3,0:02.0,,K. Olynyk makes free throw 1 of 2,78,90
335,3,0:02.0,,K. Olynyk makes free throw 2 of 2,78,91
336,3,0:00.0,J. Smith misses 3-pt jump shot from 43 ft,,78,91
337,3,0:00.0,Offensive rebound by Team,,78,91
338,4,11:44.0,,M. Smart misses 2-pt jump shot from 9 ft,78,91
339,4,11:43.0,Defensive rebound by J. Smith,,78,91
340,4,11:28.0,Turnover by M. Hezonja (lost ball; steal by K. Olynyk),,78,91
341,4,11:27.0,,Personal foul by M. Hezonja,78,91
342,4,11:15.0,,K. Olynyk misses 2-pt jump shot from 13 ft,78,91
343,4,11:14.0,,Offensive rebound by J. Jerebko,78,91
344,4,11:10.0,,M. Smart misses 3-pt jump shot from 25 ft,78,91
345,4,11:09.0,Defensive rebound by A. Nicholson,,78,91
346,4,11:02.0,E. Payton makes 2-pt layup from 2 ft,,80,91
347,4,11:02.0,Shooting foul by K. Olynyk (drawn by E. Payton),,80,91
348,4,11:02.0,E. Payton misses free throw 1 of 1,,80,91
349,4,11:02.0,,Defensive rebound by Team,80,91
350,4,10:48.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by A. Bradley),80,94
351,4,10:32.0,A. Nicholson misses 3-pt jump shot from 25 ft,,80,94
352,4,10:31.0,,Defensive rebound by A. Bradley,80,94
353,4,10:13.0,,T. Rozier misses 2-pt layup from 2 ft (block by J. Smith),80,94
354,4,10:12.0,Defensive rebound by E. Payton,,80,94
355,4,10:09.0,Shooting foul by K. Olynyk (drawn by V. Oladipo),,80,94
356,4,10:09.0,V. Oladipo makes free throw 1 of 2,,81,94
357,4,10:09.0,,J. Sullinger enters the game for K. Olynyk,81,94
358,4,10:09.0,V. Oladipo makes free throw 2 of 2,,82,94
359,4,9:49.0,,M. Smart misses 2-pt layup from 2 ft,82,94
360,4,9:48.0,Defensive rebound by A. Nicholson,,82,94
361,4,9:41.0,E. Payton misses 2-pt layup from 2 ft,,82,94
362,4,9:40.0,Offensive rebound by A. Nicholson,,82,94
363,4,9:39.0,A. Nicholson makes 2-pt dunk at rim,,84,94
364,4,9:39.0,,Boston full timeout,84,94
365,4,9:29.0,,Personal foul by V. Oladipo,84,94
366,4,9:20.0,,J. Sullinger misses 2-pt hook shot from 6 ft,84,94
367,4,9:19.0,Defensive rebound by M. Hezonja,,84,94
368,4,9:19.0,Personal foul by J. Jerebko,,84,94
369,4,9:12.0,Offensive foul by M. Hezonja (drawn by M. Smart),,84,94
370,4,9:12.0,Turnover by M. Hezonja (offensive foul),,84,94
371,4,8:57.0,,J. Jerebko misses 2-pt jump shot from 9 ft (block by V. Oladipo),84,94
372,4,8:56.0,Defensive rebound by V. Oladipo,,84,94
373,4,8:32.0,V. Oladipo makes 2-pt layup from 1 ft (assist by E. Payton),,86,94
374,4,8:13.0,,J. Sullinger misses 3-pt jump shot from 25 ft,86,94
375,4,8:12.0,Defensive rebound by V. Oladipo,,86,94
376,4,8:03.0,V. Oladipo makes 2-pt layup from 1 ft,,88,94
377,4,7:42.0,,Turnover by J. Sullinger (lost ball; steal by V. Oladipo),88,94
378,4,7:39.0,Turnover by V. Oladipo (lost ball; steal by J. Jerebko),,88,94
379,4,7:37.0,,Turnover by J. Jerebko (bad pass),88,94
380,4,7:37.0,,I. Thomas enters the game for T. Rozier,88,94
381,4,7:37.0,,A. Johnson enters the game for J. Sullinger,88,94
382,4,7:15.0,E. Payton misses 3-pt jump shot from 25 ft,,88,94
383,4,7:14.0,,Defensive rebound by Team,88,94
384,4,7:00.0,,I. Thomas misses 3-pt jump shot from 24 ft,88,94
