,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
69,1,4:52.0,K. Korver makes 2-pt jump shot from 17 ft (assist by T. Sefolosha),,14,23
70,1,4:28.0,,E. Fournier misses 3-pt jump shot from 27 ft,14,23
71,1,4:27.0,Defensive rebound by M. Muscala,,14,23
72,1,4:16.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,14,23
73,1,4:15.0,,Defensive rebound by N. Vučević,14,23
74,1,3:58.0,,E. Payton makes 3-pt jump shot from 22 ft (assist by V. Oladipo),14,26
75,1,3:40.0,Turnover by M. Muscala (bad pass),,14,26
76,1,3:40.0,,C. Frye enters the game for A. Gordon,14,26
77,1,3:40.0,T. Hardaway enters the game for K. Korver,,14,26
78,1,3:17.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Payton),14,28
79,1,2:58.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by T. Hardaway),,17,28
80,1,2:32.0,,C. Frye misses 3-pt jump shot from 25 ft,17,28
81,1,2:31.0,Defensive rebound by D. Schröder,,17,28
82,1,2:16.0,T. Sefolosha misses 2-pt jump shot from 5 ft,,17,28
83,1,2:15.0,,Defensive rebound by N. Vučević,17,28
84,1,2:03.0,,E. Fournier makes 2-pt jump shot from 8 ft,17,30
85,1,1:46.0,T. Sefolosha misses 2-pt jump shot from 16 ft,,17,30
86,1,1:45.0,,Defensive rebound by V. Oladipo,17,30
87,1,1:40.0,,V. Oladipo misses 2-pt jump shot from 18 ft,17,30
88,1,1:39.0,Defensive rebound by M. Muscala,,17,30
89,1,1:39.0,,Loose ball foul by E. Payton (drawn by M. Muscala),17,30
90,1,1:39.0,M. Scott enters the game for M. Muscala,,17,30
91,1,1:39.0,,M. Hezonja enters the game for E. Fournier,17,30
92,1,1:39.0,,J. Smith enters the game for N. Vučević,17,30
93,1,1:24.0,A. Horford misses 2-pt jump shot from 13 ft,,17,30
94,1,1:22.0,,Defensive rebound by E. Payton,17,30
95,1,1:13.0,,J. Smith misses 2-pt jump shot from 19 ft,17,30
96,1,1:12.0,Defensive rebound by M. Scott,,17,30
97,1,1:06.0,Personal foul by E. Payton (drawn by D. Schröder),,17,30
98,1,1:06.0,D. Schröder makes free throw 1 of 2,,18,30
99,1,1:06.0,,S. Napier enters the game for E. Payton,18,30
100,1,1:06.0,D. Schröder makes free throw 2 of 2,,19,30
101,1,0:50.0,,J. Smith misses 2-pt layup from 1 ft (block by T. Sefolosha),19,30
102,1,0:50.0,,Offensive rebound by Team,19,30
103,1,0:48.0,,J. Smith misses 2-pt jump shot from 5 ft (block by A. Horford),19,30
104,1,0:46.0,Defensive rebound by D. Schröder,,19,30
105,1,0:41.0,D. Schröder misses 2-pt layup at rim,,19,30
106,1,0:39.0,,Defensive rebound by C. Frye,19,30
107,1,0:28.0,,M. Hezonja misses 3-pt jump shot from 23 ft,19,30
108,1,0:27.0,Defensive rebound by T. Sefolosha,,19,30
109,1,0:08.0,D. Schröder misses 2-pt layup from 1 ft (block by C. Frye),,19,30
110,1,0:05.0,,Defensive rebound by J. Smith,19,30
111,1,0:00.0,,M. Hezonja misses 3-pt jump shot from 27 ft,19,30
112,1,0:00.0,,Offensive rebound by Team,19,30
113,2,11:48.0,,J. Smith makes 2-pt jump shot from 14 ft (assist by E. Fournier),19,32
114,2,11:20.0,P. Millsap makes 3-pt jump shot from 27 ft (assist by D. Schröder),,22,32
115,2,11:07.0,,Shooting foul by D. Schröder (drawn by E. Fournier),22,32
116,2,11:07.0,,E. Fournier makes free throw 1 of 2,22,33
117,2,11:07.0,,E. Fournier makes free throw 2 of 2,22,34
118,2,10:54.0,Turnover by M. Scott (bad pass),,22,34
119,2,10:38.0,,C. Frye misses 3-pt jump shot from 25 ft,22,34
120,2,10:37.0,Defensive rebound by D. Schröder,,22,34
121,2,10:31.0,K. Bazemore misses 2-pt layup from 2 ft,,22,34
122,2,10:29.0,Offensive rebound by M. Scott,,22,34
123,2,10:29.0,M. Scott misses 2-pt layup at rim,,22,34
124,2,10:26.0,,Defensive rebound by C. Frye,22,34
125,2,10:11.0,,Turnover by M. Hezonja (lost ball; steal by K. Bazemore),22,34
126,2,10:08.0,K. Bazemore makes 2-pt layup at rim,,24,34
127,2,9:49.0,,S. Napier misses 2-pt jump shot from 5 ft,24,34
128,2,9:48.0,Defensive rebound by M. Scott,,24,34
129,2,9:41.0,Turnover by D. Schröder (lost ball; steal by S. Napier),,24,34
130,2,9:32.0,,M. Hezonja misses 3-pt jump shot from 26 ft,24,34
131,2,9:30.0,Defensive rebound by M. Scott,,24,34
132,2,9:21.0,Shooting foul by C. Frye (drawn by K. Bazemore),,24,34
133,2,9:21.0,K. Bazemore makes free throw 1 of 2,,25,34
134,2,9:21.0,K. Korver enters the game for T. Hardaway,,25,34
135,2,9:21.0,K. Bazemore makes free throw 2 of 2,,26,34
136,2,9:03.0,,Turnover by M. Hezonja (bad pass),26,34
137,2,8:49.0,D. Schröder misses 3-pt jump shot from 29 ft,,26,34
138,2,8:48.0,,Defensive rebound by S. Napier,26,34
139,2,8:34.0,,C. Frye misses 3-pt jump shot from 26 ft,26,34
140,2,8:33.0,Defensive rebound by K. Bazemore,,26,34
141,2,8:25.0,Shooting foul by J. Smith (drawn by P. Millsap),,26,34
142,2,8:25.0,Official timeout,,26,34
143,2,8:25.0,,V. Oladipo enters the game for M. Hezonja,26,34
144,2,8:25.0,,E. Payton enters the game for S. Napier,26,34
145,2,8:25.0,J. Teague enters the game for D. Schröder,,26,34
146,2,8:25.0,P. Millsap misses free throw 1 of 2,,26,34
147,2,8:25.0,Offensive rebound by Team,,26,34
148,2,8:25.0,P. Millsap makes free throw 2 of 2,,27,34
149,2,8:14.0,,E. Payton misses 2-pt jump shot from 18 ft,27,34
150,2,8:13.0,Defensive rebound by J. Teague,,27,34
151,2,8:03.0,K. Bazemore misses 2-pt layup from 1 ft,,27,34
152,2,8:02.0,Offensive rebound by K. Bazemore,,27,34
153,2,7:54.0,K. Bazemore misses 3-pt jump shot from 22 ft,,27,34
154,2,7:53.0,,Defensive rebound by E. Payton,27,34
155,2,7:37.0,,E. Fournier misses 2-pt layup from 1 ft (block by P. Millsap),27,34
156,2,7:36.0,,Offensive rebound by C. Frye,27,34
157,2,7:35.0,,C. Frye makes 2-pt layup from 1 ft,27,36
158,2,7:18.0,J. Teague makes 2-pt jump shot from 9 ft,,29,36
159,2,7:07.0,,E. Fournier makes 2-pt layup from 1 ft,29,38
160,2,6:40.0,P. Millsap misses 2-pt jump shot from 6 ft (block by J. Smith),,29,38
161,2,6:40.0,,Defensive rebound by Team,29,38
162,2,6:40.0,,A. Gordon enters the game for C. Frye,29,38
163,2,6:40.0,,N. Vučević enters the game for J. Smith,29,38
164,2,6:40.0,A. Horford enters the game for P. Millsap,,29,38
165,2,6:31.0,,E. Payton misses 2-pt layup from 1 ft (block by M. Scott),29,38
166,2,6:27.0,Defensive rebound by M. Scott,,29,38
167,2,6:23.0,J. Teague makes 3-pt jump shot from 24 ft (assist by M. Scott),,32,38
168,2,6:03.0,P. Millsap enters the game for M. Scott,,32,38
169,2,5:56.0,,A. Gordon misses 2-pt jump shot from 15 ft,32,38
170,2,5:56.0,,Offensive rebound by Team,32,38
171,2,5:56.0,Loose ball foul by J. Teague (drawn by E. Fournier),,32,38
172,2,5:56.0,,Orlando full timeout,32,38
173,2,5:44.0,,N. Vučević misses 2-pt hook shot from 9 ft,32,38
174,2,5:43.0,,Offensive rebound by A. Gordon,32,38
175,2,5:39.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by A. Gordon),32,41
176,2,5:27.0,J. Teague makes 2-pt layup from 1 ft,,34,41
177,2,5:27.0,Shooting foul by E. Payton (drawn by J. Teague),,34,41
178,2,5:27.0,,M. Hezonja enters the game for E. Payton,34,41
179,2,5:27.0,J. Teague makes free throw 1 of 1,,35,41
180,2,5:09.0,,N. Vučević misses 2-pt jump shot from 14 ft,35,41
181,2,5:08.0,,Offensive rebound by Team,35,41
182,2,5:07.0,,Turnover by E. Fournier (bad pass; steal by P. Millsap),35,41
183,2,5:01.0,Shooting foul by N. Vučević (drawn by P. Millsap),,35,41
184,2,5:01.0,P. Millsap makes free throw 1 of 2,,36,41
185,2,5:01.0,T. Sefolosha enters the game for K. Bazemore,,36,41
186,2,5:01.0,P. Millsap makes free throw 2 of 2,,37,41
187,2,4:44.0,,A. Gordon misses 2-pt jump shot from 13 ft,37,41
188,2,4:43.0,Defensive rebound by A. Horford,,37,41
189,2,4:35.0,A. Horford misses 2-pt jump shot from 15 ft,,37,41
190,2,4:34.0,Offensive rebound by P. Millsap,,37,41
191,2,4:23.0,Turnover by J. Teague (lost ball; steal by V. Oladipo),,37,41
192,2,4:21.0,,Turnover by V. Oladipo (lost ball),37,41
193,2,4:09.0,A. Horford misses 2-pt hook shot from 10 ft,,37,41
194,2,4:08.0,,Defensive rebound by A. Gordon,37,41
195,2,3:56.0,,E. Fournier misses 2-pt layup from 1 ft,37,41
196,2,3:55.0,Defensive rebound by A. Horford,,37,41
197,2,3:48.0,Turnover by J. Teague (lost ball),,37,41
198,2,3:35.0,,Turnover by N. Vučević (3 sec),37,41
199,2,3:35.0,M. Scott enters the game for P. Millsap,,37,41
200,2,3:18.0,K. Korver misses 2-pt jump shot from 11 ft (block by M. Hezonja),,37,41
201,2,3:15.0,,Defensive rebound by E. Fournier,37,41
202,2,3:13.0,,V. Oladipo makes 2-pt dunk at rim (assist by M. Hezonja),37,43
203,2,3:12.0,Atlanta full timeout,,37,43
204,2,3:12.0,P. Millsap enters the game for M. Scott,,37,43
205,2,2:55.0,K. Korver misses 2-pt jump shot from 16 ft,,37,43
206,2,2:54.0,,Defensive rebound by A. Gordon,37,43
207,2,2:36.0,,Turnover by E. Fournier (step out of bounds),37,43
208,2,2:36.0,K. Bazemore enters the game for K. Korver,,37,43
209,2,2:15.0,Personal foul by E. Fournier (drawn by K. Bazemore),,37,43
210,2,2:15.0,K. Bazemore makes free throw 1 of 2,,38,43
211,2,2:15.0,K. Bazemore makes free throw 2 of 2,,39,43
212,2,2:01.0,,N. Vučević misses 2-pt jump shot from 4 ft (block by A. Horford),39,43
213,2,1:59.0,Defensive rebound by A. Horford,,39,43
214,2,1:52.0,K. Bazemore misses 3-pt jump shot from 24 ft,,39,43
215,2,1:51.0,,Defensive rebound by E. Fournier,39,43
216,2,1:42.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Gordon),39,46
217,2,1:31.0,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),,41,46
218,2,1:09.0,,A. Gordon misses 3-pt jump shot from 23 ft,41,46
219,2,1:08.0,Defensive rebound by T. Sefolosha,,41,46
220,2,0:48.0,Turnover by K. Bazemore (lost ball; steal by E. Fournier),,41,46
221,2,0:47.0,,Personal foul by K. Bazemore (drawn by N. Vučević),41,46
222,2,0:47.0,M. Scott enters the game for P. Millsap,,41,46
223,2,0:36.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by M. Hezonja),41,48
224,2,0:30.0,J. Teague misses 3-pt jump shot from 28 ft,,41,48
225,2,0:28.0,,Defensive rebound by N. Vučević,41,48
226,2,0:06.0,,A. Gordon misses 2-pt jump shot from 8 ft,41,48
227,2,0:05.0,Defensive rebound by T. Sefolosha,,41,48
228,2,0:00.0,T. Sefolosha misses 3-pt jump shot from 26 ft,,41,48
229,2,0:00.0,Offensive rebound by M. Scott,,41,48
230,3,11:45.0,,Turnover by N. Vučević (back court),41,48
231,3,11:37.0,Turnover by K. Bazemore (bad pass; steal by A. Gordon),,41,48
232,3,11:29.0,,Turnover by E. Payton (bad pass; steal by P. Millsap),41,48
233,3,11:23.0,P. Millsap makes 2-pt layup from 2 ft,,43,48
234,3,11:06.0,,E. Payton misses 3-pt jump shot from 22 ft,43,48
235,3,11:05.0,Defensive rebound by K. Korver,,43,48
236,3,11:00.0,P. Millsap misses 2-pt layup at rim,,43,48
237,3,10:58.0,,Defensive rebound by N. Vučević,43,48
238,3,10:46.0,,N. Vučević makes 2-pt layup from 1 ft,43,50
239,3,10:34.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by A. Horford),,46,50
240,3,10:20.0,,A. Gordon misses 2-pt jump shot from 15 ft,46,50
241,3,10:19.0,Defensive rebound by K. Bazemore,,46,50
242,3,10:09.0,P. Millsap misses 2-pt jump shot from 4 ft (block by A. Gordon),,46,50
243,3,10:07.0,,Defensive rebound by V. Oladipo,46,50
244,3,10:03.0,,Turnover by E. Fournier (lost ball; steal by J. Teague),46,50
245,3,9:52.0,Personal foul by E. Fournier (drawn by A. Horford),,46,50
246,3,9:40.0,J. Teague misses 2-pt layup from 2 ft (block by A. Gordon),,46,50
247,3,9:37.0,,Defensive rebound by N. Vučević,46,50
248,3,9:32.0,,V. Oladipo makes 2-pt jump shot from 13 ft,46,52
249,3,9:09.0,A. Horford misses 2-pt jump shot from 15 ft,,46,52
250,3,9:08.0,,Defensive rebound by A. Gordon,46,52
251,3,8:54.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),46,54
252,3,8:37.0,Turnover by J. Teague (lost ball; steal by N. Vučević),,46,54
253,3,8:32.0,,N. Vučević makes 2-pt dunk from 1 ft (assist by V. Oladipo),46,56
254,3,8:32.0,Atlanta full timeout,,46,56
255,3,8:12.0,J. Teague makes 3-pt jump shot from 26 ft (assist by P. Millsap),,49,56
256,3,7:54.0,,E. Payton makes 2-pt jump shot from 18 ft (assist by A. Gordon),49,58
257,3,7:28.0,A. Horford misses 2-pt jump shot from 13 ft,,49,58
258,3,7:26.0,,Defensive rebound by E. Fournier,49,58
259,3,7:17.0,,N. Vučević makes 2-pt layup from 1 ft (assist by E. Payton),49,60
260,3,6:50.0,K. Bazemore makes 3-pt jump shot from 27 ft (assist by A. Horford),,52,60
261,3,6:28.0,,A. Gordon misses 3-pt jump shot from 25 ft,52,60
262,3,6:27.0,Defensive rebound by P. Millsap,,52,60
263,3,6:17.0,Personal foul by A. Gordon (drawn by P. Millsap),,52,60
264,3,6:17.0,M. Muscala enters the game for A. Horford,,52,60
265,3,6:09.0,P. Millsap misses 3-pt jump shot from 28 ft,,52,60
266,3,6:08.0,,Defensive rebound by N. Vučević,52,60
267,3,5:51.0,,E. Payton misses 2-pt layup from 2 ft (block by P. Millsap),52,60
268,3,5:49.0,Defensive rebound by K. Korver,,52,60
269,3,5:30.0,K. Bazemore makes 2-pt jump shot from 12 ft (assist by J. Teague),,54,60
270,3,5:16.0,,V. Oladipo misses 2-pt layup from 1 ft,54,60
271,3,5:15.0,,Offensive rebound by A. Gordon,54,60
272,3,5:15.0,,Shooting foul by M. Muscala (drawn by A. Gordon),54,60
273,3,5:15.0,,A. Gordon makes free throw 1 of 2,54,61
274,3,5:15.0,,A. Gordon misses free throw 2 of 2,54,61
275,3,5:13.0,Defensive rebound by K. Korver,,54,61
276,3,4:55.0,K. Korver misses 3-pt jump shot from 25 ft,,54,61
277,3,4:54.0,,Defensive rebound by A. Gordon,54,61
278,3,4:37.0,,Shooting block foul by M. Muscala (drawn by E. Fournier),54,61
279,3,4:37.0,,E. Fournier makes free throw 1 of 2,54,62
280,3,4:37.0,D. Schröder enters the game for J. Teague,,54,62
281,3,4:37.0,T. Sefolosha enters the game for K. Bazemore,,54,62
282,3,4:37.0,,E. Fournier makes free throw 2 of 2,54,63
283,3,4:18.0,Turnover by D. Schröder (bad pass),,54,63
284,3,4:05.0,,Turnover by N. Vučević (3 sec),54,63
285,3,3:43.0,P. Millsap misses 2-pt layup from 1 ft (block by A. Gordon),,54,63
286,3,3:42.0,Offensive rebound by Team,,54,63
287,3,3:40.0,P. Millsap misses 2-pt jump shot from 13 ft,,54,63
288,3,3:37.0,Offensive rebound by M. Muscala,,54,63
289,3,3:37.0,M. Muscala misses 2-pt layup from 1 ft,,54,63
290,3,3:35.0,Offensive rebound by M. Muscala,,54,63
291,3,3:31.0,P. Millsap makes 2-pt jump shot from 17 ft (assist by M. Muscala),,56,63
292,3,3:14.0,,E. Fournier misses 2-pt jump shot from 23 ft,56,63
293,3,3:13.0,Defensive rebound by K. Korver,,56,63
294,3,2:58.0,D. Schröder misses 2-pt jump shot from 18 ft,,56,63
295,3,2:57.0,,Defensive rebound by Team,56,63
296,3,2:57.0,,Orlando full timeout,56,63
297,3,2:57.0,T. Hardaway enters the game for K. Korver,,56,63
298,3,2:57.0,,S. Napier enters the game for E. Payton,56,63
299,3,2:43.0,,N. Vučević makes 2-pt hook shot from 5 ft,56,65
300,3,2:24.0,T. Hardaway misses 2-pt jump shot from 18 ft,,56,65
301,3,2:23.0,,Defensive rebound by A. Gordon,56,65
302,3,2:03.0,,E. Fournier misses 2-pt layup from 1 ft,56,65
303,3,1:59.0,,Offensive rebound by A. Gordon,56,65
304,3,1:59.0,,A. Gordon makes 2-pt layup at rim,56,67
305,3,1:47.0,D. Schröder misses 2-pt layup from 2 ft (block by V. Oladipo),,56,67
306,3,1:45.0,,Defensive rebound by A. Gordon,56,67
307,3,1:38.0,,V. Oladipo makes 2-pt jump shot from 16 ft,56,69
308,3,1:27.0,M. Muscala misses 3-pt jump shot from 24 ft,,56,69
309,3,1:26.0,,Defensive rebound by A. Gordon,56,69
310,3,1:16.0,,N. Vučević misses 2-pt jump shot from 3 ft,56,69
311,3,1:15.0,Defensive rebound by P. Millsap,,56,69
312,3,1:11.0,Shooting foul by S. Napier (drawn by D. Schröder),,56,69
313,3,1:11.0,D. Schröder misses free throw 1 of 2,,56,69
314,3,1:11.0,Offensive rebound by Team,,56,69
315,3,1:11.0,M. Scott enters the game for M. Muscala,,56,69
316,3,1:11.0,A. Horford enters the game for P. Millsap,,56,69
317,3,1:11.0,M. Muscala enters the game for M. Scott,,56,69
318,3,1:11.0,,J. Smith enters the game for E. Fournier,56,69
319,3,1:11.0,,M. Hezonja enters the game for N. Vučević,56,69
320,3,1:11.0,D. Schröder makes free throw 2 of 2,,57,69
321,3,1:00.0,,J. Smith makes 2-pt layup from 2 ft (assist by V. Oladipo),57,71
322,3,0:52.0,Personal foul by M. Hezonja (drawn by T. Sefolosha),,57,71
323,3,0:52.0,T. Sefolosha misses free throw 1 of 2,,57,71
324,3,0:52.0,Offensive rebound by Team,,57,71
325,3,0:52.0,T. Sefolosha misses free throw 2 of 2,,57,71
326,3,0:51.0,,Defensive rebound by V. Oladipo,57,71
327,3,0:39.0,,M. Hezonja misses 3-pt jump shot from 23 ft,57,71
328,3,0:38.0,Defensive rebound by D. Schröder,,57,71
329,3,0:31.0,D. Schröder misses 2-pt layup from 2 ft,,57,71
330,3,0:29.0,,Defensive rebound by J. Smith,57,71
331,3,0:24.0,,Orlando full timeout,57,71
332,3,0:24.0,K. Bazemore enters the game for M. Muscala,,57,71
333,3,0:18.0,,Personal foul by K. Bazemore (drawn by J. Smith),57,71
334,3,0:07.0,,V. Oladipo misses 3-pt jump shot from 25 ft,57,71
335,3,0:05.0,Defensive rebound by T. Sefolosha,,57,71
336,3,0:00.0,T. Sefolosha makes 3-pt jump shot from 53 ft,,60,71
337,4,11:43.0,A. Horford misses 2-pt jump shot from 19 ft,,60,71
338,4,11:41.0,Offensive rebound by M. Scott,,60,71
339,4,11:32.0,A. Horford misses 3-pt jump shot from 24 ft (block by J. Smith),,60,71
340,4,11:30.0,,Defensive rebound by M. Hezonja,60,71
341,4,11:18.0,,V. Oladipo makes 2-pt jump shot from 19 ft,60,73
342,4,11:01.0,J. Teague makes 2-pt layup from 1 ft,,62,73
343,4,10:49.0,,S. Napier misses 3-pt jump shot from 25 ft,62,73
344,4,10:48.0,Defensive rebound by M. Scott,,62,73
345,4,10:34.0,A. Horford makes 2-pt jump shot from 14 ft (assist by K. Bazemore),,64,73
346,4,10:14.0,,Turnover by M. Hezonja (bad pass; steal by K. Korver),64,73
347,4,10:00.0,J. Teague makes 3-pt jump shot from 29 ft (assist by M. Scott),,67,73
348,4,9:40.0,,M. Hezonja misses 3-pt jump shot from 24 ft (block by K. Korver),67,73
349,4,9:40.0,,Offensive rebound by Team,67,73
350,4,9:40.0,,E. Fournier enters the game for M. Hezonja,67,73
351,4,9:40.0,,E. Payton enters the game for S. Napier,67,73
352,4,9:40.0,T. Hardaway enters the game for K. Korver,,67,73
353,4,9:37.0,,Turnover by E. Payton (lost ball),67,73
354,4,9:37.0,K. Korver enters the game for K. Bazemore,,67,73
355,4,9:27.0,J. Teague makes 2-pt layup from 1 ft,,69,73
356,4,9:01.0,,E. Payton misses 3-pt jump shot from 25 ft,69,73
357,4,8:59.0,,Offensive rebound by V. Oladipo,69,73
358,4,8:56.0,,V. Oladipo makes 2-pt jump shot from 18 ft,69,75
359,4,8:42.0,A. Horford makes 3-pt jump shot from 24 ft (assist by K. Korver),,72,75
360,4,8:16.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),72,78
361,4,8:02.0,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),,74,78
362,4,7:44.0,,Personal foul by A. Horford (drawn by J. Smith),74,78
363,4,7:44.0,Official timeout,,74,78
364,4,7:44.0,K. Bazemore enters the game for T. Hardaway,,74,78
365,4,7:44.0,,J. Smith makes free throw 1 of 2,74,79
366,4,7:44.0,,J. Smith makes free throw 2 of 2,74,80
367,4,7:34.0,K. Korver misses 3-pt jump shot from 26 ft,,74,80
368,4,7:33.0,Offensive rebound by K. Bazemore,,74,80
369,4,7:29.0,K. Korver misses 3-pt jump shot from 25 ft,,74,80
370,4,7:28.0,Offensive rebound by A. Horford,,74,80
371,4,7:25.0,K. Bazemore makes 2-pt layup from 1 ft (assist by A. Horford),,76,80
372,4,6:59.0,,J. Smith misses 3-pt jump shot from 23 ft,76,80
373,4,6:58.0,,Offensive rebound by Team,76,80
374,4,6:58.0,Loose ball foul by K. Korver (drawn by C. Frye),,76,80
375,4,6:58.0,P. Millsap enters the game for M. Scott,,76,80
376,4,6:58.0,,A. Gordon enters the game for C. Frye,76,80
377,4,6:58.0,,N. Vučević enters the game for J. Smith,76,80
378,4,6:50.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by E. Payton),76,83
379,4,6:36.0,J. Teague misses 2-pt jump shot from 3 ft,,76,83
380,4,6:33.0,Offensive rebound by P. Millsap,,76,83
381,4,6:33.0,P. Millsap makes 2-pt layup from 1 ft,,78,83
382,4,6:10.0,,E. Payton makes 2-pt jump shot from 14 ft,78,85
383,4,5:58.0,K. Bazemore misses 2-pt jump shot from 3 ft,,78,85
384,4,5:58.0,Offensive rebound by K. Bazemore,,78,85
