,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
63,1,4:02.0,Shooting foul by J. Richardson (drawn by C. Landry),,21,22
64,1,4:02.0,R. Covington enters the game for H. Thompson,,21,22
65,1,4:02.0,C. Landry misses free throw 1 of 1,,21,22
66,1,4:01.0,Offensive rebound by J. Grant,,21,22
67,1,3:55.0,I. Canaan misses 3-pt jump shot from 24 ft,,21,22
68,1,3:54.0,,Defensive rebound by H. Whiteside,21,22
69,1,3:42.0,,Shooting foul by C. Landry (drawn by D. Wade),21,22
70,1,3:42.0,,D. Wade misses free throw 1 of 2,21,22
71,1,3:42.0,,Offensive rebound by Team,21,22
72,1,3:42.0,R. Holmes enters the game for C. Landry,,21,22
73,1,3:42.0,,D. Wade makes free throw 2 of 2,21,23
74,1,3:28.0,Turnover by R. Covington (lost ball; steal by D. Wade),,21,23
75,1,3:24.0,,Turnover by J. Richardson (bad pass; steal by R. Holmes),21,23
76,1,3:21.0,Turnover by R. Holmes (lost ball; steal by D. Wade),,21,23
77,1,3:14.0,,D. Wade misses 2-pt jump shot from 18 ft,21,23
78,1,3:13.0,Defensive rebound by I. Canaan,,21,23
79,1,3:08.0,J. Grant misses 2-pt layup from 1 ft,,21,23
80,1,3:07.0,,Defensive rebound by H. Whiteside,21,23
81,1,2:50.0,,J. Winslow makes 2-pt jump shot from 8 ft,21,25
82,1,2:45.0,Philadelphia full timeout,,21,25
83,1,2:45.0,,L. Deng enters the game for J. Johnson,21,25
84,1,2:45.0,,G. Dragić enters the game for D. Wade,21,25
85,1,2:24.0,R. Holmes misses 2-pt jump shot from 19 ft (block by H. Whiteside),,21,25
86,1,2:23.0,,Defensive rebound by L. Deng,21,25
87,1,2:11.0,,Turnover by H. Whiteside (lost ball; steal by R. Covington),21,25
88,1,2:05.0,J. Grant makes 2-pt dunk at rim (assist by I. Smith),,23,25
89,1,1:51.0,,Personal foul by J. Grant (drawn by L. Deng),23,25
90,1,1:51.0,T. McConnell enters the game for I. Smith,,23,25
91,1,1:51.0,H. Thompson enters the game for J. Grant,,23,25
92,1,1:45.0,,G. Dragić makes 2-pt jump shot from 3 ft (assist by L. Deng),23,27
93,1,1:28.0,R. Covington misses 2-pt layup from 3 ft,,23,27
94,1,1:27.0,,Defensive rebound by L. Deng,23,27
95,1,1:25.0,,J. Richardson makes 2-pt dunk at rim (assist by J. Winslow),23,29
96,1,0:58.0,R. Covington misses 2-pt jump shot from 15 ft,,23,29
97,1,0:57.0,,Defensive rebound by L. Deng,23,29
98,1,0:47.0,,L. Deng misses 2-pt jump shot from 21 ft,23,29
99,1,0:47.0,,Offensive rebound by H. Whiteside,23,29
100,1,0:47.0,,Shooting foul by R. Covington (drawn by H. Whiteside),23,29
101,1,0:47.0,,H. Whiteside misses free throw 1 of 2,23,29
102,1,0:47.0,,Offensive rebound by Team,23,29
103,1,0:47.0,,H. Whiteside makes free throw 2 of 2,23,30
104,1,0:36.0,T. McConnell misses 2-pt jump shot from 6 ft (block by H. Whiteside),,23,30
105,1,0:35.0,Offensive rebound by Team,,23,30
106,1,0:27.0,R. Covington misses 2-pt layup from 3 ft,,23,30
107,1,0:25.0,Offensive rebound by R. Covington,,23,30
108,1,0:25.0,R. Covington makes 2-pt layup at rim,,25,30
109,1,0:12.0,,H. Whiteside misses 2-pt layup from 2 ft,25,30
110,1,0:11.0,Defensive rebound by R. Covington,,25,30
111,1,0:00.0,R. Holmes misses 3-pt jump shot from 25 ft,,25,30
112,1,0:00.0,Offensive rebound by Team,,25,30
113,2,11:47.0,R. Holmes misses 2-pt layup from 1 ft (block by L. Deng),,25,30
114,2,11:46.0,,Defensive rebound by G. Dragić,25,30
115,2,11:38.0,,J. Richardson misses 2-pt jump shot from 10 ft,25,30
116,2,11:36.0,Defensive rebound by R. Covington,,25,30
117,2,11:23.0,Turnover by T. McConnell (bad pass; steal by J. Winslow),,25,30
118,2,11:18.0,,G. Dragić makes 2-pt layup at rim (assist by L. Deng),25,32
119,2,10:50.0,H. Thompson misses 3-pt jump shot from 23 ft,,25,32
120,2,10:48.0,Offensive rebound by R. Holmes,,25,32
121,2,10:35.0,R. Holmes misses 2-pt hook shot from 3 ft,,25,32
122,2,10:34.0,,Defensive rebound by L. Deng,25,32
123,2,10:19.0,,H. Whiteside misses 2-pt jump shot from 19 ft,25,32
124,2,10:18.0,Defensive rebound by T. McConnell,,25,32
125,2,10:04.0,Shooting foul by H. Whiteside (drawn by R. Holmes),,25,32
126,2,10:04.0,R. Holmes makes free throw 1 of 2,,26,32
127,2,10:04.0,J. Grant enters the game for R. Covington,,26,32
128,2,10:04.0,R. Holmes misses free throw 2 of 2,,26,32
129,2,10:03.0,,Defensive rebound by L. Deng,26,32
130,2,9:46.0,,Turnover by J. Winslow (bad pass),26,32
131,2,9:31.0,Shooting foul by J. Richardson (drawn by I. Canaan),,26,32
132,2,9:31.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by J. Grant),,29,32
133,2,9:31.0,E. Brand enters the game for R. Holmes,,29,32
134,2,9:31.0,,G. Green enters the game for J. Richardson,29,32
135,2,9:31.0,I. Canaan makes free throw 1 of 1,,30,32
136,2,9:16.0,,Turnover by J. Winslow (step out of bounds),30,32
137,2,8:56.0,H. Thompson misses 2-pt jump shot from 20 ft,,30,32
138,2,8:55.0,,Defensive rebound by G. Dragić,30,32
139,2,8:43.0,,L. Deng misses 3-pt jump shot from 23 ft,30,32
140,2,8:42.0,Defensive rebound by H. Thompson,,30,32
141,2,8:31.0,T. McConnell makes 2-pt jump shot from 9 ft,,32,32
142,2,8:16.0,,H. Whiteside misses 2-pt jump shot from 12 ft,32,32
143,2,8:15.0,Defensive rebound by E. Brand,,32,32
144,2,8:02.0,Turnover by E. Brand (bad pass; steal by L. Deng),,32,32
145,2,8:00.0,,Shooting foul by E. Brand (drawn by L. Deng),32,32
146,2,8:00.0,Official timeout,,32,32
147,2,8:00.0,,L. Deng misses free throw 1 of 2,32,32
148,2,8:00.0,,Offensive rebound by Team,32,32
149,2,8:00.0,,L. Deng makes free throw 2 of 2,32,33
150,2,7:46.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by E. Brand),,35,33
151,2,7:21.0,,G. Green makes 2-pt jump shot from 9 ft (assist by H. Whiteside),35,35
152,2,7:01.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by E. Brand),,38,35
153,2,6:46.0,,G. Dragić makes 2-pt jump shot from 15 ft,38,37
154,2,6:33.0,T. McConnell makes 2-pt layup from 1 ft,,40,37
155,2,6:15.0,,H. Whiteside misses 2-pt dunk at rim,40,37
156,2,6:13.0,Defensive rebound by E. Brand,,40,37
157,2,6:07.0,I. Canaan misses 3-pt jump shot from 23 ft,,40,37
158,2,6:06.0,,Defensive rebound by G. Dragić,40,37
159,2,6:00.0,,G. Green misses 3-pt jump shot from 24 ft,40,37
160,2,5:59.0,,Offensive rebound by J. Winslow,40,37
161,2,5:57.0,,G. Green misses 2-pt jump shot from 18 ft,40,37
162,2,5:56.0,Defensive rebound by T. McConnell,,40,37
163,2,5:46.0,T. McConnell misses 2-pt jump shot from 9 ft,,40,37
164,2,5:45.0,Offensive rebound by I. Canaan,,40,37
165,2,5:44.0,I. Canaan makes 2-pt layup from 1 ft,,42,37
166,2,5:39.0,,Miami full timeout,42,37
167,2,5:39.0,,J. Johnson enters the game for L. Deng,42,37
168,2,5:39.0,,D. Wade enters the game for G. Dragić,42,37
169,2,5:39.0,,A. Stoudemire enters the game for H. Whiteside,42,37
170,2,5:39.0,,J. Richardson enters the game for G. Green,42,37
171,2,5:39.0,I. Smith enters the game for T. McConnell,,42,37
172,2,5:14.0,,J. Johnson makes 3-pt jump shot from 27 ft (assist by J. Richardson),42,40
173,2,4:59.0,E. Brand misses 2-pt jump shot from 12 ft,,42,40
174,2,4:58.0,,Defensive rebound by J. Johnson,42,40
175,2,4:50.0,,J. Johnson misses 2-pt jump shot from 5 ft,42,40
176,2,4:47.0,,Offensive rebound by Team,42,40
177,2,4:47.0,R. Covington enters the game for I. Canaan,,42,40
178,2,4:36.0,,A. Stoudemire misses 2-pt jump shot from 5 ft (block by J. Grant),42,40
179,2,4:35.0,Defensive rebound by J. Grant,,42,40
180,2,4:29.0,Turnover by I. Smith (bad pass; steal by J. Johnson),,42,40
181,2,4:23.0,,D. Wade misses 2-pt layup from 2 ft,42,40
182,2,4:22.0,Defensive rebound by R. Covington,,42,40
183,2,4:01.0,Turnover by I. Smith (traveling),,42,40
184,2,3:43.0,,D. Wade misses 2-pt hook shot from 4 ft,42,40
185,2,3:42.0,Defensive rebound by R. Covington,,42,40
186,2,3:30.0,Philadelphia full timeout,,42,40
187,2,3:30.0,C. Landry enters the game for E. Brand,,42,40
188,2,3:21.0,R. Covington misses 3-pt jump shot from 25 ft,,42,40
189,2,3:20.0,,Defensive rebound by A. Stoudemire,42,40
190,2,3:07.0,,Turnover by D. Wade (bad pass),42,40
191,2,2:44.0,C. Landry misses 2-pt jump shot from 11 ft,,42,40
192,2,2:43.0,,Defensive rebound by D. Wade,42,40
193,2,2:26.0,,J. Johnson makes 3-pt jump shot from 23 ft,42,43
194,2,2:04.0,I. Smith misses 2-pt layup from 2 ft,,42,43
195,2,2:01.0,,Defensive rebound by A. Stoudemire,42,43
196,2,1:48.0,,J. Richardson makes 2-pt jump shot from 13 ft,42,45
197,2,1:22.0,C. Landry misses 2-pt jump shot from 2 ft,,42,45
198,2,1:21.0,,Defensive rebound by J. Johnson,42,45
199,2,0:58.0,,J. Johnson makes 2-pt jump shot from 10 ft,42,47
200,2,0:51.0,I. Smith makes 2-pt layup from 2 ft,,44,47
201,2,0:51.0,Shooting foul by J. Winslow (drawn by I. Smith),,44,47
202,2,0:51.0,,G. Dragić enters the game for J. Richardson,44,47
203,2,0:51.0,,L. Deng enters the game for J. Winslow,44,47
204,2,0:51.0,I. Smith makes free throw 1 of 1,,45,47
205,2,0:42.0,,Turnover by A. Stoudemire (bad pass),45,47
206,2,0:42.0,Philadelphia full timeout,,45,47
207,2,0:42.0,,H. Whiteside enters the game for A. Stoudemire,45,47
208,2,0:29.0,J. Grant misses 2-pt layup from 2 ft,,45,47
209,2,0:28.0,Offensive rebound by C. Landry,,45,47
210,2,0:28.0,Shooting foul by D. Wade (drawn by C. Landry),,45,47
211,2,0:28.0,C. Landry misses free throw 1 of 2,,45,47
212,2,0:28.0,Offensive rebound by Team,,45,47
213,2,0:28.0,T. McConnell enters the game for R. Covington,,45,47
214,2,0:28.0,C. Landry makes free throw 2 of 2,,46,47
215,2,0:25.0,,Miami full timeout,46,47
216,2,0:25.0,I. Canaan enters the game for C. Landry,,46,47
217,2,0:25.0,R. Holmes enters the game for I. Smith,,46,47
218,2,0:09.0,,H. Whiteside misses 2-pt layup from 1 ft,46,47
219,2,0:07.0,,Offensive rebound by Team,46,47
220,2,0:05.0,,G. Dragić misses 2-pt layup from 2 ft (block by R. Holmes),46,47
221,2,0:04.0,,Offensive rebound by H. Whiteside,46,47
222,2,0:04.0,,Turnover by Team (shot clock),46,47
223,2,0:03.0,R. Covington enters the game for R. Holmes,,46,47
224,2,0:03.0,I. Smith enters the game for T. McConnell,,46,47
225,2,0:03.0,,J. Richardson enters the game for H. Whiteside,46,47
226,2,0:00.0,I. Smith makes 3-pt jump shot from 26 ft,,49,47
227,3,11:45.0,H. Thompson misses 3-pt jump shot from 22 ft,,49,47
228,3,11:44.0,,Defensive rebound by L. Deng,49,47
229,3,11:37.0,,G. Dragić makes 2-pt jump shot from 15 ft,49,49
230,3,11:12.0,H. Thompson misses 2-pt jump shot from 12 ft,,49,49
231,3,11:11.0,,Defensive rebound by A. Stoudemire,49,49
232,3,11:02.0,,D. Wade makes 2-pt jump shot from 18 ft,49,51
233,3,10:49.0,R. Covington misses 3-pt jump shot from 24 ft,,49,51
234,3,10:48.0,,Defensive rebound by L. Deng,49,51
235,3,10:31.0,,J. Johnson misses 2-pt jump shot from 4 ft,49,51
236,3,10:30.0,,Offensive rebound by J. Johnson,49,51
237,3,10:13.0,,Shooting foul by R. Covington (drawn by D. Wade),49,51
238,3,10:13.0,,D. Wade makes free throw 1 of 2,49,52
239,3,10:13.0,,D. Wade makes free throw 2 of 2,49,53
240,3,9:59.0,Shooting foul by A. Stoudemire (drawn by C. Landry),,49,53
241,3,9:59.0,C. Landry misses free throw 1 of 2,,49,53
242,3,9:59.0,Offensive rebound by Team,,49,53
243,3,9:59.0,C. Landry makes free throw 2 of 2,,50,53
244,3,9:53.0,,Personal foul by J. Grant (drawn by L. Deng),50,53
245,3,9:44.0,,D. Wade misses 2-pt jump shot from 18 ft,50,53
246,3,9:43.0,,Offensive rebound by Team,50,53
247,3,9:43.0,Loose ball foul by C. Landry (drawn by A. Stoudemire),,50,53
248,3,9:31.0,,A. Stoudemire misses 2-pt jump shot at rim,50,53
249,3,9:30.0,Defensive rebound by J. Grant,,50,53
250,3,9:28.0,Shooting foul by J. Johnson (drawn by I. Smith),,50,53
251,3,9:28.0,I. Smith makes free throw 1 of 2,,51,53
252,3,9:28.0,I. Smith misses free throw 2 of 2,,51,53
253,3,9:27.0,,Defensive rebound by A. Stoudemire,51,53
254,3,9:18.0,,Turnover by G. Dragić (lost ball),51,53
255,3,9:10.0,Personal foul by J. Johnson (drawn by J. Grant),,51,53
256,3,8:59.0,J. Grant misses 3-pt jump shot from 24 ft,,51,53
257,3,8:58.0,,Defensive rebound by G. Dragić,51,53
258,3,8:46.0,,D. Wade makes 2-pt jump shot from 5 ft,51,55
259,3,8:43.0,I. Smith makes 2-pt layup from 1 ft,,53,55
260,3,8:43.0,Shooting foul by G. Dragić (drawn by I. Smith),,53,55
261,3,8:43.0,I. Smith misses free throw 1 of 1,,53,55
262,3,8:42.0,,Defensive rebound by G. Dragić,53,55
263,3,8:20.0,,G. Dragić misses 2-pt jump shot from 9 ft,53,55
264,3,8:19.0,Defensive rebound by C. Landry,,53,55
265,3,8:03.0,C. Landry misses 2-pt layup from 2 ft (block by A. Stoudemire),,53,55
266,3,8:02.0,Offensive rebound by C. Landry,,53,55
267,3,8:01.0,C. Landry makes 2-pt layup from 1 ft,,55,55
268,3,7:46.0,,G. Dragić makes 3-pt jump shot from 24 ft,55,58
269,3,7:33.0,Turnover by H. Thompson (step out of bounds),,55,58
270,3,7:21.0,,G. Dragić misses 2-pt jump shot from 4 ft,55,58
271,3,7:20.0,,Offensive rebound by A. Stoudemire,55,58
272,3,7:19.0,,A. Stoudemire makes 2-pt layup at rim,55,60
273,3,7:14.0,Philadelphia full timeout,,55,60
274,3,7:14.0,I. Canaan enters the game for H. Thompson,,55,60
275,3,7:03.0,Turnover by J. Grant (traveling),,55,60
276,3,6:45.0,,L. Deng makes 2-pt jump shot from 21 ft,55,62
277,3,6:29.0,C. Landry misses 2-pt jump shot from 19 ft,,55,62
278,3,6:28.0,,Defensive rebound by L. Deng,55,62
279,3,6:12.0,,D. Wade misses 2-pt jump shot from 16 ft,55,62
280,3,6:11.0,Defensive rebound by R. Covington,,55,62
281,3,5:51.0,C. Landry misses 2-pt jump shot from 4 ft (block by A. Stoudemire),,55,62
282,3,5:50.0,,Defensive rebound by Team,55,62
283,3,5:33.0,,Personal foul by R. Covington (drawn by J. Johnson),55,62
284,3,5:33.0,,J. Richardson enters the game for G. Dragić,55,62
285,3,5:33.0,,J. Winslow enters the game for L. Deng,55,62
286,3,5:33.0,H. Thompson enters the game for R. Covington,,55,62
287,3,5:20.0,,D. Wade misses 2-pt jump shot from 17 ft,55,62
288,3,5:19.0,Defensive rebound by I. Smith,,55,62
289,3,5:09.0,C. Landry makes 2-pt jump shot from 1 ft (assist by I. Canaan),,57,62
290,3,4:55.0,,A. Stoudemire misses 2-pt hook shot from 4 ft,57,62
291,3,4:54.0,Defensive rebound by C. Landry,,57,62
292,3,4:37.0,I. Canaan misses 3-pt jump shot from 24 ft,,57,62
293,3,4:36.0,Offensive rebound by H. Thompson,,57,62
294,3,4:32.0,,H. Whiteside enters the game for A. Stoudemire,57,62
295,3,4:32.0,R. Holmes enters the game for C. Landry,,57,62
296,3,4:22.0,H. Thompson misses 3-pt jump shot from 24 ft,,57,62
297,3,4:21.0,,Defensive rebound by H. Whiteside,57,62
298,3,4:04.0,,D. Wade misses 2-pt jump shot from 17 ft,57,62
299,3,4:03.0,Defensive rebound by I. Smith,,57,62
300,3,3:56.0,I. Canaan misses 3-pt jump shot from 24 ft,,57,62
301,3,3:55.0,,Defensive rebound by J. Johnson,57,62
302,3,3:36.0,,Shooting foul by I. Canaan (drawn by J. Winslow),57,62
303,3,3:36.0,,J. Winslow makes free throw 1 of 2,57,63
304,3,3:36.0,T. McConnell enters the game for J. Grant,,57,63
305,3,3:36.0,,G. Dragić enters the game for D. Wade,57,63
306,3,3:36.0,,J. Winslow misses free throw 2 of 2,57,63
307,3,3:35.0,Defensive rebound by H. Thompson,,57,63
308,3,3:12.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by T. McConnell),,60,63
309,3,2:49.0,,J. Johnson misses 2-pt jump shot from 12 ft,60,63
310,3,2:48.0,Defensive rebound by I. Canaan,,60,63
311,3,2:38.0,Shooting block foul by H. Whiteside (drawn by H. Thompson),,60,63
312,3,2:38.0,,Miami full timeout,60,63
313,3,2:38.0,H. Thompson makes free throw 1 of 2,,61,63
314,3,2:38.0,H. Thompson makes free throw 2 of 2,,62,63
315,3,2:24.0,,J. Johnson misses 2-pt jump shot from 12 ft,62,63
316,3,2:23.0,,Offensive rebound by J. Johnson,62,63
317,3,2:20.0,,Turnover by J. Johnson (bad pass; steal by T. McConnell),62,63
318,3,2:14.0,I. Canaan misses 3-pt jump shot from 24 ft,,62,63
319,3,2:13.0,,Defensive rebound by J. Winslow,62,63
320,3,1:58.0,,Shooting foul by I. Canaan (drawn by H. Whiteside),62,63
321,3,1:58.0,,H. Whiteside makes free throw 1 of 2,62,64
322,3,1:58.0,,H. Whiteside makes free throw 2 of 2,62,65
323,3,1:40.0,R. Holmes makes 2-pt layup from 1 ft (assist by I. Canaan),,64,65
324,3,1:23.0,,J. Richardson misses 2-pt layup from 2 ft (block by R. Holmes),64,65
325,3,1:22.0,,Offensive rebound by Team,64,65
326,3,1:22.0,Loose ball foul by I. Canaan (drawn by H. Whiteside),,64,65
327,3,1:22.0,,H. Whiteside makes free throw 1 of 2,64,66
328,3,1:22.0,J. Grant enters the game for I. Smith,,64,66
329,3,1:22.0,,L. Deng enters the game for J. Johnson,64,66
330,3,1:22.0,,H. Whiteside makes free throw 2 of 2,64,67
331,3,1:12.0,Turnover by H. Thompson (lost ball; steal by J. Winslow),,64,67
332,3,1:05.0,,J. Winslow misses 2-pt hook shot from 5 ft,64,67
333,3,1:04.0,Defensive rebound by J. Grant,,64,67
334,3,0:51.0,Philadelphia full timeout,,64,67
335,3,0:48.0,Personal foul by H. Whiteside (drawn by R. Holmes),,64,67
336,3,0:48.0,R. Holmes makes free throw 1 of 2,,65,67
337,3,0:48.0,R. Holmes makes free throw 2 of 2,,66,67
338,3,0:37.0,,Personal foul by J. Grant (drawn by G. Dragić),66,67
339,3,0:37.0,,G. Dragić makes free throw 1 of 2,66,68
340,3,0:37.0,,G. Dragić makes free throw 2 of 2,66,69
341,3,0:26.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by T. McConnell),,69,69
342,3,0:07.0,,L. Deng misses 2-pt jump shot from 19 ft,69,69
343,3,0:05.0,,Offensive rebound by H. Whiteside,69,69
344,3,0:05.0,,Shooting foul by T. McConnell (drawn by H. Whiteside),69,69
345,3,0:05.0,,H. Whiteside misses free throw 1 of 2,69,69
346,3,0:05.0,,Offensive rebound by Team,69,69
347,3,0:05.0,I. Smith enters the game for T. McConnell,,69,69
348,3,0:05.0,R. Covington enters the game for J. Grant,,69,69
349,3,0:05.0,,H. Whiteside misses free throw 2 of 2,69,69
350,3,0:05.0,,Offensive rebound by Team,69,69
351,3,0:04.0,J. Grant enters the game for I. Smith,,69,69
352,3,0:01.0,,L. Deng misses 3-pt jump shot from 24 ft,69,69
353,3,0:00.0,,Offensive rebound by Team,69,69
354,4,11:37.0,Offensive charge foul by G. Dragić (drawn by H. Thompson),,69,69
355,4,11:37.0,,Turnover by G. Dragić (offensive foul),69,69
356,4,11:16.0,R. Covington makes 3-pt jump shot from 26 ft (assist by I. Canaan),,72,69
357,4,11:02.0,,L. Deng misses 2-pt layup from 1 ft (block by R. Holmes),72,69
358,4,11:01.0,,Offensive rebound by H. Whiteside,72,69
359,4,10:59.0,,H. Whiteside makes 2-pt dunk at rim,72,71
360,4,10:46.0,R. Covington makes 2-pt layup from 1 ft (assist by I. Smith),,74,71
361,4,10:30.0,,G. Dragić misses 2-pt jump shot from 4 ft,74,71
362,4,10:29.0,,Offensive rebound by L. Deng,74,71
363,4,10:28.0,,L. Deng makes 2-pt layup at rim,74,73
364,4,10:15.0,R. Holmes makes 2-pt jump shot from 19 ft,,76,73
365,4,9:58.0,,H. Whiteside misses 2-pt layup from 1 ft (block by R. Covington),76,73
366,4,9:57.0,Defensive rebound by H. Thompson,,76,73
367,4,9:51.0,I. Canaan misses 3-pt jump shot from 23 ft,,76,73
368,4,9:50.0,Offensive rebound by R. Covington,,76,73
369,4,9:45.0,H. Thompson makes 3-pt jump shot from 23 ft (assist by R. Covington),,79,73
370,4,9:45.0,,Miami full timeout,79,73
371,4,9:32.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by L. Deng),79,76
372,4,9:18.0,Turnover by I. Smith (bad pass; steal by L. Deng),,79,76
373,4,9:12.0,,J. Winslow misses 3-pt jump shot from 23 ft,79,76
374,4,9:11.0,Defensive rebound by R. Covington,,79,76
375,4,8:47.0,I. Smith misses 3-pt jump shot from 25 ft,,79,76
376,4,8:46.0,,Defensive rebound by H. Whiteside,79,76
377,4,8:32.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by G. Dragić),79,79
378,4,8:13.0,I. Smith makes 2-pt layup from 1 ft,,81,79
379,4,7:53.0,,G. Dragić misses 3-pt jump shot from 25 ft,81,79
380,4,7:52.0,,Offensive rebound by Team,81,79
381,4,7:51.0,J. Grant enters the game for R. Holmes,,81,79
382,4,7:51.0,C. Landry enters the game for H. Thompson,,81,79
383,4,7:51.0,,D. Wade enters the game for J. Richardson,81,79
384,4,7:40.0,,D. Wade misses 2-pt jump shot from 11 ft,81,79
385,4,7:39.0,Defensive rebound by J. Grant,,81,79
386,4,7:36.0,Turnover by R. Covington (step out of bounds),,81,79
387,4,7:24.0,,L. Deng makes 2-pt jump shot from 5 ft (assist by G. Dragić),81,81
388,4,7:04.0,I. Canaan misses 3-pt jump shot from 26 ft,,81,81
389,4,7:03.0,,Defensive rebound by L. Deng,81,81
390,4,6:50.0,,D. Wade makes 2-pt jump shot from 10 ft,81,83
391,4,6:29.0,C. Landry makes 2-pt jump shot from 16 ft (assist by I. Smith),,83,83
392,4,6:07.0,,G. Dragić makes 2-pt jump shot from 15 ft,83,85
