,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
25,1,7:15.0,J. Wall misses 3-pt jump shot from 24 ft,,13,10
26,1,7:14.0,,Defensive rebound by D. Carroll,13,10
27,1,7:00.0,,D. DeRozan makes 2-pt layup from 2 ft,13,12
28,1,6:52.0,G. Temple misses 2-pt layup from 1 ft,,13,12
29,1,6:51.0,,Defensive rebound by J. Valančiūnas,13,12
30,1,6:46.0,,Turnover by K. Lowry (bad pass; steal by J. Wall),13,12
31,1,6:39.0,O. Porter misses 2-pt jump shot from 20 ft,,13,12
32,1,6:38.0,,Defensive rebound by L. Scola,13,12
33,1,6:14.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by L. Scola),13,14
34,1,6:00.0,,Violation by L. Scola (kicked ball),13,14
35,1,5:54.0,Turnover by O. Porter (bad pass; steal by K. Lowry),,13,14
36,1,5:48.0,,D. Carroll misses 3-pt jump shot from 25 ft,13,14
37,1,5:47.0,,Offensive rebound by D. Carroll,13,14
38,1,5:24.0,,Shooting foul by J. Dudley (drawn by D. Carroll),13,14
39,1,5:24.0,,Toronto full timeout,13,14
40,1,5:24.0,,D. Carroll makes free throw 1 of 3,13,15
41,1,5:24.0,,D. Carroll makes free throw 2 of 3,13,16
42,1,5:24.0,,D. Carroll misses free throw 3 of 3,13,16
43,1,5:22.0,,Offensive rebound by J. Valančiūnas,13,16
44,1,5:20.0,,J. Valančiūnas makes 2-pt layup from 1 ft,13,18
45,1,5:01.0,M. Gortat misses 2-pt hook shot from 8 ft,,13,18
46,1,5:00.0,,Defensive rebound by L. Scola,13,18
47,1,4:55.0,,Turnover by K. Lowry (traveling),13,18
48,1,4:44.0,G. Temple misses 2-pt jump shot from 20 ft,,13,18
49,1,4:43.0,,Defensive rebound by L. Scola,13,18
50,1,4:32.0,,D. DeRozan makes 2-pt jump shot from 18 ft,13,20
51,1,4:21.0,Shooting foul by J. Valančiūnas (drawn by J. Wall),,13,20
52,1,4:21.0,J. Wall makes free throw 1 of 2,,14,20
53,1,4:21.0,K. Oubre enters the game for O. Porter,,14,20
54,1,4:21.0,,B. Biyombo enters the game for J. Valančiūnas,14,20
55,1,4:21.0,J. Wall makes free throw 2 of 2,,15,20
56,1,4:06.0,,Turnover by D. DeRozan (bad pass),15,20
57,1,4:06.0,,T. Ross enters the game for D. Carroll,15,20
58,1,3:47.0,Turnover by G. Temple (lost ball; steal by K. Lowry),,15,20
59,1,3:44.0,,Clear path foul by J. Wall,15,20
60,1,3:44.0,,D. DeRozan makes clear path free throw 1 of 2,15,21
61,1,3:44.0,,D. DeRozan makes clear path free throw 2 of 2,15,22
62,1,3:44.0,,P. Patterson enters the game for L. Scola,15,22
63,1,3:27.0,,D. DeRozan misses 3-pt jump shot from 23 ft,15,22
64,1,3:27.0,Defensive rebound by Team,,15,22
65,1,3:18.0,J. Wall makes 2-pt jump shot from 17 ft,,17,22
66,1,2:58.0,,K. Lowry misses 3-pt jump shot from 25 ft,17,22
67,1,2:58.0,Defensive rebound by J. Wall,,17,22
68,1,2:50.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by J. Wall),,20,22
69,1,2:38.0,,D. DeRozan misses 2-pt jump shot from 1 ft,20,22
70,1,2:38.0,,Offensive rebound by D. DeRozan,20,22
71,1,2:35.0,,D. DeRozan makes 2-pt layup from 1 ft,20,24
72,1,2:29.0,Shooting foul by D. DeRozan (drawn by M. Gortat),,20,24
73,1,2:29.0,Washington full timeout,,20,24
74,1,2:29.0,R. Sessions enters the game for J. Dudley,,20,24
75,1,2:29.0,O. Porter enters the game for J. Wall,,20,24
76,1,2:29.0,,C. Joseph enters the game for K. Lowry,20,24
77,1,2:29.0,M. Gortat makes free throw 1 of 2,,21,24
78,1,2:29.0,M. Gortat makes free throw 2 of 2,,22,24
79,1,2:12.0,,P. Patterson misses 3-pt jump shot from 23 ft,22,24
80,1,2:12.0,Defensive rebound by M. Gortat,,22,24
81,1,2:00.0,M. Gortat makes 2-pt jump shot from 6 ft (assist by R. Sessions),,24,24
82,1,1:40.0,,D. DeRozan misses 2-pt jump shot from 17 ft,24,24
83,1,1:39.0,,Offensive rebound by B. Biyombo,24,24
84,1,1:39.0,K. Humphries enters the game for M. Gortat,,24,24
85,1,1:24.0,,B. Biyombo makes 2-pt jump shot from 3 ft (assist by C. Joseph),24,26
86,1,1:09.0,O. Porter misses 3-pt jump shot from 24 ft,,24,26
87,1,1:08.0,,Defensive rebound by T. Ross,24,26
88,1,1:00.0,,C. Joseph misses 2-pt jump shot from 11 ft,24,26
89,1,0:59.0,Defensive rebound by G. Temple,,24,26
90,1,0:50.0,Turnover by K. Oubre (lost ball),,24,26
91,1,0:31.0,,T. Ross makes 2-pt jump shot from 16 ft,24,28
92,1,0:11.0,O. Porter makes 3-pt jump shot from 25 ft (assist by R. Sessions),,27,28
93,1,0:03.0,,Personal foul by K. Humphries (drawn by D. DeRozan),27,28
94,1,0:00.0,,D. DeRozan misses 2-pt jump shot from 8 ft,27,28
95,1,0:00.0,,Offensive rebound by Team,27,28
96,2,11:41.0,Turnover by K. Humphries (traveling),,27,28
97,2,11:26.0,,T. Ross misses 2-pt jump shot from 15 ft,27,28
98,2,11:26.0,Defensive rebound by O. Porter,,27,28
99,2,11:15.0,K. Oubre misses 2-pt jump shot from 14 ft,,27,28
100,2,11:14.0,,Defensive rebound by B. Biyombo,27,28
101,2,11:03.0,,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),27,30
102,2,10:56.0,G. Temple misses 2-pt jump shot from 3 ft,,27,30
103,2,10:55.0,Offensive rebound by G. Temple,,27,30
104,2,10:52.0,G. Temple misses 2-pt layup from 1 ft,,27,30
105,2,10:52.0,,Defensive rebound by C. Joseph,27,30
106,2,10:47.0,,K. Lowry misses 3-pt jump shot from 25 ft,27,30
107,2,10:46.0,,Offensive rebound by B. Biyombo,27,30
108,2,10:41.0,,Personal foul by K. Oubre (drawn by B. Biyombo),27,30
109,2,10:41.0,J. Wall enters the game for G. Temple,,27,30
110,2,10:41.0,J. Eddie enters the game for K. Oubre,,27,30
111,2,10:32.0,,K. Lowry misses 2-pt jump shot from 10 ft,27,30
112,2,10:32.0,,Offensive rebound by B. Biyombo,27,30
113,2,10:32.0,,Shooting foul by J. Eddie (drawn by B. Biyombo),27,30
114,2,10:32.0,,B. Biyombo misses free throw 1 of 2,27,30
115,2,10:32.0,,Offensive rebound by Team,27,30
116,2,10:32.0,,B. Biyombo makes free throw 2 of 2,27,31
117,2,10:19.0,R. Sessions misses 2-pt jump shot from 8 ft,,27,31
118,2,10:18.0,,Defensive rebound by B. Biyombo,27,31
119,2,10:07.0,,P. Patterson misses 3-pt jump shot from 23 ft,27,31
120,2,10:06.0,,Offensive rebound by B. Biyombo,27,31
121,2,10:06.0,,Shooting foul by J. Eddie (drawn by B. Biyombo),27,31
122,2,10:06.0,Washington full timeout,,27,31
123,2,10:06.0,J. Dudley enters the game for O. Porter,,27,31
124,2,10:06.0,,B. Biyombo makes free throw 1 of 2,27,32
125,2,10:06.0,,B. Biyombo misses free throw 2 of 2,27,32
126,2,10:04.0,,Offensive rebound by Team,27,32
127,2,9:55.0,,P. Patterson misses 3-pt jump shot from 24 ft,27,32
128,2,9:54.0,Defensive rebound by J. Wall,,27,32
129,2,9:47.0,J. Wall misses 2-pt layup from 2 ft,,27,32
130,2,9:46.0,,Defensive rebound by P. Patterson,27,32
131,2,9:43.0,,Turnover by T. Ross (lost ball),27,32
132,2,9:30.0,J. Eddie misses 3-pt jump shot from 24 ft,,27,32
133,2,9:30.0,,Defensive rebound by B. Biyombo,27,32
134,2,9:24.0,,Offensive foul by C. Joseph (drawn by J. Eddie),27,32
135,2,9:24.0,,Turnover by C. Joseph (offensive foul),27,32
136,2,9:24.0,M. Gortat enters the game for K. Humphries,,27,32
137,2,9:09.0,J. Dudley misses 2-pt jump shot from 19 ft,,27,32
138,2,9:09.0,,Defensive rebound by B. Biyombo,27,32
139,2,8:55.0,,C. Joseph misses 2-pt layup from 2 ft (block by M. Gortat),27,32
140,2,8:53.0,Defensive rebound by J. Wall,,27,32
141,2,8:42.0,J. Eddie misses 2-pt jump shot from 13 ft,,27,32
142,2,8:41.0,,Defensive rebound by B. Biyombo,27,32
143,2,8:28.0,,T. Ross makes 2-pt jump shot from 17 ft,27,34
144,2,8:05.0,R. Sessions misses 2-pt hook shot from 8 ft,,27,34
145,2,8:05.0,Offensive rebound by M. Gortat,,27,34
146,2,7:57.0,J. Wall makes 2-pt jump shot from 19 ft,,29,34
147,2,7:43.0,,D. Carroll enters the game for C. Joseph,29,34
148,2,7:34.0,,K. Lowry misses 3-pt jump shot from 25 ft,29,34
149,2,7:33.0,,Offensive rebound by T. Ross,29,34
150,2,7:24.0,,D. Carroll misses 3-pt jump shot from 23 ft,29,34
151,2,7:23.0,Defensive rebound by J. Eddie,,29,34
152,2,7:10.0,R. Sessions misses 2-pt jump shot from 21 ft,,29,34
153,2,7:09.0,,Defensive rebound by D. Carroll,29,34
154,2,7:03.0,,D. Carroll makes 2-pt layup from 2 ft (assist by K. Lowry),29,36
155,2,6:46.0,J. Wall misses 2-pt jump shot from 18 ft,,29,36
156,2,6:45.0,,Defensive rebound by B. Biyombo,29,36
157,2,6:38.0,,Turnover by K. Lowry (bad pass),29,36
158,2,6:38.0,,J. Valančiūnas enters the game for B. Biyombo,29,36
159,2,6:38.0,G. Temple enters the game for R. Sessions,,29,36
160,2,6:17.0,M. Gortat misses 2-pt jump shot from 10 ft,,29,36
161,2,6:17.0,,Defensive rebound by Team,29,36
162,2,6:17.0,,D. DeRozan enters the game for T. Ross,29,36
163,2,5:57.0,,D. Carroll misses 2-pt jump shot from 9 ft,29,36
164,2,5:56.0,,Offensive rebound by J. Valančiūnas,29,36
165,2,5:52.0,,J. Valančiūnas misses 2-pt jump shot from 3 ft (block by M. Gortat),29,36
166,2,5:51.0,Defensive rebound by J. Eddie,,29,36
167,2,5:45.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by G. Temple),,32,36
168,2,5:18.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by K. Lowry),32,39
169,2,5:05.0,Shooting foul by J. Valančiūnas (drawn by J. Dudley),,32,39
170,2,5:05.0,Official timeout,,32,39
171,2,5:05.0,O. Porter enters the game for J. Eddie,,32,39
172,2,5:05.0,,L. Scola enters the game for P. Patterson,32,39
173,2,5:05.0,J. Dudley misses free throw 1 of 2,,32,39
174,2,5:05.0,Offensive rebound by Team,,32,39
175,2,5:05.0,J. Dudley makes free throw 2 of 2,,33,39
176,2,4:42.0,,D. Carroll misses 2-pt jump shot from 20 ft,33,39
177,2,4:42.0,Defensive rebound by O. Porter,,33,39
178,2,4:34.0,J. Wall makes 2-pt layup from 1 ft (assist by O. Porter),,35,39
179,2,4:12.0,,K. Lowry makes 3-pt jump shot from 23 ft (assist by D. DeRozan),35,42
180,2,4:03.0,O. Porter makes 2-pt layup from 1 ft (assist by J. Dudley),,37,42
181,2,3:41.0,,D. Carroll misses 2-pt jump shot from 13 ft,37,42
182,2,3:39.0,Defensive rebound by J. Wall,,37,42
183,2,3:25.0,M. Gortat misses 2-pt jump shot from 5 ft (block by D. DeRozan),,37,42
184,2,3:23.0,,Defensive rebound by D. DeRozan,37,42
185,2,3:17.0,,Shooting foul by J. Dudley (drawn by L. Scola),37,42
186,2,3:17.0,,L. Scola makes free throw 1 of 2,37,43
187,2,3:17.0,,T. Ross enters the game for K. Lowry,37,43
188,2,3:17.0,,C. Joseph enters the game for D. Carroll,37,43
189,2,3:17.0,,L. Scola makes free throw 2 of 2,37,44
190,2,3:01.0,M. Gortat misses 2-pt layup from 1 ft,,37,44
191,2,3:00.0,Offensive rebound by M. Gortat,,37,44
192,2,2:57.0,M. Gortat misses 2-pt jump shot from 3 ft,,37,44
193,2,2:56.0,,Defensive rebound by J. Valančiūnas,37,44
194,2,2:46.0,,D. DeRozan misses 2-pt jump shot from 1 ft,37,44
195,2,2:46.0,,Offensive rebound by D. DeRozan,37,44
196,2,2:46.0,,Personal foul by M. Gortat (drawn by D. DeRozan),37,44
197,2,2:46.0,,Toronto full timeout,37,44
198,2,2:46.0,,B. Biyombo enters the game for J. Valančiūnas,37,44
199,2,2:46.0,,D. DeRozan makes free throw 1 of 2,37,45
200,2,2:46.0,,D. DeRozan makes free throw 2 of 2,37,46
201,2,2:33.0,J. Dudley makes 2-pt jump shot from 19 ft (assist by J. Wall),,39,46
202,2,2:19.0,,D. DeRozan misses 2-pt layup from 2 ft,39,46
203,2,2:19.0,Defensive rebound by M. Gortat,,39,46
204,2,2:13.0,Turnover by J. Wall (bad pass; steal by D. DeRozan),,39,46
205,2,2:09.0,,Shooting foul by G. Temple (drawn by D. DeRozan),39,46
206,2,2:09.0,,D. DeRozan makes free throw 1 of 2,39,47
207,2,2:09.0,,D. DeRozan makes free throw 2 of 2,39,48
208,2,1:55.0,G. Temple misses 2-pt layup from 1 ft,,39,48
209,2,1:54.0,Offensive rebound by M. Gortat,,39,48
210,2,1:50.0,M. Gortat makes 2-pt layup from 1 ft,,41,48
211,2,1:35.0,,Shooting foul by G. Temple (drawn by D. DeRozan),41,48
212,2,1:35.0,,D. DeRozan makes free throw 1 of 2,41,49
213,2,1:35.0,R. Sessions enters the game for G. Temple,,41,49
214,2,1:35.0,,D. DeRozan makes free throw 2 of 2,41,50
215,2,1:26.0,Turnover by J. Dudley (bad pass; steal by C. Joseph),,41,50
216,2,1:08.0,,L. Scola misses 3-pt jump shot from 24 ft,41,50
217,2,1:07.0,Defensive rebound by J. Wall,,41,50
218,2,0:49.0,J. Wall misses 2-pt jump shot from 9 ft,,41,50
219,2,0:47.0,,Defensive rebound by T. Ross,41,50
220,2,0:38.0,,T. Ross misses 3-pt jump shot from 25 ft,41,50
221,2,0:38.0,Defensive rebound by J. Wall,,41,50
222,2,0:30.0,O. Porter misses 2-pt jump shot from 10 ft,,41,50
223,2,0:29.0,Offensive rebound by O. Porter,,41,50
224,2,0:25.0,J. Dudley misses 3-pt jump shot from 22 ft,,41,50
225,2,0:24.0,,Defensive rebound by L. Scola,41,50
226,2,0:04.0,,L. Scola misses 2-pt jump shot from 19 ft,41,50
227,2,0:04.0,,Offensive rebound by Team,41,50
228,2,0:04.0,,Personal foul by M. Gortat (drawn by B. Biyombo),41,50
229,2,0:04.0,,B. Biyombo makes free throw 1 of 2,41,51
230,2,0:04.0,K. Humphries enters the game for M. Gortat,,41,51
231,2,0:04.0,,P. Patterson enters the game for L. Scola,41,51
232,2,0:04.0,,B. Biyombo makes free throw 2 of 2,41,52
233,2,0:03.0,Personal foul by C. Joseph (drawn by J. Wall),,41,52
234,2,0:03.0,Washington full timeout,,41,52
235,2,0:03.0,M. Gortat enters the game for K. Humphries,,41,52
236,2,0:00.0,J. Wall misses 3-pt jump shot from 25 ft,,41,52
237,2,0:00.0,Offensive rebound by Team,,41,52
238,3,11:40.0,M. Gortat misses 2-pt jump shot from 8 ft,,41,52
239,3,11:40.0,,Defensive rebound by D. Carroll,41,52
240,3,11:28.0,Offensive charge foul by K. Lowry (drawn by M. Gortat),,41,52
241,3,11:28.0,,Turnover by K. Lowry (offensive foul),41,52
242,3,11:14.0,Shooting block foul by J. Valančiūnas (drawn by O. Porter),,41,52
243,3,11:14.0,O. Porter misses free throw 1 of 2,,41,52
244,3,11:14.0,Offensive rebound by Team,,41,52
245,3,11:14.0,O. Porter makes free throw 2 of 2,,42,52
246,3,10:50.0,,D. DeRozan misses 3-pt jump shot from 24 ft,42,52
247,3,10:49.0,,Offensive rebound by Team,42,52
248,3,10:49.0,,Turnover by Team (shot clock),42,52
249,3,10:35.0,O. Porter makes 2-pt jump shot from 17 ft,,44,52
250,3,10:10.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),44,54
251,3,9:57.0,O. Porter makes 2-pt jump shot from 16 ft (assist by J. Wall),,46,54
252,3,9:38.0,,D. DeRozan misses 2-pt jump shot from 9 ft,46,54
253,3,9:37.0,,Offensive rebound by J. Valančiūnas,46,54
254,3,9:37.0,,Personal foul by M. Gortat (drawn by J. Valančiūnas),46,54
255,3,9:27.0,,J. Valančiūnas misses 2-pt jump shot from 3 ft (block by M. Gortat),46,54
256,3,9:25.0,Defensive rebound by O. Porter,,46,54
257,3,9:14.0,J. Wall misses 2-pt jump shot from 17 ft,,46,54
258,3,9:13.0,,Defensive rebound by J. Valančiūnas,46,54
259,3,9:00.0,,D. DeRozan misses 2-pt jump shot from 4 ft,46,54
260,3,9:00.0,Defensive rebound by J. Dudley,,46,54
261,3,8:48.0,O. Porter makes 3-pt jump shot from 22 ft (assist by J. Wall),,49,54
262,3,8:30.0,,K. Lowry misses 3-pt jump shot from 26 ft,49,54
263,3,8:30.0,Defensive rebound by G. Temple,,49,54
264,3,8:27.0,Shooting foul by L. Scola (drawn by G. Temple),,49,54
265,3,8:27.0,G. Temple misses free throw 1 of 2,,49,54
266,3,8:27.0,Offensive rebound by Team,,49,54
267,3,8:27.0,G. Temple makes free throw 2 of 2,,50,54
268,3,8:19.0,,D. Carroll misses 3-pt jump shot from 24 ft,50,54
269,3,8:18.0,Defensive rebound by G. Temple,,50,54
270,3,8:07.0,J. Dudley misses 3-pt jump shot from 24 ft,,50,54
271,3,8:06.0,,Defensive rebound by L. Scola,50,54
272,3,8:01.0,,Toronto full timeout,50,54
273,3,7:53.0,,Personal foul by J. Dudley (drawn by K. Lowry),50,54
274,3,7:38.0,,D. DeRozan misses 2-pt jump shot from 16 ft,50,54
275,3,7:37.0,,Offensive rebound by D. Carroll,50,54
276,3,7:24.0,,Turnover by K. Lowry (lost ball; steal by J. Wall),50,54
277,3,7:19.0,J. Wall makes 2-pt dunk at rim (assist by G. Temple),,52,54
278,3,6:49.0,,D. DeRozan makes 2-pt layup from 2 ft,52,56
279,3,6:38.0,Turnover by O. Porter (bad pass),,52,56
280,3,6:22.0,,Personal foul by G. Temple (drawn by D. DeRozan),52,56
281,3,6:22.0,,T. Ross enters the game for D. Carroll,52,56
282,3,6:22.0,,B. Biyombo enters the game for J. Valančiūnas,52,56
283,3,6:12.0,,D. DeRozan makes 2-pt jump shot from 8 ft (assist by K. Lowry),52,58
284,3,6:12.0,Loose ball foul by G. Temple (drawn by B. Biyombo),,52,58
285,3,6:12.0,R. Sessions enters the game for G. Temple,,52,58
286,3,6:12.0,,B. Biyombo misses free throw 1 of 1,52,58
287,3,6:11.0,Defensive rebound by O. Porter,,52,58
288,3,5:59.0,Turnover by J. Wall (bad pass),,52,58
289,3,5:47.0,,L. Scola misses 2-pt jump shot from 8 ft,52,58
290,3,5:46.0,Defensive rebound by R. Sessions,,52,58
291,3,5:37.0,R. Sessions makes 3-pt jump shot from 23 ft (assist by J. Wall),,55,58
292,3,5:17.0,,T. Ross makes 2-pt jump shot from 10 ft,55,60
293,3,4:58.0,J. Wall misses 2-pt jump shot from 15 ft,,55,60
294,3,4:58.0,,Defensive rebound by L. Scola,55,60
295,3,4:46.0,,D. DeRozan makes 2-pt layup from 1 ft,55,62
296,3,4:46.0,Washington full timeout,,55,62
297,3,4:46.0,K. Oubre enters the game for O. Porter,,55,62
298,3,4:27.0,M. Gortat misses 2-pt jump shot from 6 ft (block by D. DeRozan),,55,62
299,3,4:26.0,,Defensive rebound by D. DeRozan,55,62
300,3,4:16.0,,D. DeRozan misses 2-pt jump shot from 13 ft,55,62
301,3,4:15.0,,Offensive rebound by Team,55,62
302,3,4:15.0,Loose ball foul by M. Gortat (drawn by B. Biyombo),,55,62
303,3,4:15.0,,B. Biyombo makes free throw 1 of 2,55,63
304,3,4:15.0,K. Humphries enters the game for M. Gortat,,55,63
305,3,4:15.0,,P. Patterson enters the game for L. Scola,55,63
306,3,4:15.0,,B. Biyombo makes free throw 2 of 2,55,64
307,3,3:54.0,K. Oubre misses 3-pt jump shot from 25 ft,,55,64
308,3,3:54.0,,Defensive rebound by D. DeRozan,55,64
309,3,3:49.0,,Turnover by D. DeRozan (bad pass; steal by J. Dudley),55,64
310,3,3:43.0,J. Wall misses 2-pt layup from 2 ft (block by B. Biyombo),,55,64
311,3,3:41.0,Offensive rebound by K. Humphries,,55,64
312,3,3:38.0,K. Humphries makes 2-pt layup at rim,,57,64
313,3,3:27.0,,Turnover by P. Patterson (lost ball; steal by J. Dudley),57,64
314,3,3:24.0,,Violation by B. Biyombo (def goaltending),57,64
315,3,3:24.0,R. Sessions makes 2-pt layup from 1 ft (assist by K. Oubre),,59,64
316,3,3:10.0,,Def 3 sec tech foul by K. Humphries,59,64
317,3,3:10.0,,K. Lowry makes technical free throw,59,65
318,3,3:03.0,,Turnover by P. Patterson (lost ball; steal by J. Dudley),59,65
319,3,2:59.0,J. Dudley makes 2-pt layup from 2 ft,,61,65
320,3,2:59.0,Shooting foul by P. Patterson (drawn by J. Dudley),,61,65
321,3,2:59.0,J. Dudley makes free throw 1 of 1,,62,65
322,3,2:45.0,,T. Ross makes 3-pt jump shot from 23 ft (assist by D. DeRozan),62,68
323,3,2:33.0,K. Humphries misses 3-pt jump shot from 24 ft,,62,68
324,3,2:32.0,,Defensive rebound by T. Ross,62,68
325,3,2:19.0,,D. DeRozan makes 2-pt jump shot from 16 ft,62,70
326,3,2:07.0,J. Wall misses 2-pt jump shot from 10 ft,,62,70
327,3,2:06.0,,Defensive rebound by K. Lowry,62,70
328,3,1:57.0,,K. Lowry misses 3-pt jump shot from 24 ft,62,70
329,3,1:56.0,Defensive rebound by Team,,62,70
330,3,1:56.0,,C. Joseph enters the game for K. Lowry,62,70
331,3,1:42.0,K. Humphries misses 2-pt jump shot from 17 ft,,62,70
332,3,1:41.0,,Defensive rebound by P. Patterson,62,70
333,3,1:24.0,,T. Ross misses 3-pt jump shot from 25 ft,62,70
334,3,1:24.0,Defensive rebound by R. Sessions,,62,70
335,3,1:17.0,Personal foul by B. Biyombo (drawn by K. Humphries),,62,70
336,3,1:17.0,O. Porter enters the game for J. Dudley,,62,70
337,3,1:10.0,R. Sessions misses 2-pt jump shot from 7 ft,,62,70
338,3,1:09.0,,Defensive rebound by B. Biyombo,62,70
339,3,0:53.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by D. DeRozan),62,73
340,3,0:40.0,Turnover by K. Humphries (bad pass; steal by D. DeRozan),,62,73
341,3,0:38.0,,Personal foul by O. Porter (drawn by D. DeRozan),62,73
342,3,0:38.0,,D. DeRozan makes free throw 1 of 2,62,74
343,3,0:38.0,,D. DeRozan makes free throw 2 of 2,62,75
344,3,0:21.0,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),,65,75
345,3,0:01.0,,D. DeRozan makes 2-pt jump shot from 7 ft,65,77
346,4,11:46.0,,T. Ross misses 2-pt jump shot from 18 ft,65,77
347,4,11:46.0,Defensive rebound by R. Sessions,,65,77
348,4,11:34.0,Turnover by K. Oubre (bad pass),,65,77
349,4,11:27.0,,C. Joseph makes 2-pt layup from 2 ft,65,79
350,4,11:27.0,,Shooting foul by K. Oubre (drawn by C. Joseph),65,79
351,4,11:27.0,,C. Joseph misses free throw 1 of 1,65,79
352,4,11:26.0,Defensive rebound by K. Humphries,,65,79
353,4,11:09.0,K. Oubre makes 2-pt jump shot from 4 ft,,67,79
354,4,11:01.0,,Offensive foul by B. Biyombo (drawn by G. Temple),67,79
355,4,11:01.0,,Turnover by B. Biyombo (offensive foul),67,79
356,4,10:49.0,K. Humphries makes 2-pt jump shot from 19 ft (assist by R. Sessions),,69,79
357,4,10:25.0,,Shooting foul by K. Oubre (drawn by C. Joseph),69,79
358,4,10:25.0,,C. Joseph makes free throw 1 of 2,69,80
359,4,10:25.0,,C. Joseph makes free throw 2 of 2,69,81
360,4,10:09.0,R. Sessions makes 2-pt jump shot from 14 ft,,71,81
361,4,9:51.0,Loose ball foul by G. Temple (drawn by D. Carroll),,71,81
362,4,9:42.0,,T. Ross makes 2-pt dunk at rim,71,83
363,4,9:26.0,K. Humphries misses 2-pt layup from 1 ft (block by B. Biyombo),,71,83
364,4,9:24.0,,Defensive rebound by D. Carroll,71,83
365,4,9:10.0,,T. Ross misses 2-pt jump shot from 20 ft,71,83
366,4,9:08.0,Defensive rebound by K. Humphries,,71,83
367,4,8:56.0,K. Humphries makes 2-pt jump shot from 17 ft (assist by R. Sessions),,73,83
368,4,8:36.0,,Personal foul by K. Humphries (drawn by B. Biyombo),73,83
369,4,8:36.0,Official timeout,,73,83
370,4,8:36.0,J. Wall enters the game for K. Oubre,,73,83
371,4,8:36.0,M. Gortat enters the game for K. Humphries,,73,83
372,4,8:21.0,,D. Carroll misses 3-pt jump shot from 40 ft,73,83
373,4,8:21.0,,Offensive rebound by Team,73,83
374,4,8:21.0,,Turnover by Team (shot clock),73,83
375,4,8:05.0,M. Gortat misses 2-pt hook shot from 6 ft,,73,83
376,4,8:04.0,,Defensive rebound by C. Joseph,73,83
377,4,7:56.0,,Turnover by C. Joseph (bad pass; steal by J. Wall),73,83
378,4,7:40.0,J. Wall misses 3-pt jump shot from 24 ft,,73,83
379,4,7:40.0,,Defensive rebound by C. Joseph,73,83
380,4,7:21.0,,C. Joseph misses 2-pt jump shot from 21 ft,73,83
381,4,7:19.0,Defensive rebound by O. Porter,,73,83
382,4,7:10.0,O. Porter misses 2-pt jump shot from 21 ft,,73,83
383,4,7:10.0,,Defensive rebound by D. Carroll,73,83
384,4,6:46.0,,Turnover by P. Patterson (lost ball; steal by J. Wall),73,83
385,4,6:40.0,O. Porter makes 2-pt layup from 2 ft (assist by J. Wall),,75,83
386,4,6:39.0,,Toronto full timeout,75,83
