,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
52,1,4:58.0,Defensive rebound by S. Mack,,12,15
53,1,4:50.0,Personal foul by A. Bogut,,12,15
54,1,4:50.0,,L. Barbosa enters the game for K. Thompson,12,15
55,1,4:50.0,,A. Varejão enters the game for A. Bogut,12,15
56,1,4:45.0,G. Hayward misses 3-pt jump shot from 26 ft,,12,15
57,1,4:43.0,Offensive rebound by T. Booker,,12,15
58,1,4:35.0,G. Hayward misses 2-pt layup from 1 ft,,12,15
59,1,4:34.0,,Defensive rebound by D. Green,12,15
60,1,4:29.0,,S. Curry misses 3-pt jump shot from 26 ft,12,15
61,1,4:24.0,,Offensive rebound by A. Varejão,12,15
62,1,4:24.0,,A. Varejão misses 2-pt layup from 1 ft (block by D. Favors),12,15
63,1,4:21.0,Defensive rebound by T. Booker,,12,15
64,1,4:04.0,D. Favors makes 2-pt jump shot from 11 ft (assist by T. Burke),,14,15
65,1,3:47.0,,A. Varejão makes 2-pt jump shot from 15 ft (assist by S. Curry),14,17
66,1,3:24.0,Turnover by G. Hayward (lost ball; steal by A. Varejão),,14,17
67,1,3:19.0,,L. Barbosa makes 2-pt layup at rim (assist by S. Curry),14,19
68,1,3:14.0,Turnover by T. Burke (bad pass; steal by D. Green),,14,19
69,1,3:07.0,,S. Curry misses 3-pt jump shot from 22 ft,14,19
70,1,3:07.0,Defensive rebound by S. Mack,,14,19
71,1,2:57.0,G. Hayward makes 2-pt dunk at rim (assist by S. Mack),,16,19
72,1,2:49.0,,Golden State full timeout,16,19
73,1,2:49.0,R. Gobert enters the game for D. Favors,,16,19
74,1,2:49.0,R. Neto enters the game for S. Mack,,16,19
75,1,2:46.0,,Turnover by A. Varejão (lost ball),16,19
76,1,2:27.0,T. Booker misses 3-pt jump shot from 23 ft,,16,19
77,1,2:25.0,,Defensive rebound by S. Curry,16,19
78,1,2:14.0,,D. Green misses 2-pt layup from 2 ft,16,19
79,1,2:13.0,,Offensive rebound by A. Varejão,16,19
80,1,2:13.0,,A. Varejão misses 2-pt layup from 1 ft,16,19
81,1,2:10.0,Defensive rebound by G. Hayward,,16,19
82,1,1:55.0,Turnover by R. Neto (bad pass; steal by L. Barbosa),,16,19
83,1,1:46.0,,L. Barbosa makes 2-pt layup at rim (assist by A. Iguodala),16,21
84,1,1:34.0,Turnover by R. Neto (lost ball; steal by S. Curry),,16,21
85,1,1:30.0,,Personal foul by R. Gobert,16,21
86,1,1:30.0,,H. Barnes enters the game for D. Green,16,21
87,1,1:30.0,J. Ingles enters the game for G. Hayward,,16,21
88,1,1:22.0,,L. Barbosa misses 3-pt jump shot from 25 ft,16,21
89,1,1:20.0,Defensive rebound by R. Gobert,,16,21
90,1,1:15.0,Personal foul by H. Barnes,,16,21
91,1,0:58.0,R. Neto makes 3-pt jump shot from 22 ft (assist by J. Ingles),,19,21
92,1,0:38.0,,H. Barnes makes 2-pt layup from 1 ft (assist by A. Iguodala),19,23
93,1,0:31.0,T. Burke misses 3-pt jump shot from 26 ft,,19,23
94,1,0:31.0,Offensive rebound by T. Booker,,19,23
95,1,0:30.0,T. Booker makes 2-pt layup from 1 ft,,21,23
96,1,0:07.0,,A. Iguodala misses 3-pt jump shot from 26 ft,21,23
97,1,0:05.0,,Offensive rebound by H. Barnes,21,23
98,1,0:05.0,,H. Barnes misses 2-pt jump shot from 7 ft,21,23
99,1,0:03.0,Defensive rebound by R. Gobert,,21,23
100,1,0:01.0,R. Neto misses 3-pt jump shot from 48 ft,,21,23
101,1,0:00.0,Offensive rebound by Team,,21,23
102,2,11:46.0,Personal foul by A. Varejão,,21,23
103,2,11:46.0,R. Gobert misses free throw 1 of 2,,21,23
104,2,11:46.0,Offensive rebound by Team,,21,23
105,2,11:46.0,R. Gobert misses free throw 2 of 2,,21,23
106,2,11:45.0,,Defensive rebound by A. Varejão,21,23
107,2,11:29.0,,H. Barnes misses 2-pt jump shot from 4 ft,21,23
108,2,11:28.0,Defensive rebound by T. Booker,,21,23
109,2,11:19.0,Personal foul by L. Barbosa,,21,23
110,2,11:04.0,T. Burke misses 2-pt jump shot from 20 ft,,21,23
111,2,11:04.0,,Defensive rebound by A. Varejão,21,23
112,2,10:49.0,,Turnover by A. Iguodala (bad pass; steal by T. Burke),21,23
113,2,10:40.0,R. Neto makes 2-pt jump shot from 22 ft,,23,23
114,2,10:25.0,,A. Varejão makes 2-pt jump shot from 15 ft (assist by A. Iguodala),23,25
115,2,9:59.0,R. Neto misses 2-pt jump shot from 10 ft,,23,25
116,2,9:59.0,Offensive rebound by R. Gobert,,23,25
117,2,9:59.0,R. Gobert misses 2-pt layup from 1 ft,,23,25
118,2,9:59.0,Offensive rebound by Team,,23,25
119,2,9:59.0,,K. Thompson enters the game for L. Barbosa,23,25
120,2,9:59.0,,M. Speights enters the game for A. Varejão,23,25
121,2,9:50.0,R. Neto misses 2-pt jump shot from 11 ft,,23,25
122,2,9:49.0,Offensive rebound by R. Gobert,,23,25
123,2,9:40.0,,Offensive charge foul by J. Ingles (drawn by M. Speights),23,25
124,2,9:40.0,Turnover by J. Ingles (offensive foul),,23,25
125,2,9:16.0,,M. Speights misses 3-pt jump shot from 25 ft,23,25
126,2,9:16.0,Defensive rebound by T. Booker,,23,25
127,2,9:00.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Booker),,26,25
128,2,8:43.0,,Shooting foul by T. Booker (drawn by M. Speights),26,25
129,2,8:43.0,Official timeout,,26,25
130,2,8:43.0,D. Favors enters the game for R. Gobert,,26,25
131,2,8:43.0,S. Mack enters the game for T. Burke,,26,25
132,2,8:43.0,,D. Green enters the game for A. Iguodala,26,25
133,2,8:43.0,,M. Speights misses free throw 1 of 2,26,25
134,2,8:43.0,,Offensive rebound by Team,26,25
135,2,8:43.0,,M. Speights makes free throw 2 of 2,26,26
136,2,8:29.0,Turnover by T. Booker (bad pass),,26,26
137,2,8:16.0,,M. Speights makes 2-pt jump shot from 21 ft (assist by D. Green),26,28
138,2,7:58.0,J. Ingles makes 2-pt layup from 2 ft (assist by S. Mack),,28,28
139,2,7:47.0,,M. Speights makes 2-pt dunk at rim (assist by S. Livingston),28,30
140,2,7:31.0,S. Mack misses 2-pt jump shot from 19 ft,,28,30
141,2,7:30.0,,Defensive rebound by H. Barnes,28,30
142,2,7:21.0,,M. Speights makes 2-pt jump shot from 4 ft (assist by D. Green),28,32
143,2,7:07.0,Turnover by S. Mack (bad pass; steal by S. Livingston),,28,32
144,2,6:58.0,,S. Livingston makes 2-pt jump shot from 13 ft,28,34
145,2,6:58.0,Utah full timeout,,28,34
146,2,6:58.0,G. Hayward enters the game for J. Ingles,,28,34
147,2,6:58.0,T. Lyles enters the game for T. Booker,,28,34
148,2,6:37.0,D. Favors misses 2-pt jump shot from 10 ft,,28,34
149,2,6:36.0,,Defensive rebound by H. Barnes,28,34
150,2,6:24.0,,H. Barnes misses 2-pt dunk at rim,28,34
151,2,6:23.0,Defensive rebound by D. Favors,,28,34
152,2,6:09.0,T. Lyles misses 3-pt jump shot from 23 ft,,28,34
153,2,6:08.0,,Defensive rebound by M. Speights,28,34
154,2,5:50.0,,D. Green makes 2-pt layup from 1 ft (assist by M. Speights),28,36
155,2,5:27.0,R. Neto misses 2-pt layup at rim (block by S. Livingston),,28,36
156,2,5:26.0,,Defensive rebound by M. Speights,28,36
157,2,5:13.0,,K. Thompson misses 2-pt jump shot from 15 ft,28,36
158,2,5:12.0,Defensive rebound by G. Hayward,,28,36
159,2,4:47.0,Turnover by Team (shot clock),,28,36
160,2,4:47.0,T. Burke enters the game for R. Neto,,28,36
161,2,4:47.0,,S. Curry enters the game for H. Barnes,28,36
162,2,4:37.0,,Turnover by K. Thompson (bad pass; steal by S. Mack),28,36
163,2,4:20.0,Turnover by S. Mack (lost ball; steal by S. Curry),,28,36
164,2,4:12.0,,K. Thompson misses 3-pt jump shot from 25 ft,28,36
165,2,4:12.0,Defensive rebound by G. Hayward,,28,36
166,2,4:01.0,Shooting foul by S. Livingston (drawn by G. Hayward),,28,36
167,2,4:01.0,G. Hayward makes free throw 1 of 2,,29,36
168,2,4:01.0,,A. Iguodala enters the game for M. Speights,29,36
169,2,4:01.0,C. Johnson enters the game for S. Mack,,29,36
170,2,4:01.0,R. Gobert enters the game for D. Favors,,29,36
171,2,4:01.0,G. Hayward makes free throw 2 of 2,,30,36
172,2,3:51.0,,D. Green misses 2-pt layup from 2 ft,30,36
173,2,3:49.0,Defensive rebound by G. Hayward,,30,36
174,2,3:28.0,Shooting foul by S. Curry (drawn by G. Hayward),,30,36
175,2,3:28.0,G. Hayward makes free throw 1 of 2,,31,36
176,2,3:28.0,G. Hayward makes free throw 2 of 2,,32,36
177,2,3:12.0,,S. Curry makes 3-pt jump shot from 25 ft,32,39
178,2,2:54.0,T. Burke makes 2-pt jump shot from 14 ft,,34,39
179,2,2:46.0,,K. Thompson makes 2-pt layup from 1 ft,34,41
180,2,2:29.0,T. Lyles makes 2-pt jump shot from 11 ft,,36,41
181,2,2:17.0,,D. Green misses 3-pt jump shot from 26 ft,36,41
182,2,2:16.0,Defensive rebound by R. Gobert,,36,41
183,2,2:10.0,T. Burke misses 2-pt layup from 2 ft (block by D. Green),,36,41
184,2,2:10.0,Offensive rebound by Team,,36,41
185,2,2:10.0,,Golden State full timeout,36,41
186,2,2:10.0,J. Ingles enters the game for C. Johnson,,36,41
187,2,2:10.0,,H. Barnes enters the game for S. Livingston,36,41
188,2,2:00.0,T. Burke makes 3-pt jump shot from 29 ft (assist by J. Ingles),,39,41
189,2,1:40.0,,D. Green makes 2-pt layup at rim (assist by S. Curry),39,43
190,2,1:13.0,T. Burke makes 2-pt layup from 1 ft (assist by J. Ingles),,41,43
191,2,0:58.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by H. Barnes),41,46
192,2,0:40.0,Turnover by T. Lyles (lost ball; steal by A. Iguodala),,41,46
193,2,0:37.0,,Personal foul by T. Burke,41,46
194,2,0:37.0,,Golden State full timeout,41,46
195,2,0:30.0,,K. Thompson makes 3-pt jump shot from 29 ft (assist by S. Curry),41,49
196,2,0:06.0,J. Ingles misses 3-pt jump shot from 26 ft,,41,49
197,2,0:04.0,,Defensive rebound by S. Curry,41,49
198,2,0:00.0,,S. Curry makes 3-pt jump shot from 54 ft,41,52
199,3,11:36.0,G. Hayward misses 2-pt jump shot from 5 ft (block by A. Bogut),,41,52
200,3,11:35.0,Offensive rebound by R. Gobert,,41,52
201,3,11:35.0,Turnover by Team (shot clock),,41,52
202,3,11:24.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),41,54
203,3,11:01.0,G. Hayward misses 3-pt jump shot from 25 ft,,41,54
204,3,11:01.0,,Defensive rebound by A. Bogut,41,54
205,3,10:48.0,,D. Green misses 2-pt layup from 1 ft,41,54
206,3,10:48.0,Defensive rebound by R. Gobert,,41,54
207,3,10:29.0,S. Mack misses 2-pt layup from 2 ft (block by A. Bogut),,41,54
208,3,10:27.0,Offensive rebound by R. Gobert,,41,54
209,3,10:23.0,G. Hayward makes 2-pt jump shot from 5 ft (assist by R. Gobert),,43,54
210,3,10:05.0,,D. Green makes 2-pt jump shot from 13 ft (assist by S. Curry),43,56
211,3,9:48.0,S. Mack makes 3-pt jump shot from 25 ft (assist by D. Favors),,46,56
212,3,9:32.0,,S. Curry misses 3-pt jump shot from 28 ft,46,56
213,3,9:31.0,Defensive rebound by C. Johnson,,46,56
214,3,9:13.0,D. Favors misses 2-pt jump shot from 7 ft (block by D. Green),,46,56
215,3,9:12.0,,Defensive rebound by A. Bogut,46,56
216,3,9:09.0,Loose ball foul by C. Johnson,,46,56
217,3,8:55.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by H. Barnes),46,59
218,3,8:45.0,D. Favors makes 2-pt layup from 1 ft (assist by G. Hayward),,48,59
219,3,8:45.0,Shooting foul by D. Green (drawn by D. Favors),,48,59
220,3,8:45.0,D. Favors makes free throw 1 of 1,,49,59
221,3,8:45.0,,Technical foul by A. Bogut,49,59
222,3,8:45.0,G. Hayward misses technical free throw,,49,59
223,3,8:45.0,,Offensive rebound by Team,49,59
224,3,8:24.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by D. Green),49,61
225,3,8:03.0,C. Johnson misses 2-pt jump shot from 15 ft,,49,61
226,3,8:02.0,,Defensive rebound by D. Green,49,61
227,3,7:55.0,,H. Barnes misses 3-pt jump shot from 27 ft,49,61
228,3,7:54.0,Defensive rebound by D. Favors,,49,61
229,3,7:32.0,D. Favors makes 2-pt jump shot from 10 ft (assist by S. Mack),,51,61
230,3,7:09.0,,K. Thompson makes 2-pt jump shot from 11 ft,51,63
231,3,6:49.0,D. Favors makes 2-pt jump shot from 6 ft (assist by S. Mack),,53,63
232,3,6:37.0,,Shooting foul by R. Gobert (drawn by D. Green),53,63
233,3,6:37.0,,D. Green misses free throw 1 of 2,53,63
234,3,6:37.0,,Offensive rebound by Team,53,63
235,3,6:37.0,J. Ingles enters the game for C. Johnson,,53,63
236,3,6:37.0,,D. Green makes free throw 2 of 2,53,64
237,3,6:18.0,D. Favors misses 2-pt jump shot from 4 ft,,53,64
238,3,6:17.0,,Defensive rebound by S. Curry,53,64
239,3,6:11.0,,Turnover by D. Green (bad pass; steal by R. Gobert),53,64
240,3,6:07.0,Turnover by S. Mack (bad pass),,53,64
241,3,6:07.0,,A. Iguodala enters the game for H. Barnes,53,64
242,3,5:58.0,,D. Green misses 2-pt jump shot from 3 ft (block by D. Favors),53,64
243,3,5:57.0,Defensive rebound by S. Mack,,53,64
244,3,5:54.0,G. Hayward makes 2-pt dunk at rim (assist by S. Mack),,55,64
245,3,5:38.0,,K. Thompson misses 2-pt jump shot from 4 ft,55,64
246,3,5:36.0,,Offensive rebound by A. Bogut,55,64
247,3,5:36.0,,A. Bogut misses 2-pt layup from 1 ft,55,64
248,3,5:34.0,Defensive rebound by D. Favors,,55,64
249,3,5:30.0,G. Hayward misses 2-pt jump shot from 12 ft,,55,64
250,3,5:28.0,,Defensive rebound by D. Green,55,64
251,3,5:08.0,,D. Green misses 3-pt jump shot from 26 ft,55,64
252,3,5:08.0,Defensive rebound by R. Gobert,,55,64
253,3,4:55.0,D. Favors misses 2-pt jump shot from 16 ft,,55,64
254,3,4:55.0,,Defensive rebound by A. Iguodala,55,64
255,3,4:43.0,,Turnover by S. Curry (bad pass),55,64
256,3,4:43.0,,Golden State full timeout,55,64
257,3,4:43.0,,M. Speights enters the game for A. Bogut,55,64
258,3,4:43.0,,L. Barbosa enters the game for K. Thompson,55,64
259,3,4:43.0,R. Neto enters the game for R. Gobert,,55,64
260,3,4:43.0,T. Booker enters the game for S. Mack,,55,64
261,3,4:24.0,G. Hayward misses 3-pt jump shot from 26 ft,,55,64
262,3,4:24.0,Offensive rebound by T. Booker,,55,64
263,3,4:17.0,G. Hayward misses 2-pt jump shot from 19 ft,,55,64
264,3,4:15.0,Offensive rebound by D. Favors,,55,64
265,3,4:01.0,R. Neto misses 2-pt layup from 1 ft,,55,64
266,3,4:00.0,,Defensive rebound by D. Green,55,64
267,3,3:44.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by D. Green),55,66
268,3,3:30.0,Personal foul by L. Barbosa,,55,66
269,3,3:30.0,T. Burke enters the game for G. Hayward,,55,66
270,3,3:21.0,T. Booker makes 2-pt layup from 1 ft (assist by D. Favors),,57,66
271,3,3:07.0,,D. Green makes 2-pt dunk at rim (assist by L. Barbosa),57,68
272,3,2:42.0,Shooting foul by D. Green (drawn by T. Burke),,57,68
273,3,2:42.0,Utah full timeout,,57,68
274,3,2:42.0,T. Burke makes free throw 1 of 2,,58,68
275,3,2:42.0,T. Burke makes free throw 2 of 2,,59,68
276,3,2:30.0,,Turnover by S. Curry (bad pass; steal by D. Favors),59,68
277,3,2:22.0,J. Ingles misses 2-pt jump shot from 21 ft,,59,68
278,3,2:21.0,,Defensive rebound by D. Green,59,68
279,3,2:13.0,,L. Barbosa makes 2-pt layup at rim (assist by M. Speights),59,70
280,3,1:53.0,Turnover by T. Burke (bad pass),,59,70
281,3,1:46.0,,S. Curry misses 2-pt layup from 1 ft,59,70
282,3,1:46.0,,Offensive rebound by M. Speights,59,70
283,3,1:46.0,,Shooting foul by R. Neto (drawn by M. Speights),59,70
284,3,1:46.0,,M. Speights makes free throw 1 of 2,59,71
285,3,1:46.0,T. Lyles enters the game for T. Booker,,59,71
286,3,1:46.0,,M. Speights makes free throw 2 of 2,59,72
287,3,1:34.0,Personal foul by S. Curry,,59,72
288,3,1:34.0,,Technical foul by S. Curry,59,72
289,3,1:34.0,T. Burke makes technical free throw,,60,72
290,3,1:26.0,Offensive foul by T. Burke (drawn by L. Barbosa),,60,72
291,3,1:26.0,Turnover by T. Burke (offensive foul),,60,72
292,3,1:11.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by D. Green),60,75
293,3,0:53.0,T. Lyles makes 2-pt jump shot from 12 ft (assist by R. Neto),,62,75
294,3,0:53.0,Shooting foul by D. Green (drawn by T. Lyles),,62,75
295,3,0:53.0,,Technical foul by A. Iguodala,62,75
296,3,0:53.0,T. Burke makes technical free throw,,63,75
297,3,0:53.0,T. Lyles misses free throw 1 of 1,,63,75
298,3,0:51.0,,Defensive rebound by A. Iguodala,63,75
299,3,0:43.0,,Shooting foul by R. Neto (drawn by S. Curry),63,75
300,3,0:43.0,,S. Curry makes free throw 1 of 2,63,76
301,3,0:43.0,,S. Curry misses free throw 2 of 2,63,76
302,3,0:43.0,Defensive rebound by J. Ingles,,63,76
303,3,0:32.0,T. Burke misses 2-pt jump shot from 19 ft,,63,76
304,3,0:31.0,,Defensive rebound by D. Green,63,76
305,3,0:13.0,,L. Barbosa makes 3-pt jump shot from 25 ft (assist by M. Speights),63,79
306,3,0:02.0,Turnover by T. Lyles (offensive foul),,63,79
307,3,0:02.0,,Offensive charge foul by T. Lyles (drawn by L. Barbosa),63,79
308,3,0:01.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by M. Speights),63,81
309,4,11:44.0,,M. Speights makes 2-pt jump shot from 17 ft (assist by S. Livingston),63,83
310,4,11:22.0,T. Burke misses 2-pt jump shot from 10 ft,,63,83
311,4,11:22.0,,Defensive rebound by A. Iguodala,63,83
312,4,11:12.0,,A. Iguodala makes 2-pt layup from 2 ft,63,85
313,4,11:10.0,Shooting foul by L. Barbosa (drawn by T. Burke),,63,85
314,4,11:10.0,T. Burke makes free throw 1 of 2,,64,85
315,4,11:10.0,G. Hayward enters the game for J. Ingles,,64,85
316,4,11:10.0,T. Burke makes free throw 2 of 2,,65,85
317,4,10:48.0,,A. Iguodala makes 2-pt jump shot from 16 ft,65,87
318,4,10:36.0,S. Mack misses 2-pt jump shot from 18 ft,,65,87
319,4,10:36.0,,Defensive rebound by A. Iguodala,65,87
320,4,10:29.0,,M. Speights misses 3-pt jump shot from 29 ft,65,87
321,4,10:27.0,Defensive rebound by Team,,65,87
322,4,10:12.0,Personal foul by M. Speights,,65,87
323,4,10:12.0,,A. Varejão enters the game for M. Speights,65,87
324,4,10:05.0,Shooting foul by A. Varejão (drawn by R. Gobert),,65,87
325,4,10:05.0,R. Gobert makes free throw 1 of 2,,66,87
326,4,10:05.0,R. Gobert makes free throw 2 of 2,,67,87
327,4,9:56.0,,H. Barnes makes 2-pt layup at rim (assist by L. Barbosa),67,89
328,4,9:56.0,,Shooting foul by T. Lyles (drawn by H. Barnes),67,89
329,4,9:56.0,T. Booker enters the game for T. Lyles,,67,89
330,4,9:56.0,,H. Barnes misses free throw 1 of 1,67,89
331,4,9:54.0,Defensive rebound by T. Booker,,67,89
332,4,9:39.0,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),,69,89
333,4,9:39.0,Shooting foul by H. Barnes (drawn by R. Gobert),,69,89
334,4,9:39.0,R. Gobert makes free throw 1 of 1,,70,89
335,4,9:34.0,,Turnover by S. Livingston (bad pass; steal by T. Burke),70,89
336,4,9:32.0,Personal foul by A. Varejão,,70,89
337,4,9:32.0,T. Burke makes free throw 1 of 2,,71,89
338,4,9:32.0,T. Burke makes free throw 2 of 2,,72,89
339,4,9:14.0,,H. Barnes misses 2-pt jump shot from 8 ft,72,89
340,4,9:13.0,Defensive rebound by R. Gobert,,72,89
341,4,8:59.0,S. Mack makes 2-pt layup from 1 ft,,74,89
342,4,8:51.0,,L. Barbosa makes 2-pt jump shot from 16 ft (assist by H. Barnes),74,91
343,4,8:35.0,R. Gobert misses 2-pt jump shot from 11 ft,,74,91
344,4,8:35.0,,Defensive rebound by Team,74,91
345,4,8:35.0,Loose ball foul by T. Booker,,74,91
346,4,8:35.0,Official timeout,,74,91
347,4,8:35.0,,K. Thompson enters the game for A. Iguodala,74,91
348,4,8:25.0,,L. Barbosa misses 2-pt jump shot from 10 ft,74,91
349,4,8:23.0,Defensive rebound by S. Mack,,74,91
350,4,8:10.0,T. Burke makes 3-pt jump shot from 26 ft (assist by S. Mack),,77,91
351,4,7:46.0,,S. Livingston misses 2-pt jump shot from 3 ft,77,91
352,4,7:46.0,,Offensive rebound by S. Livingston,77,91
353,4,7:40.0,,S. Livingston makes 2-pt hook shot from 11 ft,77,93
354,4,7:26.0,T. Burke misses 3-pt jump shot from 25 ft,,77,93
355,4,7:25.0,Offensive rebound by R. Gobert,,77,93
356,4,7:25.0,Personal foul by L. Barbosa,,77,93
357,4,7:25.0,R. Gobert misses free throw 1 of 2,,77,93
358,4,7:25.0,Offensive rebound by Team,,77,93
359,4,7:25.0,,D. Green enters the game for L. Barbosa,77,93
360,4,7:25.0,R. Gobert makes free throw 2 of 2,,78,93
361,4,7:09.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Livingston),78,96
362,4,6:42.0,S. Mack misses 2-pt layup from 2 ft,,78,96
363,4,6:41.0,,Defensive rebound by H. Barnes,78,96
364,4,6:33.0,,D. Green makes 3-pt jump shot from 26 ft (assist by S. Livingston),78,99
365,4,6:17.0,G. Hayward misses 2-pt layup from 1 ft,,78,99
366,4,6:17.0,,Defensive rebound by H. Barnes,78,99
367,4,6:16.0,,Turnover by H. Barnes (traveling),78,99
368,4,6:16.0,,S. Curry enters the game for H. Barnes,78,99
369,4,6:16.0,R. Neto enters the game for T. Burke,,78,99
370,4,6:16.0,D. Favors enters the game for R. Gobert,,78,99
371,4,6:11.0,G. Hayward makes 3-pt jump shot from 25 ft,,81,99
372,4,6:03.0,,Turnover by S. Curry (bad pass; steal by G. Hayward),81,99
373,4,5:57.0,Turnover by G. Hayward (bad pass; steal by D. Green),,81,99
374,4,5:51.0,,S. Curry makes 2-pt layup from 2 ft,81,101
375,4,5:36.0,Turnover by S. Mack (bad pass; steal by K. Thompson),,81,101
376,4,5:28.0,,A. Varejão makes 2-pt layup from 1 ft (assist by K. Thompson),81,103
377,4,5:21.0,Utah full timeout,,81,103
378,4,5:21.0,J. Withey enters the game for G. Hayward,,81,103
379,4,5:21.0,J. Ingles enters the game for D. Favors,,81,103
380,4,5:21.0,C. Johnson enters the game for S. Mack,,81,103
381,4,5:09.0,C. Johnson makes 3-pt jump shot from 24 ft (assist by J. Withey),,84,103
382,4,4:54.0,,A. Varejão makes 2-pt hook shot from 3 ft,84,105
383,4,4:54.0,,Shooting foul by J. Withey (drawn by A. Varejão),84,105
384,4,4:54.0,,A. Varejão makes free throw 1 of 1,84,106
385,4,4:36.0,T. Booker misses 2-pt jump shot from 3 ft (block by D. Green),,84,106
386,4,4:35.0,,Defensive rebound by Team,84,106
387,4,4:35.0,,I. Clark enters the game for S. Livingston,84,106
388,4,4:20.0,,Personal foul by T. Booker,84,106
389,4,4:20.0,T. Lyles enters the game for T. Booker,,84,106
390,4,4:09.0,,S. Curry misses 3-pt jump shot from 27 ft,84,106
391,4,4:08.0,,Offensive rebound by I. Clark,84,106
