,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
91,2,11:28.0,B. Bogdanović makes 2-pt layup from 2 ft,,31,21
92,2,11:08.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by T. Ross),31,24
93,2,10:42.0,S. Larkin misses 2-pt jump shot from 6 ft,,31,24
94,2,10:41.0,Offensive rebound by B. Bogdanović,,31,24
95,2,10:26.0,B. Bogdanović misses 2-pt jump shot from 4 ft (block by B. Biyombo),,31,24
96,2,10:25.0,Offensive rebound by T. Robinson,,31,24
97,2,10:20.0,W. Reed misses 2-pt jump shot from 17 ft,,31,24
98,2,10:19.0,Offensive rebound by T. Robinson,,31,24
99,2,10:13.0,Shooting foul by B. Biyombo (drawn by M. Brown),,31,24
100,2,10:13.0,M. Brown makes free throw 1 of 2,,32,24
101,2,10:13.0,M. Brown makes free throw 2 of 2,,33,24
102,2,9:57.0,,Shooting foul by M. Brown (drawn by K. Lowry),33,24
103,2,9:57.0,,K. Lowry makes free throw 1 of 2,33,25
104,2,9:57.0,,K. Lowry misses free throw 2 of 2,33,25
105,2,9:56.0,Defensive rebound by T. Robinson,,33,25
106,2,9:41.0,Turnover by B. Bogdanović (traveling),,33,25
107,2,9:18.0,,C. Joseph makes 2-pt jump shot from 4 ft,33,27
108,2,9:02.0,Turnover by S. Larkin (bad pass; steal by T. Ross),,33,27
109,2,9:00.0,,Personal foul by B. Bogdanović (drawn by T. Ross),33,27
110,2,8:54.0,,K. Lowry misses 3-pt jump shot from 25 ft,33,27
111,2,8:54.0,Defensive rebound by W. Reed,,33,27
112,2,8:49.0,Brooklyn full timeout,,33,27
113,2,8:31.0,T. Robinson misses 2-pt jump shot from 19 ft,,33,27
114,2,8:31.0,,Defensive rebound by C. Joseph,33,27
115,2,8:23.0,B. Lopez enters the game for W. Reed,,33,27
116,2,8:10.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by C. Joseph),33,30
117,2,7:51.0,B. Lopez misses 2-pt jump shot from 8 ft,,33,30
118,2,7:50.0,,Defensive rebound by B. Biyombo,33,30
119,2,7:35.0,,P. Patterson makes 2-pt jump shot from 4 ft (assist by C. Joseph),33,32
120,2,7:19.0,M. Brown misses 3-pt jump shot from 26 ft,,33,32
121,2,7:18.0,Offensive rebound by B. Lopez,,33,32
122,2,7:18.0,Personal foul by K. Lowry (drawn by B. Lopez),,33,32
123,2,7:18.0,W. Ellington enters the game for M. Brown,,33,32
124,2,7:08.0,B. Lopez makes 2-pt jump shot from 8 ft,,35,32
125,2,6:46.0,,Personal foul by W. Ellington (drawn by K. Lowry),35,32
126,2,6:46.0,D. Sloan enters the game for W. Ellington,,35,32
127,2,6:34.0,,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),35,34
128,2,6:23.0,Turnover by B. Bogdanović (lost ball; steal by C. Joseph),,35,34
129,2,6:18.0,,T. Ross makes 2-pt dunk at rim (assist by C. Joseph),35,36
130,2,6:18.0,Brooklyn full timeout,,35,36
131,2,6:18.0,J. Johnson enters the game for B. Bogdanović,,35,36
132,2,6:18.0,T. Young enters the game for T. Robinson,,35,36
133,2,5:58.0,T. Young misses 2-pt jump shot from 16 ft,,35,36
134,2,5:58.0,,Defensive rebound by B. Biyombo,35,36
135,2,5:42.0,,B. Biyombo makes 2-pt jump shot from 16 ft (assist by P. Patterson),35,38
136,2,5:28.0,B. Lopez makes 2-pt hook shot from 12 ft (assist by D. Sloan),,37,38
137,2,5:05.0,,Turnover by C. Joseph (lost ball; steal by S. Larkin),37,38
138,2,4:59.0,T. Young misses 2-pt layup from 2 ft,,37,38
139,2,4:59.0,Offensive rebound by T. Young,,37,38
140,2,4:57.0,T. Young misses 2-pt layup from 2 ft (block by B. Biyombo),,37,38
141,2,4:56.0,Offensive rebound by T. Young,,37,38
142,2,4:55.0,T. Young makes 2-pt layup from 2 ft,,39,38
143,2,4:53.0,,Toronto full timeout,39,38
144,2,4:53.0,,D. DeRozan enters the game for P. Patterson,39,38
145,2,4:53.0,,L. Scola enters the game for C. Joseph,39,38
146,2,4:53.0,,J. Johnson enters the game for T. Ross,39,38
147,2,4:53.0,B. Bogdanović enters the game for S. Larkin,,39,38
148,2,4:41.0,,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),39,40
149,2,4:20.0,J. Johnson misses 3-pt jump shot from 25 ft,,39,40
150,2,4:19.0,,Defensive rebound by Team,39,40
151,2,4:10.0,,Personal foul by D. Sloan (drawn by K. Lowry),39,40
152,2,4:10.0,,J. Valančiūnas enters the game for B. Biyombo,39,40
153,2,3:54.0,,D. DeRozan makes 2-pt jump shot from 18 ft,39,42
154,2,3:41.0,Turnover by J. Johnson (bad pass; steal by D. DeRozan),,39,42
155,2,3:38.0,,D. DeRozan makes 2-pt layup at rim,39,44
156,2,3:38.0,,Shooting foul by B. Bogdanović (drawn by D. DeRozan),39,44
157,2,3:38.0,,D. DeRozan makes free throw 1 of 1,39,45
158,2,3:18.0,D. Sloan misses 3-pt jump shot from 24 ft,,39,45
159,2,3:17.0,,Defensive rebound by D. DeRozan,39,45
160,2,3:05.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by D. DeRozan),39,48
161,2,2:44.0,D. Sloan makes 2-pt layup from 2 ft (assist by B. Lopez),,41,48
162,2,2:34.0,,J. Valančiūnas misses 2-pt layup from 3 ft,41,48
163,2,2:34.0,Defensive rebound by Team,,41,48
164,2,2:34.0,,Loose ball foul by J. Valančiūnas (drawn by B. Lopez),41,48
165,2,2:34.0,Official timeout,,41,48
166,2,2:34.0,,C. Joseph enters the game for K. Lowry,41,48
167,2,2:21.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Johnson),,43,48
168,2,1:58.0,,D. DeRozan makes 2-pt jump shot from 4 ft,43,50
169,2,1:38.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by J. Johnson),,45,50
170,2,1:22.0,,D. DeRozan makes 2-pt jump shot from 15 ft,45,52
171,2,1:01.0,Turnover by J. Johnson (traveling),,45,52
172,2,0:46.0,,D. DeRozan misses 2-pt jump shot from 10 ft,45,52
173,2,0:45.0,Defensive rebound by B. Lopez,,45,52
174,2,0:41.0,Shooting foul by C. Joseph (drawn by D. Sloan),,45,52
175,2,0:41.0,D. Sloan makes free throw 1 of 2,,46,52
176,2,0:41.0,T. Robinson enters the game for B. Bogdanović,,46,52
177,2,0:41.0,M. Brown enters the game for T. Young,,46,52
178,2,0:41.0,D. Sloan makes free throw 2 of 2,,47,52
179,2,0:26.0,,C. Joseph misses 2-pt jump shot from 5 ft (block by B. Lopez),47,52
180,2,0:25.0,Defensive rebound by B. Lopez,,47,52
181,2,0:03.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by J. Johnson),,49,52
182,2,0:00.0,,J. Johnson misses 3-pt jump shot from 48 ft,49,52
183,2,0:00.0,,Offensive rebound by Team,49,52
184,3,11:35.0,,J. Johnson misses 2-pt layup from 2 ft,49,52
185,3,11:34.0,,Offensive rebound by J. Valančiūnas,49,52
186,3,11:32.0,,J. Valančiūnas misses 2-pt layup from 2 ft,49,52
187,3,11:31.0,,Offensive rebound by J. Valančiūnas,49,52
188,3,11:31.0,,J. Valančiūnas misses 2-pt layup from 2 ft,49,52
189,3,11:31.0,,Offensive rebound by J. Valančiūnas,49,52
190,3,11:31.0,,J. Valančiūnas misses 2-pt layup from 2 ft,49,52
191,3,11:31.0,,Offensive rebound by Team,49,52
192,3,11:22.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,49,52
193,3,11:22.0,Defensive rebound by T. Young,,49,52
194,3,11:12.0,T. Young makes 2-pt jump shot from 4 ft (assist by D. Sloan),,51,52
195,3,11:12.0,Shooting foul by L. Scola (drawn by T. Young),,51,52
196,3,11:12.0,T. Young makes free throw 1 of 1,,52,52
197,3,10:55.0,,Shooting foul by T. Young (drawn by L. Scola),52,52
198,3,10:55.0,,L. Scola makes free throw 1 of 2,52,53
199,3,10:55.0,,L. Scola makes free throw 2 of 2,52,54
200,3,10:45.0,D. Sloan makes 2-pt jump shot from 7 ft,,54,54
201,3,10:27.0,,J. Johnson misses 2-pt jump shot from 5 ft,54,54
202,3,10:26.0,Defensive rebound by D. Sloan,,54,54
203,3,10:20.0,Personal foul by J. Valančiūnas (drawn by B. Lopez),,54,54
204,3,10:07.0,B. Lopez misses 2-pt jump shot from 10 ft,,54,54
205,3,10:07.0,,Defensive rebound by L. Scola,54,54
206,3,9:59.0,,K. Lowry misses 3-pt jump shot from 26 ft,54,54
207,3,9:58.0,Defensive rebound by T. Young,,54,54
208,3,9:50.0,Personal foul by K. Lowry (drawn by B. Lopez),,54,54
209,3,9:39.0,Personal foul by J. Johnson (drawn by J. Johnson),,54,54
210,3,9:33.0,J. Johnson makes 3-pt jump shot from 25 ft,,57,54
211,3,9:15.0,,J. Johnson makes 2-pt layup from 2 ft (assist by D. DeRozan),57,56
212,3,9:01.0,B. Lopez makes 2-pt hook shot from 8 ft (assist by J. Johnson),,59,56
213,3,8:49.0,,L. Scola misses 3-pt jump shot from 22 ft,59,56
214,3,8:49.0,,Offensive rebound by J. Valančiūnas,59,56
215,3,8:44.0,,J. Valančiūnas makes 2-pt layup from 2 ft,59,58
216,3,8:31.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by J. Johnson),,61,58
217,3,8:13.0,,L. Scola misses 2-pt layup from 2 ft,61,58
218,3,8:11.0,,Offensive rebound by J. Valančiūnas,61,58
219,3,8:08.0,,J. Valančiūnas makes 2-pt layup from 1 ft,61,60
220,3,7:56.0,B. Lopez misses 2-pt jump shot from 14 ft,,61,60
221,3,7:55.0,,Defensive rebound by J. Valančiūnas,61,60
222,3,7:48.0,,Turnover by K. Lowry (bad pass; steal by B. Lopez),61,60
223,3,7:42.0,J. Johnson makes 2-pt jump shot from 5 ft (assist by B. Lopez),,63,60
224,3,7:23.0,,D. DeRozan misses 2-pt jump shot from 10 ft,63,60
225,3,7:22.0,Defensive rebound by D. Sloan,,63,60
226,3,7:18.0,Personal block foul by L. Scola (drawn by W. Ellington),,63,60
227,3,7:18.0,W. Ellington makes free throw 1 of 2,,64,60
228,3,7:18.0,,P. Patterson enters the game for L. Scola,64,60
229,3,7:18.0,W. Ellington makes free throw 2 of 2,,65,60
230,3,7:13.0,,Toronto full timeout,65,60
231,3,7:13.0,,C. Joseph enters the game for J. Johnson,65,60
232,3,7:06.0,,Turnover by J. Valančiūnas (illegal screen),65,60
233,3,6:56.0,Shooting foul by J. Valančiūnas (drawn by B. Lopez),,65,60
234,3,6:56.0,B. Lopez misses free throw 1 of 2,,65,60
235,3,6:56.0,Offensive rebound by Team,,65,60
236,3,6:56.0,,B. Biyombo enters the game for J. Valančiūnas,65,60
237,3,6:56.0,B. Lopez makes free throw 2 of 2,,66,60
238,3,6:38.0,,K. Lowry makes 3-pt jump shot from 26 ft,66,63
239,3,6:26.0,Personal foul by B. Biyombo (drawn by B. Lopez),,66,63
240,3,6:26.0,B. Lopez makes free throw 1 of 2,,67,63
241,3,6:26.0,B. Lopez makes free throw 2 of 2,,68,63
242,3,6:12.0,,P. Patterson misses 3-pt jump shot from 25 ft,68,63
243,3,6:11.0,Defensive rebound by J. Johnson,,68,63
244,3,5:56.0,D. Sloan misses 3-pt jump shot from 23 ft,,68,63
245,3,5:56.0,,Defensive rebound by B. Biyombo,68,63
246,3,5:45.0,,D. DeRozan misses 2-pt layup from 1 ft,68,63
247,3,5:44.0,,Offensive rebound by D. DeRozan,68,63
248,3,5:38.0,,P. Patterson misses 3-pt jump shot from 25 ft,68,63
249,3,5:37.0,Defensive rebound by D. Sloan,,68,63
250,3,5:35.0,Personal foul by D. DeRozan (drawn by D. Sloan),,68,63
251,3,5:35.0,D. Sloan makes free throw 1 of 2,,69,63
252,3,5:35.0,Brooklyn full timeout,,69,63
253,3,5:35.0,D. Sloan makes free throw 2 of 2,,70,63
254,3,5:10.0,,D. DeRozan misses 3-pt jump shot from 22 ft,70,63
255,3,5:09.0,Defensive rebound by J. Johnson,,70,63
256,3,4:56.0,B. Lopez makes 2-pt layup from 1 ft (assist by T. Young),,72,63
257,3,4:56.0,Shooting foul by B. Biyombo (drawn by B. Lopez),,72,63
258,3,4:56.0,B. Lopez misses free throw 1 of 1,,72,63
259,3,4:55.0,,Defensive rebound by B. Biyombo,72,63
260,3,4:34.0,,D. DeRozan makes 2-pt jump shot from 12 ft,72,65
261,3,4:23.0,Turnover by D. Sloan (bad pass; steal by D. DeRozan),,72,65
262,3,4:19.0,,D. DeRozan makes 2-pt dunk at rim,72,67
263,3,3:55.0,J. Johnson makes 2-pt jump shot from 4 ft,,74,67
264,3,3:44.0,,K. Lowry makes 2-pt layup from 2 ft,74,69
265,3,3:31.0,T. Young makes 2-pt hook shot from 5 ft (assist by D. Sloan),,76,69
266,3,3:17.0,,D. DeRozan makes 2-pt layup from 2 ft,76,71
267,3,3:09.0,B. Lopez misses 2-pt layup from 1 ft,,76,71
268,3,3:08.0,,Defensive rebound by B. Biyombo,76,71
269,3,3:01.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by K. Lowry),76,74
270,3,2:34.0,B. Lopez makes 2-pt jump shot from 14 ft,,78,74
271,3,2:25.0,,Shooting foul by D. Sloan (drawn by K. Lowry),78,74
272,3,2:25.0,,K. Lowry makes free throw 1 of 2,78,75
273,3,2:25.0,S. Larkin enters the game for D. Sloan,,78,75
274,3,2:25.0,,K. Lowry misses free throw 2 of 2,78,75
275,3,2:25.0,Defensive rebound by T. Young,,78,75
276,3,2:12.0,B. Lopez misses 2-pt jump shot from 21 ft,,78,75
277,3,2:11.0,,Defensive rebound by P. Patterson,78,75
278,3,2:06.0,,Personal foul by B. Lopez (drawn by D. DeRozan),78,75
279,3,2:06.0,,T. Ross enters the game for K. Lowry,78,75
280,3,2:06.0,B. Bogdanović enters the game for J. Johnson,,78,75
281,3,2:02.0,,Turnover by C. Joseph (lost ball; steal by S. Larkin),78,75
282,3,1:52.0,W. Ellington makes 2-pt jump shot from 19 ft (assist by S. Larkin),,80,75
283,3,1:33.0,,C. Joseph misses 2-pt jump shot from 8 ft,80,75
284,3,1:32.0,Defensive rebound by T. Young,,80,75
285,3,1:31.0,Turnover by T. Young (lost ball),,80,75
286,3,1:31.0,W. Reed enters the game for B. Lopez,,80,75
287,3,1:22.0,,D. DeRozan makes 2-pt jump shot from 20 ft (assist by C. Joseph),80,77
288,3,0:58.0,S. Larkin makes 2-pt jump shot from 13 ft (assist by T. Young),,82,77
289,3,0:40.0,,D. DeRozan makes 2-pt layup from 2 ft,82,79
290,3,0:40.0,,Shooting foul by W. Reed (drawn by D. DeRozan),82,79
291,3,0:40.0,T. Robinson enters the game for T. Young,,82,79
292,3,0:40.0,,D. DeRozan makes free throw 1 of 1,82,80
293,3,0:32.0,W. Ellington misses 3-pt jump shot from 22 ft,,82,80
294,3,0:32.0,,Defensive rebound by D. DeRozan,82,80
295,3,0:11.0,,D. DeRozan misses 2-pt jump shot from 6 ft (block by T. Robinson),82,80
296,3,0:09.0,,Offensive rebound by D. DeRozan,82,80
297,3,0:08.0,,D. DeRozan misses 2-pt jump shot from 14 ft,82,80
298,3,0:08.0,,Offensive rebound by Team,82,80
299,3,0:08.0,Loose ball foul by W. Reed (drawn by B. Biyombo),,82,80
300,3,0:08.0,,B. Biyombo makes free throw 1 of 2,82,81
301,3,0:08.0,,B. Biyombo misses free throw 2 of 2,82,81
302,3,0:08.0,Defensive rebound by T. Robinson,,82,81
303,3,0:00.0,W. Reed makes 2-pt jump shot from 8 ft (assist by S. Larkin),,84,81
304,4,11:50.0,Turnover by S. Larkin (bad pass; steal by K. Lowry),,84,81
305,4,11:45.0,,T. Ross makes 2-pt dunk at rim (assist by K. Lowry),84,83
306,4,11:27.0,W. Ellington misses 2-pt jump shot from 18 ft,,84,83
307,4,11:27.0,,Defensive rebound by T. Ross,84,83
308,4,11:20.0,,Turnover by P. Patterson (lost ball; steal by B. Bogdanović),84,83
309,4,11:16.0,B. Bogdanović makes 2-pt dunk at rim,,86,83
310,4,10:59.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),86,86
311,4,10:32.0,S. Larkin makes 2-pt layup from 2 ft,,88,86
312,4,10:25.0,,Personal foul by S. Larkin (drawn by K. Lowry),88,86
313,4,10:19.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by C. Joseph),88,89
314,4,9:54.0,Shooting foul by B. Biyombo (drawn by B. Bogdanović),,88,89
315,4,9:54.0,B. Bogdanović makes free throw 1 of 2,,89,89
316,4,9:54.0,B. Lopez enters the game for W. Reed,,89,89
317,4,9:54.0,J. Johnson enters the game for W. Ellington,,89,89
318,4,9:54.0,B. Bogdanović makes free throw 2 of 2,,90,89
319,4,9:42.0,,P. Patterson misses 2-pt jump shot from 16 ft,90,89
320,4,9:41.0,Defensive rebound by J. Johnson,,90,89
321,4,9:23.0,J. Johnson misses 2-pt hook shot from 9 ft,,90,89
322,4,9:22.0,,Defensive rebound by P. Patterson,90,89
323,4,9:17.0,,Shooting foul by B. Bogdanović (drawn by K. Lowry),90,89
324,4,9:17.0,,K. Lowry makes free throw 1 of 2,90,90
325,4,9:17.0,,J. Valančiūnas enters the game for B. Biyombo,90,90
326,4,9:17.0,D. Sloan enters the game for T. Robinson,,90,90
327,4,9:17.0,,K. Lowry makes free throw 2 of 2,90,91
328,4,9:02.0,Turnover by B. Lopez (3 sec),,90,91
329,4,8:49.0,,K. Lowry makes 2-pt jump shot from 17 ft,90,93
330,4,8:34.0,S. Larkin makes 2-pt layup from 2 ft,,92,93
331,4,8:16.0,,K. Lowry makes 3-pt jump shot from 27 ft (assist by J. Valančiūnas),92,96
332,4,8:16.0,Brooklyn full timeout,,92,96
333,4,8:16.0,T. Young enters the game for B. Bogdanović,,92,96
334,4,8:02.0,D. Sloan misses 2-pt layup from 2 ft (block by P. Patterson),,92,96
335,4,8:01.0,Offensive rebound by J. Johnson,,92,96
336,4,7:56.0,B. Lopez makes 2-pt layup from 3 ft (assist by J. Johnson),,94,96
337,4,7:31.0,,C. Joseph misses 2-pt layup from 2 ft,94,96
338,4,7:30.0,Defensive rebound by B. Lopez,,94,96
339,4,7:21.0,B. Lopez misses 2-pt jump shot from 5 ft (block by J. Valančiūnas),,94,96
340,4,7:21.0,Offensive rebound by B. Lopez,,94,96
341,4,7:12.0,S. Larkin makes 2-pt jump shot from 17 ft,,96,96
342,4,6:49.0,,P. Patterson makes 2-pt jump shot from 14 ft (assist by C. Joseph),96,98
343,4,6:34.0,T. Young makes 2-pt hook shot from 5 ft (assist by S. Larkin),,98,98
344,4,6:11.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),98,101
345,4,5:57.0,Turnover by T. Young (bad pass; steal by J. Valančiūnas),,98,101
346,4,5:53.0,,T. Ross makes 2-pt dunk at rim (assist by K. Lowry),98,103
347,4,5:48.0,Brooklyn full timeout,,98,103
348,4,5:48.0,Official timeout,,98,103
349,4,5:48.0,,D. DeRozan enters the game for C. Joseph,98,103
350,4,5:46.0,Turnover by S. Larkin (bad pass; steal by K. Lowry),,98,103
351,4,5:34.0,,D. DeRozan misses 2-pt jump shot from 16 ft,98,103
352,4,5:33.0,Defensive rebound by D. Sloan,,98,103
353,4,5:24.0,D. Sloan misses 2-pt layup from 4 ft,,98,103
354,4,5:23.0,,Defensive rebound by J. Valančiūnas,98,103
355,4,5:01.0,,J. Valančiūnas misses 2-pt layup from 1 ft,98,103
356,4,5:00.0,Defensive rebound by D. Sloan,,98,103
357,4,4:44.0,T. Young misses 2-pt jump shot from 18 ft,,98,103
358,4,4:44.0,,Defensive rebound by J. Valančiūnas,98,103
359,4,4:23.0,,D. DeRozan misses 2-pt jump shot from 16 ft,98,103
360,4,4:23.0,Defensive rebound by T. Young,,98,103
361,4,4:12.0,S. Larkin misses 2-pt jump shot from 9 ft,,98,103
362,4,4:11.0,,Defensive rebound by Team,98,103
363,4,4:11.0,W. Ellington enters the game for S. Larkin,,98,103
364,4,3:59.0,,D. DeRozan makes 2-pt jump shot from 6 ft,98,105
365,4,3:44.0,T. Young misses 2-pt jump shot from 14 ft,,98,105
366,4,3:44.0,,Defensive rebound by K. Lowry,98,105
367,4,3:35.0,,K. Lowry makes 3-pt jump shot from 25 ft,98,108
368,4,3:34.0,Brooklyn full timeout,,98,108
369,4,3:21.0,Turnover by D. Sloan (bad pass; steal by K. Lowry),,98,108
370,4,2:58.0,,D. DeRozan misses 2-pt jump shot from 16 ft,98,108
371,4,2:58.0,Defensive rebound by B. Lopez,,98,108
372,4,2:44.0,B. Lopez misses 2-pt jump shot from 19 ft,,98,108
373,4,2:43.0,,Defensive rebound by K. Lowry,98,108
374,4,2:19.0,,D. DeRozan makes 2-pt jump shot from 11 ft (assist by J. Valančiūnas),98,110
375,4,2:07.0,W. Ellington misses 3-pt jump shot from 25 ft,,98,110
376,4,2:07.0,,Defensive rebound by J. Valančiūnas,98,110
