,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
27,1,8:18.0,,Defensive rebound by A. Drummond,7,2
28,1,8:08.0,,Turnover by M. Morris (bad pass; steal by P. Millsap),7,2
29,1,8:02.0,P. Millsap makes 2-pt layup at rim,,9,2
30,1,7:47.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,9,2
31,1,7:46.0,Defensive rebound by K. Bazemore,,9,2
32,1,7:31.0,J. Teague makes 2-pt layup at rim (assist by P. Millsap),,11,2
33,1,7:31.0,,Detroit full timeout,11,2
34,1,7:15.0,,R. Jackson makes 2-pt jump shot from 10 ft (assist by T. Harris),11,4
35,1,7:05.0,A. Horford misses 3-pt jump shot from 25 ft,,11,4
36,1,7:05.0,,Defensive rebound by R. Jackson,11,4
37,1,6:54.0,Offensive charge foul by T. Harris (drawn by K. Bazemore),,11,4
38,1,6:54.0,,Turnover by T. Harris (offensive foul),11,4
39,1,6:54.0,D. Schröder enters the game for K. Korver,,11,4
40,1,6:54.0,K. Humphries enters the game for A. Horford,,11,4
41,1,6:35.0,P. Millsap misses 2-pt jump shot from 7 ft (block by T. Harris),,11,4
42,1,6:35.0,Offensive rebound by Team,,11,4
43,1,6:29.0,K. Humphries misses 2-pt layup at rim (block by A. Drummond),,11,4
44,1,6:29.0,Offensive rebound by Team,,11,4
45,1,6:29.0,Turnover by Team (shot clock),,11,4
46,1,6:13.0,,M. Morris misses 2-pt jump shot from 3 ft,11,4
47,1,6:13.0,Defensive rebound by P. Millsap,,11,4
48,1,6:05.0,Turnover by D. Schröder (lost ball; steal by K. Caldwell-Pope),,11,4
49,1,6:03.0,,T. Harris makes 2-pt dunk at rim (assist by K. Caldwell-Pope),11,6
50,1,6:03.0,Atlanta full timeout,,11,6
51,1,5:44.0,D. Schröder misses 2-pt jump shot from 11 ft,,11,6
52,1,5:43.0,,Defensive rebound by A. Drummond,11,6
53,1,5:33.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),11,9
54,1,5:17.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by J. Teague),,14,9
55,1,5:03.0,,T. Harris misses 2-pt jump shot from 4 ft (block by P. Millsap),14,9
56,1,5:01.0,Defensive rebound by D. Schröder,,14,9
57,1,4:52.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by P. Millsap),,17,9
58,1,4:30.0,,M. Morris misses 2-pt jump shot from 17 ft,17,9
59,1,4:29.0,Defensive rebound by D. Schröder,,17,9
60,1,4:19.0,K. Humphries makes 2-pt jump shot from 17 ft (assist by J. Teague),,19,9
61,1,3:58.0,,R. Jackson makes 3-pt jump shot from 24 ft (assist by T. Harris),19,12
62,1,3:32.0,Shooting foul by K. Caldwell-Pope (drawn by J. Teague),,19,12
63,1,3:32.0,J. Teague makes free throw 1 of 2,,20,12
64,1,3:32.0,,A. Tolliver enters the game for T. Harris,20,12
65,1,3:32.0,,S. Johnson enters the game for M. Morris,20,12
66,1,3:32.0,T. Hardaway enters the game for K. Bazemore,,20,12
67,1,3:32.0,K. Korver enters the game for D. Schröder,,20,12
68,1,3:32.0,J. Teague makes free throw 2 of 2,,21,12
69,1,3:19.0,,Turnover by A. Tolliver (bad pass; steal by P. Millsap),21,12
70,1,2:59.0,P. Millsap misses 3-pt jump shot from 25 ft,,21,12
71,1,2:58.0,,Defensive rebound by S. Johnson,21,12
72,1,2:39.0,,S. Johnson makes 2-pt jump shot from 17 ft (assist by R. Jackson),21,14
73,1,2:20.0,P. Millsap makes 2-pt layup at rim (assist by J. Teague),,23,14
74,1,2:01.0,,A. Drummond misses 2-pt layup at rim,23,14
75,1,2:00.0,Defensive rebound by P. Millsap,,23,14
76,1,1:51.0,J. Teague misses 2-pt jump shot from 15 ft,,23,14
77,1,1:51.0,Offensive rebound by K. Humphries,,23,14
78,1,1:40.0,J. Teague misses 2-pt jump shot from 7 ft,,23,14
79,1,1:39.0,Offensive rebound by K. Humphries,,23,14
80,1,1:38.0,K. Humphries makes 2-pt layup from 1 ft,,25,14
81,1,1:38.0,,Detroit full timeout,25,14
82,1,1:38.0,D. Schröder enters the game for J. Teague,,25,14
83,1,1:38.0,M. Scott enters the game for P. Millsap,,25,14
84,1,1:38.0,,S. Blake enters the game for A. Drummond,25,14
85,1,1:38.0,,A. Baynes enters the game for R. Jackson,25,14
86,1,1:22.0,,A. Tolliver misses 3-pt jump shot from 24 ft,25,14
87,1,1:22.0,,Offensive rebound by Team,25,14
88,1,1:17.0,,Turnover by S. Johnson (lost ball),25,14
89,1,1:05.0,Personal foul by K. Caldwell-Pope,,25,14
90,1,1:05.0,,M. Morris enters the game for K. Caldwell-Pope,25,14
91,1,0:46.0,K. Humphries misses 3-pt jump shot from 26 ft,,25,14
92,1,0:46.0,,Defensive rebound by M. Morris,25,14
93,1,0:33.0,,M. Morris misses 2-pt jump shot from 5 ft,25,14
94,1,0:32.0,,Offensive rebound by S. Johnson,25,14
95,1,0:29.0,,A. Tolliver misses 3-pt jump shot from 25 ft,25,14
96,1,0:28.0,Defensive rebound by D. Schröder,,25,14
97,1,0:25.0,D. Schröder makes 2-pt jump shot from 20 ft,,27,14
98,1,0:14.0,,Shooting foul by D. Schröder (drawn by A. Baynes),27,14
99,1,0:14.0,,A. Baynes misses free throw 1 of 2,27,14
100,1,0:14.0,,Offensive rebound by Team,27,14
101,1,0:14.0,A. Horford enters the game for K. Humphries,,27,14
102,1,0:14.0,,A. Baynes makes free throw 2 of 2,27,15
103,1,0:01.0,T. Hardaway misses 3-pt jump shot from 25 ft,,27,15
104,1,0:00.0,Offensive rebound by Team,,27,15
105,2,11:38.0,A. Horford misses 2-pt jump shot from 9 ft,,27,15
106,2,11:38.0,Offensive rebound by M. Scott,,27,15
107,2,11:26.0,D. Schröder misses 2-pt layup at rim,,27,15
108,2,11:24.0,,Defensive rebound by S. Johnson,27,15
109,2,11:06.0,,A. Baynes makes 2-pt jump shot from 12 ft (assist by M. Morris),27,17
110,2,10:45.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by A. Horford),,30,17
111,2,10:24.0,,S. Johnson misses 3-pt jump shot from 24 ft,30,17
112,2,10:24.0,Defensive rebound by M. Scott,,30,17
113,2,10:14.0,A. Horford makes 2-pt layup at rim (assist by M. Scott),,32,17
114,2,10:00.0,,Shooting foul by A. Horford (drawn by M. Morris),32,17
115,2,10:00.0,,M. Morris misses free throw 1 of 2,32,17
116,2,10:00.0,,Offensive rebound by Team,32,17
117,2,10:00.0,,T. Harris enters the game for A. Tolliver,32,17
118,2,10:00.0,,M. Morris makes free throw 2 of 2,32,18
119,2,9:49.0,T. Hardaway misses 2-pt layup from 1 ft (block by M. Morris),,32,18
120,2,9:48.0,,Defensive rebound by M. Morris,32,18
121,2,9:37.0,,M. Morris misses 2-pt jump shot from 13 ft,32,18
122,2,9:36.0,Defensive rebound by K. Korver,,32,18
123,2,9:31.0,T. Hardaway misses 2-pt jump shot from 16 ft,,32,18
124,2,9:31.0,,Defensive rebound by A. Baynes,32,18
125,2,9:20.0,,S. Johnson misses 3-pt jump shot from 23 ft,32,18
126,2,9:19.0,Defensive rebound by M. Scott,,32,18
127,2,9:05.0,D. Schröder misses 2-pt jump shot from 4 ft,,32,18
128,2,9:05.0,,Defensive rebound by Team,32,18
129,2,8:50.0,,T. Harris makes 2-pt layup at rim (assist by S. Blake),32,20
130,2,8:37.0,A. Horford makes 3-pt jump shot from 26 ft (assist by D. Schröder),,35,20
131,2,8:20.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),35,22
132,2,8:06.0,M. Scott makes 3-pt jump shot from 26 ft (assist by D. Schröder),,38,22
133,2,8:04.0,,Detroit full timeout,38,22
134,2,8:04.0,K. Bazemore enters the game for K. Korver,,38,22
135,2,7:59.0,,Personal foul by T. Hardaway,38,22
136,2,7:46.0,,T. Harris makes 2-pt jump shot from 18 ft (assist by S. Blake),38,24
137,2,7:25.0,K. Bazemore misses 3-pt jump shot from 28 ft,,38,24
138,2,7:25.0,,Defensive rebound by S. Blake,38,24
139,2,7:17.0,,S. Blake misses 3-pt jump shot from 26 ft,38,24
140,2,7:17.0,Defensive rebound by A. Horford,,38,24
141,2,7:05.0,D. Schröder misses 3-pt jump shot from 26 ft,,38,24
142,2,7:04.0,,Defensive rebound by M. Morris,38,24
143,2,7:00.0,,Turnover by S. Johnson (traveling),38,24
144,2,7:00.0,J. Teague enters the game for A. Horford,,38,24
145,2,7:00.0,P. Millsap enters the game for T. Hardaway,,38,24
146,2,7:00.0,K. Humphries enters the game for M. Scott,,38,24
147,2,7:00.0,,A. Drummond enters the game for A. Baynes,38,24
148,2,7:00.0,,R. Jackson enters the game for S. Blake,38,24
149,2,6:44.0,Turnover by K. Bazemore (lost ball),,38,24
150,2,6:44.0,,K. Caldwell-Pope enters the game for S. Johnson,38,24
151,2,6:28.0,,R. Jackson misses 2-pt jump shot from 17 ft,38,24
152,2,6:28.0,,Offensive rebound by A. Drummond,38,24
153,2,6:28.0,,Personal foul by K. Humphries,38,24
154,2,6:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,38,24
155,2,6:13.0,Defensive rebound by K. Humphries,,38,24
156,2,5:53.0,D. Schröder misses 3-pt jump shot from 27 ft,,38,24
157,2,5:52.0,,Defensive rebound by A. Drummond,38,24
158,2,5:42.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,38,24
159,2,5:41.0,,Offensive rebound by A. Drummond,38,24
160,2,5:37.0,,A. Drummond misses 2-pt layup at rim (block by P. Millsap),38,24
161,2,5:37.0,,Offensive rebound by A. Drummond,38,24
162,2,5:34.0,,A. Drummond makes 2-pt layup from 1 ft,38,26
163,2,5:29.0,Shooting foul by T. Harris (drawn by J. Teague),,38,26
164,2,5:29.0,Official timeout,,38,26
165,2,5:29.0,K. Korver enters the game for D. Schröder,,38,26
166,2,5:29.0,J. Teague makes free throw 1 of 2,,39,26
167,2,5:29.0,J. Teague makes free throw 2 of 2,,40,26
168,2,5:16.0,,A. Drummond makes 2-pt layup at rim (assist by T. Harris),40,28
169,2,5:00.0,P. Millsap misses 2-pt jump shot from 15 ft,,40,28
170,2,4:59.0,,Defensive rebound by A. Drummond,40,28
171,2,4:48.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by M. Morris),40,31
172,2,4:26.0,K. Korver makes 2-pt jump shot from 19 ft (assist by P. Millsap),,42,31
173,2,4:13.0,,R. Jackson makes 2-pt jump shot from 5 ft,42,33
174,2,4:13.0,,Shooting foul by J. Teague (drawn by R. Jackson),42,33
175,2,4:13.0,A. Horford enters the game for K. Humphries,,42,33
176,2,4:13.0,,R. Jackson makes free throw 1 of 1,42,34
177,2,4:04.0,K. Korver makes 3-pt jump shot from 26 ft (assist by J. Teague),,45,34
178,2,4:04.0,Shooting foul by K. Caldwell-Pope (drawn by K. Korver),,45,34
179,2,4:04.0,K. Humphries enters the game for A. Horford,,45,34
180,2,4:04.0,,S. Johnson enters the game for K. Caldwell-Pope,45,34
181,2,4:04.0,K. Korver makes free throw 1 of 1,,46,34
182,2,4:03.0,,Personal take foul by K. Humphries,46,34
183,2,4:03.0,,A. Drummond makes free throw 1 of 2,46,35
184,2,4:03.0,A. Horford enters the game for K. Humphries,,46,35
185,2,4:03.0,,A. Drummond misses free throw 2 of 2,46,35
186,2,4:02.0,Defensive rebound by Team,,46,35
187,2,3:48.0,J. Teague misses 2-pt layup from 1 ft (block by A. Drummond),,46,35
188,2,3:48.0,Offensive rebound by Team,,46,35
189,2,3:41.0,K. Korver misses 3-pt jump shot from 25 ft,,46,35
190,2,3:39.0,,Defensive rebound by A. Drummond,46,35
191,2,3:34.0,,A. Drummond misses 2-pt layup at rim (block by P. Millsap),46,35
192,2,3:34.0,,Offensive rebound by Team,46,35
193,2,3:33.0,,Turnover by M. Morris (bad pass; steal by P. Millsap),46,35
194,2,3:27.0,P. Millsap makes 2-pt layup at rim (assist by A. Horford),,48,35
195,2,3:06.0,,T. Harris misses 3-pt jump shot from 24 ft,48,35
196,2,3:05.0,Defensive rebound by P. Millsap,,48,35
197,2,2:41.0,A. Horford misses 2-pt jump shot from 17 ft,,48,35
198,2,2:40.0,,Defensive rebound by M. Morris,48,35
199,2,2:28.0,,T. Harris misses 2-pt layup at rim,48,35
200,2,2:28.0,,Offensive rebound by A. Drummond,48,35
201,2,2:28.0,,Shooting foul by K. Korver (drawn by A. Drummond),48,35
202,2,2:28.0,Atlanta full timeout,,48,35
203,2,2:28.0,,A. Tolliver enters the game for T. Harris,48,35
204,2,2:28.0,,A. Drummond makes free throw 1 of 2,48,36
205,2,2:28.0,,A. Drummond misses free throw 2 of 2,48,36
206,2,2:27.0,Defensive rebound by K. Bazemore,,48,36
207,2,2:07.0,A. Horford misses 3-pt jump shot from 23 ft,,48,36
208,2,2:06.0,,Defensive rebound by A. Tolliver,48,36
209,2,1:53.0,,R. Jackson misses 2-pt jump shot from 16 ft,48,36
210,2,1:52.0,Defensive rebound by P. Millsap,,48,36
211,2,1:42.0,A. Horford makes 2-pt jump shot from 15 ft (assist by K. Bazemore),,50,36
212,2,1:17.0,,M. Morris makes 2-pt jump shot from 14 ft,50,38
213,2,1:03.0,A. Horford misses 3-pt jump shot from 25 ft,,50,38
214,2,1:02.0,,Defensive rebound by A. Tolliver,50,38
215,2,0:53.0,,A. Drummond makes 2-pt layup at rim (assist by A. Tolliver),50,40
216,2,0:48.0,Personal foul by R. Jackson,,50,40
217,2,0:48.0,T. Hardaway enters the game for K. Korver,,50,40
218,2,0:48.0,D. Schröder enters the game for J. Teague,,50,40
219,2,0:39.0,P. Millsap misses 2-pt jump shot from 6 ft,,50,40
220,2,0:39.0,,Defensive rebound by M. Morris,50,40
221,2,0:39.0,Loose ball foul by P. Millsap,,50,40
222,2,0:39.0,,M. Morris makes free throw 1 of 2,50,41
223,2,0:39.0,,M. Morris makes free throw 2 of 2,50,42
224,2,0:34.0,Shooting foul by R. Jackson (drawn by P. Millsap),,50,42
225,2,0:34.0,P. Millsap makes 2-pt jump shot from 9 ft (assist by D. Schröder),,52,42
226,2,0:34.0,P. Millsap makes free throw 1 of 1,,53,42
227,2,0:14.0,,A. Tolliver misses 3-pt jump shot from 23 ft (block by A. Horford),53,42
228,2,0:14.0,Defensive rebound by P. Millsap,,53,42
229,2,0:01.0,P. Millsap makes 3-pt jump shot from 26 ft (assist by D. Schröder),,56,42
230,2,0:01.0,,M. Morris misses 3-pt jump shot from 65 ft,56,42
231,2,0:00.0,,Offensive rebound by Team,56,42
232,3,11:51.0,Shooting foul by R. Jackson (drawn by P. Millsap),,56,42
233,3,11:51.0,P. Millsap makes free throw 1 of 2,,57,42
234,3,11:51.0,P. Millsap makes free throw 2 of 2,,58,42
235,3,11:27.0,,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,58,42
236,3,11:27.0,,Offensive rebound by A. Drummond,58,42
237,3,11:25.0,,A. Drummond makes 2-pt layup from 1 ft,58,44
238,3,11:15.0,J. Teague misses 2-pt layup at rim,,58,44
239,3,11:14.0,,Defensive rebound by T. Harris,58,44
240,3,11:06.0,,R. Jackson misses 2-pt layup at rim (block by P. Millsap),58,44
241,3,11:06.0,Defensive rebound by K. Korver,,58,44
242,3,10:59.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by J. Teague),,61,44
243,3,10:29.0,,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),61,46
244,3,10:17.0,J. Teague misses 2-pt layup from 2 ft,,61,46
245,3,10:16.0,,Defensive rebound by T. Harris,61,46
246,3,10:10.0,,Turnover by T. Harris (bad pass; steal by A. Horford),61,46
247,3,10:05.0,A. Horford misses 3-pt jump shot from 25 ft,,61,46
248,3,10:04.0,,Defensive rebound by T. Harris,61,46
249,3,9:53.0,,T. Harris misses 2-pt jump shot from 5 ft,61,46
250,3,9:52.0,Defensive rebound by A. Horford,,61,46
251,3,9:45.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,63,46
252,3,9:35.0,,Detroit full timeout,63,46
253,3,9:30.0,,Personal foul by J. Teague,63,46
254,3,9:16.0,,Shooting foul by P. Millsap (drawn by A. Drummond),63,46
255,3,9:16.0,,A. Drummond misses free throw 1 of 2,63,46
256,3,9:16.0,,Offensive rebound by Team,63,46
257,3,9:16.0,,A. Drummond makes free throw 2 of 2,63,47
258,3,8:56.0,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Horford),,66,47
259,3,8:38.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by M. Morris),66,50
260,3,8:21.0,J. Teague misses 2-pt layup from 1 ft,,66,50
261,3,8:21.0,,Defensive rebound by K. Caldwell-Pope,66,50
262,3,8:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,66,50
263,3,8:14.0,Defensive rebound by P. Millsap,,66,50
264,3,8:08.0,K. Korver misses 3-pt jump shot from 27 ft,,66,50
265,3,8:08.0,,Defensive rebound by T. Harris,66,50
266,3,8:00.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by T. Harris),66,53
267,3,7:40.0,K. Korver misses 3-pt jump shot from 26 ft,,66,53
268,3,7:40.0,,Defensive rebound by A. Drummond,66,53
269,3,7:31.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),66,55
270,3,7:31.0,Atlanta full timeout,,66,55
271,3,7:31.0,D. Schröder enters the game for K. Korver,,66,55
272,3,7:17.0,P. Millsap makes 2-pt jump shot from 12 ft (assist by J. Teague),,68,55
273,3,6:55.0,,Turnover by K. Caldwell-Pope (bad pass),68,55
274,3,6:55.0,K. Humphries enters the game for A. Horford,,68,55
275,3,6:40.0,D. Schröder makes 2-pt layup at rim (assist by P. Millsap),,70,55
276,3,6:21.0,,T. Harris makes 2-pt jump shot from 13 ft (assist by R. Jackson),70,57
277,3,6:05.0,Shooting foul by T. Harris (drawn by P. Millsap),,70,57
278,3,6:05.0,P. Millsap misses free throw 1 of 2,,70,57
279,3,6:05.0,Offensive rebound by Team,,70,57
280,3,6:05.0,P. Millsap makes free throw 2 of 2,,71,57
281,3,5:51.0,,R. Jackson misses 3-pt jump shot from 25 ft,71,57
282,3,5:50.0,Defensive rebound by P. Millsap,,71,57
283,3,5:29.0,K. Humphries makes 2-pt dunk at rim (assist by P. Millsap),,73,57
284,3,5:05.0,,T. Harris makes 2-pt jump shot from 19 ft (assist by R. Jackson),73,59
285,3,4:52.0,P. Millsap misses 2-pt layup from 1 ft,,73,59
286,3,4:51.0,,Defensive rebound by A. Drummond,73,59
287,3,4:43.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,73,62
288,3,4:27.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),,76,62
289,3,4:07.0,,M. Morris misses 3-pt jump shot from 24 ft,76,62
290,3,4:06.0,Defensive rebound by J. Teague,,76,62
291,3,3:55.0,K. Humphries misses 3-pt jump shot from 25 ft,,76,62
292,3,3:55.0,,Defensive rebound by T. Harris,76,62
293,3,3:48.0,,Turnover by M. Morris (lost ball; steal by K. Bazemore),76,62
294,3,3:43.0,J. Teague misses 3-pt jump shot from 25 ft,,76,62
295,3,3:43.0,Offensive rebound by Team,,76,62
296,3,3:43.0,Personal foul by R. Jackson,,76,62
297,3,3:43.0,T. Hardaway enters the game for J. Teague,,76,62
298,3,3:38.0,,S. Blake enters the game for M. Morris,76,62
299,3,3:38.0,,S. Johnson enters the game for R. Jackson,76,62
300,3,3:30.0,P. Millsap misses 2-pt layup at rim,,76,62
301,3,3:30.0,,Defensive rebound by T. Harris,76,62
302,3,3:21.0,,Shooting foul by T. Hardaway (drawn by K. Caldwell-Pope),76,62
303,3,3:21.0,,K. Caldwell-Pope misses free throw 1 of 2,76,62
304,3,3:21.0,,Offensive rebound by Team,76,62
305,3,3:21.0,,K. Caldwell-Pope makes free throw 2 of 2,76,63
306,3,3:14.0,Offensive foul by D. Schröder (drawn by A. Drummond),,76,63
307,3,3:14.0,Turnover by D. Schröder (offensive foul),,76,63
308,3,3:14.0,,Technical foul by A. Drummond,76,63
309,3,3:14.0,T. Hardaway makes technical free throw,,77,63
310,3,3:00.0,,S. Johnson misses 3-pt jump shot from 25 ft,77,63
311,3,3:00.0,,Offensive rebound by S. Blake,77,63
312,3,2:48.0,,T. Harris makes 2-pt layup at rim (assist by S. Blake),77,65
313,3,2:27.0,D. Schröder makes 2-pt jump shot from 15 ft,,79,65
314,3,2:11.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by S. Blake),79,68
315,3,1:55.0,T. Hardaway misses 3-pt jump shot from 25 ft,,79,68
316,3,1:54.0,,Defensive rebound by T. Harris,79,68
317,3,1:39.0,,A. Drummond makes 2-pt hook shot from 7 ft,79,70
318,3,1:39.0,,Technical foul by S. Johnson,79,70
319,3,1:39.0,Technical foul by T. Hardaway,,79,70
320,3,1:39.0,A. Horford enters the game for P. Millsap,,79,70
321,3,1:39.0,M. Scott enters the game for K. Humphries,,79,70
322,3,1:21.0,K. Bazemore makes 2-pt layup at rim,,81,70
323,3,1:00.0,,T. Harris makes 2-pt hook shot from 6 ft,81,72
324,3,0:47.0,D. Schröder misses 2-pt jump shot from 13 ft,,81,72
325,3,0:46.0,,Defensive rebound by A. Drummond,81,72
326,3,0:42.0,,Personal take foul by M. Scott,81,72
327,3,0:42.0,,A. Baynes enters the game for A. Drummond,81,72
328,3,0:24.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by T. Harris),81,74
329,3,0:08.0,D. Schröder makes 2-pt layup at rim,,83,74
330,3,0:02.0,,Turnover by S. Blake (back court),83,74
331,3,0:02.0,K. Korver enters the game for K. Bazemore,,83,74
332,3,0:01.0,T. Hardaway misses 3-pt jump shot from 28 ft,,83,74
333,3,0:00.0,Offensive rebound by Team,,83,74
334,4,11:46.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,83,74
335,4,11:45.0,Defensive rebound by M. Scott,,83,74
336,4,11:29.0,D. Schröder misses 2-pt jump shot from 10 ft,,83,74
337,4,11:27.0,,Defensive rebound by S. Blake,83,74
338,4,11:22.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,83,74
339,4,11:22.0,,Offensive rebound by S. Johnson,83,74
340,4,11:22.0,,Shooting foul by K. Korver (drawn by S. Johnson),83,74
341,4,11:22.0,,S. Johnson makes free throw 1 of 2,83,75
342,4,11:22.0,,S. Johnson makes free throw 2 of 2,83,76
343,4,11:05.0,M. Scott makes 3-pt jump shot from 26 ft (assist by D. Schröder),,86,76
344,4,10:49.0,,S. Blake misses 2-pt jump shot from 18 ft,86,76
345,4,10:48.0,Defensive rebound by K. Korver,,86,76
346,4,10:40.0,Turnover by D. Schröder (lost ball; steal by S. Blake),,86,76
347,4,10:34.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,86,76
348,4,10:34.0,Defensive rebound by Team,,86,76
349,4,10:34.0,Personal foul by S. Blake,,86,76
350,4,10:34.0,,A. Tolliver enters the game for T. Harris,86,76
351,4,10:34.0,,M. Morris enters the game for K. Caldwell-Pope,86,76
352,4,10:19.0,D. Schröder misses 2-pt jump shot from 10 ft,,86,76
353,4,10:18.0,,Defensive rebound by A. Baynes,86,76
354,4,10:07.0,,S. Blake misses 3-pt jump shot from 25 ft,86,76
355,4,10:07.0,,Offensive rebound by Team,86,76
356,4,10:07.0,Loose ball foul by A. Horford,,86,76
357,4,9:47.0,,S. Blake makes 2-pt jump shot from 13 ft,86,78
358,4,9:28.0,A. Horford makes 2-pt layup at rim (assist by D. Schröder),,88,78
359,4,9:19.0,,Shooting foul by D. Schröder (drawn by S. Blake),88,78
360,4,9:19.0,,S. Blake misses free throw 1 of 2,88,78
361,4,9:19.0,,Offensive rebound by Team,88,78
362,4,9:19.0,J. Teague enters the game for D. Schröder,,88,78
363,4,9:19.0,,S. Blake makes free throw 2 of 2,88,79
364,4,9:03.0,K. Korver makes 2-pt jump shot from 18 ft (assist by M. Scott),,90,79
365,4,8:49.0,,S. Johnson misses 2-pt jump shot from 10 ft,90,79
366,4,8:47.0,Defensive rebound by A. Horford,,90,79
367,4,8:42.0,M. Scott makes 2-pt dunk at rim (assist by T. Hardaway),,92,79
368,4,8:33.0,,Detroit full timeout,92,79
369,4,8:33.0,,R. Jackson enters the game for A. Baynes,92,79
370,4,8:33.0,,A. Drummond enters the game for S. Blake,92,79
371,4,8:16.0,,R. Jackson misses 2-pt jump shot from 5 ft,92,79
372,4,8:15.0,Defensive rebound by J. Teague,,92,79
373,4,8:07.0,Shooting foul by A. Tolliver (drawn by M. Scott),,92,79
374,4,8:07.0,M. Scott makes free throw 1 of 2,,93,79
375,4,8:07.0,M. Scott makes free throw 2 of 2,,94,79
376,4,7:52.0,,Shooting foul by K. Korver (drawn by M. Morris),94,79
377,4,7:52.0,,M. Morris makes free throw 1 of 2,94,80
378,4,7:52.0,,M. Morris makes free throw 2 of 2,94,81
379,4,7:29.0,M. Scott misses 3-pt jump shot from 23 ft,,94,81
380,4,7:28.0,,Defensive rebound by A. Tolliver,94,81
381,4,7:18.0,,A. Tolliver misses 3-pt jump shot from 26 ft (block by A. Horford),94,81
382,4,7:17.0,Defensive rebound by M. Scott,,94,81
383,4,7:10.0,M. Scott misses 3-pt jump shot from 25 ft,,94,81
384,4,7:10.0,Offensive rebound by A. Horford,,94,81
385,4,7:07.0,A. Horford misses 2-pt layup at rim,,94,81
386,4,7:06.0,,Defensive rebound by A. Drummond,94,81
387,4,6:47.0,,R. Jackson misses 2-pt jump shot from 17 ft,94,81
388,4,6:47.0,Defensive rebound by A. Horford,,94,81
389,4,6:39.0,A. Horford misses 2-pt jump shot from 19 ft,,94,81
390,4,6:38.0,,Defensive rebound by S. Johnson,94,81
