,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
101,1,1:30.0,,Turnover by M. Carter-Williams (bad pass; steal by O. Porter),17,29
102,1,1:30.0,Personal foul by C. Copeland (drawn by O. Porter),,17,29
103,1,1:30.0,,D. Inglis enters the game for C. Copeland,17,29
104,1,1:30.0,O. Porter makes free throw 1 of 2,,18,29
105,1,1:30.0,O. Porter misses free throw 2 of 2,,18,29
106,1,1:29.0,,Defensive rebound by D. Inglis,18,29
107,1,1:07.0,,J. Bayless makes 2-pt jump shot from 6 ft,18,31
108,1,0:55.0,Shooting foul by M. Plumlee (drawn by N. Hilário),,18,31
109,1,0:55.0,N. Hilário makes free throw 1 of 2,,19,31
110,1,0:55.0,N. Hilário makes free throw 2 of 2,,20,31
111,1,0:36.0,,D. Inglis misses 2-pt layup from 2 ft (block by D. Gooden),20,31
112,1,0:36.0,,Offensive rebound by Team,20,31
113,1,0:34.0,,K. Middleton makes 2-pt jump shot from 11 ft (assist by J. Bayless),20,33
114,1,0:25.0,R. Sessions misses 2-pt layup from 1 ft,,20,33
115,1,0:25.0,Offensive rebound by N. Hilário,,20,33
116,1,0:25.0,N. Hilário makes 2-pt layup from 1 ft,,22,33
117,1,0:04.0,,Offensive foul by M. Carter-Williams (drawn by G. Neal),22,33
118,1,0:04.0,,Turnover by M. Carter-Williams (offensive foul),22,33
119,1,0:04.0,J. Wall enters the game for O. Porter,,22,33
120,1,0:00.0,J. Wall misses 2-pt layup at rim,,22,33
121,1,0:00.0,Offensive rebound by Team,,22,33
122,2,11:40.0,,G. Vásquez misses 3-pt jump shot from 23 ft,22,33
123,2,11:37.0,Defensive rebound by B. Beal,,22,33
124,2,11:24.0,Shooting foul by D. Inglis (drawn by B. Beal),,22,33
125,2,11:24.0,B. Beal makes free throw 1 of 2,,23,33
126,2,11:24.0,B. Beal makes free throw 2 of 2,,24,33
127,2,11:09.0,,J. Bayless makes 3-pt jump shot from 25 ft (assist by G. Vásquez),24,36
128,2,10:52.0,B. Beal makes 3-pt jump shot from 25 ft (assist by G. Neal),,27,36
129,2,10:45.0,,M. Plumlee misses 2-pt layup from 1 ft,27,36
130,2,10:43.0,Defensive rebound by N. Hilário,,27,36
131,2,10:34.0,R. Sessions makes 2-pt layup from 2 ft,,29,36
132,2,10:20.0,,J. Bayless misses 3-pt jump shot from 27 ft,29,36
133,2,10:19.0,Defensive rebound by D. Gooden,,29,36
134,2,10:15.0,R. Sessions makes 2-pt layup from 1 ft,,31,36
135,2,10:15.0,Shooting foul by G. Vásquez (drawn by R. Sessions),,31,36
136,2,10:15.0,,J. O'Bryant enters the game for D. Inglis,31,36
137,2,10:15.0,R. Sessions makes free throw 1 of 1,,32,36
138,2,9:55.0,,G. Antetokounmpo makes 2-pt hook shot from 6 ft,32,38
139,2,9:40.0,Shooting block foul by G. Antetokounmpo (drawn by G. Neal),,32,38
140,2,9:40.0,G. Neal makes free throw 1 of 2,,33,38
141,2,9:40.0,G. Neal makes free throw 2 of 2,,34,38
142,2,9:26.0,,J. O'Bryant makes 2-pt jump shot from 10 ft (assist by G. Vásquez),34,40
143,2,9:17.0,Personal foul by M. Plumlee (drawn by N. Hilário),,34,40
144,2,9:17.0,J. Dudley enters the game for D. Gooden,,34,40
145,2,9:03.0,N. Hilário makes 2-pt layup from 1 ft,,36,40
146,2,8:40.0,,M. Plumlee makes 2-pt hook shot from 8 ft (assist by G. Vásquez),36,42
147,2,8:21.0,B. Beal makes 2-pt layup at rim (assist by N. Hilário),,38,42
148,2,8:18.0,,Turnover by M. Plumlee (bad pass),38,42
149,2,8:18.0,Official timeout,,38,42
150,2,8:18.0,,G. Monroe enters the game for M. Plumlee,38,42
151,2,8:09.0,Offensive foul by B. Beal (drawn by G. Antetokounmpo),,38,42
152,2,8:09.0,Turnover by B. Beal (offensive foul),,38,42
153,2,8:09.0,O. Porter enters the game for B. Beal,,38,42
154,2,7:58.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Monroe),38,44
155,2,7:58.0,,Shooting foul by N. Hilário (drawn by G. Antetokounmpo),38,44
156,2,7:58.0,,G. Antetokounmpo makes free throw 1 of 1,38,45
157,2,7:38.0,G. Neal misses 2-pt jump shot from 15 ft,,38,45
158,2,7:37.0,,Defensive rebound by G. Antetokounmpo,38,45
159,2,7:25.0,,G. Monroe misses 2-pt hook shot from 7 ft,38,45
160,2,7:23.0,Defensive rebound by N. Hilário,,38,45
161,2,7:17.0,R. Sessions makes 2-pt layup from 1 ft,,40,45
162,2,6:50.0,,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by J. Bayless),40,48
163,2,6:37.0,O. Porter makes 2-pt layup from 1 ft (assist by G. Neal),,42,48
164,2,6:28.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by O. Porter),42,48
165,2,6:27.0,,Offensive rebound by J. O'Bryant,42,48
166,2,6:27.0,,Shooting foul by O. Porter (drawn by J. O'Bryant),42,48
167,2,6:27.0,,J. O'Bryant makes free throw 1 of 2,42,49
168,2,6:27.0,J. Wall enters the game for G. Neal,,42,49
169,2,6:27.0,M. Gortat enters the game for N. Hilário,,42,49
170,2,6:27.0,,J. O'Bryant misses free throw 2 of 2,42,49
171,2,6:26.0,,Offensive rebound by G. Antetokounmpo,42,49
172,2,6:24.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,42,49
173,2,6:22.0,Defensive rebound by M. Gortat,,42,49
174,2,6:10.0,J. Dudley misses 2-pt layup from 1 ft,,42,49
175,2,6:09.0,,Defensive rebound by G. Vásquez,42,49
176,2,6:01.0,,Turnover by G. Vásquez (bad pass; steal by R. Sessions),42,49
177,2,5:58.0,R. Sessions makes 2-pt dunk at rim,,44,49
178,2,5:58.0,,Milwaukee full timeout,44,49
179,2,5:58.0,,K. Middleton enters the game for J. Bayless,44,49
180,2,5:36.0,,G. Monroe makes 2-pt jump shot from 14 ft (assist by G. Vásquez),44,51
181,2,5:22.0,J. Dudley makes 3-pt jump shot from 27 ft (assist by J. Wall),,47,51
182,2,5:04.0,,J. O'Bryant misses 2-pt jump shot from 15 ft,47,51
183,2,5:03.0,Defensive rebound by O. Porter,,47,51
184,2,4:57.0,Turnover by J. Wall (lost ball),,47,51
185,2,4:39.0,,Shooting foul by J. Dudley (drawn by J. O'Bryant),47,51
186,2,4:39.0,,J. O'Bryant makes free throw 1 of 2,47,52
187,2,4:39.0,,J. O'Bryant makes free throw 2 of 2,47,53
188,2,4:22.0,Turnover by J. Dudley (bad pass; steal by K. Middleton),,47,53
189,2,4:16.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. O'Bryant),47,55
190,2,3:45.0,R. Sessions misses 3-pt jump shot from 26 ft,,47,55
191,2,3:43.0,,Defensive rebound by G. Monroe,47,55
192,2,3:36.0,,G. Monroe misses 2-pt jump shot from 16 ft,47,55
193,2,3:35.0,Defensive rebound by Team,,47,55
194,2,3:35.0,G. Neal enters the game for R. Sessions,,47,55
195,2,3:15.0,J. Wall misses 2-pt jump shot from 19 ft,,47,55
196,2,3:14.0,,Defensive rebound by G. Antetokounmpo,47,55
197,2,3:07.0,,Shooting foul by G. Neal (drawn by G. Monroe),47,55
198,2,3:07.0,,G. Monroe makes free throw 1 of 2,47,56
199,2,3:07.0,,M. Carter-Williams enters the game for G. Vásquez,47,56
200,2,3:07.0,Washington full timeout,,47,56
201,2,3:07.0,,G. Monroe misses free throw 2 of 2,47,56
202,2,3:06.0,Defensive rebound by J. Dudley,,47,56
203,2,2:49.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,50,56
204,2,2:29.0,,M. Carter-Williams misses 3-pt jump shot from 25 ft,50,56
205,2,2:28.0,Defensive rebound by M. Gortat,,50,56
206,2,2:13.0,G. Neal makes 2-pt jump shot from 5 ft (assist by J. Wall),,52,56
207,2,2:00.0,,K. Middleton makes 2-pt jump shot from 14 ft (assist by M. Carter-Williams),52,58
208,2,1:34.0,J. Wall makes 2-pt jump shot from 14 ft,,54,58
209,2,1:24.0,,Personal foul by O. Porter (drawn by G. Antetokounmpo),54,58
210,2,1:24.0,,G. Antetokounmpo makes free throw 1 of 2,54,59
211,2,1:24.0,K. Oubre enters the game for O. Porter,,54,59
212,2,1:24.0,,G. Antetokounmpo makes free throw 2 of 2,54,60
213,2,1:09.0,G. Neal makes 2-pt jump shot from 11 ft (assist by J. Wall),,56,60
214,2,0:53.0,,K. Middleton misses 2-pt jump shot from 20 ft,56,60
215,2,0:52.0,,Offensive rebound by Team,56,60
216,2,0:51.0,,K. Middleton makes 2-pt layup at rim (assist by G. Antetokounmpo),56,62
217,2,0:43.0,Def 3 sec tech foul by G. Antetokounmpo,,56,62
218,2,0:43.0,J. Wall makes technical free throw,,57,62
219,2,0:38.0,Personal block foul by J. O'Bryant (drawn by J. Wall),,57,62
220,2,0:38.0,J. Wall makes free throw 1 of 2,,58,62
221,2,0:38.0,J. Wall makes free throw 2 of 2,,59,62
222,2,0:23.0,,M. Carter-Williams makes 3-pt jump shot from 28 ft (assist by G. Monroe),59,65
223,2,0:18.0,Washington full timeout,,59,65
224,2,0:18.0,O. Porter enters the game for K. Oubre,,59,65
225,2,0:03.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,61,65
226,2,0:00.0,,M. Carter-Williams misses 3-pt jump shot from 41 ft,61,65
227,2,0:00.0,,Offensive rebound by Team,61,65
228,3,11:41.0,,K. Middleton misses 2-pt jump shot from 15 ft,61,65
229,3,11:40.0,Defensive rebound by M. Gortat,,61,65
230,3,11:35.0,Turnover by J. Wall (bad pass),,61,65
231,3,11:13.0,,Turnover by G. Monroe (lost ball; steal by J. Wall),61,65
232,3,11:08.0,Turnover by J. Wall (bad pass),,61,65
233,3,10:52.0,,J. O'Bryant misses 2-pt jump shot from 18 ft,61,65
234,3,10:51.0,Defensive rebound by B. Beal,,61,65
235,3,10:46.0,Turnover by B. Beal (lost ball; steal by G. Antetokounmpo),,61,65
236,3,10:36.0,,G. Monroe makes 2-pt layup at rim (assist by J. O'Bryant),61,67
237,3,10:10.0,M. Gortat makes 2-pt jump shot from 15 ft (assist by O. Porter),,63,67
238,3,9:59.0,,K. Middleton misses 2-pt jump shot from 13 ft,63,67
239,3,9:57.0,Defensive rebound by M. Gortat,,63,67
240,3,9:54.0,B. Beal misses 2-pt layup from 1 ft,,63,67
241,3,9:53.0,Offensive rebound by B. Beal,,63,67
242,3,9:53.0,Shooting foul by J. O'Bryant (drawn by B. Beal),,63,67
243,3,9:53.0,B. Beal misses free throw 1 of 2,,63,67
244,3,9:53.0,Offensive rebound by Team,,63,67
245,3,9:53.0,B. Beal makes free throw 2 of 2,,64,67
246,3,9:40.0,,Shooting foul by M. Gortat (drawn by G. Antetokounmpo),64,67
247,3,9:40.0,,G. Antetokounmpo makes free throw 1 of 2,64,68
248,3,9:40.0,,G. Antetokounmpo misses free throw 2 of 2,64,68
249,3,9:38.0,Defensive rebound by K. Humphries,,64,68
250,3,9:28.0,Turnover by M. Gortat (bad pass),,64,68
251,3,9:22.0,,Turnover by G. Antetokounmpo (bad pass),64,68
252,3,9:05.0,Turnover by J. Wall (bad pass; steal by G. Monroe),,64,68
253,3,8:47.0,,G. Monroe misses 2-pt layup at rim,64,68
254,3,8:47.0,Defensive rebound by Team,,64,68
255,3,8:47.0,,Loose ball foul by G. Antetokounmpo (drawn by O. Porter),64,68
256,3,8:30.0,K. Humphries makes 3-pt jump shot from 27 ft (assist by J. Wall),,67,68
257,3,8:16.0,,M. Carter-Williams makes 2-pt jump shot from 4 ft,67,70
258,3,8:04.0,B. Beal misses 2-pt jump shot from 11 ft,,67,70
259,3,8:02.0,,Defensive rebound by M. Carter-Williams,67,70
260,3,7:57.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),67,72
261,3,7:55.0,,Violation by Team (delay of game),67,72
262,3,7:41.0,Turnover by O. Porter (lost ball; steal by G. Antetokounmpo),,67,72
263,3,7:35.0,,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),67,74
264,3,7:25.0,Personal foul by K. Middleton (drawn by M. Gortat),,67,74
265,3,7:24.0,Turnover by M. Gortat (lost ball),,67,74
266,3,7:00.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,67,74
267,3,6:59.0,Defensive rebound by J. Wall,,67,74
268,3,6:51.0,Shooting foul by M. Carter-Williams (drawn by J. Wall),,67,74
269,3,6:51.0,J. Wall makes free throw 1 of 3,,68,74
270,3,6:51.0,J. Wall makes free throw 2 of 3,,69,74
271,3,6:51.0,J. Wall makes free throw 3 of 3,,70,74
272,3,6:33.0,,G. Monroe misses 2-pt hook shot from 7 ft,70,74
273,3,6:31.0,Defensive rebound by M. Gortat,,70,74
274,3,6:20.0,J. Wall makes 2-pt jump shot from 8 ft,,72,74
275,3,6:00.0,,K. Middleton makes 2-pt jump shot from 5 ft (assist by M. Carter-Williams),72,76
276,3,5:42.0,O. Porter misses 2-pt hook shot from 6 ft,,72,76
277,3,5:40.0,Offensive rebound by M. Gortat,,72,76
278,3,5:29.0,B. Beal makes 2-pt layup from 1 ft (assist by O. Porter),,74,76
279,3,5:29.0,,Milwaukee full timeout,74,76
280,3,5:29.0,,J. Bayless enters the game for G. Antetokounmpo,74,76
281,3,5:29.0,,C. Copeland enters the game for J. O'Bryant,74,76
282,3,5:13.0,,G. Monroe makes 2-pt hook shot from 5 ft (assist by K. Middleton),74,78
283,3,4:56.0,Turnover by K. Humphries (lost ball),,74,78
284,3,4:35.0,,M. Carter-Williams makes 2-pt jump shot from 17 ft (assist by J. Bayless),74,80
285,3,4:20.0,Turnover by M. Gortat (traveling),,74,80
286,3,4:05.0,,Shooting foul by B. Beal (drawn by J. Bayless),74,80
287,3,4:05.0,,J. Bayless misses free throw 1 of 3,74,80
288,3,4:05.0,,Offensive rebound by Team,74,80
289,3,4:05.0,,J. Bayless makes free throw 2 of 3,74,81
290,3,4:05.0,G. Neal enters the game for B. Beal,,74,81
291,3,4:05.0,J. Dudley enters the game for K. Humphries,,74,81
292,3,4:05.0,,J. Bayless makes free throw 3 of 3,74,82
293,3,3:55.0,J. Wall misses 3-pt jump shot from 28 ft,,74,82
294,3,3:52.0,Offensive rebound by M. Gortat,,74,82
295,3,3:33.0,J. Wall misses 3-pt jump shot from 25 ft,,74,82
296,3,3:32.0,,Defensive rebound by C. Copeland,74,82
297,3,3:17.0,,C. Copeland makes 3-pt jump shot from 22 ft (assist by M. Carter-Williams),74,85
298,3,3:06.0,J. Dudley makes 2-pt layup from 1 ft (assist by O. Porter),,76,85
299,3,2:51.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Dudley),76,85
300,3,2:44.0,Shooting foul by G. Monroe (drawn by M. Gortat),,76,85
301,3,2:44.0,Washington full timeout,,76,85
302,3,2:44.0,R. Sessions enters the game for J. Wall,,76,85
303,3,2:44.0,,M. Plumlee enters the game for G. Monroe,76,85
304,3,2:44.0,M. Gortat makes free throw 1 of 2,,77,85
305,3,2:44.0,M. Gortat makes free throw 2 of 2,,78,85
306,3,2:34.0,,M. Carter-Williams makes 2-pt jump shot from 14 ft (assist by J. Bayless),78,87
307,3,2:27.0,Personal foul by M. Carter-Williams (drawn by R. Sessions),,78,87
308,3,2:27.0,R. Sessions misses free throw 1 of 2,,78,87
309,3,2:27.0,Offensive rebound by Team,,78,87
310,3,2:27.0,N. Hilário enters the game for M. Gortat,,78,87
311,3,2:27.0,R. Sessions makes free throw 2 of 2,,79,87
312,3,2:04.0,,Turnover by J. Bayless (bad pass; steal by R. Sessions),79,87
313,3,1:57.0,Shooting foul by C. Copeland (drawn by N. Hilário),,79,87
314,3,1:57.0,N. Hilário makes free throw 1 of 2,,80,87
315,3,1:57.0,N. Hilário misses free throw 2 of 2,,80,87
316,3,1:57.0,,Defensive rebound by M. Carter-Williams,80,87
317,3,1:42.0,,J. Bayless makes 3-pt jump shot from 22 ft (assist by M. Carter-Williams),80,90
318,3,1:17.0,O. Porter misses 3-pt jump shot from 26 ft,,80,90
319,3,1:15.0,,Defensive rebound by M. Carter-Williams,80,90
320,3,1:09.0,,C. Copeland misses 3-pt jump shot from 24 ft,80,90
321,3,1:08.0,Defensive rebound by J. Dudley,,80,90
322,3,1:03.0,Shooting foul by C. Copeland (drawn by G. Neal),,80,90
323,3,1:03.0,G. Neal makes free throw 1 of 2,,81,90
324,3,1:03.0,,G. Vásquez enters the game for C. Copeland,81,90
325,3,1:03.0,G. Neal makes free throw 2 of 2,,82,90
326,3,0:48.0,,M. Carter-Williams misses 2-pt jump shot from 3 ft,82,90
327,3,0:47.0,Defensive rebound by N. Hilário,,82,90
328,3,0:42.0,G. Neal misses 2-pt jump shot from 6 ft,,82,90
329,3,0:41.0,,Defensive rebound by K. Middleton,82,90
330,3,0:33.0,,G. Vásquez misses 2-pt layup from 1 ft (block by J. Dudley),82,90
331,3,0:33.0,,Offensive rebound by Team,82,90
332,3,0:24.0,,J. Bayless makes 2-pt jump shot from 21 ft (assist by G. Vásquez),82,92
333,3,0:03.0,Turnover by R. Sessions (bad pass),,82,92
334,3,0:00.0,,Personal foul by O. Porter (drawn by K. Middleton),82,92
335,4,11:49.0,B. Beal misses 2-pt layup from 2 ft (block by M. Carter-Williams),,82,92
336,4,11:48.0,Offensive rebound by Team,,82,92
337,4,11:48.0,Turnover by B. Beal (jump ball violation.),,82,92
338,4,11:48.0,Violation by Team (jump ball),,82,92
339,4,11:23.0,,M. Carter-Williams misses 3-pt jump shot from 28 ft,82,92
340,4,11:21.0,Defensive rebound by J. Dudley,,82,92
341,4,11:19.0,Shooting foul by G. Vásquez (drawn by R. Sessions),,82,92
342,4,11:19.0,R. Sessions makes free throw 1 of 2,,83,92
343,4,11:19.0,R. Sessions makes free throw 2 of 2,,84,92
344,4,11:03.0,,J. Bayless misses 3-pt jump shot from 24 ft,84,92
345,4,11:01.0,Defensive rebound by N. Hilário,,84,92
346,4,10:48.0,B. Beal misses 3-pt jump shot from 25 ft,,84,92
347,4,10:46.0,,Defensive rebound by M. Carter-Williams,84,92
348,4,10:31.0,,M. Carter-Williams makes 2-pt jump shot from 3 ft,84,94
349,4,10:16.0,G. Neal misses 3-pt jump shot from 23 ft,,84,94
350,4,10:15.0,,Defensive rebound by M. Plumlee,84,94
351,4,9:55.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,84,94
352,4,9:53.0,Defensive rebound by J. Dudley,,84,94
353,4,9:49.0,R. Sessions misses 2-pt layup from 1 ft,,84,94
354,4,9:47.0,,Defensive rebound by G. Vásquez,84,94
355,4,9:37.0,,G. Vásquez misses 2-pt jump shot from 16 ft,84,94
356,4,9:36.0,Defensive rebound by N. Hilário,,84,94
357,4,9:25.0,G. Neal misses 2-pt jump shot from 13 ft,,84,94
358,4,9:23.0,Offensive rebound by G. Neal,,84,94
359,4,9:21.0,G. Neal misses 2-pt jump shot from 7 ft,,84,94
360,4,9:20.0,,Defensive rebound by M. Plumlee,84,94
361,4,9:11.0,,Offensive foul by G. Antetokounmpo (drawn by J. Dudley),84,94
362,4,9:11.0,,Turnover by G. Antetokounmpo (offensive foul),84,94
363,4,9:11.0,J. Wall enters the game for G. Neal,,84,94
364,4,8:55.0,Turnover by N. Hilário (lost ball; steal by J. Bayless),,84,94
365,4,8:55.0,,Personal take foul by R. Sessions (drawn by J. Bayless),84,94
366,4,8:55.0,Official timeout,,84,94
367,4,8:55.0,,K. Middleton enters the game for M. Carter-Williams,84,94
368,4,8:40.0,,K. Middleton misses 2-pt jump shot from 17 ft,84,94
369,4,8:39.0,Defensive rebound by N. Hilário,,84,94
370,4,8:27.0,N. Hilário makes 2-pt dunk at rim (assist by J. Wall),,86,94
371,4,8:14.0,,Offensive foul by G. Antetokounmpo (drawn by J. Dudley),86,94
372,4,8:14.0,,Turnover by G. Antetokounmpo (offensive foul),86,94
373,4,8:02.0,R. Sessions makes 2-pt jump shot from 11 ft (assist by B. Beal),,88,94
374,4,8:02.0,Shooting foul by G. Vásquez (drawn by R. Sessions),,88,94
