,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
49,1,5:04.0,,J. Lin enters the game for M. Williams,11,18
50,1,5:04.0,,N. Batum enters the game for C. Lee,11,18
51,1,5:04.0,G. Green enters the game for J. Johnson,,11,18
52,1,5:04.0,J. Richardson enters the game for G. Dragić,,11,18
53,1,4:53.0,D. Wade makes 2-pt jump shot from 17 ft,,13,18
54,1,4:39.0,,Turnover by J. Lin (bad pass; steal by D. Wade),13,18
55,1,4:33.0,Turnover by D. Wade (lost ball; steal by F. Kaminsky),,13,18
56,1,4:32.0,,Personal foul by G. Green,13,18
57,1,4:18.0,,Turnover by N. Batum (lost ball; steal by G. Green),13,18
58,1,4:13.0,L. Deng makes 2-pt layup from 1 ft,,15,18
59,1,3:49.0,,K. Walker misses 3-pt jump shot from 26 ft,15,18
60,1,3:47.0,Defensive rebound by L. Deng,,15,18
61,1,3:25.0,L. Deng makes 3-pt jump shot from 26 ft (assist by J. Richardson),,18,18
62,1,3:14.0,,Charlotte full timeout,18,18
63,1,3:14.0,,C. Lee enters the game for A. Jefferson,18,18
64,1,3:14.0,,C. Zeller enters the game for K. Walker,18,18
65,1,2:59.0,,J. Lin misses 2-pt jump shot from 9 ft,18,18
66,1,2:58.0,Defensive rebound by D. Wade,,18,18
67,1,2:48.0,D. Wade makes 2-pt layup from 1 ft,,20,18
68,1,2:24.0,,Shooting foul by H. Whiteside (drawn by C. Zeller),20,18
69,1,2:24.0,,C. Zeller makes free throw 1 of 2,20,19
70,1,2:24.0,J. McRoberts enters the game for H. Whiteside,,20,19
71,1,2:24.0,,C. Zeller makes free throw 2 of 2,20,20
72,1,2:08.0,G. Green misses 2-pt jump shot from 6 ft (block by F. Kaminsky),,20,20
73,1,2:08.0,,Defensive rebound by Team,20,20
74,1,2:08.0,J. Johnson enters the game for D. Wade,,20,20
75,1,1:54.0,,C. Zeller misses 2-pt layup from 2 ft,20,20
76,1,1:53.0,Defensive rebound by J. Richardson,,20,20
77,1,1:41.0,G. Green misses 2-pt jump shot from 19 ft,,20,20
78,1,1:40.0,,Defensive rebound by C. Zeller,20,20
79,1,1:31.0,,N. Batum misses 3-pt jump shot from 25 ft,20,20
80,1,1:28.0,Defensive rebound by G. Green,,20,20
81,1,1:18.0,L. Deng makes 2-pt layup from 1 ft (assist by J. Richardson),,22,20
82,1,0:58.0,,C. Zeller makes 2-pt layup from 1 ft (assist by J. Lin),22,22
83,1,0:44.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. McRoberts),,25,22
84,1,0:34.0,J. Winslow enters the game for L. Deng,,25,22
85,1,0:34.0,G. Dragić enters the game for G. Green,,25,22
86,1,0:28.0,,C. Zeller makes 2-pt layup from 1 ft (assist by C. Lee),25,24
87,1,0:05.0,G. Dragić makes 2-pt jump shot from 16 ft,,27,24
88,1,0:00.0,,J. Lin misses 3-pt jump shot from 31 ft,27,24
89,1,0:00.0,,Offensive rebound by Team,27,24
90,2,11:47.0,,Personal foul by J. Winslow,27,24
91,2,11:33.0,,K. Walker misses 2-pt layup from 2 ft,27,24
92,2,11:32.0,Defensive rebound by J. Richardson,,27,24
93,2,11:19.0,Personal foul by N. Batum,,27,24
94,2,11:09.0,J. McRoberts misses 2-pt jump shot from 20 ft,,27,24
95,2,11:08.0,,Defensive rebound by K. Walker,27,24
96,2,10:59.0,,J. Lin misses 2-pt layup from 1 ft,27,24
97,2,10:58.0,,Offensive rebound by Team,27,24
98,2,10:58.0,Loose ball foul by G. Dragić,,27,24
99,2,10:58.0,D. Wade enters the game for G. Dragić,,27,24
100,2,10:49.0,,Charlotte full timeout,27,24
101,2,10:41.0,,K. Walker misses 2-pt layup from 1 ft (block by J. Richardson),27,24
102,2,10:39.0,Defensive rebound by J. Winslow,,27,24
103,2,10:35.0,J. Winslow misses 2-pt layup from 2 ft (block by C. Zeller),,27,24
104,2,10:33.0,Offensive rebound by J. Richardson,,27,24
105,2,10:30.0,J. Johnson misses 3-pt jump shot from 26 ft,,27,24
106,2,10:29.0,,Defensive rebound by M. Williams,27,24
107,2,10:25.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),27,26
108,2,10:06.0,Turnover by J. McRoberts (bad pass; steal by M. Williams),,27,26
109,2,10:01.0,,J. Lin misses 2-pt layup from 2 ft (block by D. Wade),27,26
110,2,9:58.0,,Offensive rebound by N. Batum,27,26
111,2,9:58.0,,N. Batum makes 2-pt layup at rim,27,28
112,2,9:37.0,J. McRoberts makes 2-pt jump shot from 6 ft,,29,28
113,2,9:25.0,,Shooting foul by J. Richardson (drawn by K. Walker),29,28
114,2,9:25.0,,K. Walker makes free throw 1 of 2,29,29
115,2,9:25.0,,K. Walker makes free throw 2 of 2,29,30
116,2,9:13.0,D. Wade makes 2-pt jump shot from 18 ft,,31,30
117,2,9:01.0,,Shooting foul by J. McRoberts (drawn by C. Zeller),31,30
118,2,9:01.0,,C. Zeller makes free throw 1 of 2,31,31
119,2,9:01.0,H. Whiteside enters the game for J. McRoberts,,31,31
120,2,9:01.0,,C. Zeller makes free throw 2 of 2,31,32
121,2,8:49.0,D. Wade makes 2-pt jump shot from 7 ft,,33,32
122,2,8:36.0,,C. Zeller makes 2-pt jump shot from 10 ft (assist by K. Walker),33,34
123,2,8:24.0,Shooting foul by M. Williams (drawn by H. Whiteside),,33,34
124,2,8:24.0,Official timeout,,33,34
125,2,8:24.0,,C. Lee enters the game for N. Batum,33,34
126,2,8:24.0,H. Whiteside makes free throw 1 of 2,,34,34
127,2,8:24.0,H. Whiteside makes free throw 2 of 2,,35,34
128,2,8:09.0,,J. Lin misses 2-pt jump shot from 18 ft,35,34
129,2,8:08.0,Defensive rebound by D. Wade,,35,34
130,2,7:59.0,H. Whiteside misses 2-pt layup from 3 ft,,35,34
131,2,7:57.0,Offensive rebound by J. Winslow,,35,34
132,2,7:57.0,J. Winslow makes 2-pt layup from 1 ft,,37,34
133,2,7:44.0,,K. Walker makes 2-pt jump shot from 18 ft,37,36
134,2,7:20.0,Shooting foul by J. Lin (drawn by J. Winslow),,37,36
135,2,7:20.0,J. Winslow makes free throw 1 of 2,,38,36
136,2,7:20.0,J. Winslow makes free throw 2 of 2,,39,36
137,2,6:59.0,,J. Lin misses 2-pt jump shot from 20 ft,39,36
138,2,6:58.0,Defensive rebound by D. Wade,,39,36
139,2,6:47.0,D. Wade misses 2-pt jump shot from 7 ft,,39,36
140,2,6:47.0,,Defensive rebound by Team,39,36
141,2,6:47.0,Loose ball foul by J. Winslow,,39,36
142,2,6:47.0,,J. Lin makes free throw 1 of 2,39,37
143,2,6:47.0,,J. Lin makes free throw 2 of 2,39,38
144,2,6:34.0,H. Whiteside makes 2-pt jump shot from 9 ft (assist by D. Wade),,41,38
145,2,6:20.0,,K. Walker misses 2-pt layup from 1 ft (block by H. Whiteside),41,38
146,2,6:19.0,Defensive rebound by J. Johnson,,41,38
147,2,6:10.0,J. Richardson makes 3-pt jump shot from 23 ft (assist by J. Johnson),,44,38
148,2,6:04.0,,Charlotte full timeout,44,38
149,2,6:04.0,L. Deng enters the game for J. Johnson,,44,38
150,2,6:04.0,,N. Batum enters the game for K. Walker,44,38
151,2,5:57.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),44,40
152,2,5:35.0,D. Wade makes 2-pt layup from 1 ft,,46,40
153,2,5:22.0,,N. Batum misses 3-pt jump shot from 25 ft,46,40
154,2,5:21.0,Defensive rebound by L. Deng,,46,40
155,2,5:02.0,J. Richardson misses 2-pt jump shot from 18 ft,,46,40
156,2,5:01.0,,Defensive rebound by M. Williams,46,40
157,2,4:40.0,,M. Williams misses 2-pt layup from 2 ft (block by H. Whiteside),46,40
158,2,4:38.0,Defensive rebound by D. Wade,,46,40
159,2,4:31.0,L. Deng misses 2-pt layup from 1 ft,,46,40
160,2,4:29.0,Offensive rebound by H. Whiteside,,46,40
161,2,4:29.0,H. Whiteside makes 2-pt dunk at rim,,48,40
162,2,4:17.0,,Personal foul by J. Richardson,48,40
163,2,4:17.0,,J. Lin makes free throw 1 of 2,48,41
164,2,4:17.0,,F. Kaminsky enters the game for M. Williams,48,41
165,2,4:17.0,,A. Jefferson enters the game for C. Zeller,48,41
166,2,4:17.0,J. Johnson enters the game for D. Wade,,48,41
167,2,4:17.0,G. Dragić enters the game for J. Richardson,,48,41
168,2,4:17.0,,J. Lin makes free throw 2 of 2,48,42
169,2,3:58.0,L. Deng makes 2-pt jump shot from 8 ft,,50,42
170,2,3:38.0,,A. Jefferson makes 2-pt layup at rim,50,44
171,2,3:14.0,J. Johnson makes 2-pt hook shot from 8 ft,,52,44
172,2,2:57.0,,A. Jefferson misses 2-pt jump shot from 7 ft (block by H. Whiteside),52,44
173,2,2:57.0,Defensive rebound by Team,,52,44
174,2,2:57.0,Miami full timeout,,52,44
175,2,2:57.0,,K. Walker enters the game for J. Lin,52,44
176,2,2:51.0,J. Winslow makes 2-pt dunk at rim,,54,44
177,2,2:34.0,Violation by J. Winslow (kicked ball),,54,44
178,2,2:34.0,U. Haslem enters the game for H. Whiteside,,54,44
179,2,2:20.0,,N. Batum misses 3-pt jump shot from 26 ft,54,44
180,2,2:20.0,,Offensive rebound by Team,54,44
181,2,2:20.0,Loose ball foul by U. Haslem,,54,44
182,2,2:20.0,,A. Jefferson makes free throw 1 of 2,54,45
183,2,2:20.0,,M. Williams enters the game for F. Kaminsky,54,45
184,2,2:20.0,,A. Jefferson makes free throw 2 of 2,54,46
185,2,2:01.0,Shooting foul by M. Williams (drawn by J. Johnson),,54,46
186,2,2:01.0,J. Johnson makes free throw 1 of 2,,55,46
187,2,2:01.0,,F. Kaminsky enters the game for M. Williams,55,46
188,2,2:01.0,J. Johnson makes free throw 2 of 2,,56,46
189,2,1:45.0,,A. Jefferson misses 2-pt jump shot from 17 ft,56,46
190,2,1:44.0,Defensive rebound by J. Johnson,,56,46
191,2,1:33.0,L. Deng makes 3-pt jump shot from 24 ft (assist by J. Johnson),,59,46
192,2,1:19.0,,K. Walker misses 2-pt jump shot from 7 ft,59,46
193,2,1:18.0,Defensive rebound by J. Winslow,,59,46
194,2,1:12.0,,Offensive charge foul by J. Johnson (drawn by K. Walker),59,46
195,2,1:12.0,Turnover by J. Johnson (offensive foul),,59,46
196,2,1:12.0,G. Green enters the game for J. Winslow,,59,46
197,2,1:12.0,D. Wade enters the game for G. Dragić,,59,46
198,2,1:01.0,,Shooting foul by J. Johnson (drawn by N. Batum),59,46
199,2,1:01.0,,N. Batum makes free throw 1 of 2,59,47
200,2,1:01.0,,N. Batum makes free throw 2 of 2,59,48
201,2,0:43.0,D. Wade misses 2-pt jump shot from 13 ft,,59,48
202,2,0:42.0,,Defensive rebound by A. Jefferson,59,48
203,2,0:31.0,,N. Batum makes 2-pt layup from 1 ft,59,50
204,2,0:24.0,Miami full timeout,,59,50
205,2,0:07.0,G. Green misses 2-pt jump shot from 19 ft,,59,50
206,2,0:06.0,,Defensive rebound by A. Jefferson,59,50
207,3,11:39.0,,A. Jefferson makes 2-pt hook shot from 5 ft,59,52
208,3,11:18.0,J. Johnson misses 2-pt jump shot from 10 ft,,59,52
209,3,11:15.0,,Defensive rebound by A. Jefferson,59,52
210,3,11:07.0,,Turnover by Team (back court),59,52
211,3,10:53.0,D. Wade misses 2-pt jump shot from 16 ft,,59,52
212,3,10:52.0,,Defensive rebound by F. Kaminsky,59,52
213,3,10:39.0,,F. Kaminsky misses 2-pt jump shot from 6 ft,59,52
214,3,10:38.0,,Offensive rebound by A. Jefferson,59,52
215,3,10:38.0,,A. Jefferson misses 2-pt layup at rim (block by L. Deng),59,52
216,3,10:36.0,Defensive rebound by L. Deng,,59,52
217,3,10:26.0,Turnover by J. Johnson (bad pass; steal by F. Kaminsky),,59,52
218,3,10:23.0,,Personal foul by J. Johnson,59,52
219,3,10:13.0,,Turnover by F. Kaminsky (traveling),59,52
220,3,10:03.0,G. Dragić misses 2-pt layup from 1 ft (block by F. Kaminsky),,59,52
221,3,10:03.0,Offensive rebound by Team,,59,52
222,3,9:50.0,J. Johnson makes 3-pt jump shot from 28 ft (assist by L. Deng),,62,52
223,3,9:35.0,,M. Williams misses 3-pt jump shot from 23 ft,62,52
224,3,9:34.0,Defensive rebound by G. Dragić,,62,52
225,3,9:16.0,L. Deng makes 2-pt jump shot from 21 ft (assist by G. Dragić),,64,52
226,3,8:57.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),64,55
227,3,8:42.0,G. Dragić misses 3-pt jump shot from 26 ft,,64,55
228,3,8:40.0,,Defensive rebound by Team,64,55
229,3,8:29.0,,A. Jefferson makes 2-pt dunk at rim (assist by K. Walker),64,57
230,3,8:07.0,D. Wade misses 2-pt jump shot from 15 ft,,64,57
231,3,8:06.0,,Defensive rebound by M. Williams,64,57
232,3,7:45.0,,A. Jefferson misses 2-pt jump shot from 4 ft,64,57
233,3,7:44.0,Defensive rebound by H. Whiteside,,64,57
234,3,7:33.0,D. Wade misses 2-pt layup from 2 ft,,64,57
235,3,7:33.0,,Defensive rebound by Team,64,57
236,3,7:33.0,Loose ball foul by H. Whiteside,,64,57
237,3,7:19.0,,K. Walker misses 3-pt jump shot from 28 ft,64,57
238,3,7:18.0,Defensive rebound by H. Whiteside,,64,57
239,3,6:57.0,G. Dragić misses 2-pt jump shot from 9 ft,,64,57
240,3,6:56.0,,Defensive rebound by A. Jefferson,64,57
241,3,6:49.0,,K. Walker misses 2-pt layup from 2 ft,64,57
242,3,6:47.0,Defensive rebound by G. Dragić,,64,57
243,3,6:44.0,Shooting foul by F. Kaminsky (drawn by G. Dragić),,64,57
244,3,6:44.0,,Charlotte full timeout,64,57
245,3,6:44.0,G. Dragić makes free throw 1 of 2,,65,57
246,3,6:44.0,G. Dragić makes free throw 2 of 2,,66,57
247,3,6:26.0,,K. Walker misses 2-pt jump shot from 17 ft,66,57
248,3,6:23.0,Defensive rebound by D. Wade,,66,57
249,3,6:09.0,L. Deng misses 2-pt jump shot from 18 ft,,66,57
250,3,6:08.0,,Defensive rebound by F. Kaminsky,66,57
251,3,5:55.0,,A. Jefferson makes 2-pt hook shot from 6 ft (assist by F. Kaminsky),66,59
252,3,5:34.0,G. Dragić misses 2-pt jump shot from 17 ft,,66,59
253,3,5:33.0,,Defensive rebound by A. Jefferson,66,59
254,3,5:09.0,,K. Walker makes 2-pt layup from 1 ft,66,61
255,3,4:42.0,L. Deng makes 3-pt jump shot from 24 ft (assist by J. Johnson),,69,61
256,3,4:33.0,,Shooting foul by G. Dragić (drawn by K. Walker),69,61
257,3,4:33.0,,K. Walker makes free throw 1 of 3,69,62
258,3,4:33.0,G. Green enters the game for J. Johnson,,69,62
259,3,4:33.0,,K. Walker makes free throw 2 of 3,69,63
260,3,4:33.0,,J. Lin enters the game for C. Lee,69,63
261,3,4:33.0,,K. Walker makes free throw 3 of 3,69,64
262,3,4:31.0,Miami full timeout,,69,64
263,3,4:16.0,Turnover by L. Deng (bad pass; steal by K. Walker),,69,64
264,3,4:10.0,,J. Lin misses 2-pt layup from 1 ft,69,64
265,3,4:09.0,Defensive rebound by G. Green,,69,64
266,3,4:04.0,G. Green misses 2-pt layup from 2 ft,,69,64
267,3,4:03.0,Offensive rebound by G. Green,,69,64
268,3,4:03.0,G. Green misses 2-pt layup from 2 ft,,69,64
269,3,4:03.0,,Defensive rebound by Team,69,64
270,3,3:58.0,,T. Daniels enters the game for M. Williams,69,64
271,3,3:43.0,,A. Jefferson makes 2-pt layup from 1 ft,69,66
272,3,3:43.0,,Shooting foul by H. Whiteside (drawn by A. Jefferson),69,66
273,3,3:43.0,U. Haslem enters the game for H. Whiteside,,69,66
274,3,3:43.0,,A. Jefferson misses free throw 1 of 1,69,66
275,3,3:41.0,Defensive rebound by L. Deng,,69,66
276,3,3:24.0,D. Wade misses 2-pt jump shot from 15 ft,,69,66
277,3,3:20.0,Offensive rebound by U. Haslem,,69,66
278,3,3:20.0,U. Haslem misses 2-pt layup from 1 ft,,69,66
279,3,3:18.0,Offensive rebound by Team,,69,66
280,3,3:04.0,G. Dragić makes 2-pt jump shot from 14 ft,,71,66
281,3,2:43.0,,A. Jefferson makes 2-pt hook shot from 10 ft,71,68
282,3,2:23.0,J. Johnson enters the game for L. Deng,,71,68
283,3,2:23.0,J. Winslow enters the game for G. Green,,71,68
284,3,2:23.0,,M. Williams enters the game for T. Daniels,71,68
285,3,2:22.0,Personal block foul by K. Walker,,71,68
286,3,2:09.0,G. Dragić misses 3-pt jump shot from 26 ft,,71,68
287,3,2:07.0,Offensive rebound by Team,,71,68
288,3,2:07.0,,Loose ball foul by J. Lin,71,68
289,3,1:53.0,G. Dragić makes 2-pt jump shot from 9 ft (assist by D. Wade),,73,68
290,3,1:43.0,,Turnover by K. Walker (bad pass),73,68
291,3,1:43.0,J. Richardson enters the game for D. Wade,,73,68
292,3,1:43.0,,C. Lee enters the game for K. Walker,73,68
293,3,1:23.0,J. Johnson misses 3-pt jump shot from 28 ft,,73,68
294,3,1:21.0,,Defensive rebound by F. Kaminsky,73,68
295,3,1:01.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,73,68
296,3,1:00.0,Defensive rebound by U. Haslem,,73,68
297,3,0:50.0,Offensive foul by J. Johnson (drawn by M. Williams),,73,68
298,3,0:50.0,Turnover by J. Johnson (offensive foul),,73,68
299,3,0:50.0,,C. Zeller enters the game for A. Jefferson,73,68
300,3,0:36.0,,C. Lee misses 2-pt layup from 2 ft,73,68
301,3,0:35.0,Defensive rebound by J. Winslow,,73,68
302,3,0:21.0,G. Dragić makes 2-pt jump shot from 10 ft,,75,68
303,3,0:04.0,,Shooting foul by U. Haslem (drawn by J. Lin),75,68
304,3,0:04.0,,J. Lin makes free throw 1 of 2,75,69
305,3,0:04.0,,J. Lin makes free throw 2 of 2,75,70
306,3,0:00.0,G. Dragić misses 2-pt jump shot from 17 ft,,75,70
307,3,0:00.0,Offensive rebound by Team,,75,70
308,4,11:43.0,D. Wade misses 2-pt jump shot from 18 ft,,75,70
309,4,11:42.0,,Defensive rebound by J. Lin,75,70
310,4,11:22.0,,K. Walker misses 2-pt jump shot from 19 ft,75,70
311,4,11:21.0,Defensive rebound by U. Haslem,,75,70
312,4,11:03.0,Turnover by U. Haslem (lost ball; steal by C. Lee),,75,70
313,4,11:01.0,,Turnover by C. Zeller (bad pass; steal by J. Richardson),75,70
314,4,10:56.0,D. Wade misses 2-pt jump shot from 13 ft,,75,70
315,4,10:55.0,,Defensive rebound by C. Zeller,75,70
316,4,10:44.0,,J. Lin makes 2-pt jump shot from 11 ft,75,72
317,4,10:24.0,G. Dragić misses 2-pt jump shot from 13 ft,,75,72
318,4,10:22.0,Offensive rebound by G. Dragić,,75,72
319,4,10:22.0,G. Dragić misses 2-pt jump shot from 8 ft,,75,72
320,4,10:19.0,Offensive rebound by U. Haslem,,75,72
321,4,10:19.0,Shooting foul by M. Williams (drawn by U. Haslem),,75,72
322,4,10:19.0,U. Haslem makes free throw 1 of 2,,76,72
323,4,10:19.0,U. Haslem makes free throw 2 of 2,,77,72
324,4,10:06.0,Offensive charge foul by J. Lin (drawn by U. Haslem),,77,72
325,4,10:06.0,,Turnover by J. Lin (offensive foul),77,72
326,4,9:52.0,J. Winslow misses 3-pt jump shot from 24 ft,,77,72
327,4,9:51.0,,Defensive rebound by K. Walker,77,72
328,4,9:42.0,,K. Walker makes 2-pt layup from 1 ft,77,74
329,4,9:22.0,D. Wade makes 2-pt jump shot from 18 ft,,79,74
330,4,9:05.0,,Personal foul by J. Richardson,79,74
331,4,9:05.0,H. Whiteside enters the game for U. Haslem,,79,74
332,4,9:05.0,L. Deng enters the game for J. Winslow,,79,74
333,4,8:51.0,,K. Walker misses 2-pt layup from 2 ft,79,74
334,4,8:50.0,,Offensive rebound by C. Zeller,79,74
335,4,8:37.0,,M. Williams misses 2-pt jump shot from 5 ft,79,74
336,4,8:36.0,,Offensive rebound by C. Lee,79,74
337,4,8:36.0,,C. Lee makes 2-pt dunk at rim,79,76
338,4,8:20.0,H. Whiteside makes 2-pt hook shot from 8 ft (assist by D. Wade),,81,76
339,4,8:02.0,,M. Williams misses 2-pt jump shot from 3 ft (block by D. Wade),81,76
340,4,8:00.0,Defensive rebound by D. Wade,,81,76
341,4,7:48.0,Turnover by D. Wade (lost ball; steal by C. Lee),,81,76
342,4,7:45.0,Offensive charge foul by J. Lin (drawn by L. Deng),,81,76
343,4,7:45.0,,Turnover by J. Lin (offensive foul),81,76
344,4,7:45.0,Official timeout,,81,76
345,4,7:45.0,,F. Kaminsky enters the game for K. Walker,81,76
346,4,7:45.0,J. Johnson enters the game for D. Wade,,81,76
347,4,7:25.0,J. Richardson misses 3-pt jump shot from 23 ft,,81,76
348,4,7:24.0,Offensive rebound by J. Richardson,,81,76
349,4,7:10.0,G. Dragić makes 2-pt layup from 1 ft,,83,76
350,4,6:59.0,,Shooting foul by H. Whiteside (drawn by C. Zeller),83,76
351,4,6:59.0,,C. Zeller misses free throw 1 of 2,83,76
352,4,6:59.0,,Offensive rebound by Team,83,76
353,4,6:59.0,U. Haslem enters the game for H. Whiteside,,83,76
354,4,6:59.0,,C. Zeller misses free throw 2 of 2,83,76
355,4,6:57.0,Defensive rebound by G. Dragić,,83,76
356,4,6:47.0,Personal foul by J. Lin,,83,76
357,4,6:47.0,,K. Walker enters the game for J. Lin,83,76
358,4,6:32.0,U. Haslem misses 2-pt layup from 2 ft (block by C. Zeller),,83,76
359,4,6:30.0,,Defensive rebound by F. Kaminsky,83,76
360,4,6:15.0,,Personal foul by U. Haslem,83,76
361,4,6:15.0,,A. Jefferson enters the game for C. Zeller,83,76
362,4,6:15.0,,Turnover by Team (5 sec inbounds),83,76
363,4,6:06.0,G. Dragić makes 2-pt jump shot from 16 ft,,85,76
364,4,6:04.0,,Charlotte full timeout,85,76
365,4,5:44.0,,K. Walker makes 2-pt layup from 1 ft,85,78
366,4,5:29.0,G. Dragić misses 2-pt jump shot from 15 ft (block by C. Lee),,85,78
367,4,5:27.0,,Defensive rebound by C. Lee,85,78
368,4,5:14.0,,M. Williams misses 3-pt jump shot from 27 ft,85,78
369,4,5:13.0,Defensive rebound by U. Haslem,,85,78
370,4,4:46.0,J. Johnson misses 3-pt jump shot from 33 ft,,85,78
371,4,4:45.0,,Defensive rebound by A. Jefferson,85,78
372,4,4:21.0,,K. Walker makes 3-pt jump shot from 25 ft,85,81
373,4,4:21.0,Miami full timeout,,85,81
374,4,4:21.0,H. Whiteside enters the game for G. Dragić,,85,81
375,4,4:21.0,D. Wade enters the game for U. Haslem,,85,81
376,4,4:01.0,J. Richardson misses 2-pt layup from 2 ft,,85,81
377,4,4:01.0,Offensive rebound by H. Whiteside,,85,81
378,4,4:01.0,H. Whiteside makes 2-pt layup from 1 ft,,87,81
379,4,4:01.0,Shooting foul by K. Walker (drawn by H. Whiteside),,87,81
380,4,4:01.0,H. Whiteside misses free throw 1 of 1,,87,81
381,4,3:59.0,,Defensive rebound by M. Williams,87,81
382,4,3:38.0,,K. Walker misses 3-pt jump shot from 26 ft,87,81
383,4,3:36.0,,Offensive rebound by A. Jefferson,87,81
384,4,3:31.0,,Turnover by K. Walker (bad pass; steal by D. Wade),87,81
385,4,3:29.0,Personal foul by C. Lee,,87,81
386,4,3:06.0,D. Wade makes 3-pt jump shot from 26 ft (assist by L. Deng),,90,81
387,4,2:54.0,,K. Walker makes 2-pt layup from 1 ft,90,83
388,4,2:54.0,,Shooting foul by H. Whiteside (drawn by K. Walker),90,83
389,4,2:54.0,U. Haslem enters the game for H. Whiteside,,90,83
390,4,2:54.0,,K. Walker misses free throw 1 of 1,90,83
391,4,2:53.0,,Offensive rebound by Team,90,83
392,4,2:48.0,,K. Walker misses 2-pt layup from 2 ft (block by L. Deng),90,83
393,4,2:47.0,,Offensive rebound by Team,90,83
394,4,2:36.0,,K. Walker makes 3-pt jump shot from 26 ft,90,86
395,4,2:18.0,D. Wade misses 2-pt jump shot from 9 ft,,90,86
