,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
58,1,6:15.0,,Defensive rebound by J. Anderson,5,25
59,1,6:04.0,,R. Rondo misses 3-pt jump shot from 22 ft,5,25
60,1,6:04.0,Defensive rebound by D. Russell,,5,25
61,1,5:53.0,L. Williams makes 3-pt jump shot from 23 ft (assist by D. Russell),,8,25
62,1,5:39.0,,R. Rondo misses 2-pt jump shot from 4 ft,8,25
63,1,5:37.0,,Offensive rebound by J. Anderson,8,25
64,1,5:34.0,,B. McLemore makes 2-pt layup from 2 ft,8,27
65,1,5:11.0,K. Bryant makes 2-pt jump shot from 12 ft,,10,27
66,1,4:59.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by J. Anderson),10,30
67,1,4:43.0,Shooting foul by J. Anderson (drawn by K. Bryant),,10,30
68,1,4:43.0,K. Bryant makes free throw 1 of 2,,11,30
69,1,4:43.0,B. Bass enters the game for R. Hibbert,,11,30
70,1,4:43.0,,K. Koufos enters the game for Q. Acy,11,30
71,1,4:43.0,K. Bryant makes free throw 2 of 2,,12,30
72,1,4:25.0,,Turnover by D. Cousins (traveling),12,30
73,1,4:08.0,L. Williams misses 3-pt jump shot from 24 ft,,12,30
74,1,4:07.0,,Defensive rebound by D. Cousins,12,30
75,1,3:59.0,,B. McLemore misses 3-pt jump shot from 22 ft,12,30
76,1,3:58.0,Defensive rebound by B. Bass,,12,30
77,1,3:49.0,K. Bryant makes 2-pt jump shot from 7 ft,,14,30
78,1,3:34.0,,Turnover by D. Cousins (lost ball; steal by D. Russell),14,30
79,1,3:32.0,D. Russell makes 2-pt layup from 2 ft,,16,30
80,1,3:13.0,,B. McLemore misses 2-pt layup from 1 ft,16,30
81,1,3:12.0,Defensive rebound by D. Russell,,16,30
82,1,2:59.0,K. Bryant misses 3-pt jump shot from 26 ft,,16,30
83,1,2:59.0,,Defensive rebound by D. Cousins,16,30
84,1,2:45.0,,K. Koufos misses 2-pt jump shot from 5 ft (block by K. Bryant),16,30
85,1,2:43.0,,Offensive rebound by B. McLemore,16,30
86,1,2:36.0,,K. Koufos makes 2-pt hook shot from 7 ft,16,32
87,1,2:13.0,J. Randle misses 2-pt jump shot from 21 ft,,16,32
88,1,2:13.0,,Defensive rebound by D. Cousins,16,32
89,1,2:08.0,,Sacramento full timeout,16,32
90,1,2:08.0,A. Brown enters the game for K. Bryant,,16,32
91,1,2:08.0,,M. Belinelli enters the game for B. McLemore,16,32
92,1,1:52.0,,D. Cousins makes 2-pt hook shot from 9 ft (assist by R. Rondo),16,34
93,1,1:33.0,L. Williams makes 3-pt jump shot from 24 ft (assist by B. Bass),,19,34
94,1,1:21.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Rondo),19,36
95,1,1:04.0,L. Williams makes 2-pt jump shot from 15 ft (assist by D. Russell),,21,36
96,1,0:42.0,,K. Koufos makes 2-pt layup at rim (assist by M. Belinelli),21,38
97,1,0:22.0,D. Russell misses 3-pt jump shot from 24 ft,,21,38
98,1,0:22.0,Offensive rebound by A. Brown,,21,38
99,1,0:03.0,Turnover by A. Brown (traveling),,21,38
100,1,0:03.0,,D. Collison enters the game for K. Koufos,21,38
101,1,0:00.0,,D. Cousins misses 3-pt jump shot from 23 ft,21,38
102,1,0:00.0,,Offensive rebound by Team,21,38
103,2,11:37.0,,M. Belinelli misses 3-pt jump shot from 24 ft,21,38
104,2,11:37.0,Defensive rebound by J. Randle,,21,38
105,2,11:15.0,Turnover by J. Randle (lost ball),,21,38
106,2,11:15.0,,S. Curry enters the game for J. Anderson,21,38
107,2,11:03.0,,D. Collison misses 2-pt jump shot from 9 ft,21,38
108,2,11:03.0,Defensive rebound by B. Bass,,21,38
109,2,10:51.0,J. Clarkson misses 2-pt jump shot from 8 ft,,21,38
110,2,10:50.0,,Defensive rebound by D. Collison,21,38
111,2,10:50.0,,Turnover by D. Collison (traveling),21,38
112,2,10:34.0,Def 3 sec tech foul by K. Koufos,,21,38
113,2,10:34.0,J. Clarkson makes technical free throw,,22,38
114,2,10:30.0,,Violation by D. Collison (kicked ball),22,38
115,2,10:21.0,J. Clarkson misses 3-pt jump shot from 24 ft,,22,38
116,2,10:21.0,Offensive rebound by Team,,22,38
117,2,10:01.0,,Offensive charge foul by J. Randle (drawn by D. Collison),22,38
118,2,10:01.0,Turnover by J. Randle (offensive foul),,22,38
119,2,9:44.0,,Turnover by M. Belinelli (bad pass; steal by B. Bass),22,38
120,2,9:40.0,D. Russell makes 2-pt layup from 2 ft,,24,38
121,2,9:28.0,,K. Koufos makes 2-pt layup from 2 ft (assist by R. Gay),24,40
122,2,9:13.0,D. Russell makes 2-pt jump shot from 12 ft,,26,40
123,2,9:04.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Gay),26,43
124,2,9:04.0,,Shooting foul by J. Clarkson (drawn by M. Belinelli),26,43
125,2,9:04.0,,Sacramento full timeout,26,43
126,2,9:04.0,K. Bryant enters the game for A. Brown,,26,43
127,2,9:04.0,,M. Belinelli makes free throw 1 of 1,26,44
128,2,8:43.0,Turnover by D. Russell (bad pass; steal by M. Belinelli),,26,44
129,2,8:40.0,,M. Belinelli makes 2-pt dunk at rim,26,46
130,2,8:15.0,J. Clarkson makes 2-pt jump shot from 18 ft,,28,46
131,2,8:07.0,,R. Gay misses 3-pt jump shot from 24 ft,28,46
132,2,8:06.0,Defensive rebound by K. Bryant,,28,46
133,2,7:57.0,D. Russell makes 2-pt layup from 1 ft (assist by K. Bryant),,30,46
134,2,7:40.0,,K. Koufos makes 2-pt jump shot from 11 ft (assist by R. Gay),30,48
135,2,7:28.0,K. Bryant makes 2-pt jump shot from 12 ft,,32,48
136,2,7:28.0,Shooting foul by K. Koufos (drawn by K. Bryant),,32,48
137,2,7:28.0,K. Bryant makes free throw 1 of 1,,33,48
138,2,7:09.0,,K. Koufos makes 2-pt dunk at rim (assist by M. Belinelli),33,50
139,2,6:56.0,Turnover by K. Bryant (lost ball; steal by M. Belinelli),,33,50
140,2,6:47.0,,S. Curry misses 3-pt jump shot from 25 ft,33,50
141,2,6:47.0,Defensive rebound by J. Randle,,33,50
142,2,6:37.0,D. Russell misses 3-pt jump shot from 23 ft,,33,50
143,2,6:36.0,,Defensive rebound by R. Gay,33,50
144,2,6:19.0,,R. Gay misses 2-pt jump shot from 6 ft,33,50
145,2,6:19.0,Defensive rebound by Team,,33,50
146,2,6:19.0,,Loose ball foul by K. Koufos (drawn by J. Randle),33,50
147,2,6:18.0,R. Hibbert enters the game for D. Russell,,33,50
148,2,6:18.0,L. Williams enters the game for B. Bass,,33,50
149,2,6:05.0,K. Bryant makes 2-pt layup from 1 ft,,35,50
150,2,5:45.0,,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Belinelli),35,53
151,2,5:31.0,K. Bryant misses 2-pt jump shot from 7 ft (block by K. Koufos),,35,53
152,2,5:29.0,Offensive rebound by K. Bryant,,35,53
153,2,5:22.0,Shooting foul by K. Koufos (drawn by J. Randle),,35,53
154,2,5:22.0,Official timeout,,35,53
155,2,5:22.0,,R. Rondo enters the game for K. Koufos,35,53
156,2,5:22.0,,D. Cousins enters the game for S. Curry,35,53
157,2,5:22.0,J. Randle makes free throw 1 of 2,,36,53
158,2,5:22.0,J. Randle makes free throw 2 of 2,,37,53
159,2,5:08.0,,D. Cousins makes 2-pt jump shot from 3 ft,37,55
160,2,5:08.0,,Shooting foul by R. Hibbert (drawn by D. Cousins),37,55
161,2,5:08.0,L. Nance enters the game for J. Randle,,37,55
162,2,5:08.0,,D. Cousins misses free throw 1 of 1,37,55
163,2,5:07.0,Defensive rebound by L. Nance,,37,55
164,2,4:54.0,K. Bryant misses 3-pt jump shot from 24 ft,,37,55
165,2,4:53.0,,Defensive rebound by R. Gay,37,55
166,2,4:48.0,,Shooting foul by R. Hibbert (drawn by D. Cousins),37,55
167,2,4:48.0,,D. Cousins makes free throw 1 of 2,37,56
168,2,4:48.0,B. Bass enters the game for R. Hibbert,,37,56
169,2,4:48.0,,D. Cousins makes free throw 2 of 2,37,57
170,2,4:36.0,K. Bryant makes 2-pt dunk at rim (assist by J. Clarkson),,39,57
171,2,4:15.0,,R. Gay makes 2-pt jump shot from 18 ft (assist by D. Collison),39,59
172,2,4:15.0,,Shooting foul by L. Nance (drawn by R. Gay),39,59
173,2,4:15.0,,B. McLemore enters the game for M. Belinelli,39,59
174,2,4:15.0,,R. Gay makes free throw 1 of 1,39,60
175,2,3:48.0,K. Bryant makes 2-pt jump shot from 21 ft (assist by B. Bass),,41,60
176,2,3:26.0,,Personal foul by B. Bass (drawn by D. Cousins),41,60
177,2,3:26.0,,D. Cousins makes free throw 1 of 2,41,61
178,2,3:26.0,,D. Cousins makes free throw 2 of 2,41,62
179,2,3:13.0,Turnover by J. Clarkson (bad pass),,41,62
180,2,3:04.0,,Personal foul by L. Williams,41,62
181,2,3:04.0,,B. McLemore misses free throw 1 of 2,41,62
182,2,3:04.0,,Offensive rebound by Team,41,62
183,2,3:04.0,,B. McLemore makes free throw 2 of 2,41,63
184,2,2:49.0,Shooting foul by D. Cousins (drawn by B. Bass),,41,63
185,2,2:49.0,LA Lakers full timeout,,41,63
186,2,2:49.0,B. Bass makes free throw 1 of 2,,42,63
187,2,2:49.0,B. Bass makes free throw 2 of 2,,43,63
188,2,2:34.0,,D. Cousins makes 2-pt dunk at rim (assist by R. Gay),43,65
189,2,2:11.0,L. Williams misses 3-pt jump shot from 24 ft,,43,65
190,2,2:11.0,,Defensive rebound by D. Cousins,43,65
191,2,2:02.0,,B. McLemore misses 3-pt jump shot from 25 ft,43,65
192,2,2:02.0,,Offensive rebound by R. Rondo,43,65
193,2,2:00.0,,R. Rondo makes 2-pt jump shot from 5 ft,43,67
194,2,1:54.0,Personal foul by D. Cousins (drawn by L. Nance),,43,67
195,2,1:54.0,L. Nance makes free throw 1 of 2,,44,67
196,2,1:54.0,,Q. Acy enters the game for R. Gay,44,67
197,2,1:54.0,L. Nance makes free throw 2 of 2,,45,67
198,2,1:35.0,,Turnover by B. McLemore (traveling),45,67
199,2,1:22.0,Def 3 sec tech foul by Q. Acy,,45,67
200,2,1:22.0,K. Bryant misses technical free throw,,45,67
201,2,1:22.0,Offensive rebound by Team,,45,67
202,2,1:10.0,K. Bryant makes 2-pt jump shot from 9 ft,,47,67
203,2,1:00.0,,D. Cousins makes 2-pt layup from 2 ft,47,69
204,2,0:55.0,Shooting foul by D. Cousins (drawn by L. Williams),,47,69
205,2,0:55.0,L. Williams makes free throw 1 of 2,,48,69
206,2,0:55.0,,R. Gay enters the game for D. Cousins,48,69
207,2,0:55.0,L. Williams misses free throw 2 of 2,,48,69
208,2,0:53.0,,Defensive rebound by R. Gay,48,69
209,2,0:45.0,,R. Gay misses 2-pt jump shot from 15 ft,48,69
210,2,0:44.0,Defensive rebound by L. Nance,,48,69
211,2,0:36.0,L. Nance misses 2-pt jump shot from 3 ft (block by Q. Acy),,48,69
212,2,0:34.0,,Defensive rebound by D. Collison,48,69
213,2,0:23.0,,R. Gay misses 3-pt jump shot from 25 ft,48,69
214,2,0:22.0,Defensive rebound by J. Clarkson,,48,69
215,3,11:41.0,,Turnover by R. Rondo (bad pass),48,69
216,3,11:40.0,L. Nance makes 2-pt layup from 2 ft (assist by K. Bryant),,50,69
217,3,11:40.0,Shooting foul by Q. Acy (drawn by L. Nance),,50,69
218,3,11:40.0,L. Nance makes free throw 1 of 1,,51,69
219,3,11:20.0,,R. Gay makes 2-pt jump shot from 10 ft,51,71
220,3,11:01.0,J. Clarkson misses 3-pt jump shot from 24 ft,,51,71
221,3,11:00.0,,Defensive rebound by R. Gay,51,71
222,3,10:53.0,,R. Rondo misses 2-pt jump shot from 17 ft,51,71
223,3,10:52.0,Defensive rebound by L. Nance,,51,71
224,3,10:44.0,Turnover by K. Bryant (lost ball; steal by R. Rondo),,51,71
225,3,10:38.0,,B. McLemore makes 2-pt dunk at rim (assist by R. Gay),51,73
226,3,10:22.0,Turnover by J. Clarkson (lost ball; steal by B. McLemore),,51,73
227,3,10:20.0,,R. Gay makes 2-pt dunk at rim (assist by R. Rondo),51,75
228,3,10:05.0,K. Bryant makes 3-pt jump shot from 24 ft (assist by L. Williams),,54,75
229,3,9:52.0,,D. Cousins makes 2-pt jump shot from 8 ft,54,77
230,3,9:35.0,K. Bryant makes 3-pt jump shot from 27 ft (assist by J. Clarkson),,57,77
231,3,9:25.0,,Q. Acy makes 2-pt dunk at rim (assist by R. Rondo),57,79
232,3,9:12.0,K. Bryant makes 2-pt jump shot from 19 ft (assist by L. Williams),,59,79
233,3,8:58.0,,Personal foul by R. Hibbert (drawn by D. Cousins),59,79
234,3,8:54.0,,Personal foul by R. Hibbert (drawn by D. Cousins),59,79
235,3,8:54.0,B. Bass enters the game for R. Hibbert,,59,79
236,3,8:43.0,,R. Rondo misses 2-pt dunk at rim,59,79
237,3,8:42.0,Defensive rebound by J. Clarkson,,59,79
238,3,8:35.0,L. Williams misses 3-pt jump shot from 25 ft,,59,79
239,3,8:35.0,,Defensive rebound by D. Cousins,59,79
240,3,8:35.0,,Personal foul by K. Bryant (drawn by D. Cousins),59,79
241,3,8:22.0,,Q. Acy makes 2-pt dunk at rim (assist by R. Rondo),59,81
242,3,8:09.0,Shooting foul by D. Cousins (drawn by B. Bass),,59,81
243,3,8:09.0,B. Bass makes free throw 1 of 2,,60,81
244,3,8:09.0,B. Bass makes free throw 2 of 2,,61,81
245,3,7:55.0,,B. McLemore makes 3-pt jump shot from 24 ft (assist by D. Cousins),61,84
246,3,7:42.0,K. Bryant misses 3-pt jump shot from 24 ft,,61,84
247,3,7:41.0,,Defensive rebound by D. Cousins,61,84
248,3,7:34.0,,Q. Acy makes 2-pt dunk at rim (assist by R. Rondo),61,86
249,3,7:33.0,LA Lakers full timeout,,61,86
250,3,7:27.0,Turnover by K. Bryant (traveling),,61,86
251,3,7:12.0,,B. McLemore makes 2-pt layup from 3 ft (assist by D. Cousins),61,88
252,3,7:04.0,Shooting foul by R. Gay (drawn by K. Bryant),,61,88
253,3,7:04.0,K. Bryant makes free throw 1 of 2,,62,88
254,3,7:04.0,K. Bryant makes free throw 2 of 2,,63,88
255,3,6:47.0,,B. McLemore misses 3-pt jump shot from 25 ft,63,88
256,3,6:47.0,Defensive rebound by B. Bass,,63,88
257,3,6:37.0,K. Bryant misses 2-pt jump shot from 22 ft,,63,88
258,3,6:36.0,,Defensive rebound by Q. Acy,63,88
259,3,6:31.0,,Personal foul by J. Clarkson (drawn by R. Gay),63,88
260,3,6:19.0,,B. McLemore misses 2-pt jump shot from 4 ft (block by L. Williams),63,88
261,3,6:17.0,,Offensive rebound by B. McLemore,63,88
262,3,6:14.0,,R. Rondo makes 2-pt layup from 2 ft (assist by B. McLemore),63,90
263,3,6:04.0,L. Williams makes 2-pt layup from 4 ft,,65,90
264,3,5:52.0,,Shooting foul by B. Bass (drawn by R. Gay),65,90
265,3,5:52.0,,R. Gay misses free throw 1 of 2,65,90
266,3,5:52.0,,Offensive rebound by Team,65,90
267,3,5:52.0,D. Russell enters the game for J. Clarkson,,65,90
268,3,5:52.0,,R. Gay misses free throw 2 of 2,65,90
269,3,5:51.0,,Offensive rebound by Team,65,90
270,3,5:48.0,,B. McLemore misses 2-pt jump shot from 18 ft,65,90
271,3,5:48.0,Defensive rebound by Team,,65,90
272,3,5:48.0,,Loose ball foul by D. Cousins (drawn by B. Bass),65,90
273,3,5:48.0,,K. Koufos enters the game for D. Cousins,65,90
274,3,5:34.0,L. Nance makes 2-pt hook shot from 4 ft (assist by B. Bass),,67,90
275,3,5:22.0,,R. Gay misses 2-pt jump shot from 7 ft,67,90
276,3,5:18.0,Defensive rebound by L. Nance,,67,90
277,3,5:06.0,D. Russell makes 3-pt jump shot from 24 ft (assist by L. Williams),,70,90
278,3,4:48.0,,Turnover by B. McLemore (bad pass; steal by L. Nance),70,90
279,3,4:45.0,D. Russell makes 2-pt layup from 2 ft,,72,90
280,3,4:45.0,,Sacramento full timeout,72,90
281,3,4:45.0,,J. Anderson enters the game for R. Gay,72,90
282,3,4:45.0,,M. Belinelli enters the game for B. McLemore,72,90
283,3,4:30.0,,K. Koufos makes 2-pt jump shot from 6 ft (assist by R. Rondo),72,92
284,3,4:12.0,L. Williams makes 3-pt jump shot from 24 ft (assist by B. Bass),,75,92
285,3,4:07.0,,Sacramento full timeout,75,92
286,3,4:07.0,J. Randle enters the game for L. Nance,,75,92
287,3,3:52.0,,M. Belinelli makes 2-pt jump shot from 18 ft,75,94
288,3,3:33.0,J. Randle makes 2-pt jump shot from 20 ft (assist by D. Russell),,77,94
289,3,3:22.0,,Shooting foul by L. Williams (drawn by M. Belinelli),77,94
290,3,3:22.0,,M. Belinelli misses free throw 1 of 2,77,94
291,3,3:22.0,,Offensive rebound by Team,77,94
292,3,3:22.0,,D. Collison enters the game for R. Rondo,77,94
293,3,3:22.0,,M. Belinelli makes free throw 2 of 2,77,95
294,3,3:15.0,Personal foul by M. Belinelli,,77,95
295,3,3:15.0,L. Williams makes free throw 1 of 2,,78,95
296,3,3:15.0,L. Williams makes free throw 2 of 2,,79,95
297,3,2:58.0,,Q. Acy misses 2-pt jump shot from 7 ft,79,95
298,3,2:56.0,,Offensive rebound by K. Koufos,79,95
299,3,2:55.0,,K. Koufos makes 2-pt layup from 3 ft,79,97
300,3,2:42.0,D. Russell makes 3-pt jump shot from 25 ft,,82,97
301,3,2:30.0,,M. Belinelli misses 3-pt jump shot from 25 ft,82,97
302,3,2:29.0,Defensive rebound by J. Randle,,82,97
303,3,2:19.0,Turnover by J. Randle (lost ball),,82,97
304,3,2:06.0,,Q. Acy makes 2-pt jump shot from 19 ft (assist by D. Collison),82,99
305,3,1:59.0,L. Williams makes 2-pt jump shot from 14 ft,,84,99
306,3,1:44.0,,D. Collison misses 2-pt jump shot from 16 ft,84,99
307,3,1:43.0,,Offensive rebound by K. Koufos,84,99
308,3,1:29.0,,Turnover by J. Anderson (bad pass; steal by D. Russell),84,99
309,3,1:23.0,Turnover by D. Russell (lost ball; steal by Q. Acy),,84,99
310,3,1:21.0,,Q. Acy makes 2-pt dunk at rim,84,101
311,3,0:55.0,D. Russell misses 3-pt jump shot from 24 ft,,84,101
312,3,0:55.0,,Defensive rebound by Team,84,101
313,3,0:55.0,Loose ball foul by J. Randle (drawn by Q. Acy),,84,101
314,3,0:55.0,,Q. Acy misses free throw 1 of 2,84,101
315,3,0:55.0,,Offensive rebound by Team,84,101
316,3,0:55.0,,Q. Acy makes free throw 2 of 2,84,102
317,3,0:41.0,B. Bass makes 2-pt layup from 3 ft (assist by D. Russell),,86,102
318,3,0:25.0,,K. Koufos misses 2-pt jump shot from 4 ft (block by B. Bass),86,102
319,3,0:24.0,,Offensive rebound by Q. Acy,86,102
320,3,0:17.0,,M. Belinelli misses 3-pt jump shot from 27 ft,86,102
321,3,0:16.0,Defensive rebound by J. Randle,,86,102
322,3,0:00.0,K. Bryant misses 2-pt layup from 1 ft,,86,102
323,3,0:00.0,Offensive rebound by Team,,86,102
324,4,11:46.0,B. Bass makes 2-pt dunk at rim (assist by J. Clarkson),,88,102
325,4,11:25.0,,Turnover by D. Collison (traveling),88,102
326,4,11:25.0,,S. Curry enters the game for J. Anderson,88,102
327,4,11:09.0,J. Randle misses 2-pt jump shot from 20 ft,,88,102
328,4,11:09.0,,Defensive rebound by M. Belinelli,88,102
329,4,10:55.0,,R. Gay makes 2-pt jump shot from 18 ft,88,104
330,4,10:36.0,Shooting foul by M. Belinelli (drawn by J. Clarkson),,88,104
331,4,10:36.0,J. Clarkson makes free throw 1 of 2,,89,104
332,4,10:36.0,J. Clarkson makes free throw 2 of 2,,90,104
333,4,10:24.0,,Turnover by D. Collison (bad pass; steal by B. Bass),90,104
334,4,10:10.0,Personal foul by S. Curry (drawn by J. Randle),,90,104
335,4,9:53.0,J. Randle misses 2-pt jump shot from 16 ft,,90,104
336,4,9:51.0,Offensive rebound by J. Clarkson,,90,104
337,4,9:51.0,J. Clarkson makes 2-pt layup from 3 ft,,92,104
338,4,9:41.0,,R. Gay misses 3-pt jump shot from 25 ft,92,104
339,4,9:40.0,Defensive rebound by B. Bass,,92,104
340,4,9:32.0,Shooting foul by K. Koufos (drawn by D. Russell),,92,104
341,4,9:32.0,D. Russell makes free throw 1 of 2,,93,104
342,4,9:32.0,,R. Rondo enters the game for K. Koufos,93,104
343,4,9:32.0,,D. Cousins enters the game for D. Collison,93,104
344,4,9:32.0,D. Russell misses free throw 2 of 2,,93,104
345,4,9:27.0,,Defensive rebound by R. Rondo,93,104
346,4,9:14.0,,S. Curry misses 2-pt jump shot from 3 ft,93,104
347,4,9:13.0,Defensive rebound by J. Randle,,93,104
348,4,9:03.0,J. Clarkson makes 2-pt layup from 1 ft,,95,104
349,4,9:01.0,,Sacramento full timeout,95,104
350,4,8:36.0,,Turnover by S. Curry (bad pass; steal by B. Bass),95,104
351,4,8:28.0,D. Russell makes 2-pt jump shot from 20 ft (assist by J. Clarkson),,97,104
352,4,8:11.0,,R. Rondo makes 2-pt layup from 1 ft (assist by D. Cousins),97,106
353,4,7:55.0,J. Clarkson makes 2-pt jump shot from 8 ft,,99,106
354,4,7:32.0,,R. Rondo misses 2-pt jump shot from 6 ft,99,106
355,4,7:31.0,Defensive rebound by B. Bass,,99,106
356,4,7:17.0,D. Russell makes 2-pt jump shot from 9 ft,,101,106
357,4,7:17.0,Shooting foul by S. Curry (drawn by D. Russell),,101,106
358,4,7:17.0,,B. McLemore enters the game for S. Curry,101,106
359,4,7:17.0,D. Russell makes free throw 1 of 1,,102,106
360,4,7:03.0,,Turnover by R. Rondo (bad pass; steal by J. Clarkson),102,106
361,4,6:48.0,D. Russell misses 3-pt jump shot from 24 ft,,102,106
362,4,6:48.0,,Defensive rebound by Team,102,106
363,4,6:48.0,Loose ball foul by J. Randle (drawn by R. Gay),,102,106
364,4,6:36.0,,R. Rondo misses 2-pt layup from 1 ft (block by B. Bass),102,106
365,4,6:35.0,Defensive rebound by J. Randle,,102,106
366,4,6:31.0,Turnover by J. Randle (bad pass),,102,106
367,4,6:18.0,,Personal foul by A. Brown (drawn by D. Cousins),102,106
368,4,6:11.0,,Personal foul by B. Bass (drawn by D. Cousins),102,106
369,4,6:00.0,,D. Cousins makes 2-pt jump shot from 3 ft (assist by R. Rondo),102,108
370,4,5:41.0,J. Clarkson misses 2-pt jump shot from 8 ft,,102,108
371,4,5:40.0,Offensive rebound by J. Randle,,102,108
372,4,5:39.0,Shooting foul by R. Gay (drawn by J. Randle),,102,108
373,4,5:39.0,Official timeout,,102,108
374,4,5:39.0,J. Randle makes free throw 1 of 2,,103,108
375,4,5:39.0,J. Randle makes free throw 2 of 2,,104,108
376,4,5:19.0,,D. Cousins misses 2-pt layup from 2 ft,104,108
377,4,5:17.0,Defensive rebound by J. Randle,,104,108
378,4,4:56.0,J. Clarkson misses 2-pt jump shot from 18 ft,,104,108
379,4,4:55.0,Offensive rebound by J. Clarkson,,104,108
380,4,4:38.0,A. Brown misses 3-pt jump shot from 24 ft,,104,108
381,4,4:37.0,,Defensive rebound by M. Belinelli,104,108
382,4,4:29.0,,Turnover by B. McLemore (lost ball; steal by J. Randle),104,108
383,4,4:24.0,D. Russell makes 3-pt jump shot from 24 ft (assist by J. Randle),,107,108
