,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
149,2,9:47.0,M. Smart makes free throw 2 of 2,,31,37
150,2,9:35.0,,Turnover by J. Wall (bad pass; steal by J. Sullinger),31,37
151,2,9:20.0,M. Smart makes 2-pt layup at rim,,33,37
152,2,9:04.0,,G. Neal misses 2-pt jump shot from 11 ft,33,37
153,2,9:02.0,Defensive rebound by J. Sullinger,,33,37
154,2,8:52.0,Turnover by J. Sullinger (lost ball; steal by G. Neal),,33,37
155,2,8:47.0,,J. Wall misses 2-pt layup at rim,33,37
156,2,8:45.0,Defensive rebound by M. Smart,,33,37
157,2,8:40.0,E. Turner misses 2-pt jump shot from 15 ft (block by J. Wall),,33,37
158,2,8:36.0,Offensive rebound by E. Turner,,33,37
159,2,8:28.0,K. Olynyk misses 3-pt jump shot from 29 ft,,33,37
160,2,8:27.0,,Defensive rebound by Team,33,37
161,2,8:27.0,Loose ball foul by J. Sullinger (drawn by J. Dudley),,33,37
162,2,8:27.0,Official timeout,,33,37
163,2,8:27.0,J. Jerebko enters the game for E. Turner,,33,37
164,2,8:16.0,,J. Wall misses 3-pt jump shot from 26 ft,33,37
165,2,8:15.0,,Offensive rebound by J. Dudley,33,37
166,2,8:00.0,,M. Gortat misses 2-pt jump shot from 8 ft,33,37
167,2,7:59.0,Defensive rebound by J. Jerebko,,33,37
168,2,7:44.0,J. Sullinger misses 2-pt jump shot from 10 ft,,33,37
169,2,7:43.0,,Defensive rebound by M. Gortat,33,37
170,2,7:33.0,,G. Neal misses 3-pt jump shot from 23 ft,33,37
171,2,7:32.0,,Offensive rebound by Team,33,37
172,2,7:32.0,Loose ball foul by J. Sullinger (drawn by M. Gortat),,33,37
173,2,7:27.0,,G. Neal misses 2-pt jump shot from 7 ft,33,37
174,2,7:27.0,Defensive rebound by J. Sullinger,,33,37
175,2,7:05.0,J. Sullinger makes 2-pt jump shot from 3 ft (assist by M. Smart),,35,37
176,2,6:49.0,,G. Neal misses 3-pt jump shot from 26 ft,35,37
177,2,6:48.0,,Offensive rebound by J. Dudley,35,37
178,2,6:41.0,,J. Wall makes 2-pt jump shot from 16 ft,35,39
179,2,6:27.0,M. Smart makes 2-pt jump shot from 6 ft,,37,39
180,2,6:17.0,,J. Dudley misses 3-pt jump shot from 24 ft,37,39
181,2,6:16.0,,Offensive rebound by M. Gortat,37,39
182,2,6:13.0,,M. Gortat makes 2-pt jump shot from 8 ft (assist by R. Sessions),37,41
183,2,6:01.0,Turnover by M. Smart (bad pass; steal by J. Wall),,37,41
184,2,5:55.0,,Personal foul by J. Jerebko (drawn by G. Neal),37,41
185,2,5:55.0,,Washington full timeout,37,41
186,2,5:55.0,,K. Oubre enters the game for R. Sessions,37,41
187,2,5:55.0,J. Crowder enters the game for K. Olynyk,,37,41
188,2,5:55.0,,G. Neal makes free throw 1 of 2,37,42
189,2,5:55.0,,G. Neal misses free throw 2 of 2,37,42
190,2,5:55.0,Defensive rebound by M. Smart,,37,42
191,2,5:34.0,M. Smart misses 3-pt jump shot from 27 ft,,37,42
192,2,5:33.0,,Defensive rebound by M. Gortat,37,42
193,2,5:20.0,,Turnover by K. Oubre (traveling),37,42
194,2,5:20.0,,G. Temple enters the game for G. Neal,37,42
195,2,5:07.0,J. Sullinger misses 3-pt jump shot from 27 ft,,37,42
196,2,5:06.0,,Defensive rebound by M. Gortat,37,42
197,2,5:02.0,,Personal block foul by J. Crowder (drawn by J. Wall),37,42
198,2,5:02.0,,J. Wall makes free throw 1 of 2,37,43
199,2,5:02.0,I. Thomas enters the game for M. Smart,,37,43
200,2,5:02.0,,J. Wall makes free throw 2 of 2,37,44
201,2,4:51.0,Turnover by A. Bradley (bad pass; steal by J. Wall),,37,44
202,2,4:42.0,,J. Wall misses 2-pt jump shot from 19 ft,37,44
203,2,4:41.0,Defensive rebound by J. Crowder,,37,44
204,2,4:37.0,Shooting foul by J. Wall (drawn by J. Jerebko),,37,44
205,2,4:37.0,J. Jerebko makes free throw 1 of 2,,38,44
206,2,4:37.0,J. Jerebko misses free throw 2 of 2,,38,44
207,2,4:36.0,,Defensive rebound by Team,38,44
208,2,4:18.0,,K. Oubre misses 2-pt jump shot from 6 ft,38,44
209,2,4:17.0,,Offensive rebound by M. Gortat,38,44
210,2,4:16.0,,M. Gortat makes 2-pt jump shot from 3 ft,38,46
211,2,4:05.0,I. Thomas misses 2-pt layup at rim (block by M. Gortat),,38,46
212,2,4:03.0,,Defensive rebound by J. Wall,38,46
213,2,4:03.0,,J. Wall makes 2-pt jump shot from 3 ft,38,48
214,2,4:03.0,Boston full timeout,,38,48
215,2,4:03.0,E. Turner enters the game for J. Sullinger,,38,48
216,2,4:03.0,A. Johnson enters the game for A. Bradley,,38,48
217,2,3:49.0,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),,40,48
218,2,3:33.0,,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),40,50
219,2,3:08.0,I. Thomas misses 2-pt jump shot from 19 ft,,40,50
220,2,3:07.0,Offensive rebound by J. Jerebko,,40,50
221,2,2:56.0,E. Turner makes 2-pt jump shot from 13 ft,,42,50
222,2,2:44.0,,J. Dudley makes 3-pt jump shot from 22 ft (assist by G. Temple),42,53
223,2,2:34.0,J. Crowder makes 3-pt jump shot from 25 ft,,45,53
224,2,2:10.0,,M. Gortat misses 2-pt jump shot from 8 ft,45,53
225,2,2:09.0,Defensive rebound by J. Crowder,,45,53
226,2,2:05.0,I. Thomas makes 3-pt jump shot from 26 ft (assist by J. Crowder),,48,53
227,2,1:37.0,,J. Wall makes 2-pt jump shot from 22 ft,48,55
228,2,1:26.0,J. Crowder misses 2-pt layup from 2 ft,,48,55
229,2,1:25.0,Offensive rebound by J. Crowder,,48,55
230,2,1:24.0,J. Crowder misses 2-pt layup at rim,,48,55
231,2,1:23.0,,Defensive rebound by K. Oubre,48,55
232,2,1:16.0,,J. Wall makes 2-pt jump shot from 18 ft,48,57
233,2,0:58.0,J. Crowder makes 2-pt layup at rim,,50,57
234,2,0:54.0,,G. Temple misses 2-pt layup from 1 ft (block by A. Johnson),50,57
235,2,0:51.0,Defensive rebound by J. Crowder,,50,57
236,2,0:48.0,Shooting foul by M. Gortat (drawn by I. Thomas),,50,57
237,2,0:48.0,I. Thomas makes free throw 1 of 2,,51,57
238,2,0:48.0,M. Smart enters the game for J. Jerebko,,51,57
239,2,0:48.0,,R. Sessions enters the game for K. Oubre,51,57
240,2,0:48.0,,N. Hilário enters the game for M. Gortat,51,57
241,2,0:48.0,,G. Neal enters the game for J. Wall,51,57
242,2,0:48.0,I. Thomas makes free throw 2 of 2,,52,57
243,2,0:34.0,Loose ball foul by M. Smart (drawn by G. Neal),,52,57
244,2,0:34.0,,G. Neal makes free throw 1 of 2,52,58
245,2,0:34.0,K. Olynyk enters the game for A. Johnson,,52,58
246,2,0:34.0,,G. Neal makes free throw 2 of 2,52,59
247,2,0:18.0,K. Olynyk misses 3-pt jump shot from 25 ft,,52,59
248,2,0:17.0,,Defensive rebound by R. Sessions,52,59
249,2,0:07.0,,R. Sessions makes 2-pt jump shot from 10 ft,52,61
250,2,0:06.0,Personal foul by N. Hilário (drawn by I. Thomas),,52,61
251,2,0:06.0,I. Thomas makes free throw 1 of 2,,53,61
252,2,0:06.0,,D. Blair enters the game for N. Hilário,53,61
253,2,0:06.0,,J. Wall enters the game for R. Sessions,53,61
254,2,0:06.0,A. Johnson enters the game for K. Olynyk,,53,61
255,2,0:06.0,I. Thomas makes free throw 2 of 2,,54,61
256,2,0:00.0,,J. Wall misses 2-pt jump shot from 17 ft,54,61
257,2,0:00.0,,Offensive rebound by Team,54,61
258,3,11:41.0,J. Crowder misses 2-pt jump shot from 20 ft,,54,61
259,3,11:40.0,Offensive rebound by J. Sullinger,,54,61
260,3,11:33.0,A. Bradley misses 2-pt jump shot from 19 ft,,54,61
261,3,11:32.0,,Defensive rebound by J. Wall,54,61
262,3,11:26.0,,J. Dudley makes 3-pt jump shot from 27 ft (assist by J. Wall),54,64
263,3,11:09.0,J. Sullinger misses 2-pt jump shot from 4 ft,,54,64
264,3,11:08.0,,Defensive rebound by J. Dudley,54,64
265,3,11:03.0,,G. Temple misses 3-pt jump shot from 27 ft,54,64
266,3,11:01.0,Defensive rebound by J. Crowder,,54,64
267,3,10:55.0,A. Bradley makes 2-pt layup at rim (assist by I. Thomas),,56,64
268,3,10:34.0,,J. Wall misses 2-pt jump shot from 16 ft,56,64
269,3,10:33.0,Defensive rebound by J. Sullinger,,56,64
270,3,10:21.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by J. Sullinger),,59,64
271,3,9:54.0,,J. Dudley misses 2-pt jump shot from 21 ft,59,64
272,3,9:53.0,Defensive rebound by I. Thomas,,59,64
273,3,9:44.0,I. Thomas misses 3-pt jump shot from 24 ft,,59,64
274,3,9:43.0,Offensive rebound by A. Bradley,,59,64
275,3,9:37.0,J. Sullinger makes 2-pt jump shot from 9 ft (assist by A. Bradley),,61,64
276,3,9:21.0,,Turnover by J. Dudley (lost ball; steal by I. Thomas),61,64
277,3,9:16.0,J. Crowder makes 2-pt dunk at rim (assist by I. Thomas),,63,64
278,3,9:16.0,,Washington full timeout,63,64
279,3,8:57.0,,M. Gortat misses 2-pt jump shot from 13 ft,63,64
280,3,8:56.0,Defensive rebound by J. Sullinger,,63,64
281,3,8:38.0,J. Sullinger makes 2-pt jump shot from 15 ft (assist by J. Crowder),,65,64
282,3,8:26.0,,K. Oubre misses 3-pt jump shot from 26 ft,65,64
283,3,8:25.0,,Offensive rebound by G. Temple,65,64
284,3,8:17.0,,Personal foul by A. Johnson (drawn by M. Gortat),65,64
285,3,8:06.0,,K. Oubre misses 2-pt layup from 1 ft,65,64
286,3,8:05.0,,Offensive rebound by K. Oubre,65,64
287,3,8:04.0,,K. Oubre misses 2-pt layup from 2 ft,65,64
288,3,8:03.0,Defensive rebound by J. Sullinger,,65,64
289,3,7:59.0,I. Thomas makes 3-pt jump shot from 25 ft,,68,64
290,3,7:48.0,,J. Wall makes 2-pt layup from 2 ft,68,66
291,3,7:41.0,J. Crowder misses 3-pt jump shot from 27 ft,,68,66
292,3,7:39.0,Offensive rebound by A. Bradley,,68,66
293,3,7:28.0,Personal foul by M. Gortat (drawn by I. Thomas),,68,66
294,3,7:19.0,J. Sullinger misses 3-pt jump shot from 26 ft,,68,66
295,3,7:18.0,,Defensive rebound by K. Oubre,68,66
296,3,7:11.0,,J. Wall makes 2-pt jump shot from 4 ft,68,68
297,3,6:57.0,Turnover by I. Thomas (bad pass; steal by J. Wall),,68,68
298,3,6:47.0,,K. Oubre makes 3-pt jump shot from 24 ft (assist by J. Wall),68,71
299,3,6:24.0,Shooting foul by J. Dudley (drawn by J. Sullinger),,68,71
300,3,6:24.0,J. Sullinger makes free throw 1 of 2,,69,71
301,3,6:24.0,J. Sullinger makes free throw 2 of 2,,70,71
302,3,6:11.0,,M. Gortat makes 2-pt jump shot from 6 ft (assist by J. Wall),70,73
303,3,5:51.0,J. Crowder misses 2-pt jump shot from 8 ft,,70,73
304,3,5:50.0,,Defensive rebound by G. Temple,70,73
305,3,5:42.0,,Turnover by J. Wall (bad pass; steal by A. Bradley),70,73
306,3,5:42.0,Personal take foul by J. Dudley (drawn by A. Bradley),,70,73
307,3,5:30.0,J. Sullinger makes 2-pt hook shot from 6 ft (assist by A. Bradley),,72,73
308,3,5:17.0,,M. Gortat makes 2-pt hook shot from 5 ft (assist by G. Temple),72,75
309,3,5:02.0,Personal foul by J. Dudley (drawn by A. Johnson),,72,75
310,3,5:02.0,,N. Hilário enters the game for M. Gortat,72,75
311,3,5:02.0,M. Smart enters the game for A. Johnson,,72,75
312,3,4:47.0,A. Bradley misses 3-pt jump shot from 25 ft,,72,75
313,3,4:46.0,,Defensive rebound by J. Wall,72,75
314,3,4:41.0,,Shooting block foul by J. Sullinger (drawn by J. Wall),72,75
315,3,4:41.0,,J. Wall makes free throw 1 of 2,72,76
316,3,4:41.0,,G. Neal enters the game for J. Dudley,72,76
317,3,4:41.0,,J. Wall makes free throw 2 of 2,72,77
318,3,4:25.0,Offensive foul by J. Sullinger (drawn by K. Oubre),,72,77
319,3,4:25.0,Turnover by J. Sullinger (offensive foul),,72,77
320,3,4:25.0,A. Johnson enters the game for J. Sullinger,,72,77
321,3,4:07.0,,N. Hilário makes 2-pt dunk at rim (assist by G. Temple),72,79
322,3,3:59.0,Boston full timeout,,72,79
323,3,3:59.0,E. Turner enters the game for A. Bradley,,72,79
324,3,3:52.0,Shooting foul by G. Temple (drawn by I. Thomas),,72,79
325,3,3:52.0,I. Thomas makes free throw 1 of 2,,73,79
326,3,3:52.0,I. Thomas makes free throw 2 of 2,,74,79
327,3,3:40.0,,J. Wall misses 2-pt jump shot from 18 ft,74,79
328,3,3:39.0,Defensive rebound by J. Crowder,,74,79
329,3,3:33.0,M. Smart makes 2-pt jump shot from 6 ft (assist by J. Crowder),,76,79
330,3,3:07.0,,Shooting foul by I. Thomas (drawn by G. Neal),76,79
331,3,3:07.0,,G. Neal makes free throw 1 of 2,76,80
332,3,3:07.0,,G. Neal makes free throw 2 of 2,76,81
333,3,2:53.0,Turnover by I. Thomas (lost ball; steal by J. Wall),,76,81
334,3,2:43.0,,Turnover by K. Oubre (step out of bounds),76,81
335,3,2:31.0,Turnover by M. Smart (bad pass; steal by K. Oubre),,76,81
336,3,2:27.0,,G. Temple makes 2-pt layup at rim (assist by N. Hilário),76,83
337,3,2:27.0,,Shooting foul by A. Johnson (drawn by G. Temple),76,83
338,3,2:27.0,K. Olynyk enters the game for I. Thomas,,76,83
339,3,2:27.0,,G. Temple makes free throw 1 of 1,76,84
340,3,2:06.0,J. Jerebko enters the game for A. Johnson,,76,84
341,3,2:04.0,K. Olynyk makes 2-pt jump shot from 20 ft (assist by E. Turner),,78,84
342,3,1:46.0,,Offensive foul by J. Wall (drawn by K. Olynyk),78,84
343,3,1:46.0,,Turnover by J. Wall (offensive foul),78,84
344,3,1:30.0,J. Crowder misses 2-pt jump shot from 13 ft,,78,84
345,3,1:30.0,Offensive rebound by M. Smart,,78,84
346,3,1:28.0,M. Smart misses 2-pt layup from 1 ft,,78,84
347,3,1:27.0,,Defensive rebound by N. Hilário,78,84
348,3,1:18.0,,K. Oubre misses 3-pt jump shot from 26 ft,78,84
349,3,1:17.0,Defensive rebound by J. Crowder,,78,84
350,3,1:11.0,Shooting foul by N. Hilário (drawn by M. Smart),,78,84
351,3,1:11.0,M. Smart makes free throw 1 of 3,,79,84
352,3,1:11.0,M. Smart makes free throw 2 of 3,,80,84
353,3,1:11.0,,R. Sessions enters the game for K. Oubre,80,84
354,3,1:11.0,,M. Gortat enters the game for N. Hilário,80,84
355,3,1:11.0,M. Smart makes free throw 3 of 3,,81,84
356,3,0:51.0,,J. Wall makes 2-pt jump shot from 18 ft,81,86
357,3,0:34.0,J. Crowder misses 3-pt jump shot from 25 ft,,81,86
358,3,0:33.0,,Defensive rebound by R. Sessions,81,86
359,3,0:09.0,,G. Neal misses 2-pt jump shot from 21 ft,81,86
360,3,0:08.0,Defensive rebound by J. Jerebko,,81,86
361,3,0:01.0,E. Turner makes 2-pt jump shot from 4 ft,,83,86
362,4,11:43.0,,Turnover by J. Dudley (bad pass; steal by J. Jerebko),83,86
363,4,11:37.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by M. Smart),,85,86
364,4,11:17.0,,Turnover by R. Sessions (traveling),85,86
365,4,10:57.0,J. Jerebko misses 3-pt jump shot from 24 ft,,85,86
366,4,10:56.0,,Defensive rebound by G. Neal,85,86
367,4,10:48.0,,Turnover by J. Wall (bad pass; steal by M. Smart),85,86
368,4,10:36.0,J. Jerebko misses 3-pt jump shot from 23 ft,,85,86
369,4,10:36.0,,Defensive rebound by J. Wall,85,86
370,4,10:28.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by J. Wall),85,88
371,4,10:16.0,Personal foul by G. Neal (drawn by E. Turner),,85,88
372,4,10:09.0,Shooting foul by M. Gortat (drawn by K. Olynyk),,85,88
373,4,10:09.0,K. Olynyk makes free throw 1 of 2,,86,88
374,4,10:09.0,K. Olynyk makes free throw 2 of 2,,87,88
375,4,9:55.0,,J. Wall makes 2-pt jump shot from 17 ft,87,90
376,4,9:45.0,M. Smart misses 2-pt jump shot from 10 ft,,87,90
377,4,9:44.0,Offensive rebound by E. Turner,,87,90
378,4,9:38.0,A. Bradley misses 2-pt jump shot from 22 ft,,87,90
379,4,9:36.0,Offensive rebound by J. Jerebko,,87,90
380,4,9:36.0,J. Jerebko makes 2-pt layup from 2 ft,,89,90
381,4,9:36.0,,Washington full timeout,89,90
382,4,9:24.0,,Turnover by J. Wall (lost ball; steal by A. Bradley),89,90
383,4,9:20.0,A. Bradley misses 2-pt layup from 1 ft (block by M. Gortat),,89,90
384,4,9:19.0,Offensive rebound by J. Jerebko,,89,90
385,4,9:18.0,J. Jerebko misses 2-pt layup at rim,,89,90
386,4,9:18.0,Offensive rebound by Team,,89,90
