,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
42,1,6:36.0,M. World Peace makes 3-pt jump shot from 23 ft (assist by J. Randle),,16,11
43,1,6:27.0,,Turnover by E. Bledsoe (traveling),16,11
44,1,6:27.0,L. Nance enters the game for J. Randle,,16,11
45,1,6:11.0,Turnover by R. Hibbert (bad pass; steal by E. Bledsoe),,16,11
46,1,6:08.0,,E. Bledsoe makes 2-pt layup at rim,16,13
47,1,5:55.0,Turnover by L. Nance (bad pass; steal by P. Tucker),,16,13
48,1,5:49.0,,P. Tucker misses 3-pt jump shot from 23 ft,16,13
49,1,5:46.0,Defensive rebound by R. Hibbert,,16,13
50,1,5:37.0,D. Russell misses 2-pt jump shot from 16 ft,,16,13
51,1,5:35.0,Offensive rebound by J. Clarkson,,16,13
52,1,5:35.0,J. Clarkson misses 2-pt layup from 1 ft,,16,13
53,1,5:33.0,,Defensive rebound by T. Chandler,16,13
54,1,5:27.0,,E. Bledsoe misses 3-pt jump shot from 23 ft,16,13
55,1,5:25.0,,Offensive rebound by B. Knight,16,13
56,1,5:25.0,,Personal foul by L. Nance (drawn by B. Knight),16,13
57,1,5:25.0,,Phoenix full timeout,16,13
58,1,5:25.0,L. Williams enters the game for D. Russell,,16,13
59,1,5:22.0,,Personal foul by M. World Peace (drawn by P. Tucker),16,13
60,1,5:22.0,,P. Tucker makes free throw 1 of 2,16,14
61,1,5:22.0,,P. Tucker makes free throw 2 of 2,16,15
62,1,5:07.0,J. Clarkson makes 2-pt layup at rim (assist by R. Hibbert),,18,15
63,1,4:51.0,,A. Goodwin enters the game for B. Knight,18,15
64,1,4:51.0,N. Young enters the game for M. World Peace,,18,15
65,1,4:44.0,,Turnover by E. Bledsoe (bad pass; steal by R. Hibbert),18,15
66,1,4:24.0,,Violation by T. Chandler (kicked ball),18,15
67,1,4:14.0,Turnover by R. Hibbert (bad pass; steal by J. Leuer),,18,15
68,1,4:04.0,,E. Bledsoe misses 2-pt jump shot from 16 ft,18,15
69,1,4:02.0,Defensive rebound by L. Nance,,18,15
70,1,3:55.0,J. Clarkson makes 2-pt jump shot from 8 ft,,20,15
71,1,3:40.0,,J. Leuer misses 2-pt hook shot from 7 ft,20,15
72,1,3:38.0,,Offensive rebound by P. Tucker,20,15
73,1,3:38.0,,P. Tucker misses 2-pt jump shot from 1 ft,20,15
74,1,3:36.0,,Offensive rebound by P. Tucker,20,15
75,1,3:33.0,,Shooting foul by N. Young (drawn by P. Tucker),20,15
76,1,3:33.0,,P. Tucker makes free throw 1 of 2,20,16
77,1,3:33.0,,A. Len enters the game for T. Chandler,20,16
78,1,3:33.0,,P. Tucker makes free throw 2 of 2,20,17
79,1,3:20.0,Shooting foul by E. Bledsoe (drawn by J. Clarkson),,20,17
80,1,3:20.0,J. Clarkson makes free throw 1 of 2,,21,17
81,1,3:20.0,B. Bass enters the game for R. Hibbert,,21,17
82,1,3:20.0,,B. Knight enters the game for E. Bledsoe,21,17
83,1,3:20.0,J. Clarkson makes free throw 2 of 2,,22,17
84,1,3:06.0,,A. Len makes 2-pt dunk at rim (assist by J. Leuer),22,19
85,1,2:50.0,L. Williams misses 3-pt jump shot from 25 ft,,22,19
86,1,2:48.0,,Defensive rebound by P. Tucker,22,19
87,1,2:44.0,,A. Len makes 2-pt dunk at rim (assist by P. Tucker),22,21
88,1,2:26.0,LA Lakers full timeout,,22,21
89,1,2:26.0,,T. Warren enters the game for P. Tucker,22,21
90,1,2:26.0,,M. Teletović enters the game for J. Leuer,22,21
91,1,2:20.0,L. Williams misses 2-pt jump shot from 12 ft,,22,21
92,1,2:18.0,,Defensive rebound by A. Goodwin,22,21
93,1,2:00.0,,B. Knight misses 2-pt jump shot from 19 ft,22,21
94,1,1:57.0,,Offensive rebound by M. Teletović,22,21
95,1,1:48.0,,M. Teletović misses 3-pt jump shot from 24 ft,22,21
96,1,1:46.0,Defensive rebound by L. Williams,,22,21
97,1,1:39.0,B. Bass misses 2-pt jump shot from 15 ft,,22,21
98,1,1:38.0,,Defensive rebound by Team,22,21
99,1,1:27.0,,T. Warren misses 2-pt jump shot from 7 ft,22,21
100,1,1:25.0,,Offensive rebound by A. Len,22,21
101,1,1:22.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by B. Knight),22,24
102,1,1:05.0,N. Young misses 3-pt jump shot from 25 ft,,22,24
103,1,1:03.0,Offensive rebound by B. Bass,,22,24
104,1,0:56.0,Turnover by B. Bass (bad pass; steal by T. Warren),,22,24
105,1,0:55.0,,Personal take foul by L. Williams,22,24
106,1,0:55.0,,T. Warren makes free throw 1 of 2,22,25
107,1,0:55.0,,T. Warren misses free throw 2 of 2,22,25
108,1,0:55.0,Defensive rebound by L. Nance,,22,25
109,1,0:43.0,L. Williams misses 2-pt jump shot from 3 ft (block by A. Len),,22,25
110,1,0:40.0,,Defensive rebound by B. Knight,22,25
111,1,0:37.0,,T. Warren misses 2-pt jump shot from 18 ft,22,25
112,1,0:35.0,,Offensive rebound by B. Knight,22,25
113,1,0:32.0,,B. Knight misses 3-pt jump shot from 23 ft,22,25
114,1,0:29.0,Defensive rebound by L. Williams,,22,25
115,1,0:05.0,N. Young misses 3-pt jump shot from 27 ft,,22,25
116,1,0:04.0,Offensive rebound by Team,,22,25
117,1,0:04.0,Turnover by Team (shot clock),,22,25
118,1,0:01.0,,Shooting foul by J. Clarkson (drawn by B. Knight),22,25
119,1,0:01.0,,B. Knight misses free throw 1 of 2,22,25
120,1,0:01.0,,Offensive rebound by Team,22,25
121,1,0:01.0,,B. Knight makes free throw 2 of 2,22,26
122,2,11:35.0,L. Nance misses 2-pt jump shot from 16 ft,,22,26
123,2,11:33.0,,Defensive rebound by B. Knight,22,26
124,2,11:25.0,,M. Teletović misses 3-pt jump shot from 24 ft,22,26
125,2,11:23.0,Defensive rebound by M. Huertas,,22,26
126,2,11:20.0,L. Williams misses 2-pt layup from 1 ft,,22,26
127,2,11:16.0,,Defensive rebound by M. Teletović,22,26
128,2,10:55.0,,Turnover by Team (shot clock),22,26
129,2,10:45.0,Turnover by N. Young (bad pass; steal by M. Teletović),,22,26
130,2,10:36.0,,A. Goodwin makes 2-pt layup from 1 ft,22,28
131,2,10:14.0,M. Huertas makes 2-pt jump shot from 8 ft,,24,28
132,2,10:01.0,,Turnover by A. Goodwin (bad pass; steal by B. Bass),24,28
133,2,9:57.0,B. Bass makes 2-pt dunk at rim,,26,28
134,2,9:41.0,,Shooting foul by L. Nance (drawn by A. Goodwin),26,28
135,2,9:41.0,,A. Goodwin makes free throw 1 of 2,26,29
136,2,9:41.0,,A. Goodwin misses free throw 2 of 2,26,29
137,2,9:40.0,,Offensive rebound by A. Len,26,29
138,2,9:29.0,,A. Goodwin misses 2-pt layup from 1 ft,26,29
139,2,9:25.0,Defensive rebound by N. Young,,26,29
140,2,9:20.0,L. Williams makes 2-pt jump shot from 6 ft,,28,29
141,2,9:02.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by B. Knight),28,32
142,2,8:38.0,N. Young makes 2-pt jump shot from 20 ft,,30,32
143,2,8:20.0,,B. Knight makes 3-pt jump shot from 25 ft,30,35
144,2,8:08.0,N. Young makes 2-pt layup from 1 ft,,32,35
145,2,8:00.0,,M. Teletović misses 3-pt jump shot from 25 ft,32,35
146,2,7:57.0,Defensive rebound by B. Bass,,32,35
147,2,7:45.0,N. Young misses 3-pt jump shot from 24 ft,,32,35
148,2,7:43.0,Offensive rebound by M. Huertas,,32,35
149,2,7:36.0,L. Williams makes 2-pt layup from 2 ft,,34,35
150,2,7:36.0,Shooting foul by T. Warren (drawn by L. Williams),,34,35
151,2,7:36.0,Official timeout,,34,35
152,2,7:36.0,L. Williams makes free throw 1 of 1,,35,35
153,2,7:21.0,,T. Warren misses 2-pt jump shot from 9 ft (block by B. Bass),35,35
154,2,7:19.0,Defensive rebound by M. Huertas,,35,35
155,2,7:13.0,Turnover by M. Huertas (bad pass; steal by B. Knight),,35,35
156,2,7:10.0,,T. Warren makes 2-pt dunk at rim (assist by B. Knight),35,37
157,2,6:51.0,N. Young misses 3-pt jump shot from 22 ft,,35,37
158,2,6:49.0,,Defensive rebound by A. Len,35,37
159,2,6:38.0,,B. Knight makes 2-pt jump shot from 16 ft,35,39
160,2,6:27.0,L. Williams makes 2-pt jump shot from 16 ft,,37,39
161,2,6:17.0,,Turnover by B. Knight (lost ball; steal by L. Nance),37,39
162,2,6:12.0,L. Williams makes 3-pt jump shot from 24 ft (assist by M. Huertas),,40,39
163,2,5:50.0,,A. Len misses 2-pt jump shot from 9 ft,40,39
164,2,5:48.0,Defensive rebound by B. Bass,,40,39
165,2,5:42.0,Turnover by L. Williams (bad pass; steal by B. Knight),,40,39
166,2,5:38.0,,A. Goodwin makes 2-pt layup at rim (assist by B. Knight),40,41
167,2,5:34.0,Shooting foul by A. Len (drawn by N. Young),,40,41
168,2,5:34.0,,Phoenix full timeout,40,41
169,2,5:34.0,D. Russell enters the game for L. Nance,,40,41
170,2,5:34.0,J. Clarkson enters the game for L. Williams,,40,41
171,2,5:34.0,J. Randle enters the game for B. Bass,,40,41
172,2,5:34.0,R. Hibbert enters the game for M. Huertas,,40,41
173,2,5:34.0,,E. Bledsoe enters the game for A. Goodwin,40,41
174,2,5:34.0,,T. Chandler enters the game for A. Len,40,41
175,2,5:34.0,,P. Tucker enters the game for M. Teletović,40,41
176,2,5:34.0,,J. Leuer enters the game for T. Warren,40,41
177,2,5:34.0,N. Young makes free throw 1 of 2,,41,41
178,2,5:34.0,N. Young makes free throw 2 of 2,,42,41
179,2,5:16.0,,J. Leuer misses 2-pt jump shot from 15 ft,42,41
180,2,5:14.0,Defensive rebound by R. Hibbert,,42,41
181,2,4:51.0,N. Young makes 2-pt jump shot from 17 ft,,44,41
182,2,4:33.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by B. Knight),44,44
183,2,4:21.0,,Offensive charge foul by J. Randle (drawn by T. Chandler),44,44
184,2,4:21.0,Turnover by J. Randle (offensive foul),,44,44
185,2,4:21.0,M. World Peace enters the game for N. Young,,44,44
186,2,4:21.0,L. Nance enters the game for J. Randle,,44,44
187,2,3:59.0,,P. Tucker makes 2-pt hook shot from 4 ft,44,46
188,2,3:48.0,D. Russell misses 2-pt jump shot from 12 ft,,44,46
189,2,3:45.0,,Defensive rebound by T. Chandler,44,46
190,2,3:41.0,,B. Knight misses 3-pt jump shot from 24 ft,44,46
191,2,3:39.0,,Offensive rebound by P. Tucker,44,46
192,2,3:38.0,,P. Tucker makes 2-pt layup from 2 ft,44,48
193,2,3:31.0,LA Lakers full timeout,,44,48
194,2,3:12.0,R. Hibbert misses 2-pt jump shot from 19 ft (block by T. Chandler),,44,48
195,2,3:09.0,,Defensive rebound by P. Tucker,44,48
196,2,3:01.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,44,50
197,2,2:43.0,R. Hibbert makes 2-pt jump shot from 12 ft,,46,50
198,2,2:36.0,,Personal foul by R. Hibbert (drawn by T. Chandler),46,50
199,2,2:28.0,,J. Leuer misses 3-pt jump shot from 25 ft,46,50
200,2,2:26.0,Defensive rebound by R. Hibbert,,46,50
201,2,2:08.0,R. Hibbert makes 2-pt jump shot from 14 ft,,48,50
202,2,1:58.0,,T. Chandler misses 2-pt layup from 1 ft,48,50
203,2,1:57.0,,Offensive rebound by T. Chandler,48,50
204,2,1:57.0,,T. Chandler misses 2-pt jump shot from 1 ft,48,50
205,2,1:53.0,Defensive rebound by D. Russell,,48,50
206,2,1:45.0,Personal foul by T. Chandler (drawn by R. Hibbert),,48,50
207,2,1:40.0,Personal foul by P. Tucker (drawn by J. Clarkson),,48,50
208,2,1:40.0,J. Clarkson makes free throw 1 of 2,,49,50
209,2,1:40.0,J. Clarkson makes free throw 2 of 2,,50,50
210,2,1:27.0,,E. Bledsoe makes 2-pt layup from 2 ft,50,52
211,2,1:12.0,J. Clarkson makes 2-pt jump shot from 16 ft,,52,52
212,2,0:58.0,,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by B. Knight),52,55
213,2,0:44.0,Shooting foul by P. Tucker (drawn by M. World Peace),,52,55
214,2,0:44.0,M. World Peace makes free throw 1 of 2,,53,55
215,2,0:44.0,L. Williams enters the game for J. Clarkson,,53,55
216,2,0:44.0,M. World Peace misses free throw 2 of 2,,53,55
217,2,0:43.0,,Defensive rebound by P. Tucker,53,55
218,2,0:33.0,,Shooting foul by D. Russell (drawn by E. Bledsoe),53,55
219,2,0:33.0,,E. Bledsoe makes free throw 1 of 2,53,56
220,2,0:33.0,,E. Bledsoe makes free throw 2 of 2,53,57
221,2,0:11.0,D. Russell misses 3-pt jump shot from 25 ft,,53,57
222,2,0:09.0,,Defensive rebound by J. Leuer,53,57
223,2,0:01.0,,B. Knight misses 3-pt jump shot from 25 ft,53,57
224,2,0:00.0,Defensive rebound by L. Nance,,53,57
225,3,11:45.0,Turnover by J. Randle (lost ball; steal by B. Knight),,53,57
226,3,11:30.0,,E. Bledsoe makes 2-pt layup at rim,53,59
227,3,11:14.0,M. World Peace misses 2-pt jump shot from 7 ft (block by T. Chandler),,53,59
228,3,11:12.0,,Defensive rebound by B. Knight,53,59
229,3,11:08.0,,B. Knight makes 2-pt layup from 2 ft,53,61
230,3,10:52.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by R. Hibbert),,56,61
231,3,10:40.0,,J. Leuer makes 3-pt jump shot from 24 ft (assist by B. Knight),56,64
232,3,10:22.0,J. Clarkson misses 3-pt jump shot from 23 ft,,56,64
233,3,10:20.0,,Defensive rebound by T. Chandler,56,64
234,3,10:10.0,,B. Knight misses 3-pt jump shot from 25 ft,56,64
235,3,10:08.0,Defensive rebound by M. World Peace,,56,64
236,3,9:55.0,J. Clarkson makes 2-pt layup from 2 ft,,58,64
237,3,9:34.0,,E. Bledsoe misses 2-pt jump shot from 5 ft,58,64
238,3,9:30.0,,Offensive rebound by T. Chandler,58,64
239,3,9:21.0,,B. Knight makes 2-pt layup from 1 ft,58,66
240,3,9:21.0,,Shooting foul by R. Hibbert (drawn by B. Knight),58,66
241,3,9:21.0,,B. Knight misses free throw 1 of 1,58,66
242,3,9:18.0,Defensive rebound by R. Hibbert,,58,66
243,3,8:58.0,J. Clarkson misses 2-pt jump shot from 14 ft,,58,66
244,3,8:57.0,,Defensive rebound by T. Chandler,58,66
245,3,8:37.0,,P. Tucker misses 3-pt jump shot from 25 ft,58,66
246,3,8:35.0,Defensive rebound by D. Russell,,58,66
247,3,8:28.0,D. Russell misses 3-pt jump shot from 25 ft,,58,66
248,3,8:27.0,Offensive rebound by R. Hibbert,,58,66
249,3,8:27.0,Personal foul by T. Chandler (drawn by R. Hibbert),,58,66
250,3,8:22.0,Shooting block foul by B. Knight (drawn by R. Hibbert),,58,66
251,3,8:22.0,R. Hibbert makes free throw 1 of 2,,59,66
252,3,8:22.0,R. Hibbert makes free throw 2 of 2,,60,66
253,3,8:02.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,60,68
254,3,7:42.0,J. Randle misses 2-pt jump shot from 14 ft,,60,68
255,3,7:39.0,,Defensive rebound by T. Chandler,60,68
256,3,7:28.0,,P. Tucker misses 3-pt jump shot from 23 ft,60,68
257,3,7:27.0,Defensive rebound by J. Clarkson,,60,68
258,3,7:16.0,M. World Peace misses 3-pt jump shot from 25 ft,,60,68
259,3,7:15.0,,Defensive rebound by J. Leuer,60,68
260,3,7:15.0,,Phoenix full timeout,60,68
261,3,6:56.0,,Turnover by J. Leuer (traveling),60,68
262,3,6:37.0,Personal foul by P. Tucker (drawn by M. World Peace),,60,68
263,3,6:31.0,R. Hibbert makes 2-pt jump shot from 16 ft (assist by J. Clarkson),,62,68
264,3,6:15.0,,B. Knight misses 2-pt jump shot from 13 ft,62,68
265,3,6:11.0,Defensive rebound by J. Randle,,62,68
266,3,6:06.0,Turnover by J. Randle (bad pass),,62,68
267,3,6:06.0,,M. Teletović enters the game for J. Leuer,62,68
268,3,5:51.0,,Turnover by E. Bledsoe (bad pass),62,68
269,3,5:39.0,D. Russell misses 2-pt jump shot from 16 ft,,62,68
270,3,5:38.0,,Defensive rebound by M. Teletović,62,68
271,3,5:32.0,,Shooting foul by J. Randle (drawn by B. Knight),62,68
272,3,5:32.0,,B. Knight makes free throw 1 of 2,62,69
273,3,5:32.0,,B. Knight makes free throw 2 of 2,62,70
274,3,5:12.0,J. Clarkson misses 2-pt jump shot from 3 ft,,62,70
275,3,5:10.0,Offensive rebound by J. Randle,,62,70
276,3,5:10.0,J. Randle makes 2-pt jump shot from 1 ft,,64,70
277,3,5:01.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by B. Knight),64,73
278,3,4:46.0,D. Russell makes 3-pt jump shot from 22 ft (assist by M. World Peace),,67,73
279,3,4:30.0,,B. Knight misses 2-pt jump shot from 21 ft,67,73
280,3,4:26.0,,Offensive rebound by T. Chandler,67,73
281,3,4:23.0,,M. Teletović misses 3-pt jump shot from 24 ft,67,73
282,3,4:21.0,Defensive rebound by M. World Peace,,67,73
283,3,4:06.0,R. Hibbert makes 2-pt hook shot from 8 ft (assist by J. Randle),,69,73
284,3,3:44.0,,Turnover by E. Bledsoe (dbl dribble),69,73
285,3,3:44.0,,A. Goodwin enters the game for B. Knight,69,73
286,3,3:25.0,Shooting foul by P. Tucker (drawn by M. World Peace),,69,73
287,3,3:25.0,,T. Warren enters the game for P. Tucker,69,73
288,3,3:25.0,M. World Peace makes free throw 1 of 2,,70,73
289,3,3:25.0,,A. Len enters the game for T. Chandler,70,73
290,3,3:25.0,L. Williams enters the game for D. Russell,,70,73
291,3,3:25.0,M. World Peace misses free throw 2 of 2,,70,73
292,3,3:23.0,,Defensive rebound by A. Goodwin,70,73
293,3,3:09.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,70,76
294,3,2:50.0,Offensive foul by R. Hibbert (drawn by A. Goodwin),,70,76
295,3,2:50.0,Turnover by R. Hibbert (offensive foul),,70,76
296,3,2:50.0,LA Lakers full timeout,,70,76
297,3,2:50.0,N. Young enters the game for M. World Peace,,70,76
298,3,2:38.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,70,76
299,3,2:35.0,Defensive rebound by N. Young,,70,76
300,3,2:21.0,L. Williams makes 2-pt jump shot from 7 ft,,72,76
301,3,2:21.0,Shooting block foul by M. Teletović (drawn by L. Williams),,72,76
302,3,2:21.0,L. Williams makes free throw 1 of 1,,73,76
303,3,2:09.0,,A. Goodwin misses 2-pt layup at rim,73,76
304,3,2:08.0,,Offensive rebound by A. Goodwin,73,76
305,3,1:47.0,,A. Goodwin misses 3-pt jump shot from 25 ft,73,76
306,3,1:45.0,Defensive rebound by Team,,73,76
307,3,1:33.0,J. Clarkson misses 2-pt jump shot from 20 ft,,73,76
308,3,1:31.0,,Defensive rebound by A. Goodwin,73,76
309,3,1:23.0,,M. Teletović misses 2-pt jump shot from 16 ft,73,76
310,3,1:21.0,,Offensive rebound by T. Warren,73,76
311,3,1:19.0,,T. Warren makes 2-pt jump shot from 4 ft,73,78
312,3,1:04.0,R. Hibbert misses 2-pt hook shot from 6 ft,,73,78
313,3,1:01.0,,Defensive rebound by A. Len,73,78
314,3,0:53.0,,A. Goodwin misses 2-pt layup from 1 ft,73,78
315,3,0:50.0,Defensive rebound by J. Randle,,73,78
316,3,0:44.0,L. Williams misses 2-pt jump shot from 10 ft (block by A. Len),,73,78
317,3,0:42.0,,Defensive rebound by Team,73,78
318,3,0:28.0,,E. Bledsoe misses 2-pt jump shot from 11 ft,73,78
319,3,0:25.0,Defensive rebound by J. Randle,,73,78
320,3,0:06.0,Shooting foul by E. Bledsoe (drawn by J. Clarkson),,73,78
321,3,0:06.0,J. Clarkson makes free throw 1 of 2,,74,78
322,3,0:06.0,,B. Knight enters the game for A. Goodwin,74,78
323,3,0:06.0,J. Clarkson makes free throw 2 of 2,,75,78
324,3,0:04.0,,Personal take foul by L. Williams,75,78
325,3,0:01.0,,T. Warren makes 2-pt jump shot from 12 ft (assist by B. Knight),75,80
326,4,11:50.0,,T. Warren makes 2-pt jump shot from 13 ft (assist by B. Knight),75,82
327,4,11:35.0,L. Williams makes 3-pt jump shot from 24 ft,,78,82
328,4,11:21.0,,B. Knight makes 2-pt jump shot from 3 ft,78,84
329,4,11:01.0,B. Bass misses 2-pt jump shot from 6 ft,,78,84
330,4,10:59.0,,Defensive rebound by B. Knight,78,84
331,4,10:56.0,,Personal take foul by M. Huertas (drawn by B. Knight),78,84
332,4,10:54.0,,A. Goodwin makes 2-pt jump shot from 3 ft (assist by M. Teletović),78,86
333,4,10:54.0,,Shooting foul by M. Huertas (drawn by A. Goodwin),78,86
334,4,10:54.0,,A. Goodwin makes free throw 1 of 1,78,87
335,4,10:49.0,,Violation by A. Len (kicked ball),78,87
336,4,10:41.0,Turnover by M. Huertas (bad pass; steal by T. Warren),,78,87
337,4,10:38.0,,T. Warren makes 2-pt dunk at rim,78,89
338,4,10:30.0,LA Lakers full timeout,,78,89
339,4,10:23.0,M. Huertas makes 3-pt jump shot from 23 ft (assist by L. Nance),,81,89
340,4,9:59.0,,A. Len misses 2-pt jump shot from 16 ft,81,89
341,4,9:57.0,Defensive rebound by B. Bass,,81,89
342,4,9:45.0,Turnover by L. Williams (bad pass; steal by A. Goodwin),,81,89
343,4,9:41.0,,B. Knight makes 2-pt layup from 1 ft (assist by A. Goodwin),81,91
344,4,9:20.0,N. Young misses 2-pt jump shot from 17 ft,,81,91
345,4,9:19.0,,Defensive rebound by A. Goodwin,81,91
346,4,9:19.0,Loose ball foul by B. Bass (drawn by A. Goodwin),,81,91
347,4,9:02.0,,Turnover by A. Goodwin (lost ball; steal by B. Bass),81,91
348,4,9:00.0,Personal foul by B. Knight,,81,91
349,4,8:50.0,Turnover by N. Young (bad pass; steal by B. Knight),,81,91
350,4,8:42.0,,T. Warren makes 2-pt layup at rim (assist by B. Knight),81,93
351,4,8:28.0,M. Huertas makes 2-pt jump shot from 8 ft,,83,93
352,4,8:19.0,,Shooting foul by N. Young (drawn by A. Len),83,93
353,4,8:19.0,,A. Len misses free throw 1 of 2,83,93
354,4,8:19.0,,Offensive rebound by Team,83,93
355,4,8:19.0,,A. Len makes free throw 2 of 2,83,94
356,4,8:03.0,L. Nance misses 2-pt jump shot from 18 ft,,83,94
357,4,8:01.0,,Defensive rebound by T. Warren,83,94
358,4,7:52.0,,Phoenix full timeout,83,94
359,4,7:47.0,,A. Len makes 2-pt dunk at rim (assist by B. Knight),83,96
360,4,7:29.0,L. Williams misses 3-pt jump shot from 26 ft,,83,96
361,4,7:27.0,,Defensive rebound by A. Len,83,96
362,4,7:16.0,,A. Goodwin makes 2-pt jump shot at rim (assist by B. Knight),83,98
363,4,6:59.0,N. Young makes 3-pt jump shot from 24 ft (assist by M. Huertas),,86,98
364,4,6:43.0,,Shooting foul by B. Bass (drawn by A. Len),86,98
365,4,6:43.0,,A. Len makes 2-pt jump shot from 3 ft (assist by B. Knight),86,100
366,4,6:43.0,D. Russell enters the game for M. Huertas,,86,100
367,4,6:43.0,,A. Len makes free throw 1 of 1,86,101
368,4,6:33.0,L. Nance misses 2-pt dunk at rim,,86,101
369,4,6:30.0,,Defensive rebound by B. Knight,86,101
370,4,6:23.0,J. Clarkson enters the game for L. Nance,,86,101
371,4,6:23.0,J. Randle enters the game for L. Williams,,86,101
372,4,6:23.0,R. Hibbert enters the game for B. Bass,,86,101
373,4,6:16.0,,M. Teletović misses 3-pt jump shot from 23 ft,86,101
374,4,6:14.0,,Offensive rebound by T. Warren,86,101
375,4,6:09.0,,B. Knight misses 2-pt layup from 1 ft,86,101
376,4,6:08.0,Defensive rebound by Team,,86,101
377,4,5:52.0,J. Randle misses 2-pt jump shot from 16 ft,,86,101
378,4,5:51.0,,Defensive rebound by B. Knight,86,101
379,4,5:41.0,,T. Warren makes 2-pt jump shot from 6 ft (assist by B. Knight),86,103
380,4,5:24.0,Shooting foul by A. Len (drawn by J. Randle),,86,103
381,4,5:24.0,J. Randle makes free throw 1 of 2,,87,103
382,4,5:24.0,J. Randle makes free throw 2 of 2,,88,103
383,4,5:06.0,,B. Knight misses 2-pt jump shot from 4 ft,88,103
384,4,5:03.0,Defensive rebound by N. Young,,88,103
385,4,4:56.0,R. Hibbert misses 2-pt jump shot from 4 ft (block by M. Teletović),,88,103
386,4,4:54.0,,Defensive rebound by A. Len,88,103
387,4,4:50.0,,A. Goodwin misses 2-pt jump shot from 3 ft,88,103
