,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
397,4,3:44.0,D. Russell misses 2-pt jump shot from 15 ft,,65,115
398,4,3:43.0,,Defensive rebound by T. Lyles,65,115
399,4,3:24.0,,T. Lyles misses 2-pt jump shot from 14 ft,65,115
400,4,3:23.0,Defensive rebound by R. Sacre,,65,115
401,4,3:08.0,Turnover by M. Huertas (bad pass; steal by R. Neto),,65,115
402,4,2:59.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by T. Lyles),65,118
403,4,2:42.0,J. Clarkson misses 2-pt layup from 2 ft,,65,118
404,4,2:42.0,Offensive rebound by T. Black,,65,118
405,4,2:42.0,Shooting foul by C. Johnson (drawn by T. Black),,65,118
406,4,2:42.0,T. Black misses free throw 1 of 2,,65,118
407,4,2:42.0,Offensive rebound by Team,,65,118
408,4,2:42.0,T. Black makes free throw 2 of 2,,66,118
409,4,2:31.0,,T. Burke misses 2-pt layup from 2 ft (block by T. Black),66,118
410,4,2:29.0,,Offensive rebound by J. Withey,66,118
411,4,2:27.0,,J. Withey misses 2-pt layup from 3 ft,66,118
412,4,2:26.0,Defensive rebound by T. Black,,66,118
413,4,2:21.0,J. Clarkson makes 3-pt jump shot from 22 ft (assist by D. Russell),,69,118
414,4,1:58.0,,R. Neto misses 3-pt jump shot from 24 ft,69,118
415,4,1:56.0,Defensive rebound by T. Black,,69,118
416,4,1:50.0,Personal foul by J. Withey,,69,118
417,4,1:50.0,R. Sacre makes free throw 1 of 2,,70,118
418,4,1:50.0,R. Sacre makes free throw 2 of 2,,71,118
419,4,1:38.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by T. Burke),71,121
420,4,1:26.0,J. Clarkson misses 2-pt jump shot from 16 ft,,71,121
421,4,1:25.0,Offensive rebound by R. Sacre,,71,121
422,4,1:24.0,Shooting foul by T. Lyles (drawn by R. Sacre),,71,121
423,4,1:24.0,R. Sacre misses free throw 1 of 2,,71,121
424,4,1:24.0,Offensive rebound by Team,,71,121
425,4,1:24.0,R. Sacre makes free throw 2 of 2,,72,121
426,4,1:14.0,,Personal foul by T. Black,72,121
427,4,1:02.0,,Turnover by T. Lyles (lost ball; steal by T. Black),72,121
428,4,0:58.0,D. Russell makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,75,121
429,4,0:40.0,,R. Neto makes 2-pt jump shot from 7 ft,75,123
430,4,0:29.0,R. Sacre misses 2-pt jump shot from 7 ft,,75,123
431,4,0:29.0,,Defensive rebound by C. Johnson,75,123
432,4,0:08.0,,T. Burke misses 3-pt jump shot from 24 ft,75,123
433,4,0:07.0,Defensive rebound by J. Clarkson,,75,123
434,4,0:00.0,M. Huertas misses 3-pt jump shot from 24 ft,,75,123
435,4,0:00.0,Offensive rebound by Team,,75,123
