,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
111,1,0:33.0,I. Shumpert makes free throw 2 of 2,,28,32
112,1,0:20.0,,A. Anderson makes 3-pt jump shot from 28 ft (assist by R. Sessions),28,35
113,1,0:02.0,T. Mozgov misses 2-pt jump shot from 13 ft,,28,35
114,1,0:00.0,,Defensive rebound by M. Morris,28,35
115,2,11:37.0,,Turnover by B. Beal (lost ball; steal by I. Shumpert),28,35
116,2,11:18.0,C. Frye misses 3-pt jump shot from 27 ft,,28,35
117,2,11:17.0,,Defensive rebound by B. Beal,28,35
118,2,11:10.0,,A. Anderson misses 3-pt jump shot from 26 ft,28,35
119,2,11:09.0,Defensive rebound by C. Frye,,28,35
120,2,11:02.0,Shooting foul by B. Beal (drawn by M. Dellavedova),,28,35
121,2,11:02.0,M. Dellavedova misses free throw 1 of 2,,28,35
122,2,11:02.0,Offensive rebound by Team,,28,35
123,2,11:02.0,M. Dellavedova makes free throw 2 of 2,,29,35
124,2,10:45.0,,M. Morris makes 2-pt layup at rim,29,37
125,2,10:33.0,M. Dellavedova makes 2-pt jump shot from 6 ft,,31,37
126,2,10:25.0,,R. Sessions makes 2-pt layup from 1 ft,31,39
127,2,10:13.0,Turnover by T. Mozgov (step out of bounds),,31,39
128,2,9:50.0,,M. Morris misses 2-pt layup at rim,31,39
129,2,9:49.0,Defensive rebound by C. Frye,,31,39
130,2,9:39.0,Personal foul by N. Hilário (drawn by T. Mozgov),,31,39
131,2,9:39.0,K. Love enters the game for C. Frye,,31,39
132,2,9:29.0,T. Mozgov makes 2-pt layup at rim (assist by I. Shumpert),,33,39
133,2,9:16.0,,N. Hilário misses 2-pt jump shot from 16 ft,33,39
134,2,9:15.0,Defensive rebound by R. Jefferson,,33,39
135,2,9:04.0,M. Dellavedova misses 2-pt jump shot from 3 ft,,33,39
136,2,9:03.0,,Defensive rebound by R. Sessions,33,39
137,2,8:57.0,,M. Morris misses 2-pt layup from 1 ft (block by T. Mozgov),33,39
138,2,8:57.0,,Offensive rebound by Team,33,39
139,2,8:57.0,Official timeout,,33,39
140,2,8:55.0,,B. Beal makes 3-pt jump shot from 24 ft (assist by A. Anderson),33,42
141,2,8:35.0,K. Love misses 2-pt layup from 2 ft,,33,42
142,2,8:33.0,,Defensive rebound by A. Anderson,33,42
143,2,8:25.0,,R. Sessions misses 2-pt jump shot from 14 ft,33,42
144,2,8:24.0,Defensive rebound by R. Jefferson,,33,42
145,2,8:14.0,K. Love misses 3-pt jump shot from 25 ft,,33,42
146,2,8:13.0,,Defensive rebound by A. Anderson,33,42
147,2,7:56.0,,Turnover by N. Hilário (bad pass; steal by I. Shumpert),33,42
148,2,7:47.0,Turnover by T. Mozgov (lost ball; steal by B. Beal),,33,42
149,2,7:35.0,,Shooting foul by T. Mozgov (drawn by R. Sessions),33,42
150,2,7:35.0,,R. Sessions misses free throw 1 of 2,33,42
151,2,7:35.0,,Offensive rebound by Team,33,42
152,2,7:35.0,K. Irving enters the game for M. Dellavedova,,33,42
153,2,7:35.0,J. Smith enters the game for I. Shumpert,,33,42
154,2,7:35.0,,J. Wall enters the game for B. Beal,33,42
155,2,7:35.0,,R. Sessions makes free throw 2 of 2,33,43
156,2,7:23.0,Turnover by T. Mozgov (lost ball),,33,43
157,2,7:23.0,,G. Temple enters the game for R. Sessions,33,43
158,2,7:05.0,,A. Anderson misses 3-pt jump shot from 24 ft,33,43
159,2,7:04.0,Defensive rebound by J. Smith,,33,43
160,2,6:54.0,J. Smith makes 2-pt jump shot from 19 ft,,35,43
161,2,6:44.0,,G. Temple misses 3-pt jump shot from 24 ft,35,43
162,2,6:43.0,Defensive rebound by T. Mozgov,,35,43
163,2,6:32.0,J. Smith misses 2-pt jump shot from 19 ft,,35,43
164,2,6:31.0,Offensive rebound by Team,,35,43
165,2,6:31.0,,Loose ball foul by M. Morris (drawn by K. Love),35,43
166,2,6:31.0,T. Thompson enters the game for T. Mozgov,,35,43
167,2,6:31.0,,O. Porter enters the game for A. Anderson,35,43
168,2,6:31.0,,J. Dudley enters the game for M. Morris,35,43
169,2,6:22.0,K. Irving makes 2-pt layup from 1 ft (assist by K. Love),,37,43
170,2,6:11.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),37,45
171,2,5:58.0,K. Love makes 2-pt hook shot from 6 ft (assist by K. Irving),,39,45
172,2,5:47.0,,J. Wall makes 2-pt jump shot from 16 ft,39,47
173,2,5:36.0,K. Irving misses 3-pt jump shot from 24 ft,,39,47
174,2,5:35.0,,Defensive rebound by O. Porter,39,47
175,2,5:31.0,,J. Wall makes 2-pt layup at rim (assist by O. Porter),39,49
176,2,5:31.0,,Shooting foul by T. Thompson (drawn by J. Wall),39,49
177,2,5:31.0,,Washington full timeout,39,49
178,2,5:31.0,,J. Wall makes free throw 1 of 1,39,50
179,2,5:18.0,Personal foul by O. Porter (drawn by R. Jefferson),,39,50
180,2,5:04.0,K. Irving misses 2-pt jump shot from 5 ft,,39,50
181,2,5:03.0,,Defensive rebound by O. Porter,39,50
182,2,5:00.0,,Shooting foul by J. Smith (drawn by J. Wall),39,50
183,2,5:00.0,,J. Wall makes free throw 1 of 2,39,51
184,2,5:00.0,,J. Wall makes free throw 2 of 2,39,52
185,2,4:50.0,Turnover by K. Irving (lost ball; steal by G. Temple),,39,52
186,2,4:39.0,,G. Temple misses 3-pt jump shot from 25 ft,39,52
187,2,4:37.0,Defensive rebound by J. Smith,,39,52
188,2,4:31.0,Turnover by J. Smith (bad pass),,39,52
189,2,4:14.0,,J. Dudley misses 2-pt jump shot from 19 ft,39,52
190,2,4:13.0,Defensive rebound by R. Jefferson,,39,52
191,2,4:05.0,Personal foul by J. Dudley (drawn by K. Love),,39,52
192,2,4:05.0,K. Love makes free throw 1 of 2,,40,52
193,2,4:05.0,,B. Beal enters the game for G. Temple,40,52
194,2,4:05.0,I. Shumpert enters the game for R. Jefferson,,40,52
195,2,4:05.0,K. Love makes free throw 2 of 2,,41,52
196,2,3:46.0,,Turnover by N. Hilário (bad pass; steal by J. Smith),41,52
197,2,3:42.0,Shooting foul by O. Porter (drawn by K. Irving),,41,52
198,2,3:42.0,K. Irving makes free throw 1 of 2,,42,52
199,2,3:42.0,,M. Gortat enters the game for N. Hilário,42,52
200,2,3:42.0,K. Irving makes free throw 2 of 2,,43,52
201,2,3:30.0,,B. Beal makes 2-pt layup at rim (assist by M. Gortat),43,54
202,2,3:12.0,I. Shumpert misses 2-pt layup from 1 ft (block by M. Gortat),,43,54
203,2,3:12.0,Offensive rebound by Team,,43,54
204,2,3:10.0,J. Smith makes 2-pt layup from 1 ft (assist by I. Shumpert),,45,54
205,2,3:02.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by J. Wall),45,57
206,2,2:53.0,Cleveland full timeout,,45,57
207,2,2:32.0,J. Smith makes 2-pt jump shot from 21 ft,,47,57
208,2,2:10.0,,J. Wall misses 2-pt jump shot from 19 ft,47,57
209,2,2:09.0,,Offensive rebound by M. Gortat,47,57
210,2,2:06.0,,J. Dudley misses 3-pt jump shot from 26 ft,47,57
211,2,2:05.0,,Offensive rebound by M. Gortat,47,57
212,2,2:01.0,,J. Wall makes 2-pt layup at rim (assist by J. Dudley),47,59
213,2,1:43.0,Personal foul by J. Wall (drawn by K. Irving),,47,59
214,2,1:43.0,K. Irving makes free throw 1 of 2,,48,59
215,2,1:43.0,M. Dellavedova enters the game for J. Smith,,48,59
216,2,1:43.0,R. Jefferson enters the game for T. Thompson,,48,59
217,2,1:43.0,,M. Morris enters the game for J. Dudley,48,59
218,2,1:43.0,K. Irving makes free throw 2 of 2,,49,59
219,2,1:24.0,,O. Porter misses 2-pt jump shot from 11 ft,49,59
220,2,1:23.0,Defensive rebound by Team,,49,59
221,2,1:14.0,K. Love makes 2-pt jump shot from 7 ft (assist by K. Irving),,51,59
222,2,1:02.0,,Turnover by J. Wall (bad pass),51,59
223,2,0:52.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by K. Irving),,54,59
224,2,0:31.0,,B. Beal makes 2-pt jump shot from 17 ft,54,61
225,2,0:12.0,K. Irving misses 2-pt jump shot from 16 ft,,54,61
226,2,0:11.0,,Defensive rebound by J. Wall,54,61
227,2,0:02.0,,J. Wall makes 2-pt layup at rim,54,63
228,3,11:41.0,,Turnover by O. Porter (lost ball; steal by J. Smith),54,63
229,3,11:19.0,K. Irving misses 2-pt jump shot from 17 ft,,54,63
230,3,11:18.0,,Defensive rebound by J. Wall,54,63
231,3,11:08.0,,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),54,66
232,3,10:51.0,Shooting foul by O. Porter (drawn by T. Thompson),,54,66
233,3,10:51.0,T. Thompson misses free throw 1 of 2,,54,66
234,3,10:51.0,Offensive rebound by Team,,54,66
235,3,10:51.0,T. Thompson misses free throw 2 of 2,,54,66
236,3,10:50.0,,Defensive rebound by M. Gortat,54,66
237,3,10:32.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),54,69
238,3,10:16.0,Turnover by K. Irving (traveling),,54,69
239,3,10:04.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by M. Morris),54,72
240,3,10:04.0,Cleveland full timeout,,54,72
241,3,9:42.0,J. Smith makes 2-pt jump shot from 21 ft,,56,72
242,3,9:29.0,,Personal foul by J. Smith (drawn by G. Temple),56,72
243,3,9:24.0,,M. Gortat makes 2-pt jump shot from 6 ft (assist by O. Porter),56,74
244,3,8:58.0,R. Jefferson makes 3-pt jump shot from 26 ft (assist by K. Irving),,59,74
245,3,8:34.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),59,76
246,3,8:21.0,K. Love misses 2-pt jump shot from 19 ft,,59,76
247,3,8:19.0,,Defensive rebound by J. Wall,59,76
248,3,8:06.0,,M. Morris makes 2-pt dunk at rim (assist by M. Gortat),59,78
249,3,7:50.0,K. Irving makes 2-pt jump shot from 5 ft,,61,78
250,3,7:29.0,,M. Morris misses 2-pt jump shot from 14 ft,61,78
251,3,7:28.0,Defensive rebound by J. Smith,,61,78
252,3,7:20.0,J. Smith misses 2-pt jump shot from 4 ft,,61,78
253,3,7:19.0,,Defensive rebound by M. Gortat,61,78
254,3,7:15.0,,Personal foul by K. Irving (drawn by J. Wall),61,78
255,3,7:10.0,,Personal foul by R. Jefferson (drawn by O. Porter),61,78
256,3,6:58.0,,G. Temple makes 2-pt layup from 1 ft,61,80
257,3,6:48.0,K. Irving misses 2-pt jump shot from 6 ft,,61,80
258,3,6:47.0,Offensive rebound by Team,,61,80
259,3,6:47.0,C. Frye enters the game for K. Love,,61,80
260,3,6:47.0,T. Mozgov enters the game for T. Thompson,,61,80
261,3,6:47.0,I. Shumpert enters the game for J. Smith,,61,80
262,3,6:47.0,M. Dellavedova enters the game for K. Irving,,61,80
263,3,6:29.0,Turnover by M. Dellavedova (bad pass; steal by M. Morris),,61,80
264,3,6:24.0,,Offensive foul by J. Wall (drawn by M. Dellavedova),61,80
265,3,6:24.0,,Turnover by J. Wall (offensive foul),61,80
266,3,6:00.0,I. Shumpert misses 2-pt jump shot from 19 ft,,61,80
267,3,5:59.0,,Defensive rebound by M. Gortat,61,80
268,3,5:49.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),61,82
269,3,5:32.0,Shooting foul by M. Morris (drawn by R. Jefferson),,61,82
270,3,5:32.0,R. Jefferson makes free throw 1 of 2,,62,82
271,3,5:32.0,R. Jefferson makes free throw 2 of 2,,63,82
272,3,5:11.0,,O. Porter makes 3-pt jump shot from 27 ft (assist by J. Wall),63,85
273,3,5:00.0,Offensive foul by T. Mozgov (drawn by G. Temple),,63,85
274,3,5:00.0,Turnover by T. Mozgov (offensive foul),,63,85
275,3,4:51.0,,J. Wall makes 3-pt jump shot from 27 ft,63,88
276,3,4:36.0,T. Mozgov makes 2-pt dunk at rim (assist by M. Dellavedova),,65,88
277,3,4:14.0,,M. Morris misses 3-pt jump shot from 27 ft,65,88
278,3,4:13.0,Defensive rebound by I. Shumpert,,65,88
279,3,4:02.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,65,88
280,3,4:01.0,,Defensive rebound by M. Morris,65,88
281,3,3:53.0,,M. Gortat misses 2-pt jump shot from 8 ft,65,88
282,3,3:52.0,Defensive rebound by T. Mozgov,,65,88
283,3,3:40.0,R. Jefferson misses 3-pt jump shot from 27 ft,,65,88
284,3,3:39.0,,Defensive rebound by G. Temple,65,88
285,3,3:27.0,,Personal foul by T. Mozgov (drawn by M. Morris),65,88
286,3,3:27.0,,J. Dudley enters the game for M. Morris,65,88
287,3,3:27.0,K. Irving enters the game for R. Jefferson,,65,88
288,3,3:27.0,,B. Beal enters the game for G. Temple,65,88
289,3,3:26.0,,Personal foul by K. Irving (drawn by O. Porter),65,88
290,3,3:26.0,,O. Porter misses free throw 1 of 2,65,88
291,3,3:26.0,,Offensive rebound by Team,65,88
292,3,3:26.0,,O. Porter makes free throw 2 of 2,65,89
293,3,3:09.0,K. Irving misses 3-pt jump shot from 26 ft,,65,89
294,3,3:07.0,Offensive rebound by T. Mozgov,,65,89
295,3,2:53.0,T. Mozgov misses 2-pt jump shot from 5 ft,,65,89
296,3,2:52.0,,Defensive rebound by O. Porter,65,89
297,3,2:36.0,,O. Porter misses 3-pt jump shot from 23 ft,65,89
298,3,2:35.0,,Offensive rebound by M. Gortat,65,89
299,3,2:31.0,,B. Beal misses 3-pt jump shot from 27 ft,65,89
300,3,2:30.0,Defensive rebound by Team,,65,89
301,3,2:30.0,,Washington full timeout,65,89
302,3,2:18.0,K. Irving makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,68,89
303,3,1:51.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by M. Gortat),68,92
304,3,1:41.0,K. Irving makes 2-pt layup from 1 ft,,70,92
305,3,1:27.0,,J. Dudley makes 2-pt jump shot from 20 ft (assist by J. Wall),70,94
306,3,1:16.0,K. Irving misses 2-pt layup from 1 ft,,70,94
307,3,1:15.0,,Defensive rebound by J. Wall,70,94
308,3,1:08.0,,Shooting foul by C. Frye (drawn by O. Porter),70,94
309,3,1:08.0,,O. Porter makes free throw 1 of 3,70,95
310,3,1:08.0,,O. Porter misses free throw 2 of 3,70,95
311,3,1:08.0,,Offensive rebound by Team,70,95
312,3,1:08.0,,R. Sessions enters the game for J. Wall,70,95
313,3,1:08.0,,N. Hilário enters the game for M. Gortat,70,95
314,3,1:08.0,,O. Porter makes free throw 3 of 3,70,96
315,3,1:02.0,Personal foul by B. Beal (drawn by K. Irving),,70,96
316,3,1:02.0,,A. Anderson enters the game for O. Porter,70,96
317,3,0:51.0,C. Frye misses 2-pt jump shot from 18 ft,,70,96
318,3,0:50.0,,Defensive rebound by N. Hilário,70,96
319,3,0:30.0,,A. Anderson misses 2-pt jump shot from 9 ft,70,96
320,3,0:29.0,Defensive rebound by C. Frye,,70,96
321,3,0:24.0,K. Irving misses 3-pt jump shot from 29 ft,,70,96
322,3,0:23.0,,Defensive rebound by J. Dudley,70,96
323,3,0:04.0,,Turnover by R. Sessions (bad pass; steal by M. Dellavedova),70,96
324,4,11:48.0,I. Shumpert makes 2-pt layup from 1 ft (assist by M. Dellavedova),,72,96
325,4,11:27.0,,Personal block foul by C. Frye (drawn by R. Sessions),72,96
326,4,11:21.0,,Shooting foul by I. Shumpert (drawn by N. Hilário),72,96
327,4,11:21.0,,N. Hilário misses free throw 1 of 2,72,96
328,4,11:21.0,,Offensive rebound by Team,72,96
329,4,11:21.0,,N. Hilário makes free throw 2 of 2,72,97
330,4,11:04.0,K. Irving makes 2-pt layup at rim (assist by C. Frye),,74,97
331,4,10:53.0,,Personal foul by M. Dellavedova (drawn by R. Sessions),74,97
332,4,10:38.0,,N. Hilário misses 2-pt jump shot from 18 ft,74,97
333,4,10:37.0,Defensive rebound by C. Frye,,74,97
334,4,10:29.0,Turnover by I. Shumpert (lost ball; steal by A. Anderson),,74,97
335,4,10:24.0,,N. Hilário makes 2-pt layup at rim (assist by R. Sessions),74,99
336,4,10:24.0,,Shooting foul by M. Dellavedova (drawn by N. Hilário),74,99
337,4,10:24.0,,N. Hilário misses free throw 1 of 1,74,99
338,4,10:21.0,Defensive rebound by C. Frye,,74,99
339,4,10:01.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,74,99
340,4,10:00.0,,Defensive rebound by J. Dudley,74,99
341,4,9:56.0,,Shooting foul by I. Shumpert (drawn by R. Sessions),74,99
342,4,9:56.0,,R. Sessions misses free throw 1 of 2,74,99
343,4,9:56.0,,Offensive rebound by Team,74,99
344,4,9:56.0,,R. Sessions makes free throw 2 of 2,74,100
345,4,9:44.0,Turnover by K. Irving (lost ball; steal by B. Beal),,74,100
346,4,9:44.0,Loose ball foul by K. Irving (drawn by B. Beal),,74,100
347,4,9:44.0,,B. Beal makes free throw 1 of 2,74,101
348,4,9:44.0,,B. Beal makes free throw 2 of 2,74,102
349,4,9:33.0,K. Irving makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,77,102
350,4,9:22.0,,Shooting foul by M. Dellavedova (drawn by R. Sessions),77,102
351,4,9:22.0,,R. Sessions makes free throw 1 of 2,77,103
352,4,9:22.0,,R. Sessions makes free throw 2 of 2,77,104
353,4,9:05.0,I. Shumpert misses 3-pt jump shot from 23 ft,,77,104
354,4,9:04.0,,Defensive rebound by N. Hilário,77,104
355,4,8:54.0,,Shooting foul by C. Frye (drawn by R. Sessions),77,104
356,4,8:54.0,Official timeout,,77,104
357,4,8:54.0,R. Jefferson enters the game for M. Dellavedova,,77,104
358,4,8:54.0,,R. Sessions misses free throw 1 of 2,77,104
359,4,8:54.0,,Offensive rebound by Team,77,104
360,4,8:54.0,,R. Sessions makes free throw 2 of 2,77,105
361,4,8:37.0,T. Mozgov makes 2-pt hook shot from 4 ft (assist by K. Irving),,79,105
362,4,8:30.0,,Turnover by N. Hilário (offensive foul),79,105
363,4,8:30.0,,Offensive foul by N. Hilário (drawn by I. Shumpert),79,105
364,4,8:19.0,I. Shumpert misses 3-pt jump shot from 26 ft,,79,105
365,4,8:18.0,,Defensive rebound by A. Anderson,79,105
366,4,8:09.0,,R. Sessions makes 3-pt jump shot from 24 ft (assist by B. Beal),79,108
367,4,7:41.0,K. Irving misses 3-pt jump shot from 28 ft,,79,108
368,4,7:40.0,Offensive rebound by I. Shumpert,,79,108
369,4,7:27.0,C. Frye misses 3-pt jump shot from 24 ft,,79,108
370,4,7:26.0,Offensive rebound by T. Mozgov,,79,108
371,4,7:22.0,Personal foul by N. Hilário (drawn by K. Irving),,79,108
372,4,7:13.0,C. Frye misses 3-pt jump shot from 25 ft,,79,108
373,4,7:12.0,,Defensive rebound by N. Hilário,79,108
374,4,7:01.0,,B. Beal misses 2-pt layup from 2 ft (block by T. Mozgov),79,108
375,4,6:59.0,Defensive rebound by I. Shumpert,,79,108
376,4,6:59.0,Personal take foul by R. Sessions (drawn by K. Irving),,79,108
377,4,6:59.0,J. McRae enters the game for K. Irving,,79,108
378,4,6:46.0,I. Shumpert misses 3-pt jump shot from 25 ft,,79,108
379,4,6:45.0,,Defensive rebound by N. Hilário,79,108
380,4,6:37.0,,B. Beal misses 3-pt jump shot from 26 ft,79,108
381,4,6:36.0,Defensive rebound by R. Jefferson,,79,108
382,4,6:28.0,Shooting foul by B. Beal (drawn by T. Mozgov),,79,108
383,4,6:28.0,T. Mozgov makes free throw 1 of 2,,80,108
384,4,6:28.0,T. Mozgov makes free throw 2 of 2,,81,108
385,4,6:15.0,,J. Dudley misses 3-pt jump shot from 25 ft,81,108
386,4,6:12.0,,Offensive rebound by B. Beal,81,108
387,4,5:56.0,,A. Anderson misses 3-pt jump shot from 22 ft,81,108
388,4,5:55.0,Defensive rebound by T. Mozgov,,81,108
389,4,5:42.0,Turnover by T. Mozgov (step out of bounds),,81,108
