,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
376,4,9:54.0,Turnover by G. Antetokounmpo (bad pass; steal by N. Collison),,91,100
377,4,9:54.0,,Personal foul by G. Antetokounmpo (drawn by N. Collison),91,100
378,4,9:42.0,,A. Morrow misses 3-pt jump shot from 24 ft,91,100
379,4,9:41.0,Defensive rebound by G. Antetokounmpo,,91,100
380,4,9:29.0,O. Mayo makes 3-pt jump shot from 23 ft (assist by J. Bayless),,94,100
381,4,9:00.0,,E. Freedom makes 2-pt layup from 1 ft,94,102
382,4,8:40.0,Shooting foul by D. Waiters (drawn by G. Antetokounmpo),,94,102
383,4,8:40.0,G. Antetokounmpo misses free throw 1 of 2,,94,102
384,4,8:40.0,Offensive rebound by Team,,94,102
385,4,8:40.0,K. Middleton enters the game for J. O'Bryant,,94,102
386,4,8:40.0,G. Antetokounmpo makes free throw 2 of 2,,95,102
387,4,8:29.0,,C. Payne makes 3-pt jump shot from 25 ft,95,105
388,4,8:20.0,Personal foul by C. Payne (drawn by J. Bayless),,95,105
389,4,8:20.0,,R. Westbrook enters the game for D. Waiters,95,105
390,4,8:20.0,,S. Ibaka enters the game for N. Collison,95,105
391,4,8:20.0,M. Carter-Williams enters the game for J. Bayless,,95,105
392,4,8:10.0,Turnover by O. Mayo (offensive foul),,95,105
393,4,8:10.0,Offensive foul by O. Mayo (drawn by R. Westbrook),,95,105
394,4,8:10.0,Violation by Team (delay of game),,95,105
395,4,7:54.0,Violation by M. Plumlee (def goaltending),,95,105
396,4,7:54.0,,R. Westbrook makes 2-pt layup from 2 ft,95,107
397,4,7:38.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,95,107
398,4,7:37.0,,Defensive rebound by C. Payne,95,107
399,4,7:29.0,,C. Payne makes 2-pt jump shot from 21 ft,95,109
400,4,7:15.0,Shooting foul by R. Westbrook (drawn by O. Mayo),,95,109
401,4,7:15.0,O. Mayo makes free throw 1 of 2,,96,109
402,4,7:15.0,J. Henson enters the game for M. Plumlee,,96,109
403,4,7:15.0,,K. Durant enters the game for A. Morrow,96,109
404,4,7:15.0,O. Mayo makes free throw 2 of 2,,97,109
405,4,7:03.0,,E. Freedom makes 2-pt layup at rim (assist by C. Payne),97,111
406,4,6:54.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by O. Mayo),,100,111
407,4,6:38.0,,R. Westbrook misses 2-pt layup at rim (block by J. Henson),100,111
408,4,6:37.0,Defensive rebound by M. Carter-Williams,,100,111
409,4,6:34.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Carter-Williams),,102,111
410,4,6:13.0,,K. Durant misses 3-pt jump shot from 24 ft,102,111
411,4,6:12.0,Defensive rebound by J. Henson,,102,111
412,4,6:06.0,M. Carter-Williams misses 2-pt layup from 1 ft,,102,111
413,4,6:05.0,,Defensive rebound by E. Freedom,102,111
414,4,6:01.0,,R. Westbrook misses 2-pt jump shot from 17 ft,102,111
415,4,6:00.0,Defensive rebound by G. Antetokounmpo,,102,111
416,4,5:49.0,J. Bayless enters the game for O. Mayo,,102,111
417,4,5:49.0,,D. Waiters enters the game for C. Payne,102,111
418,4,5:38.0,J. Henson makes 2-pt layup from 1 ft (assist by K. Middleton),,104,111
419,4,5:28.0,,E. Freedom makes 2-pt dunk at rim (assist by K. Durant),104,113
420,4,5:06.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,106,113
421,4,4:52.0,,D. Waiters misses 3-pt jump shot from 22 ft,106,113
422,4,4:51.0,Defensive rebound by J. Henson,,106,113
423,4,4:47.0,Turnover by M. Carter-Williams (bad pass),,106,113
424,4,4:24.0,,K. Durant misses 2-pt jump shot from 20 ft,106,113
425,4,4:24.0,,Offensive rebound by E. Freedom,106,113
426,4,4:23.0,,Shooting foul by G. Antetokounmpo (drawn by E. Freedom),106,113
427,4,4:23.0,,E. Freedom makes free throw 1 of 2,106,114
428,4,4:23.0,,E. Freedom makes free throw 2 of 2,106,115
429,4,4:14.0,J. Henson makes 2-pt dunk at rim (assist by K. Middleton),,108,115
430,4,3:59.0,,E. Freedom makes 2-pt layup at rim (assist by K. Durant),108,117
431,4,3:42.0,K. Middleton makes 2-pt layup from 1 ft,,110,117
432,4,3:29.0,,Shooting foul by J. Henson (drawn by E. Freedom),110,117
433,4,3:29.0,,E. Freedom makes free throw 1 of 2,110,118
434,4,3:29.0,,E. Freedom makes free throw 2 of 2,110,119
435,4,3:16.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),,112,119
436,4,2:57.0,,K. Durant makes 2-pt jump shot from 10 ft,112,121
437,4,2:44.0,Personal block foul by E. Freedom (drawn by K. Middleton),,112,121
438,4,2:44.0,,Oklahoma City full timeout,112,121
439,4,2:44.0,,S. Adams enters the game for E. Freedom,112,121
440,4,2:44.0,O. Mayo enters the game for J. Bayless,,112,121
441,4,2:44.0,K. Middleton makes free throw 1 of 2,,113,121
442,4,2:44.0,K. Middleton makes free throw 2 of 2,,114,121
443,4,2:30.0,,S. Adams makes 2-pt jump shot from 4 ft (assist by R. Westbrook),114,123
444,4,2:12.0,J. Henson misses 2-pt hook shot from 3 ft,,114,123
445,4,2:11.0,Offensive rebound by G. Antetokounmpo,,114,123
446,4,2:11.0,G. Antetokounmpo makes 2-pt dunk at rim,,116,123
447,4,2:03.0,,Oklahoma City full timeout,116,123
448,4,2:03.0,,A. Roberson enters the game for S. Adams,116,123
449,4,1:52.0,,R. Westbrook makes 2-pt layup from 1 ft,116,125
450,4,1:48.0,Personal foul by K. Durant (drawn by G. Antetokounmpo),,116,125
451,4,1:48.0,G. Antetokounmpo misses free throw 1 of 2,,116,125
452,4,1:48.0,Offensive rebound by Team,,116,125
453,4,1:48.0,G. Antetokounmpo makes free throw 2 of 2,,117,125
454,4,1:30.0,,K. Durant misses 2-pt jump shot from 18 ft,117,125
455,4,1:30.0,Defensive rebound by M. Carter-Williams,,117,125
456,4,1:24.0,Personal foul by A. Roberson (drawn by G. Antetokounmpo),,117,125
457,4,1:24.0,G. Antetokounmpo makes free throw 1 of 2,,118,125
458,4,1:24.0,G. Antetokounmpo makes free throw 2 of 2,,119,125
459,4,1:15.0,,R. Westbrook makes 2-pt layup at rim,119,127
460,4,1:06.0,Turnover by O. Mayo (bad pass; steal by R. Westbrook),,119,127
461,4,0:56.0,,Turnover by R. Westbrook (bad pass; steal by M. Carter-Williams),119,127
462,4,0:51.0,M. Carter-Williams makes 2-pt dunk at rim,,121,127
463,4,0:34.0,,S. Ibaka misses 3-pt jump shot from 22 ft,121,127
464,4,0:33.0,Defensive rebound by M. Carter-Williams,,121,127
465,4,0:23.0,K. Middleton misses 3-pt jump shot from 24 ft,,121,127
466,4,0:22.0,,Defensive rebound by R. Westbrook,121,127
467,4,0:19.0,,Personal take foul by G. Antetokounmpo (drawn by R. Westbrook),121,127
468,4,0:19.0,,A. Morrow enters the game for A. Roberson,121,127
469,4,0:19.0,J. Bayless enters the game for O. Mayo,,121,127
470,4,0:17.0,,Personal take foul by G. Antetokounmpo (drawn by R. Westbrook),121,127
471,4,0:17.0,,K. Durant makes free throw 1 of 2,121,128
472,4,0:17.0,,A. Roberson enters the game for A. Morrow,121,128
473,4,0:17.0,,K. Durant makes free throw 2 of 2,121,129
474,4,0:17.0,Milwaukee full timeout,,121,129
475,4,0:17.0,O. Mayo enters the game for J. Bayless,,121,129
476,4,0:12.0,O. Mayo misses 2-pt jump shot from 11 ft,,121,129
477,4,0:11.0,,Defensive rebound by A. Roberson,121,129
478,4,0:08.0,,Personal foul by G. Antetokounmpo (drawn by A. Roberson),121,129
479,4,0:08.0,J. Bayless enters the game for G. Antetokounmpo,,121,129
480,4,0:08.0,,A. Roberson makes free throw 1 of 2,121,130
481,4,0:08.0,,A. Roberson makes free throw 2 of 2,121,131
482,4,0:01.0,K. Middleton makes 2-pt layup at rim,,123,131
483,4,0:01.0,,Turnover by K. Durant (bad pass; steal by O. Mayo),123,131
484,4,0:00.0,O. Mayo misses 2-pt jump shot from 9 ft,,123,131
485,4,0:00.0,Offensive rebound by Team,,123,131
