,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
147,2,7:02.0,L. Deng makes 3-pt jump shot from 25 ft (assist by G. Dragić),,33,33
148,2,6:45.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by D. DeRozan),33,36
149,2,6:30.0,G. Dragić makes 2-pt layup from 2 ft,,35,36
150,2,6:20.0,,Turnover by D. DeRozan (bad pass; steal by L. Deng),35,36
151,2,6:16.0,G. Dragić makes 2-pt layup from 1 ft,,37,36
152,2,6:06.0,,Toronto full timeout,37,36
153,2,6:06.0,,J. Valančiūnas enters the game for B. Biyombo,37,36
154,2,6:06.0,G. Green enters the game for L. Deng,,37,36
155,2,6:06.0,J. Richardson enters the game for G. Dragić,,37,36
156,2,5:55.0,,D. DeRozan makes 2-pt jump shot from 2 ft,37,38
157,2,5:39.0,J. Richardson misses 2-pt jump shot from 10 ft,,37,38
158,2,5:38.0,,Defensive rebound by J. Valančiūnas,37,38
159,2,5:21.0,,D. DeRozan misses 2-pt jump shot from 5 ft,37,38
160,2,5:20.0,,Offensive rebound by J. Valančiūnas,37,38
161,2,5:20.0,,J. Valančiūnas misses 2-pt layup from 1 ft,37,38
162,2,5:20.0,,Offensive rebound by Team,37,38
163,2,5:20.0,Loose ball foul by J. Winslow,,37,38
164,2,5:20.0,,J. Valančiūnas makes free throw 1 of 2,37,39
165,2,5:20.0,,J. Valančiūnas makes free throw 2 of 2,37,40
166,2,5:01.0,G. Green misses 3-pt jump shot from 23 ft,,37,40
167,2,5:00.0,,Defensive rebound by J. Valančiūnas,37,40
168,2,4:50.0,,K. Lowry misses 3-pt jump shot from 24 ft,37,40
169,2,4:49.0,Defensive rebound by H. Whiteside,,37,40
170,2,4:25.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Green),,40,40
171,2,3:59.0,,D. DeRozan makes 2-pt jump shot from 4 ft,40,42
172,2,3:51.0,Miami full timeout,,40,42
173,2,3:51.0,,J. Johnson enters the game for T. Ross,40,42
174,2,3:51.0,G. Dragić enters the game for G. Green,,40,42
175,2,3:43.0,G. Dragić misses 3-pt jump shot from 23 ft,,40,42
176,2,3:42.0,,Defensive rebound by P. Patterson,40,42
177,2,3:21.0,,D. DeRozan makes 2-pt jump shot from 12 ft,40,44
178,2,3:11.0,J. Winslow makes 2-pt jump shot from 18 ft (assist by J. Johnson),,42,44
179,2,2:54.0,,K. Lowry misses 2-pt jump shot from 17 ft,42,44
180,2,2:52.0,,Offensive rebound by J. Valančiūnas,42,44
181,2,2:49.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),42,47
182,2,2:41.0,Personal foul by J. Johnson,,42,47
183,2,2:41.0,L. Deng enters the game for J. Richardson,,42,47
184,2,2:41.0,,C. Joseph enters the game for K. Lowry,42,47
185,2,2:32.0,J. Johnson makes 2-pt jump shot from 6 ft,,44,47
186,2,2:09.0,,J. Valančiūnas misses 2-pt jump shot from 16 ft,44,47
187,2,2:08.0,Defensive rebound by L. Deng,,44,47
188,2,1:58.0,H. Whiteside misses 2-pt hook shot from 6 ft,,44,47
189,2,1:55.0,,Defensive rebound by J. Johnson,44,47
190,2,1:53.0,,J. Johnson makes 2-pt layup from 2 ft,44,49
191,2,1:53.0,,Shooting foul by H. Whiteside (drawn by J. Johnson),44,49
192,2,1:53.0,A. Stoudemire enters the game for H. Whiteside,,44,49
193,2,1:53.0,,J. Johnson misses free throw 1 of 1,44,49
194,2,1:52.0,Defensive rebound by L. Deng,,44,49
195,2,1:41.0,J. Johnson misses 2-pt jump shot from 6 ft,,44,49
196,2,1:39.0,Offensive rebound by J. Johnson,,44,49
197,2,1:31.0,L. Deng misses 3-pt jump shot from 23 ft (block by D. DeRozan),,44,49
198,2,1:29.0,,Defensive rebound by J. Valančiūnas,44,49
199,2,1:21.0,,Shooting foul by J. Johnson (drawn by D. DeRozan),44,49
200,2,1:21.0,,D. DeRozan makes free throw 1 of 2,44,50
201,2,1:21.0,,D. DeRozan makes free throw 2 of 2,44,51
202,2,1:05.0,Turnover by J. Johnson (bad pass; steal by D. DeRozan),,44,51
203,2,0:57.0,,Turnover by C. Joseph (bad pass; steal by L. Deng),44,51
204,2,0:55.0,L. Deng makes 2-pt dunk at rim,,46,51
205,2,0:29.0,,D. DeRozan misses 3-pt jump shot from 27 ft,46,51
206,2,0:28.0,Defensive rebound by G. Dragić,,46,51
207,2,0:23.0,L. Deng misses 2-pt layup from 2 ft,,46,51
208,2,0:21.0,,Defensive rebound by D. DeRozan,46,51
209,2,0:01.0,,D. DeRozan makes 2-pt jump shot from 18 ft,46,53
210,2,0:00.0,Turnover by L. Deng (bad pass; steal by C. Joseph),,46,53
211,3,11:44.0,,K. Lowry misses 3-pt jump shot from 24 ft,46,53
212,3,11:42.0,Defensive rebound by A. Stoudemire,,46,53
213,3,11:32.0,J. Winslow makes 2-pt jump shot from 21 ft (assist by G. Dragić),,48,53
214,3,11:06.0,,D. DeRozan misses 3-pt jump shot from 24 ft,48,53
215,3,11:05.0,Defensive rebound by J. Johnson,,48,53
216,3,10:57.0,Turnover by J. Johnson (bad pass; steal by K. Lowry),,48,53
217,3,10:53.0,,Turnover by L. Scola (lost ball; steal by J. Winslow),48,53
218,3,10:49.0,J. Winslow misses 2-pt layup from 1 ft,,48,53
219,3,10:48.0,,Defensive rebound by D. DeRozan,48,53
220,3,10:35.0,,J. Johnson makes 2-pt layup from 2 ft,48,55
221,3,10:08.0,A. Stoudemire misses 2-pt jump shot from 6 ft (block by J. Valančiūnas),,48,55
222,3,10:07.0,,Defensive rebound by D. DeRozan,48,55
223,3,9:58.0,,Shooting foul by A. Stoudemire (drawn by J. Valančiūnas),48,55
224,3,9:58.0,,J. Valančiūnas makes free throw 1 of 2,48,56
225,3,9:58.0,,J. Valančiūnas makes free throw 2 of 2,48,57
226,3,9:46.0,L. Deng misses 2-pt jump shot from 14 ft,,48,57
227,3,9:45.0,,Defensive rebound by J. Johnson,48,57
228,3,9:34.0,,K. Lowry misses 3-pt jump shot from 23 ft,48,57
229,3,9:33.0,Defensive rebound by G. Dragić,,48,57
230,3,9:29.0,L. Deng makes 2-pt layup from 1 ft (assist by G. Dragić),,50,57
231,3,9:29.0,Shooting foul by K. Lowry (drawn by L. Deng),,50,57
232,3,9:29.0,L. Deng makes free throw 1 of 1,,51,57
233,3,9:16.0,,D. DeRozan misses 2-pt jump shot from 10 ft (block by L. Deng),51,57
234,3,9:15.0,Defensive rebound by L. Deng,,51,57
235,3,9:06.0,J. Winslow makes 2-pt jump shot from 1 ft (assist by G. Dragić),,53,57
236,3,8:41.0,,D. DeRozan makes 2-pt jump shot from 21 ft (assist by L. Scola),53,59
237,3,8:24.0,A. Stoudemire misses 2-pt jump shot from 19 ft,,53,59
238,3,8:23.0,,Defensive rebound by J. Johnson,53,59
239,3,8:14.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by J. Johnson),53,61
240,3,8:04.0,Personal foul by J. Johnson,,53,61
241,3,8:04.0,H. Whiteside enters the game for A. Stoudemire,,53,61
242,3,7:57.0,H. Whiteside makes 2-pt jump shot from 7 ft (assist by J. Johnson),,55,61
243,3,7:44.0,,J. Valančiūnas misses 2-pt dunk at rim (block by H. Whiteside),55,61
244,3,7:41.0,Defensive rebound by J. Johnson,,55,61
245,3,7:39.0,Personal foul by D. DeRozan,,55,61
246,3,7:30.0,L. Deng makes 2-pt jump shot from 20 ft (assist by J. Winslow),,57,61
247,3,7:12.0,,D. DeRozan misses 2-pt jump shot from 11 ft,57,61
248,3,7:10.0,Defensive rebound by H. Whiteside,,57,61
249,3,6:53.0,L. Deng misses 3-pt jump shot from 24 ft,,57,61
250,3,6:52.0,,Defensive rebound by Team,57,61
251,3,6:52.0,Loose ball foul by J. Winslow,,57,61
252,3,6:39.0,,D. DeRozan misses 2-pt hook shot from 7 ft,57,61
253,3,6:38.0,Defensive rebound by Team,,57,61
254,3,6:38.0,,Loose ball foul by J. Valančiūnas,57,61
255,3,6:24.0,J. Johnson makes 2-pt jump shot from 10 ft,,59,61
256,3,6:24.0,,Toronto full timeout,59,61
257,3,6:16.0,,Turnover by J. Valančiūnas (bad pass; steal by H. Whiteside),59,61
258,3,6:07.0,J. Winslow misses 3-pt jump shot from 23 ft,,59,61
259,3,6:06.0,,Defensive rebound by Team,59,61
260,3,5:57.0,,Turnover by K. Lowry (bad pass),59,61
261,3,5:40.0,Turnover by J. Johnson (lost ball; steal by K. Lowry),,59,61
262,3,5:35.0,,L. Scola makes 2-pt layup from 2 ft (assist by K. Lowry),59,63
263,3,5:10.0,Turnover by L. Deng (bad pass; steal by J. Johnson),,59,63
264,3,5:05.0,,J. Johnson misses 2-pt layup from 1 ft,59,63
265,3,5:02.0,Defensive rebound by J. Winslow,,59,63
266,3,4:56.0,G. Dragić misses 3-pt jump shot from 23 ft,,59,63
267,3,4:55.0,,Defensive rebound by J. Valančiūnas,59,63
268,3,4:46.0,,K. Lowry misses 3-pt jump shot from 25 ft,59,63
269,3,4:46.0,Defensive rebound by Team,,59,63
270,3,4:46.0,Miami full timeout,,59,63
271,3,4:46.0,G. Green enters the game for L. Deng,,59,63
272,3,4:46.0,J. Richardson enters the game for G. Dragić,,59,63
273,3,4:35.0,Shooting foul by K. Lowry (drawn by J. Richardson),,59,63
274,3,4:35.0,J. Richardson misses free throw 1 of 3,,59,63
275,3,4:35.0,Offensive rebound by Team,,59,63
276,3,4:35.0,J. Richardson misses free throw 2 of 3,,59,63
277,3,4:35.0,Offensive rebound by Team,,59,63
278,3,4:35.0,J. Richardson makes free throw 3 of 3,,60,63
279,3,4:15.0,,L. Scola misses 2-pt hook shot from 7 ft,60,63
280,3,4:14.0,Defensive rebound by J. Richardson,,60,63
281,3,4:06.0,,P. Patterson enters the game for L. Scola,60,63
282,3,4:06.0,Turnover by Team (5 sec inbounds),,60,63
283,3,3:49.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by J. Johnson),60,65
284,3,3:24.0,H. Whiteside makes 2-pt hook shot from 9 ft (assist by J. Johnson),,62,65
285,3,2:58.0,,J. Valančiūnas misses 2-pt jump shot from 4 ft (block by H. Whiteside),62,65
286,3,2:54.0,Defensive rebound by G. Green,,62,65
287,3,2:48.0,J. Winslow misses 2-pt jump shot from 13 ft,,62,65
288,3,2:48.0,,Defensive rebound by Team,62,65
289,3,2:48.0,Loose ball foul by H. Whiteside,,62,65
290,3,2:48.0,,T. Ross enters the game for J. Johnson,62,65
291,3,2:48.0,,C. Joseph enters the game for K. Lowry,62,65
292,3,2:34.0,,D. DeRozan misses 2-pt layup from 4 ft,62,65
293,3,2:33.0,Defensive rebound by G. Green,,62,65
294,3,2:31.0,Shooting foul by C. Joseph (drawn by G. Green),,62,65
295,3,2:31.0,G. Green makes free throw 1 of 2,,63,65
296,3,2:31.0,A. Stoudemire enters the game for H. Whiteside,,63,65
297,3,2:31.0,G. Green makes free throw 2 of 2,,64,65
298,3,2:13.0,,C. Joseph misses 2-pt jump shot from 13 ft,64,65
299,3,2:12.0,Defensive rebound by J. Winslow,,64,65
300,3,1:55.0,G. Green makes 3-pt jump shot from 25 ft,,67,65
301,3,1:34.0,,D. DeRozan makes 2-pt jump shot from 7 ft,67,67
302,3,1:20.0,J. Johnson makes 2-pt jump shot from 12 ft,,69,67
303,3,0:59.0,,Turnover by C. Joseph (bad pass; steal by J. Winslow),69,67
304,3,0:49.0,G. Green misses 2-pt jump shot from 15 ft,,69,67
305,3,0:49.0,Offensive rebound by A. Stoudemire,,69,67
306,3,0:49.0,A. Stoudemire makes 2-pt layup from 1 ft,,71,67
307,3,0:28.0,,D. DeRozan misses 2-pt jump shot from 19 ft,71,67
308,3,0:28.0,,Offensive rebound by Team,71,67
309,3,0:28.0,Loose ball foul by A. Stoudemire,,71,67
310,3,0:28.0,,B. Biyombo enters the game for J. Valančiūnas,71,67
311,3,0:08.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by C. Joseph),71,70
312,3,0:02.0,J. Richardson misses 2-pt jump shot from 7 ft (block by C. Joseph),,71,70
313,3,0:02.0,Offensive rebound by A. Stoudemire,,71,70
314,4,11:46.0,G. Dragić misses 2-pt jump shot from 3 ft (block by B. Biyombo),,71,70
315,4,11:44.0,Offensive rebound by J. Richardson,,71,70
316,4,11:43.0,Shooting foul by P. Patterson (drawn by A. Stoudemire),,71,70
317,4,11:43.0,A. Stoudemire makes free throw 1 of 2,,72,70
318,4,11:43.0,A. Stoudemire makes free throw 2 of 2,,73,70
319,4,11:31.0,,C. Joseph misses 2-pt jump shot from 5 ft,73,70
320,4,11:31.0,,Offensive rebound by Team,73,70
321,4,11:28.0,,T. Ross misses 2-pt jump shot from 20 ft,73,70
322,4,11:27.0,Defensive rebound by G. Dragić,,73,70
323,4,11:02.0,J. Richardson misses 3-pt jump shot from 23 ft,,73,70
324,4,11:01.0,Offensive rebound by A. Stoudemire,,73,70
325,4,10:55.0,G. Green misses 3-pt jump shot from 23 ft,,73,70
326,4,10:53.0,,Defensive rebound by K. Lowry,73,70
327,4,10:49.0,,Turnover by K. Lowry (lost ball; steal by J. Richardson),73,70
328,4,10:33.0,Turnover by G. Dragić (lost ball; steal by B. Biyombo),,73,70
329,4,10:17.0,,Shooting foul by G. Dragić (drawn by K. Lowry),73,70
330,4,10:17.0,,K. Lowry makes free throw 1 of 2,73,71
331,4,10:17.0,,K. Lowry makes free throw 2 of 2,73,72
332,4,10:06.0,L. Deng misses 3-pt jump shot from 23 ft,,73,72
333,4,10:06.0,,Defensive rebound by B. Biyombo,73,72
334,4,9:52.0,,Turnover by K. Lowry (lost ball; steal by J. Richardson),73,72
335,4,9:44.0,G. Dragić misses 2-pt layup from 1 ft,,73,72
336,4,9:44.0,,Defensive rebound by K. Lowry,73,72
337,4,9:25.0,,C. Joseph makes 2-pt jump shot from 14 ft,73,74
338,4,9:06.0,Personal foul by B. Biyombo,,73,74
339,4,9:06.0,H. Whiteside enters the game for A. Stoudemire,,73,74
340,4,8:52.0,Turnover by G. Dragić (lost ball; steal by C. Joseph),,73,74
341,4,8:47.0,,Shooting foul by J. Richardson (drawn by K. Lowry),73,74
342,4,8:47.0,Official timeout,,73,74
343,4,8:47.0,,K. Lowry makes free throw 1 of 2,73,75
344,4,8:47.0,,K. Lowry makes free throw 2 of 2,73,76
345,4,8:34.0,L. Deng misses 2-pt hook shot from 6 ft,,73,76
346,4,8:31.0,,Defensive rebound by K. Lowry,73,76
347,4,8:22.0,,K. Lowry makes 2-pt jump shot from 21 ft (assist by P. Patterson),73,78
348,4,8:05.0,G. Green misses 2-pt jump shot from 6 ft,,73,78
349,4,8:05.0,Offensive rebound by G. Green,,73,78
350,4,8:05.0,Shooting foul by T. Ross (drawn by G. Green),,73,78
351,4,8:05.0,G. Green makes free throw 1 of 2,,74,78
352,4,8:05.0,J. Johnson enters the game for J. Richardson,,74,78
353,4,8:05.0,G. Green makes free throw 2 of 2,,75,78
354,4,7:52.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),75,81
355,4,7:40.0,Personal foul by T. Ross,,75,81
356,4,7:32.0,J. Johnson makes 2-pt jump shot from 7 ft,,77,81
357,4,7:19.0,,K. Lowry makes 2-pt jump shot from 11 ft,77,83
358,4,7:05.0,Shooting foul by T. Ross (drawn by J. Johnson),,77,83
359,4,7:05.0,J. Johnson makes free throw 1 of 2,,78,83
360,4,7:05.0,J. Richardson enters the game for G. Green,,78,83
361,4,7:05.0,J. Johnson makes free throw 2 of 2,,79,83
362,4,6:53.0,,T. Ross misses 3-pt jump shot from 24 ft,79,83
363,4,6:52.0,,Offensive rebound by P. Patterson,79,83
364,4,6:48.0,,P. Patterson misses 2-pt jump shot from 1 ft,79,83
365,4,6:48.0,,Offensive rebound by P. Patterson,79,83
366,4,6:48.0,,P. Patterson misses 2-pt layup from 1 ft,79,83
367,4,6:48.0,,Offensive rebound by Team,79,83
368,4,6:48.0,,D. DeRozan enters the game for T. Ross,79,83
369,4,6:48.0,J. Winslow enters the game for L. Deng,,79,83
370,4,6:34.0,,C. Joseph misses 2-pt jump shot from 14 ft,79,83
371,4,6:34.0,Defensive rebound by J. Winslow,,79,83
372,4,6:11.0,H. Whiteside misses 2-pt hook shot from 9 ft,,79,83
373,4,6:09.0,,Defensive rebound by K. Lowry,79,83
374,4,6:02.0,,K. Lowry misses 3-pt jump shot from 24 ft,79,83
375,4,6:01.0,Defensive rebound by H. Whiteside,,79,83
376,4,5:55.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,82,83
377,4,5:52.0,,Toronto full timeout,82,83
378,4,5:37.0,,D. DeRozan makes 2-pt jump shot from 20 ft,82,85
379,4,5:16.0,J. Johnson misses 2-pt jump shot from 8 ft,,82,85
380,4,5:14.0,Offensive rebound by H. Whiteside,,82,85
381,4,5:11.0,H. Whiteside misses 2-pt hook shot from 5 ft,,82,85
382,4,5:10.0,,Defensive rebound by B. Biyombo,82,85
383,4,4:59.0,,K. Lowry misses 2-pt jump shot from 19 ft,82,85
384,4,4:59.0,,Offensive rebound by Team,82,85
385,4,4:59.0,Loose ball foul by J. Richardson,,82,85
386,4,4:56.0,,Personal foul by J. Johnson,82,85
387,4,4:44.0,,D. DeRozan makes 2-pt layup from 2 ft,82,87
388,4,4:24.0,J. Johnson misses 2-pt jump shot from 5 ft,,82,87
