,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
180,2,3:23.0,Turnover by Team (shot clock),,40,50
181,2,3:09.0,,M. Gasol misses 2-pt jump shot from 15 ft,40,50
182,2,3:09.0,Defensive rebound by L. Nance,,40,50
183,2,2:57.0,J. Clarkson makes 2-pt layup from 1 ft,,42,50
184,2,2:40.0,,J. Green makes 2-pt layup from 1 ft (assist by M. Gasol),42,52
185,2,2:25.0,L. Williams misses 2-pt jump shot from 22 ft,,42,52
186,2,2:25.0,,Defensive rebound by M. Barnes,42,52
187,2,2:20.0,,Shooting foul by J. Clarkson (drawn by J. Green),42,52
188,2,2:20.0,LA Lakers full timeout,,42,52
189,2,2:20.0,D. Russell enters the game for J. Clarkson,,42,52
190,2,2:20.0,,J. Green makes free throw 1 of 2,42,53
191,2,2:20.0,,J. Green makes free throw 2 of 2,42,54
192,2,2:02.0,N. Young makes 2-pt jump shot from 14 ft (assist by R. Hibbert),,44,54
193,2,1:41.0,,M. Gasol makes 2-pt jump shot from 10 ft (assist by J. Green),44,56
194,2,1:19.0,Turnover by R. Hibbert (lost ball; steal by M. Gasol),,44,56
195,2,1:02.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),44,59
196,2,0:47.0,Shooting foul by J. Green (drawn by D. Russell),,44,59
197,2,0:47.0,D. Russell makes free throw 1 of 2,,45,59
198,2,0:47.0,D. Russell makes free throw 2 of 2,,46,59
199,2,0:33.0,,M. Conley misses 2-pt jump shot from 16 ft,46,59
200,2,0:32.0,Defensive rebound by L. Nance,,46,59
201,2,0:10.0,L. Nance misses 2-pt layup from 1 ft,,46,59
202,2,0:08.0,Offensive rebound by L. Nance,,46,59
203,2,0:08.0,L. Nance misses 2-pt layup from 1 ft,,46,59
204,2,0:06.0,,Defensive rebound by M. Barnes,46,59
205,2,0:03.0,,J. Green misses 2-pt layup from 1 ft,46,59
206,2,0:02.0,,Offensive rebound by J. Green,46,59
207,2,0:02.0,,J. Green misses 2-pt layup from 1 ft,46,59
208,2,0:01.0,Defensive rebound by R. Hibbert,,46,59
209,3,11:42.0,L. Nance makes 2-pt jump shot from 20 ft (assist by J. Clarkson),,48,59
210,3,11:24.0,,J. Green makes 3-pt jump shot from 23 ft (assist by C. Lee),48,62
211,3,11:00.0,Turnover by K. Bryant (bad pass; steal by M. Conley),,48,62
212,3,10:59.0,,Personal take foul by K. Bryant (drawn by M. Conley),48,62
213,3,10:49.0,,M. Conley makes 2-pt jump shot from 9 ft,48,64
214,3,10:28.0,L. Nance makes 2-pt jump shot from 19 ft (assist by K. Bryant),,50,64
215,3,10:17.0,,Personal foul by J. Clarkson (drawn by M. Conley),50,64
216,3,10:07.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by J. Green),50,67
217,3,9:48.0,Shooting foul by M. Barnes (drawn by K. Bryant),,50,67
218,3,9:48.0,K. Bryant makes free throw 1 of 3,,51,67
219,3,9:48.0,K. Bryant makes free throw 2 of 3,,52,67
220,3,9:48.0,K. Bryant misses free throw 3 of 3,,52,67
221,3,9:46.0,,Defensive rebound by M. Barnes,52,67
222,3,9:32.0,,Personal foul by R. Hibbert (drawn by M. Gasol),52,67
223,3,9:20.0,,M. Gasol misses 2-pt jump shot from 17 ft,52,67
224,3,9:20.0,Defensive rebound by K. Bryant,,52,67
225,3,9:10.0,J. Clarkson misses 3-pt jump shot from 25 ft,,52,67
226,3,9:09.0,Offensive rebound by R. Hibbert,,52,67
227,3,9:09.0,Shooting foul by M. Gasol (drawn by R. Hibbert),,52,67
228,3,9:09.0,R. Hibbert makes free throw 1 of 2,,53,67
229,3,9:09.0,R. Hibbert makes free throw 2 of 2,,54,67
230,3,8:50.0,,J. Green makes 2-pt hook shot from 4 ft,54,69
231,3,8:32.0,K. Bryant misses 3-pt jump shot from 28 ft,,54,69
232,3,8:32.0,,Defensive rebound by M. Conley,54,69
233,3,8:13.0,,M. Conley makes 2-pt layup from 1 ft (assist by M. Gasol),54,71
234,3,7:59.0,J. Clarkson makes 2-pt jump shot from 21 ft,,56,71
235,3,7:39.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by J. Green),56,74
236,3,7:16.0,K. Bryant makes 2-pt jump shot from 18 ft,,58,74
237,3,7:16.0,Shooting foul by M. Barnes (drawn by K. Bryant),,58,74
238,3,7:16.0,K. Bryant makes free throw 1 of 1,,59,74
239,3,6:57.0,,Personal foul by R. Hibbert (drawn by M. Gasol),59,74
240,3,6:57.0,,M. Gasol makes free throw 1 of 2,59,75
241,3,6:57.0,,M. Chalmers enters the game for M. Conley,59,75
242,3,6:57.0,,M. Gasol makes free throw 2 of 2,59,76
243,3,6:45.0,Personal foul by J. Green (drawn by L. Nance),,59,76
244,3,6:36.0,K. Bryant misses 2-pt jump shot from 17 ft,,59,76
245,3,6:36.0,,Defensive rebound by M. Chalmers,59,76
246,3,6:31.0,,M. Barnes makes 2-pt layup at rim (assist by M. Chalmers),59,78
247,3,6:20.0,L. Nance makes 2-pt dunk at rim (assist by K. Bryant),,61,78
248,3,5:52.0,,M. Gasol makes 2-pt jump shot from 9 ft (assist by M. Chalmers),61,80
249,3,5:35.0,J. Clarkson misses 2-pt jump shot from 7 ft,,61,80
250,3,5:34.0,,Defensive rebound by M. Barnes,61,80
251,3,5:28.0,,Turnover by J. Green (bad pass; steal by L. Nance),61,80
252,3,5:17.0,R. Hibbert misses 2-pt jump shot from 16 ft,,61,80
253,3,5:16.0,,Defensive rebound by M. Barnes,61,80
254,3,5:15.0,,Memphis full timeout,61,80
255,3,5:15.0,,Z. Randolph enters the game for M. Gasol,61,80
256,3,5:15.0,D. Russell enters the game for J. Clarkson,,61,80
257,3,4:54.0,,Z. Randolph makes 2-pt jump shot from 15 ft (assist by M. Barnes),61,82
258,3,4:32.0,L. Nance makes 2-pt jump shot from 17 ft (assist by D. Russell),,63,82
259,3,4:18.0,,J. Green makes 2-pt jump shot from 14 ft (assist by M. Chalmers),63,84
260,3,4:08.0,Personal foul by M. Chalmers (drawn by L. Nance),,63,84
261,3,4:08.0,,T. Allen enters the game for M. Barnes,63,84
262,3,4:08.0,L. Nance makes free throw 1 of 2,,64,84
263,3,4:08.0,L. Nance misses free throw 2 of 2,,64,84
264,3,4:06.0,Offensive rebound by R. Hibbert,,64,84
265,3,4:02.0,K. Bryant misses 3-pt jump shot from 25 ft,,64,84
266,3,4:02.0,Offensive rebound by L. Nance,,64,84
267,3,3:56.0,L. Williams misses 3-pt jump shot from 25 ft,,64,84
268,3,3:56.0,Offensive rebound by Team,,64,84
269,3,3:47.0,K. Bryant misses 2-pt jump shot from 13 ft,,64,84
270,3,3:46.0,,Defensive rebound by Z. Randolph,64,84
271,3,3:38.0,,C. Lee makes 2-pt jump shot from 18 ft (assist by J. Green),64,86
272,3,3:19.0,L. Nance makes 2-pt layup from 1 ft (assist by D. Russell),,66,86
273,3,3:09.0,,M. Chalmers misses 2-pt layup from 1 ft,66,86
274,3,3:07.0,,Offensive rebound by M. Chalmers,66,86
275,3,3:07.0,,M. Chalmers misses 2-pt layup at rim,66,86
276,3,3:05.0,Defensive rebound by L. Nance,,66,86
277,3,3:00.0,D. Russell makes 2-pt layup at rim,,68,86
278,3,2:39.0,,Z. Randolph makes 2-pt jump shot from 14 ft (assist by C. Lee),68,88
279,3,2:27.0,Turnover by D. Russell (bad pass; steal by M. Chalmers),,68,88
280,3,2:23.0,,M. Chalmers misses 2-pt dunk at rim (block by L. Williams),68,88
281,3,2:19.0,,Offensive rebound by C. Lee,68,88
282,3,2:19.0,,C. Lee makes 2-pt jump shot from 4 ft,68,90
283,3,2:03.0,Shooting foul by Z. Randolph (drawn by R. Hibbert),,68,90
284,3,2:03.0,LA Lakers full timeout,,68,90
285,3,2:03.0,,J. Green enters the game for J. Green,68,90
286,3,2:03.0,R. Hibbert makes free throw 1 of 2,,69,90
287,3,2:03.0,R. Hibbert makes free throw 2 of 2,,70,90
288,3,1:47.0,,Turnover by M. Chalmers (lost ball; steal by L. Nance),70,90
289,3,1:43.0,L. Williams makes 2-pt dunk at rim (assist by L. Nance),,72,90
290,3,1:26.0,,J. Green misses 2-pt jump shot from 13 ft,72,90
291,3,1:25.0,Defensive rebound by L. Nance,,72,90
292,3,1:11.0,K. Bryant misses 3-pt jump shot from 24 ft,,72,90
293,3,1:11.0,Offensive rebound by L. Nance,,72,90
294,3,1:09.0,Turnover by L. Nance (lost ball; steal by C. Lee),,72,90
295,3,1:04.0,,T. Allen makes 2-pt dunk at rim (assist by C. Lee),72,92
296,3,0:41.0,L. Nance makes 2-pt jump shot from 17 ft (assist by K. Bryant),,74,92
297,3,0:25.0,,M. Chalmers misses 3-pt jump shot from 24 ft,74,92
298,3,0:25.0,Defensive rebound by Team,,74,92
299,3,0:03.0,L. Williams misses 3-pt jump shot from 25 ft,,74,92
300,3,0:03.0,,Defensive rebound by T. Allen,74,92
301,3,0:00.0,,T. Allen misses 2-pt layup from 2 ft,74,92
302,3,0:00.0,,Offensive rebound by Team,74,92
303,4,11:34.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by M. Conley),74,95
304,4,11:08.0,Turnover by D. Russell (lost ball; steal by J. Green),,74,95
305,4,10:52.0,,Personal foul by J. Randle (drawn by Z. Randolph),74,95
306,4,10:44.0,,J. Green makes 2-pt jump shot from 21 ft (assist by M. Chalmers),74,97
307,4,10:30.0,Personal foul by M. Chalmers (drawn by D. Russell),,74,97
308,4,10:21.0,J. Clarkson misses 2-pt layup from 1 ft,,74,97
309,4,10:19.0,Offensive rebound by B. Bass,,74,97
310,4,10:19.0,B. Bass makes 2-pt layup at rim,,76,97
311,4,10:05.0,,M. Conley makes 2-pt layup at rim,76,99
312,4,9:46.0,D. Russell misses 3-pt jump shot from 25 ft,,76,99
313,4,9:46.0,,Defensive rebound by M. Conley,76,99
314,4,9:35.0,,Z. Randolph makes 2-pt jump shot from 20 ft (assist by M. Conley),76,101
315,4,9:33.0,LA Lakers full timeout,,76,101
316,4,9:17.0,Shooting foul by T. Allen (drawn by N. Young),,76,101
317,4,9:17.0,N. Young makes free throw 1 of 2,,77,101
318,4,9:17.0,N. Young makes free throw 2 of 2,,78,101
319,4,9:02.0,,T. Allen makes 2-pt layup from 1 ft (assist by J. Green),78,103
320,4,8:40.0,J. Clarkson makes 2-pt jump shot from 8 ft (assist by D. Russell),,80,103
321,4,8:22.0,,M. Conley misses 3-pt jump shot from 24 ft,80,103
322,4,8:22.0,Defensive rebound by J. Randle,,80,103
323,4,8:14.0,Turnover by J. Clarkson (bad pass; steal by M. Conley),,80,103
324,4,8:14.0,,Clear path foul by D. Russell,80,103
325,4,8:14.0,,M. Conley makes clear path free throw 1 of 2,80,104
326,4,8:14.0,,M. Conley makes clear path free throw 2 of 2,80,105
327,4,8:14.0,,V. Carter enters the game for Z. Randolph,80,105
328,4,8:03.0,,M. Conley misses 2-pt jump shot from 15 ft,80,105
329,4,8:03.0,Defensive rebound by J. Randle,,80,105
330,4,7:55.0,N. Young misses 3-pt jump shot from 25 ft,,80,105
331,4,7:54.0,,Defensive rebound by J. Green,80,105
332,4,7:33.0,,M. Chalmers misses 3-pt jump shot from 24 ft,80,105
333,4,7:33.0,Defensive rebound by B. Bass,,80,105
334,4,7:18.0,Personal foul by J. Green (drawn by B. Bass),,80,105
335,4,7:18.0,A. Brown enters the game for D. Russell,,80,105
336,4,7:18.0,M. Huertas enters the game for J. Clarkson,,80,105
337,4,7:08.0,Turnover by J. Randle (lost ball; steal by M. Conley),,80,105
338,4,6:58.0,,Turnover by T. Allen (lost ball; steal by B. Bass),80,105
339,4,6:51.0,,R. Smith enters the game for M. Conley,80,105
340,4,6:51.0,R. Sacre enters the game for B. Bass,,80,105
341,4,6:51.0,R. Kelly enters the game for N. Young,,80,105
342,4,6:37.0,J. Randle makes 3-pt jump shot from 25 ft (assist by M. Huertas),,83,105
343,4,6:16.0,,T. Allen misses 2-pt jump shot from 20 ft,83,105
344,4,6:16.0,Defensive rebound by Team,,83,105
345,4,6:05.0,R. Kelly misses 2-pt jump shot from 11 ft,,83,105
346,4,6:03.0,Offensive rebound by R. Kelly,,83,105
347,4,5:54.0,R. Kelly misses 3-pt jump shot from 24 ft,,83,105
348,4,5:54.0,,Defensive rebound by R. Smith,83,105
349,4,5:49.0,,Shooting foul by M. Huertas (drawn by R. Smith),83,105
350,4,5:49.0,,Memphis full timeout,83,105
351,4,5:49.0,,J. Martin enters the game for T. Allen,83,105
352,4,5:49.0,,R. Smith misses free throw 1 of 2,83,105
353,4,5:49.0,,Offensive rebound by Team,83,105
354,4,5:49.0,,R. Smith misses free throw 2 of 2,83,105
355,4,5:49.0,Defensive rebound by J. Randle,,83,105
356,4,5:37.0,Shooting foul by J. Green (drawn by J. Randle),,83,105
357,4,5:37.0,J. Randle misses free throw 1 of 2,,83,105
358,4,5:37.0,Offensive rebound by Team,,83,105
359,4,5:37.0,J. Randle makes free throw 2 of 2,,84,105
360,4,5:22.0,,Turnover by J. Green (bad pass),84,105
361,4,4:58.0,Turnover by Team (shot clock),,84,105
362,4,4:42.0,,V. Carter misses 3-pt jump shot from 25 ft,84,105
363,4,4:41.0,Defensive rebound by A. Brown,,84,105
364,4,4:29.0,A. Brown misses 2-pt jump shot from 6 ft,,84,105
365,4,4:26.0,Offensive rebound by A. Brown,,84,105
366,4,4:26.0,A. Brown misses 2-pt jump shot from 5 ft,,84,105
367,4,4:24.0,,Defensive rebound by M. Chalmers,84,105
368,4,4:20.0,,Turnover by M. Chalmers (bad pass; steal by A. Brown),84,105
369,4,4:15.0,R. Kelly makes 2-pt jump shot from 17 ft (assist by A. Brown),,86,105
370,4,4:04.0,,V. Carter misses 3-pt jump shot from 24 ft,86,105
371,4,4:03.0,,Offensive rebound by J. Green,86,105
372,4,4:01.0,,Shooting foul by J. Randle (drawn by J. Green),86,105
373,4,4:01.0,,J. Green misses free throw 1 of 2,86,105
374,4,4:01.0,,Offensive rebound by Team,86,105
375,4,4:01.0,,J. Green misses free throw 2 of 2,86,105
376,4,4:00.0,Defensive rebound by J. Randle,,86,105
377,4,3:45.0,M. Huertas misses 2-pt jump shot from 5 ft,,86,105
378,4,3:45.0,Offensive rebound by R. Sacre,,86,105
379,4,3:45.0,Shooting foul by V. Carter (drawn by R. Sacre),,86,105
380,4,3:45.0,R. Sacre makes free throw 1 of 2,,87,105
381,4,3:45.0,R. Sacre misses free throw 2 of 2,,87,105
382,4,3:43.0,Offensive rebound by R. Sacre,,87,105
383,4,3:40.0,R. Sacre misses 2-pt jump shot from 4 ft (block by R. Smith),,87,105
384,4,3:39.0,,Defensive rebound by R. Smith,87,105
385,4,3:34.0,,J. Martin misses 2-pt layup from 1 ft (block by R. Sacre),87,105
386,4,3:33.0,Defensive rebound by M. Huertas,,87,105
387,4,3:22.0,J. Randle misses 2-pt jump shot from 9 ft,,87,105
388,4,3:20.0,Offensive rebound by J. Randle,,87,105
389,4,3:19.0,,Violation by J. Green (def goaltending),87,105
