,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
119,1,0:33.0,Shooting foul by T. Ross (drawn by R. Stuckey),,28,18
120,1,0:33.0,R. Stuckey makes free throw 1 of 2,,29,18
121,1,0:33.0,,K. Lowry enters the game for T. Ross,29,18
122,1,0:33.0,R. Stuckey makes free throw 2 of 2,,30,18
123,1,0:16.0,,C. Joseph makes 2-pt layup from 1 ft,30,20
124,1,0:00.0,R. Stuckey misses 2-pt jump shot from 18 ft,,30,20
125,1,0:00.0,Offensive rebound by Team,,30,20
126,2,11:43.0,J. Hill makes 2-pt layup from 2 ft,,32,20
127,2,11:33.0,,Personal foul by R. Stuckey (drawn by K. Lowry),32,20
128,2,11:19.0,,J. Valančiūnas misses 2-pt jump shot from 16 ft,32,20
129,2,11:18.0,Defensive rebound by J. Hill,,32,20
130,2,11:08.0,M. Ellis misses 2-pt jump shot from 17 ft,,32,20
131,2,11:07.0,,Defensive rebound by D. DeRozan,32,20
132,2,11:01.0,,D. DeRozan misses 2-pt layup from 2 ft,32,20
133,2,10:58.0,Defensive rebound by C. Budinger,,32,20
134,2,10:50.0,L. Allen misses 2-pt hook shot from 7 ft,,32,20
135,2,10:48.0,,Defensive rebound by K. Lowry,32,20
136,2,10:39.0,,Turnover by K. Lowry (bad pass; steal by J. Hill),32,20
137,2,10:33.0,Turnover by R. Stuckey (lost ball; steal by D. DeRozan),,32,20
138,2,10:12.0,,D. DeRozan misses 2-pt jump shot from 7 ft,32,20
139,2,10:09.0,Defensive rebound by L. Allen,,32,20
140,2,9:59.0,C. Budinger misses 2-pt jump shot from 7 ft,,32,20
141,2,9:58.0,,Defensive rebound by Team,32,20
142,2,9:58.0,,D. Carroll enters the game for D. DeRozan,32,20
143,2,9:49.0,,K. Lowry makes 2-pt layup from 2 ft (assist by D. Carroll),32,22
144,2,9:49.0,,Shooting foul by J. Hill (drawn by K. Lowry),32,22
145,2,9:49.0,,K. Lowry misses free throw 1 of 1,32,22
146,2,9:43.0,Defensive rebound by J. Hill,,32,22
147,2,9:35.0,M. Ellis makes 2-pt jump shot from 16 ft,,34,22
148,2,9:13.0,,Shooting foul by C. Budinger (drawn by D. Carroll),34,22
149,2,9:13.0,,D. Carroll misses free throw 1 of 2,34,22
150,2,9:13.0,,Offensive rebound by Team,34,22
151,2,9:13.0,,D. Carroll makes free throw 2 of 2,34,23
152,2,9:02.0,M. Ellis misses 2-pt jump shot from 20 ft,,34,23
153,2,9:01.0,Offensive rebound by Team,,34,23
154,2,8:52.0,C. Budinger misses 2-pt layup from 1 ft,,34,23
155,2,8:51.0,,Defensive rebound by J. Valančiūnas,34,23
156,2,8:42.0,,K. Lowry misses 2-pt hook shot from 3 ft,34,23
157,2,8:41.0,Defensive rebound by J. Hill,,34,23
158,2,8:28.0,Shooting foul by J. Valančiūnas (drawn by J. Hill),,34,23
159,2,8:28.0,Official timeout,,34,23
160,2,8:28.0,,L. Scola enters the game for P. Patterson,34,23
161,2,8:28.0,J. Hill makes free throw 1 of 2,,35,23
162,2,8:28.0,J. Hill misses free throw 2 of 2,,35,23
163,2,8:27.0,,Defensive rebound by D. Carroll,35,23
164,2,8:02.0,,C. Joseph misses 3-pt jump shot from 24 ft,35,23
165,2,8:02.0,,Offensive rebound by Team,35,23
166,2,8:02.0,,Turnover by Team (shot clock),35,23
167,2,7:53.0,M. Ellis misses 2-pt jump shot from 19 ft,,35,23
168,2,7:51.0,,Defensive rebound by K. Lowry,35,23
169,2,7:36.0,,Turnover by C. Joseph (lost ball; steal by M. Ellis),35,23
170,2,7:31.0,R. Stuckey makes 2-pt layup from 2 ft (assist by M. Ellis),,37,23
171,2,7:14.0,,Personal foul by M. Ellis (drawn by K. Lowry),37,23
172,2,7:14.0,G. Hill enters the game for M. Ellis,,37,23
173,2,7:02.0,,K. Lowry misses 2-pt layup from 2 ft,37,23
174,2,7:01.0,Defensive rebound by J. Hill,,37,23
175,2,7:00.0,Personal foul by L. Scola (drawn by J. Hill),,37,23
176,2,6:45.0,J. Hill makes 2-pt layup from 1 ft (assist by R. Stuckey),,39,23
177,2,6:27.0,,Turnover by K. Lowry (bad pass; steal by G. Hill),39,23
178,2,6:27.0,Personal foul by K. Lowry (drawn by G. Hill),,39,23
179,2,6:27.0,,D. DeRozan enters the game for K. Lowry,39,23
180,2,6:15.0,R. Stuckey misses 2-pt jump shot from 19 ft,,39,23
181,2,6:14.0,,Defensive rebound by L. Scola,39,23
182,2,6:06.0,,Turnover by D. Carroll (palming),39,23
183,2,5:53.0,J. Hill misses 2-pt jump shot from 15 ft,,39,23
184,2,5:52.0,,Defensive rebound by L. Scola,39,23
185,2,5:38.0,,J. Valančiūnas makes 2-pt jump shot from 15 ft,39,25
186,2,5:30.0,,Toronto full timeout,39,25
187,2,5:30.0,I. Mahinmi enters the game for J. Hill,,39,25
188,2,5:30.0,C. Miles enters the game for L. Allen,,39,25
189,2,5:19.0,R. Stuckey misses 2-pt jump shot from 18 ft,,39,25
190,2,5:16.0,,Defensive rebound by J. Valančiūnas,39,25
191,2,5:01.0,,Turnover by L. Scola (bad pass; steal by G. Hill),39,25
192,2,4:50.0,C. Miles misses 3-pt jump shot from 24 ft,,39,25
193,2,4:48.0,Offensive rebound by I. Mahinmi,,39,25
194,2,4:43.0,R. Stuckey makes 2-pt jump shot from 15 ft (assist by I. Mahinmi),,41,25
195,2,4:22.0,,J. Valančiūnas makes 2-pt layup at rim (assist by C. Joseph),41,27
196,2,4:04.0,R. Stuckey misses 3-pt jump shot from 22 ft,,41,27
197,2,4:02.0,Offensive rebound by I. Mahinmi,,41,27
198,2,3:45.0,G. Hill misses 2-pt hook shot from 7 ft,,41,27
199,2,3:43.0,,Defensive rebound by J. Valančiūnas,41,27
200,2,3:37.0,,Shooting foul by G. Hill (drawn by C. Joseph),41,27
201,2,3:37.0,,C. Joseph misses free throw 1 of 2,41,27
202,2,3:37.0,,Offensive rebound by Team,41,27
203,2,3:37.0,P. George enters the game for R. Stuckey,,41,27
204,2,3:37.0,,K. Lowry enters the game for L. Scola,41,27
205,2,3:37.0,,C. Joseph makes free throw 2 of 2,41,28
206,2,3:18.0,I. Mahinmi misses 2-pt hook shot from 7 ft,,41,28
207,2,3:17.0,,Defensive rebound by D. DeRozan,41,28
208,2,3:04.0,,D. DeRozan makes 2-pt jump shot from 5 ft,41,30
209,2,2:51.0,P. George misses 2-pt jump shot from 11 ft,,41,30
210,2,2:49.0,,Defensive rebound by J. Valančiūnas,41,30
211,2,2:32.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),41,32
212,2,2:32.0,Indiana full timeout,,41,32
213,2,2:21.0,P. George makes 2-pt layup from 1 ft (assist by C. Budinger),,43,32
214,2,2:06.0,,Shooting foul by G. Hill (drawn by D. DeRozan),43,32
215,2,2:06.0,,D. DeRozan makes free throw 1 of 2,43,33
216,2,2:06.0,J. Young enters the game for C. Budinger,,43,33
217,2,2:06.0,R. Stuckey enters the game for G. Hill,,43,33
218,2,2:06.0,,D. DeRozan makes free throw 2 of 2,43,34
219,2,1:53.0,R. Stuckey misses 2-pt jump shot from 14 ft,,43,34
220,2,1:51.0,,Defensive rebound by D. Carroll,43,34
221,2,1:42.0,,K. Lowry misses 3-pt jump shot from 23 ft,43,34
222,2,1:40.0,Defensive rebound by P. George,,43,34
223,2,1:29.0,Personal foul by D. Carroll (drawn by P. George),,43,34
224,2,1:24.0,R. Stuckey makes 2-pt jump shot from 3 ft (assist by P. George),,45,34
225,2,1:05.0,,J. Valančiūnas misses 2-pt jump shot from 2 ft,45,34
226,2,1:03.0,Defensive rebound by I. Mahinmi,,45,34
227,2,0:53.0,C. Miles misses 2-pt layup from 1 ft,,45,34
228,2,0:50.0,,Defensive rebound by J. Valančiūnas,45,34
229,2,0:40.0,,K. Lowry makes 2-pt layup from 1 ft (assist by D. DeRozan),45,36
230,2,0:18.0,P. George misses 2-pt jump shot from 18 ft,,45,36
231,2,0:16.0,,Defensive rebound by J. Valančiūnas,45,36
232,2,0:02.0,,Shooting foul by J. Young (drawn by D. DeRozan),45,36
233,2,0:02.0,,D. DeRozan makes free throw 1 of 2,45,37
234,2,0:02.0,Indiana full timeout,,45,37
235,2,0:02.0,,B. Biyombo enters the game for J. Valančiūnas,45,37
236,2,0:02.0,J. Hill enters the game for R. Stuckey,,45,37
237,2,0:02.0,C. Budinger enters the game for J. Young,,45,37
238,2,0:02.0,,D. DeRozan misses free throw 2 of 2,45,37
239,2,0:02.0,Defensive rebound by J. Hill,,45,37
240,3,11:43.0,M. Ellis misses 3-pt jump shot from 22 ft,,45,37
241,3,11:42.0,,Defensive rebound by L. Scola,45,37
242,3,11:30.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Lowry),45,40
243,3,11:11.0,C. Miles makes 3-pt jump shot from 22 ft (assist by G. Hill),,48,40
244,3,10:53.0,,D. DeRozan makes 2-pt jump shot from 12 ft (assist by K. Lowry),48,42
245,3,10:35.0,P. George misses 2-pt jump shot from 16 ft,,48,42
246,3,10:34.0,,Defensive rebound by J. Valančiūnas,48,42
247,3,10:26.0,,Turnover by K. Lowry (bad pass; steal by I. Mahinmi),48,42
248,3,10:20.0,G. Hill misses 2-pt jump shot from 2 ft,,48,42
249,3,10:18.0,,Defensive rebound by D. DeRozan,48,42
250,3,10:06.0,,J. Valančiūnas misses 2-pt jump shot from 17 ft,48,42
251,3,10:06.0,,Offensive rebound by Team,48,42
252,3,10:03.0,,D. DeRozan makes 2-pt jump shot from 18 ft,48,44
253,3,9:56.0,Turnover by M. Ellis (bad pass; steal by D. Carroll),,48,44
254,3,9:41.0,,D. Carroll misses 3-pt jump shot from 24 ft,48,44
255,3,9:40.0,Defensive rebound by I. Mahinmi,,48,44
256,3,9:24.0,G. Hill makes 3-pt jump shot from 25 ft (assist by P. George),,51,44
257,3,9:11.0,,Turnover by D. Carroll (bad pass; steal by P. George),51,44
258,3,9:07.0,P. George makes 2-pt dunk at rim,,53,44
259,3,8:52.0,,D. DeRozan makes 3-pt jump shot from 22 ft (assist by D. Carroll),53,47
260,3,8:47.0,Turnover by M. Ellis (lost ball; steal by D. Carroll),,53,47
261,3,8:42.0,,D. Carroll makes 2-pt layup from 2 ft,53,49
262,3,8:21.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by P. George),,55,49
263,3,8:09.0,,Turnover by L. Scola (lost ball; steal by C. Miles),55,49
264,3,8:06.0,Turnover by P. George (bad pass),,55,49
265,3,7:53.0,,D. DeRozan misses 3-pt jump shot from 24 ft,55,49
266,3,7:50.0,,Offensive rebound by L. Scola,55,49
267,3,7:46.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. Carroll),55,52
268,3,7:46.0,Indiana full timeout,,55,52
269,3,7:32.0,Shooting foul by J. Valančiūnas (drawn by P. George),,55,52
270,3,7:32.0,P. George makes free throw 1 of 2,,56,52
271,3,7:32.0,P. George makes free throw 2 of 2,,57,52
272,3,7:17.0,,D. DeRozan misses 2-pt layup from 3 ft (block by I. Mahinmi),57,52
273,3,7:15.0,Defensive rebound by P. George,,57,52
274,3,7:08.0,G. Hill makes 3-pt jump shot from 25 ft (assist by C. Miles),,60,52
275,3,6:48.0,,Personal foul by I. Mahinmi (drawn by J. Valančiūnas),60,52
276,3,6:38.0,,Shooting foul by P. George (drawn by D. DeRozan),60,52
277,3,6:38.0,,D. DeRozan makes free throw 1 of 2,60,53
278,3,6:38.0,,D. DeRozan misses free throw 2 of 2,60,53
279,3,6:37.0,,Offensive rebound by Team,60,53
280,3,6:36.0,Loose ball foul by C. Miles (drawn by L. Scola),,60,53
281,3,6:30.0,,Personal foul by I. Mahinmi (drawn by J. Valančiūnas),60,53
282,3,6:17.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft,60,55
283,3,5:53.0,M. Ellis misses 2-pt jump shot from 19 ft,,60,55
284,3,5:50.0,Offensive rebound by P. George,,60,55
285,3,5:40.0,G. Hill misses 3-pt jump shot from 23 ft,,60,55
286,3,5:39.0,,Defensive rebound by Team,60,55
287,3,5:39.0,Loose ball foul by I. Mahinmi (drawn by J. Valančiūnas),,60,55
288,3,5:39.0,,J. Valančiūnas makes free throw 1 of 2,60,56
289,3,5:39.0,,P. Patterson enters the game for L. Scola,60,56
290,3,5:39.0,J. Hill enters the game for I. Mahinmi,,60,56
291,3,5:39.0,,J. Valančiūnas makes free throw 2 of 2,60,57
292,3,5:25.0,M. Ellis misses 2-pt layup from 2 ft,,60,57
293,3,5:24.0,,Defensive rebound by J. Valančiūnas,60,57
294,3,5:14.0,,Turnover by K. Lowry (bad pass; steal by C. Miles),60,57
295,3,5:08.0,C. Miles misses 2-pt jump shot from 2 ft,,60,57
296,3,5:07.0,,Defensive rebound by Team,60,57
297,3,4:52.0,,K. Lowry misses 2-pt jump shot from 19 ft,60,57
298,3,4:51.0,Defensive rebound by P. George,,60,57
299,3,4:46.0,C. Miles makes 3-pt jump shot from 24 ft (assist by P. George),,63,57
300,3,4:21.0,,D. Carroll makes 2-pt hook shot from 6 ft (assist by D. DeRozan),63,59
301,3,4:08.0,P. George misses 3-pt jump shot from 22 ft,,63,59
302,3,4:07.0,,Defensive rebound by J. Valančiūnas,63,59
303,3,4:00.0,,K. Lowry makes 2-pt layup from 2 ft,63,61
304,3,3:40.0,G. Hill makes 3-pt jump shot from 22 ft (assist by P. George),,66,61
305,3,3:27.0,,Toronto full timeout,66,61
306,3,3:27.0,,B. Biyombo enters the game for J. Valančiūnas,66,61
307,3,3:27.0,R. Stuckey enters the game for G. Hill,,66,61
308,3,3:21.0,,Turnover by P. Patterson (bad pass; steal by P. George),66,61
309,3,3:15.0,C. Miles misses 3-pt jump shot from 24 ft,,66,61
310,3,3:14.0,,Defensive rebound by P. Patterson,66,61
311,3,3:00.0,,D. Carroll misses 2-pt jump shot from 8 ft,66,61
312,3,2:57.0,Defensive rebound by P. George,,66,61
313,3,2:45.0,Turnover by P. George (bad pass; steal by K. Lowry),,66,61
314,3,2:42.0,,K. Lowry makes 2-pt layup from 1 ft,66,63
315,3,2:42.0,,Shooting foul by C. Miles (drawn by K. Lowry),66,63
316,3,2:42.0,,T. Ross enters the game for D. DeRozan,66,63
317,3,2:42.0,L. Allen enters the game for C. Miles,,66,63
318,3,2:42.0,,K. Lowry makes free throw 1 of 1,66,64
319,3,2:23.0,J. Hill misses 2-pt jump shot from 7 ft,,66,64
320,3,2:22.0,,Defensive rebound by D. Carroll,66,64
321,3,2:18.0,,Shooting block foul by M. Ellis (drawn by K. Lowry),66,64
322,3,2:18.0,,K. Lowry makes free throw 1 of 2,66,65
323,3,2:18.0,C. Budinger enters the game for M. Ellis,,66,65
324,3,2:18.0,,K. Lowry makes free throw 2 of 2,66,66
325,3,1:53.0,J. Hill misses 2-pt jump shot from 22 ft,,66,66
326,3,1:52.0,,Defensive rebound by P. Patterson,66,66
327,3,1:42.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),66,69
328,3,1:22.0,R. Stuckey misses 2-pt jump shot from 9 ft,,66,69
329,3,1:21.0,,Defensive rebound by D. Carroll,66,69
330,3,1:19.0,,Shooting foul by P. George (drawn by D. Carroll),66,69
331,3,1:19.0,,D. Carroll makes free throw 1 of 2,66,70
332,3,1:19.0,,C. Joseph enters the game for K. Lowry,66,70
333,3,1:19.0,,D. Carroll misses free throw 2 of 2,66,70
334,3,1:18.0,Defensive rebound by P. George,,66,70
335,3,1:01.0,P. George misses 2-pt jump shot from 20 ft,,66,70
336,3,1:00.0,,Defensive rebound by B. Biyombo,66,70
337,3,0:55.0,,Turnover by C. Joseph (lost ball),66,70
338,3,0:49.0,Shooting foul by T. Ross (drawn by R. Stuckey),,66,70
339,3,0:49.0,R. Stuckey makes free throw 1 of 2,,67,70
340,3,0:49.0,R. Stuckey makes free throw 2 of 2,,68,70
341,3,0:32.0,,P. Patterson makes 2-pt jump shot from 17 ft,68,72
342,3,0:15.0,C. Budinger misses 3-pt jump shot from 23 ft,,68,72
343,3,0:13.0,Offensive rebound by J. Hill,,68,72
344,3,0:01.0,J. Hill misses 2-pt layup from 1 ft,,68,72
345,3,0:00.0,,Defensive rebound by B. Biyombo,68,72
346,4,11:51.0,,P. Patterson misses 3-pt jump shot from 24 ft,68,72
347,4,11:50.0,,Offensive rebound by Team,68,72
348,4,11:50.0,Loose ball foul by J. Hill (drawn by B. Biyombo),,68,72
349,4,11:43.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by P. Patterson),68,75
350,4,11:43.0,,Shooting foul by R. Stuckey (drawn by T. Ross),68,75
351,4,11:43.0,,T. Ross makes free throw 1 of 1,68,76
352,4,11:27.0,C. Budinger misses 3-pt jump shot from 23 ft,,68,76
353,4,11:26.0,,Defensive rebound by P. Patterson,68,76
354,4,11:18.0,,T. Ross misses 2-pt layup from 2 ft,68,76
355,4,11:16.0,,Offensive rebound by B. Biyombo,68,76
356,4,11:16.0,,Shooting foul by J. Hill (drawn by B. Biyombo),68,76
357,4,11:16.0,,B. Biyombo makes 2-pt layup from 2 ft,68,78
358,4,11:16.0,C. Miles enters the game for L. Allen,,68,78
359,4,11:16.0,,B. Biyombo makes free throw 1 of 1,68,79
360,4,10:57.0,Turnover by G. Hill (traveling),,68,79
361,4,10:57.0,Technical foul by G. Hill,,68,79
362,4,10:57.0,,T. Ross makes technical free throw,68,80
363,4,10:48.0,,Turnover by C. Joseph (bad pass; steal by R. Stuckey),68,80
364,4,10:44.0,R. Stuckey makes 2-pt layup from 1 ft,,70,80
365,4,10:21.0,,B. Biyombo misses 2-pt jump shot from 18 ft,70,80
366,4,10:19.0,Defensive rebound by C. Budinger,,70,80
367,4,10:08.0,R. Stuckey misses 2-pt jump shot from 18 ft,,70,80
368,4,10:07.0,,Defensive rebound by Team,70,80
369,4,9:55.0,,T. Ross misses 2-pt jump shot from 17 ft,70,80
370,4,9:53.0,Defensive rebound by R. Stuckey,,70,80
371,4,9:35.0,Shooting foul by C. Joseph (drawn by J. Hill),,70,80
372,4,9:35.0,J. Hill makes free throw 1 of 2,,71,80
373,4,9:35.0,M. Ellis enters the game for C. Budinger,,71,80
374,4,9:35.0,J. Hill makes free throw 2 of 2,,72,80
375,4,9:24.0,,B. Biyombo makes 2-pt dunk at rim (assist by T. Ross),72,82
376,4,9:07.0,R. Stuckey misses 2-pt jump shot from 19 ft,,72,82
377,4,9:06.0,,Defensive rebound by C. Joseph,72,82
378,4,8:59.0,,P. Patterson misses 3-pt jump shot from 24 ft,72,82
379,4,8:58.0,Defensive rebound by G. Hill,,72,82
380,4,8:58.0,Personal foul by B. Biyombo (drawn by G. Hill),,72,82
381,4,8:58.0,Official timeout,,72,82
382,4,8:58.0,I. Mahinmi enters the game for R. Stuckey,,72,82
383,4,8:58.0,P. George enters the game for J. Hill,,72,82
384,4,8:58.0,,D. Carroll enters the game for T. Ross,72,82
385,4,8:58.0,,K. Lowry enters the game for J. Johnson,72,82
386,4,8:46.0,P. George misses 2-pt layup from 2 ft,,72,82
387,4,8:46.0,Offensive rebound by P. George,,72,82
