,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
151,2,4:47.0,,N. Vučević makes 2-pt hook shot from 5 ft (assist by M. Hezonja),37,44
152,2,4:29.0,Turnover by G. Dragić (bad pass; steal by N. Vučević),,37,44
153,2,4:23.0,,M. Hezonja misses 3-pt jump shot from 23 ft,37,44
154,2,4:21.0,Defensive rebound by H. Whiteside,,37,44
155,2,4:18.0,,E. Fournier enters the game for A. Gordon,37,44
156,2,4:09.0,G. Dragić makes 2-pt layup from 2 ft,,39,44
157,2,3:51.0,,T. Harris makes 2-pt layup from 2 ft (assist by M. Hezonja),39,46
158,2,3:29.0,G. Green misses 2-pt jump shot from 17 ft,,39,46
159,2,3:28.0,Offensive rebound by L. Deng,,39,46
160,2,3:24.0,L. Deng misses 2-pt jump shot from 16 ft,,39,46
161,2,3:23.0,,Defensive rebound by N. Vučević,39,46
162,2,3:10.0,,M. Hezonja misses 2-pt layup from 1 ft,39,46
163,2,3:08.0,Defensive rebound by L. Deng,,39,46
164,2,3:02.0,G. Dragić makes 2-pt layup from 2 ft,,41,46
165,2,2:44.0,,E. Payton misses 2-pt jump shot from 9 ft (block by D. Wade),41,46
166,2,2:42.0,,Offensive rebound by N. Vučević,41,46
167,2,2:37.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by N. Vučević),41,49
168,2,2:18.0,Personal foul by E. Fournier (drawn by D. Wade),,41,49
169,2,2:18.0,,Orlando full timeout,41,49
170,2,2:18.0,C. Bosh enters the game for G. Green,,41,49
171,2,2:18.0,D. Wade makes free throw 1 of 2,,42,49
172,2,2:18.0,D. Wade makes free throw 2 of 2,,43,49
173,2,2:04.0,,E. Fournier misses 2-pt jump shot from 8 ft (block by H. Whiteside),43,49
174,2,2:01.0,Defensive rebound by G. Dragić,,43,49
175,2,1:58.0,D. Wade misses 2-pt layup from 2 ft,,43,49
176,2,1:58.0,,Defensive rebound by Team,43,49
177,2,1:46.0,,T. Harris misses 2-pt jump shot from 3 ft,43,49
178,2,1:42.0,Defensive rebound by G. Dragić,,43,49
179,2,1:32.0,Shooting foul by T. Harris (drawn by G. Dragić),,43,49
180,2,1:32.0,G. Dragić misses free throw 1 of 2,,43,49
181,2,1:32.0,Offensive rebound by Team,,43,49
182,2,1:32.0,J. Winslow enters the game for H. Whiteside,,43,49
183,2,1:32.0,G. Dragić makes free throw 2 of 2,,44,49
184,2,1:13.0,,N. Vučević makes 2-pt layup from 2 ft,44,51
185,2,1:01.0,Turnover by G. Dragić (bad pass),,44,51
186,2,0:42.0,,Shooting foul by C. Bosh (drawn by E. Fournier),44,51
187,2,0:42.0,,E. Fournier makes free throw 1 of 2,44,52
188,2,0:42.0,,E. Fournier makes free throw 2 of 2,44,53
189,2,0:28.0,Turnover by D. Wade (bad pass; steal by E. Fournier),,44,53
190,2,0:24.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by T. Harris),44,56
191,2,0:19.0,Miami full timeout,,44,56
192,2,0:19.0,G. Green enters the game for J. Winslow,,44,56
193,3,11:47.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Fournier),44,59
194,3,11:20.0,H. Whiteside misses 2-pt hook shot from 6 ft,,44,59
195,3,11:19.0,,Defensive rebound by T. Harris,44,59
196,3,11:13.0,,Turnover by E. Payton (lost ball; steal by G. Dragić),44,59
197,3,11:06.0,Personal foul by E. Fournier (drawn by D. Wade),,44,59
198,3,10:52.0,G. Dragić makes 2-pt jump shot from 13 ft,,46,59
199,3,10:26.0,,E. Payton makes 2-pt layup from 2 ft (assist by N. Vučević),46,61
200,3,10:05.0,L. Deng makes 3-pt jump shot from 23 ft (assist by D. Wade),,49,61
201,3,9:54.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Fournier),49,63
202,3,9:27.0,G. Dragić misses 2-pt jump shot from 17 ft,,49,63
203,3,9:25.0,,Defensive rebound by C. Frye,49,63
204,3,9:16.0,,Inbound foul by C. Bosh,49,63
205,3,9:16.0,,E. Payton misses free throw 1 of 2,49,63
206,3,9:16.0,,Offensive rebound by Team,49,63
207,3,9:16.0,,E. Payton misses free throw 2 of 2,49,63
208,3,9:12.0,Defensive rebound by C. Bosh,,49,63
209,3,9:03.0,C. Bosh makes 2-pt dunk at rim (assist by G. Dragić),,51,63
210,3,8:48.0,,C. Frye misses 2-pt jump shot from 13 ft,51,63
211,3,8:47.0,Defensive rebound by C. Bosh,,51,63
212,3,8:38.0,D. Wade misses 2-pt jump shot from 7 ft,,51,63
213,3,8:37.0,Offensive rebound by H. Whiteside,,51,63
214,3,8:37.0,H. Whiteside makes 2-pt layup from 1 ft,,53,63
215,3,8:37.0,Shooting foul by N. Vučević (drawn by H. Whiteside),,53,63
216,3,8:37.0,H. Whiteside makes free throw 1 of 1,,54,63
217,3,8:24.0,,N. Vučević misses 2-pt hook shot from 10 ft,54,63
218,3,8:22.0,Defensive rebound by C. Bosh,,54,63
219,3,8:11.0,C. Bosh makes 2-pt layup from 1 ft,,56,63
220,3,7:59.0,,Shooting foul by D. Wade (drawn by T. Harris),56,63
221,3,7:59.0,,T. Harris misses free throw 1 of 2,56,63
222,3,7:59.0,,Offensive rebound by Team,56,63
223,3,7:59.0,,T. Harris misses free throw 2 of 2,56,63
224,3,7:58.0,Defensive rebound by H. Whiteside,,56,63
225,3,7:38.0,G. Dragić makes 2-pt layup from 2 ft,,58,63
226,3,7:38.0,,Orlando full timeout,58,63
227,3,7:23.0,,Turnover by N. Vučević (bad pass; steal by D. Wade),58,63
228,3,7:17.0,C. Bosh makes 2-pt layup from 2 ft (assist by D. Wade),,60,63
229,3,7:00.0,,E. Payton makes 2-pt jump shot from 7 ft (assist by C. Frye),60,65
230,3,6:43.0,Turnover by C. Bosh (bad pass; steal by N. Vučević),,60,65
231,3,6:39.0,,Personal foul by G. Dragić (drawn by E. Payton),60,65
232,3,6:32.0,,E. Payton misses 2-pt jump shot from 11 ft,60,65
233,3,6:31.0,Defensive rebound by H. Whiteside,,60,65
234,3,6:17.0,G. Dragić misses 2-pt jump shot from 10 ft,,60,65
235,3,6:16.0,,Defensive rebound by E. Payton,60,65
236,3,6:05.0,,E. Fournier misses 3-pt jump shot from 25 ft,60,65
237,3,6:04.0,Defensive rebound by D. Wade,,60,65
238,3,5:58.0,D. Wade makes 2-pt jump shot from 13 ft,,62,65
239,3,5:42.0,,Turnover by N. Vučević (lost ball),62,65
240,3,5:42.0,J. Winslow enters the game for C. Bosh,,62,65
241,3,5:23.0,L. Deng misses 2-pt hook shot from 11 ft,,62,65
242,3,5:22.0,,Defensive rebound by E. Payton,62,65
243,3,5:19.0,,Personal foul by G. Dragić (drawn by E. Payton),62,65
244,3,5:12.0,,Shooting foul by L. Deng (drawn by T. Harris),62,65
245,3,5:12.0,,T. Harris misses free throw 1 of 2,62,65
246,3,5:12.0,,Offensive rebound by Team,62,65
247,3,5:12.0,,T. Harris makes free throw 2 of 2,62,66
248,3,4:56.0,D. Wade makes 2-pt jump shot from 7 ft,,64,66
249,3,4:38.0,,Turnover by E. Payton (bad pass; steal by D. Wade),64,66
250,3,4:18.0,L. Deng misses 3-pt jump shot from 24 ft,,64,66
251,3,4:17.0,,Defensive rebound by T. Harris,64,66
252,3,4:00.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),64,68
253,3,3:53.0,Miami full timeout,,64,68
254,3,3:53.0,,V. Oladipo enters the game for C. Frye,64,68
255,3,3:53.0,,M. Hezonja enters the game for E. Payton,64,68
256,3,3:53.0,G. Green enters the game for D. Wade,,64,68
257,3,3:37.0,Turnover by L. Deng (lost ball; steal by T. Harris),,64,68
258,3,3:34.0,C. Bosh enters the game for L. Deng,,64,68
259,3,3:26.0,,Turnover by T. Harris (lost ball),64,68
260,3,3:06.0,C. Bosh misses 2-pt jump shot from 19 ft,,64,68
261,3,3:05.0,,Defensive rebound by V. Oladipo,64,68
262,3,2:56.0,,Def 3 sec tech foul by J. Winslow,64,68
263,3,2:56.0,,N. Vučević misses technical free throw,64,68
264,3,2:56.0,,Offensive rebound by Team,64,68
265,3,2:43.0,,T. Harris makes 3-pt jump shot from 25 ft,64,71
266,3,2:26.0,,J. Smith enters the game for N. Vučević,64,71
267,3,2:24.0,Turnover by J. Winslow (bad pass; steal by T. Harris),,64,71
268,3,2:20.0,,M. Hezonja makes 2-pt dunk at rim (assist by E. Fournier),64,73
269,3,1:57.0,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Winslow),,67,73
270,3,1:36.0,,Turnover by J. Smith (traveling),67,73
271,3,1:16.0,H. Whiteside misses 2-pt layup from 2 ft,,67,73
272,3,1:14.0,Offensive rebound by J. Winslow,,67,73
273,3,1:14.0,J. Winslow misses 2-pt layup from 2 ft,,67,73
274,3,1:11.0,,Defensive rebound by V. Oladipo,67,73
275,3,0:51.0,,E. Fournier misses 2-pt layup from 2 ft (block by H. Whiteside),67,73
276,3,0:49.0,,Offensive rebound by M. Hezonja,67,73
277,3,0:30.0,,V. Oladipo misses 2-pt layup from 2 ft,67,73
278,3,0:28.0,Defensive rebound by H. Whiteside,,67,73
279,3,0:08.0,Shooting foul by M. Hezonja (drawn by J. Winslow),,67,73
280,3,0:08.0,J. Winslow makes free throw 1 of 2,,68,73
281,3,0:08.0,J. Winslow makes free throw 2 of 2,,69,73
282,3,0:00.0,,V. Oladipo makes 3-pt jump shot from 24 ft,69,76
283,4,11:42.0,C. Bosh makes 2-pt layup from 2 ft,,71,76
284,4,11:20.0,,J. Smith misses 2-pt jump shot from 17 ft,71,76
285,4,11:19.0,,Offensive rebound by A. Gordon,71,76
286,4,11:14.0,,V. Oladipo makes 2-pt jump shot from 18 ft (assist by A. Gordon),71,78
287,4,10:58.0,Personal foul by J. Smith (drawn by H. Whiteside),,71,78
288,4,10:49.0,C. Bosh makes 2-pt jump shot from 18 ft (assist by B. Udrih),,73,78
289,4,10:24.0,,Shooting foul by H. Whiteside (drawn by V. Oladipo),73,78
290,4,10:24.0,,V. Oladipo misses free throw 1 of 2,73,78
291,4,10:24.0,,Offensive rebound by Team,73,78
292,4,10:24.0,,V. Oladipo makes free throw 2 of 2,73,79
293,4,10:00.0,B. Udrih makes 3-pt jump shot from 25 ft (assist by C. Bosh),,76,79
294,4,9:45.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by V. Oladipo),76,81
295,4,9:20.0,C. Bosh misses 2-pt jump shot from 17 ft,,76,81
296,4,9:18.0,,Defensive rebound by J. Smith,76,81
297,4,9:08.0,,Turnover by V. Oladipo (bad pass; steal by C. Bosh),76,81
298,4,8:57.0,C. Bosh makes 3-pt jump shot from 25 ft (assist by B. Udrih),,79,81
299,4,8:40.0,,E. Payton misses 2-pt layup from 2 ft,79,81
300,4,8:38.0,,Offensive rebound by A. Gordon,79,81
301,4,8:38.0,,A. Gordon misses 2-pt layup from 1 ft,79,81
302,4,8:36.0,Defensive rebound by J. Winslow,,79,81
303,4,8:33.0,G. Green makes 3-pt jump shot from 23 ft (assist by J. Winslow),,82,81
304,4,8:32.0,,Orlando full timeout,82,81
305,4,8:32.0,,T. Harris enters the game for V. Oladipo,82,81
306,4,8:32.0,,E. Fournier enters the game for J. Smith,82,81
307,4,8:32.0,,N. Vučević enters the game for M. Hezonja,82,81
308,4,8:32.0,,C. Frye enters the game for A. Gordon,82,81
309,4,8:32.0,L. Deng enters the game for J. Winslow,,82,81
310,4,8:19.0,,N. Vučević makes 2-pt hook shot from 9 ft,82,83
311,4,7:58.0,C. Bosh misses 3-pt jump shot from 24 ft,,82,83
312,4,7:57.0,,Defensive rebound by N. Vučević,82,83
313,4,7:48.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Payton),82,85
314,4,7:34.0,C. Bosh makes 2-pt layup from 1 ft (assist by B. Udrih),,84,85
315,4,7:09.0,,N. Vučević misses 2-pt jump shot from 12 ft,84,85
316,4,7:07.0,Defensive rebound by L. Deng,,84,85
317,4,6:57.0,G. Green makes 3-pt jump shot from 25 ft (assist by B. Udrih),,87,85
318,4,6:36.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by E. Payton),87,87
319,4,6:18.0,Shooting foul by N. Vučević (drawn by H. Whiteside),,87,87
320,4,6:18.0,H. Whiteside makes free throw 1 of 2,,88,87
321,4,6:18.0,D. Wade enters the game for C. Bosh,,88,87
322,4,6:18.0,G. Dragić enters the game for B. Udrih,,88,87
323,4,6:18.0,H. Whiteside makes free throw 2 of 2,,89,87
324,4,6:08.0,,C. Frye misses 3-pt jump shot from 25 ft,89,87
325,4,6:07.0,Defensive rebound by H. Whiteside,,89,87
326,4,5:50.0,D. Wade misses 2-pt jump shot from 14 ft,,89,87
327,4,5:49.0,Offensive rebound by L. Deng,,89,87
328,4,5:49.0,L. Deng misses 2-pt layup from 1 ft (block by N. Vučević),,89,87
329,4,5:49.0,Offensive rebound by Team,,89,87
330,4,5:49.0,Official timeout,,89,87
331,4,5:48.0,Turnover by L. Deng (lost ball; steal by N. Vučević),,89,87
332,4,5:31.0,,E. Payton makes 2-pt layup from 2 ft (assist by N. Vučević),89,89
333,4,5:11.0,G. Dragić misses 3-pt jump shot from 25 ft,,89,89
334,4,5:10.0,Offensive rebound by G. Dragić,,89,89
335,4,4:53.0,D. Wade makes 2-pt jump shot from 12 ft,,91,89
336,4,4:38.0,,N. Vučević misses 2-pt hook shot from 5 ft,91,89
337,4,4:37.0,Defensive rebound by G. Green,,91,89
338,4,4:22.0,Shooting foul by T. Harris (drawn by G. Green),,91,89
339,4,4:22.0,G. Green makes free throw 1 of 2,,92,89
340,4,4:22.0,G. Green makes free throw 2 of 2,,93,89
341,4,4:10.0,,E. Payton makes 2-pt jump shot from 7 ft,93,91
342,4,3:51.0,D. Wade makes 2-pt jump shot from 15 ft,,95,91
343,4,3:34.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),95,93
344,4,3:13.0,Personal foul by E. Payton (drawn by G. Dragić),,95,93
345,4,3:13.0,C. Bosh enters the game for L. Deng,,95,93
346,4,2:59.0,D. Wade makes 2-pt jump shot from 17 ft,,97,93
347,4,2:40.0,,E. Payton makes 2-pt layup from 2 ft (assist by N. Vučević),97,95
348,4,2:40.0,Miami full timeout,,97,95
349,4,2:19.0,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),,99,95
350,4,2:04.0,,E. Fournier misses 3-pt jump shot from 25 ft,99,95
351,4,2:03.0,,Offensive rebound by N. Vučević,99,95
352,4,1:52.0,,E. Payton makes 2-pt jump shot from 11 ft,99,97
353,4,1:37.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by D. Wade),,102,97
354,4,1:29.0,,E. Payton makes 2-pt jump shot from 9 ft,102,99
355,4,1:15.0,D. Wade makes 2-pt jump shot from 15 ft,,104,99
356,4,1:15.0,,Orlando full timeout,104,99
357,4,1:06.0,,E. Payton makes 2-pt layup from 2 ft,104,101
358,4,0:51.0,Shooting foul by N. Vučević (drawn by D. Wade),,104,101
359,4,0:51.0,D. Wade makes free throw 1 of 2,,105,101
360,4,0:51.0,D. Wade makes free throw 2 of 2,,106,101
361,4,0:44.0,,E. Payton misses 2-pt layup from 2 ft,106,101
362,4,0:42.0,Defensive rebound by C. Bosh,,106,101
363,4,0:42.0,Personal take foul by E. Fournier (drawn by D. Wade),,106,101
364,4,0:42.0,D. Wade makes free throw 1 of 2,,107,101
365,4,0:42.0,D. Wade makes free throw 2 of 2,,108,101
366,4,0:42.0,,Orlando full timeout,108,101
367,4,0:33.0,,Personal foul by G. Dragić (drawn by E. Fournier),108,101
368,4,0:25.0,,N. Vučević misses 3-pt jump shot from 24 ft,108,101
369,4,0:24.0,Defensive rebound by G. Dragić,,108,101
370,4,0:00.0,Turnover by Team (shot clock),,108,101
