,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
71,1,2:45.0,S. Larkin enters the game for J. Jack,,18,33
72,1,2:22.0,,D. Williams makes 2-pt jump shot from 11 ft,18,35
73,1,2:05.0,Shooting foul by K. Séraphin (drawn by T. Robinson),,18,35
74,1,2:05.0,T. Robinson misses free throw 1 of 2,,18,35
75,1,2:05.0,Offensive rebound by Team,,18,35
76,1,2:05.0,,J. Grant enters the game for A. Afflalo,18,35
77,1,2:05.0,T. Robinson misses free throw 2 of 2,,18,35
78,1,2:04.0,,Defensive rebound by K. Séraphin,18,35
79,1,1:49.0,,K. Séraphin misses 2-pt jump shot from 10 ft,18,35
80,1,1:47.0,Defensive rebound by J. Johnson,,18,35
81,1,1:41.0,Shooting foul by L. Thomas (drawn by J. Johnson),,18,35
82,1,1:41.0,J. Johnson makes free throw 1 of 2,,19,35
83,1,1:41.0,W. Ellington enters the game for R. Hollis-Jefferson,,19,35
84,1,1:41.0,J. Johnson makes free throw 2 of 2,,20,35
85,1,1:23.0,,Turnover by J. Grant (bad pass; steal by B. Bogdanović),20,35
86,1,1:16.0,J. Johnson misses 2-pt jump shot from 16 ft,,20,35
87,1,1:14.0,,Defensive rebound by J. Grant,20,35
88,1,1:05.0,,D. Williams misses 3-pt jump shot from 23 ft,20,35
89,1,1:03.0,Defensive rebound by W. Ellington,,20,35
90,1,0:58.0,Personal foul by J. Grant (drawn by W. Ellington),,20,35
91,1,0:58.0,W. Ellington misses free throw 1 of 2,,20,35
92,1,0:58.0,Offensive rebound by Team,,20,35
93,1,0:58.0,T. Young enters the game for J. Johnson,,20,35
94,1,0:58.0,W. Ellington makes free throw 2 of 2,,21,35
95,1,0:42.0,,Shooting foul by T. Robinson (drawn by K. Séraphin),21,35
96,1,0:42.0,,K. Séraphin makes free throw 1 of 2,21,36
97,1,0:42.0,,K. Séraphin makes free throw 2 of 2,21,37
98,1,0:35.0,B. Bogdanović misses 2-pt layup from 1 ft,,21,37
99,1,0:34.0,,Defensive rebound by K. Séraphin,21,37
100,1,0:27.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Grant),21,40
101,1,0:06.0,S. Larkin misses 3-pt jump shot from 24 ft,,21,40
102,1,0:04.0,,Defensive rebound by L. Galloway,21,40
103,1,0:01.0,,Shooting foul by S. Larkin (drawn by L. Thomas),21,40
104,1,0:01.0,,L. Thomas makes free throw 1 of 2,21,41
105,1,0:01.0,,L. Thomas makes free throw 2 of 2,21,42
106,2,11:42.0,,L. Galloway misses 3-pt jump shot from 23 ft,21,42
107,2,11:40.0,Defensive rebound by B. Bogdanović,,21,42
108,2,11:30.0,Turnover by W. Ellington (bad pass; steal by D. Williams),,21,42
109,2,11:26.0,,D. Williams makes 2-pt layup from 2 ft,21,44
110,2,11:06.0,T. Young misses 2-pt jump shot from 14 ft,,21,44
111,2,11:04.0,,Defensive rebound by L. Galloway,21,44
112,2,10:47.0,,D. Williams makes 2-pt jump shot from 6 ft (assist by K. Séraphin),21,46
113,2,10:33.0,B. Lopez misses 2-pt jump shot from 9 ft,,21,46
114,2,10:31.0,,Defensive rebound by Team,21,46
115,2,10:17.0,,K. Séraphin misses 2-pt jump shot from 11 ft (block by B. Lopez),21,46
116,2,10:14.0,Defensive rebound by T. Young,,21,46
117,2,10:09.0,T. Young misses 2-pt layup from 2 ft (block by K. Séraphin),,21,46
118,2,10:07.0,,Defensive rebound by L. Galloway,21,46
119,2,10:03.0,,J. Grant makes 2-pt layup at rim (assist by L. Galloway),21,48
120,2,9:46.0,W. Ellington misses 3-pt jump shot from 25 ft,,21,48
121,2,9:44.0,,Defensive rebound by L. Thomas,21,48
122,2,9:21.0,,D. Williams misses 3-pt jump shot from 25 ft,21,48
123,2,9:19.0,Defensive rebound by T. Young,,21,48
124,2,9:16.0,Turnover by T. Young (lost ball; steal by J. Grant),,21,48
125,2,9:12.0,,J. Grant misses 2-pt layup from 2 ft (block by S. Larkin),21,48
126,2,9:10.0,,Offensive rebound by Team,21,48
127,2,9:10.0,Brooklyn full timeout,,21,48
128,2,8:58.0,,K. Séraphin misses 2-pt hook shot from 3 ft,21,48
129,2,8:57.0,Defensive rebound by B. Bogdanović,,21,48
130,2,8:45.0,Shooting foul by K. Séraphin (drawn by B. Lopez),,21,48
131,2,8:45.0,B. Lopez makes free throw 1 of 2,,22,48
132,2,8:45.0,,R. Lopez enters the game for K. Séraphin,22,48
133,2,8:45.0,J. Jack enters the game for B. Bogdanović,,22,48
134,2,8:45.0,R. Hollis-Jefferson enters the game for W. Ellington,,22,48
135,2,8:45.0,B. Lopez makes free throw 2 of 2,,23,48
136,2,8:29.0,,L. Thomas makes 2-pt jump shot from 5 ft,23,50
137,2,8:13.0,T. Young makes 2-pt jump shot from 5 ft,,25,50
138,2,7:51.0,,Shooting foul by R. Hollis-Jefferson (drawn by D. Williams),25,50
139,2,7:51.0,,D. Williams makes free throw 1 of 2,25,51
140,2,7:51.0,,D. Williams makes free throw 2 of 2,25,52
141,2,7:41.0,Turnover by S. Larkin (bad pass),,25,52
142,2,7:29.0,,Turnover by J. Grant (bad pass; steal by B. Lopez),25,52
143,2,7:17.0,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,,25,52
144,2,7:16.0,,Defensive rebound by L. Galloway,25,52
145,2,6:57.0,J. Johnson enters the game for S. Larkin,,25,52
146,2,6:53.0,,D. Williams misses 2-pt jump shot from 6 ft,25,52
147,2,6:51.0,,Offensive rebound by L. Thomas,25,52
148,2,6:51.0,,L. Thomas makes 2-pt dunk at rim,25,54
149,2,6:36.0,B. Lopez misses 2-pt jump shot from 9 ft,,25,54
150,2,6:34.0,,Defensive rebound by L. Galloway,25,54
151,2,6:25.0,,L. Galloway misses 3-pt jump shot from 24 ft,25,54
152,2,6:23.0,Defensive rebound by T. Young,,25,54
153,2,6:15.0,J. Jack misses 3-pt jump shot from 24 ft,,25,54
154,2,6:13.0,,Defensive rebound by J. Grant,25,54
155,2,6:03.0,,L. Galloway misses 2-pt layup from 3 ft (block by B. Lopez),25,54
156,2,6:01.0,Defensive rebound by J. Jack,,25,54
157,2,5:57.0,Turnover by T. Young (bad pass),,25,54
158,2,5:57.0,Official timeout,,25,54
159,2,5:57.0,,A. Afflalo enters the game for L. Thomas,25,54
160,2,5:57.0,,C. Anthony enters the game for D. Williams,25,54
161,2,5:57.0,,K. Porziņģis enters the game for J. Grant,25,54
162,2,5:35.0,,K. Porziņģis misses 3-pt jump shot from 23 ft,25,54
163,2,5:33.0,Defensive rebound by J. Jack,,25,54
164,2,5:22.0,R. Hollis-Jefferson misses 2-pt jump shot from 18 ft,,25,54
165,2,5:20.0,Offensive rebound by T. Young,,25,54
166,2,5:19.0,T. Young makes 2-pt layup from 1 ft,,27,54
167,2,5:04.0,,Shooting foul by R. Hollis-Jefferson (drawn by A. Afflalo),27,54
168,2,5:04.0,,A. Afflalo makes free throw 1 of 2,27,55
169,2,5:04.0,,J. Calderón enters the game for L. Galloway,27,55
170,2,5:04.0,M. Brown enters the game for R. Hollis-Jefferson,,27,55
171,2,5:04.0,,A. Afflalo makes free throw 2 of 2,27,56
172,2,4:52.0,B. Lopez misses 2-pt dunk at rim (block by K. Porziņģis),,27,56
173,2,4:49.0,Offensive rebound by T. Young,,27,56
174,2,4:48.0,T. Young makes 2-pt layup from 1 ft,,29,56
175,2,4:33.0,,C. Anthony makes 2-pt layup from 2 ft,29,58
176,2,4:33.0,,Shooting foul by J. Johnson (drawn by C. Anthony),29,58
177,2,4:33.0,,C. Anthony misses free throw 1 of 1,29,58
178,2,4:32.0,Defensive rebound by T. Young,,29,58
179,2,4:10.0,T. Young makes 2-pt jump shot from 3 ft,,31,58
180,2,3:55.0,,Offensive foul by K. Porziņģis (drawn by T. Young),31,58
181,2,3:55.0,,Turnover by K. Porziņģis (offensive foul),31,58
182,2,3:37.0,Shooting foul by K. Porziņģis (drawn by B. Lopez),,31,58
183,2,3:37.0,B. Lopez makes free throw 1 of 2,,32,58
184,2,3:37.0,B. Lopez makes free throw 2 of 2,,33,58
185,2,3:24.0,,C. Anthony misses 2-pt jump shot from 16 ft,33,58
186,2,3:21.0,Defensive rebound by T. Young,,33,58
187,2,3:11.0,M. Brown misses 3-pt jump shot from 25 ft,,33,58
188,2,3:09.0,Offensive rebound by B. Lopez,,33,58
189,2,3:09.0,B. Lopez misses 2-pt layup from 1 ft,,33,58
190,2,3:07.0,,Defensive rebound by K. Porziņģis,33,58
191,2,2:55.0,,Turnover by R. Lopez (3 sec),33,58
192,2,2:55.0,,New York full timeout,33,58
193,2,2:42.0,J. Johnson misses 2-pt jump shot from 6 ft,,33,58
194,2,2:40.0,,Defensive rebound by C. Anthony,33,58
195,2,2:36.0,,Turnover by C. Anthony (bad pass; steal by T. Young),33,58
196,2,2:36.0,Personal foul by K. Porziņģis (drawn by T. Young),,33,58
197,2,2:36.0,,L. Thomas enters the game for K. Porziņģis,33,58
198,2,2:27.0,B. Lopez makes 2-pt jump shot from 5 ft (assist by M. Brown),,35,58
199,2,2:06.0,,R. Lopez makes 2-pt layup from 2 ft (assist by J. Calderón),35,60
200,2,2:06.0,,Shooting foul by J. Jack (drawn by R. Lopez),35,60
201,2,2:06.0,,R. Lopez makes free throw 1 of 1,35,61
202,2,1:54.0,Turnover by B. Lopez (bad pass; steal by C. Anthony),,35,61
203,2,1:47.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by J. Calderón),35,64
204,2,1:41.0,Brooklyn full timeout,,35,64
205,2,1:41.0,S. Larkin enters the game for J. Jack,,35,64
206,2,1:31.0,B. Lopez makes 2-pt layup from 1 ft (assist by J. Johnson),,37,64
207,2,1:31.0,Shooting foul by L. Thomas (drawn by B. Lopez),,37,64
208,2,1:31.0,B. Lopez makes free throw 1 of 1,,38,64
209,2,1:24.0,,Turnover by L. Thomas (dbl dribble),38,64
210,2,1:06.0,B. Lopez makes 2-pt jump shot from 4 ft,,40,64
211,2,0:46.0,,Shooting foul by B. Lopez (drawn by C. Anthony),40,64
212,2,0:46.0,,C. Anthony misses free throw 1 of 2,40,64
213,2,0:46.0,,Offensive rebound by Team,40,64
214,2,0:46.0,,C. Anthony makes free throw 2 of 2,40,65
215,2,0:35.0,S. Larkin misses 2-pt jump shot from 4 ft,,40,65
216,2,0:33.0,,Defensive rebound by C. Anthony,40,65
217,2,0:22.0,,Turnover by L. Thomas (bad pass; steal by J. Johnson),40,65
218,2,0:17.0,,Violation by C. Anthony (def goaltending),40,65
219,2,0:17.0,S. Larkin makes 2-pt layup from 2 ft (assist by J. Johnson),,42,65
220,2,0:02.0,,L. Thomas misses 2-pt jump shot from 16 ft,42,65
221,2,0:00.0,Defensive rebound by M. Brown,,42,65
222,3,11:45.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Anthony),42,67
223,3,11:27.0,J. Johnson misses 2-pt jump shot from 3 ft,,42,67
224,3,11:25.0,Offensive rebound by T. Young,,42,67
225,3,11:25.0,T. Young misses 2-pt layup from 2 ft,,42,67
226,3,11:23.0,,Defensive rebound by K. Porziņģis,42,67
227,3,11:00.0,,K. Porziņģis makes 2-pt jump shot from 21 ft (assist by R. Lopez),42,69
228,3,10:50.0,J. Johnson makes 3-pt jump shot from 22 ft,,45,69
229,3,10:49.0,,New York full timeout,45,69
230,3,10:37.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),45,72
231,3,10:20.0,Turnover by B. Lopez (lost ball; steal by J. Calderón),,45,72
232,3,10:16.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Calderón),45,74
233,3,10:05.0,J. Johnson misses 2-pt layup from 1 ft,,45,74
234,3,10:04.0,Offensive rebound by B. Lopez,,45,74
235,3,10:02.0,B. Lopez makes 2-pt layup from 2 ft,,47,74
236,3,9:43.0,,K. Porziņģis misses 2-pt jump shot from 8 ft,47,74
237,3,9:42.0,Defensive rebound by Team,,47,74
238,3,9:42.0,B. Bogdanović enters the game for R. Hollis-Jefferson,,47,74
239,3,9:31.0,Turnover by B. Bogdanović (lost ball; steal by J. Calderón),,47,74
240,3,9:20.0,,C. Anthony misses 2-pt jump shot from 19 ft,47,74
241,3,9:19.0,Defensive rebound by J. Johnson,,47,74
242,3,9:10.0,Turnover by T. Young (lost ball; steal by C. Anthony),,47,74
243,3,9:07.0,,Shooting foul by J. Jack (drawn by C. Anthony),47,74
244,3,9:07.0,,C. Anthony makes free throw 1 of 2,47,75
245,3,9:07.0,,C. Anthony makes free throw 2 of 2,47,76
246,3,8:59.0,J. Jack makes 2-pt layup from 2 ft,,49,76
247,3,8:40.0,,A. Afflalo misses 3-pt jump shot from 24 ft,49,76
248,3,8:39.0,Defensive rebound by B. Bogdanović,,49,76
249,3,8:28.0,B. Lopez misses 2-pt jump shot from 16 ft,,49,76
250,3,8:27.0,,Defensive rebound by A. Afflalo,49,76
251,3,8:13.0,,R. Lopez misses 2-pt hook shot from 4 ft,49,76
252,3,8:12.0,,Offensive rebound by K. Porziņģis,49,76
253,3,7:58.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by A. Afflalo),49,79
254,3,7:55.0,Brooklyn full timeout,,49,79
255,3,7:55.0,S. Larkin enters the game for J. Jack,,49,79
256,3,7:38.0,B. Lopez misses 2-pt hook shot from 4 ft,,49,79
257,3,7:37.0,,Defensive rebound by C. Anthony,49,79
258,3,7:29.0,,Turnover by C. Anthony (bad pass; steal by B. Bogdanović),49,79
259,3,7:14.0,J. Johnson misses 3-pt jump shot from 24 ft,,49,79
260,3,7:12.0,Offensive rebound by J. Johnson,,49,79
261,3,7:10.0,W. Reed enters the game for B. Lopez,,49,79
262,3,7:00.0,T. Young makes 2-pt jump shot from 17 ft,,51,79
263,3,6:38.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,51,79
264,3,6:36.0,Defensive rebound by B. Bogdanović,,51,79
265,3,6:28.0,T. Young misses 2-pt layup from 2 ft (block by R. Lopez),,51,79
266,3,6:26.0,,Defensive rebound by K. Porziņģis,51,79
267,3,6:11.0,,A. Afflalo makes 2-pt jump shot from 9 ft,51,81
268,3,5:53.0,Personal foul by A. Afflalo (drawn by T. Young),,51,81
269,3,5:53.0,,K. Séraphin enters the game for R. Lopez,51,81
270,3,5:43.0,T. Young makes 2-pt hook shot from 6 ft,,53,81
271,3,5:27.0,,K. Porziņģis misses 2-pt jump shot from 9 ft,53,81
272,3,5:25.0,Defensive rebound by B. Bogdanović,,53,81
273,3,5:18.0,B. Bogdanović makes 2-pt jump shot from 7 ft,,55,81
274,3,5:02.0,,A. Afflalo makes 2-pt layup from 2 ft (assist by J. Calderón),55,83
275,3,4:51.0,S. Larkin makes 2-pt jump shot from 20 ft,,57,83
276,3,4:31.0,,Offensive foul by A. Afflalo (drawn by W. Reed),57,83
277,3,4:31.0,,Turnover by A. Afflalo (offensive foul),57,83
278,3,4:31.0,,L. Thomas enters the game for K. Porziņģis,57,83
279,3,4:14.0,W. Reed makes 2-pt dunk at rim (assist by J. Johnson),,59,83
280,3,3:58.0,,L. Thomas misses 3-pt jump shot from 23 ft,59,83
281,3,3:56.0,,Offensive rebound by C. Anthony,59,83
282,3,3:56.0,,C. Anthony misses 2-pt layup at rim,59,83
283,3,3:54.0,Defensive rebound by W. Reed,,59,83
284,3,3:48.0,T. Young makes 2-pt dunk at rim (assist by S. Larkin),,61,83
285,3,3:26.0,,A. Afflalo makes 2-pt jump shot from 7 ft (assist by K. Séraphin),61,85
286,3,3:13.0,T. Young misses 2-pt layup from 1 ft,,61,85
287,3,3:12.0,,Defensive rebound by Team,61,85
288,3,3:12.0,,J. Grant enters the game for J. Calderón,61,85
289,3,3:12.0,,L. Galloway enters the game for A. Afflalo,61,85
290,3,3:01.0,W. Ellington enters the game for B. Bogdanović,,61,85
291,3,2:47.0,,L. Thomas misses 2-pt jump shot from 4 ft (block by W. Reed),61,85
292,3,2:46.0,Defensive rebound by T. Young,,61,85
293,3,2:42.0,T. Young misses 2-pt jump shot from 1 ft,,61,85
294,3,2:41.0,Offensive rebound by T. Young,,61,85
295,3,2:41.0,T. Young misses 2-pt layup from 1 ft,,61,85
296,3,2:40.0,Offensive rebound by S. Larkin,,61,85
297,3,2:40.0,S. Larkin misses 2-pt layup from 1 ft,,61,85
298,3,2:39.0,,Defensive rebound by Team,61,85
299,3,2:39.0,,New York full timeout,61,85
300,3,2:39.0,S. Karasev enters the game for T. Young,,61,85
301,3,2:17.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by J. Grant),61,88
302,3,2:00.0,W. Ellington misses 3-pt jump shot from 23 ft,,61,88
303,3,1:59.0,Offensive rebound by Team,,61,88
304,3,1:59.0,,Loose ball foul by C. Anthony (drawn by W. Reed),61,88
305,3,1:59.0,,D. Williams enters the game for C. Anthony,61,88
306,3,1:49.0,Shooting foul by K. Séraphin (drawn by W. Reed),,61,88
307,3,1:49.0,W. Reed misses free throw 1 of 2,,61,88
308,3,1:49.0,Offensive rebound by Team,,61,88
309,3,1:49.0,W. Reed misses free throw 2 of 2,,61,88
310,3,1:49.0,,Defensive rebound by K. Séraphin,61,88
311,3,1:36.0,,J. Grant makes 2-pt jump shot from 20 ft,61,90
312,3,1:19.0,W. Ellington misses 2-pt jump shot from 6 ft,,61,90
313,3,1:17.0,,Defensive rebound by J. Grant,61,90
314,3,1:11.0,,K. Séraphin makes 2-pt hook shot from 3 ft (assist by L. Galloway),61,92
315,3,1:01.0,S. Larkin misses 2-pt layup from 1 ft,,61,92
316,3,1:00.0,Offensive rebound by W. Reed,,61,92
317,3,1:00.0,W. Reed makes 2-pt layup at rim,,63,92
318,3,0:43.0,,Turnover by J. Grant (lost ball; steal by S. Larkin),63,92
319,3,0:38.0,W. Ellington makes 2-pt layup from 2 ft (assist by S. Larkin),,65,92
320,3,0:27.0,,L. Thomas misses 3-pt jump shot from 23 ft,65,92
321,3,0:25.0,Defensive rebound by W. Reed,,65,92
322,3,0:17.0,W. Reed makes 2-pt dunk at rim (assist by W. Ellington),,67,92
323,3,0:01.0,,L. Thomas misses 3-pt jump shot from 23 ft,67,92
324,3,0:00.0,,Offensive rebound by Team,67,92
325,4,11:46.0,B. Lopez makes 2-pt jump shot from 4 ft (assist by S. Larkin),,69,92
326,4,11:25.0,,L. Thomas misses 2-pt jump shot from 21 ft,69,92
327,4,11:23.0,Defensive rebound by T. Robinson,,69,92
328,4,11:07.0,B. Lopez misses 2-pt jump shot from 5 ft,,69,92
329,4,11:05.0,Offensive rebound by S. Larkin,,69,92
330,4,10:53.0,S. Karasev misses 3-pt jump shot from 24 ft,,69,92
331,4,10:52.0,,Defensive rebound by Team,69,92
332,4,10:38.0,,Turnover by K. Séraphin (lost ball; steal by S. Larkin),69,92
333,4,10:33.0,S. Larkin misses 2-pt layup from 1 ft,,69,92
334,4,10:30.0,Offensive rebound by W. Ellington,,69,92
335,4,10:30.0,W. Ellington makes 2-pt layup from 1 ft,,71,92
336,4,10:03.0,,D. Williams misses 3-pt jump shot from 23 ft,71,92
337,4,10:01.0,Defensive rebound by B. Lopez,,71,92
338,4,9:48.0,T. Robinson misses 2-pt layup from 1 ft,,71,92
339,4,9:47.0,Offensive rebound by T. Robinson,,71,92
340,4,9:45.0,T. Robinson makes 2-pt layup from 2 ft,,73,92
341,4,9:45.0,,New York full timeout,73,92
342,4,9:45.0,,K. Porziņģis enters the game for K. Séraphin,73,92
343,4,9:45.0,,C. Anthony enters the game for L. Thomas,73,92
344,4,9:45.0,,R. Lopez enters the game for D. Williams,73,92
345,4,9:45.0,J. Johnson enters the game for S. Karasev,,73,92
346,4,9:28.0,,L. Galloway misses 2-pt jump shot from 19 ft,73,92
347,4,9:26.0,Defensive rebound by T. Robinson,,73,92
348,4,9:17.0,S. Larkin makes 2-pt layup from 1 ft (assist by B. Lopez),,75,92
349,4,9:01.0,,L. Galloway misses 3-pt jump shot from 23 ft,75,92
350,4,8:59.0,,Offensive rebound by Team,75,92
351,4,8:59.0,,J. Calderón enters the game for J. Grant,75,92
352,4,8:45.0,,K. Porziņģis misses 2-pt jump shot from 18 ft,75,92
353,4,8:43.0,Defensive rebound by T. Robinson,,75,92
354,4,8:30.0,W. Ellington misses 2-pt layup from 1 ft (block by R. Lopez),,75,92
355,4,8:27.0,,Defensive rebound by J. Calderón,75,92
356,4,8:13.0,,Shooting foul by J. Johnson (drawn by C. Anthony),75,92
357,4,8:13.0,,C. Anthony makes free throw 1 of 2,75,93
358,4,8:13.0,,A. Afflalo enters the game for L. Galloway,75,93
359,4,8:13.0,,C. Anthony makes free throw 2 of 2,75,94
360,4,8:01.0,,Flagrant foul type 1 by J. Johnson (drawn by J. Calderón),75,94
361,4,8:01.0,Turnover by J. Johnson (offensive foul),,75,94
362,4,8:01.0,R. Hollis-Jefferson enters the game for J. Johnson,,75,94
363,4,8:01.0,,J. Calderón misses flagrant free throw 1 of 2,75,94
364,4,8:01.0,,Offensive rebound by Team,75,94
365,4,8:01.0,,J. Calderón makes flagrant free throw 2 of 2,75,95
366,4,7:52.0,,C. Anthony makes 2-pt jump shot from 16 ft,75,97
367,4,7:37.0,W. Ellington misses 2-pt jump shot from 13 ft,,75,97
368,4,7:36.0,,Defensive rebound by K. Porziņģis,75,97
369,4,7:28.0,,Turnover by J. Calderón (lost ball; steal by S. Larkin),75,97
370,4,7:17.0,B. Lopez misses 2-pt jump shot from 3 ft,,75,97
371,4,7:15.0,,Defensive rebound by R. Lopez,75,97
372,4,6:59.0,,C. Anthony misses 3-pt jump shot from 24 ft,75,97
373,4,6:57.0,Defensive rebound by T. Robinson,,75,97
374,4,6:51.0,W. Ellington misses 3-pt jump shot from 25 ft,,75,97
375,4,6:49.0,,Defensive rebound by J. Calderón,75,97
376,4,6:48.0,,Personal foul by B. Lopez (drawn by J. Calderón),75,97
377,4,6:48.0,B. Bogdanović enters the game for W. Ellington,,75,97
378,4,6:48.0,J. Jack enters the game for S. Larkin,,75,97
379,4,6:48.0,T. Young enters the game for T. Robinson,,75,97
380,4,6:31.0,,C. Anthony misses 2-pt jump shot from 14 ft,75,97
381,4,6:30.0,,Offensive rebound by R. Lopez,75,97
382,4,6:24.0,,C. Anthony misses 2-pt dunk at rim,75,97
