,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
54,1,5:00.0,,Shooting foul by F. Kaminsky (drawn by P. George),16,15
55,1,5:00.0,,P. George makes free throw 1 of 2,16,16
56,1,5:00.0,,P. George makes free throw 2 of 2,16,17
57,1,4:45.0,N. Batum misses 3-pt jump shot from 25 ft,,16,17
58,1,4:44.0,,Defensive rebound by I. Mahinmi,16,17
59,1,4:36.0,,I. Mahinmi misses 2-pt layup at rim,16,17
60,1,4:35.0,Defensive rebound by C. Zeller,,16,17
61,1,4:25.0,C. Zeller misses 2-pt layup at rim (block by P. George),,16,17
62,1,4:23.0,,Defensive rebound by I. Mahinmi,16,17
63,1,4:15.0,,M. Ellis misses 2-pt jump shot from 18 ft,16,17
64,1,4:14.0,Defensive rebound by N. Batum,,16,17
65,1,4:09.0,Shooting foul by P. George (drawn by M. Kidd-Gilchrist),,16,17
66,1,4:09.0,M. Kidd-Gilchrist makes 2-pt jump shot from 6 ft,,18,17
67,1,4:09.0,J. Lin enters the game for N. Batum,,18,17
68,1,4:09.0,,J. Hill enters the game for I. Mahinmi,18,17
69,1,4:09.0,M. Kidd-Gilchrist makes free throw 1 of 1,,19,17
70,1,3:55.0,,P. George misses 2-pt jump shot from 19 ft,19,17
71,1,3:55.0,Defensive rebound by F. Kaminsky,,19,17
72,1,3:41.0,M. Kidd-Gilchrist makes 2-pt dunk at rim,,21,17
73,1,3:26.0,,M. Turner misses 2-pt jump shot from 17 ft,21,17
74,1,3:25.0,Defensive rebound by C. Zeller,,21,17
75,1,3:18.0,C. Zeller misses 2-pt layup at rim,,21,17
76,1,3:17.0,,Defensive rebound by J. Hill,21,17
77,1,3:09.0,Violation by M. Kidd-Gilchrist (kicked ball),,21,17
78,1,3:09.0,,L. Allen enters the game for M. Turner,21,17
79,1,3:09.0,S. Hawes enters the game for C. Zeller,,21,17
80,1,2:57.0,,P. George makes 2-pt jump shot from 16 ft,21,19
81,1,2:40.0,Turnover by F. Kaminsky (traveling),,21,19
82,1,2:40.0,Charlotte full timeout,,21,19
83,1,2:40.0,,J. Young enters the game for M. Ellis,21,19
84,1,2:17.0,,J. Hill misses 2-pt layup at rim,21,19
85,1,2:16.0,Defensive rebound by F. Kaminsky,,21,19
86,1,2:07.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,21,19
87,1,2:06.0,Offensive rebound by M. Kidd-Gilchrist,,21,19
88,1,1:55.0,F. Kaminsky misses 2-pt layup from 2 ft,,21,19
89,1,1:53.0,,Defensive rebound by L. Allen,21,19
90,1,1:38.0,,J. Hill makes 2-pt layup at rim (assist by P. George),21,21
91,1,1:38.0,,Shooting foul by S. Hawes (drawn by J. Hill),21,21
92,1,1:38.0,,J. Hill makes free throw 1 of 1,21,22
93,1,1:16.0,K. Walker makes 2-pt layup from 1 ft,,23,22
94,1,1:04.0,,P. George makes 3-pt jump shot from 25 ft (assist by J. Young),23,25
95,1,0:46.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,23,25
96,1,0:45.0,,Defensive rebound by P. George,23,25
97,1,0:30.0,,G. Hill misses 3-pt jump shot from 24 ft,23,25
98,1,0:29.0,Defensive rebound by S. Hawes,,23,25
99,1,0:09.0,K. Walker makes 2-pt jump shot from 12 ft,,25,25
100,1,0:01.0,,J. Young misses 2-pt jump shot from 17 ft,25,25
101,1,0:01.0,Defensive rebound by F. Kaminsky,,25,25
102,2,11:44.0,J. Lin misses 2-pt layup from 1 ft (block by C. Miles),,25,25
103,2,11:43.0,,Defensive rebound by J. Hill,25,25
104,2,11:38.0,,C. Miles misses 2-pt layup from 1 ft,25,25
105,2,11:37.0,Defensive rebound by F. Kaminsky,,25,25
106,2,11:22.0,J. Lin makes 3-pt jump shot from 24 ft (assist by F. Kaminsky),,28,25
107,2,10:57.0,,J. Hill makes 2-pt jump shot from 7 ft (assist by J. Young),28,27
108,2,10:37.0,S. Hawes misses 3-pt jump shot from 24 ft,,28,27
109,2,10:36.0,,Defensive rebound by J. Hill,28,27
110,2,10:31.0,,G. Robinson misses 2-pt jump shot from 16 ft,28,27
111,2,10:30.0,Defensive rebound by J. Lamb,,28,27
112,2,10:16.0,J. Lin makes 2-pt jump shot from 16 ft,,30,27
113,2,10:01.0,,J. Young misses 3-pt jump shot from 26 ft,30,27
114,2,10:00.0,Defensive rebound by Team,,30,27
115,2,9:49.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by N. Batum),,33,27
116,2,9:34.0,,C. Miles makes 2-pt jump shot from 18 ft,33,29
117,2,9:10.0,Shooting foul by L. Allen (drawn by S. Hawes),,33,29
118,2,9:10.0,S. Hawes makes free throw 1 of 2,,34,29
119,2,9:10.0,S. Hawes makes free throw 2 of 2,,35,29
120,2,8:55.0,,Turnover by J. Young (lost ball; steal by J. Lin),35,29
121,2,8:50.0,J. Lin makes 2-pt dunk at rim (assist by N. Batum),,37,29
122,2,8:30.0,Official timeout,,37,29
123,2,8:30.0,,M. Ellis enters the game for J. Young,37,29
124,2,8:21.0,,C. Miles misses 3-pt jump shot from 25 ft,37,29
125,2,8:18.0,Defensive rebound by N. Batum,,37,29
126,2,8:12.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by J. Lin),,40,29
127,2,7:56.0,,Turnover by C. Miles (bad pass; steal by J. Lin),40,29
128,2,7:50.0,F. Kaminsky makes 2-pt dunk at rim (assist by J. Lin),,42,29
129,2,7:50.0,,Indiana full timeout,42,29
130,2,7:50.0,,I. Mahinmi enters the game for J. Hill,42,29
131,2,7:43.0,,G. Robinson makes 2-pt dunk at rim (assist by M. Ellis),42,31
132,2,7:23.0,Turnover by J. Lin (bad pass),,42,31
133,2,7:13.0,,M. Ellis makes 2-pt jump shot from 18 ft,42,33
134,2,6:58.0,N. Batum misses 2-pt jump shot from 20 ft,,42,33
135,2,6:57.0,,Defensive rebound by C. Miles,42,33
136,2,6:46.0,,G. Robinson misses 2-pt layup from 1 ft (block by S. Hawes),42,33
137,2,6:44.0,,Offensive rebound by I. Mahinmi,42,33
138,2,6:41.0,,Turnover by G. Robinson (step out of bounds),42,33
139,2,6:30.0,Turnover by S. Hawes (lost ball; steal by M. Ellis),,42,33
140,2,6:16.0,,Shooting foul by J. Lin (drawn by C. Miles),42,33
141,2,6:16.0,,C. Miles misses free throw 1 of 2,42,33
142,2,6:16.0,,Offensive rebound by Team,42,33
143,2,6:16.0,,C. Miles makes free throw 2 of 2,42,34
144,2,5:57.0,J. Lamb makes 2-pt jump shot from 10 ft,,44,34
145,2,5:44.0,,C. Miles makes 2-pt jump shot from 8 ft (assist by M. Ellis),44,36
146,2,5:30.0,J. Lin misses 2-pt jump shot from 20 ft,,44,36
147,2,5:29.0,,Defensive rebound by G. Robinson,44,36
148,2,5:24.0,,Turnover by I. Mahinmi (bad pass),44,36
149,2,5:24.0,,M. Turner enters the game for L. Allen,44,36
150,2,5:24.0,C. Zeller enters the game for J. Lin,,44,36
151,2,5:24.0,K. Walker enters the game for S. Hawes,,44,36
152,2,5:11.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),,47,36
153,2,5:02.0,,M. Ellis makes 2-pt jump shot from 18 ft,47,38
154,2,4:38.0,Turnover by F. Kaminsky (lost ball; steal by C. Miles),,47,38
155,2,4:28.0,,C. Miles misses 2-pt jump shot from 12 ft,47,38
156,2,4:27.0,Defensive rebound by C. Zeller,,47,38
157,2,4:15.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by N. Batum),,50,38
158,2,3:57.0,,M. Turner misses 2-pt jump shot from 19 ft,50,38
159,2,3:56.0,Defensive rebound by C. Zeller,,50,38
160,2,3:46.0,K. Walker misses 3-pt jump shot from 27 ft,,50,38
161,2,3:44.0,Offensive rebound by C. Zeller,,50,38
162,2,3:38.0,F. Kaminsky misses 2-pt layup at rim,,50,38
163,2,3:37.0,Offensive rebound by F. Kaminsky,,50,38
164,2,3:34.0,C. Zeller makes 2-pt layup at rim (assist by N. Batum),,52,38
165,2,3:34.0,Shooting foul by M. Turner (drawn by C. Zeller),,52,38
166,2,3:34.0,,P. George enters the game for G. Robinson,52,38
167,2,3:34.0,,G. Hill enters the game for C. Miles,52,38
168,2,3:34.0,M. Kidd-Gilchrist enters the game for J. Lamb,,52,38
169,2,3:34.0,C. Zeller makes free throw 1 of 1,,53,38
170,2,3:20.0,,I. Mahinmi misses 2-pt jump shot from 6 ft (block by F. Kaminsky),53,38
171,2,3:18.0,,Offensive rebound by M. Turner,53,38
172,2,3:17.0,,M. Turner misses 2-pt jump shot from 6 ft,53,38
173,2,3:16.0,Defensive rebound by C. Zeller,,53,38
174,2,3:12.0,K. Walker makes 2-pt layup from 1 ft,,55,38
175,2,3:12.0,,Indiana full timeout,55,38
176,2,2:54.0,,I. Mahinmi makes 2-pt hook shot from 8 ft,55,40
177,2,2:36.0,Turnover by K. Walker (bad pass; steal by I. Mahinmi),,55,40
178,2,2:32.0,,G. Hill makes 2-pt layup at rim,55,42
179,2,2:05.0,K. Walker makes 2-pt jump shot from 5 ft,,57,42
180,2,1:54.0,,Shooting foul by F. Kaminsky (drawn by G. Hill),57,42
181,2,1:54.0,Charlotte full timeout,,57,42
182,2,1:54.0,,G. Hill misses free throw 1 of 2,57,42
183,2,1:54.0,,Offensive rebound by Team,57,42
184,2,1:54.0,,G. Hill makes free throw 2 of 2,57,43
185,2,1:41.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by K. Walker),,59,43
186,2,1:41.0,Shooting foul by G. Hill (drawn by M. Kidd-Gilchrist),,59,43
187,2,1:41.0,M. Kidd-Gilchrist makes free throw 1 of 1,,60,43
188,2,1:20.0,Offensive charge foul by P. George (drawn by C. Zeller),,60,43
189,2,1:20.0,,Turnover by P. George (offensive foul),60,43
190,2,1:00.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,60,43
191,2,1:00.0,,Defensive rebound by M. Ellis,60,43
192,2,0:50.0,,G. Hill misses 2-pt jump shot from 11 ft (block by N. Batum),60,43
193,2,0:48.0,Defensive rebound by K. Walker,,60,43
194,2,0:39.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,60,43
195,2,0:38.0,,Defensive rebound by M. Turner,60,43
196,2,0:21.0,,P. George misses 2-pt jump shot from 10 ft,60,43
197,2,0:21.0,Defensive rebound by K. Walker,,60,43
198,2,0:04.0,K. Walker misses 3-pt jump shot from 24 ft,,60,43
199,2,0:03.0,,Defensive rebound by P. George,60,43
200,3,11:41.0,M. Williams makes 2-pt jump shot from 6 ft,,62,43
201,3,11:22.0,,M. Turner makes 2-pt layup from 1 ft (assist by P. George),62,45
202,3,11:09.0,Turnover by M. Kidd-Gilchrist (step out of bounds),,62,45
203,3,10:53.0,,P. George makes 2-pt jump shot from 16 ft,62,47
204,3,10:26.0,M. Williams misses 2-pt jump shot from 17 ft,,62,47
205,3,10:26.0,Offensive rebound by Team,,62,47
206,3,10:26.0,Turnover by Team (shot clock),,62,47
207,3,10:14.0,,P. George misses 2-pt jump shot from 16 ft,62,47
208,3,10:13.0,Defensive rebound by C. Zeller,,62,47
209,3,10:04.0,N. Batum misses 3-pt jump shot from 24 ft,,62,47
210,3,10:03.0,,Defensive rebound by P. George,62,47
211,3,9:56.0,,P. George misses 3-pt jump shot from 25 ft,62,47
212,3,9:55.0,Defensive rebound by C. Zeller,,62,47
213,3,9:45.0,K. Walker misses 2-pt jump shot from 18 ft,,62,47
214,3,9:44.0,Offensive rebound by M. Kidd-Gilchrist,,62,47
215,3,9:41.0,Personal foul by M. Ellis (drawn by M. Kidd-Gilchrist),,62,47
216,3,9:31.0,Turnover by K. Walker (lost ball; steal by G. Hill),,62,47
217,3,9:26.0,,Turnover by G. Hill (bad pass),62,47
218,3,9:11.0,C. Zeller makes 2-pt dunk from 3 ft (assist by N. Batum),,64,47
219,3,8:55.0,,M. Turner misses 2-pt jump shot from 21 ft,64,47
220,3,8:54.0,Defensive rebound by N. Batum,,64,47
221,3,8:46.0,C. Zeller makes 2-pt dunk at rim,,66,47
222,3,8:39.0,,Personal take foul by C. Zeller (drawn by G. Hill),66,47
223,3,8:39.0,Charlotte full timeout,,66,47
224,3,8:39.0,,S. Hill enters the game for M. Turner,66,47
225,3,8:39.0,J. Lin enters the game for M. Kidd-Gilchrist,,66,47
226,3,8:30.0,,P. George makes 2-pt jump shot from 23 ft (assist by I. Mahinmi),66,49
227,3,8:13.0,K. Walker misses 2-pt jump shot from 10 ft,,66,49
228,3,8:12.0,Offensive rebound by C. Zeller,,66,49
229,3,8:08.0,J. Lin makes 3-pt jump shot from 25 ft (assist by C. Zeller),,69,49
230,3,7:53.0,,I. Mahinmi makes 2-pt layup from 1 ft,69,51
231,3,7:30.0,K. Walker misses 2-pt jump shot from 13 ft,,69,51
232,3,7:29.0,,Defensive rebound by Team,69,51
233,3,7:20.0,,I. Mahinmi makes 2-pt jump shot from 4 ft,69,53
234,3,7:20.0,Charlotte full timeout,,69,53
235,3,7:09.0,N. Batum misses 2-pt jump shot from 18 ft,,69,53
236,3,7:09.0,,Defensive rebound by S. Hill,69,53
237,3,6:53.0,,P. George misses 2-pt layup from 1 ft (block by M. Williams),69,53
238,3,6:52.0,,Offensive rebound by P. George,69,53
239,3,6:49.0,,G. Hill misses 3-pt jump shot from 24 ft,69,53
240,3,6:48.0,,Offensive rebound by P. George,69,53
241,3,6:45.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by P. George),69,56
242,3,6:30.0,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),,72,56
243,3,6:18.0,,I. Mahinmi makes 2-pt layup at rim (assist by G. Hill),72,58
244,3,5:58.0,M. Williams makes 3-pt jump shot from 23 ft (assist by C. Zeller),,75,58
245,3,5:42.0,,G. Hill makes 2-pt jump shot from 18 ft,75,60
246,3,5:23.0,N. Batum misses 2-pt jump shot from 16 ft,,75,60
247,3,5:20.0,Offensive rebound by K. Walker,,75,60
248,3,5:16.0,K. Walker misses 2-pt jump shot from 8 ft,,75,60
249,3,5:16.0,,Defensive rebound by G. Hill,75,60
250,3,5:10.0,,G. Hill misses 2-pt jump shot from 7 ft,75,60
251,3,5:09.0,Defensive rebound by J. Lin,,75,60
252,3,4:51.0,K. Walker misses 2-pt jump shot from 6 ft (block by G. Hill),,75,60
253,3,4:51.0,Offensive rebound by Team,,75,60
254,3,4:47.0,N. Batum misses 3-pt jump shot from 26 ft,,75,60
255,3,4:47.0,,Defensive rebound by I. Mahinmi,75,60
256,3,4:34.0,,S. Hill makes 2-pt layup at rim (assist by P. George),75,62
257,3,4:19.0,F. Kaminsky enters the game for M. Williams,,75,62
258,3,4:07.0,K. Walker misses 2-pt jump shot from 19 ft,,75,62
259,3,4:07.0,Offensive rebound by Team,,75,62
260,3,4:07.0,Turnover by Team (shot clock),,75,62
261,3,3:53.0,,S. Hill makes 2-pt layup at rim (assist by I. Mahinmi),75,64
262,3,3:36.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,75,64
263,3,3:35.0,,Defensive rebound by P. George,75,64
264,3,3:28.0,,Turnover by P. George (lost ball; steal by J. Lin),75,64
265,3,3:24.0,N. Batum makes 2-pt dunk at rim (assist by C. Zeller),,77,64
266,3,3:16.0,,Indiana full timeout,77,64
267,3,3:16.0,S. Hawes enters the game for C. Zeller,,77,64
268,3,3:16.0,,M. Turner enters the game for I. Mahinmi,77,64
269,3,3:07.0,,M. Turner misses 2-pt layup at rim,77,64
270,3,3:05.0,Defensive rebound by N. Batum,,77,64
271,3,2:53.0,F. Kaminsky makes 2-pt layup from 1 ft,,79,64
272,3,2:31.0,,M. Ellis misses 3-pt jump shot from 26 ft,79,64
273,3,2:30.0,Defensive rebound by S. Hawes,,79,64
274,3,2:28.0,Turnover by S. Hawes (traveling),,79,64
275,3,2:15.0,,S. Hill misses 2-pt jump shot from 4 ft,79,64
276,3,2:14.0,Defensive rebound by F. Kaminsky,,79,64
277,3,2:06.0,N. Batum makes 3-pt jump shot from 23 ft (assist by J. Lin),,82,64
278,3,1:50.0,,P. George makes 2-pt jump shot from 14 ft,82,66
279,3,1:29.0,J. Lin makes 2-pt layup at rim,,84,66
280,3,1:17.0,,P. George makes 2-pt layup at rim,84,68
281,3,0:55.0,K. Walker makes 2-pt layup from 2 ft,,86,68
282,3,0:45.0,,G. Hill makes 2-pt jump shot from 9 ft,86,70
283,3,0:36.0,Shooting foul by M. Ellis (drawn by S. Hawes),,86,70
284,3,0:36.0,S. Hawes misses free throw 1 of 2,,86,70
285,3,0:36.0,Offensive rebound by Team,,86,70
286,3,0:36.0,,L. Allen enters the game for S. Hill,86,70
287,3,0:36.0,,C. Miles enters the game for G. Hill,86,70
288,3,0:36.0,S. Hawes makes free throw 2 of 2,,87,70
289,3,0:23.0,,P. George misses 2-pt jump shot from 20 ft,87,70
290,3,0:23.0,Defensive rebound by K. Walker,,87,70
291,3,0:02.0,N. Batum misses 3-pt jump shot from 26 ft,,87,70
292,3,0:01.0,Offensive rebound by K. Walker,,87,70
293,3,0:00.0,Shooting foul by P. George (drawn by K. Walker),,87,70
294,3,0:00.0,K. Walker misses free throw 1 of 3,,87,70
295,3,0:00.0,Offensive rebound by Team,,87,70
296,3,0:00.0,K. Walker makes free throw 2 of 3,,88,70
297,3,0:00.0,K. Walker makes free throw 3 of 3,,89,70
298,4,11:48.0,,C. Miles misses 3-pt jump shot from 22 ft,89,70
299,4,11:47.0,Defensive rebound by Team,,89,70
300,4,11:47.0,,Loose ball foul by G. Robinson (drawn by J. Lin),89,70
301,4,11:36.0,J. Lin misses 2-pt layup at rim,,89,70
302,4,11:35.0,,Defensive rebound by M. Turner,89,70
303,4,11:20.0,,C. Miles misses 2-pt jump shot from 14 ft,89,70
304,4,11:20.0,,Offensive rebound by L. Allen,89,70
305,4,11:19.0,,Shooting foul by F. Kaminsky (drawn by L. Allen),89,70
306,4,11:19.0,,L. Allen makes free throw 1 of 2,89,71
307,4,11:19.0,,L. Allen misses free throw 2 of 2,89,71
308,4,11:19.0,Defensive rebound by K. Walker,,89,71
309,4,10:58.0,J. Lamb misses 3-pt jump shot from 23 ft,,89,71
310,4,10:57.0,,Defensive rebound by L. Allen,89,71
311,4,10:49.0,,L. Allen makes 2-pt layup at rim (assist by M. Ellis),89,73
312,4,10:35.0,K. Walker misses 3-pt jump shot from 24 ft,,89,73
313,4,10:35.0,,Defensive rebound by L. Allen,89,73
314,4,10:24.0,,L. Allen makes 2-pt layup at rim (assist by C. Miles),89,75
315,4,10:24.0,Charlotte full timeout,,89,75
316,4,10:12.0,J. Lamb makes 2-pt jump shot from 5 ft (assist by S. Hawes),,91,75
317,4,9:55.0,,C. Miles misses 3-pt jump shot from 23 ft,91,75
318,4,9:52.0,,Offensive rebound by Team,91,75
319,4,9:52.0,,I. Mahinmi enters the game for M. Turner,91,75
320,4,9:44.0,,G. Robinson misses 2-pt jump shot from 6 ft (block by J. Lin),91,75
321,4,9:42.0,Defensive rebound by Team,,91,75
322,4,9:20.0,J. Lamb makes 2-pt jump shot from 17 ft,,93,75
323,4,9:07.0,,M. Ellis makes 2-pt jump shot from 18 ft,93,77
324,4,8:41.0,K. Walker makes 2-pt jump shot from 18 ft,,95,77
325,4,8:28.0,,M. Ellis misses 2-pt jump shot from 20 ft,95,77
326,4,8:26.0,,Offensive rebound by L. Allen,95,77
327,4,8:24.0,,L. Allen makes 2-pt hook shot from 3 ft,95,79
328,4,8:07.0,J. Lin misses 2-pt jump shot from 12 ft (block by G. Robinson),,95,79
329,4,8:06.0,Offensive rebound by J. Lin,,95,79
330,4,8:01.0,J. Lamb makes 2-pt jump shot from 13 ft,,97,79
331,4,8:01.0,,Indiana full timeout,97,79
332,4,8:01.0,,C. Budinger enters the game for I. Mahinmi,97,79
333,4,8:01.0,,P. George enters the game for M. Ellis,97,79
334,4,8:01.0,,G. Hill enters the game for L. Allen,97,79
335,4,8:01.0,,S. Hill enters the game for G. Robinson,97,79
336,4,8:01.0,N. Batum enters the game for J. Lin,,97,79
337,4,7:53.0,,Turnover by P. George (bad pass),97,79
338,4,7:41.0,J. Lamb makes 2-pt jump shot from 19 ft (assist by K. Walker),,99,79
339,4,7:27.0,,G. Hill misses 3-pt jump shot from 26 ft,99,79
340,4,7:26.0,Defensive rebound by S. Hawes,,99,79
341,4,7:14.0,Turnover by K. Walker (lost ball; steal by C. Miles),,99,79
342,4,7:09.0,,C. Miles makes 2-pt dunk at rim (assist by G. Hill),99,81
343,4,6:47.0,Shooting block foul by C. Miles (drawn by K. Walker),,99,81
344,4,6:47.0,K. Walker misses free throw 1 of 2,,99,81
345,4,6:47.0,Offensive rebound by Team,,99,81
346,4,6:47.0,K. Walker makes free throw 2 of 2,,100,81
347,4,6:32.0,,C. Miles misses 2-pt jump shot from 10 ft,100,81
348,4,6:30.0,,Offensive rebound by C. Miles,100,81
349,4,6:30.0,,C. Miles misses 2-pt dunk at rim,100,81
350,4,6:29.0,Defensive rebound by F. Kaminsky,,100,81
351,4,6:17.0,S. Hawes misses 2-pt hook shot from 11 ft,,100,81
352,4,6:16.0,,Defensive rebound by P. George,100,81
353,4,6:12.0,,Personal foul by J. Lamb (drawn by S. Hill),100,81
354,4,6:12.0,,M. Ellis enters the game for C. Miles,100,81
355,4,6:02.0,M. Williams enters the game for F. Kaminsky,,100,81
356,4,6:02.0,J. Lin enters the game for J. Lamb,,100,81
357,4,6:00.0,,P. George misses 2-pt layup from 1 ft (block by J. Lin),100,81
358,4,5:59.0,,Offensive rebound by Team,100,81
359,4,5:57.0,,Shooting foul by N. Batum (drawn by P. George),100,81
360,4,5:57.0,,P. George makes free throw 1 of 2,100,82
361,4,5:57.0,,P. George makes free throw 2 of 2,100,83
362,4,5:38.0,M. Williams misses 2-pt jump shot from 9 ft,,100,83
363,4,5:37.0,Offensive rebound by S. Hawes,,100,83
364,4,5:36.0,S. Hawes misses 2-pt hook shot from 7 ft,,100,83
365,4,5:35.0,,Defensive rebound by Team,100,83
366,4,5:30.0,,Turnover by G. Hill (lost ball; steal by K. Walker),100,83
367,4,5:26.0,K. Walker makes 2-pt layup at rim,,102,83
368,4,5:15.0,,G. Hill misses 3-pt jump shot from 26 ft,102,83
369,4,5:14.0,Defensive rebound by J. Lin,,102,83
370,4,4:54.0,Turnover by J. Lin (lost ball; steal by S. Hill),,102,83
371,4,4:49.0,,P. George misses 3-pt jump shot from 27 ft,102,83
372,4,4:46.0,,Offensive rebound by C. Budinger,102,83
373,4,4:43.0,,C. Budinger misses 2-pt jump shot from 5 ft,102,83
374,4,4:42.0,Defensive rebound by Team,,102,83
375,4,4:27.0,Charlotte full timeout,,102,83
376,4,4:17.0,K. Walker misses 2-pt jump shot from 18 ft,,102,83
377,4,4:16.0,Offensive rebound by N. Batum,,102,83
378,4,3:56.0,K. Walker misses 2-pt jump shot from 11 ft,,102,83
379,4,3:56.0,,Defensive rebound by Team,102,83
380,4,3:56.0,Loose ball foul by S. Hawes (drawn by C. Budinger),,102,83
381,4,3:46.0,,P. George makes 2-pt dunk at rim (assist by M. Ellis),102,85
382,4,3:28.0,Shooting foul by C. Budinger (drawn by J. Lin),,102,85
383,4,3:28.0,J. Lin makes free throw 1 of 2,,103,85
384,4,3:28.0,J. Lin makes free throw 2 of 2,,104,85
385,4,3:09.0,,M. Ellis makes 2-pt jump shot from 19 ft,104,87
386,4,2:58.0,Charlotte full timeout,,104,87
387,4,2:48.0,K. Walker makes 2-pt layup at rim (assist by S. Hawes),,106,87
388,4,2:47.0,,Indiana full timeout,106,87
389,4,2:47.0,,J. Young enters the game for P. George,106,87
390,4,2:47.0,,L. Allen enters the game for M. Ellis,106,87
