,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CHICAGO_ACTION,GOLDEN STATE_SCORE,CHICAGO_SCORE
33,1,7:00.0,,D. Rose misses 2-pt jump shot from 11 ft,11,10
34,1,6:58.0,Defensive rebound by D. Green,,11,10
35,1,6:45.0,S. Curry misses 2-pt layup from 1 ft,,11,10
36,1,6:44.0,,Defensive rebound by P. Gasol,11,10
37,1,6:37.0,,D. Rose makes 2-pt jump shot from 14 ft (assist by J. Butler),11,12
38,1,6:24.0,K. Thompson misses 2-pt jump shot from 22 ft,,11,12
39,1,6:22.0,Offensive rebound by A. Bogut,,11,12
40,1,6:12.0,S. Curry makes 2-pt layup at rim (assist by D. Green),,13,12
41,1,6:12.0,Shooting foul by D. Rose (drawn by S. Curry),,13,12
42,1,6:12.0,,E. Moore enters the game for D. Rose,13,12
43,1,6:12.0,S. Curry makes free throw 1 of 1,,14,12
44,1,5:59.0,,J. Butler makes 2-pt jump shot from 20 ft (assist by E. Moore),14,14
45,1,5:49.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,16,14
46,1,5:29.0,,Turnover by J. Butler (lost ball; steal by S. Curry),16,14
47,1,5:24.0,S. Curry makes 2-pt jump shot from 18 ft,,18,14
48,1,5:23.0,,Chicago full timeout,18,14
49,1,5:23.0,,D. McDermott enters the game for T. Snell,18,14
50,1,5:23.0,A. Iguodala enters the game for H. Barnes,,18,14
51,1,5:12.0,,Turnover by P. Gasol (bad pass),18,14
52,1,4:59.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,20,14
53,1,4:40.0,,J. Butler misses 2-pt jump shot from 18 ft (block by K. Thompson),20,14
54,1,4:38.0,,Offensive rebound by J. Butler,20,14
55,1,4:35.0,,P. Gasol misses 2-pt layup from 2 ft,20,14
56,1,4:33.0,,Offensive rebound by T. Gibson,20,14
57,1,4:32.0,,T. Gibson misses 2-pt layup from 1 ft (block by A. Bogut),20,14
58,1,4:31.0,Defensive rebound by S. Curry,,20,14
59,1,4:23.0,Turnover by S. Curry (lost ball; steal by E. Moore),,20,14
60,1,4:12.0,,E. Moore makes 2-pt jump shot from 7 ft,20,16
61,1,3:56.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,23,16
62,1,3:41.0,,E. Moore misses 3-pt jump shot from 23 ft,23,16
63,1,3:40.0,Defensive rebound by D. Green,,23,16
64,1,3:36.0,Shooting foul by T. Gibson (drawn by D. Green),,23,16
65,1,3:36.0,D. Green misses free throw 1 of 2,,23,16
66,1,3:36.0,Offensive rebound by Team,,23,16
67,1,3:36.0,L. Barbosa enters the game for K. Thompson,,23,16
68,1,3:36.0,,N. Mirotić enters the game for T. Gibson,23,16
69,1,3:36.0,D. Green misses free throw 2 of 2,,23,16
70,1,3:33.0,,Defensive rebound by E. Moore,23,16
71,1,3:18.0,,E. Moore misses 3-pt jump shot from 24 ft,23,16
72,1,3:17.0,,Offensive rebound by D. McDermott,23,16
73,1,3:08.0,,N. Mirotić misses 3-pt jump shot from 22 ft,23,16
74,1,3:07.0,Defensive rebound by A. Bogut,,23,16
75,1,2:46.0,L. Barbosa makes 2-pt layup from 2 ft (assist by A. Iguodala),,25,16
76,1,2:36.0,,Shooting foul by A. Bogut (drawn by P. Gasol),25,16
77,1,2:36.0,Golden State full timeout,,25,16
78,1,2:36.0,F. Ezeli enters the game for A. Bogut,,25,16
79,1,2:36.0,,P. Gasol misses free throw 1 of 2,25,16
80,1,2:36.0,,Offensive rebound by Team,25,16
81,1,2:36.0,,P. Gasol makes free throw 2 of 2,25,17
82,1,2:23.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,27,17
83,1,2:05.0,,P. Gasol misses 2-pt jump shot from 15 ft,27,17
84,1,2:04.0,Defensive rebound by S. Curry,,27,17
85,1,1:47.0,Turnover by F. Ezeli (3 sec),,27,17
86,1,1:28.0,,J. Butler misses 2-pt jump shot from 18 ft,27,17
87,1,1:27.0,Defensive rebound by D. Green,,27,17
88,1,1:22.0,S. Curry makes 2-pt jump shot from 22 ft (assist by D. Green),,29,17
89,1,1:02.0,,Personal foul by A. Iguodala (drawn by P. Gasol),29,17
90,1,0:58.0,,N. Mirotić misses 3-pt jump shot from 23 ft,29,17
91,1,0:57.0,Defensive rebound by F. Ezeli,,29,17
92,1,0:44.0,S. Curry misses 3-pt jump shot from 25 ft,,29,17
93,1,0:43.0,,Defensive rebound by P. Gasol,29,17
94,1,0:40.0,,Turnover by J. Butler (bad pass; steal by S. Curry),29,17
95,1,0:39.0,Personal foul by E. Moore (drawn by S. Curry),,29,17
96,1,0:39.0,,B. Portis enters the game for P. Gasol,29,17
97,1,0:39.0,H. Barnes enters the game for D. Green,,29,17
98,1,0:36.0,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Curry),,31,17
99,1,0:18.0,,Shooting foul by S. Curry (drawn by E. Moore),31,17
100,1,0:18.0,,E. Moore makes free throw 1 of 2,31,18
101,1,0:18.0,,E. Moore misses free throw 2 of 2,31,18
102,1,0:18.0,Defensive rebound by F. Ezeli,,31,18
103,1,0:01.0,A. Iguodala makes 3-pt jump shot from 25 ft,,34,18
104,1,0:01.0,Shooting foul by E. Moore (drawn by A. Iguodala),,34,18
105,1,0:01.0,A. Iguodala misses free throw 1 of 1,,34,18
106,1,0:00.0,,Defensive rebound by E. Moore,34,18
107,2,11:47.0,Turnover by A. Iguodala (bad pass; steal by N. Mirotić),,34,18
108,2,11:42.0,,D. McDermott misses 3-pt jump shot from 26 ft,34,18
109,2,11:41.0,Defensive rebound by F. Ezeli,,34,18
110,2,11:32.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by L. Barbosa),,37,18
111,2,11:16.0,,B. Portis makes 2-pt layup from 1 ft (assist by D. Rose),37,20
112,2,11:09.0,Personal foul by A. Brooks (drawn by L. Barbosa),,37,20
113,2,11:05.0,L. Barbosa makes 2-pt jump shot from 21 ft (assist by S. Livingston),,39,20
114,2,10:52.0,,D. McDermott misses 2-pt layup from 1 ft,39,20
115,2,10:51.0,Defensive rebound by A. Iguodala,,39,20
116,2,10:42.0,F. Ezeli misses 2-pt hook shot from 6 ft,,39,20
117,2,10:41.0,,Defensive rebound by B. Portis,39,20
118,2,10:33.0,,B. Portis misses 3-pt jump shot from 24 ft,39,20
119,2,10:32.0,Defensive rebound by A. Iguodala,,39,20
120,2,10:17.0,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),,41,20
121,2,10:04.0,,D. Rose makes 2-pt jump shot from 11 ft,41,22
122,2,9:53.0,S. Livingston misses 2-pt jump shot from 10 ft,,41,22
123,2,9:51.0,,Defensive rebound by N. Mirotić,41,22
124,2,9:41.0,,D. Rose makes 2-pt jump shot from 5 ft,41,24
125,2,9:34.0,Golden State full timeout,,41,24
126,2,9:34.0,M. Speights enters the game for L. Barbosa,,41,24
127,2,9:34.0,K. Thompson enters the game for F. Ezeli,,41,24
128,2,9:26.0,M. Speights misses 2-pt jump shot from 3 ft (block by B. Portis),,41,24
129,2,9:26.0,Offensive rebound by Team,,41,24
130,2,9:24.0,H. Barnes makes 2-pt layup from 2 ft (assist by S. Livingston),,43,24
131,2,9:08.0,,D. Rose misses 2-pt jump shot from 17 ft,43,24
132,2,9:07.0,Defensive rebound by K. Thompson,,43,24
133,2,8:52.0,A. Iguodala misses 3-pt jump shot from 24 ft,,43,24
134,2,8:51.0,,Defensive rebound by A. Brooks,43,24
135,2,8:46.0,,D. Rose makes 2-pt layup from 1 ft,43,26
136,2,8:37.0,K. Thompson misses 2-pt jump shot from 15 ft,,43,26
137,2,8:36.0,,Defensive rebound by N. Mirotić,43,26
138,2,8:25.0,,N. Mirotić misses 2-pt jump shot from 20 ft,43,26
139,2,8:24.0,Defensive rebound by K. Thompson,,43,26
140,2,8:17.0,S. Livingston makes 2-pt jump shot from 7 ft (assist by K. Thompson),,45,26
141,2,7:59.0,,B. Portis misses 2-pt jump shot from 6 ft,45,26
142,2,7:58.0,,Offensive rebound by B. Portis,45,26
143,2,7:58.0,,B. Portis makes 2-pt jump shot from 6 ft,45,28
144,2,7:39.0,S. Livingston makes 2-pt jump shot from 7 ft,,47,28
145,2,7:27.0,,Personal foul by M. Speights (drawn by B. Portis),47,28
146,2,7:27.0,,J. Butler enters the game for D. Rose,47,28
147,2,7:27.0,D. Green enters the game for A. Iguodala,,47,28
148,2,7:22.0,,D. McDermott makes 2-pt dunk at rim (assist by N. Mirotić),47,30
149,2,7:07.0,M. Speights misses 2-pt jump shot from 17 ft,,47,30
150,2,7:05.0,,Defensive rebound by N. Mirotić,47,30
151,2,6:55.0,,B. Portis makes 2-pt jump shot from 20 ft (assist by N. Mirotić),47,32
152,2,6:41.0,Personal foul by A. Brooks (drawn by S. Livingston),,47,32
153,2,6:41.0,,T. Gibson enters the game for N. Mirotić,47,32
154,2,6:41.0,B. Rush enters the game for M. Speights,,47,32
155,2,6:32.0,H. Barnes misses 2-pt jump shot from 16 ft,,47,32
156,2,6:31.0,,Defensive rebound by B. Portis,47,32
157,2,6:25.0,,A. Brooks makes 3-pt jump shot from 25 ft,47,35
158,2,6:17.0,Turnover by S. Livingston (bad pass),,47,35
159,2,6:07.0,,Personal foul by D. Green (drawn by A. Brooks),47,35
160,2,6:07.0,S. Curry enters the game for H. Barnes,,47,35
161,2,6:01.0,,Personal foul by D. Green (drawn by A. Brooks),47,35
162,2,6:01.0,,Technical foul by A. Brooks,47,35
163,2,6:01.0,Technical foul by S. Livingston,,47,35
164,2,5:55.0,,J. Butler misses 3-pt jump shot from 25 ft,47,35
165,2,5:54.0,Defensive rebound by D. Green,,47,35
166,2,5:40.0,S. Livingston makes 2-pt jump shot from 8 ft,,49,35
167,2,5:24.0,,B. Portis misses 2-pt jump shot from 5 ft (block by K. Thompson),49,35
168,2,5:22.0,,Offensive rebound by B. Portis,49,35
169,2,5:22.0,,Chicago full timeout,49,35
170,2,5:22.0,,D. Rose enters the game for D. McDermott,49,35
171,2,5:22.0,A. Bogut enters the game for B. Rush,,49,35
172,2,5:14.0,,J. Butler misses 2-pt jump shot from 15 ft,49,35
173,2,5:13.0,,Offensive rebound by Team,49,35
174,2,5:13.0,,P. Gasol enters the game for B. Portis,49,35
175,2,4:53.0,,P. Gasol misses 2-pt layup from 1 ft,49,35
176,2,4:52.0,,Offensive rebound by T. Gibson,49,35
177,2,4:52.0,,T. Gibson misses 2-pt layup at rim,49,35
178,2,4:50.0,,Offensive rebound by T. Gibson,49,35
179,2,4:40.0,,D. Rose misses 2-pt jump shot from 23 ft,49,35
180,2,4:38.0,Defensive rebound by S. Curry,,49,35
181,2,4:29.0,K. Thompson misses 3-pt jump shot from 23 ft,,49,35
182,2,4:28.0,Offensive rebound by D. Green,,49,35
183,2,4:28.0,Shooting foul by D. Rose (drawn by S. Curry),,49,35
184,2,4:28.0,S. Curry makes free throw 1 of 3,,50,35
185,2,4:28.0,S. Curry makes free throw 2 of 3,,51,35
186,2,4:28.0,S. Curry makes free throw 3 of 3,,52,35
187,2,4:14.0,,Shooting foul by A. Bogut (drawn by D. Rose),52,35
188,2,4:14.0,Violation by D. Green (def goaltending),,52,35
189,2,4:14.0,,D. Rose makes 2-pt layup from 1 ft,52,37
190,2,4:14.0,,D. Rose makes free throw 1 of 1,52,38
191,2,3:57.0,Shooting foul by P. Gasol (drawn by S. Curry),,52,38
192,2,3:57.0,S. Curry makes free throw 1 of 2,,53,38
193,2,3:57.0,,T. Snell enters the game for A. Brooks,53,38
194,2,3:57.0,A. Iguodala enters the game for S. Livingston,,53,38
195,2,3:57.0,S. Curry makes free throw 2 of 2,,54,38
196,2,3:39.0,,D. Rose makes 2-pt jump shot from 5 ft (assist by J. Butler),54,40
197,2,3:28.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by D. Green),,57,40
198,2,3:12.0,,D. Rose misses 2-pt jump shot from 4 ft (block by S. Curry),57,40
199,2,3:11.0,,Offensive rebound by T. Gibson,57,40
200,2,3:09.0,,D. Rose misses 2-pt jump shot from 9 ft,57,40
201,2,3:07.0,,Offensive rebound by T. Gibson,57,40
202,2,3:07.0,,T. Gibson makes 2-pt dunk at rim,57,42
203,2,2:46.0,K. Thompson misses 2-pt layup from 1 ft,,57,42
204,2,2:44.0,Offensive rebound by A. Bogut,,57,42
205,2,2:42.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,59,42
206,2,2:28.0,,P. Gasol misses 2-pt jump shot from 13 ft,59,42
207,2,2:27.0,Defensive rebound by A. Iguodala,,59,42
208,2,2:23.0,Golden State full timeout,,59,42
209,2,2:23.0,Golden State full timeout,,59,42
210,2,2:23.0,,E. Moore enters the game for D. Rose,59,42
211,2,2:23.0,H. Barnes enters the game for A. Bogut,,59,42
212,2,2:14.0,D. Green misses 2-pt layup at rim,,59,42
213,2,2:13.0,Offensive rebound by D. Green,,59,42
214,2,2:13.0,D. Green makes 2-pt layup at rim,,61,42
215,2,1:54.0,,Turnover by E. Moore (lost ball; steal by D. Green),61,42
216,2,1:47.0,Turnover by S. Curry (lost ball; steal by E. Moore),,61,42
217,2,1:47.0,Violation by S. Curry (kicked ball),,61,42
218,2,1:35.0,,T. Snell misses 3-pt jump shot from 24 ft,61,42
219,2,1:35.0,,Offensive rebound by Team,61,42
220,2,1:35.0,Loose ball foul by K. Thompson (drawn by J. Butler),,61,42
221,2,1:35.0,,J. Butler makes free throw 1 of 2,61,43
222,2,1:35.0,,B. Portis enters the game for T. Gibson,61,43
223,2,1:35.0,,J. Butler makes free throw 2 of 2,61,44
224,2,1:18.0,A. Iguodala misses 2-pt layup from 1 ft,,61,44
225,2,1:16.0,,Defensive rebound by E. Moore,61,44
226,2,0:57.0,,T. Snell misses 3-pt jump shot from 25 ft,61,44
227,2,0:55.0,Defensive rebound by K. Thompson,,61,44
228,2,0:39.0,S. Curry misses 2-pt jump shot from 21 ft,,61,44
229,2,0:38.0,,Defensive rebound by P. Gasol,61,44
230,2,0:30.0,,J. Butler misses 2-pt jump shot from 17 ft,61,44
231,2,0:27.0,Defensive rebound by D. Green,,61,44
232,2,0:23.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,63,44
233,2,0:00.0,,J. Butler misses 3-pt jump shot from 24 ft,63,44
234,2,0:00.0,,Offensive rebound by Team,63,44
235,3,11:44.0,K. Thompson misses 3-pt jump shot from 24 ft,,63,44
236,3,11:43.0,Offensive rebound by A. Bogut,,63,44
237,3,11:34.0,D. Green misses 3-pt jump shot from 24 ft,,63,44
238,3,11:33.0,,Defensive rebound by J. Butler,63,44
239,3,11:16.0,,P. Gasol misses 2-pt jump shot from 7 ft,63,44
240,3,11:14.0,Defensive rebound by A. Bogut,,63,44
241,3,10:53.0,D. Green misses 3-pt jump shot from 25 ft,,63,44
242,3,10:50.0,,Defensive rebound by T. Gibson,63,44
243,3,10:41.0,,D. Rose makes 2-pt jump shot from 17 ft,63,46
244,3,10:13.0,K. Thompson makes 2-pt layup from 2 ft,,65,46
245,3,9:50.0,,J. Butler makes 2-pt jump shot from 14 ft,65,48
246,3,9:30.0,D. Green misses 2-pt layup from 1 ft,,65,48
247,3,9:29.0,,Defensive rebound by P. Gasol,65,48
248,3,9:20.0,,P. Gasol misses 2-pt layup from 1 ft,65,48
249,3,9:18.0,Defensive rebound by A. Bogut,,65,48
250,3,9:14.0,Golden State full timeout,,65,48
251,3,9:14.0,B. Rush enters the game for D. Green,,65,48
252,3,9:05.0,S. Curry misses 2-pt jump shot from 11 ft,,65,48
253,3,9:04.0,,Defensive rebound by P. Gasol,65,48
254,3,8:55.0,,Shooting foul by B. Rush (drawn by J. Butler),65,48
255,3,8:55.0,,J. Butler makes free throw 1 of 2,65,49
256,3,8:55.0,,J. Butler makes free throw 2 of 2,65,50
257,3,8:40.0,K. Thompson misses 2-pt jump shot from 9 ft (block by T. Gibson),,65,50
258,3,8:38.0,,Defensive rebound by J. Butler,65,50
259,3,8:35.0,,Shooting foul by H. Barnes (drawn by J. Butler),65,50
260,3,8:35.0,,J. Butler makes free throw 1 of 2,65,51
261,3,8:35.0,,D. McDermott enters the game for T. Snell,65,51
262,3,8:35.0,,J. Butler makes free throw 2 of 2,65,52
263,3,8:21.0,K. Thompson misses 2-pt jump shot from 13 ft,,65,52
264,3,8:20.0,,Defensive rebound by T. Gibson,65,52
265,3,8:11.0,,P. Gasol misses 2-pt jump shot from 18 ft,65,52
266,3,8:10.0,Defensive rebound by S. Curry,,65,52
267,3,8:04.0,S. Curry misses 2-pt layup from 2 ft (block by P. Gasol),,65,52
268,3,8:02.0,Offensive rebound by S. Curry,,65,52
269,3,8:01.0,S. Curry makes 2-pt jump shot from 8 ft,,67,52
270,3,7:49.0,,D. Rose misses 2-pt jump shot from 11 ft,67,52
271,3,7:48.0,,Offensive rebound by J. Butler,67,52
272,3,7:48.0,,J. Butler makes 2-pt dunk at rim,67,54
273,3,7:24.0,H. Barnes misses 2-pt jump shot from 20 ft,,67,54
274,3,7:23.0,,Defensive rebound by D. Rose,67,54
275,3,7:11.0,,T. Gibson misses 2-pt layup at rim (block by A. Bogut),67,54
276,3,7:09.0,Defensive rebound by H. Barnes,,67,54
277,3,6:58.0,,Violation by P. Gasol (kicked ball),67,54
278,3,6:49.0,H. Barnes misses 3-pt jump shot from 23 ft,,67,54
279,3,6:48.0,Offensive rebound by A. Bogut,,67,54
280,3,6:35.0,S. Curry misses 3-pt jump shot from 26 ft,,67,54
281,3,6:34.0,Offensive rebound by H. Barnes,,67,54
282,3,6:34.0,Turnover by H. Barnes (bad pass),,67,54
283,3,6:13.0,,J. Butler makes 2-pt jump shot from 11 ft,67,56
284,3,5:49.0,H. Barnes makes 2-pt jump shot from 12 ft,,69,56
285,3,5:41.0,,J. Butler misses 2-pt layup from 1 ft (block by A. Bogut),69,56
286,3,5:39.0,Defensive rebound by S. Curry,,69,56
287,3,5:26.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Bogut),,72,56
288,3,5:26.0,,Chicago full timeout,72,56
289,3,5:26.0,,N. Mirotić enters the game for T. Gibson,72,56
290,3,5:26.0,,A. Brooks enters the game for D. Rose,72,56
291,3,5:26.0,A. Iguodala enters the game for B. Rush,,72,56
292,3,5:17.0,,J. Butler makes 2-pt jump shot from 14 ft (assist by D. McDermott),72,58
293,3,4:59.0,Shooting foul by P. Gasol (drawn by K. Thompson),,72,58
294,3,4:59.0,K. Thompson misses free throw 1 of 2,,72,58
295,3,4:59.0,Offensive rebound by Team,,72,58
296,3,4:59.0,,B. Portis enters the game for P. Gasol,72,58
297,3,4:59.0,K. Thompson makes free throw 2 of 2,,73,58
298,3,4:38.0,,A. Brooks misses 2-pt jump shot from 9 ft,73,58
299,3,4:37.0,Defensive rebound by A. Iguodala,,73,58
300,3,4:28.0,Turnover by A. Bogut (bad pass),,73,58
301,3,4:18.0,,J. Butler misses 2-pt jump shot from 17 ft,73,58
302,3,4:17.0,Defensive rebound by A. Iguodala,,73,58
303,3,4:13.0,Turnover by A. Iguodala (lost ball; steal by A. Brooks),,73,58
304,3,4:11.0,,Shooting foul by A. Bogut (drawn by J. Butler),73,58
305,3,4:11.0,,J. Butler misses free throw 1 of 2,73,58
306,3,4:11.0,,Offensive rebound by Team,73,58
307,3,4:11.0,F. Ezeli enters the game for A. Bogut,,73,58
308,3,4:11.0,L. Barbosa enters the game for K. Thompson,,73,58
309,3,4:11.0,,J. Butler makes free throw 2 of 2,73,59
310,3,3:57.0,S. Curry misses 3-pt jump shot from 24 ft,,73,59
311,3,3:56.0,,Defensive rebound by D. McDermott,73,59
312,3,3:49.0,,A. Brooks misses 3-pt jump shot from 25 ft,73,59
313,3,3:48.0,Defensive rebound by A. Iguodala,,73,59
314,3,3:31.0,L. Barbosa misses 2-pt layup from 1 ft,,73,59
315,3,3:30.0,,Defensive rebound by N. Mirotić,73,59
316,3,3:23.0,,N. Mirotić misses 2-pt layup from 2 ft,73,59
317,3,3:23.0,,Offensive rebound by Team,73,59
318,3,3:19.0,,B. Portis makes 2-pt jump shot from 19 ft (assist by A. Brooks),73,61
319,3,3:03.0,Personal foul by D. McDermott (drawn by L. Barbosa),,73,61
320,3,2:56.0,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,76,61
321,3,2:41.0,,Turnover by N. Mirotić (lost ball),76,61
322,3,2:31.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by S. Curry),,79,61
323,3,2:17.0,,A. Brooks misses 3-pt jump shot from 26 ft,79,61
324,3,2:16.0,Defensive rebound by F. Ezeli,,79,61
325,3,2:09.0,Shooting foul by N. Mirotić (drawn by L. Barbosa),,79,61
326,3,2:09.0,L. Barbosa misses free throw 1 of 2,,79,61
327,3,2:09.0,Offensive rebound by Team,,79,61
328,3,2:09.0,,D. Rose enters the game for A. Brooks,79,61
329,3,2:09.0,L. Barbosa makes free throw 2 of 2,,80,61
330,3,1:54.0,,N. Mirotić misses 3-pt jump shot from 23 ft,80,61
331,3,1:53.0,,Offensive rebound by D. McDermott,80,61
332,3,1:53.0,,D. McDermott misses 2-pt layup from 2 ft,80,61
333,3,1:46.0,Defensive rebound by H. Barnes,,80,61
334,3,1:43.0,A. Iguodala makes 2-pt dunk at rim (assist by L. Barbosa),,82,61
335,3,1:26.0,,B. Portis misses 2-pt jump shot from 14 ft,82,61
336,3,1:25.0,Defensive rebound by L. Barbosa,,82,61
337,3,1:17.0,F. Ezeli makes 2-pt hook shot from 3 ft (assist by S. Curry),,84,61
338,3,1:16.0,,Chicago full timeout,84,61
339,3,1:16.0,B. Rush enters the game for H. Barnes,,84,61
340,3,1:03.0,,J. Butler makes 2-pt layup from 2 ft,84,63
341,3,0:47.0,B. Rush misses 3-pt jump shot from 23 ft,,84,63
342,3,0:45.0,Offensive rebound by F. Ezeli,,84,63
343,3,0:45.0,Shooting foul by N. Mirotić (drawn by F. Ezeli),,84,63
344,3,0:45.0,F. Ezeli misses free throw 1 of 2,,84,63
345,3,0:45.0,Offensive rebound by Team,,84,63
346,3,0:45.0,F. Ezeli makes free throw 2 of 2,,85,63
347,3,0:31.0,,J. Butler misses 2-pt jump shot from 20 ft,85,63
348,3,0:29.0,,Offensive rebound by B. Portis,85,63
349,3,0:29.0,,B. Portis misses 2-pt layup at rim (block by A. Iguodala),85,63
350,3,0:28.0,Defensive rebound by S. Curry,,85,63
351,3,0:10.0,S. Curry makes 2-pt dunk at rim,,87,63
352,3,0:02.0,,Turnover by D. Rose (lost ball; steal by L. Barbosa),87,63
353,3,0:00.0,A. Iguodala misses 3-pt jump shot from 41 ft,,87,63
354,3,0:00.0,Offensive rebound by Team,,87,63
355,4,11:50.0,,Personal foul by L. Barbosa (drawn by B. Portis),87,63
356,4,11:50.0,,B. Portis makes free throw 1 of 2,87,64
357,4,11:50.0,,B. Portis makes free throw 2 of 2,87,65
358,4,11:35.0,B. Rush misses 3-pt jump shot from 24 ft,,87,65
359,4,11:34.0,,Defensive rebound by T. Snell,87,65
360,4,11:28.0,,T. Snell misses 2-pt jump shot from 5 ft,87,65
361,4,11:28.0,,Offensive rebound by Team,87,65
362,4,11:28.0,D. Green enters the game for F. Ezeli,,87,65
363,4,11:13.0,,E. Moore makes 2-pt jump shot from 4 ft,87,67
364,4,10:53.0,L. Barbosa misses 2-pt jump shot from 20 ft,,87,67
365,4,10:52.0,,Defensive rebound by T. Snell,87,67
366,4,10:47.0,,Personal foul by L. Barbosa (drawn by D. Rose),87,67
367,4,10:41.0,,Shooting foul by L. Barbosa (drawn by D. Rose),87,67
368,4,10:41.0,,D. Rose makes free throw 1 of 2,87,68
369,4,10:41.0,,D. Rose makes free throw 2 of 2,87,69
370,4,10:30.0,Turnover by L. Barbosa (bad pass),,87,69
371,4,10:14.0,,E. Moore makes 2-pt jump shot from 9 ft,87,71
372,4,10:13.0,Golden State full timeout,,87,71
373,4,10:13.0,H. Barnes enters the game for L. Barbosa,,87,71
374,4,10:13.0,K. Thompson enters the game for B. Rush,,87,71
375,4,10:02.0,S. Livingston misses 2-pt jump shot from 6 ft,,87,71
376,4,10:01.0,,Defensive rebound by B. Portis,87,71
377,4,9:48.0,,D. Rose misses 3-pt jump shot from 24 ft,87,71
378,4,9:47.0,Defensive rebound by D. Green,,87,71
379,4,9:37.0,Shooting foul by B. Portis (drawn by K. Thompson),,87,71
380,4,9:37.0,K. Thompson makes free throw 1 of 2,,88,71
381,4,9:37.0,K. Thompson makes free throw 2 of 2,,89,71
382,4,9:28.0,,D. Rose makes 2-pt jump shot from 11 ft,89,73
383,4,9:14.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Livingston),,91,73
384,4,9:02.0,,D. Rose misses 2-pt layup from 1 ft,91,73
385,4,9:01.0,,Offensive rebound by B. Portis,91,73
386,4,9:01.0,,B. Portis makes 2-pt dunk at rim,91,75
387,4,8:41.0,S. Livingston makes 2-pt dunk at rim (assist by H. Barnes),,93,75
388,4,8:27.0,,B. Portis misses 2-pt jump shot from 11 ft,93,75
389,4,8:26.0,Defensive rebound by A. Iguodala,,93,75
390,4,8:18.0,Turnover by A. Iguodala (bad pass),,93,75
391,4,8:11.0,,Shooting foul by D. Green (drawn by D. Rose),93,75
