,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
78,1,3:52.0,,Defensive rebound by H. Whiteside,17,14
79,1,3:41.0,,D. Wade makes 2-pt jump shot from 16 ft,17,16
80,1,3:18.0,Turnover by J. Okafor (traveling),,17,16
81,1,3:14.0,,Miami full timeout,17,16
82,1,3:14.0,,G. Green enters the game for D. Wade,17,16
83,1,3:14.0,J. Sampson enters the game for N. Stauskas,,17,16
84,1,3:00.0,,Turnover by T. Johnson (bad pass; steal by I. Canaan),17,16
85,1,3:00.0,,Loose ball foul by J. Winslow (drawn by I. Canaan),17,16
86,1,3:00.0,I. Canaan makes free throw 1 of 2,,18,16
87,1,3:00.0,,C. Bosh enters the game for H. Whiteside,18,16
88,1,3:00.0,,J. McRoberts enters the game for L. Deng,18,16
89,1,3:00.0,I. Canaan makes free throw 2 of 2,,19,16
90,1,2:54.0,,Personal block foul by I. Canaan (drawn by T. Johnson),19,16
91,1,2:36.0,,Turnover by J. Winslow (lost ball; steal by R. Covington),19,16
92,1,2:36.0,Personal foul by J. Winslow (drawn by R. Covington),,19,16
93,1,2:36.0,R. Covington makes free throw 1 of 2,,20,16
94,1,2:36.0,,J. Richardson enters the game for J. Winslow,20,16
95,1,2:36.0,R. Covington makes free throw 2 of 2,,21,16
96,1,2:27.0,,Turnover by J. Richardson (lost ball),21,16
97,1,2:22.0,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Canaan),,24,16
98,1,2:00.0,,G. Green misses 2-pt hook shot from 6 ft,24,16
99,1,1:59.0,Defensive rebound by J. Okafor,,24,16
100,1,1:50.0,H. Thompson misses 3-pt jump shot from 23 ft,,24,16
101,1,1:49.0,,Defensive rebound by J. McRoberts,24,16
102,1,1:40.0,,C. Bosh misses 2-pt hook shot from 7 ft,24,16
103,1,1:39.0,Defensive rebound by R. Covington,,24,16
104,1,1:14.0,I. Canaan makes 2-pt jump shot from 11 ft,,26,16
105,1,0:58.0,,J. Richardson misses 2-pt jump shot from 21 ft,26,16
106,1,0:57.0,Defensive rebound by R. Covington,,26,16
107,1,0:44.0,J. Okafor makes 2-pt layup from 1 ft,,28,16
108,1,0:28.0,,C. Bosh misses 2-pt layup from 2 ft (block by R. Covington),28,16
109,1,0:27.0,Defensive rebound by J. Okafor,,28,16
110,1,0:04.0,J. Okafor misses 2-pt jump shot from 16 ft,,28,16
111,1,0:02.0,,Defensive rebound by Team,28,16
112,2,11:40.0,Turnover by T. McConnell (traveling),,28,16
113,2,11:26.0,,G. Green misses 2-pt jump shot from 14 ft,28,16
114,2,11:25.0,Defensive rebound by T. McConnell,,28,16
115,2,11:15.0,N. Noel misses 2-pt layup from 3 ft (block by C. Bosh),,28,16
116,2,11:14.0,Offensive rebound by Team,,28,16
117,2,11:04.0,J. Grant misses 3-pt jump shot from 24 ft,,28,16
118,2,11:03.0,Offensive rebound by N. Noel,,28,16
119,2,11:00.0,Shooting foul by G. Green (drawn by N. Noel),,28,16
120,2,11:00.0,N. Noel makes free throw 1 of 2,,29,16
121,2,11:00.0,N. Noel misses free throw 2 of 2,,29,16
122,2,10:59.0,,Defensive rebound by C. Bosh,29,16
123,2,10:44.0,,T. Johnson misses 2-pt jump shot from 18 ft,29,16
124,2,10:43.0,Defensive rebound by J. Grant,,29,16
125,2,10:34.0,Shooting foul by C. Bosh (drawn by J. Grant),,29,16
126,2,10:34.0,J. Grant makes free throw 1 of 2,,30,16
127,2,10:34.0,J. Grant misses free throw 2 of 2,,30,16
128,2,10:33.0,Offensive rebound by H. Thompson,,30,16
129,2,10:23.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by N. Noel),,33,16
130,2,10:22.0,Violation by Team (delay of game),,33,16
131,2,10:12.0,,Miami full timeout,33,16
132,2,10:12.0,,G. Dragić enters the game for J. Richardson,33,16
133,2,10:03.0,Technical foul by Team,,33,16
134,2,10:03.0,,C. Bosh misses technical free throw,33,16
135,2,10:03.0,,Offensive rebound by Team,33,16
136,2,9:58.0,,J. McRoberts makes 2-pt layup from 1 ft,33,18
137,2,9:36.0,N. Stauskas misses 3-pt jump shot from 23 ft,,33,18
138,2,9:35.0,,Defensive rebound by G. Dragić,33,18
139,2,9:24.0,,J. McRoberts misses 3-pt jump shot from 24 ft,33,18
140,2,9:23.0,Defensive rebound by H. Thompson,,33,18
141,2,9:09.0,H. Thompson misses 2-pt jump shot from 11 ft,,33,18
142,2,9:08.0,,Defensive rebound by C. Bosh,33,18
143,2,8:55.0,,C. Bosh misses 2-pt jump shot from 4 ft,33,18
144,2,8:53.0,,Offensive rebound by C. Bosh,33,18
145,2,8:53.0,,Shooting foul by J. Grant (drawn by C. Bosh),33,18
146,2,8:53.0,,C. Bosh misses free throw 1 of 2,33,18
147,2,8:53.0,,Offensive rebound by Team,33,18
148,2,8:53.0,J. Okafor enters the game for H. Thompson,,33,18
149,2,8:53.0,,C. Bosh makes free throw 2 of 2,33,19
150,2,8:33.0,Personal foul by G. Green (drawn by J. Okafor),,33,19
151,2,8:33.0,,D. Wade enters the game for T. Johnson,33,19
152,2,8:19.0,J. Okafor misses 2-pt jump shot from 3 ft,,33,19
153,2,8:18.0,Offensive rebound by T. McConnell,,33,19
154,2,8:14.0,T. McConnell misses 2-pt jump shot from 22 ft,,33,19
155,2,8:13.0,,Defensive rebound by J. McRoberts,33,19
156,2,8:05.0,,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),33,21
157,2,7:50.0,J. Okafor misses 2-pt jump shot from 6 ft (block by J. McRoberts),,33,21
158,2,7:49.0,,Defensive rebound by G. Dragić,33,21
159,2,7:43.0,,G. Dragić makes 2-pt jump shot from 3 ft,33,23
160,2,7:41.0,Philadelphia full timeout,,33,23
161,2,7:41.0,,H. Whiteside enters the game for C. Bosh,33,23
162,2,7:41.0,I. Canaan enters the game for N. Stauskas,,33,23
163,2,7:28.0,J. Okafor misses 2-pt jump shot from 13 ft (block by D. Wade),,33,23
164,2,7:27.0,Offensive rebound by T. McConnell,,33,23
165,2,7:13.0,J. Grant misses 2-pt jump shot from 18 ft,,33,23
166,2,7:12.0,,Defensive rebound by G. Dragić,33,23
167,2,7:06.0,,G. Green misses 3-pt jump shot from 25 ft,33,23
168,2,7:03.0,,Offensive rebound by D. Wade,33,23
169,2,6:59.0,,D. Wade makes 2-pt jump shot from 15 ft,33,25
170,2,6:40.0,N. Noel misses 2-pt jump shot from 10 ft (block by H. Whiteside),,33,25
171,2,6:39.0,,Defensive rebound by G. Green,33,25
172,2,6:34.0,,G. Green misses 3-pt jump shot from 24 ft,33,25
173,2,6:33.0,Defensive rebound by Team,,33,25
174,2,6:33.0,R. Covington enters the game for J. Grant,,33,25
175,2,6:17.0,Shooting foul by H. Whiteside (drawn by N. Noel),,33,25
176,2,6:17.0,N. Noel misses free throw 1 of 2,,33,25
177,2,6:17.0,Offensive rebound by Team,,33,25
178,2,6:17.0,N. Noel makes free throw 2 of 2,,34,25
179,2,6:04.0,,Turnover by G. Dragić (lost ball; steal by T. McConnell),34,25
180,2,5:52.0,I. Canaan misses 3-pt jump shot from 23 ft,,34,25
181,2,5:51.0,Offensive rebound by J. Okafor,,34,25
182,2,5:50.0,J. Okafor makes 2-pt dunk at rim,,36,25
183,2,5:37.0,,Shooting foul by R. Covington (drawn by D. Wade),36,25
184,2,5:37.0,,D. Wade makes free throw 1 of 2,36,26
185,2,5:37.0,,L. Deng enters the game for J. McRoberts,36,26
186,2,5:37.0,,J. Winslow enters the game for G. Green,36,26
187,2,5:37.0,,D. Wade makes free throw 2 of 2,36,27
188,2,5:28.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by T. McConnell),,39,27
189,2,5:07.0,,D. Wade misses 2-pt jump shot from 2 ft,39,27
190,2,5:06.0,Defensive rebound by N. Noel,,39,27
191,2,4:49.0,Turnover by T. McConnell (bad pass; steal by H. Whiteside),,39,27
192,2,4:47.0,,Personal foul by J. Okafor (drawn by H. Whiteside),39,27
193,2,4:47.0,J. Sampson enters the game for N. Noel,,39,27
194,2,4:47.0,H. Thompson enters the game for T. McConnell,,39,27
195,2,4:36.0,,Turnover by G. Dragić (discontinued dribble),39,27
196,2,4:23.0,J. Okafor makes 2-pt layup from 1 ft,,41,27
197,2,4:12.0,,L. Deng misses 3-pt jump shot from 23 ft,41,27
198,2,4:11.0,,Offensive rebound by H. Whiteside,41,27
199,2,4:07.0,,H. Whiteside misses 2-pt jump shot from 4 ft,41,27
200,2,4:06.0,Defensive rebound by J. Sampson,,41,27
201,2,4:06.0,Personal foul by D. Wade (drawn by J. Sampson),,41,27
202,2,4:06.0,J. Sampson makes free throw 1 of 2,,42,27
203,2,4:06.0,J. Sampson makes free throw 2 of 2,,43,27
204,2,3:50.0,,H. Whiteside makes 2-pt jump shot from 14 ft (assist by L. Deng),43,29
205,2,3:26.0,J. Okafor misses 2-pt jump shot from 8 ft,,43,29
206,2,3:25.0,,Defensive rebound by H. Whiteside,43,29
207,2,3:17.0,,D. Wade misses 2-pt jump shot from 9 ft,43,29
208,2,3:16.0,Defensive rebound by J. Sampson,,43,29
209,2,3:16.0,Turnover by J. Sampson (bad pass),,43,29
210,2,3:14.0,,Personal foul by J. Sampson (drawn by H. Whiteside),43,29
211,2,3:10.0,,Personal foul by J. Sampson (drawn by D. Wade),43,29
212,2,3:10.0,,D. Wade makes free throw 1 of 2,43,30
213,2,3:10.0,,D. Wade makes free throw 2 of 2,43,31
214,2,2:55.0,Turnover by J. Okafor (bad pass; steal by D. Wade),,43,31
215,2,2:41.0,,Turnover by H. Whiteside (bad pass),43,31
216,2,2:41.0,Official timeout,,43,31
217,2,2:41.0,,C. Bosh enters the game for J. Winslow,43,31
218,2,2:26.0,I. Canaan misses 3-pt jump shot from 24 ft,,43,31
219,2,2:25.0,,Defensive rebound by H. Whiteside,43,31
220,2,2:10.0,,D. Wade misses 2-pt jump shot from 12 ft,43,31
221,2,2:09.0,Defensive rebound by H. Thompson,,43,31
222,2,1:52.0,R. Covington misses 2-pt layup from 2 ft (block by H. Whiteside),,43,31
223,2,1:51.0,Offensive rebound by Team,,43,31
224,2,1:51.0,J. Grant enters the game for J. Sampson,,43,31
225,2,1:48.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by J. Grant),,46,31
226,2,1:48.0,Shooting foul by G. Dragić (drawn by I. Canaan),,46,31
227,2,1:48.0,,T. Johnson enters the game for G. Dragić,46,31
228,2,1:48.0,I. Canaan makes free throw 1 of 1,,47,31
229,2,1:28.0,,C. Bosh misses 3-pt jump shot from 24 ft,47,31
230,2,1:27.0,Defensive rebound by H. Thompson,,47,31
231,2,1:22.0,R. Covington misses 3-pt jump shot from 24 ft,,47,31
232,2,1:21.0,,Defensive rebound by H. Whiteside,47,31
233,2,1:07.0,,H. Whiteside misses 2-pt layup from 1 ft (block by J. Grant),47,31
234,2,1:06.0,Defensive rebound by J. Okafor,,47,31
235,2,0:49.0,J. Grant misses 2-pt jump shot from 5 ft (block by H. Whiteside),,47,31
236,2,0:48.0,,Defensive rebound by T. Johnson,47,31
237,2,0:42.0,,Shooting foul by H. Thompson (drawn by D. Wade),47,31
238,2,0:42.0,,D. Wade misses free throw 1 of 2,47,31
239,2,0:42.0,,Offensive rebound by Team,47,31
240,2,0:42.0,,D. Wade makes free throw 2 of 2,47,32
241,2,0:40.0,Philadelphia full timeout,,47,32
242,2,0:40.0,,J. Winslow enters the game for D. Wade,47,32
243,2,0:40.0,N. Stauskas enters the game for J. Grant,,47,32
244,2,0:35.0,R. Covington misses 3-pt jump shot from 26 ft,,47,32
245,2,0:34.0,,Defensive rebound by Team,47,32
246,2,0:34.0,J. Grant enters the game for N. Stauskas,,47,32
247,2,0:34.0,N. Noel enters the game for J. Okafor,,47,32
248,2,0:31.0,,Miami full timeout,47,32
249,2,0:31.0,,D. Wade enters the game for H. Whiteside,47,32
250,2,0:31.0,,G. Green enters the game for J. Winslow,47,32
251,2,0:14.0,,D. Wade misses 2-pt layup from 1 ft (block by H. Thompson),47,32
252,2,0:13.0,Defensive rebound by R. Covington,,47,32
253,2,0:02.0,Turnover by I. Canaan (lost ball),,47,32
254,2,0:00.0,,T. Johnson misses 3-pt jump shot from 40 ft,47,32
255,2,0:00.0,,Offensive rebound by Team,47,32
256,3,11:41.0,N. Stauskas makes 2-pt jump shot from 21 ft (assist by T. McConnell),,49,32
257,3,11:22.0,,G. Dragić makes 2-pt jump shot from 16 ft,49,34
258,3,11:05.0,Turnover by N. Noel (bad pass; steal by D. Wade),,49,34
259,3,11:01.0,,G. Dragić misses 2-pt jump shot from 5 ft,49,34
260,3,11:00.0,,Offensive rebound by D. Wade,49,34
261,3,10:59.0,,D. Wade makes 2-pt jump shot from 2 ft,49,36
262,3,10:45.0,Turnover by J. Okafor (step out of bounds),,49,36
263,3,10:29.0,,L. Deng makes 2-pt jump shot from 20 ft (assist by G. Dragić),49,38
264,3,10:11.0,T. McConnell makes 2-pt jump shot from 14 ft,,51,38
265,3,9:59.0,,Shooting foul by N. Noel (drawn by C. Bosh),51,38
266,3,9:59.0,,C. Bosh makes free throw 1 of 2,51,39
267,3,9:59.0,,C. Bosh makes free throw 2 of 2,51,40
268,3,9:40.0,J. Okafor misses 2-pt layup from 2 ft (block by H. Whiteside),,51,40
269,3,9:39.0,,Defensive rebound by C. Bosh,51,40
270,3,9:33.0,,H. Whiteside makes 2-pt dunk at rim (assist by L. Deng),51,42
271,3,9:22.0,Turnover by T. McConnell (bad pass),,51,42
272,3,9:13.0,,G. Dragić makes 2-pt jump shot from 18 ft,51,44
273,3,9:12.0,Philadelphia full timeout,,51,44
274,3,9:01.0,Personal foul by G. Dragić (drawn by T. McConnell),,51,44
275,3,9:01.0,,B. Udrih enters the game for G. Dragić,51,44
276,3,8:47.0,Turnover by Team (shot clock),,51,44
277,3,8:32.0,,Shooting foul by T. McConnell (drawn by C. Bosh),51,44
278,3,8:32.0,,C. Bosh makes free throw 1 of 2,51,45
279,3,8:32.0,,C. Bosh misses free throw 2 of 2,51,45
280,3,8:31.0,Defensive rebound by J. Okafor,,51,45
281,3,8:19.0,T. McConnell makes 2-pt jump shot from 4 ft,,53,45
282,3,8:00.0,,C. Bosh makes 3-pt jump shot from 23 ft (assist by L. Deng),53,48
283,3,7:41.0,J. Okafor makes 2-pt jump shot from 16 ft (assist by N. Stauskas),,55,48
284,3,7:28.0,,L. Deng makes 2-pt layup from 3 ft (assist by D. Wade),55,50
285,3,7:19.0,N. Noel makes 2-pt layup from 1 ft (assist by T. McConnell),,57,50
286,3,7:10.0,,Personal foul by J. Grant (drawn by L. Deng),57,50
287,3,7:10.0,R. Covington enters the game for N. Noel,,57,50
288,3,6:59.0,,D. Wade makes 2-pt jump shot from 12 ft,57,52
289,3,6:42.0,N. Stauskas misses 3-pt jump shot from 24 ft,,57,52
290,3,6:41.0,,Defensive rebound by C. Bosh,57,52
291,3,6:35.0,,Turnover by B. Udrih (lost ball),57,52
292,3,6:09.0,J. Okafor misses 2-pt jump shot from 5 ft,,57,52
293,3,6:08.0,Offensive rebound by J. Okafor,,57,52
294,3,6:01.0,J. Okafor makes 2-pt layup from 2 ft,,59,52
295,3,5:43.0,,C. Bosh misses 3-pt jump shot from 24 ft,59,52
296,3,5:42.0,Defensive rebound by R. Covington,,59,52
297,3,5:29.0,T. McConnell makes 2-pt jump shot from 5 ft,,61,52
298,3,5:29.0,,Miami full timeout,61,52
299,3,5:29.0,I. Canaan enters the game for N. Stauskas,,61,52
300,3,5:10.0,,D. Wade makes 2-pt jump shot from 17 ft,61,54
301,3,4:48.0,I. Canaan misses 2-pt jump shot from 20 ft,,61,54
302,3,4:47.0,,Defensive rebound by C. Bosh,61,54
303,3,4:39.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by D. Wade),61,57
304,3,4:19.0,T. McConnell misses 2-pt jump shot from 19 ft,,61,57
305,3,4:18.0,,Defensive rebound by H. Whiteside,61,57
306,3,4:08.0,,B. Udrih makes 2-pt jump shot from 12 ft,61,59
307,3,3:48.0,Shooting foul by C. Bosh (drawn by J. Grant),,61,59
308,3,3:48.0,,Technical foul by C. Bosh,61,59
309,3,3:48.0,R. Covington makes technical free throw,,62,59
310,3,3:48.0,J. Grant makes free throw 1 of 2,,63,59
311,3,3:48.0,,J. Winslow enters the game for C. Bosh,63,59
312,3,3:48.0,N. Noel enters the game for J. Okafor,,63,59
313,3,3:48.0,J. Grant misses free throw 2 of 2,,63,59
314,3,3:47.0,,Defensive rebound by B. Udrih,63,59
315,3,3:31.0,,D. Wade misses 2-pt jump shot from 18 ft,63,59
316,3,3:30.0,Defensive rebound by J. Grant,,63,59
317,3,3:20.0,I. Canaan makes 3-pt jump shot from 23 ft (assist by T. McConnell),,66,59
318,3,2:57.0,,L. Deng misses 3-pt jump shot from 24 ft,66,59
319,3,2:56.0,,Offensive rebound by H. Whiteside,66,59
320,3,2:56.0,,Personal foul by N. Noel (drawn by H. Whiteside),66,59
321,3,2:56.0,,T. Johnson enters the game for B. Udrih,66,59
322,3,2:56.0,N. Stauskas enters the game for T. McConnell,,66,59
323,3,2:56.0,H. Thompson enters the game for J. Grant,,66,59
324,3,2:51.0,,Turnover by L. Deng (bad pass),66,59
325,3,2:36.0,R. Covington makes 2-pt layup at rim,,68,59
326,3,2:18.0,,Shooting foul by N. Noel (drawn by L. Deng),68,59
327,3,2:18.0,,L. Deng makes free throw 1 of 2,68,60
328,3,2:18.0,,L. Deng misses free throw 2 of 2,68,60
329,3,2:17.0,Defensive rebound by N. Noel,,68,60
330,3,1:56.0,I. Canaan misses 2-pt layup from 2 ft,,68,60
331,3,1:55.0,,Defensive rebound by D. Wade,68,60
332,3,1:45.0,,H. Whiteside makes 2-pt dunk at rim (assist by L. Deng),68,62
333,3,1:27.0,Turnover by H. Thompson (bad pass),,68,62
334,3,1:27.0,,C. Bosh enters the game for L. Deng,68,62
335,3,1:15.0,,Personal block foul by N. Noel (drawn by D. Wade),68,62
336,3,1:15.0,,D. Wade makes free throw 1 of 2,68,63
337,3,1:15.0,,D. Wade makes free throw 2 of 2,68,64
338,3,0:58.0,R. Covington misses 2-pt jump shot from 7 ft (block by H. Whiteside),,68,64
339,3,0:57.0,Offensive rebound by N. Noel,,68,64
340,3,0:55.0,N. Noel misses 2-pt jump shot from 5 ft (block by H. Whiteside),,68,64
341,3,0:54.0,Offensive rebound by Team,,68,64
342,3,0:54.0,J. Okafor enters the game for N. Noel,,68,64
343,3,0:51.0,I. Canaan makes 3-pt jump shot from 25 ft,,71,64
344,3,0:49.0,,Personal take foul by H. Thompson (drawn by H. Whiteside),71,64
345,3,0:49.0,,H. Whiteside misses free throw 1 of 2,71,64
346,3,0:49.0,,Offensive rebound by Team,71,64
347,3,0:49.0,,G. Green enters the game for D. Wade,71,64
348,3,0:49.0,,H. Whiteside makes free throw 2 of 2,71,65
349,3,0:31.0,I. Canaan misses 3-pt jump shot from 24 ft,,71,65
350,3,0:30.0,Offensive rebound by Team,,71,65
351,3,0:30.0,,Loose ball foul by J. Winslow (drawn by R. Covington),71,65
352,3,0:06.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by H. Thompson),,74,65
353,3,0:00.0,,T. Johnson makes 2-pt jump shot from 11 ft,74,67
354,4,11:39.0,,J. McRoberts misses 2-pt layup from 1 ft (block by J. Okafor),74,67
355,4,11:38.0,Defensive rebound by J. Okafor,,74,67
356,4,11:19.0,I. Canaan misses 3-pt jump shot from 24 ft,,74,67
357,4,11:18.0,,Defensive rebound by J. Winslow,74,67
358,4,11:08.0,,G. Green misses 3-pt jump shot from 23 ft,74,67
359,4,11:07.0,Defensive rebound by J. Okafor,,74,67
360,4,10:51.0,Personal foul by J. McRoberts (drawn by H. Thompson),,74,67
361,4,10:42.0,Shooting foul by C. Bosh (drawn by J. Sampson),,74,67
362,4,10:42.0,J. Sampson makes free throw 1 of 2,,75,67
363,4,10:42.0,J. Sampson makes free throw 2 of 2,,76,67
364,4,10:35.0,,T. Johnson makes 2-pt jump shot from 1 ft (assist by J. McRoberts),76,69
365,4,10:35.0,,Shooting foul by J. Sampson (drawn by T. Johnson),76,69
366,4,10:35.0,,T. Johnson misses free throw 1 of 1,76,69
367,4,10:34.0,Defensive rebound by R. Covington,,76,69
368,4,10:12.0,I. Canaan makes 2-pt jump shot from 7 ft (assist by J. Okafor),,78,69
369,4,9:48.0,,T. Johnson misses 3-pt jump shot from 24 ft,78,69
370,4,9:47.0,Defensive rebound by J. Okafor,,78,69
371,4,9:40.0,Philadelphia full timeout,,78,69
372,4,9:23.0,J. Okafor makes 2-pt jump shot from 18 ft,,80,69
373,4,9:08.0,,C. Bosh makes 2-pt jump shot from 11 ft (assist by J. Winslow),80,71
374,4,9:08.0,,Shooting foul by J. Okafor (drawn by C. Bosh),80,71
375,4,9:08.0,N. Noel enters the game for J. Okafor,,80,71
376,4,9:08.0,,C. Bosh makes free throw 1 of 1,80,72
377,4,8:51.0,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Canaan),,83,72
378,4,8:36.0,,Shooting block foul by I. Canaan (drawn by G. Green),83,72
379,4,8:36.0,Philadelphia full timeout,,83,72
380,4,8:36.0,T. McConnell enters the game for I. Canaan,,83,72
381,4,8:36.0,,G. Dragić enters the game for T. Johnson,83,72
382,4,8:36.0,,G. Green misses free throw 1 of 2,83,72
383,4,8:36.0,,Offensive rebound by Team,83,72
384,4,8:36.0,,G. Green makes free throw 2 of 2,83,73
385,4,8:14.0,Turnover by T. McConnell (bad pass; steal by J. McRoberts),,83,73
386,4,8:09.0,,Personal foul by H. Thompson (drawn by G. Dragić),83,73
387,4,8:09.0,N. Stauskas enters the game for J. Sampson,,83,73
388,4,8:00.0,,Shooting foul by R. Covington (drawn by J. McRoberts),83,73
389,4,8:00.0,,J. McRoberts misses free throw 1 of 2,83,73
390,4,8:00.0,,Offensive rebound by Team,83,73
